GEOID,HcvTmDr,HcvTmDr2,HcvCntDr,HcvMinDis
56382,40.15319055,80.30638109,0,21.55214661
56384,41.22,82.44,0,23.43828247
56385,31.77887732,63.55775465,0.106029107,16.20125009
56386,58.35352814,116.7070563,0,34.99790897
56387,6.918867422,13.83773484,6,3.02792047
56388,,,,
56389,21.82,43.64,3,11.61709147
56393,,,,
56395,,,,
56399,,,,
56401,11.16311184,22.32622368,2,4.847813208
56425,9.034355489,18.06871098,2,3.08489343
56431,34.4036839,68.80736781,1.185037559,24.80431974
56433,13.0905227,26.1810454,0.792630677,10.01789043
56434,61.78275862,123.5655172,0,31.68808155
56435,40.01383876,80.02767752,0.002135611,22.66881687
56436,,,,
56437,58.06118704,116.1223741,0,33.10784298
56438,50.8176431,101.6352862,0,29.47544714
56440,52.54888889,105.0977778,0,24.79811402
56441,25.91588235,51.83176471,1.704885344,16.27946301
56442,43.48875781,86.97751562,0.011025358,22.91796645
56443,40.7889697,81.57793939,0,21.98160186
56444,19.97065707,39.94131414,2,14.83022441
56446,50.17546143,100.3509229,0,23.37409056
56447,40.63,81.26,0,25.82397649
56448,43.19108694,86.38217388,0,26.12962444
56449,22.76896104,45.53792207,1.59149941,12.15639994
56450,35.61852792,71.23705584,1.228426396,18.12906789
56452,42.03195478,84.06390956,0,23.39275166
56453,55.97661498,111.95323,0,33.01227401
56455,12.88344059,25.76688119,2,10.36475165
56458,49.16023346,98.32046692,0.097276265,14.19979211
56461,23.06738894,46.13477788,1.392398815,13.07904226
56464,37.80047096,75.60094192,0.166869671,14.42408373
56465,27.73651209,55.47302419,2,12.08318527
56466,38.19464703,76.38929406,0,20.548805
56467,8.229894826,16.45978965,0.978966621,7.411132246
56468,25.2684525,50.536905,1.380419179,11.61032054
56469,60.59545454,121.1909091,0,40.94104919
56470,31.30523354,62.61046708,0.690992493,9.843384035
56472,31.68688611,63.37377222,1.229361028,18.78506498
56473,26.2859565,52.57191301,1.000557724,13.51619939
56474,45.50409909,91.00819818,0,24.67560296
56475,36.84847778,73.69695555,0,21.67771867
56477,60.57882096,121.1576419,0,25.73188995
56479,47.95463733,95.90927466,0,27.45281421
56481,63.7967404,127.5934808,0,29.69230404
56482,56.40270479,112.8054096,0,35.2020396
56484,47.78527841,95.57055682,0.011965025,21.80035413
56501,54.4434951,108.8869902,0,42.96875602
56502,50.57,101.14,0,44.77941625
56510,53.16533666,106.3306733,0,26.48184312
56511,42.66352454,85.32704907,0,35.97267996
56514,33.56610074,67.13220147,0.047538201,24.29167372
56515,58.92831275,117.8566255,0,34.94484173
56516,81.59186441,163.1837288,0,47.63277119
56517,84.64666667,169.2933333,0,53.5089291
56518,72.089875,144.17975,0,37.97766583
56519,46.65311593,93.30623187,0.630434784,23.58155731
56520,52.75595396,105.5119079,0,42.73933472
56521,75.70808571,151.4161714,0,37.78156581
56522,56.76909434,113.5381887,0,38.76340866
56523,84.62,169.24,0,53.24608612
56524,43.282736,86.565472,0,25.28216972
56525,21.22,42.44,3,12.10564382
56527,54.27519451,108.550389,0,33.96403126
56528,68.62877392,137.2575478,0,48.28345186
56529,9.17,18.34,3,4.659099031
56531,44.30705989,88.61411978,0,31.66980489
56533,59.27729412,118.5545882,0,47.62218261
56534,62.3414441,124.6828882,0,47.8259872
56535,60.76661558,121.5332312,0,52.88674528
56536,25.76171123,51.52342245,2.358288771,12.54736443
56537,48.1654218,96.33084359,0,44.1175148
56538,45.21,90.42,0,42.62771775
56540,81.14444886,162.2888977,0,53.55941574
56541,68.88,137.76,0,38.00466736
56542,60.97147719,121.9429544,0,38.71054821
56543,58.34,116.68,0,38.887882
56544,63.03337861,126.0667572,0,35.94704103
56545,68.88,137.76,0,38.00466736
56546,23.12,46.24,3,10.40431858
56547,21.91640036,43.83280071,2.20556553,12.4135122
56548,57.9,115.8,0,31.98830378
56549,34.49397334,68.98794669,0,21.17348224
56550,57.9,115.8,0,31.98830378
56551,53.98767374,107.9753475,0,33.26741451
56552,36.52745562,73.05491125,0,21.89442615
56553,58.33,116.66,0,38.81373056
56554,42.99639714,85.99279428,0,31.05359805
56556,60.5852847,121.1705694,0,52.05534022
56557,79.9955308,159.9910616,0,47.1657874
56560,8.498001865,16.99600373,2.99985279,3.96416252
56561,3.69,7.38,3,1.821347499
56562,,,,
56563,5.43,10.86,3,2.20739344
56565,59.2216,118.4432,0,38.76511004
56566,66.04,132.08,0,40.1658194
56567,72.47355796,144.9471159,0,36.89952834
56568,82.85824176,165.7164835,0,51.8444741
56569,77.82,155.64,0,37.48450431
56570,47.7124041,95.42480819,0,22.41810787
56571,70.54129283,141.0825857,0,38.91092639
56572,54.43997314,108.8799463,0,40.28119065
56573,76.0777158,152.1554316,0,34.54619821
56574,56.33883213,112.6776643,0.08759124,30.75826437
56575,72.28206349,144.564127,0,34.65693583
56576,67.64469441,135.2893888,0,42.38148804
56577,,,,
56578,61.39557823,122.7911565,0,36.7601355
56579,60.7034296,121.4068592,0,43.01530406
56580,20.70863535,41.41727069,2.852348994,12.08383613
56581,57.9,115.8,0,31.98830378
56583,64.24367347,128.4873469,0,38.4912475
56584,68.83479026,137.6695805,0,37.98087628
56585,36.82547677,73.65095354,0,21.9947162
56586,58.38506483,116.7701297,0,37.90390863
56587,63.85968461,127.7193692,0,42.5983219
56588,43.41730878,86.83461757,0,25.96647966
56589,73.84628276,147.6925655,0,41.13732189
56590,44.33989189,88.67978377,0,31.46752624
56591,77.82,155.64,0,37.48450431
56592,61.41587443,122.8317489,0,52.78557689
56593,,,,
56594,57.72821622,115.4564324,0.048648648,38.38062646
56601,9.81150676,19.62301352,1.93673293,5.180565918
56619,0,0,2,1.38516821
56621,37.87672889,75.75345778,0,24.95365907
56623,39.38511675,78.7702335,0,57.77169153
56626,44.13637305,88.27274609,0,30.22481397
56627,0,0,0,51.32653702
56628,45.44365248,90.88730497,0,34.94050371
56629,,,,
56630,26.91555816,53.83111631,0.12248062,16.17438241
56631,,,,
56633,37.16989887,74.33979774,0.312297734,23.42825689
56634,54.34600001,108.692,0,23.20203882
56636,68.66212723,137.3242545,0,38.46866771
56637,0.857480288,1.714960576,0,41.38590287
56639,70.97906908,141.9581382,0,38.97274656
56641,80.52764,161.05528,0,38.73203152
56644,54.80976019,109.6195204,0,23.86923142
56646,60.51010416,121.0202083,0,37.91562255
56647,30.29130434,60.58260868,0.73657289,9.719603884
56649,0,0,0,79.40976084
56650,0,0,0.054794521,24.47724981
56651,64.56112867,129.1222573,0,39.65463316
56652,52.3091875,104.618375,0.0875,22.04832005
56653,0,0,0,60.30399548
56654,0,0,0,51.32653702
56655,61.56461437,123.1292287,0,29.75408262
56657,58.74230769,117.4846154,0,30.57337464
56658,0,0,0,51.32653702
56659,60.06545452,120.130909,0,40.4458181
56660,0,0,0,51.32653702
56661,0.283703673,0.567407346,0,44.1797121
56662,78.26015686,156.5203137,0,41.25484079
56663,30.11046154,60.22092308,0.046153846,16.49159232
56666,,,,
56667,35.88089431,71.76178861,0.260162602,8.648311159
56668,,,,
56669,0,0,0,63.2538492
56670,,,,
56671,,,,
56672,79.89748789,159.7949758,0,41.15526187
56673,0,0,0,71.91087924
56676,37.37221007,74.74442013,0.415754924,17.08169127
56678,13.88434849,27.76869699,1.993720566,7.071394255
56680,65.04876102,130.097522,0,40.34914705
56681,70.87114864,141.7422973,0,40.23619868
56683,25.87705569,51.75411139,1.27320955,10.10963195
56684,60.7756872,121.5513744,0,38.43315754
56685,0,0,0,24.95876084
56686,0,0,0,64.21166096
56688,0,0,0,41.61102654
56701,0,0,0,61.2662184
56710,0,0,0,92.33828953
56711,0,0,0,82.84753862
56713,0,0,0,99.1213683
56714,0,0,0,87.58324802
56715,71.82,143.64,0,51.34212488
56716,85.28214033,170.5642807,0,59.87276449
56720,,,,
56721,69.86707586,139.7341517,0,71.4594517
56722,0,0,0,76.33122795
56723,78.62004894,157.2400979,0,54.88292991
56724,0,0,0,59.04808695
56725,0,0,0,49.51183608
56726,0,0,0,78.4969421
56727,0,0,0.037610619,43.18129499
56728,0,0,0,114.2653245
56729,0,0,0,101.7964143
56731,0,0,0,116.0821517
56732,0,0,0,100.1344455
56733,0,0,0,114.7907856
56734,0,0,0,101.7964143
56735,0,0,0,103.226239
56736,66.89794872,133.7958974,0,53.5269812
56737,0,0,0,59.09294894
56738,0,0,0,76.03619424
56740,0,0,0,116.0821517
56741,,,,
56742,71.65562653,143.3112531,0,51.1499996
56744,0,0,0,98.3507747
56748,66.96437497,133.9287499,0,51.50698449
56750,78.47775232,156.9555046,0,63.93560235
56751,0,0,0,77.98177012
56754,2.912562781,5.825125562,0,67.61994773
56755,0,0,0,116.0821517
56756,0,0,0,70.47487671
56757,0,0,0,101.5835427
56758,0,0,0,79.86405455
56759,0,0,0,72.25100365
56760,0,0,0,79.7449199
56761,0,0,0,69.22533153
56762,0,0,0,89.4780568
56763,0,0,0,76.50118866
57001,43.4037414,86.80748279,0.104539204,30.09952389
57002,41.51960812,83.03921625,0.008708273,22.44398335
57003,27.53221684,55.06443369,3.474346564,16.45815095
57004,38.00228901,76.00457803,1.233758348,27.16745142
57005,15.48112188,30.96224377,5,9.543924621
57006,28.2128854,56.42577081,0.954424813,20.58710017
57007,29.37,58.74,1,22.8879825
57010,33.60990066,67.21980133,0.764900663,21.58233537
57012,40.1,80.2,0,30.12814295
57013,25.04592988,50.09185976,4.918191057,15.31787515
57014,40.29678841,80.59357682,0.397984888,24.46635112
57015,35.52428948,71.04857896,0.17105263,19.73364266
57016,36.64368556,73.28737113,0.00257732,21.18341597
57017,11.12383225,22.2476645,0.985197368,4.598671536
57018,26.70504,53.41008,0.976,17.58775527
57020,11.58474784,23.16949569,4.537515376,7.58397303
57021,42.13772357,84.27544714,0.113821139,24.93836445
57022,21.56639865,43.1327973,4.409225561,15.29758643
57024,1.291147538,2.582295077,1,1.009711172
57025,25.53641966,51.07283932,4.030080705,16.12200748
57026,37.79718608,75.59437215,0.128593041,20.25565491
57027,27.52,55.04,4,22.82998483
57028,1.654393939,3.308787878,1,1.138098073
57029,53.26050781,106.5210156,0,30.75693561
57030,27.11299401,54.22598801,4.063622755,15.85725809
57031,14.91094861,29.82189722,1.841897234,8.779675286
57032,11.33156617,22.66313234,5,5.96703069
57033,21.66051212,43.32102425,4.760750588,12.95232339
57034,27.71244838,55.42489675,3.95280236,22.91806301
57035,22.53122223,45.06244446,4.374074073,13.71802847
57036,42.64570352,85.29140704,0,25.11628349
57037,27.17277904,54.34555808,0.943052392,16.09638756
57038,12.99695711,25.99391422,6.995978551,4.572865519
57039,14.72614896,29.45229792,4.866628175,11.68273212
57040,13.49453609,26.98907217,1.979381443,7.956446132
57041,26.46,52.92,1,17.49910328
57042,41.57682386,83.15364773,0.000438693,25.3505937
57043,36.68638728,73.37277456,0,20.63682248
57045,51.45782918,102.9156584,0.149466192,29.70022908
57046,13.14282895,26.2856579,2,7.686961769
57047,37.23741936,74.47483871,0,23.00840946
57048,36.93322104,73.86644209,0.237894738,31.63881147
57049,6.577648034,13.15529607,7,3.433042297
57050,50.59,101.18,0,28.45867825
57051,57.04834396,114.0966879,0,38.08351191
57052,56.35248175,112.7049635,0,34.60627309
57053,36.17640829,72.35281658,0.06004367,20.43972341
57054,50.70201613,101.4040323,0,28.56354618
57055,14.87028037,29.74056074,4.665420561,9.189080795
57057,49.48305555,98.96611109,0.027777778,27.78897446
57058,38.08368636,76.16737272,0,33.5855679
57059,29.72328788,59.44657575,0.922727273,20.23522857
57061,41.06,82.12,0,28.80483196
57062,39.54652174,79.09304347,0.086956522,29.33123193
57063,25.46909738,50.93819477,1.168646081,17.22441106
57064,10.5694396,21.13887919,4.93275218,4.883247551
57065,10.51269841,21.02539683,1,4.269003854
57066,29.13590734,58.27181468,0.907335907,20.18535015
57067,13.19,26.38,2,7.720743988
57068,20.34660972,40.69321945,5,11.64290121
57069,29.35666999,58.71333997,0.912306926,24.30269583
57070,41.89527472,83.79054944,0.056514914,24.68822446
57071,41.0758279,82.1516558,0.005215124,28.67097523
57072,18.47474637,36.94949275,1.514492754,10.97254553
57073,35.10942308,70.21884615,0,21.19440573
57075,37.23889176,74.47778352,0.005154639,21.47677243
57076,58.44641026,116.8928205,0,31.57660698
57077,14.85361486,29.70722972,4.971283784,11.28870822
57078,2.295456172,4.590912345,2,1.990649741
57101,3.87,7.74,5,1.645407008
57103,6.039289166,12.07857833,5,2.84647034
57104,3.488764684,6.977529368,5,1.657682879
57105,2.442949391,4.885898781,5,0.995952065
57106,6.161025834,12.32205167,5,2.424791224
57107,4.36517834,8.73035668,5,2.961349877
57108,5.390269142,10.78053828,5,2.686060784
57109,2.33,4.66,5,1.728223927
57110,9.019304594,18.03860919,5,4.709387326
57118,5.66,11.32,5,2.966209522
57186,,,,
57193,,,,
57197,,,,
57198,,,,
57201,6.557257289,13.11451458,1,2.98194085
57212,51.83682927,103.6736585,0.015138772,34.23934075
57213,28.5380292,57.0760584,0.817518248,22.55586045
57214,56.82,113.64,0,38.42232094
57216,45.46780749,90.93561498,0,24.58337162
57217,46.89304053,93.78608107,0.006756757,31.53622168
57218,25.58,51.16,1,22.54535147
57219,64.48,128.96,0,35.63002189
57220,40.99112195,81.9822439,0.004878049,28.74254792
57221,43.97969773,87.95939546,0.01511335,19.95856086
57223,27.39027027,54.78054054,0.972972973,16.12881482
57224,29.76719101,59.53438202,0.988764045,17.89782956
57225,47.07,94.14,0,31.66068451
57226,24.78524946,49.57049891,1,21.95217983
57227,32.17968325,64.35936651,0,18.94197297
57231,32.55707743,65.11415486,0.895310796,24.10621562
57232,66.25757576,132.5151515,0,27.76346757
57233,56.35392857,112.7078571,0,37.71562461
57234,26.8140033,53.62800659,0.996705107,16.90433023
57235,21.35567724,42.71135448,0.979827089,13.41478197
57236,47.07,94.14,0,31.66068451
57237,25.58,51.16,1,22.54535147
57238,24.0504717,48.10094339,1,19.32970773
57239,44.46,88.92,0,21.89516652
57241,43.40324454,86.80648909,0.021791768,18.57820411
57242,39.91353261,79.82706521,0.168478261,17.72594467
57243,22.07666666,44.15333333,0.953405018,14.00511327
57245,17.73,35.46,1,6.933887664
57246,39.78,79.56,0,22.09053748
57247,66.48,132.96,0,27.82334819
57248,39.11168852,78.22337705,0.309836066,18.67320309
57249,56.77791926,113.5558385,0.001552795,38.3974916
57251,52.86881355,105.7376271,0,27.72652164
57252,52.35670687,104.7134137,0,27.50642306
57255,29.35,58.7,1,17.78503958
57256,19.07785714,38.15571427,0.535714286,13.35801883
57257,0.957566541,1.915133083,0.969581749,5.853683553
57258,47.84742858,95.69485717,0,31.97920625
57259,36.00053232,72.00106463,0.266159696,22.21159063
57260,29.35,58.7,1,17.78503958
57261,60.42687116,120.8537423,0,32.84934565
57262,18.10411521,36.20823041,0.967487227,7.866365163
57263,22.45067415,44.9013483,0.814606742,10.76711978
57264,39.57583334,79.15166668,0.009259259,21.95019813
57265,37.39761363,74.79522726,0.136363637,21.26554258
57266,15.30000002,30.60000003,0.615384615,11.85168066
57268,27.51296482,55.02592965,0.879396985,22.7392886
57269,44.35696808,88.71393617,0,24.06204101
57270,64.38038691,128.7607738,0.056547619,27.25570574
57271,46.40394496,92.80788991,0,29.03161174
57272,22.58064935,45.1612987,0.935064935,14.43632209
57273,43.60571429,87.21142857,0.019047619,21.58228099
57274,49.76003896,99.52007792,0,27.16912017
57276,41.79,83.58,0,22.60294067
57278,47.07,94.14,0,31.66068451
57279,29.67144053,59.34288106,0.058626466,17.88704862
57301,58.28036366,116.5607273,0,43.75144912
57311,45.65574171,91.31148343,0,49.49672294
57312,34.58037733,69.16075467,0.127358491,25.34042491
57313,7.833072243,15.66614449,0,57.34926654
57314,58.47574232,116.9514846,0.00280112,22.18536534
57315,40.84640816,81.69281631,0,30.40342801
57317,0,0,0,49.99654972
57319,41.4169606,82.8339212,0,29.43019659
57321,60.61873683,121.2374737,0,36.18204682
57322,30.46179485,60.9235897,0.461538462,22.08624075
57323,63.77551281,127.5510256,0.057692308,33.76128937
57324,0,0,1,6.374172373
57325,40.41862271,80.83724543,0.038366946,20.92541146
57328,0.631312371,1.262624743,0,58.60450959
57329,64.71,129.42,0,42.8904424
57330,10.39985917,20.79971833,0,55.87781753
57331,64.48595,128.9719,0,47.79113139
57332,46.228503,92.45700599,0,45.98088455
57334,61.61670392,123.2334078,0,47.26070918
57335,0,0,0,49.99654972
57337,65.67548387,131.3509677,0,34.14157926
57339,0,0,2,11.66251639
57340,46.23182481,92.46364962,0,49.09048324
57341,0.45658824,0.91317648,1.976470588,11.88605473
57342,12.69750795,25.39501591,0,55.13050166
57344,0,0,0,58.70600773
57345,60.3823045,120.764609,0,33.15909787
57346,60.76,121.52,0,32.91427953
57348,53.76880435,107.5376087,0.025362319,25.75642339
57349,65.91,131.82,0,34.53863928
57350,22.61989235,45.23978471,0.988621069,4.754622597
57353,20.5661326,41.13226521,0.983425414,17.48386799
57354,56.43,112.86,0,34.74715486
57355,56.74467182,113.4893436,0,30.42985662
57356,84.56,169.12,0,48.32571206
57358,58.64,117.28,0,22.2297788
57359,60.59265822,121.1853164,0,28.06429324
57361,,,,
57362,57.16318995,114.3263799,0.008960574,39.0149749
57363,64.00537445,128.0107489,0,46.36194024
57364,0,0,0,58.70600773
57365,57.76,115.52,0,26.15447212
57366,72.38820783,144.7764157,0,44.63479796
57367,84.56,169.12,0,48.32571206
57368,69.39,138.78,0,47.9356755
57369,4.386765014,8.773530028,0,54.38172735
57370,47.94252099,95.88504198,0.319327732,27.37065435
57371,59.51849624,119.0369925,0,39.13257601
57373,58.10440367,116.2088073,0,39.20027954
57374,39.56528302,79.13056604,0,36.91096298
57375,69.12957794,138.2591559,0,47.96376856
57376,55.55227074,111.1045415,0,34.51251353
57379,41.43,82.86,0,17.88218852
57380,66.63149302,133.262986,0,43.41658007
57381,49.29935976,98.59871952,0,27.23090198
57382,39.8316577,79.66331539,0,30.98641993
57383,69.11461972,138.2292394,0,47.54105343
57384,41.38786924,82.77573848,0.002421308,17.85311912
57385,56.06785029,112.1357006,0,23.90483489
57386,2.330980406,4.661960811,1,7.633627506
57399,,,,
57401,0,0,0,68.18886183
57402,0,0,0,71.46603297
57420,0,0,0,97.78201711
57421,66.48,132.96,0,27.82334819
57422,61.67652173,123.3530435,0,36.70832132
57424,83.40134833,166.8026967,0,44.61122331
57426,0,0,0,62.84758879
57427,0,0,0,62.39037905
57428,0,0,0,93.64764867
57429,74.28,148.56,0,42.8089453
57430,66.48,132.96,0,27.82334819
57432,12.15634287,24.31268573,0,56.44315622
57433,0,0,0,62.84758879
57434,59.52567348,119.051347,0,43.77591095
57435,0,0,0,71.85286795
57436,74.28,148.56,0,42.8089453
57437,0,0,0,101.3333378
57438,0,0,0,70.43781006
57439,0,0,0,60.43090873
57440,74.96428572,149.9285714,0,42.86021259
57441,0,0,0,62.84758879
57442,0,0,0,73.0869629
57445,0.063652528,0.127305056,0,60.64022142
57446,0,0,0,62.84758879
57448,0,0,0,94.98653138
57449,0,0,0,62.84758879
57450,0,0,0,77.45865907
57451,0,0,0,83.52604277
57452,0,0,0,94.73435227
57454,66.00897956,132.0179591,0,28.89839751
57455,0,0,0,73.21198725
57456,0,0,0,104.3020166
57457,0,0,0,104.3655253
57460,20.41938205,40.83876411,0,58.58596625
57461,84.885873,169.771746,0,43.97159574
57465,61.74931033,123.4986207,0,51.94279345
57466,0,0,0,76.25130318
57467,39.79006895,79.5801379,0,49.62467483
57468,64.48,128.96,0,35.63002189
57469,79.96941109,159.9388222,0,42.36012806
57470,29.03190476,58.06380951,0,55.25198667
57471,0,0,0,92.4239643
57472,0,0,0,97.75285371
57473,0,0,0,71.22553938
57474,2.303255819,4.606511637,0,59.96792405
57475,0,0,0,80.89435035
57476,85.46336136,170.9267227,0,43.38738897
57477,74.28,148.56,0,42.8089453
57479,0,0,0,60.43090873
57481,0,0,0,72.98923334
57501,34.03198982,68.06397964,0,46.61506268
57520,0,0,0,56.09927937
57521,83.22,166.44,0,81.97574878
57522,77.55800002,155.116,0,36.19807784
57523,0.330462438,0.660924876,0,49.94552354
57528,0,0,0,54.67169774
57529,0,0,0,52.23777917
57531,0,0,0,62.4588296
57532,0.025113066,0.050226132,0,68.19773712
57533,3.358139542,6.716279083,0,48.97789633
57534,4.93675211,9.873504219,0,52.23432804
57536,74.24167329,148.4833466,0,36.9280176
57537,0,0,0,68.46135987
57538,0,0,0,49.99654972
57540,61.16034482,122.3206896,0,32.94248519
57541,0,0,0,54.67169774
57543,82.67250003,165.3450001,0,81.9965935
57544,57.56828767,115.1365753,0,25.91366271
57547,0,0,0,85.24280158
57548,48.43,96.86,0,14.43508094
57551,0,0,0,91.22063818
57552,0.277399973,0.554799945,0,83.89218924
57553,0.647560978,1.295121956,0,84.62518456
57555,0,0,0,81.95438017
57559,0,0,0,62.53575536
57560,0,0,0,78.56654098
57562,0,0,0,62.4588296
57563,0,0,0,81.95438017
57564,1.100501909,2.201003819,0,55.69960936
57566,0,0,0,81.95438017
57567,3.048351679,6.096703358,0,85.02808761
57568,57.76,115.52,0,26.15447212
57569,57.76,115.52,0,26.15447212
57570,0,0,0,99.85248224
57571,0,0,0,49.99654972
57572,0,0,0,99.85248224
57574,0,0,0,92.55245529
57576,57.76,115.52,0,26.15447212
57577,0,0,0,85.24280158
57579,0,0,0,73.80537866
57580,0,0,0,53.33918174
57584,0,0,0,54.60959608
57585,0,0,0,73.80537866
57601,0,0,0,92.43340546
57620,0,0,0,88.97348881
57621,0,0,0,86.240983
57622,0,0,0,96.99464206
57623,0,0,0,97.22651313
57625,0,0,0,107.7176354
57626,66.28807057,132.5761411,0,50.67681937
57630,0,0,0,102.8372474
57631,0,0,0,95.03784472
57632,0,0,0,83.17115331
57633,0,0,0,102.4822471
57634,0,0,0,86.240983
57636,0,0,0,102.8372474
57638,0,0,0,88.90922063
57639,0,0,0,86.240983
57640,0,0,0,88.97348881
57641,0,0,0,86.240983
57642,0,0,0,77.55612157
57644,0,0,0,88.49760297
57645,0,0,0,86.240983
57646,0,0,0,83.17115331
57648,0,0,0,83.17115331
57649,0,0,0,87.52187183
57650,0,0,0,80.70558342
57651,0,0,0,82.60031174
57652,0,0,0,102.8372474
57656,0,0,0,102.8372474
57657,0,0,0,88.17721385
57658,0,0,0,76.24196491
57659,0,0,0,86.240983
57660,0,0,0,86.240983
57661,0,0,0,102.8372474
57701,7.718857845,15.43771569,0.996434938,2.773072508
57702,13.6504228,27.3008456,0.919275519,6.341754136
57703,10.26052203,20.52104406,1,4.854034718
57706,21.44496561,42.88993122,1,9.717936404
57709,8.646262792,17.29252558,1,2.217326696
57714,0,0,0,92.21715007
57716,0,0,0,55.99174442
57717,47.09756638,94.19513276,0.00392519,28.1836065
57718,22.45141167,44.90282334,1,10.94111354
57719,37.08627719,74.17255438,0.586692829,22.95874315
57720,0,0,0,80.70558342
57722,25.91126375,51.82252749,0.016483516,16.00052871
57724,0,0,0,80.70558342
57725,23.91411764,47.82823528,0.823529412,17.33271018
57730,35.5069988,71.0139976,0,20.51621602
57732,35.59286301,71.18572602,0.689726027,12.80900529
57735,10.64813955,21.2962791,0,15.09253871
57737,76.99,153.98,0,44.4939836
57738,31.65,63.3,0,16.63692729
57741,0,0,1,6.845519701
57744,29.84332441,59.68664881,0.122430741,16.05172158
57745,44.0157317,88.03146341,0.036585366,25.58620033
57747,2.874986746,5.749973491,0.647245763,6.102407028
57748,76.99,153.98,0,44.4939836
57750,81.03739131,162.0747826,0,79.1216582
57751,14.62531992,29.25063984,0.946983547,11.88819295
57752,0,0,0,42.42436466
57754,41.88300853,83.76601707,0.042313665,16.32508562
57755,0,0,0,80.70558342
57756,0,0,0,41.94746804
57758,66.91707863,133.8341573,0,49.56299465
57759,48.84,97.68,0,19.56987199
57760,63.44773315,126.8954663,0,35.76983037
57761,57.4425594,114.8851188,0.047531993,41.61207737
57762,64.59,129.18,0,34.96083975
57763,0,0,0,14.30951927
57764,0,0,0,41.94746804
57766,0,0,0,14.30951927
57767,62.47455696,124.9491139,0,43.3367067
57769,16.92299852,33.84599704,0.660169915,9.610681444
57770,0,0,0,52.06353708
57772,0,0,0,61.00130086
57773,31.65,63.3,0,16.63692729
57775,42.40074629,84.80149257,0,51.16378288
57776,0,0,0,80.70558342
57779,29.29616767,58.59233534,0.97005988,13.85960803
57780,53.1,106.2,0,42.58929871
57782,0,0,0,14.30951927
57783,36.06714165,72.13428329,0.146867328,20.75120178
57785,20.23992995,40.4798599,0.951529672,5.661437068
57787,76.99,153.98,0,44.4939836
57788,51.1851825,102.370365,0.248175182,30.00127983
57790,53.1,106.2,0,42.58929871
57791,65.045,130.09,0,43.54164116
57792,76.99,153.98,0,44.4939836
57793,23.18815893,46.37631787,0.997987928,12.14493915
57794,0,0,0,53.36261069
57799,,,,
58001,36.13026316,72.26052631,0,25.34723885
58002,28.92352941,57.84705883,0.705882352,22.44314011
58004,26.88052174,53.76104348,1.669565218,21.08257525
58005,27.93186441,55.86372882,0.542372881,21.0685221
58006,30.37695432,60.75390863,0.020304568,23.41106543
58007,34.44,68.88,0,31.18518083
58008,45.5839,91.1678,0,36.90472736
58009,40.09,80.18,0,36.58251767
58011,36.45,72.9,0,35.05790514
58012,26.12046511,52.24093022,2.005167959,20.55048181
58013,82.19,164.38,0,40.64010241
58015,36.01631148,72.03262296,0.016393442,25.2005823
58016,46.96375002,93.92750003,0,40.58525454
58017,84.3369697,168.6739394,0,47.90940862
58018,37.94341463,75.88682927,0,28.18745144
58021,28.31,56.62,2,16.98204544
58027,57.54114668,115.0822934,0,41.86247129
58029,30.30383562,60.60767124,0.05479452,23.36237118
58030,49.91,99.82,0,39.86713759
58031,44.05526315,88.11052631,0,44.54141411
58032,82.37214286,164.7442857,0,41.25680986
58033,76.7356872,153.4713744,0,55.27835955
58035,41.75380951,83.50761902,0,36.78581608
58036,30.42,60.84,0,23.43973221
58038,32.6320915,65.26418301,0,26.44625176
58040,85.91850597,171.8370119,0,53.86010077
58041,53.38579162,106.7715832,0,35.66596139
58042,16.08845771,32.17691541,2.737976784,9.344892336
58043,82.19,164.38,0,40.64010241
58045,40.40379468,80.80758937,0,36.95496753
58046,74.19383671,148.3876734,0,57.38886157
58047,17.7743139,35.54862781,2.886042402,9.943674645
58048,30.81106617,61.62213234,0,23.97124191
58049,57.72190473,115.4438095,0,59.0494075
58051,29.86963724,59.73927449,1.598548972,18.64534911
58052,32.22825805,64.4565161,1.238709678,22.47334203
58053,56.61393113,113.2278623,0,36.04565065
58054,71.99954875,143.9990975,0,52.09845682
58056,63.64593549,127.291871,0,55.70293529
58057,48.59576924,97.19153847,0,35.23617125
58058,53.53,107.06,0,35.49165727
58059,16.59248852,33.18497705,2.845183487,9.637870747
58060,79.40147012,158.8029402,0,41.66051758
58061,45.20947644,90.41895288,0,36.97131181
58062,53.16113043,106.3222609,0,50.75922806
58063,48.35,96.7,0,49.89680742
58064,38.99732,77.99464,0,37.89451973
58065,48.35,96.7,0,49.89680742
58067,82.19,164.38,0,40.64010241
58068,59.02408602,118.048172,0,39.98840123
58069,85.35414634,170.7082927,0,53.95346756
58071,39.48829787,78.97659575,0,38.84656104
58072,53.39859026,106.7971805,0,56.86669195
58075,49.70106787,99.40213575,0,41.33256319
58076,,,,
58077,36.2821164,72.5642328,0,25.58510949
58078,9.086520822,18.17304164,3,5.107170728
58079,30.15118577,60.30237153,1.233201582,26.09559398
58081,44.84391498,89.68782996,0,36.73819233
58102,2.510944506,5.021889012,3,1.19530877
58103,3.701469602,7.402939204,3,1.757878843
58104,8.754895847,17.50979169,3,4.668710028
58105,1.5,3,3,0.878327655
58106,3.06,6.12,3,1.477737597
58107,1.5,3,3,0.878327655
58108,1.5,3,3,0.878327655
58109,3.06,6.12,3,1.477737597
58121,,,,
