GEOID,HEROP_ID,HcvCntDr,HcvTmDr,HcvTmDr2
41039003900,140US41039003900,5,0,0
41039004501,140US41039004501,5,2.55,5.1
41039000800,140US41039000800,0,36.44,72.88
41039002404,140US41039002404,5,5.95,11.9
41047001701,140US41047001701,5,2.33,4.66
41047002301,140US41047002301,5,5.65,11.3
41059950500,140US41059950500,1,23.78,47.56
41059950100,140US41059950100,0,31.1,62.2
41051003000,140US41051003000,37,7.29,14.58
41051003702,140US41051003702,38,3.44,6.88
41051006403,140US41051006403,38,4.13,8.26
41051008301,140US41051008301,36,0,0
41051009604,140US41051009604,36,2.56,5.12
41051009801,140US41051009801,32,0,0
41051000601,140US41051000601,36,2.5,5
41051002303,140US41051002303,38,1.94,3.88
41021960100,140US41021960100,0,,
41035971200,140US41035971200,1,3.7,7.4
41035971500,140US41035971500,1,7.43,14.86
41005022201,140US41005022201,36,3.72,7.44
41005022906,140US41005022906,15,17.52,35.04
41011000200,140US41011000200,0,34.31,68.62
41019070000,140US41019070000,0,44.95,89.9
41019100000,140US41019100000,0,70.89,141.78
41007951100,140US41007951100,2,0,0
41041950601,140US41041950601,0,64.15,128.3
41051001101,140US41051001101,38,1.38,2.76
41005980000,140US41005980000,0,,
41067031614,140US41067031614,24,4.88,9.76
41039000707,140US41039000707,0,59.96,119.92
41059951202,140US41059951202,1,27.36,54.72
41039002104,140US41039002104,5,3.56,7.12
41043030201,140US41043030201,0,53.02,106.04
41033361201,140US41033361201,2,3.28,6.56
41027950302,140US41027950302,0,47.97,95.94
41067031816,140US41067031816,27,8.99,17.98
41067031618,140US41067031618,24,3.88,7.76
41067030103,140US41067030103,38,8.72,17.44
41067031517,140US41067031517,36,4.27,8.54
41067031619,140US41067031619,32,4.26,8.52
41051005101,140US41051005101,38,2.02,4.04
41051005701,140US41051005701,38,4.71,9.42
41051002001,140US41051002001,37,2.54,5.08
41051005001,140US41051005001,38,2.48,4.96
41051005601,140US41051005601,39,3.52,7.04
41017002001,140US41017002001,3,8.9,17.8
41023960201,140US41023960201,0,,
41031960303,140US41031960303,0,50.13,100.26
41047002001,140US41047002001,5,6,12
41003000402,140US41003000402,0,37.76,75.52
41015950401,140US41015950401,0,,
41035970201,140US41035970201,0,62.75,125.5
41005020507,140US41005020507,30,10.5,21
41067032108,140US41067032108,26,6.54,13.08
41067031615,140US41067031615,24,6.84,13.68
41067030401,140US41067030401,37,0,0
41067031504,140US41067031504,25,5.2,10.4
41003010400,140US41003010400,0,33.15,66.3
41003000900,140US41003000900,0,41.92,83.84
41029000300,140US41029000300,1,29.7,59.4
41029002500,140US41029002500,0,64.5,129
41029001002,140US41029001002,2,25.4,50.8
41029002000,140US41029002000,0,44.74,89.48
41037960200,140US41037960200,0,,
41037960100,140US41037960100,0,,
41043020801,140US41043020801,5,24.72,49.44
41043020700,140US41043020700,4,28.22,56.44
41001950400,140US41001950400,0,42.11,84.22
41045970600,140US41045970600,0,49.3,98.6
41063960300,140US41063960300,1,0,0
41039000200,140US41039000200,1,26.95,53.9
41039001400,140US41039001400,0,52.96,105.92
41039000902,140US41039000902,3,22.65,45.3
41039004000,140US41039004000,5,1.78,3.56
41039001903,140US41039001903,5,5.98,11.96
41039002002,140US41039002002,5,3.36,6.72
41039001902,140US41039001902,5,4.77,9.54
41039003101,140US41039003101,5,5.56,11.12
41047010600,140US41047010600,0,80.46,160.92
41047001501,140US41047001501,5,6.98,13.96
41047000600,140US41047000600,5,2.9,5.8
41047001200,140US41047001200,5,0,0
41053020203,140US41053020203,5,18.87,37.74
41059951400,140US41059951400,0,60.26,120.52
41063960200,140US41063960200,0,41.36,82.72
41065970800,140US41065970800,0,,
41065970300,140US41065970300,0,69.68,139.36
41065970700,140US41065970700,0,82.35,164.7
41071030201,140US41071030201,9,0,0
41015950100,140US41015950100,1,0,0
41015950301,140US41015950301,0,,
41019060000,140US41019060000,6,21.75,43.5
41019200000,140US41019200000,2,26.57,53.14
41019010000,140US41019010000,0,56.1,112.2
41005022904,140US41005022904,16,16.92,33.84
41005020401,140US41005020401,33,5.9,11.8
41005022400,140US41005022400,36,7.74,15.48
41005020700,140US41005020700,30,9.98,19.96
41005023800,140US41005023800,6,25.44,50.88
41005021100,140US41005021100,36,6.2,12.4
41051003302,140US41051003302,38,4.24,8.48
41051003603,140US41051003603,37,6.89,13.78
41051004102,140US41051004102,38,8.92,17.84
41051006100,140US41051006100,38,5.72,11.44
41051006602,140US41051006602,38,6.33,12.66
41051007900,140US41051007900,37,6.28,12.56
41051008302,140US41051008302,36,1.69,3.38
41051009400,140US41051009400,36,6.01,12.02
41051009603,140US41051009603,32,1.94,3.88
41051010408,140US41051010408,26,7.34,14.68
41051009605,140US41051009605,36,2.95,5.9
41051009606,140US41051009606,32,2.64,5.28
41051000401,140US41051000401,36,6.26,12.52
41051000901,140US41051000901,37,4.41,8.82
41051001702,140US41051001702,37,3.92,7.84
41051002501,140US41051002501,37,5.41,10.82
41033360900,140US41033360900,0,39.16,78.32
41041951800,140US41041951800,2,0,0
41041951500,140US41041951500,0,59.98,119.96
41035971400,140US41035971400,1,7.06,14.12
41035971300,140US41035971300,1,6.29,12.58
41029001601,140US41029001601,0,34.54,69.08
41029001001,140US41029001001,2,28.57,57.14
41011001101,140US41011001101,0,58.85,117.7
41011000505,140US41011000505,4,3.94,7.88
41005020303,140US41005020303,36,4.75,9.5
41005022101,140US41005022101,36,3.58,7.16
41067031617,140US41067031617,31,0,0
41067032609,140US41067032609,20,6.18,12.36
41067033101,140US41067033101,7,10.91,21.82
41051006701,140US41051006701,38,7,14
41051001102,140US41051001102,38,2.74,5.48
41047000502,140US41047000502,5,2.95,5.9
41063960100,140US41063960100,0,58.25,116.5
41005020102,140US41005020102,36,8.2,16.4
41005020101,140US41005020101,36,6.93,13.86
41025960101,140US41025960101,1,0,0
41015950201,140US41015950201,0,57.97,115.94
41047000702,140US41047000702,5,3.84,7.68
41047001605,140US41047001605,5,2.21,4.42
41003000102,140US41003000102,0,43.32,86.64
41033361602,140US41033361602,0,49.37,98.74
41051009002,140US41051009002,36,3.69,7.38
41051004103,140US41051004103,38,8.44,16.88
41051002002,140US41051002002,38,2.36,4.72
41051003904,140US41051003904,37,4.77,9.54
41027950202,140US41027950202,0,48.61,97.22
41071030704,140US41071030704,1,22.44,44.88
41019080002,140US41019080002,6,0,0
41017001801,140US41017001801,4,3.15,6.3
41017001904,140US41017001904,3,6.86,13.72
41067031621,140US41067031621,37,5.03,10.06
41067031708,140US41067031708,24,9.12,18.24
41067032611,140US41067032611,22,3.11,6.22
41017001501,140US41017001501,4,3.89,7.78
41039004407,140US41039004407,5,4.41,8.82
41039003801,140US41039003801,5,1.85,3.7
41067031519,140US41067031519,31,7.9,15.8
41067031301,140US41067031301,38,3.01,6.02
41029000605,140US41029000605,0,33.8,67.6
41029000902,140US41029000902,2,27.26,54.52
41067031606,140US41067031606,24,6.64,13.28
41029003002,140US41029003002,0,40.8,81.6
41005024304,140US41005024304,0,42.25,84.5
41067030600,140US41067030600,37,2.2,4.4
41039002904,140US41039002904,5,3.4,6.8
41011000902,140US41011000902,2,28.42,56.84
41033360601,140US41033360601,2,0,0
41067031010,140US41067031010,32,3.54,7.08
41067031817,140US41067031817,23,10.33,20.66
41067031518,140US41067031518,31,4.78,9.56
41051009203,140US41051009203,36,3.64,7.28
41051005602,140US41051005602,39,3.93,7.86
41017002103,140US41017002103,4,7.3,14.6
41051010002,140US41051010002,29,2.76,5.52
41039004502,140US41039004502,5,1.9,3.8
41039000708,140US41039000708,0,78.98,157.96
41039003301,140US41039003301,5,0,0
41047000300,140US41047000300,5,2.54,5.08
41061970300,140US41061970300,1,21.44,42.88
41005024302,140US41005024302,2,0,0
41007950600,140US41007950600,2,16.21,32.42
41019050001,140US41019050001,0,66.47,132.94
41051003502,140US41051003502,38,0,0
41051008002,140US41051008002,37,5.09,10.18
41051010306,140US41051010306,28,6.34,12.68
41051002801,140US41051002801,37,5.79,11.58
41031940000,140US41031940000,0,71.07,142.14
41035970100,140US41035970100,0,65.25,130.5
41039001600,140US41039001600,0,38.64,77.28
41005022207,140US41005022207,34,6.31,12.62
41067031814,140US41067031814,24,8.52,17.04
41051003301,140US41051003301,38,4.25,8.5
41051003803,140US41051003803,38,1.49,2.98
41051009904,140US41051009904,29,3.84,7.68
41051002203,140US41051002203,38,3.32,6.64
41033360100,140US41033360100,0,36.14,72.28
41035970500,140US41035970500,0,72.17,144.34
41047000200,140US41047000200,5,0,0
41047000501,140US41047000501,5,3.33,6.66
41053005100,140US41053005100,5,2.82,5.64
41055950100,140US41055950100,0,,
41071030801,140US41071030801,1,20.31,40.62
41011001102,140US41011001102,0,62.09,124.18
41011000300,140US41011000300,4,0,0
41019040000,140US41019040000,6,25.49,50.98
41005022501,140US41005022501,28,9.87,19.74
41003001002,140US41003001002,0,39.04,78.08
41001950500,140US41001950500,0,49.66,99.32
41005023901,140US41005023901,5,26.52,53.04
41005020800,140US41005020800,36,7.86,15.72
41019030000,140US41019030000,0,51.15,102.3
41059950201,140US41059950201,2,11.67,23.34
41043030801,140US41043030801,0,36.19,72.38
41039002501,140US41039002501,5,7.48,14.96
41067031009,140US41067031009,31,4.6,9.2
41051008204,140US41051008204,36,2.29,4.58
41051008902,140US41051008902,36,3.7,7.4
41051009204,140US41051009204,36,0,0
41051004104,140US41051004104,38,11.65,23.3
41051005102,140US41051005102,38,1.5,3
41019150001,140US41019150001,6,5.72,11.44
41017002102,140US41017002102,4,3.35,6.7
41067031011,140US41067031011,34,3.05,6.1
41039002505,140US41039002505,5,6.05,12.1
41015950202,140US41015950202,0,37.4,74.8
41013950102,140US41013950102,0,43.82,87.64
41023960202,140US41023960202,0,,
41067033000,140US41067033000,11,8.17,16.34
41057960102,140US41057960102,0,34.94,69.88
41003000401,140US41003000401,0,40.32,80.64
41043020103,140US41043020103,5,23.21,46.42
41029001303,140US41029001303,0,35.5,71
41029002701,140US41029002701,0,54.68,109.36
41005024402,140US41005024402,26,8.27,16.54
41067030900,140US41067030900,36,0,0
41047001607,140US41047001607,5,0,0
41005020304,140US41005020304,36,3.51,7.02
41005020404,140US41005020404,28,9.2,18.4
41033361601,140US41033361601,0,43.02,86.04
41005022907,140US41005022907,15,18.68,37.36
41051005002,140US41051005002,38,3.08,6.16
41051003501,140US41051003501,38,0,0
41051004700,140US41051004700,38,4.98,9.96
41051009302,140US41051009302,36,3.71,7.42
41053005203,140US41053005203,5,4.85,9.7
41011001002,140US41011001002,1,15.12,30.24
41035970300,140US41035970300,0,42.64,85.28
41035970400,140US41035970400,1,28.53,57.06
41057960401,140US41057960401,0,54.6,109.2
41029003001,140US41029003001,2,27.17,54.34
41043020802,140US41043020802,5,26.12,52.24
41019170000,140US41019170000,5,24.1,48.2
41039003201,140US41039003201,5,3.09,6.18
41047002202,140US41047002202,5,5.17,10.34
41071030501,140US41071030501,0,36.76,73.52
41067031511,140US41067031511,31,4.79,9.58
41031960100,140US41031960100,0,60.74,121.48
41057960700,140US41057960700,0,84.86,169.72
41067031626,140US41067031626,31,2.86,5.72
41067032612,140US41067032612,25,1.3,2.6
41013950302,140US41013950302,2,17.35,34.7
41067031904,140US41067031904,29,3.25,6.5
41067031404,140US41067031404,38,6.14,12.28
41043030300,140US41043030300,0,80.78,161.56
41023960100,140US41023960100,0,,
41067032109,140US41067032109,27,2.67,5.34
41001950300,140US41001950300,0,80.2,160.4
41017001301,140US41017001301,4,5.11,10.22
41043020601,140US41043020601,5,26.29,52.58
41033361102,140US41033361102,2,8.93,17.86
41053005205,140US41053005205,5,3.91,7.82
41047010309,140US41047010309,12,18.38,36.76
41027950100,140US41027950100,0,76.43,152.86
41039005300,140US41039005300,5,5.02,10.04
41039002001,140US41039002001,5,3.8,7.6
41041951700,140US41041951700,0,73.97,147.94
41051008400,140US41051008400,36,2.85,5.7
41041951000,140US41041951000,0,30.92,61.84
41009970700,140US41009970700,0,31.57,63.14
41005021802,140US41005021802,35,7.83,15.66
41053005206,140US41053005206,5,3.51,7.02
41067031821,140US41067031821,30,6.96,13.92
41039000100,140US41039000100,0,59.9,119.8
41033361500,140US41033361500,2,23.88,47.76
41067031008,140US41067031008,36,5.21,10.42
41067032414,140US41067032414,21,5.25,10.5
41051004002,140US41051004002,38,7.6,15.2
41029001802,140US41029001802,0,42.39,84.78
41059950700,140US41059950700,1,2.66,5.32
41061970200,140US41061970200,0,39.61,79.22
41005024000,140US41005024000,0,49.93,99.86
41051002902,140US41051002902,37,6.57,13.14
41051010410,140US41051010410,28,5.29,10.58
41051001202,140US41051001202,37,1.81,3.62
41051004902,140US41051004902,38,3.06,6.12
41007950400,140US41007950400,0,33.78,67.56
41013950402,140US41013950402,0,,
41047001801,140US41047001801,5,4.96,9.92
41047000703,140US41047000703,5,2.49,4.98
41033360703,140US41033360703,2,5.04,10.08
41017001004,140US41017001004,4,8.48,16.96
41067030501,140US41067030501,36,2.64,5.28
41067031912,140US41067031912,36,2.04,4.08
41067032603,140US41067032603,20,6.05,12.1
41067030801,140US41067030801,36,0,0
41067031403,140US41067031403,38,5.93,11.86
41067032608,140US41067032608,21,4.6,9.2
41017000100,140US41017000100,0,35.1,70.2
41003000202,140US41003000202,0,44.21,88.42
41043030600,140US41043030600,2,28.4,56.8
41029001100,140US41029001100,2,24.42,48.84
41029000100,140US41029000100,0,31.5,63
41029000403,140US41029000403,0,33.26,66.52
41043020200,140US41043020200,0,30.61,61.22
41047010801,140US41047010801,5,18.14,36.28
41047010702,140US41047010702,5,20.35,40.7
41051003200,140US41051003200,38,4.99,9.98
41051003401,140US41051003401,38,2.9,5.8
41051003802,140US41051003802,38,2.5,5
41051004602,140US41051004602,37,4.22,8.44
41051006200,140US41051006200,38,6.81,13.62
41051007202,140US41051007202,37,7.22,14.44
41051007500,140US41051007500,37,6.3,12.6
41051007700,140US41051007700,37,3.91,7.82
41051008700,140US41051008700,36,6.89,13.78
41051010303,140US41051010303,31,3.57,7.14
41051010305,140US41051010305,28,6.06,12.12
41051009804,140US41051009804,32,4.7,9.4
41051006801,140US41051006801,38,6.89,13.78
41051009907,140US41051009907,26,7.63,15.26
41051006404,140US41051006404,38,4.05,8.1
41051000301,140US41051000301,36,7.06,14.12
41051000802,140US41051000802,36,4.19,8.38
41051001500,140US41051001500,36,4.87,9.74
41051001602,140US41051001602,37,2.28,4.56
41051002600,140US41051002600,37,5.04,10.08
41039004800,140US41039004800,5,2.76,5.52
41039001002,140US41039001002,5,14.1,28.2
41039002401,140US41039002401,5,8.68,17.36
41039002403,140US41039002403,5,7.57,15.14
41039002201,140US41039002201,5,5.98,11.96
41039004403,140US41039004403,5,2.45,4.9
41039003700,140US41039003700,5,2.4,4.8
41039004100,140US41039004100,5,2.9,5.8
41039000904,140US41039000904,2,24.57,49.14
41039001302,140US41039001302,0,31.61,63.22
41039000500,140US41039000500,0,65.64,131.28
41039000706,140US41039000706,0,66.67,133.34
41039005200,140US41039005200,5,5.06,10.12
41039005000,140US41039005000,5,5.69,11.38
41039002902,140US41039002902,5,4.95,9.9
41047010304,140US41047010304,10,20.47,40.94
41047001503,140US41047001503,5,6.34,12.68
41047010305,140US41047010305,10,21.74,43.48
41047001702,140US41047001702,5,2.62,5.24
41047001300,140US41047001300,5,2.98,5.96
41047000400,140US41047000400,5,5.31,10.62
41053020500,140US41053020500,2,24.84,49.68
41053020304,140US41053020304,5,15.34,30.68
41059950900,140US41059950900,0,36.49,72.98
41061970600,140US41061970600,0,59.15,118.3
41059950300,140US41059950300,0,34.93,69.86
41065970400,140US41065970400,0,66.3,132.6
41065970500,140US41065970500,0,66.21,132.42
41071031000,140US41071031000,3,26.01,52.02
41071030202,140US41071030202,9,2.48,4.96
41005021601,140US41005021601,36,4.84,9.68
41005021700,140US41005021700,36,8.58,17.16
41005021400,140US41005021400,35,8.66,17.32
41005023100,140US41005023100,19,15.95,31.9
41033360701,140US41033360701,2,2.96,5.92
41033360800,140US41033360800,2,16.97,33.94
41027950400,140US41027950400,0,58.19,116.38
41031960202,140US41031960202,0,32.5,65
41041950800,140US41041950800,0,39.13,78.26
41041951100,140US41041951100,2,29.13,58.26
41041951200,140US41041951200,0,41.27,82.54
41041951400,140US41041951400,0,31.69,63.38
41035971100,140US41035971100,1,5.47,10.94
41035971800,140US41035971800,1,2.25,4.5
41035970700,140US41035970700,1,17.57,35.14
41005023500,140US41005023500,10,23.3,46.6
41005023902,140US41005023902,3,28.1,56.2
41005020302,140US41005020302,35,5.36,10.72
41007950100,140US41007950100,1,19.94,39.88
41007951200,140US41007951200,0,30.52,61.04
41009970400,140US41009970400,3,23.11,46.22
41009970300,140US41009970300,3,11.81,23.62
41009970600,140US41009970600,2,28.55,57.1
41009970800,140US41009970800,0,31.62,63.24
41067031402,140US41067031402,37,6.29,12.58
41067033301,140US41067033301,6,12.18,24.36
41067032004,140US41067032004,29,2.48,4.96
41067032409,140US41067032409,18,3.82,7.64
41067032003,140US41067032003,29,0,0
41059940000,140US41059940000,1,19.58,39.16
41071030102,140US41071030102,11,2.42,4.84
41005020504,140US41005020504,30,13,26
41005023001,140US41005023001,26,13.28,26.56
41005022605,140US41005022605,27,10.9,21.8
41005022603,140US41005022603,27,10.7,21.4
41035970600,140US41035970600,0,36.21,72.42
41029000406,140US41029000406,0,30.91,61.82
41009970202,140US41009970202,3,26.9,53.8
41067032301,140US41067032301,18,11.63,23.26
41067031913,140US41067031913,26,5.95,11.9
41067031202,140US41067031202,37,5.45,10.9
41067031516,140US41067031516,38,7.79,15.58
41067030105,140US41067030105,38,6.91,13.82
41067031625,140US41067031625,25,2.53,5.06
41067031624,140US41067031624,31,6.33,12.66
41043020102,140US41043020102,5,22.04,44.08
41043020101,140US41043020101,5,19.77,39.54
41027950301,140US41027950301,0,48.15,96.3
41067032202,140US41067032202,13,11.53,23.06
41067030104,140US41067030104,38,6.61,13.22
41067031623,140US41067031623,36,6.31,12.62
41067031622,140US41067031622,36,4.94,9.88
41067031820,140US41067031820,27,6.78,13.56
41067031007,140US41067031007,32,5.78,11.56
41067032112,140US41067032112,24,4.39,8.78
41071030304,140US41071030304,4,11.12,22.24
41019120002,140US41019120002,6,0,0
41019080001,140US41019080001,6,4.67,9.34
41019150002,140US41019150002,6,6.63,13.26
41053020305,140US41053020305,5,13.09,26.18
41011000901,140US41011000901,1,29.22,58.44
41011000103,140US41011000103,3,29.59,59.18
41011000102,140US41011000102,4,11.2,22.4
41059950202,140US41059950202,2,13.74,27.48
41039002506,140US41039002506,5,7.04,14.08
41039003104,140US41039003104,5,3.71,7.42
41029000702,140US41029000702,0,35.07,70.14
41029000603,140US41029000603,0,36.27,72.54
41029001801,140US41029001801,0,42.7,85.4
41057960402,140US41057960402,0,65.66,131.32
41017000701,140US41017000701,4,0,0
41017001401,140US41017001401,3,5.92,11.84
41017001101,140US41017001101,4,3.4,6.8
41017001302,140US41017001302,4,5.43,10.86
41017000602,140US41017000602,4,12.56,25.12
41017001602,140US41017001602,4,2.65,5.3
41051008903,140US41051008903,34,5.53,11.06
41051005901,140US41051005901,38,5.51,11.02
41051000201,140US41051000201,36,8.12,16.24
41051000102,140US41051000102,37,6.33,12.66
41051004003,140US41051004003,37,7.72,15.44
41051005202,140US41051005202,38,3.67,7.34
41051001704,140US41051001704,36,4.7,9.4
41051010601,140US41051010601,38,2.66,5.32
41047001606,140US41047001606,5,2.51,5.02
41047002002,140US41047002002,5,7.59,15.18
41005020602,140US41005020602,31,9.75,19.5
41005020202,140US41005020202,36,5.29,10.58
41003010601,140US41003010601,0,39.31,78.62
41067031813,140US41067031813,26,6.54,13.08
41067032503,140US41067032503,18,6.14,12.28
41067031705,140US41067031705,27,7.96,15.92
41067030200,140US41067030200,38,5.22,10.44
41067031005,140US41067031005,37,3.17,6.34
41067030502,140US41067030502,37,3.83,7.66
41067030700,140US41067030700,36,0,0
41067030803,140US41067030803,29,2.89,5.78
41067033400,140US41067033400,3,26.35,52.7
41067033500,140US41067033500,2,29.08,58.16
41067031807,140US41067031807,36,5.88,11.76
41067031507,140US41067031507,37,6.74,13.48
41067031706,140US41067031706,36,6.94,13.88
41067031806,140US41067031806,31,7.33,14.66
41029000404,140US41029000404,0,32.15,64.3
41029001602,140US41029001602,0,39.47,78.94
41029002300,140US41029002300,0,53.78,107.56
41029000501,140US41029000501,0,32.33,64.66
41029001900,140US41029001900,0,44.79,89.58
41029001500,140US41029001500,0,39.26,78.52
41029002400,140US41029002400,0,43.5,87
41057960200,140US41057960200,0,46.54,93.08
41013950200,140US41013950200,1,0,0
41057960500,140US41057960500,0,57.05,114.1
41003010200,140US41003010200,0,38.43,76.86
41003000500,140US41003000500,0,35.79,71.58
41003010800,140US41003010800,0,40.41,80.82
41003001101,140US41003001101,0,40.6,81.2
41039000404,140US41039000404,5,15.55,31.1
41017000800,140US41017000800,4,4.3,8.6
41017000401,140US41017000401,3,12.84,25.68
41043030100,140US41043030100,0,34.54,69.08
41043030500,140US41043030500,0,32.81,65.62
41043030401,140US41043030401,0,48.05,96.1
41001950200,140US41001950200,0,47.52,95.04
41045970400,140US41045970400,1,25.1,50.2
41047010303,140US41047010303,12,18.97,37.94
41053020303,140US41053020303,5,17.97,35.94
41053020202,140US41053020202,5,13.87,27.74
41039001202,140US41039001202,2,26.7,53.4
41039000300,140US41039000300,5,0,0
41039003500,140US41039003500,5,6.09,12.18
41039001001,140US41039001001,5,11.23,22.46
41039001201,140US41039001201,2,26.68,53.36
41039002800,140US41039002800,5,3.75,7.5
41039001102,140US41039001102,5,15.94,31.88
41039002700,140US41039002700,5,4.97,9.94
41039005400,140US41039005400,5,7.11,14.22
41039001700,140US41039001700,5,18,36
41039000903,140US41039000903,5,13.52,27.04
41039003000,140US41039003000,5,5.34,10.68
41039002903,140US41039002903,5,4.38,8.76
41039004300,140US41039004300,5,2.62,5.24
41039004600,140US41039004600,5,3.3,6.6
41039003302,140US41039003302,5,1.49,2.98
41039001904,140US41039001904,5,7.01,14.02
41047001603,140US41047001603,5,3.73,7.46
41047001802,140US41047001802,5,6.2,12.4
41047010307,140US41047010307,12,19.32,38.64
41047002101,140US41047002101,5,4.15,8.3
41047010100,140US41047010100,10,11.49,22.98
41047001100,140US41047001100,5,3.12,6.24
41047002102,140US41047002102,5,5.32,10.64
41047001502,140US41047001502,5,6.42,12.84
41047010201,140US41047010201,22,12.15,24.3
41047002400,140US41047002400,5,8.74,17.48
41047002600,140US41047002600,5,7.59,15.18
41059951100,140US41059951100,1,29.67,59.34
41059950800,140US41059950800,0,34.9,69.8
41059951000,140US41059951000,0,35.3,70.6
41059950400,140US41059950400,1,26.22,52.44
41061970400,140US41061970400,1,17.34,34.68
41061970700,140US41061970700,1,9.24,18.48
41061970800,140US41061970800,1,0,0
41065970600,140US41065970600,0,60.39,120.78
41071030601,140US41071030601,1,19.17,38.34
41071030802,140US41071030802,1,20.82,41.64
41007950200,140US41007950200,1,21.95,43.9
41007950500,140US41007950500,1,19.16,38.32
41009971000,140US41009971000,2,25.87,51.74
41009971100,140US41009971100,0,42.41,84.82
41051003701,140US41051003701,38,3.39,6.78
41051003902,140US41051003902,38,4.02,8.04
41051004200,140US41051004200,38,11.31,22.62
41051004800,140US41051004800,38,3.79,7.58
41051006001,140US41051006001,38,6.18,12.36
41051002903,140US41051002903,37,6.37,12.74
41051003100,140US41051003100,37,6.15,12.3
41051003402,140US41051003402,38,2.96,5.92
41005021200,140US41005021200,36,8.12,16.24
41005022602,140US41005022602,27,13.3,26.6
41005022707,140US41005022707,24,8.24,16.48
41005022708,140US41005022708,8,15.29,30.58
41005022302,140US41005022302,30,9.05,18.1
41005021900,140US41005021900,36,7.48,14.96
41005021300,140US41005021300,35,10.1,20.2
41005022301,140US41005022301,27,10.74,21.48
41005023300,140US41005023300,18,13.78,27.56
41005023403,140US41005023403,12,20.07,40.14
41005023404,140US41005023404,13,17.86,35.72
41005023002,140US41005023002,21,14.55,29.1
41005023600,140US41005023600,3,29.98,59.96
41005024200,140US41005024200,0,34.31,68.62
41005023700,140US41005023700,4,23.17,46.34
41019110000,140US41019110000,6,12.04,24.08
41019140000,140US41019140000,6,5.61,11.22
41011000503,140US41011000503,4,6.07,12.14
41011000800,140US41011000800,5,11.98,23.96
41051006402,140US41051006402,38,7.14,14.28
41051006501,140US41051006501,38,4.85,9.7
41051007201,140US41051007201,37,6.09,12.18
41051007300,140US41051007300,37,0,0
41051007600,140US41051007600,37,4.41,8.82
41051008001,140US41051008001,37,5.59,11.18
41051008100,140US41051008100,37,4.12,8.24
41051008600,140US41051008600,36,5.31,10.62
41051008800,140US41051008800,36,6.57,13.14
41051009803,140US41051009803,32,3.12,6.24
41051009701,140US41051009701,32,5.3,10.6
41051007100,140US41051007100,23,13.72,27.44
41051010001,140US41051010001,29,3.86,7.72
41051010304,140US41051010304,32,1.87,3.74
41051009101,140US41051009101,36,5.39,10.78
41051009502,140US41051009502,37,7.06,14.12
41051006900,140US41051006900,38,5.84,11.68
41051009102,140US41051009102,36,6.54,13.08
41051010200,140US41051010200,37,4.37,8.74
41051009905,140US41051009905,29,5.57,11.14
41051010411,140US41051010411,27,6.26,12.52
41051000302,140US41051000302,36,9.12,18.24
41051000501,140US41051000501,36,4.32,8.64
41051000602,140US41051000602,36,3.94,7.88
41051000801,140US41051000801,36,3.82,7.64
41051001302,140US41051001302,36,3.31,6.62
41051001400,140US41051001400,36,3.96,7.92
41051001900,140US41051001900,37,3.68,7.36
41051002401,140US41051002401,38,4.39,8.78
41051002701,140US41051002701,36,5.79,11.58
41033361000,140US41033361000,2,8.66,17.32
41041951300,140US41041951300,0,30.06,60.12
41041951600,140US41041951600,0,55.92,111.84
41035970800,140US41035970800,1,16.22,32.44
41035971600,140US41035971600,1,2.05,4.1
41035971700,140US41035971700,1,0,0
41035972000,140US41035972000,1,5.42,10.84
41011000702,140US41011000702,5,9.48,18.96
41011000701,140US41011000701,5,5.3,10.6
41011000402,140US41011000402,4,3.17,6.34
41011000502,140US41011000502,4,17.49,34.98
41007951300,140US41007951300,2,9.58,19.16
41039002504,140US41039002504,5,5.31,10.62
41039004405,140US41039004405,5,6.01,12.02
41071030101,140US41071030101,12,5.69,11.38
41067031514,140US41067031514,26,5.71,11.42
41067031911,140US41067031911,30,4.87,9.74
41067032407,140US41067032407,22,6.22,12.44
41067032005,140US41067032005,36,3.15,6.3
41067032901,140US41067032901,14,6.32,12.64
41067033102,140US41067033102,7,10.52,21.04
41067031509,140US41067031509,24,4.78,9.56
41067032502,140US41067032502,18,5.84,11.68
41067032800,140US41067032800,15,10.68,21.36
41005020505,140US41005020505,32,12.11,24.22
41005022205,140US41005022205,36,2.78,5.56
41005022000,140US41005022000,35,6.47,12.94
41047002201,140US41047002201,5,3.76,7.52
41047002304,140US41047002304,5,7.52,15.04
41041950602,140US41041950602,0,47.28,94.56
41051980000,140US41051980000,38,3,6
41031960301,140US41031960301,1,28.94,57.88
41025960102,140US41025960102,0,43.31,86.62
41013950101,140US41013950101,1,24.84,49.68
41047010308,140US41047010308,12,18.65,37.3
41047002702,140US41047002702,5,12.66,25.32
41047001608,140US41047001608,5,2.72,5.44
41047002504,140US41047002504,5,10.78,21.56
41035970901,140US41035970901,1,12.93,25.86
41005022109,140US41005022109,34,4.77,9.54
41005022110,140US41005022110,34,6.1,12.2
41005020601,140US41005020601,33,8.9,17.8
41003010602,140US41003010602,0,40.45,80.9
41033361301,140US41033361301,2,6.17,12.34
41033361101,140US41033361101,2,5.09,10.18
41031960304,140US41031960304,1,24.93,49.86
41017001402,140US41017001402,4,0,0
41017001003,140US41017001003,4,9.79,19.58
41017001005,140US41017001005,4,10.01,20.02
41017000202,140US41017000202,0,49.81,99.62
41017000603,140US41017000603,4,16.15,32.3
