GEOID,HEROP_ID,HivCntDr,HivTmDr,HivTmDr2
40109107703,140US40109107703,12,10.82,21.64
40109103300,140US40109103300,11,3.65,7.3
40109107222,140US40109107222,11,4.38,8.76
40109108307,140US40109108307,10,6.87,13.74
40125500500,140US40125500500,5,16.19,32.38
40143003500,140US40143003500,6,4.25,8.5
40143007611,140US40143007611,5,7.99,15.98
40017301006,140US40017301006,9,6.55,13.1
40027201201,140US40027201201,6,4.61,9.22
40109108234,140US40109108234,10,6.98,13.96
40065968600,140US40065968600,0,83.95,167.9
40143009403,140US40143009403,5,11.9,23.8
40099790801,140US40099790801,0,48.18,96.36
40109101000,140US40109101000,11,0,0
40109108326,140US40109108326,10,6.51,13.02
40143007656,140US40143007656,6,8.18,16.36
40089098300,140US40089098300,0,43.92,87.84
40143009011,140US40143009011,6,5.49,10.98
40143000800,140US40143000800,5,4.82,9.64
40135030303,140US40135030303,5,2.63,5.26
40109108225,140US40109108225,9,12.53,25.06
40019892601,140US40019892601,0,65.33,130.66
40027202102,140US40027202102,11,6.14,12.28
40071000600,140US40071000600,0,66.83,133.66
40109105201,140US40109105201,11,3,6
40109108309,140US40109108309,10,6.32,12.64
40143004101,140US40143004101,6,3.9,7.8
40109108524,140US40109108524,10,11.74,23.48
40019892900,140US40019892900,0,63.37,126.74
40063484700,140US40063484700,1,7.09,14.18
40031000403,140US40031000403,0,52.79,105.58
40127097600,140US40127097600,1,27.17,54.34
40047001302,140US40047001302,0,,
40145030407,140US40145030407,5,14.17,28.34
40017300300,140US40017300300,5,22.24,44.48
40131050101,140US40131050101,4,23.72,47.44
40143007519,140US40143007519,6,5.05,10.1
40031002406,140US40031002406,0,46.7,93.4
40027200603,140US40027200603,6,3.91,7.82
40109108900,140US40109108900,9,12.75,25.5
40109108304,140US40109108304,10,5.33,10.66
40101000801,140US40101000801,2,8.68,17.36
40109102400,140US40109102400,11,2.95,5.9
40109104500,140US40109104500,11,6.84,13.68
40109107216,140US40109107216,11,7.46,14.92
40027202106,140US40027202106,10,6.7,13.4
40117957400,140US40117957400,0,35,70
40143001500,140US40143001500,5,2.88,5.76
40109108114,140US40109108114,10,10.13,20.26
40143008300,140US40143008300,6,6.91,13.82
40143007534,140US40143007534,6,12.73,25.46
40139950600,140US40139950600,1,24.37,48.74
40081961300,140US40081961300,0,40.44,80.88
40133583700,140US40133583700,3,22.2,44.4
40153953300,140US40153953300,1,5.86,11.72
40007951700,140US40007951700,0,56.97,113.94
40119010101,140US40119010101,0,32.82,65.64
40119010300,140US40119010300,0,33.07,66.14
40119010800,140US40119010800,0,31.5,63
40093955100,140US40093955100,0,73.74,147.48
40047001200,140US40047001200,0,80.17,160.34
40039960600,140US40039960600,0,64,128
40041376100,140US40041376100,0,41.93,83.86
40035373300,140US40035373300,3,27.49,54.98
40037021000,140US40037021000,1,22.72,45.44
40037020707,140US40037020707,5,11.06,22.12
40105172100,140US40105172100,2,19.39,38.78
40043959300,140US40043959300,0,,
40107081000,140US40107081000,2,25.72,51.44
40085094200,140US40085094200,0,49.16,98.32
40111000700,140US40111000700,0,30.6,61.2
40097040100,140US40097040100,0,39.66,79.32
40097040300,140US40097040300,0,43.3,86.6
40115574800,140US40115574800,1,16.88,33.76
40115574500,140US40115574500,3,5.71,11.42
40115574600,140US40115574600,3,0,0
40015161800,140US40015161800,0,84.01,168.02
40131050702,140US40131050702,2,24.15,48.3
40131050407,140US40131050407,5,12.57,25.14
40131050409,140US40131050409,5,17.49,34.98
40131050701,140US40131050701,2,24.67,49.34
40131050501,140US40131050501,5,26.64,53.28
40101000802,140US40101000802,5,8.72,17.44
40101001200,140US40101001200,1,6.31,12.62
40101000300,140US40101000300,2,3.14,6.28
40135030101,140US40135030101,1,10.13,20.26
40021978202,140US40021978202,5,20.12,40.24
40021978100,140US40021978100,3,6.22,12.44
40079040198,140US40079040198,8,6.94,13.88
40029388100,140US40029388100,0,42.94,85.88
40063484600,140US40063484600,1,21.95,43.9
40091779700,140US40091779700,2,15.06,30.12
40121486200,140US40121486200,5,4.5,9
40121486500,140US40121486500,3,0,0
40123088900,140US40123088900,0,39.51,79.02
40123089300,140US40123089300,0,39.81,79.62
40089098600,140US40089098600,1,15.84,31.68
40147000700,140US40147000700,2,23.57,47.14
40147000100,140US40147000100,0,32.17,64.34
40027202600,140US40027202600,1,24.15,48.3
40027202405,140US40027202405,0,31.78,63.56
40027201602,140US40027201602,10,6.95,13.9
40027201102,140US40027201102,7,5.91,11.82
40027201902,140US40027201902,10,6.72,13.44
40049681700,140US40049681700,0,55.86,111.72
40125501004,140US40125501004,2,19.08,38.16
40137001100,140US40137001100,0,66.83,133.66
40071001200,140US40071001200,0,89.5,179
40071000400,140US40071000400,0,64.87,129.74
40143001300,140US40143001300,5,3.69,7.38
40143001700,140US40143001700,6,4.83,9.66
40143003300,140US40143003300,6,5.91,11.82
40143003800,140US40143003800,6,4.75,9.5
40143004400,140US40143004400,5,7.18,14.36
40143005200,140US40143005200,6,3.76,7.52
40143005100,140US40143005100,6,5.77,11.54
40143005300,140US40143005300,6,2.74,5.48
40143006801,140US40143006801,5,7.26,14.52
40143006902,140US40143006902,6,4.57,9.14
40143007101,140US40143007101,6,4.93,9.86
40143007308,140US40143007308,5,12.34,24.68
40143007522,140US40143007522,6,9.3,18.6
40143006905,140US40143006905,6,3.32,6.64
40143008501,140US40143008501,6,4.31,8.62
40137000800,140US40137000800,0,72.25,144.5
40137000300,140US40137000300,0,72.93,145.86
40143008600,140US40143008600,6,2.71,5.42
40141070400,140US40141070400,0,60.51,121.02
40143005600,140US40143005600,4,12.01,24.02
40143006703,140US40143006703,5,10.36,20.72
40143009401,140US40143009401,5,16.32,32.64
40143000200,140US40143000200,5,0,0
40019892400,140US40019892400,0,78.01,156.02
40109108011,140US40109108011,13,6.88,13.76
40109108107,140US40109108107,10,11.91,23.82
40109108110,140US40109108110,10,8.74,17.48
40109108003,140US40109108003,12,7.77,15.54
40109106902,140US40109106902,10,2.26,4.52
40109106914,140US40109106914,10,1.9,3.8
40109108203,140US40109108203,10,7.28,14.56
40023966900,140US40023966900,0,43.97,87.94
40109107601,140US40109107601,12,8.24,16.48
40109106402,140US40109106402,10,4.6,9.2
40109100900,140US40109100900,11,4.42,8.84
40109101300,140US40109101300,11,3.74,7.48
40109102200,140US40109102200,11,5.88,11.76
40109104400,140US40109104400,11,7.68,15.36
40109104600,140US40109104600,11,6.61,13.22
40109105300,140US40109105300,11,6.11,12.22
40109106301,140US40109106301,11,5.4,10.8
40109106608,140US40109106608,10,4.52,9.04
40109106906,140US40109106906,11,4.82,9.64
40109107101,140US40109107101,10,10.78,21.56
40109107212,140US40109107212,11,6.23,12.46
40109107223,140US40109107223,11,5.95,11.9
40109107401,140US40109107401,12,2.96,5.92
40109108301,140US40109108301,11,4.74,9.48
40109108302,140US40109108302,10,4.95,9.9
40109108507,140US40109108507,10,5.78,11.56
40109108515,140US40109108515,10,10.01,20.02
40001376900,140US40001376900,2,0,0
40001376600,140US40001376600,0,39.12,78.24
40017301201,140US40017301201,8,10.31,20.62
40031000402,140US40031000402,0,49.89,99.78
40031001500,140US40031001500,0,43.24,86.48
40031002001,140US40031002001,0,48,96
40017300202,140US40017300202,0,31.04,62.08
40065968400,140US40065968400,0,87.24,174.48
40051000100,140US40051000100,0,37.47,74.94
40027202007,140US40027202007,12,4.82,9.64
40027202404,140US40027202404,1,17.35,34.7
40109107405,140US40109107405,12,4.75,9.5
40041375602,140US40041375602,0,38.74,77.48
40143007518,140US40143007518,6,3.48,6.96
40143007636,140US40143007636,6,7.03,14.06
40143004700,140US40143004700,5,11.43,22.86
40037020103,140US40037020103,5,11.55,23.1
40031002403,140US40031002403,0,53.39,106.78
40071001301,140US40071001301,0,84.84,169.68
40145030511,140US40145030511,5,14.09,28.18
40145030403,140US40145030403,5,15.09,30.18
40091779602,140US40091779602,2,20.12,40.24
40125501005,140US40125501005,3,0,0
40125501006,140US40125501006,3,11.45,22.9
40135030403,140US40135030403,8,14.48,28.96
40135030105,140US40135030105,1,29.01,58.02
40041375803,140US40041375803,1,25.28,50.56
40027201512,140US40027201512,8,7.4,14.8
40027201205,140US40027201205,6,7.75,15.5
40017301301,140US40017301301,8,15.07,30.14
40017300804,140US40017300804,9,11.79,23.58
40145030408,140US40145030408,5,15.38,30.76
40047000602,140US40047000602,0,89.14,178.28
40087400203,140US40087400203,1,25.62,51.24
40095094803,140US40095094803,0,49.32,98.64
40101001402,140US40101001402,1,28.13,56.26
40101000902,140US40101000902,2,6.44,12.88
40109105101,140US40109105101,11,0,0
40109108604,140US40109108604,10,8.99,17.98
40109109300,140US40109109300,11,2.82,5.64
40109108710,140US40109108710,13,15.65,31.3
40109108232,140US40109108232,10,9.64,19.28
40109100500,140US40109100500,11,2.57,5.14
40109108533,140US40109108533,8,16.7,33.4
40109108534,140US40109108534,10,7.98,15.96
40121485602,140US40121485602,2,29.24,58.48
40069660202,140US40069660202,0,75.07,150.14
40123088802,140US40123088802,0,41.57,83.14
40015161601,140US40015161601,0,43.1,86.2
40019892501,140US40019892501,0,71.32,142.64
40019892802,140US40019892802,0,66.99,133.98
40019892502,140US40019892502,0,70.42,140.84
40051000802,140US40051000802,0,44.12,88.24
40083600903,140US40083600903,0,49.53,99.06
40143011300,140US40143011300,5,5.84,11.68
40143005403,140US40143005403,4,18,36
40143009404,140US40143009404,5,12.91,25.82
40143009013,140US40143009013,5,12.37,24.74
40143009019,140US40143009019,6,5.35,10.7
40143006710,140US40143006710,5,12.19,24.38
40143007533,140US40143007533,6,10.67,21.34
40143007651,140US40143007651,6,7.1,14.2
40143009018,140US40143009018,6,8.49,16.98
40021978302,140US40021978302,3,22.9,45.8
40021977701,140US40021977701,4,19.51,39.02
40093955300,140US40093955300,0,62.8,125.6
40133583600,140US40133583600,1,11.29,22.58
40133583500,140US40133583500,3,23.83,47.66
40133583100,140US40133583100,1,25.28,50.56
40133583300,140US40133583300,1,24.71,49.42
40153953500,140US40153953500,1,8.73,17.46
40139950800,140US40139950800,0,44.61,89.22
40081961500,140US40081961500,0,32.49,64.98
40053956500,140US40053956500,0,,
40003955700,140US40003955700,0,88.64,177.28
40003955600,140US40003955600,0,,
40085094100,140US40085094100,0,50.47,100.94
40097040502,140US40097040502,0,38.65,77.3
40107080600,140US40107080600,0,36.9,73.8
40111000200,140US40111000200,0,34.45,68.9
40111000400,140US40111000400,2,0,0
40043959100,140US40043959100,0,83.45,166.9
40115574200,140US40115574200,2,6.12,12.24
40115574300,140US40115574300,2,7.06,14.12
40037020101,140US40037020101,5,13.62,27.24
40037021500,140US40037021500,5,12.36,24.72
40039950800,140US40039950800,0,66.57,133.14
40037021102,140US40037021102,1,16.59,33.18
40037020704,140US40037020704,1,21.79,43.58
40035373100,140US40035373100,0,31.26,62.52
40035373200,140US40035373200,2,18.27,36.54
40009966200,140US40009966200,0,82.19,164.38
40109106910,140US40109106910,10,0,0
40109107801,140US40109107801,12,5.68,11.36
40109107807,140US40109107807,12,6.41,12.82
40109108207,140US40109108207,10,7.81,15.62
40109107604,140US40109107604,12,9.8,19.6
40109108006,140US40109108006,12,9.49,18.98
40109108009,140US40109108009,12,10.5,21
40109106501,140US40109106501,11,2.12,4.24
40109100800,140US40109100800,11,1.11,2.22
40109101500,140US40109101500,11,1.44,2.88
40027201508,140US40027201508,8,8.09,16.18
40027201000,140US40027201000,8,5.16,10.32
40027202002,140US40027202002,11,4.69,9.38
40027202301,140US40027202301,9,15.63,31.26
40027202005,140US40027202005,11,5.62,11.24
40027202006,140US40027202006,11,5.69,11.38
40049681100,140US40049681100,0,34.24,68.48
40049681300,140US40049681300,0,40.81,81.62
40071000201,140US40071000201,0,66.66,133.32
40049681900,140US40049681900,0,60.48,120.96
40049681600,140US40049681600,0,45.92,91.84
40071000100,140US40071000100,0,69.8,139.6
40071000300,140US40071000300,0,68.22,136.44
40071000500,140US40071000500,0,66.62,133.24
40071001100,140US40071001100,0,77.06,154.12
40073958200,140US40073958200,0,86.2,172.4
40087400300,140US40087400300,2,20.56,41.12
40109108521,140US40109108521,10,8.36,16.72
40109108603,140US40109108603,10,10.15,20.3
40109108701,140US40109108701,11,11.34,22.68
40109108005,140US40109108005,10,0,0
40109108402,140US40109108402,10,6.92,13.84
40109106804,140US40109106804,10,5.56,11.12
40109109001,140US40109109001,6,18.18,36.36
40109109004,140US40109109004,9,17.06,34.12
40109107605,140US40109107605,12,10.41,20.82
40109109202,140US40109109202,6,14.87,29.74
40109107705,140US40109107705,12,10.11,20.22
40109108706,140US40109108706,13,13.34,26.68
40001376700,140US40001376700,2,25.21,50.42
40017301003,140US40017301003,8,10.86,21.72
40017300400,140US40017300400,1,24.41,48.82
40017300600,140US40017300600,6,21.74,43.48
40011958600,140US40011958600,0,70.79,141.58
40011958800,140US40011958800,0,59.21,118.42
40063484800,140US40063484800,1,6.2,12.4
40063485000,140US40063485000,1,20.72,41.44
40069660198,140US40069660198,0,57.52,115.04
40123088600,140US40123088600,0,34.9,69.8
40123089598,140US40123089598,0,37.21,74.42
40091780200,140US40091780200,5,0,0
40091779900,140US40091779900,2,22.15,44.3
40143004301,140US40143004301,5,6.38,12.76
40143007306,140US40143007306,6,7.95,15.9
40123089200,140US40123089200,0,38.28,76.56
40095094700,140US40095094700,0,49.48,98.96
40121486300,140US40121486300,3,7.22,14.44
40123088700,140US40123088700,0,51.64,103.28
40121486400,140US40121486400,3,3.43,6.86
40121486600,140US40121486600,2,29.16,58.32
40143007311,140US40143007311,6,8.49,16.98
40143007309,140US40143007309,6,7.64,15.28
40143007641,140US40143007641,5,9.81,19.62
40143007613,140US40143007613,6,6.46,12.92
40143006907,140US40143006907,6,5.02,10.04
40143007523,140US40143007523,6,9.6,19.2
40143007631,140US40143007631,5,7.91,15.82
40143007900,140US40143007900,5,6.79,13.58
40143009104,140US40143009104,5,7.77,15.54
40143008700,140US40143008700,6,5.75,11.5
40143008900,140US40143008900,6,7.81,15.62
40143007413,140US40143007413,6,5.2,10.4
40143006906,140US40143006906,6,6.02,12.04
40143005801,140US40143005801,4,12.48,24.96
40143005500,140US40143005500,4,17.32,34.64
40013796600,140US40013796600,1,14.39,28.78
40019892200,140US40019892200,0,85.13,170.26
40143006600,140US40143006600,5,13.32,26.64
40143009500,140US40143009500,4,22.46,44.92
40143007402,140US40143007402,6,8.24,16.48
40143006701,140US40143006701,5,9.97,19.94
40015162000,140US40015162000,0,61.04,122.08
40113940009,140US40113940009,1,28.79,57.58
40113940007,140US40113940007,4,24.23,48.46
40109102100,140US40109102100,11,5.13,10.26
40109102500,140US40109102500,11,2.8,5.6
40109109500,140US40109109500,12,3.52,7.04
40109104100,140US40109104100,11,6.48,12.96
40109104700,140US40109104700,11,6.02,12.04
40109104800,140US40109104800,11,6.62,13.24
40109104900,140US40109104900,11,6.61,13.22
40113940005,140US40113940005,5,10,20
40109105400,140US40109105400,11,4.87,9.74
40109105903,140US40109105903,11,4.65,9.3
40109105904,140US40109105904,11,4.12,8.24
40109106100,140US40109106100,11,4.38,8.76
40109106503,140US40109106503,11,3.38,6.76
40109106606,140US40109106606,10,4.42,8.84
40109106907,140US40109106907,10,4.26,8.52
40109106909,140US40109106909,10,1.51,3.02
40109106913,140US40109106913,11,4.12,8.24
40109107002,140US40109107002,11,6.81,13.62
40109107207,140US40109107207,11,4.32,8.64
40109107213,140US40109107213,11,6.72,13.44
40109107221,140US40109107221,11,5.18,10.36
40125501201,140US40125501201,2,0,0
40125500200,140US40125500200,4,19.29,38.58
40125500400,140US40125500400,4,18.15,36.3
40125501300,140US40125501300,2,20.5,41
40143001600,140US40143001600,5,5.53,11.06
40143002500,140US40143002500,5,6.11,12.22
40143003000,140US40143003000,5,8.28,16.56
40143003900,140US40143003900,6,3.89,7.78
40117957200,140US40117957200,2,27.04,54.08
40117957500,140US40117957500,0,34.23,68.46
40051000901,140US40051000901,0,39.44,78.88
40001377000,140US40001377000,2,9.71,19.42
40021978201,140US40021978201,5,17.65,35.3
40137000102,140US40137000102,0,71.01,142.02
40031000900,140US40031000900,0,43.85,87.7
40031001400,140US40031001400,0,44.71,89.42
40031001901,140US40031001901,0,46.39,92.78
40031002005,140US40031002005,0,46.11,92.22
40137001000,140US40137001000,0,83.16,166.32
40141070200,140US40141070200,0,83.37,166.74
40033871100,140US40033871100,0,30.39,60.78
40061279100,140US40061279100,2,24.13,48.26
40061279200,140US40061279200,1,0,0
40079040299,140US40079040299,2,21.14,42.28
40077087100,140US40077087100,0,30.49,60.98
40083600200,140US40083600200,0,46.55,93.1
40147001100,140US40147001100,0,31.13,62.26
40147001000,140US40147001000,0,36.92,73.84
40147000400,140US40147000400,2,24,48
40089098800,140US40089098800,1,0,0
40065968500,140US40065968500,0,89.48,178.96
40065968700,140US40065968700,0,82.64,165.28
40079040301,140US40079040301,1,14.81,29.62
40031000300,140US40031000300,0,47.76,95.52
40075963600,140US40075963600,0,,
40079040601,140US40079040601,1,28.74,57.48
40149965100,140US40149965100,0,88.28,176.56
40149965000,140US40149965000,0,,
40131050403,140US40131050403,4,23.49,46.98
40131050105,140US40131050105,4,25.96,51.92
40131050201,140US40131050201,3,27.56,55.12
40131050405,140US40131050405,4,24.26,48.52
40131050601,140US40131050601,4,22.59,45.18
40131050304,140US40131050304,0,30.61,61.22
40131050303,140US40131050303,0,33.85,67.7
40131050603,140US40131050603,4,23.71,47.42
40131050406,140US40131050406,4,19.7,39.4
40101001600,140US40101001600,1,17.11,34.22
40101000600,140US40101000600,1,10.18,20.36
40101001000,140US40101001000,2,6.19,12.38
40119011101,140US40119011101,1,24.46,48.92
40145030402,140US40145030402,5,16.02,32.04
40145030510,140US40145030510,6,13.91,27.82
40145030505,140US40145030505,5,13.85,27.7
40145030798,140US40145030798,4,16.23,32.46
40145030202,140US40145030202,2,17.37,34.74
40145030300,140US40145030300,2,16.57,33.14
40143008800,140US40143008800,5,10.09,20.18
40143009200,140US40143009200,5,11.21,22.42
40143004600,140US40143004600,5,7.6,15.2
40143007638,140US40143007638,5,9.67,19.34
40143007411,140US40143007411,6,3.47,6.94
40143007520,140US40143007520,6,6.02,12.04
40143001200,140US40143001200,5,3.42,6.84
40143005808,140US40143005808,4,10.79,21.58
40143005900,140US40143005900,5,10.58,21.16
40143007634,140US40143007634,5,9.22,18.44
40151954300,140US40151954300,0,79.07,158.14
40047001602,140US40047001602,0,85.78,171.56
40053956400,140US40053956400,0,,
40141070500,140US40141070500,0,43.33,86.66
40109108314,140US40109108314,10,4.65,9.3
40109109003,140US40109109003,10,13.86,27.72
40059952200,140US40059952200,0,56.11,112.22
40059952100,140US40059952100,0,49.77,99.54
40031002301,140US40031002301,0,46.31,92.62
40067371600,140US40067371600,0,71.32,142.64
40067371700,140US40067371700,0,58.76,117.52
40017301410,140US40017301410,8,12.75,25.5
40027200800,140US40027200800,7,1.89,3.78
40027201405,140US40027201405,6,4.42,8.84
40027201404,140US40027201404,4,8.11,16.22
40027202205,140US40027202205,10,10.68,21.36
40027201802,140US40027201802,10,8.51,17.02
40031000506,140US40031000506,0,47.34,94.68
40031002101,140US40031002101,0,58.42,116.84
40031002202,140US40031002202,0,72.81,145.62
40037020604,140US40037020604,5,8.94,17.88
40037021402,140US40037021402,5,7.39,14.78
40031000503,140US40031000503,0,47.6,95.2
40031000404,140US40031000404,0,49.07,98.14
40145030603,140US40145030603,6,9.73,19.46
40027201104,140US40027201104,7,7.84,15.68
40027202208,140US40027202208,10,9.5,19
40087400106,140US40087400106,8,17.08,34.16
40087400103,140US40087400103,1,24.75,49.5
40087400204,140US40087400204,4,14.34,28.68
40095094805,140US40095094805,0,39.88,79.76
40097040801,140US40097040801,0,38.71,77.42
40099790702,140US40099790702,0,60.18,120.36
40099790802,140US40099790802,0,47.8,95.6
40115574100,140US40115574100,3,7.31,14.62
40047000102,140US40047000102,0,,
40047001301,140US40047001301,0,87.54,175.08
40047000101,140US40047000101,0,89.26,178.52
40047000601,140US40047000601,0,88.58,177.16
40113940014,140US40113940014,2,23.84,47.68
40027202207,140US40027202207,10,7.96,15.92
40027200604,140US40027200604,6,2.8,5.6
40041375701,140US40041375701,0,36.97,73.94
40041375901,140US40041375901,0,52.87,105.74
40041375804,140US40041375804,0,32.47,64.94
40017300702,140US40017300702,1,24.35,48.7
40017300806,140US40017300806,10,10.46,20.92
40017301302,140US40017301302,8,15.79,31.58
40017300701,140US40017300701,5,22.73,45.46
40135030106,140US40135030106,8,10.99,21.98
40135030304,140US40135030304,5,0,0
40101001502,140US40101001502,0,33.17,66.34
40101001401,140US40101001401,5,14.88,29.76
40101000901,140US40101000901,2,11.48,22.96
40091780301,140US40091780301,2,19.57,39.14
40091780302,140US40091780302,2,11.66,23.32
40091779601,140US40091779601,2,12.5,25
40125500902,140US40125500902,1,28.86,57.72
40125501104,140US40125501104,2,27.28,54.56
40039960402,140US40039960402,0,69.24,138.48
40047001500,140US40047001500,0,81.15,162.3
40007951800,140US40007951800,0,42.35,84.7
40081961700,140US40081961700,0,34.06,68.12
40139951000,140US40139951000,0,66.28,132.56
40133583400,140US40133583400,3,29.02,58.04
40133583800,140US40133583800,2,25.01,50.02
40109108231,140US40109108231,10,13.03,26.06
40109108235,140US40109108235,10,8.27,16.54
40109107407,140US40109107407,12,7.31,14.62
40109108713,140US40109108713,10,17.48,34.96
40109100203,140US40109100203,11,3.21,6.42
40109108537,140US40109108537,10,8,16
40109109205,140US40109109205,10,0,0
40109108236,140US40109108236,10,7.38,14.76
40143007706,140US40143007706,5,14.08,28.16
40143007314,140US40143007314,6,5.6,11.2
40143007525,140US40143007525,6,9.22,18.44
40143009016,140US40143009016,6,10.2,20.4
40143007531,140US40143007531,6,5.88,11.76
40143006713,140US40143006713,5,11.05,22.1
40151954201,140US40151954201,0,75.02,150.04
40139950902,140US40139950902,0,46.88,93.76
40119010202,140US40119010202,0,34.8,69.6
40119011001,140US40119011001,0,41.18,82.36
40119010902,140US40119010902,0,31.83,63.66
40119011104,140US40119011104,1,21.13,42.26
40143011400,140US40143011400,5,4.12,8.24
40143005809,140US40143005809,4,15.03,30.06
40143005404,140US40143005404,4,21.39,42.78
40143007646,140US40143007646,6,3.47,6.94
40143007804,140US40143007804,3,18.97,37.94
40143007705,140US40143007705,5,12.98,25.96
40143007645,140US40143007645,6,2.86,5.72
40143007313,140US40143007313,6,7.19,14.38
40143007527,140US40143007527,6,4.81,9.62
40143007803,140US40143007803,5,16.25,32.5
40143007532,140US40143007532,6,8.8,17.6
40119011301,140US40119011301,1,7.65,15.3
40119010700,140US40119010700,1,28.21,56.42
40119011200,140US40119011200,1,16.17,32.34
40021977801,140US40021977801,4,12.9,25.8
40109108806,140US40109108806,13,13.79,27.58
40109108224,140US40109108224,10,9.45,18.9
40109109600,140US40109109600,11,1.38,2.76
40109108230,140US40109108230,10,8.52,17.04
40109107608,140US40109107608,12,10.48,20.96
40109107224,140US40109107224,11,6.36,12.72
40109980006,140US40109980006,11,3.07,6.14
40109108223,140US40109108223,10,11.14,22.28
40109108228,140US40109108228,10,7.93,15.86
40147001200,140US40147001200,2,19.07,38.14
40147001300,140US40147001300,2,25.22,50.44
40079040303,140US40079040303,8,18.09,36.18
40143009008,140US40143009008,6,4.82,9.64
40143002700,140US40143002700,5,8.04,16.08
40143006507,140US40143006507,5,12.53,25.06
40037020702,140US40037020702,2,24.78,49.56
40107080700,140US40107080700,0,53.75,107.5
40027202008,140US40027202008,11,4.94,9.88
40099790600,140US40099790600,0,50.14,100.28
40121485700,140US40121485700,3,25.73,51.46
40109108113,140US40109108113,10,9.27,18.54
40109108318,140US40109108318,10,0,0
40047001603,140US40047001603,0,79.19,158.38
40087400104,140US40087400104,2,20.92,41.84
40097040802,140US40097040802,0,46.42,92.84
40083600401,140US40083600401,8,19.64,39.28
40111000601,140US40111000601,2,27.27,54.54
40081961401,140US40081961401,2,13.94,27.88
40125500901,140US40125500901,2,24.13,48.26
40039960701,140US40039960701,0,54.88,109.76
40111000602,140US40111000602,1,21.61,43.22
40041375902,140US40041375902,0,53.11,106.22
40015162101,140US40015162101,0,57.82,115.64
40013796003,140US40013796003,0,37.37,74.74
40019892602,140US40019892602,0,67.5,135
40019892301,140US40019892301,0,84.76,169.52
40019892302,140US40019892302,0,87.38,174.76
40051000905,140US40051000905,8,21.39,42.78
40051000801,140US40051000801,0,32.75,65.5
40031002003,140US40031002003,0,53.28,106.56
40145030101,140US40145030101,2,20.72,41.44
40033871200,140US40033871200,0,32.32,64.64
40109107220,140US40109107220,11,5.92,11.84
40009966100,140US40009966100,0,86.95,173.9
40049681200,140US40049681200,0,39.3,78.6
40075963700,140US40075963700,0,,
40107080900,140US40107080900,0,30.57,61.14
40035373400,140US40035373400,3,26.72,53.44
40143001800,140US40143001800,5,4.29,8.58
40143004200,140US40143004200,6,4.52,9.04
40037020900,140US40037020900,1,18.84,37.68
40125501101,140US40125501101,4,26.04,52.08
40109106802,140US40109106802,10,4.65,9.3
40109108802,140US40109108802,12,15.34,30.68
40109108216,140US40109108216,10,7.28,14.56
40097040400,140US40097040400,0,31.43,62.86
40143007510,140US40143007510,6,6.68,13.36
40109100100,140US40109100100,11,2.16,4.32
40109101800,140US40109101800,11,2.11,4.22
40011959000,140US40011959000,0,54.78,109.56
40119010400,140US40119010400,0,32.45,64.9
40121486100,140US40121486100,6,0,0
40121485800,140US40121485800,5,0,0
40017301202,140US40017301202,8,11.13,22.26
40017300100,140US40017300100,0,37.54,75.08
40015162300,140US40015162300,0,56.88,113.76
40031002302,140US40031002302,0,70.2,140.4
40005587700,140US40005587700,0,41.43,82.86
40137000600,140US40137000600,0,71.97,143.94
40083600600,140US40083600600,0,41.37,82.74
40057967800,140US40057967800,0,,
40097040600,140US40097040600,0,47.69,95.38
40115574700,140US40115574700,1,11.24,22.48
40085094300,140US40085094300,0,71.96,143.92
40129960000,140US40129960000,0,86.64,173.28
40109106708,140US40109106708,10,5.39,10.78
40109106000,140US40109106000,11,6.63,13.26
40011958700,140US40011958700,0,56.07,112.14
40017301001,140US40017301001,9,6.59,13.18
40109107808,140US40109107808,12,6.96,13.92
40109108208,140US40109108208,10,8.5,17
40109100300,140US40109100300,11,2.85,5.7
40109101900,140US40109101900,11,1.83,3.66
40109109800,140US40109109800,11,4.43,8.86
40109106911,140US40109106911,10,2.73,5.46
40109107206,140US40109107206,11,5.19,10.38
40109107305,140US40109107305,12,7.95,15.9
40109108101,140US40109108101,10,9.66,19.32
40027202403,140US40027202403,2,12.28,24.56
40027201202,140US40027201202,7,4.24,8.48
40027200300,140US40027200300,8,3.2,6.4
40027202302,140US40027202302,1,24.83,49.66
40113940006,140US40113940006,5,6.83,13.66
40145030509,140US40145030509,5,10.67,21.34
40145030102,140US40145030102,5,19.44,38.88
40145030508,140US40145030508,5,12.66,25.32
40015161900,140US40015161900,0,76.35,152.7
40049681400,140US40049681400,0,46.02,92.04
40073958400,140US40073958400,0,38.52,77.04
40117957300,140US40117957300,0,33.87,67.74
40103956600,140US40103956600,0,50.28,100.56
40149965400,140US40149965400,0,79.51,159.02
40131050302,140US40131050302,0,33.18,66.36
40101000100,140US40101000100,2,0,0
40101001100,140US40101001100,2,28,56
40109108803,140US40109108803,11,8.13,16.26
40135030201,140US40135030201,1,24.57,49.14
40143002301,140US40143002301,5,4.02,8.04
40143005001,140US40143005001,5,7.39,14.78
40143006000,140US40143006000,6,5.9,11.8
40143007200,140US40143007200,6,6.04,12.08
40143007310,140US40143007310,6,7.43,14.86
40143007619,140US40143007619,6,4.78,9.56
40143007408,140US40143007408,6,10.25,20.5
40143009300,140US40143009300,5,13.92,27.84
40113940008,140US40113940008,0,43.05,86.1
40143004302,140US40143004302,5,5.61,11.22
40077087200,140US40077087200,2,0,0
