"GEOID","NoVehHHld","CommTransit","CommWalking","HEROP_ID"
"41572",8.24,0,0,"860US41572"
"41601",16.9,0,2.34,"860US41601"
"41602",0,0,0,"860US41602"
"41603",3.47,0,0,"860US41603"
"41604",15.35,0,0,"860US41604"
"41605",0,0,0,"860US41605"
"41606",8.28,0,0,"860US41606"
"41607",11.27,0,0,"860US41607"
"41612",60.87,0,0,"860US41612"
"41615",0,0,0,"860US41615"
"41616",26.48,0,0,"860US41616"
"41619",0,0,0,"860US41619"
"41621",0,0,0,"860US41621"
"41622",0,0,0,"860US41622"
"41630",14.33,0,7.66,"860US41630"
"41631",1.92,0,0,"860US41631"
"41632",1.35,0,0,"860US41632"
"41635",7.53,0,0,"860US41635"
"41636",12.5,0,11.83,"860US41636"
"41640",8.42,0,3.31,"860US41640"
"41642",0,0,0,"860US41642"
"41643",55.56,0,0,"860US41643"
"41645",12.9,0,0,"860US41645"
"41647",4.08,0,0,"860US41647"
"41649",11.7,0,3.88,"860US41649"
"41650",10.98,0,0,"860US41650"
"41653",10.79,0.72,2.98,"860US41653"
"41655",11.08,0,0,"860US41655"
"41659",0,0,0,"860US41659"
"41660",0,0,0,"860US41660"
"41663",0,0,0,"860US41663"
"41666",21.21,0,0,"860US41666"
"41667",0,0,0,"860US41667"
"41669",25.86,0,0,"860US41669"
"41701",14.36,0.17,0,"860US41701"
"41712",15.11,0,0,"860US41712"
"41713",0,NA,NA,"860US41713"
"41714",0,0,0,"860US41714"
"41719",11.67,0,0,"860US41719"
"41721",2.41,0,4.17,"860US41721"
"41722",8.67,0,0,"860US41722"
"41723",22.05,0,0,"860US41723"
"41725",0,0,0,"860US41725"
"41727",14.42,0,2.89,"860US41727"
"41729",0,0,0,"860US41729"
"41731",4.24,4.3,0,"860US41731"
"41735",7.94,0,0,"860US41735"
"41739",0,0,21.05,"860US41739"
"41740",2.46,0,6.23,"860US41740"
"41745",9.29,0,0,"860US41745"
"41746",22.28,0,0,"860US41746"
"41749",8.58,0,1.04,"860US41749"
"41751",0,0,0,"860US41751"
"41754",7.48,0,0,"860US41754"
"41759",22.45,0,0,"860US41759"
"41760",0,NA,NA,"860US41760"
"41762",NA,NA,NA,"860US41762"
"41763",8.58,0,0,"860US41763"
"41764",6.44,0,0,"860US41764"
"41766",0,0,0,"860US41766"
"41772",0,0,0,"860US41772"
"41773",22.95,1.5,0,"860US41773"
"41774",7.37,0.7,0,"860US41774"
"41775",0,0,0,"860US41775"
"41776",8.28,0,0,"860US41776"
"41777",22.75,0,13.71,"860US41777"
"41804",9.86,0,0,"860US41804"
"41810",0,0,16.81,"860US41810"
"41812",0,0,23.46,"860US41812"
"41815",10.4,0,0,"860US41815"
"41817",0,0,0,"860US41817"
"41819",0,0,0,"860US41819"
"41821",10.84,0,0,"860US41821"
"41822",14.49,0,2.61,"860US41822"
"41824",22.57,0,17.31,"860US41824"
"41825",21.75,0,0,"860US41825"
"41826",11.88,5.91,0,"860US41826"
"41828",3.35,0,0,"860US41828"
"41831",14.74,0,0,"860US41831"
"41832",0,0,0,"860US41832"
"41833",10.22,0,0,"860US41833"
"41834",4.55,0,0,"860US41834"
"41835",0,0,6.02,"860US41835"
"41836",1.46,0,1.61,"860US41836"
"41837",0,0,0,"860US41837"
"41838",0,0,0,"860US41838"
"41839",11.66,1.11,4,"860US41839"
"41840",4.34,0,0.36,"860US41840"
"41843",33.53,0,30.05,"860US41843"
"41844",16.38,0,20.23,"860US41844"
"41845",8.47,0,0,"860US41845"
"41847",6.67,0,0,"860US41847"
"41848",NA,NA,NA,"860US41848"
"41849",0,0,0,"860US41849"
"41855",5.75,0,0,"860US41855"
"41858",5.7,0.6,4.02,"860US41858"
"41859",7.53,0,11.54,"860US41859"
"41861",0,0,0,"860US41861"
"41862",7.69,0,0,"860US41862"
"42001",7.3,0.33,1.43,"860US42001"
"42003",8.27,0.5,2.48,"860US42003"
"42020",4.35,0.65,0,"860US42020"
"42021",15.66,0,0,"860US42021"
"42022",0,0,0,"860US42022"
"42023",4.03,0,0,"860US42023"
"42024",4.57,10.12,1.42,"860US42024"
"42025",3.98,0.01,0.43,"860US42025"
"42027",6.77,0,1.12,"860US42027"
"42028",0,0,4.23,"860US42028"
"42029",7,0.9,2.24,"860US42029"
"42031",6.23,0,0.3,"860US42031"
"42032",6.1,0,0,"860US42032"
"42035",3.4,0,0,"860US42035"
"42036",0,0,0,"860US42036"
"42037",0,0,0,"860US42037"
"42038",2.51,0,2.95,"860US42038"
"42039",2.39,0,0,"860US42039"
"42040",2.55,0,0,"860US42040"
"42041",18.71,1.01,2.75,"860US42041"
"42044",6.45,0,0,"860US42044"
"42045",0.76,1.1,0.73,"860US42045"
"42047",11.19,0,0,"860US42047"
"42048",3.85,0,0.17,"860US42048"
"42049",3.82,0,0.98,"860US42049"
"42050",15.07,0,0,"860US42050"
"42051",4.67,0,0,"860US42051"
"42053",6.58,0,0.85,"860US42053"
"42054",4.06,2.59,0,"860US42054"
"42055",1.01,0,0,"860US42055"
"42056",9.76,2.45,0.25,"860US42056"
"42058",0,0,0,"860US42058"
"42060",NA,NA,NA,"860US42060"
"42061",0,NA,NA,"860US42061"
"42064",8.75,0.98,3.64,"860US42064"
"42066",10.34,0.4,0.63,"860US42066"
"42069",0,0,0,"860US42069"
"42071",7.01,0.04,8.9,"860US42071"
"42076",4.43,0,0,"860US42076"
"42078",17.48,0,1.6,"860US42078"
"42079",1.22,0,0,"860US42079"
"42081",7.46,0,1.16,"860US42081"
"42082",2.98,0,0,"860US42082"
"42083",11.19,0,0,"860US42083"
"42084",10.53,0,0,"860US42084"
"42085",3.22,0,0,"860US42085"
"42086",1.64,0,0,"860US42086"
"42087",11.97,0,0,"860US42087"
"42088",2.58,0,1.1,"860US42088"
"42101",7.24,0.33,5.43,"860US42101"
"42102",0,0,0,"860US42102"
"42103",4.07,0,0.86,"860US42103"
"42104",6.11,0.35,1.24,"860US42104"
"42120",1.35,0,0,"860US42120"
"42122",2.73,0,0,"860US42122"
"42123",0,0,0,"860US42123"
"42124",0,0,0,"860US42124"
"42127",8.45,1.36,2.26,"860US42127"
"42129",3.1,0,0.88,"860US42129"
"42130",0,0,0,"860US42130"
"42133",5.11,0,0,"860US42133"
"42134",3.12,0,0.34,"860US42134"
"42140",7.34,0,0.45,"860US42140"
"42141",5.29,0,1.14,"860US42141"
"42151",68.29,NA,NA,"860US42151"
"42153",11.68,0,0,"860US42153"
"42154",2.81,0,0,"860US42154"
"42156",4.27,0,0,"860US42156"
"42157",0,0,18.03,"860US42157"
"42159",5.7,0,0.12,"860US42159"
"42160",6.53,0,4.84,"860US42160"
"42163",0,0,0,"860US42163"
"42164",6.67,0.16,2.78,"860US42164"
"42166",6.35,0,2.67,"860US42166"
"42167",8.48,0.76,1.26,"860US42167"
"42170",0.51,2.93,0,"860US42170"
"42171",3.15,0,2.19,"860US42171"
"42202",14.14,0,0,"860US42202"
"42204",14.05,0,0,"860US42204"
"42206",4.58,0,1.17,"860US42206"
"42207",12.63,0,2.46,"860US42207"
"42210",5.09,0,2.46,"860US42210"
"42211",5.42,0,2.2,"860US42211"
"42214",0,0,0,"860US42214"
"42215",9.09,0,2.78,"860US42215"
"42217",8.1,0,0.87,"860US42217"
"42220",8.08,0,1.26,"860US42220"
"42223",1.25,0.17,29.41,"860US42223"
"42232",2.34,0,0,"860US42232"
"42234",15.15,0,2.97,"860US42234"
"42236",5.73,0,0,"860US42236"
"42240",11.7,0.8,1.2,"860US42240"
"42254",10.17,0,0,"860US42254"
"42256",4.35,0.49,0,"860US42256"
"42259",1.63,0,11.59,"860US42259"
"42261",7.71,0.28,0.21,"860US42261"
"42262",4.7,0,1.64,"860US42262"
"42265",15.64,0,2.61,"860US42265"
"42266",13.43,1.42,1.8,"860US42266"
"42273",0.94,0,0,"860US42273"
"42274",0,0,0,"860US42274"
"42275",0,0,0,"860US42275"
"42276",8.71,0,1.55,"860US42276"
"42280",19.29,0,0,"860US42280"
"42285",0,0,0,"860US42285"
"42286",8.7,0,0.22,"860US42286"
"42301",9.33,0.81,3.05,"860US42301"
"42303",5.31,0.11,1.01,"860US42303"
"42320",4.43,0,0,"860US42320"
"42321",0,0,0,"860US42321"
"42322",0,NA,NA,"860US42322"
"42323",7.17,0,0,"860US42323"
"42324",3.43,0,1.81,"860US42324"
"42325",8.27,0,0.57,"860US42325"
"42326",0,0,0,"860US42326"
"42327",5.42,0,5.34,"860US42327"
"42328",4.82,0,0.21,"860US42328"
"42330",9.26,0,1.59,"860US42330"
"42332",14.94,0,0,"860US42332"
"42333",0,0,1.77,"860US42333"
"42337",6.31,0,0,"860US42337"
"42338",0,0,0,"860US42338"
"42339",2.22,0,0,"860US42339"
"42343",10.79,6.1,0,"860US42343"
"42344",4.84,0,0,"860US42344"
"42345",6.96,0.19,0.07,"860US42345"
"42347",3.06,0,0.37,"860US42347"
"42348",4.03,0,1.28,"860US42348"
"42349",5.01,0,2.6,"860US42349"
"42350",1.32,0,2.83,"860US42350"
"42351",2.71,0.73,1.86,"860US42351"
"42352",4.5,0,0.38,"860US42352"
"42354",8.64,0,0,"860US42354"
"42355",0,0,0,"860US42355"
"42356",NA,0,100,"860US42356"
"42361",9.57,0,0,"860US42361"
"42366",2.59,0.18,0.56,"860US42366"
"42367",3.5,0.3,0,"860US42367"
"42368",0.82,0,0,"860US42368"
"42369",6.45,0,0,"860US42369"
"42370",NA,NA,NA,"860US42370"
"42371",0,0,0,"860US42371"
"42372",7.33,0,1.72,"860US42372"
"42374",1.42,0,0,"860US42374"
"42376",0.94,0,2.22,"860US42376"
"42378",2.39,0.14,0.79,"860US42378"
"42404",6.76,0,1.8,"860US42404"
"42406",1.82,0.14,0,"860US42406"
"42408",9.78,0,1.01,"860US42408"
"42409",1.85,0.79,1.98,"860US42409"
"42410",17.04,0,0,"860US42410"
"42411",3.95,0,0.71,"860US42411"
"42413",0.57,0,0.38,"860US42413"
"42420",10.06,0.47,1.91,"860US42420"
"42431",6.05,0.17,1.11,"860US42431"
"42436",5.01,3.98,0,"860US42436"
"42437",6.05,0.6,7.75,"860US42437"
"42440",12.7,0,0,"860US42440"
"42441",4.36,0,0.52,"860US42441"
"42442",4.06,0,0,"860US42442"
"42445",4.74,0.29,1.48,"860US42445"
"42450",9.31,0,4.08,"860US42450"
"42451",0,0,0,"860US42451"
"42452",1.19,0.15,0.61,"860US42452"
"42453",3.91,0,13.67,"860US42453"
"42455",0.85,0,2.97,"860US42455"
"42456",11.43,0,3.07,"860US42456"
"42458",0,0,0,"860US42458"
"42459",4.77,0,1.38,"860US42459"
"42461",5.35,0,3.94,"860US42461"
"42462",1.62,0,0.39,"860US42462"
"42463",0,0,0,"860US42463"
"42464",9.26,0.54,3.08,"860US42464"
"42501",12.99,0.3,3.97,"860US42501"
"42503",5.43,0.13,0.41,"860US42503"
"42516",6.08,0,3.48,"860US42516"
"42518",7.84,0,0,"860US42518"
"42519",9.19,0.39,2.36,"860US42519"
"42528",5.15,1.13,0,"860US42528"
"42533",6.15,0,3.56,"860US42533"
"42539",6.3,0,0.6,"860US42539"
"42541",12.8,0,0,"860US42541"
"42544",2.81,0,0,"860US42544"
"42553",5.52,0,0.14,"860US42553"
"42565",9.52,0,0,"860US42565"
"42566",3.41,0,0,"860US42566"
"42567",9.48,0,1.36,"860US42567"
"42602",7.96,0.03,0.44,"860US42602"
"42603",0,0,54.05,"860US42603"
"42629",7.4,1.01,0.42,"860US42629"
"42631",0,0,0,"860US42631"
"42633",9.53,1.58,1.23,"860US42633"
"42634",8.19,0,5.57,"860US42634"
"42635",10.83,0,1.82,"860US42635"
"42638",NA,NA,NA,"860US42638"
"42642",5.25,0.24,1.49,"860US42642"
"42647",4.9,0,0,"860US42647"
"42649",6.28,0,0,"860US42649"
"42653",19.06,0,2.55,"860US42653"
"42701",6.73,0.32,1.36,"860US42701"
"42712",6.23,0,3.42,"860US42712"
"42713",4.35,0,0,"860US42713"
"42715",0,0,0,"860US42715"
"42716",0,0,0,"860US42716"
"42717",9.87,0,0.3,"860US42717"
"42718",8.29,0,3.42,"860US42718"
"42721",6.19,0,1.05,"860US42721"
"42722",8.29,0,10.37,"860US42722"
"42724",3.19,0,0.66,"860US42724"
"42726",6.41,0.55,1.54,"860US42726"
"42728",7.01,0,2.59,"860US42728"
"42729",16.47,0,3.49,"860US42729"
"42731",0,0,0,"860US42731"
"42732",4.28,0,0,"860US42732"
"42733",2.12,0,0,"860US42733"
"42740",1.83,0,0,"860US42740"
"42741",0,0,0,"860US42741"
"42743",7.04,0.24,1.11,"860US42743"
"42746",10.87,0,0,"860US42746"
"42748",5.28,0,2,"860US42748"
"42749",11.37,0,1.32,"860US42749"
"42753",4.49,0,3.79,"860US42753"
"42754",6.19,0,0.85,"860US42754"
"42757",1.84,0,0,"860US42757"
"42758",21.05,0,0,"860US42758"
"42762",0,0,0,"860US42762"
"42764",7.78,0,0,"860US42764"
"42765",19.72,0,2.37,"860US42765"
"42776",2.16,0,6.63,"860US42776"
"42782",4.8,0,0,"860US42782"
"42784",2.08,0,0,"860US42784"
"42788",0,0,0,"860US42788"
"43001",4.66,1.18,1.39,"860US43001"
"43002",0,0.51,0,"860US43002"
"43003",3.65,0.21,1.8,"860US43003"
"43004",0.83,0,0.04,"860US43004"
"43005",0,0,4.32,"860US43005"
"43006",9.34,0,0,"860US43006"
"43008",10.72,0,1.82,"860US43008"
"43009",0.48,0,6.94,"860US43009"
"43010",2.13,1.82,1.82,"860US43010"
"43011",3.2,1.89,1.64,"860US43011"
"43013",1.55,0,0.24,"860US43013"
"43014",10.44,0,3.23,"860US43014"
"43015",4.9,0.34,3.18,"860US43015"
"43016",1.8,0.36,0.63,"860US43016"
"43017",1.86,0.52,0.59,"860US43017"
"43019",9.37,0.43,2.32,"860US43019"
"43021",1.22,0.05,0.45,"860US43021"
"43022",2.99,0,23.1,"860US43022"
"43023",2.13,0.37,9.7,"860US43023"
"43025",7.14,0.93,2.05,"860US43025"
"43026",4.24,0.33,1.29,"860US43026"
"43028",4.3,0.08,1.44,"860US43028"
"43029",2.23,0,11.11,"860US43029"
"43030",0,0,0,"860US43030"
"43031",2.54,0.03,1.23,"860US43031"
"43032",0,0,0,"860US43032"
"43033",8.85,0,2.82,"860US43033"
"43035",1.43,0.14,0.71,"860US43035"
"43036",7.5,0,0,"860US43036"
"43037",5.83,0,0,"860US43037"
"43040",5.91,1.18,1.05,"860US43040"
"43044",3.82,0,1.44,"860US43044"
"43045",2.74,0,2.27,"860US43045"
"43046",1.28,0.56,0.77,"860US43046"
"43050",9.68,0.41,3.86,"860US43050"
"43054",1.2,0.33,0.99,"860US43054"
"43055",7.7,0.46,2.1,"860US43055"
"43056",2.8,0.28,1.83,"860US43056"
"43060",5.19,0,0.87,"860US43060"
"43061",0,1.57,1.89,"860US43061"
"43062",2.11,0.14,2.1,"860US43062"
"43064",1.5,0.28,0.23,"860US43064"
"43065",0.82,0.12,0.21,"860US43065"
"43066",0,0,3.42,"860US43066"
"43067",0,0,2.15,"860US43067"
"43068",5.36,0.51,1.63,"860US43068"
"43070",0,0,0,"860US43070"
"43071",3.78,0,0.68,"860US43071"
"43072",2.64,0.2,1.31,"860US43072"
"43074",2.71,0,0.37,"860US43074"
"43076",1.2,0.41,1.93,"860US43076"
"43077",0,0,0,"860US43077"
"43078",8.17,0,2.03,"860US43078"
"43080",8.06,0,1.41,"860US43080"
"43081",3.96,0.33,1.18,"860US43081"
"43082",2,0.16,0.19,"860US43082"
"43084",0.41,0,2.38,"860US43084"
"43085",2.67,0.65,1.48,"860US43085"
"43101",13.33,19.54,0,"860US43101"
"43102",1.09,2.27,1.4,"860US43102"
"43103",1.98,0,1.09,"860US43103"
"43105",6.86,0,2.57,"860US43105"
"43106",3.36,0,1.35,"860US43106"
"43107",5.12,0,0.66,"860US43107"
"43109",0,0,5.71,"860US43109"
"43110",2.84,1.1,0.86,"860US43110"
"43111",25.62,0,0,"860US43111"
"43112",2.37,0.13,0.83,"860US43112"
"43113",6.76,0.13,2.19,"860US43113"
"43115",11.17,1.2,0,"860US43115"
"43116",1.59,0.77,0.39,"860US43116"
"43117",0,0,0,"860US43117"
"43119",4.56,0.65,1.69,"860US43119"
"43123",3.33,0.41,0.97,"860US43123"
"43125",1.55,0.21,1.35,"860US43125"
"43126",5.88,0,0,"860US43126"
"43127",0,0,0,"860US43127"
"43128",5.65,0,0.72,"860US43128"
"43130",7.85,0.64,2.01,"860US43130"
"43135",6.97,0.44,1.33,"860US43135"
"43136",5.13,2.61,0,"860US43136"
"43137",0.22,0,0.7,"860US43137"
"43138",5.46,0.84,1.4,"860US43138"
"43140",5.53,0.2,1.1,"860US43140"
"43142",3.57,0,0,"860US43142"
"43143",7.19,0,1.51,"860US43143"
"43144",0,0,0,"860US43144"
"43145",4.88,0,0.85,"860US43145"
"43146",0.71,0.26,0.26,"860US43146"
"43147",2.12,0.45,0.17,"860US43147"
"43148",2.36,0.43,0.69,"860US43148"
"43149",5.8,0,0.72,"860US43149"
"43150",0.73,0,0.5,"860US43150"
"43151",2.83,0,0,"860US43151"
"43152",0,0,0,"860US43152"
"43153",2.31,0,0.29,"860US43153"
"43154",0,0,0.95,"860US43154"
"43155",2.09,0,1.59,"860US43155"
"43156",5.71,0,1.68,"860US43156"
"43157",6.7,0,0,"860US43157"
"43158",0,0,0,"860US43158"
"43160",7.46,0.61,0.77,"860US43160"
"43162",5.08,0,1.26,"860US43162"
"43164",1.91,0,1.49,"860US43164"
"43201",13.94,5.31,19.84,"860US43201"
"43202",13.05,7.97,3.7,"860US43202"
"43203",35.42,16.48,3.2,"860US43203"
"43204",9.98,1.94,0.56,"860US43204"
"43205",18.91,8.72,3.56,"860US43205"
"43206",10.32,6.07,4.25,"860US43206"
"43207",11.2,3.11,1.12,"860US43207"
"43209",8,2.85,4.13,"860US43209"
"43210",25.07,10.26,54.52,"860US43210"
"43211",18.5,10.5,0.75,"860US43211"
"43212",8.19,2.71,3.12,"860US43212"
"43213",12.6,5.5,3.02,"860US43213"
"43214",7.52,2.52,1.57,"860US43214"
"43215",18.51,3.73,15.49,"860US43215"
"43217",2.4,0.48,1.35,"860US43217"
"43219",12.73,6.15,1.61,"860US43219"
"43220",3.19,1.69,1.06,"860US43220"
"43221",1.91,0.55,1.2,"860US43221"
"43222",30.36,12.04,1.96,"860US43222"
"43223",16.3,2.86,2.34,"860US43223"
"43224",14.59,4.53,1.33,"860US43224"
"43227",14.7,8.88,1.69,"860US43227"
"43228",8.4,1.03,0.51,"860US43228"
"43229",7.41,2.27,0.85,"860US43229"
"43230",2.89,0.4,0.78,"860US43230"
"43231",5.8,1.41,3.39,"860US43231"
"43232",10.63,3.41,0.5,"860US43232"
"43235",4.42,0.84,0.78,"860US43235"
"43240",1.77,0.89,1.66,"860US43240"
"43302",10.03,1.17,1.56,"860US43302"
"43310",3.83,0.24,0.32,"860US43310"
"43311",5.71,0.17,1.59,"860US43311"
"43314",3.58,1.16,0.06,"860US43314"
"43315",3.26,1.08,3.45,"860US43315"
"43316",3.85,0,1.58,"860US43316"
"43317",6.52,0,0,"860US43317"
"43318",12.14,0,0.42,"860US43318"
"43319",0,0,12.07,"860US43319"
"43320",4.75,0.36,0.71,"860US43320"
"43321",1.87,0,6.42,"860US43321"
"43322",5,1.43,0,"860US43322"
"43323",2.29,1.51,1.51,"860US43323"
"43324",1.02,0,0.95,"860US43324"
"43326",8.77,0,2.13,"860US43326"
"43330",6.38,0,0,"860US43330"
"43331",4.01,0.2,1.18,"860US43331"
"43332",6.81,0,0.96,"860US43332"
"43333",0,0,0,"860US43333"
"43334",4.75,0.55,1.13,"860US43334"
"43336",NA,NA,NA,"860US43336"
"43337",2.01,0,0.2,"860US43337"
"43338",10.43,1.71,1.29,"860US43338"
"43340",6.97,0,3.87,"860US43340"
"43341",7.43,0,0,"860US43341"
"43342",2.08,0,0.29,"860US43342"
"43343",3.93,0.43,1.08,"860US43343"
"43344",4.43,0,0.38,"860US43344"
"43345",9.63,0,1.28,"860US43345"
"43347",6.03,1.17,1.47,"860US43347"
"43348",11.95,0,7.51,"860US43348"
"43351",7.65,0.19,3.98,"860US43351"
"43356",15.06,0,3.78,"860US43356"
"43357",3.03,0.68,2.46,"860US43357"
"43358",0.66,0,0.15,"860US43358"
"43359",0.3,0.72,0,"860US43359"
"43360",4.6,0.89,0.13,"860US43360"
"43402",7.43,0.64,7.18,"860US43402"
"43403",0,0,47.3,"860US43403"
"43406",3.27,0,0.37,"860US43406"
"43407",0.38,0.57,3.43,"860US43407"
"43408",4.12,0,0,"860US43408"
"43410",3.49,0.41,0.86,"860US43410"
"43412",2.26,0,2.26,"860US43412"
"43413",0.58,0,2.88,"860US43413"
"43416",4.04,3.81,3.59,"860US43416"
"43420",8.61,1.73,1.87,"860US43420"
"43430",4.31,0,0.51,"860US43430"
"43431",2.17,0.57,2.85,"860US43431"
"43432",0,0,0,"860US43432"
"43433",0,0,0,"860US43433"
"43434",4.17,0,0,"860US43434"
"43435",1.66,0.3,2.38,"860US43435"
"43437",1.07,0,0,"860US43437"
"43438",1.94,0,8.7,"860US43438"
"43439",0,0,0,"860US43439"
"43440",3.82,0.73,2.25,"860US43440"
"43442",4.83,0,1.26,"860US43442"
"43443",1.46,0,0.19,"860US43443"
"43445",0,1.97,0,"860US43445"
"43446",2.13,0,0,"860US43446"
"43447",2.72,0,0,"860US43447"
"43449",3.98,1,0.87,"860US43449"
"43450",2.93,0.7,0.93,"860US43450"
"43451",0.92,0,0.41,"860US43451"
"43452",6.36,0.67,1.6,"860US43452"
"43456",4.26,0,9.59,"860US43456"
"43457",6.61,0.3,0.45,"860US43457"
"43458",2.65,3,0.43,"860US43458"
"43460",2.76,0.29,1.82,"860US43460"
"43462",6.77,0,0,"860US43462"
"43463",0,0,0,"860US43463"
"43464",0,0,1.19,"860US43464"
"43465",4.71,0.08,1.8,"860US43465"
"43466",1.43,0.65,2.33,"860US43466"
"43467",6.45,0,0,"860US43467"
"43468",0,21.23,0,"860US43468"
"43469",3.14,0,2.07,"860US43469"
"43501",5.35,3.96,1.65,"860US43501"
"43502",4.45,0,2.61,"860US43502"
"43504",1.69,0.35,1.06,"860US43504"
"43505",3.23,0,8.33,"860US43505"
"43506",7.54,0.47,1.63,"860US43506"
"43511",3.52,0,0,"860US43511"
"43512",6.99,0.18,2.56,"860US43512"
"43515",1.36,0.3,0.5,"860US43515"
"43516",3.77,0,2.47,"860US43516"
"43517",2.22,0,2.15,"860US43517"
"43518",2.84,1.94,1.68,"860US43518"
"43519",8.41,0,5.04,"860US43519"
"43521",2.42,3.49,3.1,"860US43521"
"43522",3.26,0,0.99,"860US43522"
"43523",0,NA,NA,"860US43523"
"43524",0.37,0,0,"860US43524"
"43525",0.78,0.36,0.55,"860US43525"
"43526",5.56,1.31,5.4,"860US43526"
"43527",5.78,0,1.09,"860US43527"
"43528",6.42,0.01,1.68,"860US43528"
"43529",9.52,0,0,"860US43529"
"43531",0,0,0,"860US43531"
"43532",2.92,0,0.8,"860US43532"
"43533",5.19,0,0,"860US43533"
"43534",1.89,0.78,0.52,"860US43534"
"43535",0.72,0.24,0,"860US43535"
"43536",0,0,0,"860US43536"
"43537",2.35,0.2,1.65,"860US43537"
"43540",3.75,0,1.57,"860US43540"
"43541",0,0,0,"860US43541"
"43542",0,0,0,"860US43542"
"43543",4.13,0.68,0.92,"860US43543"
"43545",5.33,0.68,1.91,"860US43545"
"43547",0,0,0,"860US43547"
"43548",0,0,0.71,"860US43548"
"43549",1.18,0,0.76,"860US43549"
"43551",3.54,0,0.75,"860US43551"
"43553",23.08,0,7.5,"860US43553"
"43554",1,0,2.71,"860US43554"
"43555",7.96,0,0,"860US43555"
"43556",3.15,0,1.5,"860US43556"
"43557",3.79,0,1.43,"860US43557"
"43558",3.13,0.35,1.08,"860US43558"
"43560",3.92,0.34,1.86,"860US43560"
"43565",0.52,0,2.94,"860US43565"
"43566",2.42,0.42,1.32,"860US43566"
"43567",3.35,0.3,2.07,"860US43567"
"43569",1.74,0,1.72,"860US43569"
"43570",3.49,0.83,1.98,"860US43570"
"43571",1.48,0.22,1.62,"860US43571"
"43604",44.61,9.04,11.55,"860US43604"
"43605",17.53,2.35,2.39,"860US43605"
"43606",9.66,1.99,5.4,"860US43606"
"43607",16.96,5.32,4.74,"860US43607"
"43608",20.88,5.33,1.38,"860US43608"
"43609",18.35,5.67,1.96,"860US43609"
"43610",17.45,9.19,2.54,"860US43610"
"43611",10.03,1.71,1.01,"860US43611"
"43612",8.8,1.4,1.58,"860US43612"
"43613",6.11,1.03,1.17,"860US43613"
"43614",11.32,1.2,1.66,"860US43614"
"43615",8.22,1.11,1.08,"860US43615"
"43616",6.4,1,1.68,"860US43616"
"43617",0.29,0.79,0,"860US43617"
"43619",3.53,0,1.1,"860US43619"
"43620",28.65,1.73,7.97,"860US43620"
"43623",8.32,0.84,2.04,"860US43623"
"43701",9.15,0.44,2.37,"860US43701"
"43711",0,0,0,"860US43711"
"43713",7.49,0,2.25,"860US43713"
"43716",7.86,0,4.72,"860US43716"
"43717",0,0,0,"860US43717"
"43718",3.67,0.21,1.43,"860US43718"
"43719",2.7,0.25,1.33,"860US43719"
"43720",0,0,0,"860US43720"
"43721",0,NA,NA,"860US43721"
"43722",7.26,0,0,"860US43722"
"43723",9.25,0,1.67,"860US43723"
"43724",8.6,0,0.66,"860US43724"
"43725",8.95,0.1,3.84,"860US43725"
"43727",2.48,0,1.82,"860US43727"
"43728",2.32,0,0.63,"860US43728"
"43730",6.47,0,0,"860US43730"
"43731",5.43,0.7,1,"860US43731"
"43732",2.41,2.4,0.15,"860US43732"
"43733",NA,NA,NA,"860US43733"
"43734",4.13,0,7.96,"860US43734"
"43735",0,0,0,"860US43735"
"43736",23.81,16.67,0,"860US43736"
"43738",2.78,0,0,"860US43738"
"43739",1.62,0,0.88,"860US43739"
"43740",1.94,0,0,"860US43740"
"43746",6.99,0,0,"860US43746"
"43747",13.68,0,0,"860US43747"
"43748",5.17,0,0,"860US43748"
"43749",8.48,2.13,0,"860US43749"
"43750",0,0,0,"860US43750"
"43754",9.18,10.03,0.31,"860US43754"
"43755",3.33,0,1.71,"860US43755"
"43756",8.37,0.16,1.27,"860US43756"
"43758",7.36,0,1.39,"860US43758"
"43759",6.25,0,0,"860US43759"
"43760",1.46,2.23,0,"860US43760"
"43761",0,NA,NA,"860US43761"
"43762",5.63,0,15.33,"860US43762"
"43764",12.74,0.97,4.29,"860US43764"
"43766",8.51,1.3,1.3,"860US43766"
"43767",0,0,1.09,"860US43767"
"43768",2.24,0,0.93,"860US43768"
"43771",6.22,0,0.36,"860US43771"
"43772",3.59,0,0.14,"860US43772"
"43773",8.06,0,5.59,"860US43773"
"43777",8.12,0.67,0.93,"860US43777"
"43778",11.95,0,0,"860US43778"
"43779",6.82,0,0,"860US43779"
"43780",2.89,0,1.31,"860US43780"
"43782",0.92,0,2.81,"860US43782"
"43783",8.4,1.65,2.17,"860US43783"
"43786",0,0,0,"860US43786"
"43787",8.61,0.66,2.07,"860US43787"
"43788",6.53,0,4.98,"860US43788"
"43793",11.04,0,3.92,"860US43793"
"43802",4.84,0,5.15,"860US43802"
"43804",52.01,0,10.18,"860US43804"
"43805",17.39,0,0,"860US43805"
"43811",3.96,0.28,4.8,"860US43811"
"43812",10.51,0.28,2.55,"860US43812"
"43821",3.44,0,0.9,"860US43821"
"43822",6.82,0,2.18,"860US43822"
"43824",24.54,0.71,2.25,"860US43824"
"43830",1.58,0,0,"860US43830"
"43832",6.99,0,1.15,"860US43832"
"43836",0,0,0,"860US43836"
"43837",6.32,0,4.89,"860US43837"
"43840",0.42,0,2.39,"860US43840"
"43842",8.89,0,0,"860US43842"
