GEOID,HospTmDr,HospTmDr2,HospCntDr,HospMinDis
55428,7.18562062,14.37124124,18.38029242,4.365652973
55429,7.135964065,14.27192813,19.04381727,3.966144765
55430,7.352960344,14.70592069,18.83428828,3.490778116
55431,6.326553099,12.6531062,15.35212938,3.784876932
55432,9.701321383,19.40264277,18.39381622,6.422042334
55433,3.846328943,7.692657887,16.87573573,2.804562025
55434,9.245594139,18.49118828,18.10592994,6.091900065
55435,2.015545904,4.031091808,17.31688055,0.987140167
55436,4.896059695,9.79211939,18.77735906,1.649126858
55437,6.947485213,13.89497043,16.04870444,3.900081068
55438,8.980050572,17.96010114,15.93425489,5.051180242
55439,4.507740768,9.015481535,19,2.199470727
55441,9.180008735,18.36001747,17.82771045,5.060257119
55442,9.351120479,18.70224096,17.97502838,5.51921612
55443,9.905244385,19.81048877,17.0431528,4.8732932
55444,9.849808846,19.69961769,17.99344621,5.566410767
55445,7.967389567,15.93477913,16.50129922,4.584654635
55446,11.74391039,23.48782077,16.75585539,6.218435556
55447,13.21071835,26.42143671,16.26698312,7.776671003
55448,6.492945606,12.98589121,17.848067,3.768850462
55449,13.5285487,27.0570974,16.5669132,8.461956352
55450,,,,
55454,0.99709039,1.994180781,20,0.53328967
55455,2.9175,5.835,20,0.590833491
55458,1.76,3.52,19,0.646142796
55467,,,,
55474,1.07,2.14,20,0.353346671
55479,,,,
55487,,,,
55488,,,,
55601,,,,
55602,24.7931559,49.58631179,0.980988593,13.60202638
55603,55.88374469,111.7674894,0,25.59557946
55604,24.18185016,48.36370031,0.449520329,12.94890468
55605,45.39,90.78,0,17.8252058
55606,45.39,90.78,0,17.8252058
55607,55.72727777,111.4545555,0.038888889,25.37322504
55609,0,0,1,0.50629054
55612,42.75,85.5,0,20.85980822
55613,42.75,85.5,0,20.85980822
55614,35.49467091,70.98934182,0,24.58255713
55615,42.75,85.5,0,20.85980822
55616,14.74791755,29.4958351,1.06915449,9.237484815
55702,28.35010676,56.70021352,1.06405694,19.28392332
55703,24.4491253,48.8982506,0.491725768,13.04867775
55704,24.05921875,48.1184375,1.868055556,6.798249896
55705,4.858653846,9.717307692,2.458867522,2.457476039
55706,28.44129496,56.88258991,0.244604317,13.543268
55707,17.42390569,34.84781138,1.84643289,10.57788971
55708,10.76,21.52,3,6.729392731
55709,26.37240046,52.74480091,0.970235794,14.92626759
55710,9.630878108,19.26175622,1.613368283,11.46212018
55711,28.59,57.18,1,19.49463909
55712,29.94817567,59.89635134,0.743243244,11.82626628
55713,17.12,34.24,3,9.411895282
55716,19.72,39.44,2,15.52659828
55717,39.77854078,79.55708156,0.326180256,22.58941862
55718,18.15967298,36.31934596,3.101373447,10.49558394
55719,12.90925211,25.81850421,1.665313029,7.12250581
55720,7.373754149,14.7475083,4.588076214,3.908785039
55721,14.34871535,28.69743071,1.170345217,6.505443168
55722,13.37300614,26.74601227,1.00204499,7.537079081
55723,28.15295015,56.30590029,0.552492668,10.8684486
55724,40.64219016,81.28438031,0,22.39593784
55725,67.2240678,134.4481356,0,21.47355738
55726,21.18919854,42.37839709,1,12.18363058
55731,13.15227192,26.30454384,0.910745021,6.625730473
55732,8.658724481,17.31744896,2.55867347,6.650960819
55733,9.4943,18.9886,5.992,4.909411209
55734,13.82299358,27.64598716,3.681658878,6.76814261
55735,24.22631176,48.45262352,1.611584327,10.26547594
55736,28.71427553,57.42855107,0.913301663,19.08833014
55738,32.94475156,65.88950311,0.211180124,17.13304915
55741,13.08516246,26.17032492,2.573405535,7.173204848
55742,23.66,47.32,1,15.82775073
55744,9.358218942,18.71643788,1.056843679,4.642149703
55745,,,,
55746,5.520155483,11.04031097,1.824154165,2.127551258
55748,29.67631854,59.35263708,0.187989556,20.34825134
55749,26.10374582,52.20749164,1.558528428,14.20547914
55750,17.76362264,35.52724528,1,6.109598661
55751,17.38588534,34.77177069,3.48535032,8.696057501
55752,36.53364197,73.06728395,0.061728395,23.44588932
55753,27.18,54.36,1,10.19549578
55756,32.89313305,65.78626609,0.08583691,14.98645803
55757,21.21,42.42,1,12.20221731
55758,17.12,34.24,3,9.411895282
55760,35.49881392,70.99762785,0.251826386,23.95824462
55763,26.603918,53.207836,0.870159453,14.24820914
55764,19.72,39.44,2,15.52659828
55765,32.9334632,65.86692641,0.043290043,17.22166303
55767,6.779074422,13.55814884,1.728372655,4.222052091
55768,11.06888287,22.13776574,3.010155721,4.745445622
55769,30.197283,60.39456601,0.768301888,12.69343363
55771,47.97663338,95.95326675,0,21.10682579
55772,,,,
55775,19.91573718,39.83147436,1.950320513,15.54155938
55779,13.79086068,27.58172136,3.932221624,10.66609652
55780,15.57320513,31.14641026,1,7.165569963
55781,34.22778546,68.45557093,0,13.93669471
55782,24.9,49.8,2,17.29410239
55783,27.67355556,55.34711112,0.472222222,13.3742744
55784,23.66,47.32,1,15.82775073
55785,34.7373494,69.4746988,0,22.2000853
55786,19.72,39.44,2,15.52659828
55787,35.3235,70.647,0.25,23.35234258
55790,47.81377872,95.62755744,0.761624484,18.16737553
55791,,,,
55792,3.110074962,6.220149924,3.789755487,2.184106494
55793,23.66,47.32,1,15.82775073
55795,22.68908653,45.37817307,0.954326924,10.75213076
55796,13.90086615,27.80173231,0.992125984,6.32880647
55797,24.02,48.04,2,13.94701178
55798,22.62249363,45.24498727,0.997455471,13.58680715
55802,4.053755681,8.107511361,5,1.701056203
55803,13.96922929,27.93845859,4.58494843,7.195549513
55804,11.62985441,23.25970882,4.86257614,6.90261217
55805,1.430133694,2.860267387,5.155194219,0.474460225
55806,4.382505671,8.765011342,5,2.067345504
55807,9.558376069,19.11675214,5,4.191731114
55808,14.1265612,28.25312239,5,6.071832375
55810,11.48473993,22.96947986,4.91381948,6.750144374
55811,9.877963141,19.75592628,4.879385797,4.87663825
55812,2.677721354,5.355442708,5.9953125,1.192843564
55816,4.55,9.1,5,2.389315504
55901,7.117510885,14.23502177,3,3.188462153
55902,4.506754257,9.013508513,3,1.739591183
55903,4.50957553,9.019151061,3,1.89000572
55904,2.908236636,5.816473273,3,1.896720586
55905,,,,
55906,7.740219202,15.4804384,3,3.109930518
55909,30.54742857,61.09485715,0.058646616,18.81483645
55910,30.49408409,60.98816817,0.156156156,15.45293308
55912,24.89515129,49.79030257,0.985545237,19.60998635
55917,26.7161079,53.4322158,1.736030829,15.7895511
55918,26.72574597,53.45149193,0.925403226,22.80716278
55919,20.90449153,41.80898307,1.711864406,9.176846391
55920,12.93558685,25.87117369,2.99869588,8.224979133
55921,39.16246375,78.32492751,0.123847168,16.91149203
55922,24.34945314,48.69890628,0.877604166,12.70083774
55923,33.04121822,66.08243645,1.292086331,15.4858733
55924,19.49370052,38.98740104,1.342512907,11.31553147
55925,16.8173494,33.6346988,1.997991968,9.818799925
55926,32.03533142,64.07066283,0.510086454,22.43120268
55927,22.19653176,44.39306352,3.904200821,18.67091031
55929,11.44,22.88,3,12.33957136
55931,40.24,80.48,0,19.47341269
55932,29.7921868,59.58437359,0.591116173,12.21725028
55933,29.70415254,59.40830509,0.533898305,19.09211339
55934,10.47491525,20.94983051,3,11.53073162
55935,49.29578454,98.59156908,0,17.78455732
55936,24.4,48.8,3,19.17099367
55939,24.15793773,48.31587546,0.910505837,11.98906803
55940,27.45401541,54.90803082,1.130136987,18.4028912
55941,17.65,35.3,2,7.443760969
55943,46.90112049,93.80224098,0.458631924,16.07881887
55944,18.0889504,36.17790079,2.769607844,13.71687289
55945,18.89703504,37.79407008,0.960916442,8.958393792
55946,16.72559745,33.45119491,2.070926518,13.19935259
55947,9.336107402,18.6722148,2.76655537,4.513944577
55949,46.28744424,92.57488848,0,22.83138013
55950,26.17,52.34,1,22.78121124
55951,29.55375,59.10750001,0.130050504,17.98445199
55952,12.67805068,25.35610137,0.992202729,12.88934749
55953,30.35345109,60.70690218,0.029891304,18.58012428
55954,43.76991969,87.53983937,0.020080321,23.81181496
55955,23.56902439,47.13804878,2.019873532,16.14716942
55956,25.6001373,51.2002746,3.080091533,12.35472339
55957,31.95290503,63.90581006,0.569832402,12.65050838
55959,33.70828862,67.41657724,0,8.10002475
55960,17.53879922,35.07759844,3,9.095229568
55961,25.65936306,51.31872611,1.496815287,19.22351353
55962,37.75830335,75.5166067,0.038560411,22.22028227
55963,19.27945616,38.55891232,3.534221236,14.7260985
55964,23.55481092,47.10962183,3.318334132,15.12961079
55965,52.33959723,104.6791945,0.113090627,17.42006819
55967,24.53573769,49.07147539,2.942622952,19.21045773
55968,15.46572815,30.9314563,1,7.720793681
55969,32.79120419,65.58240838,0,16.63823348
55970,27.60592965,55.21185929,0.680904523,21.51329299
55971,33.89758139,67.79516279,0.172757476,20.29751407
55972,19.36098842,38.72197684,2.901157614,20.43337296
55973,33.04340908,66.08681816,0.09848485,22.68298278
55974,40.29099911,80.58199823,0,19.51493278
55975,30.18679742,60.37359483,0.940470697,20.14889533
55976,13.04252757,26.08505513,2.957001102,8.142462629
55977,29.69466666,59.38933333,0.466666668,18.86424204
55979,15.26262531,30.52525062,1.529832935,15.46586293
55981,5.621434373,11.24286875,0.996749289,3.971185488
55982,33.59376238,67.18752475,0.004950495,23.1085509
55983,21.65872292,43.31744584,3.79931585,15.66887413
55985,21.86632927,43.73265854,1.409756098,13.76241822
55987,18.2985935,36.59718699,0.779740447,3.410601683
55990,51.05036325,102.1007265,0,17.49083739
55991,25.76246238,51.52492475,3,11.94171154
55992,21.89131869,43.78263738,3.97645212,16.05735606
56001,4.767024505,9.53404901,2.103218875,2.155998722
56002,3.61,7.22,2,1.236238241
56003,5.393782699,10.7875654,1.917231834,3.228818461
56007,5.725268413,11.45053683,1.008917197,2.089644503
56009,16.61691256,33.23382512,1.24726776,9.165671504
56010,31.99370656,63.98741311,0.096525097,12.63263624
56011,15.10880285,30.21760571,3.861995249,8.548270323
56013,3.465938458,6.931876916,1.880071334,1.754659063
56014,32.08149171,64.16298343,0,13.93372499
56016,12.96963927,25.93927854,1.635270541,7.837239037
56017,19.29078517,38.58157035,2,7.811215024
56019,22.41422018,44.82844035,2.529816514,13.12319191
56020,16.89,33.78,1,8.65624782
56021,17.5036701,35.0073402,2.97113402,5.212476493
56022,0,0,4,6.686454263
56023,21.64054263,43.28108526,0.713178295,11.648723
56024,9.885624638,19.77124928,2.98837885,7.217775738
56025,33.79650794,67.59301587,0.007936508,15.61695658
56026,23.25228673,46.50457346,1.898104265,12.66500587
56027,8.78836645,17.5767329,1.924944812,3.068343766
56028,19.63178182,39.26356364,2.819393939,12.11510112
56029,16.85713355,33.7142671,1,8.634362942
56031,5.46449318,10.92898636,2.575340274,2.386249783
56032,15.25,30.5,2,10.39191355
56033,32.05,64.1,0,13.90468061
56034,30.31683258,60.63366516,0.805429864,11.06056826
56035,22.81800948,45.63601895,1.004739336,12.50763427
56036,17.85579065,35.7115813,1,9.639456732
56037,23.85756863,47.71513725,0.466666666,10.51145162
56039,13.92917671,27.85835342,3.002008031,6.766945348
56041,17.53223443,35.06446887,3,9.138424355
56042,15.39239193,30.78478387,1.988472622,10.40778835
56043,20.84869565,41.69739131,1,11.56068975
56044,19.48528089,38.97056178,1.797752809,4.983226239
56045,22.8,45.6,1,12.49376002
56046,20.96,41.92,2,8.899760412
56047,,,,
56048,15.02281893,30.04563786,2.005658437,7.864700047
56050,15.39420839,30.78841677,2.01488498,4.968154272
56051,32.01338164,64.02676328,0.002415459,13.89200324
56052,17.12255528,34.24511057,2.99017199,10.94534588
56054,18.42257217,36.84514434,2.83464567,5.877054867
56055,29.18903155,58.37806309,1.244050913,10.64128531
56056,0,0,2,1.196464711
56057,22.73920359,45.47840719,2.091017964,11.37274767
56058,2.039345576,4.078691152,1.902008311,2.335207845
56060,7.553934425,15.10786885,1.786885246,3.52641846
56062,2.316384581,4.632769161,3.697435901,6.759838557
56063,12.38785592,24.77571183,2.735849057,7.379422885
56065,21.40763139,42.81526277,0.986666666,16.67656477
56068,31.18406311,62.36812623,0.230769231,15.60330034
56069,16.54789428,33.09578857,3.039535882,10.98346545
56071,5.472918628,10.94583726,2.98236298,3.728832487
56072,21.53885378,43.07770756,1.29061372,11.63547095
56073,13.31032061,26.62064121,2.988540778,2.491389631
56074,0.699808309,1.399616618,1.078807242,6.970691448
56078,20.39330143,40.78660287,1.019138756,14.42289794
56080,11.22,22.44,1,7.004960374
56081,0.871292704,1.742585408,2.140190208,1.833010869
56082,11.1719902,22.34398041,1.792928409,2.95783715
56083,13.90417392,27.80834783,1.895652174,13.42940149
56084,,,,
56085,1.991428574,3.982857148,3,2.165274836
56087,24.20427576,48.40855152,2.13718663,15.02177134
56088,17.74363824,35.48727649,1.995841996,11.01961465
56089,16.89,33.78,1,8.65624782
56090,33.16,66.32,0,12.22229284
56091,23.32,46.64,1,12.88816713
56093,2.700587688,5.401175376,2.978828254,1.470537466
56096,19.0191677,38.0383354,2.900621118,11.9672524
56097,26.24231686,52.48463372,0.806360023,16.13675365
56098,16.06777033,32.13554065,1.123218777,9.521440971
56101,11.68390897,23.36781793,2.373159304,7.670329212
56110,20.04992848,40.09985697,2,13.95940387
56111,8.546622221,17.09324444,1.062222221,5.03486475
56113,0.309752064,0.619504128,2.933884298,7.711658009
56114,0.238762878,0.477525757,1.010309278,8.066991087
56115,19.53202381,39.06404762,3,11.57720345
56116,13.20050505,26.40101011,1.114478114,5.251860429
56117,14.38,28.76,2,9.229617577
56118,22.76769953,45.53539905,2.882629108,8.005053139
56119,18.10071428,36.20142857,1.201298701,8.61316123
56120,3.930933852,7.861867704,2.252918288,3.020064891
56121,21.30116711,42.60233421,1.00795756,8.313764969
56122,25.34329412,50.68658823,1.047058824,7.647239805
56123,17.78718645,35.5743729,2.715254238,8.632261007
56125,0,0,1,8.067475642
56127,20.84228571,41.68457142,1.076190476,8.113089182
56128,21.9979285,43.99585699,1.047318612,9.820781458
56129,13.72094987,27.44189973,2,8.972589085
56131,20.33086955,40.66173909,1.033043479,7.515543237
56132,20.062375,40.12475,3,10.32541668
56134,13.75,27.5,1,5.011395639
56136,0,0,3,7.873162899
56137,19.80619212,39.61238424,1.972555746,12.97476111
56138,8.95,17.9,2,7.111926312
56139,13.18,26.36,2,8.792626799
56141,25.31044872,50.62089744,1,7.32139527
56142,0.253677203,0.507354406,2.990016639,7.94723325
56143,2.365137019,4.730274039,3.34601227,1.985920346
56144,9.094920885,18.18984177,1.004746835,4.327443961
56145,0.815015388,1.630030777,2.033846154,9.06523721
56146,8.95,17.9,2,7.111926312
56147,15.21818182,30.43636364,1.215909091,7.03341923
56149,0.065782121,0.131564242,3.853351956,7.152113431
56150,15.1666463,30.33329259,2.701289884,9.837340364
56151,23.57704918,47.15409836,1.5058548,7.694742945
56152,14.3522043,28.7044086,1.897849462,13.87751604
56153,20.55,41.1,2,14.37655753
56155,20.55,41.1,2,14.37655753
56156,3.738922361,7.477844723,2.534136545,2.980560587
56157,9.845238099,19.6904762,1.095238096,3.417125382
56158,10.63125,21.2625,1.989583333,8.111634548
56159,23.52707716,47.05415432,2.94699922,11.21885738
56160,7.943214284,15.88642857,1.910714286,4.748903323
56161,22.68,45.36,2,13.68664943
56162,11.60803149,23.21606298,2,7.13010929
56164,3.21730535,6.4346107,2.729817007,2.190758025
56165,17.17,34.34,1,7.516712422
56166,12.03809524,24.07619048,2,13.88177112
56167,16.83227272,33.66454545,2,10.5464679
56168,16.94004495,33.88008989,1.395505618,8.922843939
56169,18.7512,37.5024,2.88,11.46568223
56170,14.71340983,29.42681967,2.265573772,9.221417953
56171,15.96260259,31.92520518,2.246220303,6.032332613
56172,5.38151748,10.76303496,1.45168939,8.19568438
56173,8.95,17.9,2,7.111926312
56174,0,0,2,9.005805387
56175,5.918937583,11.83787517,2.251660027,3.545314506
56176,18.89625874,37.79251749,2.048951048,11.87818808
56178,0.502881364,1.005762729,3.901694915,7.217220542
56180,19.13716088,38.27432175,2.05362776,12.15295932
56181,12.87341667,25.74683333,3.765,7.081691671
56183,0,0,1.913165266,8.91143248
56185,20.11823741,40.23647482,1.863309353,13.43815502
56186,21.09005377,42.18010753,1.435483871,9.413006974
56187,5.654763511,11.30952702,1.950398583,2.345276598
56201,3.165093022,6.330186045,2.744191814,1.738559935
56207,14.63,29.26,1,6.930101641
56208,0.39139428,0.78278856,3.918667698,5.80127681
56209,19.97943516,39.95887032,2.451869531,10.45430409
56210,0,0,2,8.611173347
56211,6.776455687,13.55291137,1.550632912,8.538598713
56212,21.68709676,43.37419353,1.06451613,5.982438322
56214,21.82279202,43.64558404,1.225071225,9.031122763
56215,2.716004953,5.432009905,1.961617829,1.608597818
56216,18.4472093,36.89441861,2.930232558,10.50314454
56218,6.3525,12.705,2.75,8.310096326
56219,29.88266668,59.76533335,0.018390804,8.291135307
56220,3.170463578,6.340927156,2.806622517,3.934924932
56221,15.60258065,31.2051613,1.082949308,7.18214489
56222,25.58583634,51.17167268,2.983152828,14.65362099
56223,22.55785714,45.11571428,2.002915452,14.25053838
56224,16.87973684,33.75947368,2.921052632,10.49005866
56225,11.10065527,22.20131053,1.997150997,8.823812373
56226,13.595,27.19,2,7.642871675
56227,20.29647058,40.59294116,2.013071896,8.991841058
56228,12.99060533,25.98121065,3.338983051,7.338138411
56229,19.00853836,38.01707672,1.070645554,10.2756024
56230,6.127720594,12.25544119,2.639705882,6.556296929
56231,10.02,20.04,2,4.23810464
56232,0.843718999,1.687437997,2.924701562,5.958093153
56235,14.11331731,28.22663462,1,6.819427943
56236,29.23821053,58.47642105,0.189473684,8.356818878
56237,28.58254417,57.16508834,2,11.74500548
56239,9.847007871,19.69401574,1,3.357506341
56240,3.858072532,7.716145064,1.91221374,8.646821028
56241,6.475225,12.95045,2,6.394098125
56243,12.95876658,25.91753316,3.543766578,7.497796772
56244,18.30008632,36.60017265,2.834532374,7.211333412
56245,27.63464115,55.26928229,2,11.92839274
56248,23.05610209,46.11220417,1,8.868127309
56249,1.39518987,2.79037974,3.721518988,5.582036417
56251,9.630126316,19.26025263,3.987368421,3.626226836
56252,19.00943766,38.01887531,1.198044009,10.99261188
56253,23.44370786,46.88741573,2.029962547,11.83290268
56255,20.84,41.68,2,12.35464428
56256,3.056628982,6.113257963,2.72720848,5.593838584
56257,22.41,44.82,1,5.997872503
56258,5.036111703,10.07222341,1.916357861,1.659561602
56260,20.84964467,41.69928934,2.203045685,9.04802691
56262,22.18423256,44.36846513,2.093023256,9.017625691
56263,19.27215828,38.54431656,1.863309353,11.0742624
56264,18.57991845,37.1598369,1.114169215,10.15176459
56265,5.01348802,10.02697604,2.831836327,3.213863402
56266,14.4582996,28.9165992,3,9.54785359
56267,8.046753171,16.09350634,1.672721376,5.094633993
56270,13.46331288,26.92662576,2.349693251,9.187728932
56271,18.98863248,37.97726496,1.10940171,11.28024329
56273,16.48194791,32.96389581,3,10.56281807
56274,21.04347825,42.0869565,1,8.685205962
56276,20.74146067,41.48292135,1.842696629,8.538578581
56277,1.637541877,3.275083753,2.776289349,4.083832945
56278,2.533898104,5.067796208,3.461632902,3.277027494
56279,13.78708861,27.57417722,2.291139241,7.302404642
56280,18.48982978,36.97965955,2.272340426,13.16073126
56281,18.06,36.12,3,10.40009343
56282,18.39673381,36.79346762,2.84028777,10.18376807
56283,5.654061851,11.3081237,1.944461122,2.765081237
56284,13.42068605,26.8413721,2.052325581,9.334543897
56285,19.6600277,39.3200554,2.008310249,13.16631872
56287,20.29333333,40.58666667,1.023809524,8.308475403
56288,13.21968132,26.43936264,3.366655485,7.271762733
56289,19.69528736,39.39057471,2.692528736,13.23690049
56291,16.95679825,33.9135965,1.614035087,11.02172587
56292,20.9812889,41.96257779,1.968888889,12.18616898
56293,20.30661386,40.61322772,1.047524752,8.406771606
56294,20.28,40.56,1,8.209788356
56295,24.09,48.18,2,9.481543502
56296,1.580765403,3.161530807,0.947587354,6.697250293
56297,28.07345746,56.14691492,1.994680851,11.66661308
56301,8.824347382,17.64869476,2.578513992,3.998208524
56302,3.702574257,7.405148515,2,1.255490169
56303,2.330452403,4.660904806,2,1.019647949
56304,11.13789805,22.2757961,1.929647001,4.226746571
56307,20.79946729,41.59893458,3.197663551,12.4858039
56308,10.26526172,20.53052344,2.699962611,3.907125003
56309,5.701812682,11.40362536,2.442598188,5.653232402
56310,20.95457008,41.90914016,2.500429922,11.7320706
56311,23.04071855,46.08143711,1.095808384,8.713144816
56312,23.89821528,47.79643057,2.187672493,12.64783485
56313,15.24,30.48,2,11.57147069
56314,24.4714053,48.94281059,1.030549898,10.2983641
56315,22.83014461,45.66028922,1.570634036,13.47945193
56316,23.3271739,46.65434781,1.829519451,11.90858007
56318,16.4460955,32.892191,1.880617978,7.400140935
56319,19.95355932,39.90711864,1.946070879,7.377313555
56320,17.99618383,35.99236766,2.867790361,12.66442214
56321,18.4,36.8,2,8.924739365
56323,17.07313559,34.14627119,1.961864407,10.89061399
56324,16.93114285,33.8622857,2.019642858,8.933937186
56325,26.01,52.02,2,13.43729003
56326,24.11536529,48.23073057,1.291095891,13.59647285
56327,16.87111111,33.74222222,2.397979798,10.5206635
56328,14.49,28.98,1,9.785155801
56329,27.74088977,55.48177954,0.749754661,14.40111306
56330,17.43328398,34.86656796,1.866756393,13.08757196
56331,19.35723454,38.71446907,2.346557761,6.256976316
56332,20.96059202,41.92118404,1.863577863,9.036298558
56333,,,,
56334,7.109867897,14.21973579,2.404440698,4.237899123
56335,16.63,33.26,3,3.669377283
56336,13.87938845,27.7587769,2.818799546,8.425224412
56338,39.46273743,78.92547487,0.003724395,16.68367232
56339,23.7139539,47.4279078,1.140070922,9.621031129
56340,26.9981069,53.9962138,0.711581292,12.57429683
56341,13.13,26.26,3,7.549036035
56342,26.8216157,53.6432314,0.70470105,13.64158484
56343,18.09169528,36.18339056,2.263948497,11.41659662
56344,,,,
56345,5.756921672,11.51384334,1.571133169,3.384511706
56347,7.354309487,14.70861897,2.250528858,4.622492832
56349,12.94156566,25.88313132,2.133838384,6.411238132
56350,30.53197469,61.06394937,0.308860759,20.33466431
56352,6.198300196,12.39660039,2.292007797,3.876951041
56353,18.55963212,37.11926425,1.842607683,12.75064848
56354,30.47534375,60.9506875,0.00625,13.31601783
56355,19.08585938,38.17171875,2.00390625,7.039691782
56356,16.63,33.26,3,3.669377283
56357,20.03072581,40.06145162,1.29032258,13.6861119
56358,11.16292318,22.32584636,1.329169269,6.04387256
56359,7.208934541,14.41786908,0.999044434,4.906445475
56360,17.54416285,35.08832569,3.351326623,8.368170989
56361,36.5157603,73.03152059,0.001498127,18.67174522
56362,5.705435461,11.41087092,2.103150092,3.099150275
56363,15.24,30.48,2,11.57147069
56364,46.98909414,93.97818828,0.023338608,17.75627009
56367,17.76729671,35.53459341,2.560753532,11.1366447
56368,19.92012053,39.84024107,1.616713539,8.7876277
56369,10.87,21.74,3,8.636317498
56371,16.77122807,33.54245614,1.01754386,9.655807139
56373,15.79419304,31.58838607,1.067873303,7.845406724
56374,12.42693768,24.85387536,2.013593229,5.78633052
56375,18.4,36.8,2,8.924739365
56376,16.67,33.34,1,9.702010094
56377,6.08083682,12.16167364,2.114835106,3.697726611
56378,3.377141366,6.754282733,2.326403327,6.279670086
56379,9.184944628,18.36988926,1.844696038,3.388493482
56381,14.30628742,28.61257485,2,7.810850301
56382,20.07490399,40.14980798,1.234859675,9.023273575
56384,24.65,49.3,1,10.29776123
56385,17.34580041,34.69160081,1.093555094,7.318311885
56386,24.54837662,49.09675325,1,9.232269472
56387,6.918867422,13.83773484,2,2.817450915
56388,,,,
56389,16.74,33.48,4,10.24623279
56393,,,,
56395,,,,
56399,,,,
56401,12.30095316,24.60190631,1.977952465,4.90309253
56425,3.185685006,6.371370012,2.075291875,1.744488567
56431,14.99854055,29.9970811,1.390771118,9.961118931
56433,30.33145672,60.66291344,0.663239075,15.54066472
56434,28.15459771,56.30919541,0.597701149,12.30278828
56435,47.52910305,95.0582061,0.002135611,28.54554011
56436,,,,
56437,24.97115109,49.94230217,0.946043165,13.67693739
56438,24.82051179,49.64102358,0.999326599,12.7841632
56440,26.68740741,53.37481482,1,12.41210643
56441,9.347706877,18.69541375,1.795613161,5.530610003
56442,34.12728041,68.25456082,0.041896362,16.6857431
56443,29.15093506,58.30187012,0.207792208,13.00846338
56444,13.69759676,27.39519351,1.98829883,5.404206175
56446,27.71549937,55.43099875,0.898862199,12.77051779
56447,26.16,52.32,1,14.72135441
56448,28.86945651,57.73891301,0.885869566,15.57192009
56449,16.99874853,33.99749707,1.789846517,7.935876977
56450,20.12162437,40.24324873,0.385786802,11.15372559
56452,56.23647668,112.4729534,0,28.2106281
56453,26.74108527,53.48217055,0.930232558,13.43666661
56455,5.464702975,10.92940595,2,4.670403793
56458,31.47789883,62.95579766,0.023346304,14.07351056
56461,27.04241361,54.08482723,0.955577493,14.88253358
56464,23.87998378,47.75996756,1.013804303,11.80282577
56465,24.86707382,49.73414763,1.199869366,9.566678125
56466,27.60489588,55.20979177,0.315896394,11.31094597
56467,23.98434842,47.96869685,0.808413352,13.84814158
56468,23.86217056,47.72434112,1.283663508,10.46264962
56469,34.43090909,68.86181818,0,23.17561877
56470,14.95501251,29.91002501,0.75118154,6.432765868
56472,31.29090477,62.58180954,1.228656927,17.62301548
56473,20.27129392,40.54258785,1.31846068,7.479543453
56474,47.41461147,94.82922295,0.000678656,23.41999956
56475,19.39571112,38.79142223,0.694444444,10.8058242
56477,29.55264921,59.10529841,0.569141193,11.50399032
56479,13.42540736,26.85081472,0.656926779,6.225240568
56481,32.193875,64.38774999,0.308653845,10.90071589
56482,23.18737564,46.37475128,2.47274352,5.473274567
56484,60.76319835,121.5263967,0.000920386,20.54795034
56501,8.979748708,17.95949742,0.99248989,4.307744614
56502,0,0,1,1.22985307
56510,4.12134664,8.24269328,1.102244389,5.100013812
56511,12.92071489,25.84142978,0.993349958,9.347174416
56514,28.58011317,57.16022635,0.210526317,21.3492212
56515,25.51145268,51.02290535,1.131687243,14.20445638
56516,44.86864407,89.73728813,0.152542373,17.52494292
56517,16.10342105,32.2068421,1.01754386,7.625987864
56518,0.367375,0.73475,1.9875,10.7398647
56519,12.3594203,24.7188406,1.521739132,8.749284252
56520,14.6329821,29.26596421,2,2.65990579
56521,34.19694286,68.39388572,0.077142857,17.73772352
56522,0.817811321,1.635622641,2.109433962,7.047566343
56523,16.06,32.12,1,7.232620152
56524,34.936512,69.873024,0.0112,18.87278741
56525,18.35,36.7,4,10.57706425
56527,28.77201373,57.54402746,0.990846682,12.26549415
56528,30.54825653,61.09651307,0.070871724,14.21927275
56529,8.1,16.2,4,4.765108231
56531,1.111306719,2.222613439,2.911978221,3.361009899
56533,14.5977647,29.19552941,2.017647059,7.775852032
56534,22.83175465,45.66350931,0.97204969,12.2325976
56535,29.65284802,59.30569604,1,13.38958064
56536,23.90267379,47.80534759,3.144385028,12.60454444
56537,4.246244512,8.492489025,3.217164335,2.669743865
56538,0,0,3,1.608576356
56540,21.57364448,43.14728896,0.998013903,15.03286436
56541,26.75,53.5,1,13.3080211
56542,2.831469951,5.662939903,0.943519189,9.526883419
56543,0.123833328,0.247666657,2,7.389323157
56544,15.59541295,31.1908259,1.198784411,8.490954493
56545,26.75,53.5,1,13.3080211
56546,21.4,42.8,4,10.44924878
56547,20.62319569,41.24639138,2.94075404,12.02931459
56548,27.26,54.52,2,8.40786846
56549,32.53174728,65.06349457,0,21.07095419
56550,27.26,54.52,2,8.40786846
56551,29.05098756,58.10197513,0.886613021,13.08244192
56552,31.54579881,63.09159762,0.136094675,19.77040445
56553,0,0,2,7.385144012
56554,21.90365236,43.80730473,0.9669967,15.14078114
56556,27.95604983,55.91209966,1,13.04468974
56557,46.07757238,92.15514476,0.041573868,18.03846766
56560,7.500672267,15.00134453,3.99990186,3.292517819
56561,2.63,5.26,4,0.933361355
56562,,,,
56563,4.37,8.74,4,1.312391982
