HEROP_ID,ZIP,MhTmDr,MhTmDr2,MhCntDr,MhMinDis
860US24920,24920,46.17058823516,92.34117647032,0.0,25.425017331407634
860US24924,24924,46.64069443992,93.28138887984,0.0,8.06099985616547
860US24925,24925,17.2648792363,34.5297584726,2.154589371,6.590923881838483
860US24927,24927,24.297845498050002,48.595690996100004,0.540650407,13.449139417721765
860US24931,24931,21.83207673258792,43.66415346517584,1.9074074060925925,6.251002168393922
860US24934,24934,52.728666651500006,105.45733330300001,0.096666667,13.245584522014983
860US24935,24935,14.63,29.26,2.0,5.958669054
860US24938,24938,6.74997244896,13.49994489792,2.0,1.3762116447760648
860US24941,24941,27.13,54.26,1.0,7.07965363
860US24943,24943,24.525873009439998,49.051746018879996,2.031746032,12.121577546013812
860US24944,24944,47.61317073104,95.22634146208,0.0,22.938566703345316
860US24945,24945,2.8074820170400003,5.614964034080001,1.0,4.930034003708574
860US24946,24946,46.57,93.14,0.0,8.066026707
860US24951,24951,5.2547227236600005,10.509445447320001,1.0,5.481314013462033
860US24954,24954,31.998930456930005,63.99786091386001,0.493838028,7.592702176094031
860US24957,24957,1.91225807344,3.82451614688,2.0,0.44734832887471443
860US24962,24962,14.63,29.26,2.0,5.958669054
860US24963,24963,21.410674158650004,42.82134831730001,1.038202247,9.081290178898797
860US24966,24966,30.792561347407435,61.58512269481487,0.6441717793558281,9.822221472639626
860US24970,24970,24.689041295649044,49.37808259129809,2.020408163020408,9.878065351584157
860US24974,24974,27.13,54.26,1.0,7.07965363
860US24976,24976,20.184637933475358,40.369275866950716,1.034482758965517,6.488977506030284
860US24977,24977,24.32207206751,48.64414413502,1.63963964,8.589690795482703
860US24981,24981,12.83333332666,25.66666665332,1.877192982,5.7542410608547305
860US24983,24983,7.6961106177000005,15.392221235400001,1.0,5.084250553736579
860US24984,24984,27.13,54.26,1.0,7.07965363
860US24985,24985,4.416603766960001,8.833207533920001,1.301886792,4.796570304076394
860US24986,24986,26.76305210996,53.52610421992,1.6175478079999999,9.961496407273607
860US24991,24991,26.791004359,53.582008718,1.2139738,7.439647149758912
860US24993,24993,0.0,0.0,1.0,4.294041116
860US25002,25002,,,,
860US25003,25003,26.25701889416,52.51403778832,2.584192443,10.057875051627843
860US25005,25005,34.9,69.8,0.0,11.78023573
860US25007,25007,54.188672557509996,108.37734511501999,0.292035399,13.414530398887631
860US25008,25008,57.55,115.1,0.0,13.81967952
860US25009,25009,25.79,51.58,2.0,7.345980558
860US25011,25011,24.59,49.18,2.0,6.386653342
860US25015,25015,17.22567739423,34.45135478846,1.4814814809999999,5.297370015958542
860US25019,25019,61.3466197191,122.6932394382,0.0,18.612500150951757
860US25021,25021,36.87,73.74,0.0,16.12635286
860US25022,25022,,,,
860US25024,25024,21.59875912571,43.19751825142,1.0,10.78981674030747
860US25025,25025,30.84222222112,61.68444444224,0.097222223,10.906803739849453
860US25026,25026,,,,
860US25028,25028,31.850769225749996,63.70153845149999,0.461538462,13.660881587919144
860US25030,25030,53.977346935149995,107.95469387029999,0.0,17.61747258175537
860US25031,25031,33.44,66.88,0.0,12.16449915
860US25033,25033,26.42431434613,52.84862869226,2.0,5.088192517455799
860US25035,25035,0.0,0.0,1.0,5.832521666
860US25036,25036,33.44,66.88,0.0,12.16449915
860US25039,25039,30.98,61.96,0.0,10.98812225
860US25040,25040,33.44,66.88,0.0,12.16449915
860US25043,25043,51.86515884551999,103.73031769103999,0.0,17.421917050864682
860US25044,25044,57.55,115.1,0.0,13.81967952
860US25045,25045,35.936123373326126,71.87224674665225,0.2293059152293059,13.975597075785636
860US25047,25047,15.35512820842,30.71025641684,2.025641026,5.478971769431665
860US25048,25048,57.55,115.1,0.0,13.81967952
860US25049,25049,20.646626504209998,41.293253008419995,1.0,10.86639444183265
860US25051,25051,25.79,51.58,2.0,7.345980558
860US25053,25053,6.658467782989999,13.316935565979998,2.0,4.162289894327966
860US25054,25054,0.0,0.0,1.0,5.832521666
860US25059,25059,34.548407082539995,69.09681416507999,0.743362832,13.420222305900914
860US25060,25060,57.55,115.1,0.0,13.81967952
860US25061,25061,8.91666665775,17.8333333155,1.0,7.75460798874458
860US25062,25062,57.55,115.1,0.0,13.81967952
860US25063,25063,35.01487436163001,70.02974872326001,0.329145729,15.334123500297077
860US25064,25064,3.2772836984000002,6.5545673968000004,10.119096863,3.4971231817955064
860US25067,25067,26.75,53.5,1.0,11.59878064
860US25070,25070,26.52,53.04,2.0,5.020459267
860US25071,25071,21.074792679865208,42.149585359730416,6.29491968570508,8.242237249695888
860US25075,25075,18.63808665525,37.2761733105,1.0,9.850167813066353
860US25076,25076,,,,
860US25079,25079,35.38,70.76,0.0,14.48744433
860US25081,25081,20.52456332137,41.04912664274,2.0,7.0182890486286045
860US25082,25082,16.56549822042,33.13099644084,7.1192170820000005,7.777957026460712
860US25083,25083,26.017883208969998,52.035766417939996,1.218978103,11.543566042715412
860US25085,25085,32.88297872365,65.7659574473,0.0,9.23466591525002
860US25086,25086,30.98,61.96,0.0,10.98812225
860US25088,25088,61.61,123.22,0.0,18.64806277
860US25090,25090,33.44,66.88,0.0,12.16449915
860US25093,25093,27.089687499999997,54.17937499999999,1.0625,11.219435270875
860US25102,25102,26.75,53.5,1.0,11.59878064
860US25103,25103,26.75,53.5,1.0,11.59878064
860US25106,25106,22.0511111108,44.1022222216,2.738888889,7.491410773169416
860US25107,25107,10.09154675495,20.1830935099,1.636690647,4.899095608929683
860US25108,25108,2.89880658956,5.79761317912,2.119341564,4.065482332324993
860US25109,25109,24.59,49.18,2.0,6.386653342
860US25110,25110,30.98,61.96,0.0,10.98812225
860US25111,25111,61.61,123.22,0.0,18.64806277
860US25112,25112,13.51,27.02,10.0,3.623617689
860US25113,25113,43.880228837999994,87.76045767599999,0.0,20.850847575097852
860US25114,25114,9.37190083032,18.74380166064,2.0,4.775157325301068
860US25115,25115,31.92,63.84,0.0,9.115333572
860US25118,25118,31.92,63.84,0.0,9.115333572
860US25119,25119,26.4221276544,52.8442553088,1.446808512,9.739995710800684
860US25121,25121,24.29,48.58,3.0,6.859426038
860US25123,25123,26.497993124270003,52.99598624854001,1.215596328,8.864604950179416
860US25124,25124,24.5585971230786,49.1171942461572,2.302158268302158,6.439121109599368
860US25125,25125,56.717743746349996,113.43548749269999,0.26740947,17.88201888179238
860US25126,25126,30.98,61.96,0.0,10.98812225
860US25130,25130,11.67572921723,23.35145843446,1.997538462,4.8998842773378275
860US25132,25132,30.98,61.96,0.0,10.98812225
860US25133,25133,45.677108754719995,91.35421750943999,0.0,20.107790038093004
860US25134,25134,0.0,0.0,1.0,5.832521666
860US25136,25136,29.778221509830004,59.55644301966001,0.414270501,10.144152433067342
860US25139,25139,31.92,63.84,0.0,9.115333572
860US25140,25140,57.55,115.1,0.0,13.81967952
860US25141,25141,39.62659575055999,79.25319150111999,0.127659574,20.82152688497702
860US25142,25142,25.79,51.58,2.0,7.345980558
860US25143,25143,12.761014980439999,25.522029960879998,10.585337012,4.193073800052638
860US25148,25148,25.186666668260003,50.373333336520005,1.0,10.50125009876074
860US25149,25149,,,,
860US25154,25154,26.171393442979998,52.342786885959995,1.6147540980000001,8.51216676158355
860US25156,25156,,,,
860US25159,25159,21.512931938587066,43.02586387717413,8.179755670820244,4.882938475107942
860US25160,25160,30.98,61.96,0.0,10.98812225
860US25161,25161,31.92,63.84,0.0,9.115333572
860US25162,25162,,,,
860US25164,25164,45.410151279170144,90.82030255834029,0.0,18.11410535179422
860US25165,25165,24.91733728001,49.83467456002,1.295857988,9.603756304148616
860US25168,25168,25.59593098452,51.19186196904,2.0,5.674582382979201
860US25169,25169,25.79,51.58,2.0,7.345980558
860US25173,25173,31.92,63.84,0.0,9.115333572
860US25174,25174,57.55,115.1,0.0,13.81967952
860US25177,25177,6.99664220485,13.9932844097,9.660259173,5.561913868348704
860US25180,25180,48.9175,97.835,0.75,12.779182916249999
860US25181,25181,24.92203478105,49.8440695621,1.0,10.52253379518623
860US25183,25183,,,,
860US25185,25185,,,,
860US25186,25186,33.44,66.88,0.0,12.16449915
860US25187,25187,24.12,48.24,2.0,12.71924749
860US25193,25193,21.233396223979998,42.466792447959996,1.0,10.819201986233585
860US25201,25201,21.06,42.12,7.0,5.133189566
860US25202,25202,24.601973009650003,49.203946019300005,3.4148398,8.613466505677312
860US25203,25203,6.366315795839999,12.732631591679999,2.0,3.880989125372591
860US25204,25204,33.47868421634,66.95736843268,0.368421052,14.424882986811543
860US25205,25205,,,,
860US25206,25206,15.12,30.24,2.0,5.442644025
860US25208,25208,36.87,73.74,0.0,16.12635286
860US25209,25209,39.43477612124,78.86955224248,0.49552238800000004,12.342489527011736
860US25211,25211,52.26,104.52,0.0,17.38558979
860US25213,25213,11.01403101408,22.02806202816,10.630603302,3.797092805297177
860US25214,25214,0.0907870443,0.1815740886,1.0,5.856212622126757
860US25231,25231,17.263448275040002,34.526896550080004,5.6206896550000005,6.4062576641173665
860US25234,25234,28.71341935549,57.42683871098,0.993548387,13.148860799087934
860US25235,25235,30.1772,60.3544,0.88,14.189990729599998
860US25239,25239,20.591155844010007,41.182311688020015,1.8610389610000002,5.752312154853345
860US25241,25241,24.06627847684,48.13255695368,0.874683545,4.548814848380928
860US25243,25243,22.47079148366079,44.94158296732158,1.3637747333637749,9.061239610735383
860US25244,25244,3.20492492172,6.40984984344,1.9759759760000002,5.861836503956409
860US25245,25245,23.89574112748574,47.79148225497148,6.185803761185804,6.430028053777044
860US25247,25247,1.7535353484,3.5070706968,3.8585858589999997,4.228169981689542
860US25248,25248,13.383752533366247,26.767505066732493,4.75185936824814,6.324016453837537
860US25251,25251,34.9,69.8,0.0,11.78023573
860US25252,25252,12.316976737213023,24.633953474426047,1.670840787329159,6.224895148389067
860US25253,25253,11.903461159450002,23.806922318900003,3.158308751,7.932821339690929
860US25259,25259,34.64380614731,69.28761229462,0.037825059,11.790217221892426
860US25260,25260,0.2493601436,0.4987202872,3.979890311,3.6638520553029372
860US25261,25261,28.67,57.34,1.0,13.13224571
860US25262,25262,20.01,40.02,2.0,5.72808745
860US25264,25264,21.89025640848,43.78051281696,1.548717949,7.725426921529185
860US25265,25265,12.4,24.8,3.0,8.222379457
860US25266,25266,34.5386310928,69.0772621856,0.05800464,11.858658582166306
860US25267,25267,5.48,10.96,1.0,2.391337036
860US25268,25268,28.67,57.34,1.0,13.13224571
860US25270,25270,19.28944547738055,38.5788909547611,1.1571164508428833,4.574084696874661
860US25271,25271,5.846624992116625,11.69324998423325,3.090340910090341,3.3759180392845423
860US25275,25275,18.390539499269458,36.781078998538916,1.9614643540385355,6.336728198115174
860US25276,25276,10.79280057003,21.58560114006,1.021452145,3.4080010246998165
860US25285,25285,41.23,82.46,0.0,21.94678754
860US25286,25286,28.48965186196,56.97930372392,0.913565426,11.585711083255822
860US25287,25287,1.321051142,2.642102284,3.982954545,3.9877697317424223
860US25301,25301,0.17134640418,0.34269280836,10.0,0.24501068906604118
860US25302,25302,4.5197178385902825,9.039435677180565,9.738992944261007,1.367383794651163
860US25303,25303,5.163478851093478,10.326957702186956,10.0,1.4245288342469966
860US25304,25304,1.8312120465812123,3.6624240931624246,6.186469044186469,1.2027635414929836
860US25305,25305,3.39,6.78,10.0,1.678348947
860US25306,25306,13.484696642594697,26.969393285189394,3.648217139648217,3.5347318499435563
860US25309,25309,10.660940076551881,21.321880153103763,8.700265647400531,4.815009956632645
860US25311,25311,5.811209370831209,11.622418741662418,9.28716036328716,1.8278913396639378
860US25312,25312,14.08661909152338,28.17323818304676,8.695127953304873,5.545326462732643
860US25313,25313,10.79819822627,21.59639645254,10.683027232999999,1.6783062482815192
860US25314,25314,6.481176562407647,12.962353124815294,9.191278489617444,1.9830121188211773
860US25315,25315,8.017661540899999,16.035323081799998,1.5058461539999999,5.090921356277837
860US25317,25317,,,,
860US25320,25320,20.58663961952664,41.17327923905328,7.413869420413869,8.206962905257415
860US25321,25321,0.0,0.0,10.0,0.171275466
860US25322,25322,0.0,0.0,10.0,0.171275466
860US25323,25323,0.0,0.0,10.0,0.171275466
860US25324,25324,0.0,0.0,10.0,0.171275466
860US25325,25325,0.0,0.0,10.0,0.171275466
860US25326,25326,0.0,0.0,10.0,0.171275466
860US25327,25327,0.0,0.0,10.0,0.171275466
860US25328,25328,0.0,0.0,10.0,0.171275466
860US25329,25329,0.0,0.0,10.0,0.171275466
860US25330,25330,0.0,0.0,10.0,0.171275466
860US25331,25331,0.0,0.0,10.0,0.171275466
860US25332,25332,0.0,0.0,10.0,0.171275466
860US25333,25333,0.0,0.0,10.0,0.171275466
860US25334,25334,0.0,0.0,10.0,0.171275466
860US25335,25335,0.0,0.0,10.0,0.171275466
860US25336,25336,0.0,0.0,10.0,0.171275466
860US25337,25337,0.0,0.0,10.0,0.171275466
860US25338,25338,0.0,0.0,10.0,0.171275466
860US25339,25339,0.0,0.0,10.0,0.171275466
860US25356,25356,10.79,21.58,11.0,2.440510888
860US25361,25361,0.0,0.0,10.0,0.171275466
860US25362,25362,1.9,3.8,10.0,0.901568636
860US25364,25364,3.34,6.68,10.0,0.738336004
860US25387,25387,2.1053835947499997,4.210767189499999,10.0,1.2430131003677105
860US25389,25389,,,,
860US25396,25396,,,,
860US25401,25401,0.6369422791530577,1.2738845583061154,29.63897556136102,0.7401537116192288
860US25402,25402,0.0,0.0,31.0,0.582305829
860US25403,25403,7.152343424942344,14.304686849884687,24.13309447413309,2.987921376367749
860US25404,25404,6.1737801259600005,12.347560251920001,21.46439007,2.3523012204840423
860US25405,25405,7.448099006610001,14.896198013220001,19.985567969,2.289222148398492
860US25411,25411,11.57921038605079,23.15842077210158,1.4745996735254001,5.033490924131814
860US25413,25413,13.501863248021863,27.003726496043726,21.357264959357263,8.827187012204718
860US25414,25414,6.6251253729,13.2502507458,10.035561234,2.847297749696888
860US25419,25419,13.323003978329998,26.646007956659997,20.728779842,5.127799379921817
860US25420,25420,16.76316213719,33.52632427438,17.549848939000004,8.818573642591529
860US25421,25421,22.17178082259,44.34356164518,8.315068492,8.234138251501387
860US25422,25422,19.611770172689997,39.223540345379995,0.9824016569999999,7.593039125337073
860US25423,25423,,,,
860US25425,25425,10.899132971639133,21.798265943278267,9.425732947425733,4.72158080082374
860US25427,25427,17.85002996086003,35.70005992172006,12.35621072835621,6.801865901119164
860US25428,25428,9.537048778310002,19.074097556620004,23.83360981,5.686295447660864
860US25430,25430,8.448377097880002,16.896754195760003,12.882352938000002,3.2721505703724607
860US25431,25431,33.31773481012,66.63546962024,0.0,9.69149879667097
860US25432,25432,6.32,12.64,13.0,2.923631872
860US25434,25434,36.370661702950656,72.74132340590131,0.19571295419571294,9.202632486035018
860US25437,25437,34.09839024141,68.19678048282,0.0,9.6809278247557
860US25438,25438,1.1552916904900001,2.3105833809800003,8.618738953,1.8053810598173459
860US25441,25441,,,,
860US25442,25442,12.37737355738,24.75474711476,10.770186333,3.2387906716107797
860US25443,25443,16.974686273665313,33.949372547330626,14.995098037004901,4.7219634928016765
860US25444,25444,40.76,81.52,0.0,9.590721971
860US25446,25446,12.17,24.34,12.0,6.252582301
860US25501,25501,31.43459364158,62.86918728316,1.132508833,11.733945274695023
860US25502,25502,24.0094736848,48.0189473696,2.0394736840000003,12.439960607173742
860US25503,25503,24.12,48.24,2.0,12.71924749
860US25504,25504,8.77397196078,17.54794392156,13.440179567000001,2.69462270789783
860US25505,25505,20.84555555536,41.69111111072,3.8888888880000003,10.331100880592427
860US25506,25506,12.39689319703,24.79378639406,2.638446603,7.800006268129402
860US25507,25507,8.06,16.12,31.0,5.862490347
860US25508,25508,17.17227422143,34.34454844286,3.533049738,7.010631657458288
860US25510,25510,31.29988316886,62.59976633772,2.47985495,6.421463154096076
860US25511,25511,29.044829056975175,58.08965811395035,1.895299146104701,8.748008076956621
860US25512,25512,19.37604650982,38.75209301964,4.0,6.98257346333644
860US25514,25514,21.111590632491588,42.223181264983175,3.8577430988577435,5.697024747474232
860US25515,25515,21.4425159516,42.8850319032,2.9562443029999996,5.953563025250292
860US25517,25517,20.9107649723,41.8215299446,4.524390243,5.941507149834848
860US25520,25520,23.297286713490003,46.594573426980006,3.443356643,10.319655085378937
860US25521,25521,32.52799007862,65.05598015724,0.630272952,11.639179252032392
860US25523,25523,23.67095605092,47.34191210184,1.861218196,5.865779394550251
860US25524,25524,28.22779436948,56.45558873896,0.743574418,12.356785498543658
860US25526,25526,14.478004027211995,28.95600805442399,10.516114263483884,2.9521157558786486
860US25529,25529,17.693460616456537,35.386921232913075,2.0167064439832934,6.265905137807487
860US25530,25530,7.536166662396168,15.072333324792336,29.525000008524998,5.7421889627097125
860US25534,25534,30.603797459376203,61.207594918752406,1.1392405068607598,9.42196002980406
860US25535,25535,0.0,0.0,2.5485316080000002,3.861249503654684
860US25537,25537,14.317178917680002,28.634357835360003,12.781558733,5.475972638646979
860US25540,25540,29.42,58.84,2.0,11.79729349
860US25541,25541,26.629656691119656,53.25931338223931,3.4695844244695846,6.878979746506858
860US25544,25544,23.952222220659998,47.904444441319995,2.0,7.1317938868892226
860US25545,25545,21.33462101503462,42.66924203006924,7.565408252565408,4.9444547873854106
860US25547,25547,23.779487521649997,47.558975043299995,3.078843626,6.748862312692539
860US25550,25550,4.74356420752,9.48712841504,7.600854506,3.7189593001797796
860US25555,25555,20.72,41.44,2.0,5.94470971
860US25557,25557,23.72446385232,47.44892770464,1.215710722,11.446970163360579
860US25559,25559,14.182835829000002,28.365671658000004,6.91791045,4.509345056610921
860US25560,25560,2.05938706426,4.11877412852,14.414726367999998,2.269991839855506
860US25562,25562,,,,
860US25564,25564,29.162386362440003,58.324772724880006,2.232954546,11.685275578644159
860US25565,25565,29.42,58.84,2.0,11.79729349
860US25567,25567,28.923475781020002,57.846951562040005,2.341880343,11.686832523320847
860US25569,25569,,,,
860US25570,25570,3.1890136005,6.378027201,3.298710352,4.294908024958706
860US25571,25571,9.62259224749,19.24518449498,2.5865657520000003,5.792261705586887
860US25573,25573,34.06,68.12,0.0,11.65335856
860US25601,25601,6.3891998374000005,12.778399674800001,3.20712098,3.4188139466322123
860US25606,25606,18.98368421016,37.96736842032,1.631578948,11.219494235983902
860US25607,25607,18.357255814520002,36.714511629040004,2.7116279059999995,7.771810285527221
860US25608,25608,22.012655174520003,44.025310349040005,0.996551724,14.718752347024013
860US25611,25611,,,,
860US25612,25612,0.22859812123999998,0.45719624247999996,3.0,9.276304966642224
860US25614,25614,0.0,0.0,3.0,1.759013304
860US25617,25617,16.98492646535,33.9698529307,1.3088235300000002,11.860777227123748
860US25621,25621,23.13638751988,46.27277503976,1.0,14.269886733921028
860US25624,25624,24.29,48.58,3.0,6.859426038
860US25625,25625,0.5195412108004587,1.0390824216009173,2.9999999999999996,2.0748966407954836
860US25628,25628,18.480000000000004,36.96000000000001,2.5,8.4473594165
860US25630,25630,19.35,38.7,1.0,13.23559229
860US25632,25632,9.726978844380001,19.453957688760003,3.0,7.99296979202005
860US25634,25634,,,,
860US25635,25635,6.305528563125529,12.611057126251058,2.977142857977143,8.531941769154757
860US25637,25637,0.0,0.0,3.0,1.98521119
860US25638,25638,23.62613636586,47.25227273172,3.0,6.321940535480588
860US25639,25639,0.0,0.0,3.0,1.759013304
860US25644,25644,,,,
860US25646,25646,18.19,36.38,3.0,6.851281792
860US25647,25647,24.46,48.92,3.0,6.216650097
860US25649,25649,11.34,22.68,5.0,4.054792844
860US25650,25650,6.40500000732,12.81000001464,2.416666666,10.891046680895764
860US25651,25651,26.744534160900002,53.489068321800005,1.0,12.820430556386356
860US25652,25652,0.0,0.0,3.0,1.759013304
860US25653,25653,0.0,0.0,3.0,1.759013304
860US25654,25654,18.19,36.38,3.0,6.851281792
860US25661,25661,2.212376863312377,4.424753726624754,4.088712144088713,2.212638392674242
860US25666,25666,28.52,57.04,2.0,8.323531844
860US25667,25667,,,,
860US25669,25669,34.33,68.66,0.0,10.1850389
860US25670,25670,8.766958140973042,17.533916281946084,4.553023255446976,5.5940884510203785
860US25671,25671,27.45492063357492,54.90984126714984,2.2574955922574955,8.225207258933274
860US25672,25672,28.3,56.6,1.0,12.19557248
860US25674,25674,31.481468679819997,62.962937359639994,0.980561556,9.27237777233183
860US25676,25676,15.345839417719999,30.691678835439998,5.240875912,7.060235730057145
860US25678,25678,24.09675823924,48.19351647848,1.935439561,10.79533616480532
860US25685,25685,,,,
860US25686,25686,,,,
860US25688,25688,,,,
860US25690,25690,,,,
860US25691,25691,,,,
860US25692,25692,,,,
860US25696,25696,,,,
860US25699,25699,33.969560439199995,67.93912087839999,0.0,10.604957955364974
860US25701,25701,3.3501442873801444,6.700288574760289,26.500790114500788,1.1702374470740795
860US25702,25702,7.805982249214018,15.611964498428035,18.79131686020868,1.3711201536452828
860US25703,25703,2.3747834196847832,4.7495668393695665,27.624346526624347,0.6399130477703485
860US25704,25704,3.715377052935377,7.430754105870754,26.436308450436307,3.353964395441451
860US25705,25705,2.8521583438800002,5.7043166877600004,24.25657844,1.3527731386608741
860US25706,25706,2.38,4.76,28.0,0.465514347
860US25707,25707,2.38,4.76,28.0,0.465514347
860US25708,25708,2.38,4.76,28.0,0.465514347
860US25709,25709,2.38,4.76,28.0,0.465514347
860US25710,25710,2.38,4.76,28.0,0.465514347
860US25711,25711,2.38,4.76,28.0,0.465514347
860US25712,25712,2.38,4.76,28.0,0.465514347
860US25713,25713,2.38,4.76,28.0,0.465514347
860US25714,25714,2.38,4.76,28.0,0.465514347
860US25715,25715,2.38,4.76,28.0,0.465514347
860US25716,25716,2.38,4.76,28.0,0.465514347
860US25717,25717,2.38,4.76,28.0,0.465514347
860US25718,25718,2.38,4.76,28.0,0.465514347
860US25719,25719,2.38,4.76,28.0,0.465514347
860US25720,25720,2.38,4.76,28.0,0.465514347
860US25721,25721,2.38,4.76,28.0,0.465514347
860US25722,25722,2.38,4.76,28.0,0.465514347
860US25723,25723,2.38,4.76,28.0,0.465514347
860US25724,25724,2.38,4.76,28.0,0.465514347
860US25725,25725,2.38,4.76,28.0,0.465514347
860US25726,25726,2.38,4.76,28.0,0.465514347
860US25727,25727,2.38,4.76,28.0,0.465514347
860US25728,25728,2.38,4.76,28.0,0.465514347
860US25729,25729,2.38,4.76,28.0,0.465514347
860US25755,25755,,,,
860US25772,25772,2.43,4.86,28.0,0.81504082
860US25773,25773,2.43,4.86,28.0,0.81504082
860US25774,25774,2.43,4.86,28.0,0.81504082
860US25775,25775,2.43,4.86,28.0,0.81504082
860US25776,25776,2.43,4.86,28.0,0.81504082
860US25777,25777,2.43,4.86,28.0,0.81504082
860US25778,25778,2.43,4.86,28.0,0.81504082
860US25779,25779,2.43,4.86,28.0,0.81504082
860US25801,25801,5.7007162625292835,11.401432525058567,3.851281723148718,2.2911083375460475
860US25802,25802,0.0,0.0,4.0,2.49920078
860US25810,25810,0.0,0.0,1.0,3.278392511
860US25811,25811,15.780800000000001,31.561600000000002,2.12,6.671940237240001
860US25812,25812,32.67,65.34,0.0,8.114435559
860US25813,25813,11.732336078720001,23.464672157440003,3.745948641,5.1075250907267495
860US25817,25817,24.13387098445,48.2677419689,2.903225805,9.791950733304187
860US25818,25818,0.0,0.0,4.0,2.49920078
860US25820,25820,26.4260487842,52.8520975684,2.07804878,9.225556426422298
860US25823,25823,28.09365591536,56.18731183072,3.0,9.323794261291217
860US25825,25825,26.538232445730003,53.076464891460006,2.9642857150000004,8.96081495814242
860US25826,25826,0.0,0.0,1.0,3.278392511
860US25827,25827,9.64295488925,19.2859097785,2.9999999999999996,4.861926791507756
860US25831,25831,33.10078324371,66.20156648742,1.234972677,12.127080908055412
860US25832,25832,10.301950892410002,20.603901784820003,3.692962357,5.106236542256209
860US25836,25836,9.08,18.16,3.0,3.747675862
860US25837,25837,28.8,57.6,3.0,10.11688543
860US25839,25839,23.02,46.04,3.0,9.657693105
860US25840,25840,7.363120644186242,14.726241288372483,3.4853176729706354,3.614388192955843
860US25841,25841,26.873015871986983,53.746031743973965,1.9960317460039678,9.469237756618405
860US25843,25843,28.18,56.36,3.0,9.338299165
860US25844,25844,29.785061212509998,59.570122425019996,2.412244899,10.473102686902983
860US25845,25845,17.46240507188,34.92481014376,1.303797468,5.851023882322579
860US25846,25846,11.28,22.56,4.0,7.72033243
860US25848,25848,25.12,50.24,1.0,6.098578579
860US25849,25849,22.896136367599997,45.792272735199994,3.0,9.623405537085839
860US25851,25851,,,,
860US25853,25853,,,,
860US25854,25854,31.583526683669998,63.167053367339996,0.8422273769999999,8.676608259808773
860US25855,25855,,,,
860US25857,25857,28.18,56.36,3.0,9.338299165
860US25860,25860,,,,
860US25862,25862,32.0895,64.179,0.44999999999999996,8.41480303965
860US25864,25864,11.15,22.3,4.0,3.315498583
860US25865,25865,23.02,46.04,3.0,9.657693105
860US25866,25866,15.44,30.88,4.0,3.855674122
860US25868,25868,28.82449367118,57.64898734236,2.981012658,10.104211696487155
860US25870,25870,1.35783783648,2.71567567296,1.0,3.43083500100972
860US25871,25871,6.65,13.3,4.0,2.65082873
860US25873,25873,6.65,13.3,4.0,2.65082873
860US25875,25875,25.12,50.24,1.0,6.098578579
860US25876,25876,25.12,50.24,1.0,6.098578579
860US25878,25878,11.90360759497,23.80721518994,3.0,6.488903263947355
860US25879,25879,14.94,29.88,4.0,4.789301135
860US25880,25880,4.720997897380998,9.441995794761995,3.982492996982493,3.8890123018198026
860US25882,25882,0.0,0.0,1.0,3.278392511
860US25888,25888,,,,
860US25901,25901,13.92750047136,27.85500094272,4.0,5.2097155048172805
860US25902,25902,27.82695652184,55.65391304368,2.695652174,9.434768674320264
860US25904,25904,11.21,22.42,4.0,5.084946095
860US25906,25906,,,,
860US25907,25907,36.11,72.22,0.0,13.53359539
860US25908,25908,28.18,56.36,3.0,9.338299165
860US25909,25909,0.0,0.0,4.0,2.49920078
860US25911,25911,2.9,5.8,4.0,1.304742448
860US25913,25913,25.12,50.24,1.0,6.098578579
860US25915,25915,28.18,56.36,3.0,9.338299165
860US25916,25916,,,,
860US25917,25917,13.1235988203236,26.2471976406472,4.0,8.771836421690141
860US25918,25918,14.595566303340002,29.191132606680004,3.087675507,6.713030030640599
860US25919,25919,,,,
860US25920,25920,23.02,46.04,3.0,9.657693105
860US25921,25921,12.553225812516775,25.10645162503355,3.0000000000000004,6.668025797580491
860US25922,25922,21.147716537770002,42.295433075540004,2.7716535429999998,5.406769435297029
860US25927,25927,,,,
860US25928,25928,0.0,0.0,1.0,3.278392511
860US25932,25932,22.73551020778,45.47102041556,3.0,9.537080509772045
860US25936,25936,36.11,72.22,0.0,13.53359539
860US25938,25938,32.67,65.34,0.0,8.114435559
860US25942,25942,,,,
860US25943,25943,,,,
860US25951,25951,9.225695992645697,18.451391985291394,2.1458797321458793,5.142997096086581
860US25958,25958,37.61286885246,75.22573770492,0.0,15.335257300974966
860US25962,25962,36.00074909208925,72.0014981841785,0.5059004634940995,17.00618620604594
860US25966,25966,,,,
860US25969,25969,23.09857142852,46.19714285704,1.020408164,6.363011927635014
860US25971,25971,25.995576036320003,51.991152072640006,1.343317972,8.22287366961624
860US25972,25972,37.65,75.3,0.0,12.94628758
860US25976,25976,22.62409092542,45.24818185084,1.184343433,11.773534569367149
860US25977,25977,0.0,0.0,3.0,8.180188727
860US25978,25978,23.1,46.2,1.0,6.341687842
860US25979,25979,23.13732864628,46.27465729256,1.0,6.35959798034982
860US25981,25981,33.66383085031,67.32766170062,0.45522388,13.703922468625615
860US25984,25984,36.12053984373,72.24107968746,0.16966581,12.935839306002698
860US25985,25985,0.0,0.0,3.0,8.180188727
860US25986,25986,,,,
860US25989,25989,16.845674160914328,33.691348321828656,2.94382022405618,7.198734596856486
860US26003,26003,5.08266164337,10.16532328674,11.885089757,1.770560276953336
860US26030,26030,,,,
