"HEROP_ID","GEOID","TotTracts","RxCtTmDr","RxCtTmDr2","RxTmDrP","RxTmDrP2","RxAvTmDr","RxAvTmDr2"
"050US47107","47107",14,14,12,100,85.71,6.59,13.19
"050US47109","47109",8,8,5,100,62.5,8.16,16.33
"050US47111","47111",5,5,4,100,80,8.33,16.66
"050US47113","47113",28,28,26,100,92.86,4.93,9.85
"050US47115","47115",7,7,5,100,71.43,7.1,14.21
"050US47117","47117",6,6,5,100,83.33,5.36,10.73
"050US47119","47119",21,21,19,100,90.48,6.87,13.74
"050US47121","47121",3,3,1,100,33.33,11.39,22.79
"050US47123","47123",12,12,10,100,83.33,8.49,16.98
"050US47125","47125",46,46,43,100,93.48,5,10
"050US47127","47127",2,2,0,100,0,18.76,37.52
"050US47129","47129",5,4,2,80,40,16.83,33.66
"050US47131","47131",10,10,7,100,70,9.61,19.23
"050US47133","47133",8,8,5,100,62.5,12.24,24.48
"050US47135","47135",3,3,1,100,33.33,16.36,32.73
"050US47137","47137",2,2,1,100,50,8.35,16.7
"050US47139","47139",6,6,3,100,50,11.32,22.64
"050US47141","47141",18,18,17,100,94.44,3.99,7.98
"050US47143","47143",6,6,6,100,100,5.71,11.42
"050US47145","47145",16,16,13,100,81.25,8.32,16.64
"050US47147","47147",15,15,13,100,86.67,6.69,13.37
"050US47149","47149",64,64,61,100,95.31,4.76,9.52
"050US47151","47151",6,5,4,83.33,66.67,12.46,24.92
"050US47153","47153",4,4,2,100,50,9.95,19.89
"050US47155","47155",27,27,25,100,92.59,7.07,14.13
"050US47157","47157",249,249,248,100,99.6,2.69,5.38
"050US47159","47159",5,5,4,100,80,9.13,18.27
"050US47161","47161",6,6,2,100,33.33,15.48,30.96
"050US47163","47163",40,40,39,100,97.5,3.03,6.05
"050US47165","47165",43,43,39,100,90.7,7.2,14.4
"050US47167","47167",13,13,11,100,84.62,8.21,16.41
"050US47169","47169",2,2,2,100,100,0.56,1.13
"050US47171","47171",4,4,4,100,100,6.5,13.01
"050US47173","47173",5,5,4,100,80,9.55,19.1
"050US47175","47175",2,2,1,100,50,8.34,16.67
"050US47177","47177",10,10,9,100,90,7.82,15.64
"050US47179","47179",32,32,30,100,93.75,4.29,8.59
"050US47181","47181",4,3,3,75,75,9.88,19.75
"050US47183","47183",11,11,10,100,90.91,5.86,11.72
"050US47185","47185",6,6,3,100,50,10.31,20.63
"050US47187","47187",46,46,46,100,100,4.62,9.23
"050US47189","47189",28,26,21,92.86,75,10.11,20.23
"050US48001","48001",12,12,8,100,66.67,10.84,21.69
"050US48003","48003",4,4,3,100,75,7.83,15.67
"050US48005","48005",21,20,15,95.24,71.43,10.7,21.39
"050US48007","48007",10,10,9,100,90,6.61,13.22
"050US48009","48009",3,2,2,66.67,66.67,14.55,29.1
"050US48011","48011",1,1,1,100,100,0,0
"050US48013","48013",13,13,9,100,69.23,10.37,20.73
"050US48015","48015",8,8,6,100,75,9.27,18.54
"050US48017","48017",2,2,1,100,50,9.59,19.18
"050US48019","48019",7,7,2,100,28.57,14.49,28.98
"050US48021","48021",21,21,12,100,57.14,11.85,23.7
"050US48023","48023",2,2,2,100,100,1.2,2.39
"050US48025","48025",9,9,6,100,66.67,10.08,20.16
"050US48027","48027",87,87,84,100,96.55,5.11,10.22
"050US48029","48029",375,375,373,100,99.47,2.36,4.72
"050US48031","48031",4,4,2,100,50,8.4,16.8
"050US48033","48033",1,0,0,0,0,42.54,85.08
"050US48035","48035",7,7,5,100,71.43,9.05,18.11
"050US48037","48037",26,26,21,100,80.77,8.67,17.34
"050US48039","48039",77,77,73,100,94.81,4.03,8.06
"050US48041","48041",63,63,60,100,95.24,3.96,7.92
"050US48043","48043",3,2,2,66.67,66.67,1.23,2.45
"050US48045","48045",1,1,1,100,100,0,0
"050US48047","48047",2,1,1,50,50,15.77,31.53
"050US48049","48049",13,12,9,92.31,69.23,9.52,19.04
"050US48051","48051",7,4,0,57.14,0,26,52
"050US48053","48053",15,15,12,100,80,10.5,21
"050US48055","48055",11,11,10,100,90.91,8.13,16.25
"050US48057","48057",7,5,3,71.43,42.86,18.12,36.24
"050US48059","48059",3,2,1,66.67,33.33,23.92,47.84
"050US48061","48061",121,119,115,98.35,95.04,4.44,8.88
"050US48063","48063",3,3,3,100,100,4.55,9.1
"050US48065","48065",2,2,1,100,50,9.47,18.95
"050US48067","48067",9,9,7,100,77.78,9.2,18.41
"050US48069","48069",3,3,2,100,66.67,9.73,19.47
"050US48071","48071",7,7,5,100,71.43,6.62,13.24
"050US48073","48073",14,14,10,100,71.43,9,17.99
"050US48075","48075",2,0,0,0,0,39.77,79.55
"050US48077","48077",3,3,2,100,66.67,11.78,23.55
"050US48079","48079",1,0,0,0,0,36.81,73.62
"050US48081","48081",2,0,0,0,0,38.67,77.34
"050US48083","48083",3,3,1,100,33.33,14.32,28.65
"050US48085","48085",220,220,220,100,100,2.22,4.45
"050US48087","48087",1,1,1,100,100,0,0
"050US48089","48089",5,5,4,100,80,8.13,16.26
"050US48091","48091",33,33,32,100,96.97,5.66,11.33
"050US48093","48093",5,5,4,100,80,6.85,13.7
"050US48095","48095",1,1,0,100,0,28.02,56.04
"050US48097","48097",9,9,4,100,44.44,12.5,25
"050US48099","48099",19,18,17,94.74,89.47,7.87,15.74
"050US48101","48101",1,0,0,0,0,47.65,95.3
"050US48103","48103",1,1,1,100,100,0,0
"050US48105","48105",1,1,1,100,100,0,0
"050US48107","48107",3,3,1,100,33.33,13.17,26.35
"050US48109","48109",1,0,0,0,0,NA,NA
"050US48111","48111",2,1,0,50,0,30.41,60.81
"050US48113","48113",645,645,645,100,100,1.88,3.76
"050US48115","48115",4,4,4,100,100,2.46,4.92
"050US48117","48117",4,4,3,100,75,8.58,17.16
"050US48119","48119",2,2,0,100,0,21,42.01
"050US48121","48121",193,193,191,100,98.96,2.99,5.97
"050US48123","48123",6,5,3,83.33,50,12.94,25.87
"050US48125","48125",1,1,1,100,100,0,0
"050US48127","48127",3,2,1,66.67,33.33,26.79,53.57
"050US48129","48129",2,2,2,100,100,6.4,12.81
"050US48131","48131",3,2,2,66.67,66.67,13.17,26.33
"050US48133","48133",7,7,2,100,28.57,15.35,30.71
"050US48135","48135",33,33,33,100,100,4.71,9.43
"050US48137","48137",1,0,0,0,0,83.14,166.28
"050US48139","48139",36,36,34,100,94.44,5.91,11.81
"050US48141","48141",188,188,184,100,97.87,2.85,5.7
"050US48143","48143",12,12,9,100,75,7.4,14.8
"050US48145","48145",6,6,2,100,33.33,16.85,33.69
"050US48147","48147",9,9,7,100,77.78,7.76,15.51
"050US48149","48149",9,9,6,100,66.67,10.21,20.42
"050US48151","48151",2,1,1,50,50,22.06,44.12
"050US48153","48153",2,2,2,100,100,0,0
"050US48155","48155",1,1,1,100,100,0,0
"050US48157","48157",133,133,132,100,99.25,2.49,4.97
"050US48159","48159",4,4,4,100,100,8.57,17.14
"050US48161","48161",8,8,5,100,62.5,9.65,19.3
"050US48163","48163",6,2,1,33.33,16.67,26.95,53.9
"050US48165","48165",4,3,1,75,25,17.83,35.66
"050US48167","48167",102,101,100,99.02,98.04,4.07,8.13
"050US48169","48169",3,3,3,100,100,5.08,10.16
"050US48171","48171",7,6,3,85.71,42.86,13.42,26.85
"050US48173","48173",1,0,0,0,0,64.94,129.88
"050US48175","48175",2,1,0,50,0,27.39,54.78
"050US48177","48177",6,6,4,100,66.67,7.41,14.82
"050US48179","48179",7,7,6,100,85.71,4.46,8.92
"050US48181","48181",30,30,28,100,93.33,5.56,11.12
"050US48183","48183",30,30,30,100,100,3.46,6.92
"050US48185","48185",8,7,2,87.5,25,23.69,47.38
"050US48187","48187",41,41,41,100,100,6.48,12.96
"050US48189","48189",9,9,9,100,100,2.47,4.94
"050US48191","48191",1,1,1,100,100,0,0
"050US48193","48193",3,0,0,0,0,38.6,77.19
"050US48195","48195",2,2,1,100,50,9.85,19.69
"050US48197","48197",1,1,0,100,0,28.3,56.6
"050US48199","48199",13,12,9,92.31,69.23,9.41,18.81
"050US48201","48201",1115,1115,1113,100,99.82,1.81,3.63
"050US48203","48203",16,16,13,100,81.25,8.18,16.36
"050US48205","48205",1,1,1,100,100,0,0
"050US48207","48207",2,2,1,100,50,11.3,22.59
"050US48209","48209",46,46,39,100,84.78,6.85,13.71
"050US48211","48211",1,1,1,100,100,0,0
"050US48213","48213",28,28,23,100,82.14,9.11,18.22
"050US48215","48215",212,212,206,100,97.17,3.74,7.48
"050US48217","48217",12,12,10,100,83.33,8.23,16.46
"050US48219","48219",7,7,5,100,71.43,10.51,21.01
"050US48221","48221",14,13,12,92.86,85.71,7.52,15.04
"050US48223","48223",10,10,8,100,80,8.05,16.09
"050US48225","48225",8,8,4,100,50,13.03,26.06
"050US48227","48227",10,10,8,100,80,7.11,14.21
"050US48229","48229",1,0,0,0,0,NA,NA
"050US48231","48231",21,21,17,100,80.95,8.3,16.59
"050US48233","48233",8,8,6,100,75,7.06,14.12
"050US48235","48235",1,0,0,0,0,42.33,84.66
"050US48237","48237",3,3,3,100,100,7.07,14.14
"050US48239","48239",3,1,0,33.33,0,34.7,69.39
"050US48241","48241",10,10,8,100,80,7.77,15.54
"050US48243","48243",1,0,0,0,0,66.29,132.58
"050US48245","48245",76,75,73,98.68,96.05,3.43,6.86
"050US48247","48247",2,1,1,50,50,24.41,48.81
"050US48249","48249",11,11,10,100,90.91,6.34,12.69
"050US48251","48251",39,39,36,100,92.31,6.94,13.88
"050US48253","48253",6,6,4,100,66.67,11.07,22.15
"050US48255","48255",5,5,3,100,60,14.76,29.52
"050US48257","48257",27,27,26,100,96.3,6.06,12.12
"050US48259","48259",9,9,6,100,66.67,11.48,22.97
"050US48261","48261",1,0,0,0,0,44.58,89.16
"050US48263","48263",1,0,0,0,0,63.37,126.74
"050US48265","48265",14,13,11,92.86,78.57,11.49,22.98
"050US48267","48267",2,0,0,0,0,40.24,80.48
"050US48269","48269",1,0,0,0,0,55.52,111.04
"050US48271","48271",1,0,0,0,0,36.47,72.94
"050US48273","48273",9,8,7,88.89,77.78,9.36,18.72
"050US48275","48275",2,1,0,50,0,31.88,63.75
"050US48277","48277",13,13,11,100,84.62,5.38,10.77
"050US48279","48279",5,5,2,100,40,11.87,23.75
"050US48281","48281",6,6,5,100,83.33,9.3,18.61
"050US48283","48283",2,2,1,100,50,8.17,16.34
"050US48285","48285",6,6,4,100,66.67,9.1,18.19
"050US48287","48287",4,4,2,100,50,11.25,22.5
"050US48289","48289",6,5,3,83.33,50,16.51,33.03
"050US48291","48291",17,16,9,94.12,52.94,12.37,24.74
"050US48293","48293",8,8,5,100,62.5,9.61,19.22
"050US48295","48295",2,0,0,0,0,43.68,87.36
"050US48297","48297",4,4,4,100,100,5.52,11.03
"050US48299","48299",8,8,7,100,87.5,7.88,15.75
"050US48301","48301",1,0,0,0,0,NA,NA
"050US48303","48303",106,106,106,100,100,2.94,5.87
"050US48305","48305",3,3,3,100,100,5.55,11.09
"050US48307","48307",3,3,2,100,66.67,8.66,17.33
"050US48309","48309",58,58,53,100,91.38,5.49,10.97
"050US48311","48311",1,0,0,0,0,34.37,68.74
"050US48313","48313",4,4,3,100,75,8.11,16.21
"050US48315","48315",4,4,0,100,0,22.31,44.62
"050US48317","48317",2,2,1,100,50,7.67,15.34
"050US48319","48319",2,2,2,100,100,2.08,4.16
"050US48321","48321",12,11,6,91.67,50,14.42,28.84
"050US48323","48323",13,12,10,92.31,76.92,7.41,14.82
"050US48325","48325",11,10,5,90.91,45.45,15.6,31.2
"050US48327","48327",1,0,0,0,0,56.05,112.1
"050US48329","48329",37,36,35,97.3,94.59,4.28,8.57
"050US48331","48331",7,6,0,85.71,0,25.61,51.22
"050US48333","48333",2,2,1,100,50,8.6,17.2
"050US48335","48335",2,2,1,100,50,7.66,15.33
"050US48337","48337",8,8,6,100,75,9.68,19.35
"050US48339","48339",133,133,131,100,98.5,4.73,9.46
"050US48341","48341",6,6,5,100,83.33,5.62,11.23
"050US48343","48343",3,3,2,100,66.67,6.9,13.8
"050US48345","48345",1,0,0,0,0,51.01,102.02
"050US48347","48347",17,17,13,100,76.47,7.48,14.96
"050US48349","48349",12,12,7,100,58.33,10.59,21.19
"050US48351","48351",5,5,1,100,20,15.32,30.65
"050US48353","48353",5,5,4,100,80,6.6,13.2
"050US48355","48355",96,96,91,100,94.79,3.54,7.08
"050US48357","48357",3,3,0,100,0,27.12,54.25
"050US48359","48359",1,0,0,0,0,41.07,82.14
"050US48361","48361",24,24,24,100,100,5.88,11.77
"050US48363","48363",10,8,7,80,70,11.31,22.62
"050US48365","48365",7,7,4,100,57.14,10.31,20.63
"050US48367","48367",29,29,26,100,89.66,7.92,15.85
"050US48369","48369",2,2,1,100,50,14.42,28.84
"050US48371","48371",5,5,4,100,80,4.54,9.07
"050US48373","48373",13,11,4,84.62,30.77,18.3,36.61
"050US48375","48375",35,35,34,100,97.14,3.44,6.88
"050US48377","48377",2,1,1,50,50,0,0
"050US48379","48379",3,3,2,100,66.67,10.21,20.41
"050US48381","48381",33,33,31,100,93.94,3.51,7.02
"050US48383","48383",1,1,1,100,100,0,0
"050US48385","48385",1,0,0,0,0,76.11,152.22
"050US48387","48387",5,4,2,80,40,17.13,34.27
"050US48389","48389",4,4,3,100,75,7.31,14.62
"050US48391","48391",2,2,1,100,50,9.37,18.74
"050US48393","48393",1,1,0,100,0,22.46,44.92
"050US48395","48395",6,6,5,100,83.33,7.18,14.37
"050US48397","48397",29,29,29,100,100,3.89,7.77
"050US48399","48399",4,4,2,100,50,11.87,23.75
"050US48401","48401",14,14,9,100,64.29,11.14,22.28
"050US48403","48403",3,3,1,100,33.33,17.46,34.93
"050US48405","48405",3,2,2,66.67,66.67,12.67,25.33
"050US48407","48407",9,9,3,100,33.33,14.76,29.52
"050US48409","48409",16,16,16,100,100,3.72,7.44
"050US48411","48411",2,0,0,0,0,43.08,86.16
"050US48413","48413",1,0,0,0,0,46.41,92.82
"050US48415","48415",4,4,2,100,50,15.77,31.54
"050US48417","48417",1,1,1,100,100,0,0
"050US48419","48419",7,7,5,100,71.43,11.71,23.41
"050US48421","48421",1,1,1,100,100,0,0
"050US48423","48423",56,56,51,100,91.07,5.78,11.55
"050US48425","48425",3,3,3,100,100,3.45,6.9
"050US48427","48427",17,16,13,94.12,76.47,9.61,19.22
"050US48429","48429",3,3,3,100,100,1.59,3.19
"050US48431","48431",1,1,1,100,100,0,0
"050US48433","48433",1,0,0,0,0,44.91,89.82
"050US48435","48435",1,1,1,100,100,0,0
"050US48437","48437",3,3,2,100,66.67,9.86,19.71
"050US48439","48439",449,449,449,100,100,1.97,3.94
"050US48441","48441",41,40,39,97.56,95.12,3.59,7.19
"050US48443","48443",1,0,0,0,0,NA,NA
"050US48445","48445",3,3,3,100,100,5.44,10.89
"050US48447","48447",1,0,0,0,0,36.83,73.66
"050US48449","48449",9,9,8,100,88.89,6.46,12.91
"050US48451","48451",27,27,25,100,92.59,5.88,11.75
"050US48453","48453",290,290,288,100,99.31,3.23,6.46
"050US48455","48455",5,3,2,60,40,17.14,34.29
"050US48457","48457",6,6,3,100,50,14.32,28.65
"050US48459","48459",10,10,9,100,90,10.93,21.86
"050US48461","48461",2,1,1,50,50,19.04,38.08
"050US48463","48463",6,5,3,83.33,50,15.27,30.54
"050US48465","48465",14,13,12,92.86,85.71,11.39,22.78
"050US48467","48467",14,14,9,100,64.29,7.94,15.87
"050US48469","48469",25,25,21,100,84,6.3,12.59
"050US48471","48471",12,12,8,100,66.67,9.2,18.39
"050US48473","48473",11,11,9,100,81.82,10.89,21.77
"050US48475","48475",3,3,2,100,66.67,7.66,15.31
"050US48477","48477",9,9,5,100,55.56,11.23,22.46
"050US48479","48479",69,66,64,95.65,92.75,5.07,10.13
"050US48481","48481",12,12,9,100,75,10.69,21.38
"050US48483","48483",2,1,1,50,50,15.94,31.88
"050US48485","48485",44,44,44,100,100,3.26,6.51
"050US48487","48487",4,4,4,100,100,6.53,13.05
"050US48489","48489",5,5,4,100,80,9.26,18.53
"050US48491","48491",135,135,132,100,97.78,3.78,7.57
"050US48493","48493",12,12,8,100,66.67,11.43,22.85
"050US48495","48495",3,3,3,100,100,1.34,2.69
"050US48497","48497",16,16,13,100,81.25,8,16
"050US48499","48499",12,12,10,100,83.33,8.88,17.77
"050US48501","48501",2,2,1,100,50,11.84,23.67
"050US48503","48503",5,5,4,100,80,4.42,8.85
"050US48505","48505",6,6,5,100,83.33,6.23,12.47
"050US48507","48507",4,3,2,75,50,19.53,39.06
"050US49001","49001",2,0,0,0,0,63.25,126.49
"050US49003","49003",12,11,10,91.67,83.33,5.99,11.99
"050US49005","49005",28,28,25,100,89.29,5.71,11.42
"050US49007","49007",5,4,3,80,60,14.73,29.45
"050US49009","49009",1,0,0,0,0,64.45,128.9
"050US49011","49011",66,66,65,100,98.48,3.13,6.27
"050US49013","49013",4,4,3,100,75,5.4,10.8
"050US49015","49015",3,2,2,66.67,66.67,16.35,32.69
"050US49017","49017",2,1,1,50,50,42.06,84.12
"050US49019","49019",3,0,0,0,0,39.19,78.39
"050US49021","49021",12,10,10,83.33,83.33,10.21,20.41
"050US49023","49023",2,1,1,50,50,35.36,70.72
"050US49025","49025",2,1,1,50,50,18.61,37.22
"050US49027","49027",3,2,2,66.67,66.67,22.01,44.03
"050US49029","49029",3,3,2,100,66.67,14.11,28.22
"050US49031","49031",1,0,0,0,0,37.26,74.52
"050US49033","49033",1,0,0,0,0,38.2,76.4
"050US49035","49035",251,250,250,99.6,99.6,2.14,4.27
"050US49037","49037",4,2,2,50,50,23.84,47.68
"050US49039","49039",7,7,5,100,71.43,9.72,19.44
"050US49041","49041",5,4,4,80,80,15.74,31.48
"050US49043","49043",14,10,7,71.43,50,24.74,49.48
"050US49045","49045",17,15,14,88.24,82.35,7.88,15.77
"050US49047","49047",8,5,1,62.5,12.5,28.87,57.74
"050US49049","49049",156,156,152,100,97.44,3.58,7.16
"050US49051","49051",10,9,9,90,90,10.55,21.09
"050US49053","49053",35,35,32,100,91.43,5.04,10.09
"050US49055","49055",1,1,1,100,100,0,0
"050US49057","49057",58,58,56,100,96.55,3.4,6.8
"050US50001","50001",10,10,7,100,70,10.25,20.5
"050US50003","50003",12,12,11,100,91.67,7.87,15.73
"050US50005","50005",10,9,7,90,70,13.04,26.07
"050US50007","50007",41,41,39,100,95.12,4.01,8.01
"050US50009","50009",3,0,0,0,0,46.98,93.95
"050US50011","50011",11,9,5,81.82,45.45,16.71,33.42
"050US50013","50013",2,2,0,100,0,22.3,44.59
"050US50015","50015",7,7,4,100,57.14,10.59,21.18
"050US50017","50017",10,10,5,100,50,12.75,25.5
"050US50019","50019",10,10,5,100,50,13.23,26.46
"050US50021","50021",20,19,14,95,70,9.45,18.89
"050US50023","50023",20,19,13,95,65,10.08,20.17
"050US50025","50025",18,15,10,83.33,55.56,17.06,34.11
"050US50027","50027",19,16,9,84.21,47.37,16.45,32.9
"050US51001","51001",13,13,10,100,76.92,10.13,20.26
"050US51003","51003",29,28,25,96.55,86.21,7.28,14.56
"050US51005","51005",6,6,3,100,50,15.39,30.78
"050US51007","51007",3,3,2,100,66.67,7.37,14.74
"050US51009","51009",10,10,6,100,60,10.62,21.24
"050US51011","51011",4,4,4,100,100,5.94,11.88
"050US51013","51013",71,71,71,100,100,1.08,2.16
"050US51015","51015",18,18,15,100,83.33,8.12,16.25
"050US51017","51017",2,0,0,0,0,42.33,84.66
"050US51019","51019",20,20,15,100,75,9,18
"050US51021","51021",2,2,1,100,50,12.31,24.63
"050US51023","51023",9,9,5,100,55.56,12.31,24.63
"050US51025","51025",6,5,3,83.33,50,15.65,31.3
"050US51027","51027",7,7,5,100,71.43,6.59,13.18
"050US51029","51029",4,4,1,100,25,16.45,32.89
"050US51031","51031",12,12,11,100,91.67,5.99,11.98
"050US51033","51033",9,9,5,100,55.56,12.89,25.79
"050US51035","51035",10,10,7,100,70,10.33,20.66
"050US51036","51036",3,3,0,100,0,20.68,41.37
"050US51037","51037",4,4,1,100,25,17.01,34.02
"050US51041","51041",75,75,74,100,98.67,4.73,9.46
"050US51043","51043",4,4,3,100,75,7.95,15.89
"050US51045","51045",1,1,1,100,100,0,0
"050US51047","51047",10,10,7,100,70,9.52,19.04
"050US51049","51049",3,3,2,100,66.67,13.14,26.28
"050US51051","51051",4,4,3,100,75,7.02,14.03
"050US51053","51053",9,9,4,100,44.44,12.49,24.97
"050US51057","51057",3,3,1,100,33.33,11.88,23.75
"050US51059","51059",274,274,274,100,100,2.78,5.55
"050US51061","51061",20,20,17,100,85,8.75,17.5
"050US51063","51063",5,4,1,80,20,20.1,40.21
"050US51065","51065",5,5,4,100,80,6.96,13.92
"050US51067","51067",16,16,12,100,75,10.41,20.82
"050US51069","51069",19,19,16,100,84.21,6.99,13.98
"050US51071","51071",4,4,3,100,75,9.3,18.59
"050US51073","51073",9,9,8,100,88.89,9.81,19.62
"050US51075","51075",6,6,5,100,83.33,8.47,16.95
"050US51077","51077",5,5,2,100,40,16.33,32.65
"050US51079","51079",4,4,2,100,50,9.53,19.06
"050US51081","51081",3,3,3,100,100,11.03,22.06
"050US51083","51083",11,10,4,90.91,36.36,15.93,31.86
"050US51085","51085",25,25,25,100,100,4.25,8.49
"050US51087","51087",85,85,85,100,100,2.42,4.84
"050US51089","51089",14,14,12,100,85.71,7.65,15.3
"050US51091","51091",1,0,0,0,0,44.6,89.2
"050US51093","51093",9,9,6,100,66.67,9.93,19.86
"050US51095","51095",17,17,17,100,100,5.88,11.76
"050US51097","51097",2,2,1,100,50,17.13,34.27
"050US51099","51099",6,6,6,100,100,7.13,14.26
"050US51101","51101",4,4,2,100,50,8.38,16.75
"050US51103","51103",4,4,3,100,75,10.72,21.44
"050US51105","51105",7,7,5,100,71.43,6.69,13.39
"050US51107","51107",75,75,74,100,98.67,3.13,6.26
"050US51109","51109",9,9,6,100,66.67,12.05,24.11
"050US51111","51111",3,3,1,100,33.33,16.89,33.79
"050US51113","51113",4,4,3,100,75,10.94,21.88
"050US51115","51115",4,4,3,100,75,11.23,22.45
"050US51117","51117",12,12,7,100,58.33,10.67,21.34
"050US51119","51119",4,4,3,100,75,12.66,25.32
"050US51121","51121",23,23,22,100,95.65,4.47,8.93
"050US51125","51125",5,2,0,40,0,31.05,62.1
"050US51127","51127",4,4,4,100,100,4.8,9.6
"050US51131","51131",4,4,4,100,100,5.62,11.24
"050US51133","51133",4,4,1,100,25,14.49,28.98
"050US51135","51135",5,5,4,100,80,8.84,17.68
"050US51137","51137",8,8,7,100,87.5,10.07,20.14
"050US51139","51139",6,6,2,100,33.33,15.08,30.17
"050US51141","51141",6,6,2,100,33.33,15.61,31.22
"050US51143","51143",19,19,10,100,52.63,13.42,26.84
"050US51145","51145",6,6,3,100,50,12.45,24.89
"050US51147","51147",6,6,4,100,66.67,9.18,18.36
"050US51149","51149",7,7,5,100,71.43,10.01,20.01
"050US51153","51153",93,93,93,100,100,3.57,7.14
"050US51155","51155",12,12,11,100,91.67,8.13,16.25
"050US51157","51157",2,2,0,100,0,29.22,58.44
"050US51159","51159",2,2,2,100,100,6.9,13.81
"050US51161","51161",22,22,19,100,86.36,5.65,11.31
"050US51163","51163",6,6,4,100,66.67,12.23,24.46
"050US51165","51165",22,21,16,95.45,72.73,10.8,21.6
"050US51167","51167",9,9,6,100,66.67,10.96,21.92
"050US51169","51169",6,6,3,100,50,12.18,24.37
"050US51171","51171",11,11,8,100,72.73,9.26,18.51
"050US51173","51173",9,9,6,100,66.67,8.74,17.49
"050US51175","51175",6,6,2,100,33.33,15.32,30.63
"050US51177","51177",34,34,31,100,91.18,6.52,13.05
"050US51179","51179",32,31,30,96.88,93.75,5.92,11.85
"050US51181","51181",2,1,0,50,0,28.13,56.27
"050US51183","51183",5,5,3,100,60,9.36,18.72
"050US51185","51185",13,13,12,100,92.31,7.5,14.99
"050US51187","51187",9,9,8,100,88.89,6.7,13.4
"050US51191","51191",15,14,12,93.33,80,8.87,17.73
"050US51193","51193",6,6,4,100,66.67,8.24,16.49
"050US51195","51195",11,11,10,100,90.91,6.99,13.98
"050US51197","51197",8,8,4,100,50,11.07,22.14
"050US51199","51199",15,15,15,100,100,3.62,7.24
"050US51510","51510",48,48,48,100,100,1.43,2.87
"050US51520","51520",5,5,5,100,100,4.42,8.83
"050US51530","51530",2,2,2,100,100,0,0
"050US51540","51540",12,12,12,100,100,0.87,1.75
"050US51550","51550",61,61,61,100,100,3.7,7.4
"050US51570","51570",5,5,5,100,100,0.28,0.56
"050US51580","51580",2,2,2,100,100,3.38,6.76
"050US51590","51590",16,16,16,100,100,2.54,5.08
"050US51595","51595",2,2,2,100,100,1.27,2.54
"050US51600","51600",5,5,5,100,100,0.61,1.21
"050US51610","51610",3,3,3,100,100,1.35,2.7
"050US51620","51620",2,2,2,100,100,2.12,4.23
"050US51630","51630",7,7,7,100,100,2.72,5.44
"050US51640","51640",2,2,2,100,100,0,0
"050US51650","51650",36,36,36,100,100,2.2,4.4
"050US51660","51660",11,11,11,100,100,2.83,5.65
"050US51670","51670",7,7,7,100,100,3.61,7.22
"050US51678","51678",2,2,2,100,100,1.03,2.06
"050US51680","51680",23,23,23,100,100,2.57,5.15
"050US51683","51683",7,7,7,100,100,1.52,3.05
"050US51685","51685",3,3,3,100,100,3.36,6.73
"050US51690","51690",5,5,5,100,100,1.46,2.91
"050US51700","51700",47,47,47,100,100,1.85,3.71
"050US51710","51710",80,80,80,100,100,2.21,4.42
"050US51720","51720",1,1,1,100,100,0,0
"050US51730","51730",11,11,11,100,100,4.13,8.26
"050US51735","51735",3,3,3,100,100,3.34,6.67
"050US51740","51740",31,31,31,100,100,2.26,4.52
"050US51750","51750",4,4,4,100,100,3.91,7.81
"050US51760","51760",75,75,75,100,100,2.19,4.37
"050US51770","51770",25,25,25,100,100,2.5,5
"050US51775","51775",5,5,5,100,100,3.93,7.86
"050US51790","51790",7,7,7,100,100,3.39,6.79
"050US51800","51800",36,36,33,100,91.67,4.82,9.64
"050US51810","51810",111,111,110,100,99.1,2.93,5.87
"050US51820","51820",5,5,5,100,100,1.9,3.8
"050US51830","51830",3,3,3,100,100,1.4,2.8
"050US51840","51840",6,6,6,100,100,0.66,1.33
"050US53001","53001",7,2,1,28.57,14.29,29.87,59.73
"050US53003","53003",6,5,4,83.33,66.67,9.67,19.34
"050US53005","53005",45,44,40,97.78,88.89,5.56,11.13
"050US53007","53007",23,21,15,91.3,65.22,14.33,28.66
"050US53009","53009",24,21,19,87.5,79.17,12.52,25.04
"050US53011","53011",115,115,112,100,97.39,4.14,8.27
"050US53013","53013",1,1,1,100,100,0,0
"050US53015","53015",30,28,25,93.33,83.33,7.95,15.9
"050US53017","53017",9,7,7,77.78,77.78,15.67,31.34
"050US53019","53019",3,1,1,33.33,33.33,40.73,81.47
"050US53021","53021",22,19,18,86.36,81.82,7.71,15.43
"050US53023","53023",1,1,1,100,100,0,0
"050US53025","53025",23,20,11,86.96,47.83,15.74,31.47
"050US53027","53027",20,17,14,85,70,13.13,26.25
"050US53029","53029",23,23,19,100,82.61,7.97,15.95
"050US53031","53031",10,9,6,90,60,9.67,19.34
"050US53033","53033",494,492,491,99.6,99.39,2.73,5.47
"050US53035","53035",59,59,57,100,96.61,4.86,9.72
"050US53037","53037",14,12,10,85.71,71.43,14.1,28.19
"050US53039","53039",6,4,2,66.67,33.33,19.18,38.36
"050US53041","53041",21,19,12,90.48,57.14,13.21,26.41
"050US53043","53043",4,3,3,75,75,11.6,23.19
"050US53045","53045",19,17,10,89.47,52.63,14.48,28.97
"050US53047","53047",13,10,5,76.92,38.46,20.28,40.57
"050US53049","53049",11,10,9,90.91,81.82,7.63,15.26
"050US53051","53051",5,3,1,60,20,31.19,62.37
