HEROP_ID,ZIP,HcvTmDr,HcvTmDr2,HcvCntDr,HcvMinDis
860US26187,26187,8.47317775079,16.94635550158,10.0,2.5634203074686686
860US26201,26201,39.25674066437,78.51348132874,0.05418201,21.120328010317106
860US26202,26202,21.69289474548,43.38578949096,2.907894738,9.640462383706177
860US26203,26203,86.63184523667,173.26369047334,0.0,22.409233970825117
860US26205,26205,0.0,0.0,0.0,10.14912254
860US26206,26206,48.46347747037,96.92695494074,0.0,22.571393956837245
860US26208,26208,4.2101847386601845,8.420369477320369,0.0,22.538663130791658
860US26209,26209,0.0,0.0,0.0,49.15065399
860US26210,26210,62.67,125.34,0.0,28.93322405
860US26215,26215,62.67,125.34,0.0,28.93322405
860US26217,26217,86.31710144555998,172.63420289111997,0.0,34.476159509626655
860US26218,26218,62.39243265575243,124.78486531150486,0.0,28.854056238309845
860US26222,26222,86.46,172.92,0.0,34.52953759
860US26224,26224,64.9288659737,129.8577319474,0.0,34.77597332136095
860US26228,26228,62.67,125.34,0.0,28.93322405
860US26229,26229,,,,
860US26230,26230,69.26919192967,138.53838385934,0.0,37.060575351697665
860US26234,26234,62.67,125.34,0.0,28.93322405
860US26236,26236,62.67,125.34,0.0,28.93322405
860US26237,26237,51.5,103.0,0.0,27.75846926
860US26238,26238,32.78198529378,65.56397058756,0.0,17.19595681360257
860US26241,26241,57.780518212299995,115.56103642459999,0.0,30.995056347508722
860US26250,26250,37.60292950846707,75.20585901693414,0.14465408785534592,20.990258874134035
860US26253,26253,66.41155236844999,132.82310473689998,0.0,36.635209173575944
860US26254,26254,77.95305676553001,155.90611353106002,0.0,37.751861587785484
860US26257,26257,68.06754717352001,136.13509434704002,0.0,36.42378439295068
860US26259,26259,65.6,131.2,0.0,36.33401259
860US26260,26260,67.52,135.04,0.0,30.42490686
860US26261,26261,9.21487958679488,18.42975917358976,1.2027883392027885,13.438826317039226
860US26263,26263,71.64388692704,143.28777385408,0.0,33.32104108949621
860US26264,26264,0.0,0.0,0.0,48.81904793461132
860US26266,26266,86.81,173.62,0.0,22.40282055
860US26267,26267,55.45925374108,110.91850748216,0.0,29.799715680877743
860US26268,26268,79.29338027940001,158.58676055880002,0.0,38.841368712876594
860US26269,26269,53.86930294612,107.73860589224,0.0,26.093696571567726
860US26270,26270,78.22025575808,156.44051151616,0.0,37.93951080370771
860US26271,26271,67.52,135.04,0.0,30.42490686
860US26273,26273,77.09829849279001,154.19659698558002,0.0,48.04975332403041
860US26275,26275,,,,
860US26276,26276,62.32420339250579,124.64840678501157,0.0,30.850468421002525
860US26278,26278,68.2,136.4,0.0,36.48536534
860US26280,26280,88.63073015705001,177.26146031410002,0.0,47.47680682633419
860US26282,26282,80.37330095546001,160.74660191092002,0.0,45.80043062918829
860US26283,26283,64.4972077257828,128.9944154515656,0.15979814984020188,31.49857913451655
860US26285,26285,67.9998757804,135.9997515608,0.0,36.393630523946506
860US26287,26287,48.88460992646,97.76921985292,0.002955083,23.241528635007207
860US26288,26288,30.544500667039998,61.089001334079995,0.0,32.323151606908965
860US26289,26289,67.52,135.04,0.0,30.42490686
860US26291,26291,0.0,0.0,0.0,38.05394693567333
860US26292,26292,48.64,97.28,0.0,19.99486051
860US26293,26293,68.85570795766999,137.71141591533998,0.0,36.83812687096107
860US26294,26294,83.8983673287,167.7967346574,0.0,47.25144839240225
860US26296,26296,78.53,157.06,0.0,38.15703881
860US26298,26298,0.0,0.0,0.0,33.40649664
860US26301,26301,4.255948024554051,8.511896049108103,6.793793467206206,1.948626034208149
860US26302,26302,0.0,0.0,7.0,0.286607666
860US26306,26306,,,,
860US26320,26320,31.63574821578,63.27149643156,0.014251782000000001,16.15140019357657
860US26321,26321,34.243898299979996,68.48779659995999,0.25423729,12.574414774859074
860US26323,26323,12.29,24.58,6.0,6.551697988
860US26325,26325,43.21575757384,86.43151514768,0.0,25.168582399208145
860US26327,26327,44.0484782675,88.096956535,0.02173913,25.864914830773458
860US26330,26330,12.144897676245101,24.289795352490202,5.765808232234192,6.147135150135907
860US26335,26335,57.230837992400005,114.46167598480001,0.0,31.542190768574986
860US26337,26337,34.27068333132068,68.54136666264137,0.17833333317833333,20.60729355158358
860US26338,26338,34.94,69.88,0.0,12.65141311
860US26339,26339,21.25,42.5,5.0,11.13711253
860US26342,26342,63.611818181749996,127.22363636349999,0.0,29.209210085810625
860US26343,26343,50.22821656362001,100.45643312724002,0.0,25.133593792096406
860US26346,26346,30.291704175310002,60.583408350620005,0.803858521,21.80200045371393
860US26347,26347,23.404314927749997,46.808629855499994,3.018404908,8.981301992188754
860US26348,26348,42.04,84.08,0.0,14.80120877
860US26349,26349,,,,
860US26351,26351,62.42243986174999,124.84487972349999,0.0,28.101553450028998
860US26354,26354,14.480035888040073,28.960071776080145,3.4888357199776716,4.677490481141039
860US26361,26361,15.63,31.26,6.0,7.743463105
860US26362,26362,41.840059172820006,83.68011834564001,0.043786982,24.58674270719925
860US26366,26366,,,,
860US26369,26369,10.32,20.64,6.0,3.59596502
860US26372,26372,30.25082446937,60.50164893874,1.82180851,17.23926678107142
860US26374,26374,14.72901070103901,29.45802140207802,3.9812834179812837,7.210184654893863
860US26376,26376,45.063745824499996,90.12749164899999,0.0,25.971494754758268
860US26377,26377,38.143910032099996,76.28782006419999,0.0,15.31709120431054
860US26378,26378,20.73606371958,41.47212743916,4.375642345,10.138059295754882
860US26384,26384,60.10105660052,120.20211320104,0.0,27.2028856349108
860US26385,26385,11.697072362982928,23.394144725965855,5.340094656659905,5.157743665798805
860US26386,26386,18.345,36.69,3.5,7.508168897
860US26404,26404,11.4770707065,22.954141413,5.838383838,4.374581225650966
860US26405,26405,27.545046874999997,55.090093749999994,1.0,12.96045016090625
860US26408,26408,14.55504258597,29.11008517194,6.770017036,6.712120703909171
860US26410,26410,15.556717065569998,31.113434131139996,2.809935206,8.18996519765988
860US26411,26411,22.51803813111,45.03607626222,4.822888284999999,11.64364889348732
860US26412,26412,42.6901567433,85.3803134866,0.0,24.10145263356259
860US26415,26415,28.70095346133,57.40190692266,1.13507378,22.05949523997648
860US26416,26416,30.942818151260003,61.885636302520005,0.408503305,13.987229832724385
860US26419,26419,42.04,84.08,0.0,14.80120877
860US26421,26421,31.881879702,63.763759404,0.819548872,23.647836166742067
860US26422,26422,,,,
860US26424,26424,22.47,44.94,4.0,6.198596413
860US26425,26425,26.515437203359998,53.030874406719995,0.750397456,11.644629294073136
860US26426,26426,13.992727844049998,27.985455688099997,5.22259852,7.724490379939424
860US26430,26430,63.68,127.36,0.0,29.27270716
860US26431,26431,17.64267525777,35.28535051554,5.793430407,7.994217616081409
860US26434,26434,,,,
860US26435,26435,,,,
860US26436,26436,26.08,52.16,2.0,18.2837126
860US26437,26437,42.04,84.08,0.0,14.80120877
860US26438,26438,10.32,20.64,6.0,3.59596502
860US26440,26440,10.584491799279999,21.168983598559997,1.75409836,6.411432471768547
860US26443,26443,58.42008265094,116.84016530188,0.61983471,27.02449295236728
860US26444,26444,18.92240404106,37.84480808212,1.588552188,9.411289775753946
860US26447,26447,36.40999999274,72.81999998548,0.0,21.134231057357738
860US26448,26448,25.208771924300002,50.417543848600005,2.091228071,10.640101858437431
860US26451,26451,0.0,0.0,5.0,1.799749456
860US26452,26452,27.08398701146,54.16797402292,2.330867762,12.65026739049824
860US26456,26456,25.791345511748652,51.582691023497304,2.3142719836857277,17.189340547062958
860US26463,26463,,,,
860US26501,26501,3.971853941108145,7.94370788221629,11.766169154233829,1.918451191510045
860US26504,26504,3.73,7.46,12.0,1.322941116
860US26505,26505,4.22830895619,8.45661791238,12.627484708999999,1.156829785279586
860US26506,26506,0.0,0.0,11.0,0.230841383
860US26507,26507,5.74,11.48,13.0,1.707506247
860US26508,26508,8.680878578801758,17.361757157603517,11.986002122972005,3.3104712712682187
860US26519,26519,27.171393603198606,54.34278720639721,1.9563829790436171,8.984380342615806
860US26520,26520,9.05,18.1,1.0,4.965004046
860US26521,26521,29.95,59.9,1.0,9.947869365
860US26524,26524,15.72,31.44,6.0,6.40426184
860US26525,26525,27.06436543846,54.12873087692,2.233406268,11.782914823929525
860US26527,26527,,,,
860US26531,26531,11.67,23.34,12.0,4.886935896
860US26534,26534,5.68,11.36,11.0,1.050376867
860US26537,26537,3.222916656902917,6.445833313805834,1.4631944434631945,2.3661983934206403
860US26541,26541,3.81463346276,7.62926692552,10.771124792,4.644251990701757
860US26542,26542,15.1116924787,30.2233849574,7.036504423999999,6.049270866491029
860US26543,26543,0.0,0.0,12.0,4.126665315
860US26544,26544,,,,
860US26546,26546,0.0,0.0,12.0,4.126665315
860US26547,26547,12.42751915912752,24.85503831825504,3.6455938706455937,5.663240729672407
860US26554,26554,8.158105963541892,16.316211927083785,10.674091443325906,3.1438537022548902
860US26555,26555,4.96363636347,9.92727272694,14.0,2.3659008681191684
860US26559,26559,15.46,30.92,3.0,5.080659585
860US26560,26560,17.0,34.0,8.0,5.810696383
860US26562,26562,41.83803418331196,83.67606836662392,0.28774928771225067,12.805947052772265
860US26563,26563,18.68,37.36,3.0,5.72786438
860US26566,26566,,,,
860US26568,26568,21.891005585949998,43.782011171899995,5.944134078,8.598311655066052
860US26570,26570,28.01000675378,56.02001350756,1.411486489,9.623511117112988
860US26571,26571,22.825649586164346,45.65129917232869,2.37067937962932,8.017157376853602
860US26572,26572,,,,
860US26574,26574,17.0,34.0,8.0,5.810696383
860US26575,26575,49.67155641688,99.34311283376,0.038910506,13.304374695343654
860US26576,26576,18.68,37.36,3.0,5.72786438
860US26578,26578,,,,
860US26581,26581,48.36707158057,96.73414316114,0.0,13.779763354379853
860US26582,26582,30.6243024175057,61.2486048350114,0.6730319553269681,12.436749086596537
860US26585,26585,35.15187739282,70.30375478564,0.003831418,13.682457903729201
860US26586,26586,9.0329577447,18.0659154894,11.57746479,4.718866905552137
860US26587,26587,28.07,56.14,2.0,10.48577005
860US26588,26588,16.91366204424366,33.82732408848732,7.956343091956343,5.617257621774284
860US26590,26590,29.95,59.9,1.0,9.947869365
860US26591,26591,21.19944345343,42.39888690686,3.8509874309999996,8.030883538558536
860US26601,26601,56.74612245115,113.4922449023,0.0,25.63003916911058
860US26610,26610,68.88602434218001,137.77204868436002,0.0,12.04239535394631
860US26611,26611,62.4274452524,124.8548905048,0.0,29.71348573947607
860US26615,26615,55.88,111.76,0.0,32.01755558
860US26617,26617,61.39846154388,122.79692308776,0.0,14.604508008878316
860US26619,26619,56.386063489399994,112.77212697879999,0.0,31.883497621499217
860US26621,26621,55.88,111.76,0.0,32.01755558
860US26623,26623,63.06388658371999,126.12777316743998,0.0,28.764394183949182
860US26624,26624,64.23391745871,128.46783491742,0.0,29.799834679513467
860US26627,26627,55.88,111.76,0.0,32.01755558
860US26629,26629,56.88,113.76,0.0,23.48027524
860US26631,26631,55.88,111.76,0.0,32.01755558
860US26636,26636,63.74149606326149,127.48299212652299,0.0,30.58099094468033
860US26638,26638,63.68,127.36,0.0,29.27270716
860US26651,26651,36.42486180873,72.84972361746,1.411057692,5.534626687873045
860US26656,26656,26.825688620900003,53.651377241800006,2.335329342,12.75159603460275
860US26660,26660,13.625190809300001,27.250381618600002,0.0,10.46741397959531
860US26662,26662,22.38,44.76,3.0,9.437066278
860US26667,26667,,,,
860US26671,26671,,,,
860US26675,26675,,,,
860US26676,26676,22.38,44.76,3.0,9.437066278
860US26678,26678,16.24,32.48,3.0,7.814857753
860US26679,26679,16.55243362984,33.10486725968,3.0,7.897403762417451
860US26680,26680,27.65210526906,55.30421053812,3.547368422,11.319877229979909
860US26681,26681,22.38,44.76,3.0,9.437066278
860US26684,26684,16.37063829944,32.74127659888,3.0,7.8493728284141815
860US26690,26690,30.059207046540003,60.118414093080006,0.951541851,9.638252847614323
860US26691,26691,31.260267866950002,62.520535733900005,0.0,10.879378416836243
860US26704,26704,48.631920630340005,97.26384126068001,0.0,21.92983981301299
860US26705,26705,30.41,60.82,0.0,10.45935325
860US26707,26707,68.89,137.78,0.0,31.7767462
860US26710,26710,47.295983680495986,94.59196736099197,0.0,22.5620359389477
860US26711,26711,41.03319249102,82.06638498204,0.0,17.985780990167875
860US26714,26714,51.17809688964,102.35619377928,0.0,22.87783373736956
860US26716,26716,30.63858934255,61.2771786851,0.0,10.578920739601983
860US26717,26717,54.48622950107,108.97245900214,0.0,27.30073496948105
860US26719,26719,18.114166666550002,36.228333333100004,3.0,8.687389341986538
860US26720,26720,68.89,137.78,0.0,31.7767462
860US26722,26722,30.9366025637,61.8732051274,0.67948718,14.733511139076242
860US26726,26726,40.38813131617188,80.77626263234376,0.20128423479871577,21.11271533944896
860US26731,26731,68.1576397662,136.3152795324,0.0,31.686076802372398
860US26739,26739,68.89,137.78,0.0,31.7767462
860US26743,26743,49.892431690292426,99.78486338058485,0.0,25.34521278351752
860US26750,26750,51.73,103.46,0.0,26.4471904
860US26753,26753,14.319424170770002,28.638848341540005,3.0,7.36047511716705
860US26755,26755,52.37383039712616,104.74766079425233,0.0,23.47032222715359
860US26757,26757,48.28122154772122,96.56244309544245,0.2867692302867692,22.490755370493865
860US26761,26761,51.718,103.436,0.0,25.579863104000005
860US26763,26763,27.62854488618,55.25708977236,1.190402478,13.059702805571092
860US26764,26764,27.494606927659998,54.989213855319996,0.601437025,9.03117006108431
860US26767,26767,2.9984836114699998,5.9969672229399995,3.0,1.3331317506644706
860US26801,26801,27.86439094903,55.72878189806,0.0,19.654467074810288
860US26802,26802,0.0,0.0,0.0,22.28375236
860US26804,26804,0.0,0.0,0.0,37.91680432800084
860US26807,26807,0.0,0.0,0.0,29.7573950577623
860US26808,26808,40.81,81.62,0.0,17.25483473
860US26810,26810,16.680259380899997,33.360518761799995,0.0,17.021396575636242
860US26812,26812,0.13985262109000002,0.27970524218000004,0.0,22.825162387249158
860US26814,26814,0.0,0.0,0.0,38.49913347
860US26815,26815,0.2406883790806884,0.4813767581613768,0.0,23.023734394790146
860US26817,26817,42.207777776840004,84.41555555368001,0.0,19.16379225769133
860US26818,26818,0.0,0.0,0.0,26.00669067
860US26823,26823,,,,
860US26833,26833,19.492377897009998,38.984755794019996,0.0,36.273744989343825
860US26836,26836,43.74961639972,87.49923279944,0.0,25.32877909834334
860US26838,26838,0.0,0.0,0.0,25.783314371400003
860US26845,26845,65.33430505427,130.66861010854,0.0,27.00050240739773
860US26847,26847,2.02074995501,4.04149991002,0.0,34.142932831616925
860US26851,26851,40.85258459132259,81.70516918264518,0.0,13.979833673709589
860US26852,26852,58.7939447169,117.5878894338,0.0,26.073141487879614
860US26855,26855,0.0,0.0,0.0,38.04826765
860US26865,26865,40.81585365856,81.63170731712,0.0,17.172810637964588
860US26866,26866,0.0,0.0,0.0,30.40789220664515
860US26884,26884,0.0,0.0,0.0,38.49913347
860US26886,26886,,,,
860US27006,27006,14.118546164178548,28.237092328357097,9.563734497563734,7.600802343832479
860US27007,27007,15.766346152486348,31.532692304972695,1.0,9.629142330983322
860US27009,27009,50.65616117215,101.3123223443,0.0,9.434620618057322
860US27010,27010,5.9,11.8,7.0,1.894239199
860US27011,27011,13.839592824150406,27.679185648300813,2.737392605262607,6.534354813216675
860US27012,27012,11.690896562588208,23.381793125176415,10.775391409449218,5.090514222108047
860US27013,27013,15.4937779925,30.987555985,8.604673806000001,7.959917197983895
860US27014,27014,,,,
860US27016,27016,37.015456498380004,74.03091299676001,0.0,19.286679911797872
860US27017,27017,18.73581503561582,37.47163007123164,1.2751445082751447,11.791030264629494
860US27018,27018,17.952931296089996,35.90586259217999,6.279389313,8.956559002134597
860US27019,27019,40.29222222343444,80.58444444686889,0.0,9.340084977276902
860US27020,27020,11.574077752824078,23.148155505648155,4.983203734983204,8.392059049615384
860US27021,27021,27.968731958510002,55.937463917020004,0.8508668420000001,9.684900187225958
860US27022,27022,35.97741243085001,71.95482486170002,0.0,18.892486841935074
860US27023,27023,9.59869291359,19.19738582718,10.480744453,4.9183540985547145
860US27024,27024,20.712361571680002,41.424723143360005,3.0073382260000003,11.104844082318863
860US27025,27025,40.12437354808,80.24874709616,0.01649041,17.645665462975433
860US27027,27027,31.643631380989998,63.287262761979996,0.529734289,18.90460293771027
860US27028,27028,10.380392795779215,20.76078559155843,9.51531480096937,4.874117461755751
860US27030,27030,8.287600551147602,16.575201102295203,1.0150833170150835,4.233160890438637
860US27040,27040,15.5826078125,31.165215625,7.10078125,5.851195347823749
860US27041,27041,16.9447258201,33.8894516402,1.0,11.157335930730978
860US27042,27042,48.0723056299,96.1446112598,0.0,18.645265052419496
860US27043,27043,21.90112279567,43.80224559134,1.0,13.941191809228549
860US27045,27045,30.963050528260002,61.926101056520004,0.522968772,4.729707134705439
860US27046,27046,37.80253289419,75.60506578838,0.0,18.7745199354587
860US27047,27047,18.97,37.94,1.0,12.90548196
860US27048,27048,27.761991136581994,55.52398227316399,1.1082943641082943,15.887824553295832
860US27049,27049,0.0,0.0,1.0,1.344966743
860US27050,27050,28.58495202036,57.16990404072,1.2907869459999999,7.432253241923404
860US27051,27051,35.01434078806566,70.02868157613132,3.045099110954901,6.96770478038961
860US27052,27052,44.51993891757005,89.0398778351401,0.0,12.43188267617612
860US27053,27053,28.805800000604197,57.611600001208394,0.22555555577444442,14.64694398476202
860US27054,27054,12.85215891952,25.70431783904,9.0,8.210570227185835
860US27055,27055,7.832177923460001,15.664355846920001,7.263715107,3.94548591008016
860US27094,27094,,,,
860US27099,27099,,,,
860US27101,27101,2.672223923042224,5.344447846084448,15.921069943921069,1.7835543934900133
860US27102,27102,2.43,4.86,16.0,1.666580814
860US27103,27103,5.214760574495239,10.429521148990478,14.094240300905758,1.689145265630688
860US27104,27104,3.72299089357,7.44598178714,13.029323799,1.6622174151030447
860US27105,27105,8.337163747502837,16.674327495005674,10.594096316405903,2.7300083886062088
860US27106,27106,6.230912363489088,12.461824726978175,9.943334003056664,2.5987298450126426
860US27107,27107,9.994509462104508,19.989018924209017,13.632313592632313,5.255301517722574
860US27108,27108,,,,
860US27109,27109,6.6,13.2,11.0,2.58538263
860US27110,27110,,,,
860US27111,27111,,,,
860US27113,27113,0.0,0.0,17.0,0.421834338
860US27114,27114,5.52,11.04,15.0,0.970655007
860US27115,27115,2.43,4.86,16.0,1.666580814
860US27116,27116,4.05,8.1,9.0,1.640809553
860US27117,27117,4.75,9.5,17.0,2.794926212
860US27120,27120,0.0,0.0,17.0,0.421834338
860US27127,27127,7.624418335215581,15.248836670431162,14.37311800362688,3.8962912684342093
860US27130,27130,7.05,14.1,14.0,2.255895159
860US27150,27150,,,,
860US27152,27152,,,,
860US27155,27155,,,,
860US27157,27157,,,,
860US27199,27199,,,,
860US27201,27201,17.0,34.0,2.0,8.506504487
860US27202,27202,,,,
860US27203,27203,3.24178084997,6.48356169994,6.416690158000001,1.5715121149455642
860US27205,27205,10.899834991409671,21.799669982819342,3.6057135822114272,5.650934227376247
860US27207,27207,14.125467842880001,28.250935685760002,1.082358674,10.832667209245262
860US27208,27208,16.03597601143,32.07195202286,1.7786259540000002,12.362076114950488
860US27209,27209,30.89363393186,61.78726786372,0.214428858,24.169748423778756
860US27212,27212,18.14142680252,36.28285360504,2.0,11.751479945536452
860US27213,27213,,,,
860US27214,27214,37.9548334439,75.9096668878,0.037141905,5.042206876706023
860US27215,27215,9.634773231399546,19.26954646279909,4.093844476187689,4.041211890607822
860US27216,27216,5.25,10.5,5.0,1.597062699
860US27217,27217,16.33653927209,32.67307854418,2.6392100210000002,4.1641281449877985
860US27229,27229,28.264080158160002,56.528160316320005,0.390932983,20.74962944607565
860US27230,27230,,,,
860US27231,27231,33.17096121222001,66.34192242444001,3.642495786,15.877465951376537
860US27233,27233,16.599299814630697,33.198599629261395,7.902609802097389,10.278374087955742
860US27235,27235,8.754247450924248,17.508494901848497,13.720663264720665,2.816747126822358
860US27239,27239,24.495333878975337,48.990667757950675,3.460077596460078,13.605328037412278
860US27242,27242,36.79415752517584,73.58831505035168,0.0,26.223516379018793
860US27243,27243,19.337915419672083,38.675830839344165,9.761329300238671,12.935864879847312
860US27244,27244,38.69522218087522,77.39044436175044,0.8890161008890161,6.526791787471468
860US27247,27247,,,,
860US27248,27248,10.959306798390692,21.918613596781384,3.871645797128354,6.6663289216760155
860US27249,27249,33.9407986855692,67.8815973711384,1.405791023594209,6.925638956019083
860US27252,27252,16.651985983440003,33.303971966880006,1.0,11.978662387485027
860US27253,27253,12.219269224142193,24.438538448284387,6.06090674681728,6.105471966143311
860US27256,27256,,,,
860US27258,27258,13.91636515486,27.83273030972,6.719049607,7.091481793735614
860US27259,27259,,,,
860US27260,27260,3.732813299752813,7.465626599505626,16.527328523527327,1.9478014325426616
860US27261,27261,2.18,4.36,17.0,1.367751451
860US27262,27262,3.3461983828261985,6.692396765652397,16.2476015702476,1.6003675454761757
860US27263,27263,9.35013087317,18.70026174634,14.084057972,5.36354171712666
860US27264,27264,6.2,12.4,15.0,2.886191925
860US27265,27265,6.44188001691812,12.88376003383624,15.003545665996453,2.470339214273514
860US27268,27268,,,,
860US27278,27278,15.426925527869999,30.853851055739998,10.706816418999999,9.073569211623209
860US27281,27281,30.31169065737,60.62338131474,0.26506666700000003,20.38915782914261
860US27282,27282,5.916627062813373,11.833254125626747,14.109026314890972,2.1283633260339387
860US27283,27283,23.99033672017,47.98067344034,6.19123253,13.81988480605703
860US27284,27284,10.892084679437914,21.78416935887583,11.608783916391214,3.758860864978123
860US27285,27285,5.91,11.82,13.0,3.301549279
860US27288,27288,25.763491245073496,51.52698249014699,2.680886164680886,14.566150132502766
860US27289,27289,24.55,49.1,3.0,15.36187165
860US27291,27291,30.5779797948,61.1559595896,1.274971942,19.97599738368985
860US27292,27292,10.4960337534419,20.9920675068838,10.052955960841132,5.071498551662736
860US27293,27293,6.18,12.36,17.0,2.892704904
860US27294,27294,,,,
860US27295,27295,13.51370786396,27.02741572792,12.411183903000001,6.764248823359607
860US27298,27298,18.475817421800002,36.951634843600004,5.669977082,12.003447253835825
860US27299,27299,13.3636787551,26.7273575102,8.101172622,6.796443457607759
860US27301,27301,14.796946341750001,29.593892683500002,5.573416702,5.96719812283008
860US27302,27302,18.37803063008197,36.75606126016394,8.669227614330772,9.479206021890956
860US27305,27305,25.2461925262,50.4923850524,1.92816092,12.151315445122396
860US27306,27306,33.78607142213392,67.57214284426784,0.06304112593695888,23.63131804676511
860US27310,27310,39.42675931726,78.85351863452,3.30791162,6.4608779556103
860US27311,27311,14.42506363115,28.8501272623,2.0,7.732782395706286
860US27312,27312,21.915938000798125,43.83187600159625,2.668239306663522,11.215735269413424
860US27313,27313,17.55399030571601,35.10798061143202,9.94378028905622,9.450582232941404
860US27314,27314,27.2012843992,54.4025687984,1.996330276,19.072932970448342
860US27315,27315,13.41506690864,26.83013381728,2.0,6.248946088024645
860US27316,27316,14.016426795580001,28.032853591160002,3.242245658,10.446646140216536
860US27317,27317,11.081092094118906,22.162184188237813,8.681912681318087,6.843744991681945
860US27320,27320,29.198782606718783,58.39756521343757,0.9118293529118293,13.959687196718553
860US27325,27325,30.470742701439256,60.94148540287851,0.22225312977774683,20.73750532688246
860US27326,27326,21.59944335161,43.19888670322,1.9990147779999998,12.91520845662527
860US27330,27330,29.057594080592406,58.11518816118481,0.6905432383094567,21.857789159446448
860US27331,27331,28.36,56.72,1.0,23.42133958
860US27332,27332,33.142162176013514,66.28432435202703,0.24453898926638304,23.45417138704307
860US27340,27340,,,,
860US27341,27341,23.470440927440443,46.940881854880885,2.108163967108164,14.633658530892363
860US27342,27342,,,,
860US27343,27343,33.18306563334,66.36613126668,0.497409326,19.202763355088273
860US27344,27344,5.73598950733,11.47197901466,1.746651135,4.066762005704465
860US27349,27349,20.233783537533785,40.46756707506757,2.2531606532531607,10.621790655770889
860US27350,27350,14.355201393879998,28.710402787759996,8.458928007,8.006159092232146
860US27351,27351,11.97,23.94,8.0,7.183629476
860US27355,27355,12.489414319059414,24.978828638118827,3.958785251958785,9.083851800296918
860US27356,27356,28.487468537910004,56.97493707582001,1.009790208,21.305452566951864
860US27357,27357,42.421671862231676,84.84334372446335,0.0,13.176531501283947
860US27358,27358,43.347970458430005,86.69594091686001,0.707854,9.679689528267215
860US27359,27359,9.12,18.24,10.0,4.000247182
860US27360,27360,5.661899785881899,11.323799571763798,13.542640719542641,2.585799744202481
860US27370,27370,13.18454823003455,26.3690964600691,10.515568087515568,6.656098491567883
860US27371,27371,33.60812349689188,67.21624699378376,0.40042769359957225,23.07095419969619
860US27373,27373,,,,
860US27374,27374,,,,
860US27375,27375,,,,
860US27376,27376,34.634204198864204,69.26840839772841,0.0,26.042604019733652
860US27377,27377,14.754281514179999,29.508563028359998,5.432011115,8.367141181098859
860US27379,27379,19.62924455437,39.25848910874,1.91976099,13.32169265835864
860US27401,27401,5.43512706164,10.87025412328,11.157516973,3.0877421923405413
860US27402,27402,5.44,10.88,11.0,2.972892889
860US27403,27403,2.7831819094768178,5.5663638189536355,12.978508860021488,1.267636972904422
860US27404,27404,3.75,7.5,11.0,1.269532646
860US27405,27405,16.27210863846,32.54421727692,6.440910372,3.3485537472069415
860US27406,27406,9.04299469602,18.08598939204,11.739487436,4.623885508996773
860US27407,27407,5.645211442384787,11.290422884769574,13.649784757350215,2.2618745696641014
860US27408,27408,4.663860637326139,9.327721274652278,9.96718908603281,1.7897348852951984
860US27409,27409,11.285602801114397,22.571205602228794,12.992023202007976,3.2963649063128644
860US27410,27410,11.550427983870428,23.100855967740856,10.629155652629157,4.120861903365709
860US27411,27411,,,,
860US27412,27412,,,,
860US27413,27413,,,,
860US27415,27415,5.72,11.44,11.0,2.752872523
860US27416,27416,4.11,8.22,15.0,1.738465232
860US27417,27417,5.14,10.28,14.0,2.051782782
860US27419,27419,8.16,16.32,14.0,4.018112778
860US27420,27420,5.44,10.88,11.0,2.972892889
860US27425,27425,8.16,16.32,14.0,4.018112778
860US27429,27429,5.44,10.88,11.0,2.972892889
860US27435,27435,5.44,10.88,11.0,2.972892889
860US27438,27438,3.82,7.64,11.0,1.487802234
860US27455,27455,42.88582124544,85.77164249088,0.631333954,4.402992876169865
860US27495,27495,,,,
860US27497,27497,,,,
860US27498,27498,,,,
860US27499,27499,,,,
860US27501,27501,20.146183859993815,40.29236771998763,5.341206394658793,12.526951160983435
860US27502,27502,18.310093664349903,36.62018732869981,15.009545577990453,12.568798001874677
860US27503,27503,14.0003802024,28.0007604048,8.219674111,8.482253377114569
860US27504,27504,16.63635330594,33.27270661188,4.410593537,9.411720847773754
860US27505,27505,30.69692915238,61.39385830476,0.474884843,21.59730726462035
860US27506,27506,,,,
860US27507,27507,23.72626050253,47.45252100506,1.0,14.346916864443395
860US27508,27508,12.380728288,24.761456576,6.99719888,8.462634894933636
860US27509,27509,15.914560907599999,31.829121815199997,13.941076486,9.359279224167286
860US27510,27510,3.4938821231699997,6.987764246339999,10.84493818,1.3375484515620104
860US27511,27511,12.01976046675,24.0395209335,18.056832776,8.12724044267053
860US27512,27512,13.1,26.2,17.0,8.604281195
860US27513,27513,14.01151920247848,28.02303840495696,18.27100949572899,7.3963487318061105
860US27514,27514,7.321354397171354,14.642708794342708,12.427169443427168,2.4221770508026994
860US27515,27515,9.05,18.1,13.0,3.457569454
860US27516,27516,8.414432185258864,16.828864370517728,10.720643678441286,3.8027257472873015
860US27517,27517,12.472314717817683,24.944629435635367,12.67184780332815,4.496159840527157
860US27518,27518,11.95127711926,23.90255423852,14.648383132000001,7.493355379294164
860US27519,27519,13.428717710317436,26.85743542063487,18.659521846319045,6.996763823963091
860US27520,27520,8.571096720411095,17.14219344082219,7.59000042359,4.13725770103138
860US27521,27521,11.3257760095,22.651552019,1.978914622,5.686800427187342
860US27522,27522,19.05085626691914,38.10171253383828,12.684532427315466,10.90396649500292
860US27523,27523,18.016955352596955,36.03391070519391,16.73309062973309,11.077191050190004
