"HEROP_ID","GEOID","TotTracts","SutCtTmDr","SutCtTmDr2","SutTmDrP","SutTmDrP2","SutAvTmDr","SutAvTmDr2"
"050US29189","29189",236,228,129,96.61,54.66,15.2,30.4
"050US29195","29195",8,0,0,0,0,60.71,121.42
"050US29197","29197",2,0,0,0,0,NA,NA
"050US29199","29199",2,0,0,0,0,NA,NA
"050US29201","29201",11,0,0,0,0,84.11,168.23
"050US29203","29203",2,0,0,0,0,NA,NA
"050US29205","29205",3,0,0,0,0,79.03,158.05
"050US29207","29207",8,0,0,0,0,NA,NA
"050US29209","29209",12,0,0,0,0,52.83,105.66
"050US29211","29211",3,0,0,0,0,NA,NA
"050US29213","29213",18,0,0,0,0,62.04,124.07
"050US29215","29215",8,0,0,0,0,NA,NA
"050US29217","29217",6,0,0,0,0,NA,NA
"050US29219","29219",9,0,0,0,0,55.64,111.28
"050US29221","29221",6,0,0,0,0,46.76,93.52
"050US29223","29223",4,0,0,0,0,72.9,145.81
"050US29225","29225",8,0,0,0,0,NA,NA
"050US29227","29227",1,0,0,0,0,NA,NA
"050US29229","29229",4,0,0,0,0,NA,NA
"050US29510","29510",104,104,104,100,100,6.8,13.61
"050US30001","30001",3,0,0,0,0,NA,NA
"050US30003","30003",5,0,0,0,0,57.97,115.93
"050US30005","30005",4,0,0,0,0,NA,NA
"050US30007","30007",2,0,0,0,0,38.75,77.5
"050US30009","30009",5,0,0,0,0,NA,NA
"050US30011","30011",1,0,0,0,0,NA,NA
"050US30013","30013",25,0,0,0,0,76.63,153.27
"050US30015","30015",2,0,0,0,0,NA,NA
"050US30017","30017",6,0,0,0,0,NA,NA
"050US30019","30019",1,0,0,0,0,NA,NA
"050US30021","30021",3,0,0,0,0,NA,NA
"050US30023","30023",3,0,0,0,0,78.75,157.5
"050US30025","30025",1,0,0,0,0,NA,NA
"050US30027","30027",3,0,0,0,0,NA,NA
"050US30029","30029",32,0,0,0,0,NA,NA
"050US30031","30031",26,0,0,0,0,83.83,167.65
"050US30033","30033",1,0,0,0,0,NA,NA
"050US30035","30035",4,0,0,0,0,NA,NA
"050US30037","30037",1,0,0,0,0,NA,NA
"050US30039","30039",2,0,0,0,0,NA,NA
"050US30041","30041",6,0,0,0,0,NA,NA
"050US30043","30043",3,2,0,66.67,0,37.1,74.2
"050US30045","30045",1,0,0,0,0,NA,NA
"050US30047","30047",10,0,0,0,0,NA,NA
"050US30049","30049",17,15,12,88.24,70.59,12.58,25.17
"050US30051","30051",1,0,0,0,0,NA,NA
"050US30053","30053",6,0,0,0,0,NA,NA
"050US30055","30055",1,0,0,0,0,NA,NA
"050US30057","30057",4,0,0,0,0,NA,NA
"050US30059","30059",1,0,0,0,0,77.61,155.22
"050US30061","30061",2,0,0,0,0,NA,NA
"050US30063","30063",29,0,0,0,0,NA,NA
"050US30065","30065",2,0,0,0,0,NA,NA
"050US30067","30067",6,0,0,0,0,NA,NA
"050US30069","30069",1,0,0,0,0,NA,NA
"050US30071","30071",1,0,0,0,0,NA,NA
"050US30073","30073",2,0,0,0,0,NA,NA
"050US30075","30075",1,0,0,0,0,NA,NA
"050US30077","30077",2,0,0,0,0,59.48,118.95
"050US30079","30079",1,0,0,0,0,NA,NA
"050US30081","30081",13,0,0,0,0,NA,NA
"050US30083","30083",5,0,0,0,0,NA,NA
"050US30085","30085",3,0,0,0,0,NA,NA
"050US30087","30087",4,0,0,0,0,NA,NA
"050US30089","30089",4,0,0,0,0,NA,NA
"050US30091","30091",2,0,0,0,0,NA,NA
"050US30093","30093",9,0,0,0,0,60.89,121.79
"050US30095","30095",3,0,0,0,0,NA,NA
"050US30097","30097",1,0,0,0,0,NA,NA
"050US30099","30099",3,0,0,0,0,NA,NA
"050US30101","30101",3,0,0,0,0,NA,NA
"050US30103","30103",1,0,0,0,0,NA,NA
"050US30105","30105",3,0,0,0,0,NA,NA
"050US30107","30107",1,0,0,0,0,NA,NA
"050US30109","30109",1,0,0,0,0,NA,NA
"050US30111","30111",36,0,0,0,0,NA,NA
"050US31001","31001",9,9,8,100,88.89,6.19,12.39
"050US31003","31003",3,0,0,0,0,NA,NA
"050US31005","31005",1,0,0,0,0,NA,NA
"050US31007","31007",1,0,0,0,0,NA,NA
"050US31009","31009",1,0,0,0,0,NA,NA
"050US31011","31011",2,0,0,0,0,NA,NA
"050US31013","31013",3,0,0,0,0,NA,NA
"050US31015","31015",1,0,0,0,0,NA,NA
"050US31017","31017",1,0,0,0,0,NA,NA
"050US31019","31019",11,0,0,0,0,50.24,100.48
"050US31021","31021",3,0,0,0,0,NA,NA
"050US31023","31023",3,0,0,0,0,NA,NA
"050US31025","31025",6,0,0,0,0,NA,NA
"050US31027","31027",2,0,0,0,0,56.77,113.55
"050US31029","31029",1,0,0,0,0,NA,NA
"050US31031","31031",2,0,0,0,0,NA,NA
"050US31033","31033",3,0,0,0,0,82.6,165.21
"050US31035","31035",2,0,0,0,0,NA,NA
"050US31037","31037",3,0,0,0,0,NA,NA
"050US31039","31039",3,0,0,0,0,NA,NA
"050US31041","31041",4,0,0,0,0,88.54,177.08
"050US31043","31043",5,5,4,100,80,12.36,24.71
"050US31045","31045",2,0,0,0,0,NA,NA
"050US31047","31047",7,0,0,0,0,80.86,161.72
"050US31049","31049",1,0,0,0,0,NA,NA
"050US31051","31051",2,0,0,0,0,38.77,77.55
"050US31053","31053",9,0,0,0,0,NA,NA
"050US31055","31055",163,0,0,0,0,NA,NA
"050US31057","31057",1,0,0,0,0,NA,NA
"050US31059","31059",2,0,0,0,0,NA,NA
"050US31061","31061",2,0,0,0,0,53.11,106.22
"050US31063","31063",1,0,0,0,0,NA,NA
"050US31065","31065",1,0,0,0,0,NA,NA
"050US31067","31067",7,0,0,0,0,NA,NA
"050US31069","31069",1,0,0,0,0,NA,NA
"050US31071","31071",1,0,0,0,0,NA,NA
"050US31073","31073",1,0,0,0,0,87.73,175.46
"050US31075","31075",1,0,0,0,0,NA,NA
"050US31077","31077",1,0,0,0,0,NA,NA
"050US31079","31079",14,13,1,92.86,7.14,24.99,49.99
"050US31081","31081",3,0,0,0,0,NA,NA
"050US31083","31083",1,0,0,0,0,73.9,147.8
"050US31085","31085",1,0,0,0,0,NA,NA
"050US31087","31087",1,0,0,0,0,NA,NA
"050US31089","31089",4,0,0,0,0,NA,NA
"050US31091","31091",1,0,0,0,0,NA,NA
"050US31093","31093",2,0,0,0,0,NA,NA
"050US31095","31095",3,0,0,0,0,NA,NA
"050US31097","31097",2,0,0,0,0,NA,NA
"050US31099","31099",2,0,0,0,0,32.71,65.42
"050US31101","31101",3,0,0,0,0,NA,NA
"050US31103","31103",1,0,0,0,0,NA,NA
"050US31105","31105",1,0,0,0,0,54.33,108.66
"050US31107","31107",3,0,0,0,0,81.01,162.02
"050US31109","31109",81,0,0,0,0,NA,NA
"050US31111","31111",8,0,0,0,0,NA,NA
"050US31113","31113",1,0,0,0,0,NA,NA
"050US31115","31115",1,0,0,0,0,NA,NA
"050US31117","31117",1,0,0,0,0,NA,NA
"050US31119","31119",9,0,0,0,0,83.28,166.55
"050US31121","31121",3,0,0,0,0,NA,NA
"050US31123","31123",1,0,0,0,0,NA,NA
"050US31125","31125",1,0,0,0,0,NA,NA
"050US31127","31127",2,0,0,0,0,NA,NA
"050US31129","31129",2,0,0,0,0,54.93,109.86
"050US31131","31131",5,0,0,0,0,NA,NA
"050US31133","31133",1,0,0,0,0,NA,NA
"050US31135","31135",1,0,0,0,0,NA,NA
"050US31137","31137",3,0,0,0,0,57.94,115.87
"050US31139","31139",2,0,0,0,0,78.13,156.26
"050US31141","31141",8,0,0,0,0,NA,NA
"050US31143","31143",2,0,0,0,0,NA,NA
"050US31145","31145",3,0,0,0,0,NA,NA
"050US31147","31147",3,0,0,0,0,85.79,171.58
"050US31149","31149",1,0,0,0,0,NA,NA
"050US31151","31151",5,0,0,0,0,NA,NA
"050US31153","31153",47,0,0,0,0,NA,NA
"050US31155","31155",5,0,0,0,0,NA,NA
"050US31157","31157",11,0,0,0,0,NA,NA
"050US31159","31159",4,0,0,0,0,NA,NA
"050US31161","31161",2,0,0,0,0,NA,NA
"050US31163","31163",1,0,0,0,0,NA,NA
"050US31165","31165",1,0,0,0,0,NA,NA
"050US31167","31167",2,0,0,0,0,75.42,150.84
"050US31169","31169",2,0,0,0,0,NA,NA
"050US31171","31171",1,0,0,0,0,NA,NA
"050US31173","31173",2,0,0,0,0,32.85,65.7
"050US31175","31175",2,0,0,0,0,NA,NA
"050US31177","31177",5,0,0,0,0,NA,NA
"050US31179","31179",2,0,0,0,0,53.8,107.59
"050US31181","31181",2,0,0,0,0,37.74,75.48
"050US31183","31183",1,0,0,0,0,NA,NA
"050US31185","31185",4,0,0,0,0,NA,NA
"050US32001","32001",7,0,0,0,0,66.94,133.89
"050US32003","32003",535,516,379,96.45,70.84,13.52,27.05
"050US32005","32005",17,0,0,0,0,50.05,100.11
"050US32007","32007",15,0,0,0,0,NA,NA
"050US32009","32009",1,0,0,0,0,NA,NA
"050US32011","32011",1,0,0,0,0,NA,NA
"050US32013","32013",5,0,0,0,0,NA,NA
"050US32015","32015",2,0,0,0,0,NA,NA
"050US32017","32017",2,0,0,0,0,NA,NA
"050US32019","32019",18,0,0,0,0,47.57,95.14
"050US32021","32021",2,0,0,0,0,NA,NA
"050US32023","32023",15,0,0,0,0,67.38,134.77
"050US32027","32027",1,0,0,0,0,NA,NA
"050US32029","32029",1,1,0,100,0,22.15,44.3
"050US32031","32031",139,129,109,92.81,78.42,11.97,23.95
"050US32033","32033",3,0,0,0,0,NA,NA
"050US32510","32510",15,7,0,46.67,0,31.66,63.32
"050US33001","33001",18,0,0,0,0,NA,NA
"050US33003","33003",19,0,0,0,0,NA,NA
"050US33005","33005",18,0,0,0,0,NA,NA
"050US33007","33007",11,0,0,0,0,NA,NA
"050US33009","33009",28,0,0,0,0,NA,NA
"050US33011","33011",103,0,0,0,0,86.84,173.67
"050US33013","33013",39,0,0,0,0,NA,NA
"050US33015","33015",72,0,0,0,0,85.4,170.8
"050US33017","33017",30,0,0,0,0,NA,NA
"050US33019","33019",11,0,0,0,0,NA,NA
"050US34001","34001",73,0,0,0,0,57.17,114.34
"050US34003","34003",203,181,7,89.16,3.45,23.3,46.6
"050US34005","34005",117,99,38,84.62,32.48,20.66,41.32
"050US34007","34007",129,127,102,98.45,79.07,10.82,21.64
"050US34009","34009",32,0,0,0,0,76.68,153.36
"050US34011","34011",41,0,0,0,0,49.72,99.43
"050US34013","34013",211,211,210,100,99.53,6.6,13.2
"050US34015","34015",69,59,6,85.51,8.7,22.96,45.93
"050US34017","34017",183,183,61,100,33.33,15.53,31.05
"050US34019","34019",30,0,0,0,0,47.13,94.27
"050US34021","34021",84,1,0,1.19,0,36.22,72.45
"050US34023","34023",192,179,64,93.23,33.33,18.32,36.65
"050US34025","34025",154,53,0,34.42,0,32.95,65.9
"050US34027","34027",110,81,3,73.64,2.73,25.74,51.47
"050US34029","34029",144,0,0,0,0,55.25,110.51
"050US34031","34031",120,110,33,91.67,27.5,18.94,37.87
"050US34033","34033",24,1,0,4.17,0,39.82,79.64
"050US34035","34035",74,45,0,60.81,0,29.34,58.69
"050US34037","34037",42,0,0,0,0,49.04,98.08
"050US34039","34039",120,120,75,100,62.5,14.44,28.88
"050US34041","34041",23,0,0,0,0,54.45,108.91
"050US35001","35001",176,0,0,0,0,53.67,107.34
"050US35003","35003",2,0,0,0,0,NA,NA
"050US35005","35005",17,0,0,0,0,82.86,165.72
"050US35006","35006",9,0,0,0,0,84.3,168.6
"050US35007","35007",3,0,0,0,0,NA,NA
"050US35009","35009",14,0,0,0,0,NA,NA
"050US35011","35011",1,0,0,0,0,NA,NA
"050US35013","35013",61,47,36,77.05,59.02,18.62,37.23
"050US35015","35015",13,7,7,53.85,53.85,22.58,45.16
"050US35017","35017",10,0,0,0,0,NA,NA
"050US35019","35019",1,0,0,0,0,NA,NA
"050US35021","35021",1,0,0,0,0,NA,NA
"050US35023","35023",2,0,0,0,0,NA,NA
"050US35025","35025",18,0,0,0,0,80.35,160.71
"050US35027","35027",9,0,0,0,0,NA,NA
"050US35028","35028",4,0,0,0,0,54.58,109.16
"050US35029","35029",7,0,0,0,0,66.94,133.88
"050US35031","35031",33,0,0,0,0,NA,NA
"050US35033","35033",2,0,0,0,0,NA,NA
"050US35035","35035",21,0,0,0,0,65.71,131.43
"050US35037","35037",3,0,0,0,0,87.6,175.2
"050US35039","35039",11,0,0,0,0,50.98,101.97
"050US35041","35041",5,0,0,0,0,NA,NA
"050US35043","35043",35,0,0,0,0,49.46,98.92
"050US35045","35045",36,0,0,0,0,NA,NA
"050US35047","35047",10,0,0,0,0,61.11,122.23
"050US35049","35049",57,47,34,82.46,59.65,17.6,35.2
"050US35051","35051",4,0,0,0,0,66.33,132.66
"050US35053","35053",6,0,0,0,0,NA,NA
"050US35055","35055",10,0,0,0,0,84.58,169.17
"050US35057","35057",5,0,0,0,0,79.28,158.56
"050US35059","35059",1,0,0,0,0,NA,NA
"050US35061","35061",25,0,0,0,0,77.59,155.18
"050US36001","36001",85,0,0,0,0,NA,NA
"050US36003","36003",16,0,0,0,0,NA,NA
"050US36005","36005",361,152,0,42.11,0,30.89,61.78
"050US36007","36007",57,0,0,0,0,NA,NA
"050US36009","36009",24,0,0,0,0,NA,NA
"050US36011","36011",24,0,0,0,0,NA,NA
"050US36013","36013",36,0,0,0,0,88.99,177.98
"050US36015","36015",25,0,0,0,0,NA,NA
"050US36017","36017",16,0,0,0,0,NA,NA
"050US36019","36019",22,0,0,0,0,NA,NA
"050US36021","36021",21,0,0,0,0,NA,NA
"050US36023","36023",13,0,0,0,0,NA,NA
"050US36025","36025",18,0,0,0,0,NA,NA
"050US36027","36027",82,0,0,0,0,81.02,162.04
"050US36029","36029",260,0,0,0,0,NA,NA
"050US36031","36031",18,0,0,0,0,NA,NA
"050US36033","36033",15,0,0,0,0,NA,NA
"050US36035","36035",17,0,0,0,0,NA,NA
"050US36037","36037",18,0,0,0,0,NA,NA
"050US36039","36039",18,0,0,0,0,NA,NA
"050US36041","36041",4,0,0,0,0,NA,NA
"050US36043","36043",20,0,0,0,0,NA,NA
"050US36045","36045",36,0,0,0,0,NA,NA
"050US36047","36047",804,567,0,70.52,0,28.27,56.55
"050US36049","36049",9,0,0,0,0,NA,NA
"050US36051","36051",18,0,0,0,0,NA,NA
"050US36053","36053",19,0,0,0,0,NA,NA
"050US36055","36055",210,0,0,0,0,NA,NA
"050US36057","36057",16,0,0,0,0,NA,NA
"050US36059","36059",281,0,0,0,0,53.28,106.56
"050US36061","36061",310,304,0,98.06,0,24.75,49.49
"050US36063","36063",65,0,0,0,0,NA,NA
"050US36065","36065",75,0,0,0,0,NA,NA
"050US36067","36067",142,0,0,0,0,NA,NA
"050US36069","36069",40,0,0,0,0,NA,NA
"050US36071","36071",92,0,0,0,0,68.25,136.51
"050US36073","36073",13,0,0,0,0,NA,NA
"050US36075","36075",44,0,0,0,0,NA,NA
"050US36077","36077",22,0,0,0,0,NA,NA
"050US36079","36079",24,0,0,0,0,78.21,156.41
"050US36081","36081",724,79,0,10.91,0,36.13,72.26
"050US36083","36083",48,0,0,0,0,NA,NA
"050US36085","36085",125,125,73,100,58.4,13.49,26.99
"050US36087","36087",80,0,0,0,0,37.65,75.31
"050US36089","36089",30,0,0,0,0,NA,NA
"050US36091","36091",65,0,0,0,0,NA,NA
"050US36093","36093",45,0,0,0,0,NA,NA
"050US36095","36095",8,0,0,0,0,NA,NA
"050US36097","36097",5,0,0,0,0,NA,NA
"050US36099","36099",11,0,0,0,0,NA,NA
"050US36101","36101",31,0,0,0,0,NA,NA
"050US36103","36103",384,0,0,0,0,75.33,150.66
"050US36105","36105",31,0,0,0,0,84.61,169.22
"050US36107","36107",11,0,0,0,0,NA,NA
"050US36109","36109",26,0,0,0,0,NA,NA
"050US36111","36111",50,0,0,0,0,82.75,165.51
"050US36113","36113",23,0,0,0,0,NA,NA
"050US36115","36115",21,0,0,0,0,NA,NA
"050US36117","36117",25,0,0,0,0,NA,NA
"050US36119","36119",241,0,0,0,0,46.64,93.27
"050US36121","36121",12,0,0,0,0,NA,NA
"050US36123","36123",8,0,0,0,0,NA,NA
"050US37001","37001",37,33,22,89.19,59.46,11.2,22.39
"050US37003","37003",7,0,0,0,0,55.27,110.54
"050US37005","37005",3,0,0,0,0,NA,NA
"050US37007","37007",9,0,0,0,0,55.17,110.35
"050US37009","37009",9,0,0,0,0,NA,NA
"050US37011","37011",5,0,0,0,0,NA,NA
"050US37013","37013",13,0,0,0,0,NA,NA
"050US37015","37015",5,0,0,0,0,NA,NA
"050US37017","37017",11,0,0,0,0,NA,NA
"050US37019","37019",43,0,0,0,0,NA,NA
"050US37021","37021",65,0,0,0,0,NA,NA
"050US37023","37023",21,0,0,0,0,71.89,143.78
"050US37025","37025",47,39,0,82.98,0,26.78,53.55
"050US37027","37027",19,0,0,0,0,72.64,145.29
"050US37029","37029",2,0,0,0,0,52.99,105.99
"050US37031","37031",31,0,0,0,0,NA,NA
"050US37033","37033",6,0,0,0,0,NA,NA
"050US37035","37035",34,2,0,5.88,0,46.3,92.61
"050US37037","37037",19,0,0,0,0,44.55,89.11
"050US37039","37039",12,0,0,0,0,75.92,151.83
"050US37041","37041",4,0,0,0,0,NA,NA
"050US37043","37043",4,0,0,0,0,59.03,118.05
"050US37045","37045",24,0,0,0,0,51.67,103.34
"050US37047","37047",15,0,0,0,0,NA,NA
"050US37049","37049",26,0,0,0,0,NA,NA
"050US37051","37051",81,0,0,0,0,88.33,176.67
"050US37053","37053",10,2,0,20,0,39.08,78.16
"050US37055","37055",10,8,5,80,50,17.69,35.38
"050US37057","37057",42,23,0,54.76,0,28.24,56.48
"050US37059","37059",10,4,1,40,10,28.65,57.3
"050US37061","37061",21,0,0,0,0,NA,NA
"050US37063","37063",68,0,0,0,0,39.27,78.54
"050US37065","37065",14,0,0,0,0,NA,NA
"050US37067","37067",95,2,0,2.11,0,40.79,81.58
"050US37069","37069",16,0,0,0,0,79.02,158.03
"050US37071","37071",85,52,0,61.18,0,28.93,57.86
"050US37073","37073",3,0,0,0,0,64.59,129.17
"050US37075","37075",3,0,0,0,0,NA,NA
"050US37077","37077",15,0,0,0,0,54.17,108.34
"050US37079","37079",5,0,0,0,0,NA,NA
"050US37081","37081",126,108,40,85.71,31.75,17.99,35.99
"050US37083","37083",16,0,0,0,0,NA,NA
"050US37085","37085",28,0,0,0,0,81.91,163.82
"050US37087","37087",21,0,0,0,0,NA,NA
"050US37089","37089",30,0,0,0,0,NA,NA
"050US37091","37091",8,0,0,0,0,71.67,143.34
"050US37093","37093",12,0,0,0,0,NA,NA
"050US37095","37095",2,0,0,0,0,NA,NA
"050US37097","37097",46,31,5,67.39,10.87,26.11,52.22
"050US37099","37099",9,0,0,0,0,NA,NA
"050US37101","37101",53,0,0,0,0,81.38,162.76
"050US37103","37103",3,0,0,0,0,NA,NA
"050US37105","37105",16,0,0,0,0,64.93,129.86
"050US37107","37107",17,0,0,0,0,NA,NA
"050US37109","37109",18,7,0,38.89,0,32.61,65.22
"050US37111","37111",12,0,0,0,0,85.97,171.95
"050US37113","37113",10,0,0,0,0,77.55,155.1
"050US37115","37115",7,0,0,0,0,NA,NA
"050US37117","37117",6,0,0,0,0,NA,NA
"050US37119","37119",305,305,152,100,49.84,14.53,29.05
"050US37121","37121",4,0,0,0,0,NA,NA
"050US37123","37123",10,0,0,0,0,59.8,119.59
"050US37125","37125",29,0,0,0,0,80.58,161.17
"050US37127","37127",25,0,0,0,0,86.86,173.71
"050US37129","37129",54,0,0,0,0,NA,NA
"050US37131","37131",10,0,0,0,0,NA,NA
"050US37133","37133",45,0,0,0,0,NA,NA
"050US37135","37135",42,11,0,26.19,0,32.43,64.86
"050US37137","37137",6,0,0,0,0,NA,NA
"050US37139","37139",10,0,0,0,0,58.34,116.68
"050US37141","37141",15,0,0,0,0,NA,NA
"050US37143","37143",4,0,0,0,0,83.7,167.39
"050US37145","37145",7,0,0,0,0,NA,NA
"050US37147","37147",42,0,0,0,0,NA,NA
"050US37149","37149",8,0,0,0,0,86.39,172.78
"050US37151","37151",34,10,0,29.41,0,35.06,70.12
"050US37153","37153",11,0,0,0,0,79.06,158.12
"050US37155","37155",35,0,0,0,0,NA,NA
"050US37157","37157",22,0,0,0,0,NA,NA
"050US37159","37159",31,31,19,100,61.29,12.89,25.77
"050US37161","37161",22,0,0,0,0,75.34,150.68
"050US37163","37163",20,0,0,0,0,NA,NA
"050US37165","37165",9,0,0,0,0,87.16,174.32
"050US37167","37167",17,0,0,0,0,43.12,86.24
"050US37169","37169",13,0,0,0,0,NA,NA
"050US37171","37171",23,0,0,0,0,64.86,129.73
"050US37173","37173",5,0,0,0,0,NA,NA
"050US37175","37175",12,0,0,0,0,NA,NA
"050US37177","37177",1,0,0,0,0,NA,NA
"050US37179","37179",48,40,7,83.33,14.58,22.58,45.15
"050US37181","37181",12,0,0,0,0,79.23,158.46
"050US37183","37183",230,0,0,0,0,60.53,121.06
"050US37185","37185",7,0,0,0,0,NA,NA
"050US37187","37187",4,0,0,0,0,NA,NA
"050US37189","37189",13,0,0,0,0,NA,NA
"050US37191","37191",30,0,0,0,0,NA,NA
"050US37193","37193",18,0,0,0,0,71.17,142.33
"050US37195","37195",25,0,0,0,0,NA,NA
"050US37197","37197",9,0,0,0,0,50.7,101.39
"050US37199","37199",5,0,0,0,0,NA,NA
"050US38001","38001",1,0,0,0,0,NA,NA
"050US38003","38003",4,0,0,0,0,NA,NA
"050US38005","38005",3,0,0,0,0,NA,NA
"050US38007","38007",1,0,0,0,0,NA,NA
"050US38009","38009",3,0,0,0,0,NA,NA
"050US38011","38011",2,0,0,0,0,NA,NA
"050US38013","38013",1,0,0,0,0,NA,NA
"050US38015","38015",19,0,0,0,0,NA,NA
"050US38017","38017",44,0,0,0,0,NA,NA
"050US38019","38019",2,0,0,0,0,NA,NA
"050US38021","38021",3,0,0,0,0,NA,NA
"050US38023","38023",1,0,0,0,0,NA,NA
"050US38025","38025",1,0,0,0,0,NA,NA
"050US38027","38027",1,0,0,0,0,NA,NA
"050US38029","38029",1,0,0,0,0,NA,NA
"050US38031","38031",1,0,0,0,0,NA,NA
"050US38033","38033",1,0,0,0,0,NA,NA
"050US38035","38035",22,0,0,0,0,NA,NA
"050US38037","38037",1,0,0,0,0,NA,NA
"050US38039","38039",1,0,0,0,0,NA,NA
"050US38041","38041",2,0,0,0,0,NA,NA
"050US38043","38043",1,0,0,0,0,NA,NA
"050US38045","38045",2,0,0,0,0,NA,NA
"050US38047","38047",1,0,0,0,0,NA,NA
"050US38049","38049",2,0,0,0,0,NA,NA
"050US38051","38051",1,0,0,0,0,NA,NA
"050US38053","38053",5,0,0,0,0,NA,NA
"050US38055","38055",3,0,0,0,0,NA,NA
"050US38057","38057",3,0,0,0,0,NA,NA
"050US38059","38059",7,0,0,0,0,NA,NA
"050US38061","38061",3,0,0,0,0,NA,NA
"050US38063","38063",1,0,0,0,0,NA,NA
"050US38065","38065",1,0,0,0,0,NA,NA
"050US38067","38067",4,0,0,0,0,NA,NA
"050US38069","38069",2,0,0,0,0,NA,NA
"050US38071","38071",3,0,0,0,0,NA,NA
"050US38073","38073",3,0,0,0,0,NA,NA
"050US38075","38075",1,0,0,0,0,NA,NA
"050US38077","38077",6,0,0,0,0,NA,NA
"050US38079","38079",4,0,0,0,0,NA,NA
"050US38081","38081",2,0,0,0,0,NA,NA
"050US38083","38083",1,0,0,0,0,NA,NA
"050US38085","38085",2,0,0,0,0,NA,NA
"050US38087","38087",1,0,0,0,0,NA,NA
"050US38089","38089",9,0,0,0,0,NA,NA
"050US38091","38091",1,0,0,0,0,NA,NA
"050US38093","38093",7,0,0,0,0,NA,NA
"050US38095","38095",1,0,0,0,0,NA,NA
"050US38097","38097",4,0,0,0,0,NA,NA
"050US38099","38099",6,0,0,0,0,NA,NA
"050US38101","38101",16,0,0,0,0,NA,NA
"050US38103","38103",2,0,0,0,0,NA,NA
"050US38105","38105",8,0,0,0,0,NA,NA
"050US39001","39001",7,7,4,100,57.14,16.84,33.68
"050US39003","39003",35,0,0,0,0,70,139.99
"050US39005","39005",12,7,0,58.33,0,31.24,62.47
"050US39007","39007",28,18,2,64.29,7.14,26.32,52.64
"050US39009","39009",15,0,0,0,0,75.45,150.91
"050US39011","39011",11,0,0,0,0,60.71,121.41
"050US39013","39013",22,0,0,0,0,44.59,89.18
"050US39015","39015",10,1,0,10,0,41.59,83.18
"050US39017","39017",86,83,46,96.51,53.49,14.98,29.97
"050US39019","39019",7,0,0,0,0,77.08,154.17
"050US39021","39021",10,0,0,0,0,45.9,91.8
"050US39023","39023",45,26,1,57.78,2.22,29.95,59.91
"050US39025","39025",48,33,0,68.75,0,29.09,58.18
"050US39027","39027",10,0,0,0,0,60.9,121.8
"050US39029","39029",25,0,0,0,0,46.35,92.71
"050US39031","39031",10,0,0,0,0,48.29,96.57
"050US39033","39033",13,6,0,46.15,0,23.59,47.19
"050US39035","39035",427,0,0,0,0,51.55,103.1
"050US39037","39037",14,2,0,14.29,0,40.31,80.62
"050US39039","39039",9,0,0,0,0,80.27,160.53
"050US39041","39041",40,40,18,100,45,15.69,31.39
"050US39043","39043",19,19,15,100,78.95,11.66,23.33
"050US39045","39045",36,18,1,50,2.78,28.33,56.66
"050US39047","39047",7,0,0,0,0,43.75,87.5
"050US39049","39049",328,328,292,100,89.02,9.99,19.99
"050US39051","39051",10,0,0,0,0,61.31,122.63
"050US39053","39053",8,0,0,0,0,75.84,151.68
"050US39055","39055",21,12,1,57.14,4.76,28.31,56.62
"050US39057","39057",42,37,33,88.1,78.57,16.17,32.34
"050US39059","39059",10,10,6,100,60,11.44,22.88
"050US39061","39061",226,226,168,100,74.34,12.14,24.28
"050US39063","39063",15,0,0,0,0,70.63,141.25
"050US39065","39065",8,0,0,0,0,83.16,166.32
"050US39067","39067",5,0,0,0,0,60.76,121.51
"050US39069","39069",7,0,0,0,0,70.28,140.56
"050US39071","39071",11,0,0,0,0,52.54,105.08
"050US39073","39073",7,0,0,0,0,49.58,99.16
"050US39075","39075",10,0,0,0,0,62.88,125.75
"050US39077","39077",13,7,0,53.85,0,30.41,60.82
"050US39079","39079",7,0,0,0,0,50.93,101.87
"050US39081","39081",22,0,0,0,0,70.6,141.21
"050US39083","39083",14,2,0,14.29,0,35.97,71.93
"050US39085","39085",59,13,0,22.03,0,37.04,74.07
"050US39087","39087",18,1,0,5.56,0,45.04,90.07
"050US39089","39089",46,16,0,34.78,0,32.42,64.83
"050US39091","39091",11,0,0,0,0,66.05,132.1
"050US39093","39093",79,4,0,5.06,0,38.71,77.41
"050US39095","39095",168,88,0,52.38,0,31.01,62.02
"050US39097","39097",12,8,0,66.67,0,27.21,54.42
"050US39099","39099",75,67,2,89.33,2.67,22.69,45.39
"050US39101","39101",18,0,0,0,0,38.42,76.85
"050US39103","39103",42,0,0,0,0,56.15,112.29
"050US39105","39105",6,0,0,0,0,88.03,176.06
"050US39107","39107",9,0,0,0,0,74.5,148.99
"050US39109","39109",23,17,0,73.91,0,25.76,51.52
"050US39111","39111",4,0,0,0,0,67.08,134.16
"050US39113","39113",156,154,123,98.72,78.85,9.9,19.8
"050US39115","39115",4,0,0,0,0,63.77,127.54
"050US39117","39117",9,7,1,77.78,11.11,25.01,50.02
"050US39119","39119",21,9,0,42.86,0,33.01,66.01
"050US39121","39121",4,3,0,75,0,29.18,58.35
"050US39123","39123",15,4,0,26.67,0,48.34,96.67
"050US39125","39125",5,0,0,0,0,NA,NA
"050US39127","39127",9,0,0,0,0,55.71,111.43
"050US39129","39129",16,16,7,100,43.75,13.15,26.29
"050US39131","39131",7,0,0,0,0,39.41,78.83
