HEROP_ID,RxMinDis
140US12017450705,1.769818604
140US12017450501,4.841248955
140US12017450105,3.717375465
140US12035060216,5.162779362
140US12035060217,2.752978667
140US12055961604,0.921563047
140US12055960105,0.943863375
140US12045960101,3.515877212
140US12045960102,6.274484549
140US12045960302,5.451496741
140US12031014423,4.174630428
140US12031010106,1.791358005
140US12031012202,0.435760835
140US12031014414,0.443743849
140US12031010305,0.780043943
140US12031010105,5.722480239
140US12031014343,1.343741693
140US12031010308,1.018598679
140US12031013733,4.705616973
140US12031010306,0.287448954
140US12031016810,1.625092775
140US12031013301,1.450966087
140US12031010502,4.09423745
140US12031000102,0.450757463
140US12057011019,1.417376674
140US12057004602,0.348361801
140US12057002701,0.295618045
140US12057011527,2.83117483
140US12057011526,0.689608879
140US12057013926,2.79793733
140US12047960103,5.885675928
140US12117021205,7.200192427
140US12075970304,4.108254958
140US12097043209,3.476407608
140US12097041302,3.091971098
140US12097041101,2.47283228
140US12097042202,0.261551906
140US12089050304,2.155468308
140US12089050310,1.189581511
140US12097043208,0.794968603
140US12089050506,4.578566487
140US12105014131,1.261557143
140US12105012514,1.009224732
140US12105012412,5.495252923
140US12105014905,2.322810511
140US12105012209,0.89592968
140US12105014128,3.959542584
140US12105012509,1.129320773
140US12109020903,1.209740267
140US12109020906,2.149171976
140US12109020809,2.091206776
140US12109020810,2.437560521
140US12057014017,1.418438498
140US12057011714,0.617227828
140US12057011713,0.437607475
140US12057011908,0.372518362
140US12057011909,0.301825553
140US12057011805,0.839383279
140US12021011306,4.877209725
140US12021010807,1.475955834
140US12021010808,3.309792307
140US12021010432,1.572303917
140US12021011214,1.97479594
140US12021010429,0.674564136
140US12021010434,1.34744374
140US12021010512,0.991863974
140US12059960201,11.11890738
140US12059960401,3.244292897
140US12015020205,1.131105423
140US12015010405,1.692120458
140US12015030506,2.059013862
140US12015030507,2.54294724
140US12049970302,8.876594157
140US12103027212,1.266868299
140US12103026915,0.44194504
140US12103025507,0.904467963
140US12103027404,0.076355958
140US12103025311,0.479711606
140US12103024201,0.830364707
140US12103024202,0.566507724
140US12103027905,0.708261743
140US12103026004,1.567897918
140US12103021502,0.347618191
140US12127091031,1.111975777
140US12127080102,5.451778471
140US12127081701,0.613735937
140US12127081202,1.136794874
140US12127091038,1.05230432
140US12113010711,2.587752219
140US12113010710,6.337979323
140US12113010823,3.615474469
140US12113010505,3.323324166
140US12113010601,1.474252827
140US12119911704,1.685636537
140US12119911203,0.689903025
140US12119911202,0.886924313
140US12101031410,0.600077487
140US12101030906,0.608240928
140US12067960201,7.670823449
140US12051000404,11.79964459
140US12051000602,11.19058186
140US12121970502,8.444178571
140US12121970601,14.12961581
140US12091020305,7.088371367
140US12121970304,9.306940195
140US12005000402,5.391150789
140US12005002711,1.41934554
140US12005000302,13.80564947
140US12005000203,2.282721066
140US12091020601,2.69657144
140US12121970303,10.31249199
140US12005002710,0.698317601
140US12033003313,0.91225305
140US12033003310,0.721526292
140US12033003511,0.402173743
140US12001001819,2.813481874
140US12001000201,0.809891662
140US12131950610,8.104583011
140US12007000302,8.854710207
140US12061050907,4.720460228
140US12061050905,3.120362145
140US12061050202,1.064023257
140US12061050708,1.069666695
140US12083002704,4.217609867
140US12083001011,7.6327999
140US12083002505,0.475567427
140US12083002507,1.938767051
140US12083000811,3.167189407
140US12083000703,5.095234335
140US12083002705,4.574020778
140US12083000806,1.439682266
140US12011090103,0.555321252
140US12011080104,0.358480469
140US12011110353,0.368665005
140US12011110348,0.3789039
140US12011100204,0.267387593
140US12011030806,0.56924871
140US12011030804,0.71664461
140US12011070104,0.633742673
140US12065250104,4.355630925
140US12011070324,0.629350397
140US12011070504,0.821051184
140US12011060214,1.015173763
140US12011020416,0.762136647
140US12011031206,0.722116119
140US12011070327,1.055718979
140US12099000223,0.76352461
140US12099004204,0.487507788
140US12099007012,0.741735392
140US12099007624,0.926504687
140US12099007841,0.596239185
140US12099001921,1.157982664
140US12099004205,0.874564733
140US12099005959,0.311498242
140US12099004207,0.482587027
140US12099000805,0.965416738
140US12099007623,0.45349848
140US12099000217,1.024760744
140US12099007767,0.262782578
140US12111382201,9.166988778
140US12111382129,0.945180874
140US12111382014,0.566795067
140US12111382015,0.338959391
140US12111382016,1.379528782
140US12111381506,0.694797076
140US12111382120,0.653854944
140US12111382123,1.797593714
140US12111382012,0.876455366
140US12111382011,0.787897846
140US12071050402,1.535090577
140US12071001917,0.694302422
140US12071050322,0.597620561
140US12071010423,2.862517636
140US12071001921,3.14052802
140US12071010415,1.754371562
140US12071070202,2.655275364
140US12071030205,1.614708235
140US12071010205,0.85837691
140US12071000305,0.934860353
140US12071040135,1.216880703
140US12071040132,1.174092319
140US12115002742,3.017157722
140US12115002404,0.498475102
140US12115002306,1.678284467
140US12115002102,2.226318252
140US12115002743,1.643887857
140US12115001909,1.673061531
140US12115002014,2.531624247
140US12115001511,0.602242205
140US12115002745,2.530203118
140US12115002731,3.949845036
140US12095017022,0.773737681
140US12095017018,0.179664145
140US12095017021,1.053992604
140US12095017506,3.44290387
140US12095016745,0.850485699
140US12095015204,0.728750647
140US12095017115,1.79979013
140US12095017117,1.01621985
140US12095017114,1.151902815
140US12095016736,2.493956817
140US12071040131,0.667606239
140US12009071345,0.84535649
140US12009064129,1.089938982
140US12009065128,0.48698434
140US12009069904,3.023050686
140US12009064702,0.622737169
140US12009071602,0.251970515
140US12009071201,2.58093314
140US12009071204,4.855069473
140US12081002020,4.397481781
140US12081002024,1.769045981
140US12081002025,1.458515079
140US12081002018,1.35615608
140US12081001603,3.162044007
140US12081001801,1.352123415
140US12081001802,2.565756081
140US12081002019,1.494128036
140US12086001608,0.218283277
140US12086981200,6.609186289
140US12086007607,0.603510214
140US12086001705,1.036928937
140US12086008810,0.283067771
140US12086014702,0.603493227
140US12086007709,0.397337577
140US12086003606,0.370417729
140US12086005803,0.250340354
140US12086000717,0.725070202
140US12086009062,0.278399769
140US12086000718,0.133632572
140US12086013801,0.437930697
140US12086015001,0.628162862
140US12086012501,2.626032783
140US12086004904,0.258838681
140US12086004903,0.324262717
140US12086009057,0.69952608
140US12086008422,0.251251456
140US12086019801,1.725359331
140US12086010710,2.02141461
140US12086019802,1.613664867
140US12086010804,1.267943085
140US12086019402,0.501911947
140US12086020001,1.092765031
140US12086018803,0.736783732
140US12086019501,0.589500909
140US12086016502,1.355202439
140US12086012702,0.526372747
140US12086008313,0.709253391
140US12086007610,0.396159744
140US12086017401,0.582111752
140US12086003710,0.36856458
140US12086008430,0.167073124
140US12086000223,0.699769329
140US12086000312,0.489080804
140US12086000226,0.496539217
140US12086009810,0.780718091
140US12086006607,0.324552849
140US12086000144,0.595102225
140US12086006603,0.122882099
140US12086000908,0.810953763
140US12086012701,1.537964114
140US12086000508,0.612782937
140US12086010019,0.856194381
140US12086012102,0.519218611
140US12086009325,0.250594601
140US12086011701,0.375174791
140US12086011702,0.342781692
140US12086013301,0.233007614
140US12086009053,0.379801134
140US12086015103,1.76191207
140US12086012101,0.309459607
140US12073002516,3.424607214
140US12073002514,4.549952204
140US12073002423,1.440855343
140US12073002007,0.718486763
140US12031016400,0.590630903
140US12031000300,1.274798371
140US12031000600,0.847259549
140US12031000700,0.616692527
140US12003040101,3.464299264
140US12019031500,6.019302816
140US12031001100,0.390349986
140US12031001300,0.906554941
140US12031001600,0.210151305
140US12031002802,1.409985807
140US12031002200,1.127474083
140US12031010101,1.685315871
140US12031010900,0.585986764
140US12031011100,0.585270129
140US12031012702,2.09139387
140US12031011700,2.730032536
140US12031012300,0.863998221
140US12031012601,0.547242525
140US12031012800,0.831860686
140US12031013000,0.793500849
140US12031014311,0.692739653
140US12031014601,2.324963922
140US12031015002,1.294883157
140US12031015100,0.866546182
140US12031016300,0.832388881
140US12079110301,2.643433692
140US12121970100,4.624747548
140US12123950100,7.875191781
140US12007000400,8.5473652
140US12109020500,1.615065077
140US12109021002,1.095405389
140US12099007772,1.212031918
140US12095016413,1.277040037
140US12095013507,0.412668227
140US12095016750,1.055027896
140US12095015005,1.113353221
140US12095016515,1.101018282
140US12095016813,0.527555042
140US12095017123,1.27798013
140US12109020713,0.869461305
140US12109021211,1.818884802
140US12109020907,2.234782582
140US12109021210,0.773194917
140US12117022002,0.708205397
140US12117021706,0.993048666
140US12117020803,0.840900268
140US12117021401,0.776266383
140US12117021201,7.010621623
140US12117021404,1.058328549
140US12107950700,1.959418767
140US12117021609,2.564028832
140US12117020806,0.764961015
140US12117021307,1.085621481
140US12117020810,1.337774549
140US12117021100,2.451982132
140US12127082000,0.021882981
140US12127082202,0.454331491
140US12127090600,0.461515667
140US12127091005,4.043395302
140US12127080700,1.164122784
140US12127080803,1.111296808
140US12127082410,1.068837116
140US12127090101,4.288873508
140US12127090102,3.883357383
140US12107950800,1.608179838
140US12113010809,4.368942697
140US12113010900,0.236315825
140US12113010503,1.212278746
140US12117021403,0.84290795
140US12117021613,0.480331247
140US12117022001,0.267736631
140US12117022101,0.959288251
140US12039020300,5.550194653
140US12039020500,1.768850569
140US12039020702,3.556022643
140US12039020101,2.909508337
140US12053040909,1.529159556
140US12053041401,1.34095386
140US12053041004,0.927748077
140US12053040701,5.116327672
140US12073001801,2.796957851
140US12073002003,0.518267973
140US12073002208,1.14326163
140US12073000600,0.410067251
140US12103024005,1.722577218
140US12103025109,0.549617881
140US12103025115,0.946337724
140US12103025119,1.074418222
140US12103025205,0.708386471
140US12103025407,0.750003039
140US12103025501,0.596332182
140US12103026703,0.615660942
140US12103026804,0.553203213
140US12103026809,0.908304095
140US12103026813,1.00560788
140US12103026200,0.813913757
140US12103022401,0.930188842
140US12017451400,6.291513293
140US12017450601,3.145560952
140US12017451300,7.616951434
140US12103025004,0.655092211
140US12103025016,0.499350017
140US12103028102,0.980143931
140US12103028500,0.523301527
140US12103024906,0.693086956
140US12103020105,0.489096739
140US12103025108,0.369203318
140US12103022501,0.384838465
140US12103022901,0.776654065
140US12103023300,0.499244888
140US12103023900,0.197050555
140US12103024001,1.193584773
140US12103027309,2.007414172
140US12103021900,0.05830787
140US12107951401,1.140609505
140US12107950600,0.187275829
140US12073001001,1.094913158
140US12073001401,0.750254542
140US12073001402,0.851086944
140US12073002201,0.88451287
140US12073002410,1.23955425
140US12073002604,6.720924412
140US12073002702,12.10829346
140US12075970700,11.58469983
140US12075970200,4.696163186
140US12091020500,1.456636719
140US12091022400,0.99053769
140US12091022100,0.639349475
140US12091022001,0.820711006
140US12103027000,0.72472112
140US12103025120,1.105097589
140US12103024601,0.663672158
140US12079110302,1.844662795
140US12023110400,0.414094393
140US12005000700,6.647963328
140US12005000500,6.825375276
140US12005001600,1.161339271
140US12005001700,0.987310492
140US12039020800,8.803197608
140US12005001000,0.851958311
140US12083002201,0.796617836
140US12083002203,0.962585677
140US12083001800,0.987483408
140US12083002001,1.023583897
140US12001002202,3.50100032
140US12001002204,1.816581078
140US12001000500,0.501427406
140US12001001201,0.647136377
140US12001001802,5.181836145
140US12105015101,1.481981168
140US12105014501,4.704518066
140US12105015302,6.915170795
140US12105015301,4.531441076
140US12105010300,1.260777764
140US12105011400,1.005769673
140US12105011502,1.845720304
140US12105011721,4.011579977
140US12105010402,1.106665804
140US12105011300,0.220675652
140US12105011836,0.560975038
140US12105014202,2.425884466
140US12105012900,3.435895935
140US12105013200,0.481415287
140US12097042300,0.815738753
140US12097043400,0.496111475
140US12097043500,1.084918272
140US12097042800,2.328387904
140US12097043100,1.935776328
140US12069031202,7.112686393
140US12069030602,0.045686111
140US12069031309,0.187083004
140US12081002003,1.782365835
140US12081000902,1.975901277
140US12011020320,0.543215325
140US12011030402,0.686441243
140US12011040901,0.958686853
140US12011020404,0.983919791
140US12011010702,0.928564329
140US12011060119,0.882589686
140US12011070316,1.474045592
140US12011050900,0.407701953
140US12011100700,0.809615644
140US12011090401,0.929857495
140US12011010601,0.573692024
140US12011110100,0.646362562
140US12011010605,1.112229462
140US12011110321,0.814697758
140US12011110323,0.295449589
140US12011020319,0.484717122
140US12011030100,0.647104149
140US12011050800,0.776892315
140US12011070306,1.72304656
140US12011060401,0.876107742
140US12011020308,1.28585165
140US12011030302,1.04192715
140US12043000300,21.83127379
140US12051000300,14.26493411
140US12011041900,0.150443161
140US12011042700,0.823711646
140US12011050301,0.500336051
140US12011090502,0.545955254
140US12011060900,0.759050188
140US12011060115,0.284383196
140US12011070314,2.99649857
140US12081001501,1.738363251
140US12069031301,3.526150181
140US12069030208,0.909059954
140US12069030406,2.386464082
140US12021000301,0.556886015
140US12021010801,0.667999964
140US12021010411,0.522783885
140US12021000200,0.496599876
140US12021010300,0.563751685
140US12021010210,1.121211801
140US12119910500,4.763279231
140US12111381204,2.944649388
140US12101031007,0.704612044
140US12101030700,0.504336274
140US12111380902,2.031862432
140US12111381603,2.283448981
140US12111381802,0.427729719
140US12111380600,0.461740945
140US12101032200,0.246701096
140US12101031504,0.78978797
140US12101031008,0.624720938
140US12087971001,2.395535847
140US12087971800,1.998337279
140US12087972100,0.716608744
140US12087971501,16.34478459
140US12087970500,0.243452111
140US12087970900,2.702968694
140US12095015300,0.781416933
140US12095016301,0.022947508
140US12086001101,0.878009063
140US12086001006,0.762360406
140US12086001003,0.60000755
140US12086000603,0.059900488
140US12086000410,0.460339685
140US12086000405,0.858622992
140US12086000413,1.496205794
140US12086000308,0.804800643
140US12086000206,0.332588823
140US12086000213,0.644979614
140US12086016800,0.992736825
140US12086980900,2.284650833
140US12086016600,0.546122784
140US12086010010,0.526306164
140US12086000805,0.341910926
140US12086000804,0.13468271
140US12086006302,0.32028726
140US12086009315,0.123976828
140US12086005202,0.21333596
140US12086004106,0.535175395
140US12086004000,0.239744902
140US12086003919,1.16084021
140US12086003911,0.40982829
140US12086003801,1.061614617
140US12086002300,0.777069064
140US12086002202,0.750073604
140US12086000115,1.217789998
140US12086011500,14.51502061
140US12086010207,0.409192433
140US12086010209,0.496595968
140US12086010201,2.430069139
140US12086004901,0.577131229
140US12086006402,0.554886522
140US12086005304,0.125478751
140US12086007101,0.212581699
140US12086009903,1.627063765
140US12057013207,3.328031018
140US12057012800,1.707054446
140US12057012501,2.185202729
140US12057013003,1.865507595
140US12057011410,1.405137192
140US12057011516,0.462040211
140US12057011416,0.586834436
140US12057012600,0.562101858
140US12086009503,1.104557629
140US12086008415,1.455294102
140US12086008309,0.686519184
140US12086008000,2.425412329
140US12086002003,0.498496404
140US12086001801,0.266513054
140US12086001302,1.205274556
140US12086001205,0.969589939
140US12086001206,1.077925759
140US12057007200,2.09976708
140US12057011108,0.38192029
140US12057011301,0.619687359
140US12057011205,0.686959002
140US12057011206,0.475329836
140US12057010811,0.489271452
140US12057010106,2.103968847
140US12057000402,0.340042035
140US12057000602,0.152349024
140US12057010304,3.812240077
140US12057013505,0.679993656
140US12057011708,0.537977427
140US12057001100,1.111833322
140US12057000800,0.669009826
140US12057002900,0.578068196
140US12057003100,0.694048136
140US12057003500,0.836306153
140US12057003800,1.459666139
140US12057010600,0.598638629
140US12057003600,1.173574531
140US12057005900,0.71553986
140US12057006600,0.512728491
140US12057004800,0.921677799
140US12057013907,7.072638735
140US12057013001,2.765755067
140US12057013903,9.095434257
140US12057001900,0.581190925
140US12081002005,1.199267154
140US12081000305,0.688032983
140US12081000406,0.758119785
140US12086002501,0.370236701
140US12086009021,0.22585354
140US12086002403,0.732846161
140US12086004703,0.593633754
140US12086018100,0.479369129
140US12081000504,0.554349264
140US12081001202,0.474110272
140US12081001203,1.449125319
140US12081000304,0.300124291
140US12081000101,0.490740437
140US12081000503,1.120348123
140US12071050305,1.51378842
140US12071010803,1.288014806
140US12071010306,0.583861129
140US12071010602,0.391416484
140US12071010801,1.329849697
140US12071060202,0.686047609
140US12071000600,0.509830667
140US12071001300,0.694996916
140US12071000700,0.377521479
140US12071010411,0.635997711
140US12071001903,1.045024953
140US12095017808,1.222487762
140US12095014703,0.588057149
140US12095014811,1.201829774
140US12095011701,0.614112461
140US12095016902,0.33948926
140US12095011600,1.015478679
140US12095016904,0.546851054
140US12095015601,0.833956065
140US12095015801,0.817276906
140US12095010802,0.531254925
140US12095012800,0.709428965
140US12095015802,1.184648342
140US12095012900,0.386954569
140US12095017001,0.838001946
140US12095017504,0.973047672
140US12095014301,0.977948105
140US12095014804,0.430415897
140US12095016802,2.207562082
140US12095010500,0.710968786
140US12095010400,0.853453521
140US12095013900,0.430356116
140US12095013300,0.827619708
140US12095017006,0.876671926
140US12095016412,0.916582012
140US12095016716,1.297459209
140US12105016001,9.879014198
140US12105013102,2.128925697
140US12105014802,2.250914114
140US12095017702,0.9702607
140US12095017503,0.716842377
140US12055961601,11.60290572
140US12055960601,0.560169817
140US12055960900,3.166727863
140US12071030300,6.454175751
140US12071040205,3.483264974
140US12071040302,2.751265002
140US12071040312,4.051109085
140US12071040207,1.843701349
140US12071040305,0.358123559
140US12009071500,1.522573111
140US12009062600,0.129518398
140US12009063102,0.965454528
140US12009066400,0.445719599
140US12009066600,0.386580489
140US12009066500,0.94105009
140US12009064500,0.522086778
140US12009064602,0.917927417
140US12009064800,0.777502211
140US12009066104,3.439193883
140US12009069200,0.379870134
140US12009060500,0.081881382
140US12009060400,1.007333813
140US12115001000,0.831450854
140US12115000405,0.693582826
140US12115001101,0.966599291
140US12115000300,1.173044638
140US12115000503,0.571832098
140US12115002507,0.703940871
140US12115001204,1.661010691
140US12115001302,0.414372293
140US12117021315,1.534588813
140US12117021320,0.717014268
140US12117022208,0.531191287
140US12117020812,0.272605875
140US12125960300,8.015659094
140US12117021318,0.850693589
140US12117021504,0.98292023
140US12117020811,0.885542318
140US12115001304,0.716438633
140US12115001704,0.941927901
140US12115000602,0.475305296
140US12115001904,0.702081182
140US12115001903,1.220789891
140US12115002509,1.379110001
140US12115001803,0.916988926
140US12115002716,1.554841475
140US12119910300,3.890955181
140US12119980000,11.75344899
140US12119911702,0.824887819
140US12119911302,1.844017514
140US12053041302,0.762581571
140US12105012306,10.30452258
140US12105012405,0.751547866
140US12105012411,2.140730479
140US12105012409,4.790824563
140US12105012803,3.608531689
140US12105014001,1.243658995
140US12035060301,2.892329664
140US12041950201,7.104273253
140US12035060208,2.455221634
140US12035060303,2.729662319
140US12035060304,2.210965191
140US12057012503,1.854081855
140US12057013919,1.077067813
140US12057013913,2.573114848
140US12057013806,0.702753687
140US12057013917,1.025136439
140US12057013411,0.625804537
140US12105015600,9.627959605
140US12105015801,2.4402771
140US12105012408,3.647822098
140US12105012804,2.136554524
140US12105014006,1.213907141
140US12105015702,12.32380998
140US12087971600,10.65924243
140US12093910403,3.247893825
140US12093910300,1.419966845
140US12093910202,3.423190894
140US12093910602,3.566181922
140US12105016100,10.83749588
140US12069031103,6.180770531
140US12019030103,1.980896007
140US12087971200,0.601459299
140US12057010211,0.757596757
140US12057011013,0.678815518
140US12057006103,0.342014187
140US12057007002,1.004271289
140US12105015404,4.332469189
140US12087971402,18.19783255
140US12087971002,11.13456738
140US12057014008,1.273321098
140US12057013801,1.99309198
140US12057011905,0.210745132
140US12115002720,1.66491073
140US12115002723,0.739674755
140US12115001403,3.01465859
140US12057000102,0.905266805
140US12057000201,0.537670889
140US12057000902,0.512862389
140US12057012211,0.701711781
140US12057013604,2.632520451
140US12057980400,3.921454366
140US12057011016,0.979550524
140US12057010900,0.85529477
140US12057011203,1.15328778
140US12057011523,2.045132512
140US12057011417,0.572326558
140US12057011514,1.441839965
140US12057011610,0.458490207
140US12057011614,0.728994298
140US12057012209,1.992598817
140US12031002102,0.793225512
140US12031012703,0.784217491
140US12031014408,0.983609806
140US12031015501,0.556130695
140US12031017300,8.410559131
140US12019030704,1.992505839
140US12019030210,1.655533163
140US12019030707,0.974635729
140US12019030106,1.740803566
140US12031013906,1.999665935
140US12031012704,0.977936598
140US12031013404,1.252009397
140US12031014203,0.414879479
140US12031014329,0.977114887
140US12019031201,6.866677174
140US12019031302,2.022412173
140US12019030205,2.755364342
140US12019031203,2.40153718
140US12105010401,0.559763722
140US12105011901,0.68892832
140US12105011832,0.769862513
140US12105012003,1.424119982
140US12105012307,4.94192197
140US12105012309,4.449557796
140US12105011822,1.52586316
140US12105011909,2.319078007
140US12105012128,1.082212531
140US12103026818,0.726114801
140US12103026912,0.781072398
140US12103027326,0.590347529
140US12103027801,0.225014174
140US12103028103,0.939011025
140US12103024408,0.813032973
140US12103025412,0.408646426
140US12017451101,5.191190808
140US12031014342,0.784996892
140US12031016813,1.464772167
140US12031014416,1.241862126
140US12031013732,4.156088602
140US12031010203,1.983449334
140US12019031104,2.027127638
140US12055980000,5.129658761
140US12055961602,7.083725346
140US12031014340,0.685808175
140US12031001401,0.675418853
140US12031014344,0.608266714
140US12031015804,1.112796006
140US12031014425,1.025754723
140US12031013730,1.069757878
140US12031013729,1.928366028
140US12031013731,0.303037669
140US12031001402,0.183474194
140US12031016731,0.706636009
140US12071080202,1.520705382
140US12071040117,0.929387883
140US12071001912,1.02216685
140US12071080203,1.883822254
140US12071040208,4.730474363
140US12071050311,1.492872898
140US12071040118,0.340371296
140US12071040206,2.207726524
140US12071040125,0.252921249
140US12027010101,8.941961515
140US12095014908,0.996390924
140US12095016728,0.588862921
140US12095016906,0.980946056
140US12095990000,4.88934934
140US12103027701,1.207318974
140US12103027901,0.282820865
140US12055980100,13.44950265
140US12073002205,0.986929404
140US12073002206,1.486381457
140US12073002605,2.44259066
140US12073002507,8.370628967
140US12073002413,5.255566229
140US12085001409,1.379224852
140US12085000606,1.398227246
140US12085000400,1.093905327
140US12085000501,1.475072434
140US12085000800,0.191530128
140US12085000100,1.310828201
140US12069030305,6.85739815
140US12073002511,1.961058874
140US12069030806,0.315968818
140US12069030805,1.467623856
140US12069030803,0.71744986
140US12069030108,2.327080201
140US12085000901,1.124441078
140US12085000902,0.154589734
140US12085001302,1.867478019
140US12103027327,0.761002548
140US12103026101,1.154798136
140US12103024413,0.54673696
140US12103024512,1.101176776
140US12103024805,0.497321344
140US12103024904,0.556862038
140US12103025208,0.548564686
140US12103025414,0.438424478
140US12101031203,0.710977733
140US12101031205,0.673019647
140US12101031208,1.378081006
140US12101031302,2.076718443
140US12101031503,0.598967372
140US12101031602,0.821410253
140US12101031605,0.980681232
140US12101033014,2.823534342
140US12127091019,1.116703198
140US12127090304,1.605855242
140US12127082701,1.679330842
140US12127080807,0.568656177
140US12127090806,0.796499202
140US12127091028,0.489824103
140US12101033101,3.480248667
140US12101032009,1.583173235
140US12101032107,1.744273943
140US12101031708,0.765072968
140US12057006400,0.064678279
140US12101031901,6.788292661
140US12001001514,0.731298081
140US12001002220,1.344764717
140US12001001517,0.858162832
140US12001002219,1.063581066
140US12083000502,11.59180147
140US12083002604,4.272881277
140US12083002605,2.577674706
140US12083001003,6.2602064
140US12083001007,2.214547744
140US12101032103,3.256910963
140US12101032402,5.24175195
140US12101032013,0.549505443
140US12101032014,0.505416448
140US12101032108,2.109073072
140US12101032802,1.910971299
140US12101032902,0.660882574
140US12101033102,4.091205835
140US12101031701,4.632008315
140US12101030202,0.80067319
140US12101032111,1.090962812
140US12083002401,0.527715042
140US12083001008,0.736892252
140US12083000605,7.749115724
140US12101032113,0.641115056
140US12057013004,3.161368861
140US12057013412,0.779451962
140US12057013413,0.983704069
140US12127082510,2.107682324
140US12127082802,0.368063624
140US12127091020,1.902222408
140US12127080201,5.144162919
140US12127091018,1.544940103
140US12127081101,0.28826933
140US12127082509,2.928872357
140US12127082801,2.579594297
140US12127090306,2.04415983
140US12049970202,8.587582473
140US12011070601,0.871257788
140US12009064126,1.383370293
140US12009063104,0.673934889
140US12009065236,2.938511867
140US12009068102,3.384612333
140US12009980100,8.935417556
140US12091021801,0.654938574
140US12099005921,1.062593566
140US12099005933,0.564249386
140US12099005934,0.495923102
140US12009071100,4.377125638
140US12009061201,0.945513603
140US12099005945,1.475255195
140US12099005947,0.9213362
140US12099007748,1.524493111
140US12099007751,0.413135591
140US12099007757,1.817711863
140US12099007759,2.254719538
140US12099007805,1.10795172
140US12099000210,0.836487047
140US12099001101,0.614949688
140US12099001402,0.510546248
140US12099005955,0.941209713
140US12099006012,0.157509769
140US12005001404,1.562573643
140US12005002608,2.995152014
140US12005001200,1.620247777
140US12005001501,1.259402368
140US12091021501,1.719758161
140US12091021400,0.499250475
140US12091023308,0.960392171
140US12113010708,0.99207322
140US12113010814,0.234282731
140US12099006906,0.425160684
140US12099007005,0.543639108
140US12099001904,0.574015132
140US12099003000,1.152724002
140US12099004007,0.599013109
140US12099004102,0.648936054
140US12099004702,0.569499336
140US12099005202,0.234598943
140US12099005204,0.464241413
140US12099005936,0.680288005
140US12099006201,0.294361854
140US12099006502,0.419681982
140US12107951000,3.066443523
140US12111381300,2.308086615
140US12111382112,1.784670472
140US12015020101,1.928676779
140US12099006907,0.655873748
140US12099006909,0.414032004
140US12099007009,0.815269735
140US12099007605,1.177593108
140US12099007723,0.711728429
140US12099007739,0.759673456
140US12021010208,1.100101381
140US12099007821,3.001411725
140US12021010209,2.051844501
140US12099008201,0.701763718
140US12101033006,0.661555036
140US12021010215,1.561496671
140US12021010401,1.189467805
140US12099008301,7.342952229
140US12021000600,1.01186257
140US12011060211,0.80641963
140US12011010504,0.696015762
140US12011010609,0.438424127
140US12011010902,0.780477728
140US12011040503,0.272034553
140US12011041200,0.982210569
140US12011050311,0.7869382
140US12011050402,1.230835206
140US12011060603,0.599124462
140US12011061100,1.066220362
140US12011070204,0.65890665
140US12033001202,0.417605261
140US12033001800,1.054089078
140US12033002200,1.184570352
140US12033002701,2.489820749
140US12033003201,2.231587074
140US12033003301,1.774283206
140US12033003603,4.863080911
140US12033003608,2.550936456
140US12109021101,9.896862505
140US12109021301,0.905705243
140US12109020704,1.628061222
140US12109021102,7.754357432
140US12033003505,1.122239241
140US12033002604,1.952396501
140US12033002602,1.443354166
140US12033002605,1.238371094
140US12033003204,1.255970525
140US12061050504,0.623859271
140US12061050806,2.120888338
140US12053041502,1.368180672
140US12099000507,1.152385358
140US12053041402,1.108017719
140US12053041005,0.859300147
140US12053040303,3.1182782
140US12133970303,8.591552251
140US12133970102,3.209202092
140US12081001402,2.594552748
140US12081001914,12.61794599
140US12031016101,0.301613161
140US12031016811,2.054963396
140US12031012201,0.86338916
140US12031013525,1.068533881
140US12086000134,0.155934633
140US12086000131,0.293353068
140US12086013900,0.689519789
140US12086001606,0.131216014
140US12086004406,0.101615104
140US12086003917,0.692626096
140US12086003705,0.200113762
140US12086009026,0.47220633
140US12086009024,0.399842823
140US12086006206,0.131186513
140US12086008502,0.490972027
140US12086016300,0.387915554
140US12086008101,1.705548798
140US12086018700,0.642600978
140US12086009022,0.256265972
140US12086008907,0.546128444
140US12086009030,0.532586155
140US12086010012,1.059320379
140US12086017700,0.395489745
140US12086019600,1.957048153
140US12086980700,1.42668226
140US12086004607,0.350828416
140US12086000215,0.667503425
140US12086000218,0.84546052
140US12086016200,0.430312547
140US12086007807,0.762046913
140US12086981000,1.11090302
140US12086000123,0.155678643
140US12086008206,0.557455915
140US12086004500,0.425939992
140US12086000211,0.55683135
140US12086003922,1.108173617
140US12086011800,0.669615226
140US12086010613,1.227948576
140US12086008207,1.979834094
140US12086009706,0.72244989
140US12099000509,1.108344435
140US12099000903,0.684544723
140US12099000905,1.105321788
140US12099001003,0.699652469
140US12011080403,0.689717253
140US12011090102,1.293732364
140US12011090802,0.688440856
140US12011091802,0.924717908
140US12011100502,0.527458697
140US12011110332,0.66106282
140US12099001301,0.699479568
140US12099001907,1.666521512
140US12099001913,0.291038698
140US12099001917,0.361272723
140US12099003102,0.493535365
140US12099003201,1.576287282
140US12099003600,0.287471245
140US12099003902,1.224963143
140US12099004401,0.638475394
140US12099004500,0.648144656
140US12011070602,0.803339097
140US12011110333,0.707850429
140US12011010403,0.467137688
