GEOID,HEROP_ID,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp
42049,050US42049,649.75,241.01,1135,421
42051,050US42051,869.88,439.84,710,359
42053,050US42053,414.39,150.69,22,8
42055,050US42055,665.25,366.71,644,355
42057,050US42057,1007.86,509.47,91,46
42059,050US42059,418.16,221.88,98,52
42061,050US42061,688.67,332.1,197,95
42063,050US42063,248.95,132.65,137,73
42065,050US42065,1502.42,880.35,413,242
42067,050US42067,,,,
42069,050US42069,697.47,393.33,954,538
42071,050US42071,536.78,215.18,1841,738
42073,050US42073,408.92,156.41,217,83
42075,050US42075,750.27,298.97,660,263
42077,050US42077,540.07,208.64,1302,503
42079,050US42079,444.9,180.17,926,375
42081,050US42081,832.56,451.37,605,328
42083,050US42083,704.2,442.53,183,115
42085,050US42085,527.85,217.18,367,151
42087,050US42087,523.48,314.09,145,87
42089,050US42089,1429.1,619.46,1608,697
42091,050US42091,103.11,48.01,567,264
42093,050US42093,393.56,218.65,45,25
42095,050US42095,397.05,215.36,802,435
42097,050US42097,436.39,241.67,251,139
42099,050US42099,555.63,267.53,162,78
42101,050US42101,1046.94,217.43,11407,2369
42103,050US42103,383.45,182.21,141,67
42105,050US42105,836.48,469.24,82,46
42107,050US42107,609.22,359.59,554,327
42109,050US42109,603.1,437.54,153,111
42111,050US42111,415.5,222.74,194,104
42113,050US42113,273.22,191.26,10,7
42115,050US42115,265.73,97.01,63,23
42117,050US42117,326.55,228.19,83,58
42119,050US42119,513.29,300.29,147,86
42121,050US42121,1121.9,612.24,350,191
42123,050US42123,970.91,540.34,230,128
42125,050US42125,354.75,164.9,469,218
42127,050US42127,435.12,112.69,139,36
42129,050US42129,292.78,114.76,648,254
42131,050US42131,751.11,417.95,124,69
42133,050US42133,510.88,185.25,1492,541
44001,050US44001,226.22,,1656,
44003,050US44003,226.22,,1656,
44005,050US44005,226.22,,1656,
44007,050US44007,226.22,,1656,
44009,050US44009,226.22,,1656,
45001,050US45001,767.3,198.44,116,30
45003,050US45003,634.75,242.67,667,255
45005,050US45005,584.13,207.27,31,11
45007,050US45007,429.1,162.57,549,208
45009,050US45009,722.58,201.37,61,17
45011,050US45011,846.14,271.7,109,35
45013,050US45013,333.75,86.94,357,93
45015,050US45015,342.96,120.14,511,179
45017,050US45017,809.81,242.94,70,21
45019,050US45019,492.85,126.83,1329,342
45021,050US45021,1364.15,731.78,494,265
45023,050US45023,552.84,232,112,47
45025,050US45025,433.23,94.66,119,26
45027,050US45027,694.26,217.61,134,42
45029,050US45029,626.3,215.82,148,51
45031,050US45031,532.17,208.35,212,83
45033,050US45033,670.61,231.05,119,41
45035,050US45035,354.73,114.77,374,121
45037,050US45037,546.98,213.04,95,37
45039,050US45039,611.18,158.45,81,21
45041,050US45041,804.51,349.54,702,305
45043,050US45043,625.21,194.51,225,70
45045,050US45045,545.02,197.27,1840,666
45047,050US45047,764.62,306.31,332,133
45049,050US45049,561.71,218.44,72,28
45051,050US45051,,,,
45053,050US45053,592.15,186.1,105,33
45055,050US45055,467.44,196.82,190,80
45057,050US45057,485.08,221.6,278,127
45059,050US45059,753.72,380.38,321,162
45061,050US45061,738.89,233,574,181
45063,050US45063,473.37,177.18,895,335
45067,050US45067,948.7,347.49,172,63
45069,050US45069,502.23,163.65,89,29
45065,050US45065,714.69,244.5,38,13
45071,050US45071,686.64,258.55,162,61
45073,050US45073,608.11,316.72,288,150
45075,050US45075,921.39,233.67,485,123
45077,050US45077,536.46,230.55,477,205
45079,050US45079,448.89,103.51,1288,297
45081,050US45081,835.73,219.48,99,26
45083,050US45083,794.54,285.57,1661,597
45085,050US45085,738.89,233,574,181
45087,050US45087,1072.95,565.63,184,97
45089,050US45089,785.31,132.59,154,26
45091,050US45091,534.17,230.03,973,419
46003,050US46003,,,,
46005,050US46005,639.72,382.05,72,43
46007,050US46007,,,,
46009,050US46009,250.11,181.9,11,8
46011,050US46011,373.91,249.27,90,60
46013,050US46013,800.3,700.78,193,169
46015,050US46015,563.03,469.19,18,15
46017,050US46017,,,,
46019,050US46019,823.72,626.03,50,38
46021,050US46021,,,,
46023,050US46023,900.73,1073.21,47,56
46025,050US46025,441.18,196.08,9,4
46027,050US46027,441.34,386.17,48,42
46029,050US46029,715.54,442.96,126,78
46031,050US46031,,,,
46033,050US46033,,,,
46035,050US46035,900.38,581.16,110,71
46037,050US46037,586.51,456.17,18,14
46039,050US46039,278.33,198.81,7,5
46041,050US46041,,,,
46043,050US46043,,,,
46045,050US46045,,,,
46047,050US46047,431.03,304.26,17,12
46049,050US46049,,,,
46051,050US46051,266.49,133.24,12,6
46053,050US46053,,,,
46055,050US46055,376.65,,4,
46057,050US46057,111.95,,4,
46059,050US46059,,,,
46061,050US46061,,,,
46063,050US46063,,,,
46065,050US46065,1328.63,813.45,147,90
46067,050US46067,,,,
46069,050US46069,,,,
46071,050US46071,,,,
46073,050US46073,,,,
46075,050US46075,,,,
46077,050US46077,,,,
46079,050US46079,365.39,365.39,25,25
46081,050US46081,574.46,389.15,93,63
46083,050US46083,275.39,158.79,111,64
46085,050US46085,,,,
46091,050US46091,548.59,431.03,14,11
46087,050US46087,,,,
46089,050US46089,,,,
46093,050US46093,436.68,333.93,85,65
46095,050US46095,1051.71,1051.71,12,12
46097,050US46097,,,,
46099,050US46099,813.74,541.97,1036,690
46101,050US46101,,,,
46102,050US46102,,,,
46103,050US46103,1115.13,919.47,758,625
46105,050US46105,492.31,430.77,8,7
46107,050US46107,,,,
46109,050US46109,2108.75,1917.04,121,110
46111,050US46111,,,,
46115,050US46115,342.74,210.91,13,8
46117,050US46117,,,,
46119,050US46119,,,,
46121,050US46121,,,,
46123,050US46123,1305.8,971.76,43,32
46125,050US46125,318.41,159.2,16,8
46127,050US46127,614.63,497.56,63,51
46129,050US46129,355.3,387.6,11,12
46135,050US46135,,,,
46137,050US46137,,,,
47001,050US47001,598.47,432.23,288,208
47003,050US47003,1258.53,408.09,404,131
47005,050US47005,535.83,210.13,51,20
47007,050US47007,369.76,184.88,38,19
47009,050US47009,524.63,301.63,447,257
47011,050US47011,723.57,414.28,510,292
47013,050US47013,1239.77,664.45,306,164
47015,050US47015,1071.78,443.87,99,41
47017,050US47017,571.78,237.77,101,42
47019,050US47019,825.05,373.24,294,133
47021,050US47021,734.17,317.77,201,87
47023,050US47023,611.59,257.05,69,29
47025,050US47025,1138.78,598.34,236,124
47027,050US47027,879.17,518.49,39,23
47029,050US47029,927.42,528.67,207,118
47031,050US47031,953.31,404.18,342,145
47033,050US47033,705.28,196.55,61,17
47035,050US47035,931.23,572.6,309,190
47037,050US47037,675.7,221.36,3370,1104
47041,050US47041,997.23,577.76,126,73
47039,050US47039,711.18,246.73,49,17
47043,050US47043,731.42,415.52,257,146
47045,050US47045,1003.26,514.49,234,120
47047,050US47047,371.62,197.19,98,52
47049,050US47049,1022.4,471.19,115,53
47051,050US47051,722.67,520.91,197,142
47053,050US47053,589.12,216.54,185,68
47055,050US47055,900.23,651.35,170,123
47057,050US47057,878.62,473.1,130,70
47059,050US47059,536.23,343.1,236,151
47061,050US47061,1008.3,450.77,85,38
47063,050US47063,736.28,395.32,298,160
47065,050US47065,370.11,174.44,872,411
47067,050US47067,1190.77,729.04,49,30
47069,050US47069,626.33,283.62,106,48
47071,050US47071,909.37,463.97,147,75
47073,050US47073,427.24,226.19,153,81
47075,050US47075,668.75,214,75,24
47077,050US47077,1230.89,738.54,215,129
47079,050US47079,494.06,329.37,96,64
47081,050US47081,546.58,171.96,89,28
47083,050US47083,855.2,349.85,44,18
47085,050US47085,709.99,334.11,85,40
47087,050US47087,465.24,301.04,34,22
47089,050US47089,719.57,359.78,250,125
47091,050US47091,911.32,385.56,104,44
47093,050US47093,765.02,316.53,2429,1005
47095,050US47095,967.04,335.5,49,17
47097,050US47097,1230.94,630.48,205,105
47099,050US47099,755.18,475.21,205,129
47101,050US47101,729.36,130.24,56,10
47103,050US47103,1136.42,504.57,250,111
47105,050US47105,462.23,235.89,145,74
47111,050US47111,903.56,520.8,144,83
47113,050US47113,1368.31,407.82,869,259
47115,050US47115,771.99,286.74,140,52
47117,050US47117,1007.9,276.95,222,61
47119,050US47119,673.14,272.72,427,173
47107,050US47107,699.76,442.58,234,148
47109,050US47109,416.8,167.96,67,27
47121,050US47121,505.18,328.37,40,26
47123,050US47123,901.89,583.58,255,165
47125,050US47125,348.74,98.96,511,145
47127,050US47127,832.93,269.48,34,11
47129,050US47129,256.78,142.65,36,20
47131,050US47131,593.36,168.03,113,32
47133,050US47133,640.38,381.35,89,53
47135,050US47135,474.87,138.5,24,7
47137,050US47137,578.03,442.03,17,13
47139,050US47139,613.05,306.53,68,34
47141,050US47141,898.24,444.39,475,235
47143,050US47143,711.95,238.94,146,49
47145,050US47145,601.53,352.41,198,116
47147,050US47147,521.92,326.2,248,155
47149,050US47149,435.97,197.93,1011,459
47151,050US47151,981.52,465.68,137,65
47153,050US47153,919.56,323.36,91,32
47155,050US47155,803.61,332.42,498,206
47157,050US47157,821.84,261.98,4991,1591
47159,050US47159,668.38,373.05,86,48
47161,050US47161,769.14,431.19,66,37
47163,050US47163,955.42,434.74,945,430
47165,050US47165,592.81,239.2,741,299
47167,050US47167,695.85,290.36,278,116
47169,050US47169,630.3,387.88,52,32
47171,050US47171,569.34,311.36,64,35
47173,050US47173,1001.11,635.63,126,80
47175,050US47175,491.94,191.31,18,7
47177,050US47177,919.5,384.09,237,99
47179,050US47179,396.08,207.14,348,182
47181,050US47181,969.99,480.46,107,53
47183,050US47183,367.39,225.03,80,49
47185,050US47185,846.8,560.56,142,94
47187,050US47187,198.01,93.29,312,147
47189,050US47189,499.85,237.72,471,224
48001,050US48001,1278.81,498.01,511,199
48003,050US48003,788.46,360.68,94,43
48005,050US48005,1553.97,728.89,840,394
48007,050US48007,1302.64,806.75,176,109
48009,050US48009,543.78,150.01,29,8
48011,050US48011,563.38,,6,
48013,050US48013,956.64,675.85,293,207
48015,050US48015,642.21,255.8,118,47
48017,050US48017,1137.98,521.57,48,22
48019,050US48019,859.88,417.66,105,51
48021,050US48021,449.42,177.45,271,107
48023,050US48023,1874.37,911.85,37,18
48025,050US48025,1044.47,483.47,229,106
48027,050US48027,788.64,359.08,1891,861
48029,050US48029,782.35,380.34,10400,5056
48031,050US48031,762.58,527.94,52,36
48033,050US48033,1086.96,,4,
48035,050US48035,1086.85,453.64,115,48
48037,050US48037,1656.51,1000,979,591
48039,050US48039,590.11,354.55,1443,867
48041,050US48041,801.27,400.34,1371,685
48043,050US48043,429.48,103.08,25,6
48045,050US48045,,,,
48047,050US48047,791.62,302.68,34,13
48049,050US48049,3166.74,1402.36,761,337
48051,050US48051,1864.56,844.16,201,91
48053,050US48053,970.97,475.08,280,137
48055,050US48055,838.34,424.18,251,127
48057,050US48057,1092.72,546.36,138,69
48059,050US48059,671.06,359.5,56,30
48061,050US48061,606.87,297.28,1578,773
48063,050US48063,860.45,215.11,64,16
48065,050US48065,2523.84,925.41,90,33
48067,050US48067,1433.27,834.12,244,142
48069,050US48069,722.51,316.1,32,14
48071,050US48071,771.19,516.39,227,152
48073,050US48073,1274.71,540.3,394,167
48075,050US48075,2266.73,1122.36,103,51
48077,050US48077,564.15,209.54,35,13
48079,050US48079,756.62,567.47,12,9
48081,050US48081,,,,
48083,050US48083,2412.33,1072.15,108,48
48085,050US48085,267.29,148.83,1893,1054
48087,050US48087,2177.97,560.05,35,9
48089,050US48089,1750.89,987.47,211,119
48091,050US48091,821.84,356.7,811,352
48093,050US48093,1607.3,771.51,125,60
48095,050US48095,1427.82,634.58,27,12
48097,050US48097,1331.2,749.53,341,192
48099,050US48099,775.03,439.42,448,254
48101,050US48101,,,,
48103,050US48103,532.8,399.6,16,12
48105,050US48105,1523.11,630.25,29,12
48107,050US48107,632.11,158.03,20,5
48109,050US48109,540.96,463.68,7,6
48111,050US48111,755.84,435.18,33,19
48113,050US48113,798.47,315.68,14081,5567
48115,050US48115,1870.32,810.47,150,65
48123,050US48123,1545.42,674.06,188,82
48117,050US48117,2277.29,1195.36,261,137
48119,050US48119,1434.49,765.06,45,24
48121,050US48121,239.83,123.66,1474,760
48125,050US48125,1363.19,584.23,14,6
48127,050US48127,922.44,395.33,49,21
48129,050US48129,1804.12,773.2,35,15
48131,050US48131,867.43,196.4,53,12
48133,050US48133,3094.6,1686.28,334,182
48135,050US48135,1249.89,835.77,1331,890
48137,050US48137,1417.53,,11,
48141,050US48141,443.61,239.92,2498,1351
48139,050US48139,770.7,456.04,943,558
48143,050US48143,1018.39,464.17,294,134
48145,050US48145,1267.92,753.4,138,82
48147,050US48147,1184.31,548.29,270,125
48149,050US48149,724.23,582.22,102,82
48151,050US48151,661,472.14,14,10
48153,050US48153,,,,
48155,050US48155,,,,
48157,050US48157,195.49,87.97,1040,468
48159,050US48159,1461.28,616.98,90,38
48161,050US48161,966.14,411.66,115,49
48163,050US48163,715.25,397.36,90,50
48165,050US48165,863.13,485.51,112,63
48167,050US48167,713.88,418.33,1628,954
48169,050US48169,1147.87,675.22,51,30
48171,050US48171,855.99,588.92,125,86
48173,050US48173,,,,
48175,050US48175,992.2,472.48,42,20
48177,050US48177,2174.82,1045.9,262,126
48179,050US48179,1368.33,934.65,183,125
48181,050US48181,1554.5,840.34,1306,706
48183,050US48183,1719.9,800.49,1345,626
48185,050US48185,839.15,403.23,154,74
48187,050US48187,663.62,272.26,741,304
48189,050US48189,1244.97,569.81,260,119
48191,050US48191,3171.75,1137.04,53,19
48193,050US48193,1680.31,710.9,78,33
48195,050US48195,580.51,244.42,19,8
48197,050US48197,2456.31,991.97,52,21
48199,050US48199,790.08,407.78,279,144
48201,050US48201,671.28,242.58,21230,7672
48203,050US48203,987.74,490.4,427,212
48205,050US48205,478.07,224.97,17,8
48207,050US48207,2202,1115.68,75,38
48209,050US48209,446.75,256.34,725,416
48211,050US48211,681.27,340.63,14,7
48213,050US48213,1061.48,580.46,523,286
48215,050US48215,533.24,330.65,2869,1779
48217,050US48217,2067.71,1280.68,444,275
48219,050US48219,1053.4,711.95,145,98
48221,050US48221,1721.44,755.27,604,265
48223,050US48223,1948.11,1090.59,443,248
48225,050US48225,1778.66,849.07,243,116
48227,050US48227,1130.06,604.35,273,146
48229,050US48229,703.4,234.47,18,6
48231,050US48231,1169.4,479.31,749,307
48233,050US48233,945.66,550.34,122,71
48235,050US48235,436.68,,4,
48237,050US48237,906.62,453.31,50,25
48239,050US48239,2289.91,1044.91,206,94
48241,050US48241,1172.63,717.43,237,145
48243,050US48243,,,,
48245,050US48245,1225.18,527.39,2042,879
48247,050US48247,288.7,144.35,8,4
48249,050US48249,603.01,282.79,145,68
48251,050US48251,1187.98,705.28,1361,808
48253,050US48253,938.83,519.97,130,72
48255,050US48255,1171.8,427.01,118,43
48257,050US48257,652.36,399.09,595,364
48259,050US48259,542.06,435.85,148,119
48261,050US48261,3111.11,3555.56,7,8
48263,050US48263,1616.63,,7,
48265,050US48265,2239.61,1048.97,664,311
48267,050US48267,2057.96,545.99,49,13
48269,050US48269,,,,
48271,050US48271,414.94,,8,
48273,050US48273,1220.28,815.13,253,169
48275,050US48275,1130.52,359.71,22,7
48283,050US48283,1237.99,704.38,58,33
48277,050US48277,2509.17,1094.08,766,334
48279,050US48279,1386.26,693.13,110,55
48281,050US48281,1000.75,589.99,134,79
48285,050US48285,746.85,437.81,87,51
48287,050US48287,1237.36,686.42,137,76
48289,050US48289,1322.96,667.04,119,60
48291,050US48291,1194.98,498.49,688,287
48293,050US48293,1965.55,1023.26,267,139
48295,050US48295,519.75,415.8,10,8
48297,050US48297,1188.01,925.54,86,67
48299,050US48299,1053.9,379.03,114,41
48301,050US48301,,,,
48303,050US48303,888.79,423.78,1854,884
48305,050US48305,1090.48,501.03,37,17
48313,050US48313,1293.06,613.09,116,55
48315,050US48315,2232.14,964.29,125,54
48317,050US48317,306,244.8,10,8
48319,050US48319,638.1,273.47,14,6
48321,050US48321,1267.07,651.51,282,145
48323,050US48323,255.34,127.67,92,46
48307,050US48307,1750.97,1297.02,81,60
48309,050US48309,1759.95,839.09,2970,1416
48311,050US48311,2785.52,2506.96,10,9
48325,050US48325,555.52,306.92,181,100
48327,050US48327,2067.67,751.88,22,8
48329,050US48329,1047.86,567.21,1162,629
48331,050US48331,1420.53,917.98,212,137
48333,050US48333,2204.41,1042.08,55,26
48335,050US48335,1072.3,454.91,66,28
48337,050US48337,990.27,482.44,117,57
48339,050US48339,661.76,354.86,2622,1406
48341,050US48341,956.51,515.62,128,69
48343,050US48343,1434.8,689.27,102,49
48345,050US48345,,,,
48347,050US48347,1286.77,635.12,545,269
48349,050US48349,1620.67,819.72,518,262
48351,050US48351,1152.28,654.71,88,50
48353,050US48353,1964.33,993.45,174,88
48355,050US48355,1025.55,500.63,2364,1154
48357,050US48357,519.69,472.44,33,30
48359,050US48359,1131.77,1131.77,14,14
48361,050US48361,1429.55,772.18,772,417
48363,050US48363,2943.73,1231.85,509,213
48365,050US48365,942.58,493.04,130,68
48367,050US48367,886.88,534.72,821,495
48369,050US48369,712.78,518.39,44,32
48371,050US48371,918.71,379.47,92,38
48373,050US48373,1675.91,665.29,529,210
48375,050US48375,2293.79,1046.45,1747,797
48377,050US48377,384.84,,13,
48379,050US48379,979.16,475.59,70,34
48381,050US48381,885.93,466.75,801,422
48383,050US48383,1216.22,540.54,27,12
48385,050US48385,888.32,380.71,14,6
48387,050US48387,2203.54,956.8,152,66
48389,050US48389,802.01,570.1,83,59
48391,050US48391,1141.44,645.16,46,26
48393,050US48393,,,,
48395,050US48395,1207.32,583.87,122,59
48397,050US48397,691.1,590.71,475,406
48399,050US48399,1445.86,605.25,86,36
48401,050US48401,577.32,328.63,195,111
48403,050US48403,1211.01,623.85,66,34
48405,050US48405,864.75,620.84,39,28
48407,050US48407,1142.3,601.53,188,99
48409,050US48409,1043.57,638.64,451,276
48411,050US48411,1006.9,575.37,35,20
48413,050US48413,805.37,335.57,12,5
48415,050US48415,1461.2,545.64,158,59
48417,050US48417,853.79,426.89,16,8
48419,050US48419,1141.43,540.32,169,80
48421,050US48421,629.65,228.96,11,4
48423,050US48423,1802.23,694.85,2630,1014
48425,050US48425,856.6,633.89,50,37
48427,050US48427,340.71,179.06,137,72
48429,050US48429,1604.94,617.28,91,35
48431,050US48431,700.12,933.49,6,8
48433,050US48433,981.77,,7,
48435,050US48435,1314.55,610.33,28,13
48437,050US48437,1077.98,389.91,47,17
48439,050US48439,730.26,389.45,10257,5470
48441,050US48441,1867.15,1060.41,1715,974
48443,050US48443,1275.51,,5,
48445,050US48445,1824.12,1007.35,134,74
48447,050US48447,,,,
48449,050US48449,749.67,372.21,143,71
48451,050US48451,1451.62,797.02,1111,610
48453,050US48453,416.23,213.08,3819,1955
48455,050US48455,1901.93,763.36,147,59
48457,050US48457,1062.53,645.69,130,79
48459,050US48459,1372.3,529.94,347,134
48461,050US48461,1113.8,581.11,23,12
48463,050US48463,768.93,381.18,117,58
48465,050US48465,643.52,355.28,192,106
48467,050US48467,970.79,606.4,349,218
48469,050US48469,1494.98,708.24,857,406
48471,050US48471,501.37,200.19,283,113
48473,050US48473,453.58,209.75,173,80
48475,050US48475,1364.76,758.2,99,55
48477,050US48477,1068.25,480.48,229,103
48479,050US48479,335.68,181.7,569,308
48481,050US48481,781.31,320.34,200,82
48483,050US48483,1454.06,594.84,44,18
48485,050US48485,1219.98,632.84,1041,540
48487,050US48487,1843.21,1065.23,154,89
48489,050US48489,557.19,263.53,74,35
48491,050US48491,293.87,142.11,1158,560
48493,050US48493,461.99,298.56,147,95
48495,050US48495,972.42,714.43,49,36
48497,050US48497,724.92,395.41,319,174
48499,050US48499,1162.88,502.87,296,128
48501,050US48501,680.85,340.43,32,16
48503,050US48503,1545.05,725.99,166,78
48505,050US48505,362.89,133.06,30,11
48507,050US48507,648.49,249.42,39,15
49001,050US49001,716.93,393.15,31,17
49003,050US49003,267.08,166.57,93,58
49005,050US49005,234.52,96.36,202,83
49007,050US49007,853.8,756.22,105,93
49009,050US49009,,,,
49011,050US49011,233.4,170.23,532,388
49013,050US49013,1057.12,946.29,124,111
49015,050US49015,706.9,465.52,41,27
49017,050US49017,407.33,169.72,12,5
49019,050US49019,575,295.71,35,18
49021,050US49021,440.98,253.98,158,91
49023,050US49023,526.62,327.36,37,23
49025,050US49025,481.32,229.2,21,10
49027,050US49027,588.56,314.81,43,23
49029,050US49029,69.33,55.46,5,4
49031,050US49031,,,,
49033,050US49033,,,,
49035,050US49035,319.81,162.63,2521,1282
49037,050US49037,311.01,255.47,28,23
49039,050US49039,234.88,144.13,44,27
49041,050US49041,379.61,209.17,49,27
49043,050US49043,143.87,70.18,41,20
49045,050US49045,261.89,152.77,120,70
49047,050US49047,671.94,397.68,147,87
49049,050US49049,208.97,119.82,879,504
49051,050US49051,187.86,117.41,40,25
49053,050US49053,219.57,121.21,221,122
49055,050US49055,,,,
49057,050US49057,591.74,461.49,1004,783
51001,050US51001,,,,
51003,050US51003,,,,
51510,050US51510,,,,
51005,050US51005,,,,
51007,050US51007,,,,
51009,050US51009,,,,
51011,050US51011,,,,
51013,050US51013,,,,
51015,050US51015,,,,
51017,050US51017,,,,
51019,050US51019,,,,
51021,050US51021,,,,
51023,050US51023,,,,
51520,050US51520,,,,
51025,050US51025,,,,
51027,050US51027,,,,
51029,050US51029,,,,
51530,050US51530,,,,
51031,050US51031,,,,
51033,050US51033,,,,
51035,050US51035,,,,
51036,050US51036,,,,
51037,050US51037,,,,
51540,050US51540,,,,
51550,050US51550,,,,
51041,050US51041,,,,
51043,050US51043,,,,
51570,050US51570,,,,
51580,050US51580,,,,
51045,050US51045,,,,
51047,050US51047,,,,
51049,050US51049,,,,
51590,050US51590,,,,
51051,050US51051,,,,
51053,050US51053,,,,
51595,050US51595,,,,
51057,050US51057,,,,
51059,050US51059,,,,
51600,050US51600,,,,
51610,050US51610,,,,
51061,050US51061,,,,
51063,050US51063,,,,
51065,050US51065,,,,
51067,050US51067,,,,
51620,050US51620,,,,
51069,050US51069,,,,
51630,050US51630,,,,
51640,050US51640,,,,
51071,050US51071,,,,
51073,050US51073,,,,
51075,050US51075,,,,
51077,050US51077,,,,
51079,050US51079,,,,
51081,050US51081,,,,
51083,050US51083,,,,
51650,050US51650,,,,
51085,050US51085,,,,
51660,050US51660,,,,
51087,050US51087,,,,
51089,050US51089,,,,
51091,050US51091,,,,
51670,050US51670,,,,
51093,050US51093,,,,
51095,050US51095,,,,
51099,050US51099,,,,
51101,050US51101,,,,
51097,050US51097,,,,
51103,050US51103,,,,
51105,050US51105,,,,
51678,050US51678,,,,
51107,050US51107,,,,
51109,050US51109,,,,
51111,050US51111,,,,
51680,050US51680,,,,
51113,050US51113,,,,
51685,050US51685,,,,
51683,050US51683,,,,
51690,050US51690,,,,
51115,050US51115,,,,
51117,050US51117,,,,
51119,050US51119,,,,
51121,050US51121,,,,
51125,050US51125,,,,
51127,050US51127,,,,
51700,050US51700,,,,
51710,050US51710,,,,
51131,050US51131,,,,
51133,050US51133,,,,
51720,050US51720,,,,
51135,050US51135,,,,
51137,050US51137,,,,
51139,050US51139,,,,
51141,050US51141,,,,
51730,050US51730,,,,
51143,050US51143,,,,
51735,050US51735,,,,
51740,050US51740,,,,
51145,050US51145,,,,
51147,050US51147,,,,
51149,050US51149,,,,
51153,050US51153,,,,
51155,050US51155,,,,
51750,050US51750,,,,
51157,050US51157,,,,
51159,050US51159,,,,
51760,050US51760,,,,
51161,050US51161,,,,
51770,050US51770,,,,
51163,050US51163,,,,
51165,050US51165,,,,
51167,050US51167,,,,
51775,050US51775,,,,
51169,050US51169,,,,
51171,050US51171,,,,
51173,050US51173,,,,
51175,050US51175,,,,
51177,050US51177,,,,
51179,050US51179,,,,
51790,050US51790,,,,
51800,050US51800,,,,
51181,050US51181,,,,
51183,050US51183,,,,
51185,050US51185,,,,
51810,050US51810,,,,
51187,050US51187,,,,
51191,050US51191,,,,
51820,050US51820,,,,
51193,050US51193,,,,
51830,050US51830,,,,
51840,050US51840,,,,
51195,050US51195,,,,
51197,050US51197,,,,
51199,050US51199,,,,
50001,050US50001,271.05,,1137,
50003,050US50003,271.05,,1137,
50005,050US50005,271.05,,1137,
50007,050US50007,271.05,,1137,
50009,050US50009,271.05,,1137,
50011,050US50011,271.05,,1137,
50013,050US50013,271.05,,1137,
50015,050US50015,271.05,,1137,
50017,050US50017,271.05,,1137,
50019,050US50019,271.05,,1137,
50021,050US50021,271.05,,1137,
50023,050US50023,271.05,,1137,
50025,050US50025,271.05,,1137,
50027,050US50027,271.05,,1137,
53001,050US53001,305.2,164.98,37,20
53003,050US53003,690.85,360.44,92,48
53005,050US53005,390.9,198.17,503,255
53007,050US53007,493.66,310.36,237,149
53009,050US53009,399.97,199.99,172,86
53011,050US53011,356.65,138.7,1152,448
53013,050US53013,625.56,268.1,14,6
53015,050US53015,796.53,344.92,545,236
53017,050US53017,156.25,102.9,41,27
53019,050US53019,436.26,266.6,18,11
53021,050US53021,363.79,190.95,221,116
53023,050US53023,848.77,540.12,11,7
53025,050US53025,456.91,235.88,277,143
53027,050US53027,778.79,361.11,358,166
53029,050US53029,217.19,100.84,112,52
53031,050US53031,312.7,214.26,54,37
53033,050US53033,200.53,74.23,3158,1169
53035,050US53035,425.17,207.55,760,371
53037,050US53037,446.09,203.07,134,61
53039,050US53039,631.33,242.26,86,33
53041,050US53041,892.25,453.17,443,225
53043,050US53043,358.66,195.63,22,12
53045,050US53045,,,,
53047,050US53047,727.82,219.57,179,54
53049,050US53049,818.59,467.76,105,60
53051,050US53051,274.58,52.3,21,4
53053,050US53053,477.83,157.96,2910,962
53055,050US53055,121.73,71.01,12,7
53057,050US53057,541.79,274.73,424,215
53059,050US53059,409.02,145.14,31,11
53061,050US53061,263.51,110.41,1463,613
53063,050US53063,367.56,170.33,1284,595
53065,050US53065,482.03,217.1,131,59
53067,050US53067,410.16,198.19,774,374
53069,050US53069,210.08,,5,
53071,050US53071,251.88,119.71,101,48
53073,050US53073,262.66,124,394,186
53075,050US53075,74.77,37.39,28,14
53077,050US53077,571.44,266.67,900,420
55001,050US55001,899.7,,108,
55003,050US55003,827.43,,83,
55005,050US55005,585.13,,164,
55007,050US55007,399.83,,37,
55009,050US55009,759.78,,1333,
55011,050US55011,381.59,,31,
55013,050US55013,495.85,,46,
55015,050US55015,402,,138,
55017,050US55017,432.18,,182,
55019,050US55019,401,,82,
55021,050US55021,593.99,,224,
55023,050US55023,388.95,,38,
55025,050US55025,326.08,,1257,
55027,050US55027,551.09,,327,
55029,050US55029,454.12,,77,
55031,050US55031,688.86,,197,
55033,050US55033,337.98,,105,
55035,050US55035,440.75,,311,
55037,050US55037,535.33,,15,
55039,050US55039,690.81,,461,
55041,050US55041,1693.37,,93,
55043,050US55043,280.32,,96,
55045,050US55045,212.76,,50,
55047,050US55047,517.18,,59,
55049,050US55049,140.54,,21,
55051,050US55051,495.34,,17,
55053,050US55053,600.78,,80,
55055,050US55055,460.76,,262,
55057,050US55057,543.19,,91,
55059,050US55059,1018.7,,1161,
55061,050US55061,250,,32,
55063,050US55063,368.3,,298,
55065,050US55065,333.46,,34,
55067,050US55067,953.11,,112,
55069,050US55069,644.3,,116,
55071,050US55071,432.53,,220,
55073,050US55073,588.48,,515,
55075,050US55075,996.53,,253,
55077,050US55077,391.13,,36,
55078,050US55078,160.13,,4,
55079,050US55079,1267.26,,7893,
55081,050US55081,556.23,,160,
55083,050US55083,522.03,,127,
55085,050US55085,353.45,,79,
55087,050US55087,480.27,,599,
55089,050US55089,427.04,,244,
55091,050US55091,252.06,,11,
55093,050US55093,148.92,,43,
55095,050US55095,363.87,,102,
55097,050US55097,404.33,,192,
55099,050US55099,357.27,,30,
