"HEROP_ID","GEOID","TotTracts","NaltCtTmDr","NaltCtTmDr2","NaltTmDrP","NaltTmDrP2","NaltAvTmDr","NaltAvTmDr2"
"050US20175","20175",5,0,0,0,0,48.52,97.03
"050US20177","20177",46,46,42,100,91.3,6.08,12.15
"050US20179","20179",1,0,0,0,0,34.28,68.56
"050US20181","20181",2,2,2,100,100,1.46,2.92
"050US20183","20183",2,0,0,0,0,30.54,61.08
"050US20185","20185",2,1,0,50,0,30.18,60.36
"050US20187","20187",1,0,0,0,0,82.42,164.84
"050US20189","20189",2,0,0,0,0,48.92,97.83
"050US20191","20191",6,5,2,83.33,33.33,20.68,41.36
"050US20193","20193",2,2,2,100,100,1.75,3.5
"050US20195","20195",1,0,0,0,0,42.28,84.56
"050US20197","20197",2,2,2,100,100,0,0
"050US20199","20199",1,0,0,0,0,46.95,93.9
"050US20201","20201",2,0,0,0,0,80.94,161.88
"050US20203","20203",1,0,0,0,0,68.65,137.3
"050US20205","20205",4,4,3,100,75,8.75,17.49
"050US20207","20207",2,2,0,100,0,23.35,46.7
"050US20209","20209",64,64,62,100,96.88,8.72,17.44
"050US21001","21001",7,7,3,100,42.86,14.26,28.53
"050US21003","21003",6,4,0,66.67,0,27.53,55.06
"050US21005","21005",6,6,1,100,16.67,20.03,40.06
"050US21007","21007",3,3,0,100,0,25.76,51.52
"050US21009","21009",13,12,8,92.31,61.54,12.95,25.91
"050US21011","21011",4,4,1,100,25,14.02,28.03
"050US21013","21013",9,8,5,88.89,55.56,12.55,25.1
"050US21015","21015",30,30,28,100,93.33,7.27,14.54
"050US21017","21017",8,8,6,100,75,9.05,18.1
"050US21019","21019",15,15,11,100,73.33,7.61,15.21
"050US21021","21021",7,7,5,100,71.43,7.34,14.68
"050US21023","21023",3,0,0,0,0,37.79,75.59
"050US21025","21025",7,7,4,100,57.14,13.91,27.82
"050US21027","21027",6,3,0,50,0,31.66,63.32
"050US21029","21029",22,21,16,95.45,72.73,10.63,21.26
"050US21031","21031",6,5,1,83.33,16.67,21.85,43.69
"050US21033","21033",4,4,2,100,50,10.59,21.18
"050US21035","21035",11,11,10,100,90.91,6.57,13.14
"050US21037","21037",25,25,20,100,80,7.94,15.89
"050US21039","21039",3,1,0,33.33,0,30.67,61.33
"050US21041","21041",3,3,2,100,66.67,9.15,18.29
"050US21043","21043",8,6,3,75,37.5,18.36,36.71
"050US21045","21045",6,6,2,100,33.33,16.79,33.58
"050US21047","21047",21,21,14,100,66.67,9.94,19.88
"050US21049","21049",10,10,10,100,100,5.62,11.24
"050US21051","21051",8,8,4,100,50,13.74,27.49
"050US21053","21053",4,4,2,100,50,12.66,25.32
"050US21055","21055",4,1,0,25,0,36.62,73.24
"050US21057","21057",2,1,0,50,0,29.37,58.74
"050US21059","21059",24,24,21,100,87.5,6.34,12.67
"050US21061","21061",5,4,0,80,0,27.11,54.21
"050US21063","21063",3,2,1,66.67,33.33,17.69,35.38
"050US21065","21065",6,6,0,100,0,25.07,50.14
"050US21067","21067",82,82,82,100,100,4.03,8.05
"050US21069","21069",4,3,2,75,50,18.07,36.14
"050US21071","21071",14,13,1,92.86,7.14,19.68,39.35
"050US21073","21073",20,20,18,100,90,6.09,12.18
"050US21075","21075",2,2,0,100,0,24.01,48.02
"050US21077","21077",3,3,2,100,66.67,10.64,21.29
"050US21079","21079",6,6,4,100,66.67,8.5,17.01
"050US21081","21081",7,7,1,100,14.29,15.88,31.76
"050US21083","21083",10,10,5,100,50,11.89,23.79
"050US21085","21085",9,9,4,100,44.44,13.99,27.98
"050US21087","21087",4,4,1,100,25,13.9,27.8
"050US21089","21089",9,9,6,100,66.67,9.38,18.76
"050US21091","21091",3,3,2,100,66.67,11.6,23.21
"050US21093","21093",28,28,21,100,75,10.15,20.3
"050US21095","21095",11,9,5,81.82,45.45,19.19,38.39
"050US21097","21097",5,1,0,20,0,29.06,58.11
"050US21099","21099",6,6,2,100,33.33,16.16,32.32
"050US21101","21101",14,14,11,100,78.57,8.64,17.27
"050US21103","21103",5,5,1,100,20,19.85,39.7
"050US21105","21105",1,0,0,0,0,31.47,62.94
"050US21107","21107",13,13,9,100,69.23,10.16,20.32
"050US21109","21109",5,5,4,100,80,7.88,15.75
"050US21111","21111",216,216,209,100,96.76,5.89,11.79
"050US21113","21113",11,11,11,100,100,6.66,13.32
"050US21115","21115",7,7,5,100,71.43,11.67,23.35
"050US21117","21117",44,44,42,100,95.45,4.64,9.27
"050US21119","21119",5,4,3,80,60,13.37,26.75
"050US21121","21121",11,10,9,90.91,81.82,12.24,24.47
"050US21123","21123",5,5,1,100,20,20.92,41.83
"050US21125","21125",16,16,14,100,87.5,8.41,16.82
"050US21127","21127",6,6,3,100,50,14.11,28.21
"050US21129","21129",3,3,1,100,33.33,12.56,25.13
"050US21131","21131",4,3,1,75,25,20.26,40.53
"050US21133","21133",10,10,6,100,60,11.25,22.49
"050US21135","21135",4,3,1,75,25,16.99,33.99
"050US21137","21137",7,6,3,85.71,42.86,17.64,35.27
"050US21139","21139",3,2,0,66.67,0,25.44,50.89
"050US21141","21141",6,4,0,66.67,0,29.55,59.09
"050US21143","21143",4,4,0,100,0,24.23,48.46
"050US21145","21145",19,19,18,100,94.74,5.04,10.07
"050US21147","21147",6,6,2,100,33.33,15.09,30.18
"050US21149","21149",3,2,0,66.67,0,24.37,48.73
"050US21151","21151",31,31,20,100,64.52,11.03,22.06
"050US21153","21153",5,2,0,40,0,27.43,54.86
"050US21155","21155",6,5,0,83.33,0,23.24,46.48
"050US21157","21157",10,10,4,100,40,15.3,30.59
"050US21159","21159",4,3,1,75,25,19.82,39.65
"050US21161","21161",5,5,3,100,60,11.21,22.42
"050US21163","21163",9,8,0,88.89,0,24.17,48.34
"050US21165","21165",2,2,1,100,50,9.68,19.36
"050US21167","21167",5,5,2,100,40,18.76,37.51
"050US21169","21169",3,1,0,33.33,0,32.6,65.2
"050US21171","21171",4,0,0,0,0,40.8,81.6
"050US21173","21173",7,7,5,100,71.43,9.04,18.07
"050US21175","21175",5,5,1,100,20,17,34
"050US21177","21177",10,10,8,100,80,11.44,22.88
"050US21179","21179",11,11,7,100,63.64,13.15,26.3
"050US21181","21181",2,2,0,100,0,29.45,58.9
"050US21183","21183",8,8,4,100,50,14.64,29.29
"050US21185","21185",15,15,10,100,66.67,12.76,25.52
"050US21187","21187",4,4,1,100,25,11.92,23.84
"050US21189","21189",2,2,2,100,100,6.26,12.51
"050US21191","21191",4,4,1,100,25,17.33,34.66
"050US21193","21193",10,9,6,90,60,12.91,25.82
"050US21195","21195",22,19,8,86.36,36.36,17.48,34.95
"050US21197","21197",4,4,2,100,50,11.34,22.68
"050US21199","21199",21,21,13,100,61.9,11.47,22.93
"050US21201","21201",1,0,0,0,0,36.69,73.38
"050US21203","21203",5,5,3,100,60,11.28,22.56
"050US21205","21205",6,6,3,100,50,11.95,23.89
"050US21207","21207",5,5,2,100,40,15.53,31.05
"050US21209","21209",19,18,16,94.74,84.21,8.07,16.14
"050US21211","21211",12,12,9,100,75,8.54,17.09
"050US21213","21213",5,5,0,100,0,23.08,46.17
"050US21215","21215",4,4,1,100,25,17.16,34.31
"050US21217","21217",7,7,5,100,71.43,10.65,21.3
"050US21219","21219",4,4,0,100,0,20.8,41.6
"050US21221","21221",7,4,0,57.14,0,28.19,56.39
"050US21223","21223",2,2,0,100,0,19.36,38.71
"050US21225","21225",4,4,1,100,25,15.01,30.02
"050US21227","21227",27,27,23,100,85.19,6.35,12.69
"050US21229","21229",4,4,2,100,50,9.18,18.37
"050US21231","21231",9,5,2,55.56,22.22,23.83,47.67
"050US21233","21233",4,4,2,100,50,12.74,25.48
"050US21235","21235",12,12,7,100,58.33,13.89,27.78
"050US21237","21237",2,2,1,100,50,8.79,17.57
"050US21239","21239",8,8,5,100,62.5,13.83,27.67
"050US22001","22001",21,20,9,95.24,42.86,15.02,30.04
"050US22003","22003",7,4,3,57.14,42.86,18.19,36.38
"050US22005","22005",29,29,20,100,68.97,12.69,25.38
"050US22007","22007",7,3,0,42.86,0,30.06,60.12
"050US22009","22009",12,11,6,91.67,50,19.08,38.16
"050US22011","22011",9,6,4,66.67,44.44,22.02,44.04
"050US22013","22013",5,2,0,40,0,33.14,66.28
"050US22015","22015",33,26,20,78.79,60.61,15.95,31.89
"050US22017","22017",74,68,62,91.89,83.78,10.34,20.68
"050US22019","22019",56,53,40,94.64,71.43,10.71,21.42
"050US22021","22021",3,0,0,0,0,47.15,94.29
"050US22023","22023",4,1,0,25,0,46.24,92.49
"050US22025","22025",3,0,0,0,0,74.21,148.41
"050US22027","22027",6,2,0,33.33,0,32.5,65
"050US22029","22029",6,0,0,0,0,63.05,126.1
"050US22031","22031",9,3,0,33.33,0,35.78,71.55
"050US22033","22033",108,108,97,100,89.81,6.97,13.95
"050US22035","22035",3,2,0,66.67,0,31.51,63.02
"050US22037","22037",5,4,3,80,60,17.49,34.97
"050US22039","22039",11,9,6,81.82,54.55,16.68,33.37
"050US22041","22041",6,1,0,16.67,0,42.3,84.59
"050US22043","22043",7,0,0,0,0,47.35,94.69
"050US22045","22045",22,14,0,63.64,0,29.98,59.96
"050US22047","22047",9,5,1,55.56,11.11,27.2,54.4
"050US22049","22049",5,2,0,40,0,29.08,58.15
"050US22051","22051",127,127,121,100,95.28,6.65,13.3
"050US22053","22053",8,8,5,100,62.5,9.77,19.54
"050US22055","22055",58,58,57,100,98.28,5.57,11.15
"050US22057","22057",26,18,6,69.23,23.08,30.72,61.43
"050US22059","22059",3,0,0,0,0,69.18,138.36
"050US22061","22061",12,12,9,100,75,10.24,20.49
"050US22063","22063",34,27,8,79.41,23.53,22.01,44.02
"050US22065","22065",5,5,0,100,0,19.6,39.2
"050US22067","22067",8,2,0,25,0,43.56,87.11
"050US22069","22069",11,0,0,0,0,62.28,124.56
"050US22071","22071",184,184,182,100,98.91,4.08,8.16
"050US22073","22073",47,47,38,100,80.85,9.38,18.77
"050US22075","22075",9,3,3,33.33,33.33,43.57,87.15
"050US22077","22077",7,6,3,85.71,42.86,18.81,37.61
"050US22079","22079",39,23,1,58.97,2.56,27.92,55.84
"050US22081","22081",2,0,0,0,0,50.6,101.2
"050US22083","22083",6,6,4,100,66.67,11.33,22.66
"050US22085","22085",9,0,0,0,0,50.56,101.13
"050US22087","22087",17,16,14,94.12,82.35,9.81,19.61
"050US22089","22089",13,12,3,92.31,23.08,21.19,42.37
"050US22091","22091",3,0,0,0,0,47.21,94.41
"050US22093","22093",7,6,1,85.71,14.29,21.68,43.36
"050US22095","22095",11,11,9,100,81.82,9.21,18.41
"050US22097","22097",28,27,16,96.43,57.14,13.62,27.25
"050US22099","22099",17,16,3,94.12,17.65,20.65,41.3
"050US22101","22101",16,11,7,68.75,43.75,21.42,42.84
"050US22103","22103",59,59,49,100,83.05,8.45,16.91
"050US22105","22105",31,6,2,19.35,6.45,36.01,72.02
"050US22107","22107",3,0,0,0,0,60.95,121.9
"050US22109","22109",34,30,25,88.24,73.53,15.17,30.33
"050US22111","22111",6,1,0,16.67,0,47.31,94.62
"050US22113","22113",16,15,10,93.75,62.5,14.42,28.84
"050US22115","22115",16,13,7,81.25,43.75,17.3,34.59
"050US22117","22117",13,10,5,76.92,38.46,20.67,41.34
"050US22119","22119",13,10,7,76.92,53.85,16.87,33.74
"050US22121","22121",6,6,4,100,66.67,12.53,25.06
"050US22123","22123",3,3,1,100,33.33,15.99,31.97
"050US22125","22125",7,3,0,42.86,0,35.72,71.45
"050US22127","22127",5,0,0,0,0,62.66,125.32
"050US23001","23001",32,32,26,100,81.25,7.73,15.47
"050US23003","23003",24,18,12,75,50,17.68,35.36
"050US23005","23005",80,78,60,97.5,75,8.25,16.49
"050US23007","23007",10,6,5,60,50,26.54,53.09
"050US23009","23009",17,11,4,64.71,23.53,26.44,52.88
"050US23011","23011",36,36,25,100,69.44,12.75,25.51
"050US23013","23013",12,12,7,100,58.33,13.67,27.34
"050US23015","23015",9,8,3,88.89,33.33,17.13,34.26
"050US23017","23017",19,14,6,73.68,31.58,22.32,44.65
"050US23019","23019",46,28,20,60.87,43.48,24.69,49.38
"050US23021","23021",8,0,0,0,0,62.38,124.75
"050US23023","23023",8,8,4,100,50,15.35,30.7
"050US23025","23025",20,12,6,60,30,21.85,43.7
"050US23027","23027",8,8,1,100,12.5,19.15,38.29
"050US23029","23029",14,11,6,78.57,42.86,16.95,33.9
"050US23031","23031",58,58,37,100,63.79,13.37,26.74
"050US24001","24001",22,21,14,95.45,63.64,10.85,21.69
"050US24003","24003",129,129,124,100,96.12,7.09,14.18
"050US24005","24005",219,219,208,100,94.98,5.38,10.75
"050US24009","24009",18,18,15,100,83.33,8.16,16.32
"050US24011","24011",9,9,5,100,55.56,14.07,28.13
"050US24013","24013",37,37,31,100,83.78,9.09,18.18
"050US24015","24015",21,21,20,100,95.24,6.73,13.46
"050US24017","24017",35,34,25,97.14,71.43,10.7,21.39
"050US24019","24019",9,9,6,100,66.67,9.78,19.57
"050US24021","24021",65,65,56,100,86.15,8.13,16.27
"050US24023","24023",9,5,3,55.56,33.33,21.39,42.79
"050US24025","24025",59,59,56,100,94.92,6.45,12.9
"050US24027","24027",59,59,56,100,94.92,6.12,12.23
"050US24029","24029",5,5,3,100,60,12.54,25.08
"050US24031","24031",232,232,229,100,98.71,5.42,10.84
"050US24033","24033",214,214,214,100,100,5.95,11.9
"050US24035","24035",12,11,4,91.67,33.33,18.27,36.55
"050US24037","24037",22,22,13,100,59.09,12.75,25.49
"050US24039","24039",6,6,5,100,83.33,8.97,17.95
"050US24041","24041",10,10,8,100,80,9.42,18.84
"050US24043","24043",36,36,33,100,91.67,7.11,14.23
"050US24045","24045",21,21,19,100,90.48,6.41,12.82
"050US24047","24047",17,16,11,94.12,64.71,11.55,23.1
"050US24510","24510",199,199,199,100,100,1.82,3.64
"050US25001","25001",56,55,44,98.21,78.57,10.77,21.55
"050US25003","25003",40,40,29,100,72.5,10.08,20.16
"050US25005","25005",130,130,128,100,98.46,5.24,10.47
"050US25007","25007",4,4,3,100,75,9.43,18.87
"050US25009","25009",173,173,169,100,97.69,4.69,9.38
"050US25011","25011",19,19,14,100,73.68,9.44,18.88
"050US25013","25013",104,104,98,100,94.23,5.71,11.43
"050US25015","25015",35,35,29,100,82.86,7.58,15.15
"050US25017","25017",357,357,348,100,97.48,5.58,11.16
"050US25019","25019",6,6,6,100,100,5.54,11.08
"050US25021","25021",154,154,152,100,98.7,5.27,10.54
"050US25023","25023",110,110,92,100,83.64,9.02,18.05
"050US25025","25025",234,234,234,100,100,2.85,5.71
"050US25027","25027",191,191,165,100,86.39,7.68,15.36
"050US26001","26001",5,0,0,0,0,45.1,90.21
"050US26003","26003",3,1,1,33.33,33.33,29.48,58.96
"050US26005","26005",30,30,12,100,40,15.32,30.65
"050US26007","26007",10,10,6,100,60,10.43,20.86
"050US26009","26009",10,4,0,40,0,33.82,67.63
"050US26011","26011",6,6,3,100,50,13.11,26.23
"050US26013","26013",2,0,0,0,0,49.9,99.8
"050US26015","26015",16,10,1,62.5,6.25,28.6,57.2
"050US26017","26017",27,27,24,100,88.89,7.35,14.7
"050US26019","26019",6,5,1,83.33,16.67,18,36
"050US26021","26021",53,53,42,100,79.25,10.43,20.87
"050US26023","26023",13,13,10,100,76.92,11.27,22.55
"050US26025","26025",40,40,27,100,67.5,12.2,24.4
"050US26027","26027",15,15,7,100,46.67,15.99,31.98
"050US26029","26029",13,9,2,69.23,15.38,24.74,49.48
"050US26031","26031",9,8,2,88.89,22.22,19.83,39.66
"050US26033","26033",15,10,6,66.67,40,18.51,37.03
"050US26035","26035",12,9,1,75,8.33,25.86,51.72
"050US26037","26037",23,20,7,86.96,30.43,20.43,40.87
"050US26039","26039",5,5,1,100,20,16.19,32.39
"050US26041","26041",11,9,7,81.82,63.64,14.46,28.92
"050US26043","26043",7,6,5,85.71,71.43,15.2,30.4
"050US26045","26045",29,29,19,100,65.52,12.45,24.9
"050US26047","26047",10,9,5,90,50,13.4,26.79
"050US26049","26049",134,134,111,100,82.84,9.5,19.01
"050US26051","26051",10,10,3,100,30,17.15,34.3
"050US26053","26053",6,4,3,66.67,50,17.36,34.73
"050US26055","26055",23,22,19,95.65,82.61,8.35,16.69
"050US26057","26057",10,4,0,40,0,34.66,69.32
"050US26059","26059",13,13,6,100,46.15,16.03,32.06
"050US26061","26061",10,9,8,90,80,11.84,23.68
"050US26063","26063",12,10,3,83.33,25,20.63,41.27
"050US26065","26065",84,84,76,100,90.48,7.06,14.12
"050US26067","26067",16,12,4,75,25,21.73,43.47
"050US26069","26069",11,1,0,9.09,0,48.24,96.49
"050US26071","26071",5,0,0,0,0,62.83,125.66
"050US26073","26073",18,17,8,94.44,44.44,15.48,30.95
"050US26075","26075",46,46,34,100,73.91,9.7,19.4
"050US26077","26077",68,68,60,100,88.24,8.31,16.61
"050US26079","26079",6,3,0,50,0,33.87,67.74
"050US26081","26081",145,145,127,100,87.59,6.99,13.98
"050US26083","26083",2,0,0,0,0,32.48,64.96
"050US26085","26085",4,3,1,75,25,22.39,44.78
"050US26087","26087",24,23,16,95.83,66.67,13.36,26.72
"050US26089","26089",9,6,2,66.67,22.22,24.25,48.49
"050US26091","26091",25,8,0,32,0,30.96,61.92
"050US26093","26093",60,60,39,100,65,12.93,25.85
"050US26095","26095",3,0,0,0,0,62.88,125.76
"050US26097","26097",5,1,1,20,20,40.75,81.51
"050US26099","26099",243,243,214,100,88.07,7.98,15.96
"050US26101","26101",9,0,0,0,0,38.15,76.31
"050US26103","26103",26,22,19,84.62,73.08,11.11,22.21
"050US26105","26105",8,7,5,87.5,62.5,14.37,28.75
"050US26107","26107",13,1,0,7.69,0,41.83,83.66
"050US26109","26109",7,4,3,57.14,42.86,20.41,40.82
"050US26111","26111",21,20,14,95.24,66.67,12.65,25.3
"050US26113","26113",5,0,0,0,0,44.75,89.49
"050US26115","26115",40,40,33,100,82.5,10.3,20.59
"050US26117","26117",14,4,2,28.57,14.29,32.59,65.18
"050US26119","26119",5,0,0,0,0,42.45,84.9
"050US26121","26121",45,45,35,100,77.78,8.44,16.88
"050US26123","26123",11,1,0,9.09,0,38.83,77.67
"050US26125","26125",350,350,334,100,95.43,6.85,13.7
"050US26127","26127",7,7,3,100,42.86,15.16,30.31
"050US26129","26129",8,2,0,25,0,36.99,73.97
"050US26131","26131",3,0,0,0,0,57.9,115.8
"050US26133","26133",7,1,0,14.29,0,34.23,68.46
"050US26135","26135",5,0,0,0,0,43.89,87.78
"050US26137","26137",6,6,3,100,50,13.1,26.21
"050US26139","26139",64,64,53,100,82.81,9.26,18.51
"050US26141","26141",6,0,0,0,0,39.65,79.3
"050US26143","26143",13,8,4,61.54,30.77,23.64,47.27
"050US26145","26145",61,58,45,95.08,73.77,10.54,21.09
"050US26147","26147",50,40,11,80,22,21.05,42.1
"050US26149","26149",18,12,0,66.67,0,27.19,54.38
"050US26151","26151",12,7,2,58.33,16.67,24.82,49.65
"050US26153","26153",3,1,1,33.33,33.33,29.87,59.73
"050US26155","26155",18,18,10,100,55.56,13.48,26.96
"050US26157","26157",13,12,2,92.31,15.38,19.72,39.43
"050US26159","26159",22,22,11,100,50,13.94,27.89
"050US26161","26161",107,107,98,100,91.59,7.23,14.46
"050US26163","26163",625,625,617,100,98.72,4.98,9.97
"050US26165","26165",8,0,0,0,0,42.45,84.9
"050US27001","27001",8,3,1,37.5,12.5,27.92,55.84
"050US27003","27003",90,90,81,100,90,8.32,16.63
"050US27005","27005",10,0,0,0,0,55.5,111
"050US27007","27007",14,0,0,0,0,83.15,166.31
"050US27009","27009",10,7,6,70,60,19.32,38.65
"050US27011","27011",3,0,0,0,0,67.79,135.59
"050US27013","27013",16,13,12,81.25,75,12.22,24.43
"050US27015","27015",8,0,0,0,0,47.45,94.9
"050US27017","27017",9,8,4,88.89,44.44,17.06,34.12
"050US27019","27019",25,25,17,100,68,10.95,21.89
"050US27021","27021",11,2,1,18.18,9.09,48.05,96.09
"050US27023","27023",5,5,2,100,40,14.78,29.56
"050US27025","27025",13,13,5,100,38.46,14.03,28.06
"050US27027","27027",16,15,12,93.75,75,10.47,20.94
"050US27029","27029",3,0,0,0,0,73.86,147.71
"050US27031","27031",3,0,0,0,0,NA,NA
"050US27033","27033",4,0,0,0,0,52.23,104.46
"050US27035","27035",21,12,9,57.14,42.86,28.53,57.06
"050US27037","27037",106,106,102,100,96.23,7.1,14.2
"050US27039","27039",5,5,0,100,0,20.06,40.12
"050US27041","27041",11,11,6,100,54.55,11.79,23.57
"050US27043","27043",6,3,0,50,0,27.95,55.9
"050US27045","27045",6,1,0,16.67,0,42.48,84.97
"050US27047","27047",10,10,6,100,60,9.04,18.09
"050US27049","27049",11,9,0,81.82,0,24.32,48.63
"050US27051","27051",2,1,0,50,0,32.53,65.06
"050US27053","27053",329,329,325,100,98.78,5.12,10.24
"050US27055","27055",5,2,1,40,20,37.16,74.32
"050US27057","27057",7,0,0,0,0,66.4,132.79
"050US27059","27059",9,9,6,100,66.67,11.18,22.37
"050US27061","27061",21,16,11,76.19,52.38,21.49,42.98
"050US27063","27063",4,2,0,50,0,27.04,54.07
"050US27065","27065",4,4,2,100,50,14.72,29.44
"050US27067","27067",12,0,0,0,0,46.26,92.53
"050US27069","27069",2,0,0,0,0,75.29,150.58
"050US27071","27071",5,0,0,0,0,NA,NA
"050US27073","27073",3,1,0,33.33,0,32.97,65.95
"050US27075","27075",4,2,1,50,25,36.19,72.39
"050US27077","27077",3,0,0,0,0,NA,NA
"050US27079","27079",7,7,0,100,0,24.67,49.35
"050US27081","27081",2,0,0,0,0,36.98,73.97
"050US27083","27083",7,7,4,100,57.14,11.78,23.57
"050US27085","27085",9,9,5,100,55.56,10.38,20.76
"050US27087","27087",2,0,0,0,0,66.66,133.31
"050US27089","27089",4,0,0,0,0,62.95,125.89
"050US27091","27091",7,7,4,100,57.14,11.81,23.61
"050US27093","27093",6,5,0,83.33,0,25.52,51.03
"050US27095","27095",7,5,1,71.43,14.29,23.94,47.88
"050US27097","27097",8,5,4,62.5,50,21.5,42.99
"050US27099","27099",11,11,9,100,81.82,7.64,15.29
"050US27101","27101",3,1,0,33.33,0,39.34,78.69
"050US27103","27103",7,5,4,71.43,57.14,20.47,40.94
"050US27105","27105",6,0,0,0,0,45.3,90.59
"050US27107","27107",3,0,0,0,0,49.43,98.86
"050US27109","27109",35,35,34,100,97.14,5.71,11.43
"050US27111","27111",17,9,4,52.94,23.53,27.51,55.03
"050US27113","27113",5,0,0,0,0,55.86,111.72
"050US27115","27115",9,8,3,88.89,33.33,19.09,38.18
"050US27117","27117",5,2,0,40,0,32.33,64.66
"050US27119","27119",10,8,5,80,50,16,32
"050US27121","27121",4,2,0,50,0,30.88,61.75
"050US27123","27123",143,142,141,99.3,98.6,4.1,8.19
"050US27125","27125",2,1,0,50,0,35.38,70.75
"050US27127","27127",6,5,1,83.33,16.67,19.02,38.05
"050US27129","27129",6,1,0,16.67,0,37.78,75.56
"050US27131","27131",16,16,14,100,87.5,6.94,13.88
"050US27133","27133",3,0,0,0,0,36.22,72.44
"050US27135","27135",5,0,0,0,0,NA,NA
"050US27137","27137",74,57,45,77.03,60.81,18.84,37.69
"050US27139","27139",32,32,26,100,81.25,10.15,20.29
"050US27141","27141",19,19,12,100,63.16,13.64,27.28
"050US27143","27143",4,0,0,0,0,41.6,83.2
"050US27145","27145",37,28,21,75.68,56.76,15.84,31.68
"050US27147","27147",8,8,6,100,75,8.41,16.83
"050US27149","27149",3,0,0,0,0,58.43,116.87
"050US27151","27151",4,0,0,0,0,47.42,94.83
"050US27153","27153",8,5,0,62.5,0,30.13,60.27
"050US27155","27155",2,0,0,0,0,75.22,150.44
"050US27157","27157",6,2,0,33.33,0,34.56,69.12
"050US27159","27159",3,2,1,66.67,33.33,20.84,41.69
"050US27161","27161",5,4,0,80,0,22.64,45.28
"050US27163","27163",59,59,53,100,89.83,8.93,17.86
"050US27165","27165",3,0,0,0,0,36.65,73.3
"050US27167","27167",2,0,0,0,0,35.65,71.3
"050US27169","27169",13,8,5,61.54,38.46,24.57,49.14
"050US27171","27171",27,23,14,85.19,51.85,16.62,33.24
"050US27173","27173",4,2,0,50,0,33.39,66.78
"050US28001","28001",10,0,0,0,0,53.2,106.4
"050US28003","28003",10,10,8,100,80,8.37,16.75
"050US28005","28005",4,0,0,0,0,53,106
"050US28007","28007",6,1,0,16.67,0,35.39,70.78
"050US28009","28009",3,2,0,66.67,0,32.25,64.5
"050US28011","28011",9,1,0,11.11,0,44.62,89.23
"050US28013","28013",5,2,2,40,40,29.92,59.84
"050US28015","28015",3,0,0,0,0,33.75,67.51
"050US28017","28017",5,1,0,20,0,41.81,83.63
"050US28019","28019",3,0,0,0,0,58.34,116.67
"050US28021","28021",3,2,0,66.67,0,32.07,64.14
"050US28023","28023",5,5,1,100,20,16.12,32.24
"050US28025","28025",5,3,0,60,0,36.93,73.87
"050US28027","28027",7,7,3,100,42.86,14.82,29.63
"050US28029","28029",8,6,3,75,37.5,28.07,56.14
"050US28031","28031",5,4,0,80,0,29.26,58.52
"050US28033","28033",41,41,26,100,63.41,13.13,26.27
"050US28035","28035",21,19,2,90.48,9.52,19.91,39.83
"050US28037","28037",3,0,0,0,0,60.09,120.17
"050US28039","28039",6,0,0,0,0,46.51,93.01
"050US28041","28041",4,0,0,0,0,61.35,122.69
"050US28043","28043",7,7,4,100,57.14,9.61,19.21
"050US28045","28045",17,14,0,82.35,0,27.63,55.25
"050US28047","28047",81,81,70,100,86.42,9.4,18.79
"050US28049","28049",67,66,59,98.51,88.06,7.59,15.18
"050US28051","28051",6,0,0,0,0,45.58,91.17
"050US28053","28053",3,0,0,0,0,63.46,126.91
"050US28055","28055",1,0,0,0,0,73.53,147.06
"050US28057","28057",6,3,0,50,0,28.74,57.49
"050US28059","28059",42,40,33,95.24,78.57,11.08,22.16
"050US28061","28061",7,6,0,85.71,0,27.08,54.16
"050US28063","28063",4,0,0,0,0,59.17,118.34
"050US28065","28065",4,0,0,0,0,47.19,94.37
"050US28067","28067",20,20,14,100,70,10.3,20.59
"050US28069","28069",2,1,0,50,0,35.37,70.73
"050US28071","28071",15,15,8,100,53.33,15.31,30.61
"050US28073","28073",17,10,0,58.82,0,26.86,53.72
"050US28075","28075",25,25,16,100,64,10.25,20.5
"050US28077","28077",3,1,0,33.33,0,32.13,64.25
"050US28079","28079",6,6,2,100,33.33,14.14,28.29
"050US28081","28081",23,23,15,100,65.22,12.63,25.26
"050US28083","28083",8,7,2,87.5,25,18.55,37.1
"050US28085","28085",10,6,3,60,30,41.86,83.72
"050US28087","28087",18,18,16,100,88.89,8.89,17.77
"050US28089","28089",26,25,22,96.15,84.62,9.6,19.2
"050US28091","28091",6,0,0,0,0,47.32,94.65
"050US28093","28093",10,9,3,90,30,17.09,34.19
"050US28095","28095",11,3,0,27.27,0,35.34,70.68
"050US28097","28097",4,2,0,50,0,31.46,62.92
"050US28099","28099",8,8,6,100,75,11.02,22.05
"050US28101","28101",6,6,2,100,33.33,18.31,36.63
"050US28103","28103",3,0,0,0,0,67.25,134.5
"050US28105","28105",13,10,9,76.92,69.23,22.92,45.83
"050US28107","28107",11,5,2,45.45,18.18,26.4,52.8
"050US28109","28109",16,13,0,81.25,0,27.08,54.16
"050US28111","28111",3,0,0,0,0,43.7,87.41
"050US28113","28113",11,6,4,54.55,36.36,41.16,82.31
"050US28115","28115",6,5,0,83.33,0,28.54,57.08
"050US28117","28117",8,5,0,62.5,0,29.46,58.91
"050US28119","28119",3,0,0,0,0,36.57,73.15
"050US28121","28121",37,36,26,97.3,70.27,13.82,27.64
"050US28123","28123",8,8,4,100,50,15.02,30.04
"050US28125","28125",2,0,0,0,0,82.64,165.28
