GEOID,HEROP_ID,TtlJlPpr_Q1,TtlJlPpr_Q2,TtlJlPpr_Q3,TtlJlPpr_Q4,TtlJlAdmr_Q1,TtlJlAdmr_Q2,TtlJlAdmr_Q3,TtlJlAdmr_Q4,TtlJlPrtr_Q1,TtlJlPrtr_Q2,TtlJlPrtr_Q3,TtlJlPrtr_Q4,TtlJlPp_Q1,TtlJlPp_Q2,TtlJlPp_Q3,TtlJlPp_Q4,TtlJlAdm_Q1,TtlJlAdm_Q2,TtlJlAdm_Q3,TtlJlAdm_Q4,TtlJlPrt_Q1,TtlJlPrt_Q2,TtlJlPrt_Q3,TtlJlPrt_Q4
48269,050US48269,,,,,,,,,,,,,,,,,,,,,,,,
48271,050US48271,,,,,8236.54,8236.54,8236.54,8236.54,,,,,,,,,156,156,156,156,,,,
48273,050US48273,629.89,644.65,684.02,669.26,13217.85,13060.38,13217.85,13217.85,,,,,128,131,139,136,2686,2654,2686,2686,,,,
48275,050US48275,,317.63,476.44,582.32,11593.44,11593.44,11593.44,11593.44,,,,,,6,9,11,219,219,219,219,,,,
48283,050US48283,1162.29,774.86,753.34,925.53,14765.39,14765.39,14765.39,14765.39,,,,,54,36,35,43,686,686,686,686,,,,
48277,050US48277,503.98,429.2,458.46,477.97,8044.22,8044.22,8044.22,8044.22,,,,,155,132,141,147,2474,2474,2474,2474,,,,
48279,050US48279,453.31,595.78,556.92,505.12,3587.62,3587.62,3587.62,3587.62,,,,,35,46,43,39,277,277,277,277,,,,
48281,050US48281,590.39,590.39,562.27,506.04,6915.94,6915.94,6915.94,6915.94,,,,,84,84,80,72,984,984,984,984,,,,
48285,050US48285,254.07,245.6,313.35,245.6,2794.72,2794.72,2794.72,2794.72,,,,,30,29,37,29,330,330,330,330,,,,
48287,050US48287,406.79,451.01,451.01,459.85,10063.67,10063.67,10063.67,10063.67,,,,,46,51,51,52,1138,1138,1138,1138,,,,
48289,050US48289,520.78,509.93,553.33,564.17,4111.97,4111.97,4111.97,4111.97,,,,,48,47,51,52,379,379,379,379,,,,
48291,050US48291,792.52,792.52,736.8,761.56,7431.43,7431.43,7431.43,7431.43,,,,,512,512,476,492,4801,4801,4801,4801,,,,
48293,050US48293,,5468.63,,,,22515.27,,,,3166.44,,,,734,,,,3022,,,,425,,
48295,050US48295,58.69,117.37,,58.69,689.55,586.85,586.85,586.85,58.69,117.37,,,1,2,,1,11.75,10,10,10,1,2,,
48297,050US48297,876.7,723.63,862.79,946.28,14876.15,14110.77,14876.15,14876.15,,,,,63,52,62,68,1069,1014,1069,1069,,,,
48299,050US48299,430.35,281.05,368.87,272.26,11241.88,11241.88,11241.88,11241.88,,,,,49,32,42,31,1280,1280,1280,1280,,,,
48301,050US48301,,2777.78,,,,58333.33,,,,,,,,1,,,,21,,,,,,
48303,050US48303,624.76,618.69,642.95,618.22,5390.9,5565.87,5565.87,5565.87,548.59,581.36,,,1339,1326,1378,1325,11554,11929,11929,11929,1175.75,1246,,
48305,050US48305,1305.71,1220.55,1107.01,965.09,10246.95,10246.95,10246.95,10246.95,,,,,46,43,39,34,361,361,361,361,,,,
48313,050US48313,430.32,496.52,485.49,452.39,11442.13,11442.13,11442.13,11442.13,,,,,39,45,44,41,1037,1037,1037,1037,,,,
48315,050US48315,448.83,646.32,646.32,484.74,7935.37,7935.37,7935.37,7935.37,,,,,25,36,36,27,442,442,442,442,,,,
48317,050US48317,776.88,714.73,435.05,559.35,12834.06,12834.06,12834.06,12834.06,,,,,25,23,14,18,413,413,413,413,,,,
48319,050US48319,186.39,93.2,139.79,46.6,4007.46,4007.46,4007.46,4007.46,,,,,4,2,3,1,86,86,86,86,,,,
48321,050US48321,682.17,640.97,631.81,586.03,8195.22,8195.22,8195.22,8195.22,,,,,149,140,138,128,1790,1790,1790,1790,,,,
48323,050US48323,455.08,598.51,546.1,223.41,10367.65,10927.55,10927.55,10927.55,182.56,195.82,,,165,217,198,81,3759,3962,3962,3962,66.19,71,,
48307,050US48307,1275.05,1070.13,1161.2,910.75,9972.68,9972.68,9972.68,9972.68,,,,,56,47,51,40,438,438,438,438,,,,
48309,050US48309,783.82,784.39,787.27,745.32,9661.53,9729.34,9729.34,9729.34,662.73,651.07,,,1364,1365,1370,1297,16813,16931,16931,16931,1153.29,1133,,
48311,050US48311,,862.07,,,,15804.6,,,,,,,,3,,,,55,,,,,,
48325,050US48325,185.34,214.3,240.36,234.57,6559.32,6559.32,6559.32,6559.32,,,,,64,74,83,81,2265,2265,2265,2265,,,,
48327,050US48327,287.91,287.91,95.97,287.91,767.75,767.75,767.75,767.75,,,,,3,3,1,3,8,8,8,8,,,,
48329,050US48329,380.35,392.01,392.91,394.7,9263.79,9263.79,9263.79,9263.79,,,,,424,437,438,440,10327,10327,10327,10327,,,,
48331,050US48331,891.24,839.58,807.28,736.24,7737.02,7737.02,7737.02,7737.02,,,,,138,130,125,114,1198,1198,1198,1198,,,,
48333,050US48333,1025.24,1064.67,828.08,828.08,15378.55,15772.87,15772.87,15772.87,922.71,1064.67,,,26,27,21,21,390,400,400,400,23.4,27,,
48335,050US48335,993,797.66,781.38,586.03,9848.61,9848.61,9848.61,9848.61,,,,,61,49,48,36,605,605,605,605,,,,
48337,050US48337,317.31,523.56,523.56,547.36,7044.26,7044.26,7044.26,7044.26,,,,,40,66,66,69,888,888,888,888,,,,
48339,050US48339,235.24,224.37,220.3,238.18,5134.94,5134.94,5134.94,5134.94,,,,,1039,991,973,1052,22680,22680,22680,22680,,,,
48341,050US48341,344.41,390.33,359.71,336.75,10286.24,10286.24,10286.24,10286.24,,,,,45,51,47,44,1344,1344,1344,1344,,,,
48343,050US48343,434.78,378.68,280.5,280.5,2664.8,2664.8,2664.8,2664.8,,,,,31,27,20,20,190,190,190,190,,,,
48345,050US48345,,,,,,,,,,,,,,,,,,,,,,,,
48347,050US48347,710.06,731.44,736.18,755.18,7530.46,7530.46,7530.46,7530.46,,,,,299,308,310,318,3171,3171,3171,3171,,,,
48349,050US48349,652.95,679.67,661.86,658.89,6620.07,6173.39,6173.39,6173.39,624.94,661.86,,,220,229,223,222,2230.5,2080,2080,2080,210.56,223,,
48351,050US48351,192.07,233.23,192.07,260.67,5089.86,5089.86,5089.86,5089.86,,,,,14,17,14,19,371,371,371,371,,,,
48353,050US48353,976.5,999.21,840.24,817.53,14011.58,14011.58,14011.58,14011.58,,,,,86,88,74,72,1234,1234,1234,1234,,,,
48355,050US48355,440.93,425.98,426.42,385.97,8078.65,8078.65,8078.65,8078.65,,,,,1003,969,970,878,18377,18377,18377,18377,,,,
48357,050US48357,380.92,298.11,281.55,264.99,5250.08,5250.08,5250.08,5250.08,,,,,23,18,17,16,317,317,317,317,,,,
48359,050US48359,247.93,82.64,330.58,330.58,25619.83,25619.83,25619.83,25619.83,,,,,3,1,4,4,310,310,310,310,,,,
48361,050US48361,285.62,401.36,360.29,401.36,8768.29,8768.29,8768.29,8768.29,,,,,153,215,193,215,4697,4697,4697,4697,,,,
48363,050US48363,417.11,422.75,490.39,417.11,8815.74,8815.74,8815.74,8815.74,,,,,74,75,87,74,1564,1564,1564,1564,,,,
48365,050US48365,361.17,476.74,375.61,455.07,7158.34,7158.34,7158.34,7158.34,,,,,50,66,52,63,991,991,991,991,,,,
48367,050US48367,766.63,755.32,744.95,730.8,6389.56,6389.56,6389.56,6389.56,,,,,813,801,790,775,6776,6776,6776,6776,,,,
48369,050US48369,332.5,565.25,631.75,615.13,7248.55,7248.55,7248.55,7248.55,,,,,20,34,38,37,436,436,436,436,,,,
48371,050US48371,359.08,389.86,441.16,430.9,10351.9,10351.9,10351.9,10351.9,,,,,35,38,43,42,1009,1009,1009,1009,,,,
48373,050US48373,589.7,551.94,586.8,583.89,20450.85,20567.05,20567.05,20567.05,510.66,488.03,,,203,190,202,201,7040,7080,7080,7080,175.79,168,,
48375,050US48375,763.99,659.87,713.96,688.27,6323.19,6429.67,6429.67,6429.67,549.21,484.08,,,565,488,528,509,4676.25,4755,4755,4755,406.16,358,,
48377,050US48377,2240.64,3314.92,2302.03,2087.17,10497.24,10497.24,10497.24,10497.24,,,,,73,108,75,68,342,342,342,342,,,,
48379,050US48379,546.23,506.26,386.36,413,5155.88,5155.88,5155.88,5155.88,,,,,41,38,29,31,387,387,387,387,,,,
48381,050US48381,414.58,437.79,420.91,407.19,8436.1,8436.1,8436.1,8436.1,,,,,393,415,399,386,7997,7997,7997,7997,,,,
48383,050US48383,787.01,639.45,688.64,737.83,,,,,,,,,16,13,14,15,,,,,,,,
48385,050US48385,,,,,,,,,,,,,,,,,,,,,,,,
48387,050US48387,926.48,642.56,687.39,582.79,13777.64,13777.64,13777.64,13777.64,,,,,62,43,46,39,922,922,922,922,,,,
48389,050US48389,649.05,788.13,811.31,707,11300.42,11300.42,11300.42,11300.42,,,,,56,68,70,61,975,975,975,975,,,,
48391,050US48391,1028.6,978.42,802.81,953.34,23080.78,23080.78,23080.78,23080.78,,,,,41,39,32,38,920,920,920,920,,,,
48393,050US48393,,209.64,,,,6289.31,,,,,,,,1,,,,30,,,,,,
48395,050US48395,383.44,589.91,511.26,560.42,8583.23,8583.23,8583.23,8583.23,,,,,39,60,52,57,873,873,873,873,,,,
48397,050US48397,319.95,264.79,330.98,295.43,406.99,406.99,406.99,406.99,,,,,261,216,270,241,332,332,332,332,,,,
48399,050US48399,484.87,250.79,284.23,,12004.68,9463.3,12004.68,12004.68,,,,,29,15,17,,718,566,718,718,,,,
48401,050US48401,299.78,404.55,285.22,270.67,9895.52,9895.52,9895.52,9895.52,,,,,103,139,98,93,3400,3400,3400,3400,,,,
48403,050US48403,252.48,288.55,234.45,324.62,7754.73,7754.73,7754.73,7754.73,,,,,14,16,13,18,430,430,430,430,,,,
48405,050US48405,492.28,492.28,537.03,581.79,9442.83,9442.83,9442.83,9442.83,,,,,22,22,24,26,422,422,422,422,,,,
48407,050US48407,707.59,801.93,742.97,689.9,9776.52,9776.52,9776.52,9776.52,,,,,120,136,126,117,1658,1658,1658,1658,,,,
48409,050US48409,516.38,538.83,527.6,511.89,7941,7941,7941,7941,,,,,230,240,235,228,3537,3537,3537,3537,,,,
48411,050US48411,55.71,,,,8607.24,8607.24,8607.24,8607.24,,,,,2,,,,309,309,309,309,,,,
48413,050US48413,356.38,356.38,570.21,213.83,3848.9,3848.9,3848.9,3848.9,,,,,5,5,8,3,54,54,54,54,,,,
48415,050US48415,759.07,787.18,702.84,524.79,11772.56,10223.97,10617.56,10617.56,717.83,787.18,,,81,84,75,56,1256.25,1091,1133,1133,76.6,84,,
48417,050US48417,563.24,460.83,307.22,204.81,7680.49,7680.49,7680.49,7680.49,,,,,11,9,6,4,150,150,150,150,,,,
48419,050US48419,404.75,377.31,397.89,384.17,6880.7,6880.7,6880.7,6880.7,,,,,59,55,58,56,1003,1003,1003,1003,,,,
48421,050US48421,403.23,172.81,230.41,403.23,15092.17,15092.17,15092.17,15092.17,,,,,7,3,4,7,262,262,262,262,,,,
48423,050US48423,574.84,528.15,539.33,518.94,5155.68,5161.11,5161.11,5161.11,483.03,491.31,,,874,803,820,789,7838.75,7847,7847,7847,734.4,747,,
48425,050US48425,650.94,634.66,716.03,813.67,6183.89,6183.89,6183.89,6183.89,,,,,40,39,44,50,380,380,380,380,,,,
48427,050US48427,812.89,751.31,721.75,793.18,6862.13,6860.28,6860.28,6860.28,807.37,721.75,,,330,305,293,322,2785.75,2785,2785,2785,327.76,293,,
48429,050US48429,339.16,390.03,390.03,406.99,8444.97,8444.97,8444.97,8444.97,,,,,20,23,23,24,498,498,498,498,,,,
48431,050US48431,,,,,,,,,,,,,,,,,,,,,,,,
48433,050US48433,,149.48,597.91,,298.95,298.95,298.95,298.95,,,,,,1,4,,2,2,2,2,,,,
48435,050US48435,310.24,465.36,517.06,517.06,16028.96,16028.96,16028.96,16028.96,,,,,6,9,10,10,310,310,310,310,,,,
48437,050US48437,342.7,319.85,388.39,274.16,6648.39,6648.39,6648.39,6648.39,,,,,15,14,17,12,291,291,291,291,,,,
48439,050US48439,277.32,289.64,283.69,271.99,3635.66,3703.24,3703.24,3703.24,,,,,4005,4183,4097,3928,52506,53482,53482,53482,,,,
48441,050US48441,666.15,689.56,704.46,683.17,7063.73,7095.66,7095.66,7095.66,491.93,510.79,,,626,648,662,642,6638,6668,6668,6668,462.28,480,,
48443,050US48443,,1129.94,1977.4,2259.89,7627.12,7627.12,7627.12,7627.12,,,,,,4,7,8,27,27,27,27,,,,
48445,050US48445,1229.39,1383.07,1187.48,1005.87,11071.53,10896.9,10896.9,10896.9,1164.71,1257.33,,,88,99,85,72,792.5,780,780,780,83.37,90,,
48447,050US48447,,,,,,,,,,,,,,,,,,,,,,,,
48449,050US48449,712,706.84,686.2,686.2,9488.18,9488.18,9488.18,9488.18,,,,,138,137,133,133,1839,1839,1839,1839,,,,
48451,050US48451,617.86,600.66,657.55,645.64,7616.03,7485.71,7578.32,7578.32,385.85,412.79,,,467,454,497,488,5756.5,5658,5728,5728,291.64,312,,
48453,050US48453,230.03,215.68,240,239.17,2792.69,2844.4,2844.4,2844.4,193.9,183.56,,,2213,2075,2309,2301,26867.5,27365,27365,27365,1865.47,1766,,
48455,050US48455,74.56,74.56,198.83,99.42,1043.87,1043.87,1043.87,1043.87,,,,,6,6,16,8,84,84,84,84,,,,
48457,050US48457,188.02,277.94,343.33,269.76,4281.45,4258.97,4258.97,4258.97,144.61,245.24,,,23,34,42,33,523.75,521,521,521,17.69,30,,
48459,050US48459,431.38,518.41,533.55,446.51,6697.7,6697.7,6697.7,6697.7,,,,,114,137,141,118,1770,1770,1770,1770,,,,
48461,050US48461,2226.83,2433.97,1708.96,1605.39,13671.67,13671.67,13671.67,13671.67,,,,,43,47,33,31,264,264,264,264,,,,
48463,050US48463,1210.23,1229.75,1229.75,1197.22,12264.95,12264.95,12264.95,12264.95,,,,,186,189,189,184,1885,1885,1885,1885,,,,
48465,050US48465,,4930.49,,,,18375.17,,,,,,,,1479,,,,5512,,,,,,
48467,050US48467,324.46,371.19,327.06,378.97,5744.32,5744.32,5744.32,5744.32,,,,,125,143,126,146,2213,2213,2213,2213,,,,
48469,050US48469,602.25,586.4,621.62,568.79,7597.25,7617.94,7617.94,7617.94,571.59,558.23,,,342,333,353,323,4314.25,4326,4326,4326,324.59,317,,
48471,050US48471,349.09,312.98,314.7,297.5,5606.09,5606.09,5606.09,5606.09,139.64,137.57,,,203,182,183,173,3260,3260,3260,3260,81.2,80,,
48473,050US48473,354.14,321.31,330.69,347.11,4791.5,4791.5,4791.5,4791.5,,,,,151,137,141,148,2043,2043,2043,2043,,,,
48475,050US48475,713.56,640.75,786.37,626.18,18814.62,18814.62,18814.62,18814.62,,,,,49,44,54,43,1292,1292,1292,1292,,,,
48477,050US48477,368.47,433.77,424.44,387.13,9976.68,9976.68,9976.68,9976.68,,,,,79,93,91,83,2139,2139,2139,2139,,,,
48479,050US48479,222.2,215.79,208.79,205.29,4483.28,4453.97,4453.97,4453.97,96.92,95.65,,,381,370,358,352,7687.25,7637,7637,7637,166.18,164,,
48481,050US48481,547.07,605.68,601.77,636.94,7741,7741,7741,7741,,,,,140,155,154,163,1981,1981,1981,1981,,,,
48483,050US48483,952.72,846.86,1129.15,1270.29,13902.61,13902.61,13902.61,13902.61,,,,,27,24,32,36,394,394,394,394,,,,
48485,050US48485,518.79,498.93,566.7,505.94,5957.96,5957.96,5957.96,5957.96,,,,,444,427,485,433,5099,5099,5099,5099,,,,
48487,050US48487,559.77,435.38,298.54,286.11,5224.53,5224.53,5224.53,5224.53,,,,,45,35,24,23,420,420,420,420,,,,
48489,050US48489,708.26,700.72,708.26,655.52,203.44,203.44,203.44,203.44,,,,,94,93,94,87,27,27,27,27,,,,
48491,050US48491,133.83,131.4,133.39,127.65,2143.58,2231.01,2231.01,2231.01,122.32,131.4,,,606,595,604,578,9706.12,10102,10102,10102,553.87,595,,
48493,050US48493,344.97,371.51,418.68,498.29,4502.3,4502.3,4502.3,4502.3,,,,,117,126,142,169,1527,1527,1527,1527,,,,
48495,050US48495,1040.56,1104.27,998.09,1167.98,19983.01,19537.06,19983.01,19983.01,,,,,49,52,47,55,941,920,941,941,,,,
48497,050US48497,380.65,422.03,473.75,450.99,6024.25,6024.25,6024.25,6024.25,,,,,184,204,229,218,2912,2912,2912,2912,,,,
48499,050US48499,495.18,513.79,491.46,506.35,4581.33,4653.93,4653.93,4653.93,442.5,469.12,,,133,138,132,136,1230.5,1250,1250,1250,118.85,126,,
48501,050US48501,502.73,590.16,655.74,459.02,8393.44,8393.44,8393.44,8393.44,,,,,23,27,30,21,384,384,384,384,,,,
48503,050US48503,721.69,730.94,740.19,730.94,13443.75,13443.75,13443.75,13443.75,,,,,78,79,80,79,1453,1453,1453,1453,,,,
48505,050US48505,2046.19,2058.15,2165.85,1926.53,60524.11,60524.11,60524.11,60524.11,,,,,171,172,181,161,5058,5058,5058,5058,,,,
48507,050US48507,849.81,988.55,867.15,780.44,18175.51,18175.51,18175.51,18175.51,,,,,49,57,50,45,1048,1048,1048,1048,,,,
49001,050US49001,,7786.7,,,,13052.21,,,,290.05,,,,349,,,,585,,,,13,,
49003,050US49003,,,,,,,,,,,,,,,,,,,,,,,,
49005,050US49005,,336.85,,,,2913.99,,,,156.55,,,,312,,,,2699,,,,145,,
49007,050US49007,,,,,,,,,,,,,,,,,,,,,,,,
49009,050US49009,,,,,,,,,,,,,,,,,,,,,,,,
49011,050US49011,,249.16,,,,2831.63,,,,122.7,,,,595,,,,6762,,,,293,,
49013,050US49013,,,,,,,,,,,,,,,,,,,,,,,,
49015,050US49015,,,,,,,,,,,,,,,,,,,,,,,,
49017,050US49017,,,,,,,,,,,,,,,,,,,,,,,,
49019,050US49019,,,,,,,,,,,,,,,,,,,,,,,,
49021,050US49021,,,,,,,,,,,,,,,,,,,,,,,,
49023,050US49023,,,,,,,,,,,,,,,,,,,,,,,,
49025,050US49025,,,,,,,,,,,,,,,,,,,,,,,,
49027,050US49027,,,,,,,,,,,,,,,,,,,,,,,,
49029,050US49029,,379.55,,,,4592.61,,,,202.43,,,,30,,,,363,,,,16,,
49031,050US49031,,,,,,,,,,,,,,,,,,,,,,,,
49033,050US49033,,198.28,,,,1916.72,,,,66.09,,,,3,,,,29,,,,1,,
49035,050US49035,234.5,238.63,242.5,239.38,3339.65,3442.09,3442.09,3442.09,217.68,221.51,,,1877,1910,1941,1916,26731,27551,27551,27551,1742.37,1773,,
49037,050US49037,,,,,,,,,,,,,,,,,,,,,,,,
49039,050US49039,,,,,,,,,,,,,,,,,,,,,,,,
49041,050US49041,,,,,,,,,,,,,,,,,,,,,,,,
49043,050US49043,,,,,,,,,,,,,,,,,,,,,,,,
49045,050US49045,,,,,,,,,,,,,,,,,,,,,,,,
49047,050US49047,,,,,,,,,,,,,,,,,,,,,,,,
49049,050US49049,,106.41,,,,2632.13,,,,72.59,,,,494,,,,12219,,,,337,,
49051,050US49051,,,,,,,,,,,,,,,,,,,,,,,,
49053,050US49053,,346.83,,,,5283.29,,,,272.94,,,,399,,,,6078,,,,314,,
49055,050US49055,,,,,,,,,,,,,,,,,,,,,,,,
49057,050US49057,,389.73,,418.45,,4679.52,,4883.96,,206.13,,,,692,,743,,8309,,8672,,366,,
51001,050US51001,506.77,601.65,502.61,524.51,7919.54,7919.54,7919.54,7919.54,,,,,96.24,114.26,95.45,99.61,1504,1504,1504,1504,,,,
51003,050US51003,346.03,247.11,335.84,309.86,3652.8,2698.88,3720.74,3720.74,157.12,101.13,,,393.49,281,381.9,352.35,4153.75,3069,4231,4231,178.67,115,,
51510,050US51510,260.9,251.55,274.38,259.94,1181.36,1171.66,1171.66,1171.66,179.06,167.9,,,289.03,278.68,303.97,287.97,1308.75,1298,1298,1298,198.37,186,,
51005,050US51005,696.35,543.22,689.95,696.49,8684.59,6312.32,8856.49,8856.49,475.83,343.81,,,101.27,79,100.34,101.29,1263,918,1288,1288,69.2,50,,
51007,050US51007,813.12,418.97,474.82,463.97,3580.67,3539.72,3537.99,3537.99,328.56,172.42,140.95,109.48,471.6,243,275.39,269.1,2076.75,2053,2052,2052,190.56,100,81.75,63.5
51009,050US51009,833.96,459.47,879.58,858.4,9130.81,4745.22,9002.78,9002.78,519.6,295.15,,,1568.2,864,1653.98,1614.15,17169.75,8923,16929,16929,977.06,555,,
51011,050US51011,833.96,459.47,879.58,858.4,9130.81,4745.22,9002.78,9002.78,519.6,295.15,,,1568.2,864,1653.98,1614.15,17169.75,8923,16929,16929,977.06,555,,
51013,050US51013,168.7,184.68,209.55,198.76,2611.97,2435.49,2568.58,2568.58,99.17,102.02,,,287.73,315,357.41,339,4455,4154,4381,4381,169.14,174,,
51015,050US51015,468,515.49,541.88,538.89,3043.41,3061.88,3061.88,3061.88,263.72,263.62,206.53,149.44,557.43,614,645.43,641.87,3625,3647,3647,3647,314.12,314,246,178
51017,050US51017,696.35,543.22,689.95,696.49,8684.59,6312.32,8856.49,8856.49,475.83,343.81,,,101.27,79,100.34,101.29,1263,918,1288,1288,69.2,50,,
51019,050US51019,833.96,459.47,879.58,858.4,9130.81,4745.22,9002.78,9002.78,519.6,295.15,,,1568.2,864,1653.98,1614.15,17169.75,8923,16929,16929,977.06,555,,
51021,050US51021,600.86,615.04,596.5,573.19,5421.42,5344.78,5343.84,5343.84,261.36,265.07,262.71,260.35,636.97,652,632.35,607.64,5747.25,5666,5665,5665,277.07,281,278.5,276
51023,050US51023,456.09,310.35,419.73,450.26,4328.13,3824.86,4328.13,4328.13,,,,,108.75,74,100.08,107.36,1032,912,1032,1032,,,,
51520,050US51520,,,,0.58,,,,14622.78,,,,,,,,0.06,,,,1506,,,,
51025,050US51025,916,532.18,935.05,982.51,6872.19,4059.78,7213.76,7213.76,493.04,301.93,,,421.7,245,430.47,452.32,3163.75,1869,3321,3321,226.98,139,,
51027,050US51027,1777.41,984.67,1832.17,1864.14,13201.71,7320.03,13204.63,13204.63,911.47,506.19,,,2886.33,1599,2975.26,3027.18,21438.25,11887,21443,21443,1480.13,822,,
51029,050US51029,813.12,418.97,474.82,463.97,3580.67,3539.72,3537.99,3537.99,328.56,172.42,140.95,109.48,471.6,243,275.39,269.1,2076.75,2053,2052,2052,190.56,100,81.75,63.5
51530,050US51530,637.55,494.6,736.56,715.17,7643.5,5622.8,7965.64,7965.64,451.13,347.09,,,146.95,114,169.77,164.84,1761.75,1296,1836,1836,103.98,80,,
51031,050US51031,833.96,459.47,879.58,858.4,9130.81,4745.22,9002.78,9002.78,519.6,295.15,,,1568.2,864,1653.98,1614.15,17169.75,8923,16929,16929,977.06,555,,
51033,050US51033,,,,,,,,,,,,,,,,,,,,,,,,
51035,050US51035,600.86,615.04,596.5,573.19,5421.42,5344.78,5343.84,5343.84,261.36,265.07,262.71,260.35,636.97,652,632.35,607.64,5747.25,5666,5665,5665,277.07,281,278.5,276
51036,050US51036,383.43,417.69,434.37,437.06,4638.11,4676.81,4676.81,4676.81,258.21,264.09,250.51,236.92,1263.14,1376,1430.97,1439.81,15279.5,15407,15407,15407,850.64,870,825.25,780.5
51037,050US51037,517.66,518.84,507.07,511.92,7491.9,7491.9,7491.9,7491.9,,,,,35.17,35.25,34.45,34.78,509,509,509,509,,,,
51540,050US51540,346.03,247.11,335.84,309.86,3652.8,2698.88,3720.74,3720.74,157.12,101.13,,,393.49,281,381.9,352.35,4153.75,3069,4231,4231,178.67,115,,
51550,050US51550,418.5,420.51,367.91,361.77,3630.16,3756.01,3756.01,3756.01,357.33,354.85,,,695.83,699.17,611.71,601.51,6035.75,6245,6245,6245,594.12,590,,
51041,050US51041,383.43,417.69,434.37,437.06,4638.11,4676.81,4676.81,4676.81,258.21,264.09,250.51,236.92,1263.14,1376,1430.97,1439.81,15279.5,15407,15407,15407,850.64,870,825.25,780.5
51043,050US51043,517.13,448.4,539.81,545.03,4563.23,3790.24,4576.99,4576.99,152.55,122.7,,,695.42,603,725.92,732.94,6136.5,5097,6155,6155,205.14,165,,
51570,050US51570,383.43,417.69,434.37,437.06,4638.11,4676.81,4676.81,4676.81,258.21,264.09,250.51,236.92,1263.14,1376,1430.97,1439.81,15279.5,15407,15407,15407,850.64,870,825.25,780.5
51580,050US51580,696.35,543.22,689.95,696.49,8684.59,6312.32,8856.49,8856.49,475.83,343.81,,,101.27,79,100.34,101.29,1263,918,1288,1288,69.2,50,,
51045,050US51045,456.09,310.35,419.73,450.26,4328.13,3824.86,4328.13,4328.13,,,,,108.75,74,100.08,107.36,1032,912,1032,1032,,,,
51047,050US51047,226.02,239.81,247.49,223.8,7985.81,7985.81,7985.81,7985.81,,,,,77.07,81.77,84.39,76.31,2723,2723,2723,2723,,,,
51049,050US51049,813.12,418.97,474.82,463.97,3580.67,3539.72,3537.99,3537.99,328.56,172.42,140.95,109.48,471.6,243,275.39,269.1,2076.75,2053,2052,2052,190.56,100,81.75,63.5
51590,050US51590,944.23,922.62,886.78,945.53,9365.07,9365.07,9365.07,9365.07,,,,,240.77,235.26,226.12,241.1,2388,2388,2388,2388,,,,
51051,050US51051,1777.41,984.67,1832.17,1864.14,13201.71,7320.03,13204.63,13204.63,911.47,506.19,,,2886.33,1599,2975.26,3027.18,21438.25,11887,21443,21443,1480.13,822,,
51053,050US51053,916,532.18,935.05,982.51,6872.19,4059.78,7213.76,7213.76,493.04,301.93,,,421.7,245,430.47,452.32,3163.75,1869,3321,3321,226.98,139,,
51595,050US51595,2474.32,1569.47,2846.98,2894.51,14143.04,8364.54,14401.64,14401.64,879.26,561.8,,,277.47,176,319.26,324.59,1586,938,1615,1615,98.6,63,,
51057,050US51057,1101.63,671.2,1227.08,1254.68,12280.2,7076.01,12280.2,12280.2,,,,,233.06,142,259.6,265.44,2598,1497,2598,2598,,,,
51059,050US51059,81.03,79.77,85.78,77.44,1873.22,1855.81,1855.81,1855.81,45.26,46.75,,,611.83,602.32,647.7,584.74,14144.5,14013,14013,14013,341.73,353,,
51600,050US51600,,,,,,,,,,,,,,,,,,,,,,,,
51610,050US51610,,178.38,,,,2381.95,,,,104.93,,,,17,,,,227,,,,10,,
51061,050US51061,517.13,448.4,539.81,545.03,4563.23,3790.24,4576.99,4576.99,152.55,122.7,,,695.42,603,725.92,732.94,6136.5,5097,6155,6155,205.14,165,,
51063,050US51063,600.86,615.04,596.5,573.19,5421.42,5344.78,5343.84,5343.84,261.36,265.07,262.71,260.35,636.97,652,632.35,607.64,5747.25,5666,5665,5665,277.07,281,278.5,276
51065,050US51065,766.83,466.29,839.29,821.59,5227.56,3056.56,5276.3,5276.3,444.65,273.62,,,672.61,409,736.17,720.64,4585.25,2681,4628,4628,390.02,240,,
51067,050US51067,477.75,499.29,514.58,505.76,8688.16,7868.11,8587.73,8587.73,415.47,281.16,90.43,90.43,871.69,911,938.89,922.8,15852.25,14356,15669,15669,758.05,513,165,165
51620,050US51620,885.69,748.59,984.19,1046.78,5004.19,3893.5,5125.6,5125.6,714.37,599.08,,,835.3,706,928.2,987.23,4719.5,3672,4834,4834,673.73,565,,
51069,050US51069,517.13,448.4,539.81,545.03,4563.23,3790.24,4576.99,4576.99,152.55,122.7,,,695.42,603,725.92,732.94,6136.5,5097,6155,6155,205.14,165,,
51630,050US51630,784.02,427.25,866.91,892.7,7091.49,3829.26,7321.4,7321.4,651.43,352.29,,,1913.96,1043,2116.29,2179.25,17311.75,9348,17873,17873,1590.26,860,,
51640,050US51640,600.86,615.04,596.5,573.19,5421.42,5344.78,5343.84,5343.84,261.36,265.07,262.71,260.35,636.97,652,632.35,607.64,5747.25,5666,5665,5665,277.07,281,278.5,276
51071,050US51071,600.86,615.04,596.5,573.19,5421.42,5344.78,5343.84,5343.84,261.36,265.07,262.71,260.35,636.97,652,632.35,607.64,5747.25,5666,5665,5665,277.07,281,278.5,276
