HEROP_ID,ZIP,SutTmDr,SutTmDr2,SutCntDr,SutMinDis
860US00501,00501,,,,
860US00601,00601,0.0,0.0,0.0,36.70567255877499
860US00602,00602,0.0,0.0,0.0,63.468407906866965
860US00603,00603,0.0,0.0,0.0,60.61659323727742
860US00604,00604,0.0,0.0,0.0,59.6944287879484
860US00605,00605,0.0,0.0,0.0,59.7149895827525
860US00606,00606,0.0,0.0,0.0,52.339970363124785
860US00610,00610,0.0,0.0,0.0,61.7661392971332
860US00611,00611,0.0,0.0,0.0,37.6792511942315
860US00612,00612,0.0,0.0,0.0,31.758547235513756
860US00613,00613,0.0,0.0,0.0,31.890092434199254
860US00614,00614,0.0,0.0,0.0,32.6670395834933
860US00616,00616,0.0,0.0,0.0,25.54048113092266
860US00617,00617,0.0,0.0,0.0,20.581625224167695
860US00622,00622,0.0,0.0,0.0,68.54688983486042
860US00623,00623,0.0,0.0,0.0,65.88980421582924
860US00624,00624,0.0,0.0,0.0,41.38463643594603
860US00627,00627,0.0,0.0,0.0,40.794979634765966
860US00631,00631,,,,
860US00637,00637,0.0,0.0,0.0,53.556500019044925
860US00638,00638,0.0,0.0,0.0,19.449798670373156
860US00641,00641,0.0,0.0,0.0,32.55745367976564
860US00646,00646,0.0,0.0,0.0,2.3343917640670573
860US00647,00647,0.0,0.0,0.0,56.7068019052469
860US00650,00650,0.0,0.0,0.0,21.701855616963385
860US00652,00652,0.0,0.0,0.0,24.668452446635673
860US00653,00653,0.0,0.0,0.0,54.59414995636048
860US00656,00656,0.0,0.0,0.0,46.068556027365084
860US00659,00659,0.0,0.0,0.0,38.05370719634497
860US00660,00660,0.0,0.0,0.0,62.463338714515224
860US00662,00662,0.0,0.0,0.0,52.61255990707635
860US00664,00664,0.0,0.0,0.0,27.66525208904916
860US00667,00667,0.0,0.0,0.0,61.0837366455248
860US00669,00669,0.0,0.0,0.0,43.804547609960764
860US00670,00670,0.0,0.0,0.0,51.638768115994836
860US00674,00674,0.0,0.0,0.0,15.012433396660228
860US00676,00676,0.0,0.0,0.0,58.70216358630166
860US00677,00677,0.0,0.0,0.0,67.65562020624252
860US00678,00678,0.0,0.0,0.0,46.48853067314475
860US00680,00680,0.0,0.0,0.0,62.247558087736294
860US00681,00681,0.0,0.0,0.0,62.77591256447381
860US00682,00682,0.0,0.0,0.0,66.1867043353117
860US00683,00683,0.0,0.0,0.0,58.95320901692823
860US00685,00685,0.0,0.0,0.0,50.77765239920924
860US00687,00687,0.0,0.0,0.0,13.277746889263081
860US00688,00688,0.0,0.0,0.0,25.4707103579447
860US00690,00690,0.0,0.0,0.0,57.77911262973886
860US00692,00692,0.0,0.0,0.0,5.474375577166255
860US00693,00693,0.0,0.0,0.0,10.052677109489386
860US00694,00694,0.0,0.0,0.0,9.73106927110393
860US00698,00698,0.0,0.0,0.0,49.357978994433665
860US00703,00703,0.0,0.0,0.0,9.756452812285618
860US00704,00704,0.0,0.0,0.0,26.884000624717466
860US00705,00705,0.0,0.0,0.0,18.752281355816137
860US00707,00707,0.0,0.0,0.0,12.882025172341574
860US00714,00714,0.0,0.0,0.0,20.197407768023165
860US00715,00715,0.0,0.0,0.0,35.940769540644496
860US00716,00716,0.0,0.0,0.0,37.942383551329456
860US00717,00717,0.0,0.0,0.0,38.065912585163005
860US00718,00718,0.0,0.0,0.0,6.388778853660898
860US00719,00719,0.0,0.0,0.0,8.337852133063816
860US00720,00720,0.0,0.0,0.0,16.982957502657403
860US00721,00721,0.0,0.0,0.0,10.7386365906507
860US00723,00723,0.0,0.0,0.0,16.624396527406304
860US00725,00725,0.0,0.0,0.0,5.838533530032509
860US00726,00726,0.0,0.0,0.0,5.741588447859115
860US00727,00727,0.0,0.0,0.0,6.764856868580611
860US00728,00728,0.0,0.0,0.0,39.417002937896044
860US00729,00729,0.0,0.0,0.0,8.817803496072882
860US00730,00730,0.0,0.0,0.0,36.664475745861495
860US00731,00731,0.0,0.0,0.0,32.804210187271174
860US00732,00732,0.0,0.0,0.0,37.4852167309492
860US00733,00733,0.0,0.0,0.0,37.1732309052278
860US00735,00735,0.0,0.0,0.0,12.011899224325777
860US00736,00736,0.0,0.0,0.0,16.266463842822034
860US00737,00737,0.0,0.0,0.0,17.4734865143537
860US00738,00738,0.0,0.0,0.0,15.131392762578225
860US00739,00739,0.0,0.0,0.0,13.708588989991965
860US00740,00740,0.0,0.0,0.0,16.216290670233
860US00741,00741,0.0,0.0,0.0,4.62003229513745
860US00744,00744,0.0,0.0,0.0,4.61846731532778
860US00745,00745,0.0,0.0,0.0,12.023285412574175
860US00751,00751,0.0,0.0,0.0,27.639554063261706
860US00754,00754,0.0,0.0,0.0,5.002428414289044
860US00757,00757,0.0,0.0,0.0,31.730942400567276
860US00765,00765,0.0,0.0,0.0,29.29608555962785
860US00766,00766,0.0,0.0,0.0,26.411295181975238
860US00767,00767,0.0,0.0,0.0,8.631196986706144
860US00769,00769,0.0,0.0,0.0,25.587917345889295
860US00771,00771,0.0,0.0,0.0,3.8606812511974296
860US00772,00772,0.0,0.0,0.0,12.612355888030308
860US00773,00773,0.0,0.0,0.0,14.381596596542156
860US00775,00775,,,,
860US00777,00777,0.0,0.0,0.0,3.385998152556687
860US00778,00778,0.0,0.0,0.0,1.9216625038169188
860US00780,00780,0.0,0.0,0.0,33.737992514190125
860US00782,00782,0.0,0.0,0.0,12.759232757386293
860US00783,00783,0.0,0.0,0.0,8.254232748947791
860US00784,00784,0.0,0.0,0.0,21.83481355752279
860US00785,00785,0.0,0.0,0.0,21.2792635092664
860US00786,00786,,,,
860US00791,00791,0.0,0.0,0.0,3.7584234140399815
860US00792,00792,0.0,0.0,0.0,2.00049064448554
860US00794,00794,0.0,0.0,0.0,17.017145726416942
860US00795,00795,0.0,0.0,0.0,31.81675930540965
860US00801,00801,0.0,0.0,0.0,62.9365078487023
860US00802,00802,0.0,0.0,0.0,62.95787311973099
860US00803,00803,0.0,0.0,0.0,62.9365078487023
860US00804,00804,0.0,0.0,0.0,62.9365078487023
860US00820,00820,0.0,0.0,0.0,81.43156638337787
860US00830,00830,0.0,0.0,0.0,75.1902202957845
860US00831,00831,0.0,0.0,0.0,71.9930436598569
860US00840,00840,0.0,0.0,0.0,73.78602992941526
860US00850,00850,0.0,0.0,0.0,76.75453484475034
860US00901,00901,0.0,0.0,0.0,5.769917213533995
860US00902,00902,0.0,0.0,0.0,5.74869097194922
860US00907,00907,0.0,0.0,0.0,6.778629638866504
860US00908,00908,0.0,0.0,0.0,6.427496937927
860US00909,00909,0.0,0.0,0.0,6.982643768170225
860US00910,00910,0.0,0.0,0.0,6.92701076808287
860US00911,00911,0.0,0.0,0.0,7.710130907452695
860US00912,00912,0.0,0.0,0.0,7.469848902846455
860US00913,00913,0.0,0.0,0.0,8.678153979406288
860US00914,00914,0.0,0.0,0.0,7.93292261927048
860US00915,00915,0.0,0.0,0.0,8.047243716757109
860US00916,00916,0.0,0.0,0.0,7.77205369396767
860US00917,00917,0.0,0.0,0.0,7.621643563348964
860US00918,00918,0.0,0.0,0.0,6.4682894113025045
860US00919,00919,0.0,0.0,0.0,6.5348463654114
860US00920,00920,0.0,0.0,0.0,4.815137199574227
860US00921,00921,0.0,0.0,0.0,4.898181477233638
860US00922,00922,0.0,0.0,0.0,3.8797173724978
860US00923,00923,0.0,0.0,0.0,8.428928803381323
860US00924,00924,0.0,0.0,0.0,9.155099130855158
860US00925,00925,0.0,0.0,0.0,7.237334516379173
860US00926,00926,0.0,0.0,0.0,7.424911185148845
860US00927,00927,0.0,0.0,0.0,6.088487168311667
860US00928,00928,0.0,0.0,0.0,7.67957834712507
860US00929,00929,0.0,0.0,0.0,9.49994081793142
860US00931,00931,0.0,0.0,0.0,7.67957834712507
860US00934,00934,0.0,0.0,0.0,1.7103454548367472
860US00935,00935,,,,
860US00936,00936,0.0,0.0,0.0,5.92049396086048
860US00937,00937,0.0,0.0,0.0,11.3408654473336
860US00940,00940,0.0,0.0,0.0,6.92701076808287
860US00949,00949,0.0,0.0,0.0,2.592358558211941
860US00950,00950,0.0,0.0,0.0,3.1777006555513
860US00951,00951,0.0,0.0,0.0,3.1777006555513
860US00952,00952,0.0,0.0,0.0,1.7373307622685006
860US00953,00953,0.0,0.0,0.0,4.033725986290225
860US00954,00954,0.0,0.0,0.0,3.72452717824512
860US00956,00956,0.0,0.0,0.0,2.6358411265268495
860US00957,00957,0.0,0.0,0.0,2.5839502017122613
860US00958,00958,0.0,0.0,0.0,1.53317211642744
860US00959,00959,0.0,0.0,0.0,1.721407944481308
860US00960,00960,0.0,0.0,0.0,0.456466210414649
860US00961,00961,0.0,0.0,0.0,0.9139914684557384
860US00962,00962,0.0,0.0,0.0,3.229994037445755
860US00963,00963,0.0,0.0,0.0,3.96548004874045
860US00965,00965,0.0,0.0,0.0,3.801576689645811
860US00966,00966,0.0,0.0,0.0,3.093969920699537
860US00968,00968,0.0,0.0,0.0,4.0546235740323615
860US00969,00969,0.0,0.0,0.0,4.015167598347423
860US00970,00970,0.0,0.0,0.0,4.00259348291592
860US00971,00971,0.0,0.0,0.0,4.496593036113813
860US00975,00975,,,,
860US00976,00976,0.0,0.0,0.0,7.1740215944409655
860US00977,00977,0.0,0.0,0.0,3.96548004874045
860US00979,00979,0.0,0.0,0.0,10.138590437583407
860US00981,00981,0.0,0.0,0.0,11.3408654473336
860US00982,00982,0.0,0.0,0.0,9.701339479161351
860US00983,00983,0.0,0.0,0.0,9.904506035956132
860US00984,00984,0.0,0.0,0.0,9.69117323516606
860US00985,00985,0.0,0.0,0.0,8.704472229669467
860US00986,00986,0.0,0.0,0.0,7.69677781992632
860US00987,00987,0.0,0.0,0.0,7.212975487387156
860US00988,00988,0.0,0.0,0.0,8.69127847494771
860US01001,01001,56.62642231542357,113.25284463084714,0.0,36.10175378853936
860US01002,01002,4.19613927014614,8.39227854029228,0.0,49.231871160850616
860US01003,01003,0.0,0.0,0.0,48.57920208861397
860US01004,01004,0.0,0.0,0.0,48.437161581244
860US01005,01005,73.25767591800769,146.51535183601538,0.0,54.89636822303318
860US01007,01007,85.05486392374999,170.10972784749998,0.0,50.69292930577021
860US01008,01008,0.0,0.0,0.0,21.54148994410323
860US01009,01009,70.83,141.66,0.0,52.5911682006097
860US01010,01010,61.978669871040005,123.95733974208001,0.0,45.90629827452418
860US01011,01011,0.0,0.0,0.0,23.95078502912523
860US01012,01012,0.0,0.0,0.0,38.8622521734272
860US01013,01013,83.34313953616,166.68627907232,0.0,38.33691741537708
860US01014,01014,85.08,170.16,0.0,37.7525368983825
860US01020,01020,81.59594109227,163.19188218454,0.0,40.29124554094208
860US01021,01021,82.43,164.86,0.0,38.9916261523434
860US01022,01022,84.35011867154,168.70023734308,0.0,41.937816233892136
860US01026,01026,0.0,0.0,0.0,35.10662501319929
860US01027,01027,0.0,0.0,0.0,38.109163958159634
860US01028,01028,87.88685582776314,175.77371165552628,0.0,42.30881349865172
860US01029,01029,0.0,0.0,0.0,15.0375106658342
860US01030,01030,43.72315937953,87.44631875906,0.0,34.21016209691102
860US01031,01031,77.7727638193,155.5455276386,0.0,53.744824581063924
860US01032,01032,0.0,0.0,0.0,38.8622521734272
860US01033,01033,86.77827891688003,173.55655783376005,0.0,45.62940588679647
860US01034,01034,0.0,0.0,0.0,23.70379963324176
860US01035,01035,0.0,0.0,0.0,45.7130534106923
860US01036,01036,82.58,165.16,0.0,46.7561204293643
860US01037,01037,77.77,155.54,0.0,53.7481296789618
860US01038,01038,0.0,0.0,0.0,44.7655401592875
860US01039,01039,0.0,0.0,0.0,40.64043193014754
860US01040,01040,77.29102849386102,154.58205698772204,0.0,38.323125756732495
860US01041,01041,85.1036767489,170.2073534978,0.0,39.06949835958377
860US01050,01050,0.0,0.0,0.0,29.85051519366294
860US01053,01053,0.0,0.0,0.0,39.3217772092561
860US01054,01054,0.0,0.0,0.0,57.43501576684115
860US01056,01056,76.18233709576765,152.3646741915353,0.0,45.30989288363748
860US01057,01057,74.54955269207954,149.0991053841591,0.0,49.53384831529075
860US01059,01059,,,,
860US01060,01060,0.0,0.0,0.0,41.46458703323364
860US01061,01061,0.0,0.0,0.0,42.0874307622337
860US01062,01062,0.0,0.0,0.0,40.22840643050982
860US01063,01063,,,,
860US01066,01066,0.0,0.0,0.0,44.7655401592875
860US01068,01068,66.69243523419756,133.38487046839512,0.0,49.14417034221341
860US01069,01069,70.03503419664496,140.07006839328992,0.0,51.55813191093009
860US01070,01070,0.0,0.0,0.0,35.10758859136929
860US01071,01071,0.0,0.0,0.0,24.407682979085
860US01072,01072,0.0,0.0,0.0,57.4833916345147
860US01073,01073,0.0,0.0,0.0,33.92149535601893
860US01074,01074,,,,
860US01075,01075,56.90084461642,113.80168923284,0.0,41.593988573271034
860US01077,01077,0.0,0.0,0.0,28.817524359453696
860US01079,01079,,,,
860US01080,01080,71.26878899063999,142.53757798127998,0.0,50.20997582174251
860US01081,01081,68.89,137.78,0.0,43.6666104852964
860US01082,01082,82.25482839144,164.50965678288,0.0,53.86435905451992
860US01083,01083,70.24,140.48,0.0,48.1751003599278
860US01084,01084,0.0,0.0,0.0,38.8622521734272
860US01085,01085,22.906566480153437,45.81313296030687,0.0,30.663323701085808
860US01086,01086,0.0,0.0,0.0,31.1220308129176
860US01088,01088,0.0,0.0,0.0,44.741813202334065
860US01089,01089,69.46918717141,138.93837434282,0.0,36.03920594142185
860US01090,01090,85.64,171.28,0.0,36.6487684037378
860US01092,01092,,,,
860US01093,01093,,,,
860US01094,01094,,,,
860US01095,01095,78.3942756342743,156.7885512685486,0.0,46.56565023378953
860US01096,01096,0.0,0.0,0.0,39.25906151723813
860US01097,01097,,,,
860US01098,01098,0.0,0.0,0.0,35.10693904096795
860US01101,01101,83.12,166.24,0.0,38.0774784766539
860US01103,01103,83.29946623058002,166.59893246116005,0.0,38.21862738588504
860US01104,01104,81.65973548822974,163.31947097645948,0.0,39.23631041088634
860US01105,01105,83.86785241680214,167.73570483360427,0.0,38.844898916037074
860US01106,01106,67.00825746254,134.01651492508,0.0,38.879565346025586
860US01107,01107,83.86802909462,167.73605818924,0.0,37.75384724751724
860US01108,01108,85.95018008027,171.90036016054,0.0,39.687974843451116
860US01109,01109,82.34230422236,164.68460844472,0.0,40.45977101859181
860US01111,01111,,,,
860US01115,01115,,,,
860US01116,01116,0.0,0.0,0.0,39.3357668647753
860US01118,01118,84.56568851315001,169.13137702630002,0.0,41.409131078600076
860US01119,01119,80.64396113578397,161.28792227156794,0.0,42.43110034721587
860US01128,01128,83.33955076509,166.67910153018,0.0,43.3064600721849
860US01129,01129,81.44592126590591,162.89184253181182,0.0,43.564125461522615
860US01138,01138,84.63,169.26,0.0,39.3451156541612
860US01139,01139,81.6,163.2,0.0,40.2848188257763
860US01144,01144,,,,
860US01151,01151,77.5914826022,155.1829652044,0.0,43.31948173816206
860US01152,01152,,,,
860US01199,01199,,,,
860US01201,01201,0.0,0.0,0.0,31.555164075963653
860US01202,01202,0.0,0.0,0.0,31.3207066979868
860US01220,01220,0.0,0.0,0.0,44.51034422061195
860US01222,01222,0.0,0.0,0.0,6.99451278202969
860US01223,01223,0.0,0.0,0.0,24.547473535461343
860US01224,01224,0.0,0.0,0.0,36.9211297423573
860US01225,01225,0.0,0.0,0.0,39.85530607081952
860US01226,01226,0.0,0.0,0.0,34.18523986312037
860US01227,01227,0.0,0.0,0.0,34.190265734477
860US01229,01229,,,,
860US01230,01230,0.0,0.0,0.0,13.216122695677987
860US01235,01235,0.0,0.0,0.0,33.219151014129146
860US01236,01236,0.0,0.0,0.0,18.720045644547113
860US01237,01237,0.0,0.0,0.0,36.8215631189347
860US01238,01238,0.0,0.0,0.0,21.002854907781778
860US01240,01240,0.0,0.0,0.0,25.552227386314023
860US01242,01242,,,,
860US01243,01243,,,,
860US01244,01244,,,,
860US01245,01245,0.0,0.0,0.0,15.285489494906372
860US01247,01247,0.0,0.0,0.0,49.270396356084326
860US01253,01253,0.0,0.0,0.0,15.0375106658342
860US01254,01254,0.0,0.0,0.0,34.62094676458843
860US01255,01255,0.0,0.0,0.0,15.03856774208014
860US01256,01256,0.0,0.0,0.0,46.2673927080646
860US01257,01257,0.0,0.0,0.0,6.997594217935878
860US01258,01258,0.0,0.0,0.0,12.1453323798956
860US01259,01259,0.0,0.0,0.0,8.05555374501524
860US01260,01260,,,,
860US01262,01262,,,,
860US01263,01263,,,,
860US01264,01264,,,,
860US01266,01266,0.0,0.0,0.0,20.56582872335441
860US01267,01267,0.0,0.0,0.0,48.767545007804614
860US01270,01270,0.0,0.0,0.0,35.56546409540657
860US01301,01301,0.0,0.0,0.0,55.68977383536307
860US01302,01302,0.0,0.0,0.0,54.8180157630658
860US01330,01330,0.0,0.0,0.0,45.76181116343964
860US01331,01331,10.597518480067519,21.195036960135038,0.0,67.07125486206337
860US01337,01337,0.0,0.0,0.0,60.79576575296788
860US01338,01338,0.0,0.0,0.0,51.201654999594
860US01339,01339,0.0,0.0,0.0,51.96033693031467
860US01340,01340,0.0,0.0,0.0,52.030127416612714
860US01341,01341,0.0,0.0,0.0,45.79636079093554
860US01342,01342,0.0,0.0,0.0,51.2755919355643
860US01343,01343,0.0,0.0,0.0,47.75851848464686
860US01344,01344,0.0,0.0,0.0,64.3452540679578
860US01346,01346,0.0,0.0,0.0,52.0455050952099
860US01347,01347,,,,
860US01349,01349,0.0,0.0,0.0,56.47074693434742
860US01350,01350,0.0,0.0,0.0,52.0455050952099
860US01351,01351,0.0,0.0,0.0,56.20688023949308
860US01354,01354,0.0,0.0,0.0,60.8017701005447
860US01355,01355,0.0,0.0,0.0,57.6098775798856
860US01360,01360,0.0,0.0,0.0,64.69968997111634
860US01364,01364,0.0,0.0,0.0,66.96800882499598
860US01366,01366,87.47347976294,174.94695952588,0.0,60.81406827136641
860US01367,01367,0.0,0.0,0.0,51.65659368631454
860US01368,01368,0.0,0.0,0.0,71.84740786409753
860US01370,01370,0.0,0.0,0.0,50.93750610225191
860US01373,01373,0.0,0.0,0.0,50.67383964508693
860US01375,01375,0.0,0.0,0.0,48.02469750878257
860US01376,01376,0.0,0.0,0.0,56.62460688196268
860US01378,01378,0.0,0.0,0.0,64.3452540679578
860US01379,01379,0.0,0.0,0.0,64.3452540679578
860US01380,01380,0.0,0.0,0.0,64.3452540679578
860US01420,01420,70.15511592614,140.31023185228,0.0,56.855047704642175
860US01430,01430,84.83650083847002,169.67300167694003,0.0,64.21836604671859
860US01431,01431,81.33773163008,162.67546326016,0.0,63.457234922629915
860US01432,01432,68.955002156775,137.91000431355,0.0,52.76722204462676
860US01434,01434,67.29309597461,134.58619194922,0.0,51.10897514953946
860US01436,01436,84.68,169.36,0.0,64.004464630529
860US01438,01438,81.91,163.82,0.0,60.3920475886171
860US01440,01440,78.2238963517939,156.4477927035878,0.0,60.72942998369477
860US01450,01450,74.63469538913,149.26939077826,0.0,56.08599921852622
860US01451,01451,62.89277184603999,125.78554369207998,0.0,49.15183702749644
860US01452,01452,70.62638320644002,141.25276641288005,0.0,55.3172733955935
860US01453,01453,62.864790427885204,125.72958085577041,0.0,52.38397062691458
860US01460,01460,64.10368562494631,128.20737124989262,0.0,50.185515986128195
860US01462,01462,71.21225508274,142.42451016548,0.0,56.64253801637202
860US01463,01463,81.15290090069999,162.30580180139998,0.0,60.140934074152355
860US01464,01464,72.51102146496,145.02204292992,0.0,54.07450829864218
860US01467,01467,,,,
860US01468,01468,82.64735902084,165.29471804168,0.0,61.34448976297364
860US01469,01469,77.6374674386,155.2749348772,0.0,61.143312813583904
860US01472,01472,,,,
860US01473,01473,70.57020853430001,141.14041706860002,0.0,56.949392484662376
860US01474,01474,77.23915129144,154.47830258288,0.0,60.94525109601042
860US01475,01475,71.60734604910999,143.21469209821998,0.0,67.71648669962602
860US01501,01501,41.539070968128144,83.07814193625629,0.0,34.64750737651159
860US01503,01503,52.35002645485001,104.70005290970002,0.0,41.20395897289251
860US01504,01504,22.555214504164784,45.11042900832957,1.0,16.805085750691187
860US01505,01505,52.30315589437316,104.60631178874632,0.0,40.80454832401367
860US01506,01506,64.31811700296,128.63623400592,0.0,43.899967974265046
860US01507,01507,51.02984799886,102.05969599772,0.0,36.26209492230822
860US01508,01508,52.18,104.36,0.0,37.8674317754163
860US01509,01509,52.18,104.36,0.0,37.8674317754163
860US01510,01510,59.78908193123,119.57816386246,0.0,44.11143803485537
860US01515,01515,60.45,120.9,0.0,42.024334963374
860US01516,01516,31.601505418720002,63.203010837440004,0.003687636,23.387671191333524
860US01518,01518,55.7120093456,111.4240186912,0.0,40.991486073011814
860US01519,01519,40.38627377701627,80.77254755403254,0.0,30.612080084111174
860US01520,01520,51.37876575826,102.75753151652,0.0,43.16286473587315
860US01521,01521,68.89,137.78,0.0,43.6666104852964
860US01522,01522,54.283422461393414,108.56684492278683,0.0,44.82190915866831
860US01523,01523,61.01623054829376,122.03246109658753,0.0,48.35151699849793
860US01524,01524,49.48999291174,98.97998582348,0.0,39.36989037696948
860US01525,01525,33.51,67.02,0.0,25.0919718807401
860US01526,01526,,,,
860US01527,01527,36.051296644941296,72.10259328988259,0.0,32.08243079212418
860US01529,01529,23.263040885709998,46.526081771419996,1.0,17.706733435700496
860US01531,01531,77.70531862678001,155.41063725356003,0.0,53.71347489057835
860US01532,01532,50.81033054576,101.62066109152,0.0,37.28344011681843
860US01534,01534,34.57311262319,69.14622524638,0.000591191,25.528423942977817
860US01535,01535,65.89725531653725,131.7945106330745,0.0,46.29437172683519
860US01536,01536,41.22425095365574,82.44850190731148,0.0,31.740725856605284
860US01537,01537,44.17,88.34,0.0,31.8264016745043
860US01538,01538,27.32,54.64,1.0,21.9013437073037
860US01540,01540,43.10754366442,86.21508732884,0.0,31.383456541533715
860US01541,01541,61.76,123.52,0.0,50.580648366082
860US01542,01542,46.936336,93.872672,0.0,37.97601585617098
860US01543,01543,61.541820459179995,123.08364091835999,0.0,47.96817405302591
860US01545,01545,47.28564610459435,94.5712922091887,0.0,36.04964954274977
860US01546,01546,,,,
860US01550,01550,59.80929157707929,119.61858315415859,0.0,36.37914791002161
860US01560,01560,36.62642995437,73.25285990874,0.0,28.58475546575337
860US01561,01561,,,,
860US01562,01562,56.1800989065499,112.3601978130998,0.0,42.01989257743873
860US01564,01564,57.14413043498,114.28826086996,0.0,47.321554220685464
860US01566,01566,55.25230949278,110.50461898556,0.0,39.483859755249014
860US01568,01568,39.808152565600004,79.61630513120001,0.0,27.031714200595307
860US01569,01569,24.9197027013403,49.8394054026806,0.9975465430024536,20.894607698073354
860US01570,01570,43.2437030901637,86.4874061803274,0.0,28.07703809775527
860US01571,01571,48.66689655522,97.33379311044,0.0,30.493964289306582
860US01581,01581,47.05369078075,94.1073815615,0.0,33.29562750278019
860US01583,01583,49.85311787188,99.70623574376,0.0,42.60095833705387
860US01585,01585,72.79772216444,145.59544432888,0.0,48.61639507980195
860US01586,01586,34.44,68.88,0.0,31.5620020280723
860US01588,01588,31.864184697840003,63.728369395680005,0.004461298000000001,24.80911285632893
860US01590,01590,33.08497908138,66.16995816276,0.0,28.125649832169245
860US01602,01602,43.78980995626,87.57961991252,0.0,38.388961529085556
860US01603,01603,42.34078944364079,84.68157888728157,0.0,36.940727593348484
860US01604,01604,41.20886128322,82.41772256644,0.0,35.498104771327625
860US01605,01605,43.88365463079366,87.76730926158731,0.0,38.13155649760824
860US01606,01606,45.95188409908189,91.90376819816377,0.0,39.886012781685835
860US01607,01607,39.01665667087,78.03331334174,0.0,34.82202415243899
860US01608,01608,40.66791104619209,81.33582209238418,0.0,36.86785305520352
860US01609,01609,42.537425579647426,85.07485115929485,0.0,38.00552329809932
860US01610,01610,40.10247315477495,80.2049463095499,0.0,36.32767399140352
860US01611,01611,46.32989106955989,92.65978213911978,0.0,38.03800361286037
860US01612,01612,52.40497970974498,104.80995941948996,0.0,43.450143412343664
860US01613,01613,40.65,81.3,0.0,36.9170815292053
860US01653,01653,,,,
860US01655,01655,,,,
860US01701,01701,54.72822176194823,109.45644352389645,0.0,35.294498263398914
860US01702,01702,50.622228461622235,101.24445692324447,0.0,32.670124897723596
860US01703,01703,54.0,108.0,0.0,34.2268273676512
860US01704,01704,51.73,103.46,0.0,32.677965982621
860US01718,01718,70.58,141.16,0.0,49.2068968032364
860US01719,01719,60.25,120.5,0.0,47.2361381030236
860US01720,01720,67.0646999699153,134.1293999398306,0.0,46.666083807166714
860US01721,01721,46.99280939772,93.98561879544,0.0,30.816116515763834
860US01730,01730,62.14875490346,124.29750980692,0.0,48.21451088169259
860US01731,01731,56.7875236808,113.5750473616,0.0,43.005515144947665
860US01740,01740,53.31190267608,106.62380535216,0.0,44.38957162649863
860US01741,01741,68.2897241104,136.5794482208,0.0,49.98193402201985
860US01742,01742,63.57284726332,127.14569452664,0.0,44.798637420193806
860US01745,01745,47.54,95.08,0.0,34.4379635696652
860US01746,01746,41.486182593280006,82.97236518656001,0.0,27.03665620983321
860US01747,01747,33.45105392124894,66.90210784249788,0.0,22.513982094752926
860US01748,01748,42.25765307012765,84.5153061402553,0.0,29.253671879338878
860US01749,01749,53.31744910107745,106.6348982021549,0.0,40.95597579137018
860US01752,01752,50.4100150569,100.8200301138,0.0,37.915216993977594
860US01754,01754,64.42386531224388,128.84773062448775,0.0,42.85284877135076
860US01756,01756,30.858590611830003,61.717181223660006,0.0024726239999999997,20.663048426017628
860US01757,01757,35.11412896742587,70.22825793485174,0.0,24.212013950911345
860US01760,01760,51.73332483526335,103.4666496705267,0.0,33.03340439923008
860US01770,01770,44.91,89.82,0.0,29.3914949070328
860US01772,01772,46.465986605699996,92.93197321139999,0.0,34.44002346047607
860US01773,01773,56.75306060917001,113.50612121834001,0.0,42.985483673647856
860US01775,01775,59.944006707990006,119.88801341598001,0.0,43.05766911693037
860US01776,01776,60.896462823713534,121.79292564742707,0.0,39.4478057313856
860US01778,01778,56.33263694424736,112.66527388849472,0.0,37.44168534951647
860US01784,01784,,,,
860US01801,01801,63.92195296638805,127.8439059327761,0.0,48.718365768506516
860US01803,01803,63.26034816819,126.52069633638,0.0,49.49427411807846
860US01805,01805,,,,
860US01810,01810,77.23305747621693,154.46611495243386,0.0,59.89478632797952
860US01812,01812,,,,
860US01821,01821,68.09855839725856,136.19711679451711,0.0,51.868446040874936
860US01822,01822,68.18,136.36,0.0,52.6651635359593
860US01824,01824,71.07408553192,142.14817106384,0.0,54.38613066015259
860US01826,01826,79.04494014678012,158.08988029356024,0.0,60.47140835373461
860US01827,01827,81.40670186712329,162.81340373424658,0.0,60.17078787740916
860US01830,01830,54.85563706744,109.71127413488,0.0,70.02829298783966
860US01831,01831,88.92,177.84,0.0,69.2207373490523
860US01832,01832,83.91886384813887,167.83772769627774,0.0,69.16565898984722
860US01833,01833,87.70997498913997,175.41994997827993,0.0,67.15182668978593
860US01834,01834,89.46,178.92,0.0,68.4479443587938
860US01835,01835,60.748255857900006,121.49651171580001,0.0,67.76545507144658
860US01840,01840,81.25406607388592,162.50813214777185,0.0,63.55584456134452
860US01841,01841,81.54295596037,163.08591192074,0.0,63.783484679420624
860US01842,01842,81.21,162.42,0.0,63.4712171624559
860US01843,01843,79.39974468915975,158.7994893783195,0.0,62.429072240032646
860US01844,01844,82.12066225557868,164.24132451115736,0.0,64.96231069390964
860US01845,01845,81.66022507000022,163.32045014000045,0.0,62.54693453504396
860US01850,01850,75.75416488808,151.50832977616,0.0,58.93338433780752
860US01851,01851,72.84474743101,145.68949486202,0.0,57.04693636849147
860US01852,01852,73.8156924586643,147.6313849173286,0.0,57.49360138815293
860US01853,01853,74.19,148.38,0.0,58.296321133147
860US01854,01854,74.94786586814,149.89573173628,0.0,58.28544867245159
860US01860,01860,0.0,0.0,0.0,74.24612337587027
