GEOID,HEROP_ID,MhCntDr,MhTmDr,MhTmDr2
35001000603,140US35001000603,35,1.34,2.68
35001000718,140US35001000718,34,3.88,7.76
35057980000,140US35057980000,0,38.15,76.3
35013001501,140US35013001501,5,20.02,40.04
35061980300,140US35061980300,29,6.01,12.02
35045943100,140US35045943100,0,51.51,103.02
35031943500,140US35031943500,1,0,0
35061980100,140US35061980100,2,16.56,33.12
35001004739,140US35001004739,34,7.62,15.24
35013001808,140US35013001808,25,2.69,5.38
35039000301,140US35039000301,7,0,0
35027960401,140US35027960401,0,40.36,80.72
35001004603,140US35001004603,34,4.11,8.22
35001001500,140US35001001500,35,0,0
35001000110,140US35001000110,33,4.28,8.56
35021000100,140US35021000100,1,0,0
35049001206,140US35049001206,4,5.95,11.9
35005001200,140US35005001200,0,,
35009000400,140US35009000400,3,3.95,7.9
35049000400,140US35049000400,8,0,0
35001004734,140US35001004734,35,5.42,10.84
35009000201,140US35009000201,3,0,0
35035000602,140US35035000602,1,15.2,30.4
35001000503,140US35001000503,34,0,0
35001001201,140US35001001201,35,3.43,6.86
35031944000,140US35031944000,0,62.42,124.84
35001003726,140US35001003726,33,7.21,14.42
35013001102,140US35013001102,8,3.79,7.58
35025000300,140US35025000300,2,5.07,10.14
35001003729,140US35001003729,33,5.82,11.64
35039000402,140US35039000402,0,60.3,120.6
35001004747,140US35001004747,33,2.81,5.62
35031946003,140US35031946003,1,29.67,59.34
35001003740,140US35001003740,34,4.68,9.36
35006974701,140US35006974701,0,77.02,154.04
35013001707,140US35013001707,22,0,0
35013000102,140US35013000102,8,4.96,9.92
35009000306,140US35009000306,3,2.71,5.42
35027960300,140US35027960300,0,63.69,127.38
35035000604,140US35035000604,1,17.37,34.74
35001003723,140US35001003723,33,4.15,8.3
35001003724,140US35001003724,33,5,10
35045000301,140US35045000301,3,4.48,8.96
35041000100,140US35041000100,3,0,0
35029000500,140US35029000500,2,0,0
35037958900,140US35037958900,0,30.21,60.42
35037958601,140US35037958601,1,4.44,8.88
35047957700,140US35047957700,1,0,0
35013000500,140US35013000500,8,3.04,6.08
35001002900,140US35001002900,34,1.83,3.66
35001002700,140US35001002700,35,0,0
35001004725,140US35001004725,33,6.71,13.42
35001003501,140US35001003501,34,0,0
35001003728,140US35001003728,33,6.32,12.64
35001000115,140US35001000115,34,2.99,5.98
35001000601,140US35001000601,35,0,0
35001000401,140US35001000401,34,0,0
35001004300,140US35001004300,35,3.09,6.18
35001001102,140US35001001102,35,3.78,7.56
35001000207,140US35001000207,34,1.98,3.96
35001000501,140US35001000501,34,0,0
35001000203,140US35001000203,34,3.8,7.6
35001003803,140US35001003803,25,17.03,34.06
35001000204,140US35001000204,34,2.72,5.44
35001003715,140US35001003715,33,4.3,8.6
35001000112,140US35001000112,34,6.26,12.52
35001000113,140US35001000113,34,5,10
35061971000,140US35061971000,2,20.1,40.2
35025000800,140US35025000800,0,30.7,61.4
35025000502,140US35025000502,3,6.18,12.36
35025000200,140US35025000200,2,0,0
35025001004,140US35025001004,1,26.65,53.3
35025000503,140US35025000503,2,5.61,11.22
35005001101,140US35005001101,2,13.15,26.3
35005000201,140US35005000201,2,0,0
35005000800,140US35005000800,2,4.65,9.3
35049001002,140US35049001002,4,2.04,4.08
35049010800,140US35049010800,5,17.11,34.22
35049010601,140US35049010601,4,12.39,24.78
35015001100,140US35015001100,1,5.7,11.4
35051962200,140US35051962200,0,65.79,131.58
35039940700,140US35039940700,8,0,0
35045000611,140US35045000611,0,40.3,80.6
35045000401,140US35045000401,3,2.93,5.86
35006974201,140US35006974201,1,0,0
35027960800,140US35027960800,1,5.09,10.18
35035000603,140US35035000603,1,10.02,20.04
35035000306,140US35035000306,1,0,0
35043010601,140US35043010601,33,8.25,16.5
35043010503,140US35043010503,33,4.9,9.8
35043010721,140US35043010721,30,4.71,9.42
35053978302,140US35053978302,2,7.16,14.32
35053978301,140US35053978301,2,0,0
35055940000,140US35055940000,2,0,0
35035000304,140US35035000304,1,3.86,7.72
35001940500,140US35001940500,33,7.54,15.08
35001000109,140US35001000109,33,5.14,10.28
35045000504,140US35045000504,3,19.37,38.74
35001004716,140US35001004716,33,3.15,6.3
35045000609,140US35045000609,3,24.24,48.48
35049000500,140US35049000500,4,2.76,5.52
35049000900,140US35049000900,4,0,0
35049010311,140US35049010311,3,0,0
35041000401,140US35041000401,0,35.98,71.96
35013001205,140US35013001205,8,0,0
35025000703,140US35025000703,1,12.56,25.12
35006945800,140US35006945800,0,69.62,139.24
35061971100,140US35061971100,0,40.61,81.22
35047957603,140US35047957603,2,0,0
35055940102,140US35055940102,0,42.91,85.82
35027960403,140US35027960403,1,19.9,39.8
35035000701,140US35035000701,0,34.92,69.84
35035000501,140US35035000501,1,11.57,23.14
35013001314,140US35013001314,0,44.84,89.68
35013001811,140US35013001811,14,6.28,12.56
35013001812,140US35013001812,0,40.59,81.18
35013000205,140US35013000205,8,0,0
35013001810,140US35013001810,13,20.19,40.38
35013001502,140US35013001502,8,5.74,11.48
35061970306,140US35061970306,2,12.3,24.6
35061970104,140US35061970104,29,5.65,11.3
35057963601,140US35057963601,0,41.7,83.4
35049010205,140US35049010205,8,15.01,30.02
35049980200,140US35049980200,0,31.27,62.54
35001004763,140US35001004763,33,4.14,8.28
35001004761,140US35001004761,35,5.54,11.08
35001940800,140US35001940800,30,18.68,37.36
35001000908,140US35001000908,34,2.29,4.58
35001004900,140US35001004900,35,2.16,4.32
35001003741,140US35001003741,33,9.33,18.66
35001980000,140US35001980000,30,10.15,20.3
35001003744,140US35001003744,33,2.09,4.18
35045000207,140US35045000207,3,3.53,7.06
35043010728,140US35043010728,26,9.44,18.88
35043010727,140US35043010727,29,8.24,16.48
35043010725,140US35043010725,32,4.87,9.74
35006974702,140US35006974702,0,47.86,95.72
35006974401,140US35006974401,1,5.84,11.68
35031943803,140US35031943803,0,47.39,94.78
35031943906,140US35031943906,2,11.92,23.84
35031943802,140US35031943802,0,54.12,108.24
35031943701,140US35031943701,0,37.32,74.64
35031943903,140US35031943903,2,25.99,51.98
35031946002,140US35031946002,1,22.38,44.76
35029000100,140US35029000100,2,8.47,16.94
35009000602,140US35009000602,2,25.05,50.1
35009000603,140US35009000603,3,7,14
35017964300,140US35017964300,4,0,0
35017964500,140US35017964500,4,12.74,25.48
35059950200,140US35059950200,0,,
35013001900,140US35013001900,0,50.39,100.78
35013001705,140US35013001705,23,3.92,7.84
35013000300,140US35013000300,8,3.39,6.78
35013000402,140US35013000402,8,3.4,6.8
35041000300,140US35041000300,3,2.52,5.04
35047957200,140US35047957200,3,4.84,9.68
35023970200,140US35023970200,2,0,0
35028000400,140US35028000400,0,,
35005001102,140US35005001102,0,35.65,71.3
35005001001,140US35005001001,2,5.41,10.82
35005000700,140US35005000700,2,5.32,10.64
35005000202,140US35005000202,2,2.3,4.6
35005000500,140US35005000500,2,1.76,3.52
35005000600,140US35005000600,2,5.77,11.54
35005001300,140US35005001300,2,23.88,47.76
35049000300,140US35049000300,8,1.2,2.4
35049000700,140US35049000700,8,2.1,4.2
35049001103,140US35049001103,4,0,0
35049001106,140US35049001106,4,3.94,7.88
35049010102,140US35049010102,5,26.51,53.02
35049010304,140US35049010304,4,12.7,25.4
35049001203,140US35049001203,4,5.11,10.22
35015000401,140US35015000401,3,0,0
35015000200,140US35015000200,3,2.58,5.16
35015000500,140US35015000500,3,2.76,5.52
35015000402,140US35015000402,3,3.85,7.7
35025000900,140US35025000900,0,48.16,96.32
35025001003,140US35025001003,1,24.44,48.88
35028000100,140US35028000100,0,33.74,67.48
35061970200,140US35061970200,29,9.51,19.02
35001004715,140US35001004715,32,13.62,27.24
35001000114,140US35001000114,33,3.48,6.96
35001001101,140US35001001101,35,2.71,5.42
35001002200,140US35001002200,34,3,6
35001003002,140US35001003002,34,4.07,8.14
35061970101,140US35061970101,2,15.18,30.36
35001000208,140US35001000208,34,0,0
35001003730,140US35001003730,33,3.96,7.92
35001003805,140US35001003805,30,14.63,29.26
35001004401,140US35001004401,35,4.59,9.18
35001001800,140US35001001800,35,0,0
35001004750,140US35001004750,33,6.93,13.86
35001001300,140US35001001300,35,0,0
35001003100,140US35001003100,34,4.6,9.2
35001004742,140US35001004742,33,8.05,16.1
35001000124,140US35001000124,34,0,0
35001001400,140US35001001400,35,2.35,4.7
35001004604,140US35001004604,32,5.73,11.46
35001000111,140US35001000111,33,6.11,12.22
35001004736,140US35001004736,32,10.7,21.4
35001003600,140US35001003600,33,4.8,9.6
35001004720,140US35001004720,33,3.2,6.4
35001004727,140US35001004727,33,6.84,13.68
35001004722,140US35001004722,33,4.28,8.56
35001004726,140US35001004726,33,6.66,13.32
35001003719,140US35001003719,33,7.13,14.26
35013000103,140US35013000103,8,5.37,10.74
35049000800,140US35049000800,4,3.01,6.02
35041000402,140US35041000402,1,21.5,43
35049010310,140US35049010310,1,24.66,49.32
35049001301,140US35049001301,4,8.41,16.82
35049010900,140US35049010900,0,37.51,75.02
35061970405,140US35061970405,4,8.67,17.34
35061940300,140US35061940300,1,28.58,57.16
35001003806,140US35001003806,24,18.33,36.66
35001004752,140US35001004752,33,2.05,4.1
35001003736,140US35001003736,34,3.85,7.7
35001940700,140US35001940700,32,11.1,22.2
35001004735,140US35001004735,35,4.35,8.7
35001004744,140US35001004744,33,9.65,19.3
35001004733,140US35001004733,34,6.42,12.84
35001004738,140US35001004738,34,5.82,11.64
35025000704,140US35025000704,1,9.97,19.94
35035000401,140US35035000401,1,2.12,4.24
35035000100,140US35035000100,1,4.22,8.44
35043940700,140US35043940700,22,17.13,34.26
35043940500,140US35043940500,33,6.89,13.78
35043940600,140US35043940600,0,30.25,60.5
35045000708,140US35045000708,3,13.6,27.2
35045942803,140US35045942803,0,33.12,66.24
35045000900,140US35045000900,3,16.09,32.18
35009000601,140US35009000601,2,29.51,59.02
35045000610,140US35045000610,3,23.97,47.94
35045000100,140US35045000100,3,3.68,7.36
35045000707,140US35045000707,3,19.18,38.36
35045000204,140US35045000204,3,8.66,17.32
35057963201,140US35057963201,1,19.14,38.28
35039000100,140US35039000100,3,0,0
35015000800,140US35015000800,0,59.98,119.96
35055952101,140US35055952101,0,48.2,96.4
35055952601,140US35055952601,1,28.31,56.62
35027960402,140US35027960402,1,13.73,27.46
35027960601,140US35027960601,1,8.54,17.08
35027960603,140US35027960603,1,7.02,14.04
35029000402,140US35029000402,0,60.94,121.88
35029000401,140US35029000401,0,41.81,83.62
35031940302,140US35031940302,0,57.61,115.22
35031945202,140US35031945202,2,12.05,24.1
35061971301,140US35061971301,2,18.37,36.74
35061970304,140US35061970304,2,14.89,29.78
35061970103,140US35061970103,25,5.79,11.58
35035000702,140US35035000702,0,34.25,68.5
35035000404,140US35035000404,1,6.94,13.88
35015001001,140US35015001001,1,6.39,12.78
35013000204,140US35013000204,8,4.49,8.98
35013001208,140US35013001208,7,7.59,15.18
35013001308,140US35013001308,0,43.7,87.4
35013001105,140US35013001105,8,3.57,7.14
35013001318,140US35013001318,7,9.86,19.72
35013000206,140US35013000206,8,2.35,4.7
35013000902,140US35013000902,10,1.16,2.32
35013001106,140US35013001106,8,8.14,16.28
35013001814,140US35013001814,10,11.82,23.64
35013001309,140US35013001309,7,18.16,36.32
35013001311,140US35013001311,8,0,0
35005000301,140US35005000301,2,2.65,5.3
35037958602,140US35037958602,1,0,0
35013001703,140US35013001703,18,12.99,25.98
35031945701,140US35031945701,0,30.47,60.94
35031943904,140US35031943904,2,20.39,40.78
35047957300,140US35047957300,3,0,0
35017964701,140US35017964701,4,0,0
35017964402,140US35017964402,4,3.87,7.74
35017964401,140US35017964401,4,0,0
35049010701,140US35049010701,5,12.83,25.66
35049010702,140US35049010702,4,11.51,23.02
35049000102,140US35049000102,4,5.83,11.66
35045000614,140US35045000614,3,18.29,36.58
35001004762,140US35001004762,35,6.4,12.8
35043011102,140US35043011102,0,,
35043011101,140US35043011101,32,12.12,24.24
35043010733,140US35043010733,14,8.01,16.02
35043010732,140US35043010732,33,5.64,11.28
35045943300,140US35045943300,0,30.5,61
35023970000,140US35023970000,0,57.6,115.2
35006941500,140US35006941500,1,0,0
35031973100,140US35031973100,0,48.4,96.8
35049001302,140US35049001302,4,6.71,13.42
35049010602,140US35049010602,4,19.31,38.62
35049940400,140US35049940400,8,12.61,25.22
35013001000,140US35013001000,8,3.77,7.54
35001940601,140US35001940601,33,4.63,9.26
35001000906,140US35001000906,35,2.92,5.84
35001002403,140US35001002403,34,5.57,11.14
35001004755,140US35001004755,8,12.67,25.34
35035000303,140US35035000303,1,3.38,6.76
35035000903,140US35035000903,16,17.94,35.88
35001003722,140US35001003722,33,3.04,6.08
35053940000,140US35053940000,0,75.29,150.58
35001000716,140US35001000716,35,2.73,5.46
35001004754,140US35001004754,33,4.75,9.5
35001004757,140US35001004757,33,4.92,9.84
35001000504,140US35001000504,34,1.1,2.2
35043010722,140US35043010722,15,7.61,15.22
35045000607,140US35045000607,3,12.18,24.36
35057963202,140US35057963202,1,23.58,47.16
35001004800,140US35001004800,34,0,0
35001004764,140US35001004764,33,2.94,5.88
35051962300,140US35051962300,0,61.12,122.24
35041000200,140US35041000200,3,2.69,5.38
35006974202,140US35006974202,1,4.28,8.56
35035000601,140US35035000601,0,42.12,84.24
35001003804,140US35001003804,29,12.88,25.76
35001004723,140US35001004723,33,3.98,7.96
35001000300,140US35001000300,34,1.96,3.92
35019961600,140US35019961600,2,0,0
35043010702,140US35043010702,33,3.78,7.56
35043010602,140US35043010602,33,11.38,22.76
35025001005,140US35025001005,1,25.83,51.66
35053978303,140US35053978303,2,14.99,29.98
35001000711,140US35001000711,34,5.69,11.38
35001000125,140US35001000125,34,5.9,11.8
35061970901,140US35061970901,2,16.74,33.48
35013001701,140US35013001701,1,0,0
35013001204,140US35013001204,7,14.04,28.08
35047957400,140US35047957400,3,4.89,9.78
35049001102,140US35049001102,5,3.3,6.6
35049010204,140US35049010204,4,25.27,50.54
35025000701,140US35025000701,1,15.3,30.6
35049010500,140US35049010500,4,9.48,18.96
35049001105,140US35049001105,5,3.15,6.3
35015000900,140US35015000900,1,18.41,36.82
35028000200,140US35028000200,4,28.78,57.56
35025001100,140US35025001100,0,60.46,120.92
35006946100,140US35006946100,1,29.81,59.62
35043010705,140US35043010705,33,0,0
35043010713,140US35043010713,32,3.6,7.2
35043940200,140US35043940200,0,31.49,62.98
35053978100,140US35053978100,0,48.3,96.6
35001004602,140US35001004602,32,8.95,17.9
35001004001,140US35001004001,32,9.07,18.14
35001003807,140US35001003807,6,27.5,55
35001004728,140US35001004728,33,6.6,13.2
35001002100,140US35001002100,35,1.69,3.38
35001000402,140US35001000402,34,0,0
35001003718,140US35001003718,33,5.94,11.88
35001000108,140US35001000108,33,6.63,13.26
35061970404,140US35061970404,27,4.43,8.86
35055952602,140US35055952602,0,36.98,73.96
35025000702,140US35025000702,2,0,0
35017964702,140US35017964702,4,10.41,20.82
35031945201,140US35031945201,2,9.64,19.28
35061980400,140US35061980400,12,0,0
35031943702,140US35031943702,0,46.68,93.36
35031945503,140US35031945503,2,2.16,4.32
35031943801,140US35031943801,0,52.22,104.44
35006974402,140US35006974402,2,9.5,19
35049001207,140US35049001207,4,7.18,14.36
35013001313,140US35013001313,7,12.5,25
35013001807,140US35013001807,25,0,0
35001980600,140US35001980600,33,6.79,13.58
35001003743,140US35001003743,33,0,0
35001003742,140US35001003742,33,9.76,19.52
35001004759,140US35001004759,34,7.12,14.24
35001004712,140US35001004712,34,8.15,16.3
35043010730,140US35043010730,33,4.75,9.5
35043010724,140US35043010724,33,0,0
35061970701,140US35061970701,7,9.27,18.54
35031946001,140US35031946001,1,0,0
35001003746,140US35001003746,33,4.03,8.06
35013001702,140US35013001702,1,22.99,45.98
35001004753,140US35001004753,33,0,0
35013001315,140US35013001315,7,10.25,20.5
35001002302,140US35001002302,34,4.04,8.08
35001001202,140US35001001202,35,0,0
35001004760,140US35001004760,34,6.04,12.08
35035000502,140US35035000502,1,11.44,22.88
35045000202,140US35045000202,3,8.54,17.08
35039000200,140US35039000200,7,0,0
35055940101,140US35055940101,0,42.12,84.24
35043010719,140US35043010719,33,5.07,10.14
35045000201,140US35045000201,3,11.82,23.64
35039940800,140US35039940800,6,0,0
35013001206,140US35013001206,8,5.31,10.62
35049940900,140US35049940900,12,5.07,10.14
35009000500,140US35009000500,3,4.96,9.92
35001000713,140US35001000713,34,5.36,10.72
35001004729,140US35001004729,33,6.67,13.34
35001003717,140US35001003717,33,7.65,15.3
35015000600,140US35015000600,3,3.92,7.84
35029000200,140US35029000200,2,4.7,9.4
35061970302,140US35061970302,1,26.58,53.16
35049001306,140US35049001306,4,8.06,16.12
35049000202,140US35049000202,4,4.66,9.32
35045000615,140US35045000615,3,11.71,23.42
35031945601,140US35031945601,3,7.36,14.72
35031980000,140US35031980000,3,22.17,44.34
35047957800,140US35047957800,3,0,0
35001000122,140US35001000122,34,1.69,3.38
35049940300,140US35049940300,5,21.31,42.62
35015000300,140US35015000300,3,2.43,4.86
35001004724,140US35001004724,33,6.1,12.2
35001000127,140US35001000127,34,2.22,4.44
35061970800,140US35061970800,7,13.77,27.54
35001000605,140US35001000605,34,0,0
35001003745,140US35001003745,34,3.7,7.4
35001004758,140US35001004758,33,4.05,8.1
35013001600,140US35013001600,8,15.32,30.64
35028000500,140US35028000500,0,35.22,70.44
35061980200,140US35061980200,25,7.55,15.1
35013001207,140US35013001207,7,13.66,27.32
35045000613,140US35045000613,3,18.36,36.72
35031945300,140US35031945300,2,9.05,18.1
35013001317,140US35013001317,7,5.25,10.5
35035000305,140US35035000305,1,3.2,6.4
35043010726,140US35043010726,32,5.29,10.58
35045942802,140US35045942802,0,33.98,67.96
35001004501,140US35001004501,35,2.5,5
35049010312,140US35049010312,15,9.37,18.74
35043010715,140US35043010715,33,2.28,4.56
35001003739,140US35001003739,33,5.26,10.52
35061941400,140US35061941400,12,0,0
35031943907,140US35031943907,0,30.08,60.16
35031945501,140US35031945501,2,8.21,16.42
35049010603,140US35049010603,4,26.39,52.78
35045000705,140US35045000705,3,19.4,38.8
35013001310,140US35013001310,7,5.06,10.12
35013001209,140US35013001209,8,4.74,9.48
35045000206,140US35045000206,3,5.76,11.52
35001002303,140US35001002303,35,4.74,9.48
35001980300,140US35001980300,34,1.64,3.28
35043010714,140US35043010714,33,4.34,8.68
35057963700,140US35057963700,0,,
35061970305,140US35061970305,4,9.43,18.86
35001004743,140US35001004743,33,8.09,16.18
35001003201,140US35001003201,34,3.2,6.4
35013000401,140US35013000401,8,2.06,4.12
35031940500,140US35031940500,0,42.84,85.68
35049001305,140US35049001305,4,9.33,18.66
35045000506,140US35045000506,3,9.8,19.6
35001004756,140US35001004756,33,0,0
35001001701,140US35001001701,35,1.82,3.64
35005000302,140US35005000302,2,3.42,6.84
35035940000,140US35035940000,1,25.82,51.64
35049001107,140US35049001107,4,2.93,5.86
35043010734,140US35043010734,5,18.5,37
35061970902,140US35061970902,2,20.54,41.08
35009000100,140US35009000100,3,2.93,5.86
35001003502,140US35001003502,33,4.03,8.06
35001003712,140US35001003712,33,2.63,5.26
35001003707,140US35001003707,33,6.38,12.76
35001000118,140US35001000118,33,4.56,9.12
35005001002,140US35005001002,2,6.62,13.24
35049940600,140US35049940600,10,13.4,26.8
35045000507,140US35045000507,3,10.3,20.6
35049000201,140US35049000201,4,5.28,10.56
35039000302,140US35039000302,7,17.26,34.52
35001002000,140US35001002000,35,2.39,4.78
35039944100,140US35039944100,7,9.49,18.98
35025000400,140US35025000400,2,4.28,8.56
35043010729,140US35043010729,33,5.36,10.72
35013001402,140US35013001402,0,49.56,99.12
35001000720,140US35001000720,32,7.6,15.2
35061970307,140US35061970307,1,28.25,56.5
35047957501,140US35047957501,0,74.47,148.94
35013000901,140US35013000901,8,0,0
35015001002,140US35015001002,1,0,0
35013001103,140US35013001103,8,7.78,15.56
35005000400,140US35005000400,2,0,0
35049010400,140US35049010400,4,9.79,19.58
35049010308,140US35049010308,4,22.64,45.28
35011960100,140US35011960100,0,,
35001004402,140US35001004402,34,2.49,4.98
35001002401,140US35001002401,34,4.25,8.5
35001000129,140US35001000129,34,4.1,8.2
35001000119,140US35001000119,33,3.43,6.86
35061970401,140US35061970401,29,0,0
35001940602,140US35001940602,12,26.14,52.28
35045000612,140US35045000612,3,19.76,39.52
35045000402,140US35045000402,3,0,0
35043940300,140US35043940300,0,,
36015010500,140US36015010500,8,7.44,14.88
36051031000,140US36051031000,4,4.68,9.36
36055012600,140US36055012600,10,2.93,5.86
36055013902,140US36055013902,24,5.82,11.64
36055002400,140US36055002400,24,1.96,3.92
36055013604,140US36055013604,24,11.03,22.06
36055009500,140US36055009500,24,1.84,3.68
36055011205,140US36055011205,7,5.42,10.84
36055012700,140US36055012700,10,2.97,5.94
36097950300,140US36097950300,2,19.64,39.28
36101962500,140US36101962500,9,19.3,38.6
36121970900,140US36121970900,4,22.79,45.58
36029009112,140US36029009112,65,4.74,9.48
36029003800,140US36029003800,60,3.86,7.72
36029006301,140US36029006301,63,1.71,3.42
36029011400,140US36029011400,61,1.3,2.6
36029010805,140US36029010805,59,4.91,9.82
36029016600,140US36029016600,59,0,0
36029011000,140US36029011000,60,2.53,5.06
36029007700,140US36029007700,63,6.16,12.32
36029007902,140US36029007902,65,0,0
36029013300,140US36029013300,56,0,0
36029007904,140US36029007904,65,2.38,4.76
36029011500,140US36029011500,61,2.74,5.48
36005009200,140US36005009200,455,0,0
36005006400,140US36005006400,456,0.67,1.34
36005036501,140US36005036501,444,0.9,1.8
36005007900,140US36005007900,437,1.09,2.18
36005024700,140US36005024700,435,2.6,5.2
36005012101,140US36005012101,440,1.26,2.52
36005015700,140US36005015700,443,0,0
36005028100,140US36005028100,411,1.03,2.06
36005031600,140US36005031600,406,1.47,2.94
36005045800,140US36005045800,401,1.05,2.1
36005039000,140US36005039000,401,1.35,2.7
36005002702,140US36005002702,445,0.43,0.86
36005024100,140US36005024100,448,0.66,1.32
36005005200,140US36005005200,440,0.94,1.88
36005044901,140US36005044901,391,2.84,5.68
36005040701,140US36005040701,420,1.21,2.42
36005032400,140US36005032400,419,1.03,2.06
36005014900,140US36005014900,448,0,0
36005036902,140US36005036902,447,1.03,2.06
36005016400,140US36005016400,434,2.65,5.3
36047060600,140US36047060600,296,0.82,1.64
36047005602,140US36047005602,345,2.77,5.54
36047006600,140US36047006600,373,1.85,3.7
36047016900,140US36047016900,409,2.52,5.04
36047020500,140US36047020500,421,0.98,1.96
36047022800,140US36047022800,392,0,0
36047017400,140US36047017400,328,0.82,1.64
36047018000,140US36047018000,329,0.45,0.9
36047018400,140US36047018400,334,0.88,1.76
36047019500,140US36047019500,437,1.28,2.56
36047007600,140US36047007600,382,0.94,1.88
36047011200,140US36047011200,385,1.8,3.6
36047013900,140US36047013900,416,1.27,2.54
36047014000,140US36047014000,355,2.14,4.28
36047024400,140US36047024400,352,0.99,1.98
36047025100,140US36047025100,420,1.8,3.6
36047025901,140US36047025901,429,1.53,3.06
36047032100,140US36047032100,408,1.35,2.7
36047027600,140US36047027600,330,0.86,1.72
36047028300,140US36047028300,432,1.52,3.04
36047028501,140US36047028501,437,0,0
36047037100,140US36047037100,416,1.03,2.06
36047038500,140US36047038500,423,1.77,3.54
36047033500,140US36047033500,406,1.35,2.7
36047040100,140US36047040100,427,0,0
36047041401,140US36047041401,323,1.02,2.04
36047044700,140US36047044700,439,2.39,4.78
36047047400,140US36047047400,368,0.24,0.48
36047048900,140US36047048900,439,0.57,1.14
36047043400,140US36047043400,336,0.98,1.96
36047051800,140US36047051800,380,1.98,3.96
36047055700,140US36047055700,450,2.3,4.6
36047058200,140US36047058200,328,1.6,3.2
36047059800,140US36047059800,292,2.8,5.6
36047053900,140US36047053900,442,1.63,3.26
36047061200,140US36047061200,281,2.13,4.26
36047065200,140US36047065200,350,0.94,1.88
36047067400,140US36047067400,354,1.48,2.96
36047081400,140US36047081400,387,0,0
36047083000,140US36047083000,373,2.25,4.5
36047069800,140US36047069800,349,1.02,2.04
36047073800,140US36047073800,361,1.46,2.92
36047076600,140US36047076600,365,2.48,4.96
36047093800,140US36047093800,389,1.49,2.98
36047097000,140US36047097000,376,0,0
36047099000,140US36047099000,362,1.14,2.28
36047101400,140US36047101400,361,2.1,4.2
36047087800,140US36047087800,391,0.66,1.32
36047089200,140US36047089200,397,1.07,2.14
36047113200,140US36047113200,387,1.23,2.46
36047114202,140US36047114202,406,1.12,2.24
36047116800,140US36047116800,399,1.43,2.86
36047118800,140US36047118800,397,1.02,2.04
36059519802,140US36059519802,124,2.85,5.7
36059414800,140US36059414800,168,4.26,8.52
36059407600,140US36059407600,187,4.88,9.76
36059519704,140US36059519704,124,3.35,6.7
36059407401,140US36059407401,217,3.39,6.78
36059411800,140US36059411800,360,2.66,5.32
36059409000,140US36059409000,134,5.11,10.22
36059409100,140US36059409100,136,4.12,8.24
36059521602,140US36059521602,116,3.3,6.6
36059518700,140US36059518700,149,3.46,6.92
36059406100,140US36059406100,358,1.76,3.52
36059303301,140US36059303301,368,2.13,4.26
36059302600,140US36059302600,389,3.01,6.02
36059301700,140US36059301700,364,4.37,8.74
36059301200,140US36059301200,286,8.11,16.22
36059404901,140US36059404901,392,5.36,10.72
36081005300,140US36081005300,450,0,0
36081006100,140US36081006100,445,0.71,1.42
36081007500,140US36081007500,446,0.69,1.38
36081018200,140US36081018200,398,0.87,1.74
36081008800,140US36081008800,393,2.09,4.18
36081011400,140US36081011400,392,1.79,3.58
36081014500,140US36081014500,437,0.79,1.58
36081015100,140US36081015100,437,1,2
36081001600,140US36081001600,390,1.77,3.54
36081003900,140US36081003900,447,0,0
36081033900,140US36081033900,433,1.14,2.28
36081020200,140US36081020200,400,1.59,3.18
36081024000,140US36081024000,400,0,0
36081026200,140US36081026200,394,2.07,4.14
36081028000,140US36081028000,391,2.48,4.96
36081050700,140US36081050700,425,2.13,4.26
36081051300,140US36081051300,447,2.24,4.48
36081052800,140US36081052800,391,4.48,8.96
36081037900,140US36081037900,423,1.52,3.04
36081041500,140US36081041500,422,1.89,3.78
36081045900,140US36081045900,421,1.13,2.26
36081047600,140US36081047600,400,3.59,7.18
36081050600,140US36081050600,396,3.81,7.62
36081060300,140US36081060300,442,2.63,5.26
36081061200,140US36081061200,389,4.98,9.96
36081063900,140US36081063900,401,2.13,4.26
36081066100,140US36081066100,422,3.04,6.08
36081056200,140US36081056200,402,2.25,4.5
36081056500,140US36081056500,428,0.66,1.32
36081091602,140US36081091602,216,7.67,15.34
36081093800,140US36081093800,209,2.13,4.26
36081071900,140US36081071900,419,1.33,2.66
36081079000,140US36081079000,398,1.18,2.36
36081085700,140US36081085700,410,0,0
36081143500,140US36081143500,420,4.72,9.44
36081102900,140US36081102900,426,4.6,9.2
36081115500,140US36081115500,409,2.18,4.36
36081118900,140US36081118900,408,0.56,1.12
36081144700,140US36081144700,420,4.59,9.18
36081157901,140US36081157901,388,1.37,2.74
36083040300,140US36083040300,18,13.44,26.88
36083052602,140US36083052602,13,17.91,35.82
36085006400,140US36085006400,300,1.67,3.34
36085013800,140US36085013800,205,7.11,14.22
36085027301,140US36085027301,247,4.78,9.56
36111951700,140US36111951700,16,2.27,4.54
36111952000,140US36111952000,16,1.64,3.28
36021001500,140US36021001500,2,18.48,36.96
36061012500,140US36061012500,468,0.97,1.94
36061011402,140US36061011402,461,0.94,1.88
36061011900,140US36061011900,471,0.49,0.98
36061014601,140US36061014601,449,0.88,1.76
36061020600,140US36061020600,450,1.03,2.06
36061020101,140US36061020101,448,0,0
36061025300,140US36061025300,469,0.65,1.3
36061016900,140US36061016900,449,0,0
36061018100,140US36061018100,449,0.39,0.78
36061030700,140US36061030700,435,0.7,1.4
36061001402,140US36061001402,458,1.58,3.16
