HEROP_ID,SspTmDr,SspTmDr2
140US36081085500,7.89,15.78
140US36081134100,4.48,8.96
140US36081001903,5.03,10.06
140US36081084901,7.09,14.18
140US36105951801,73.77,147.54
140US36081027302,8.71,17.42
140US36105950702,86.16,172.32
140US36081019902,5.67,11.34
140US36081101004,13.28,26.56
140US36103159517,23.84,47.68
140US36103159416,24.22,48.44
140US36103170004,52.14,104.28
140US36103145905,13.2,26.4
140US36103112215,17.65,35.3
140US36103122604,16.26,32.52
140US36053030702,38.24,76.48
140US36081049201,4.48,8.96
140US36003951202,72.96,145.92
140US36053030701,43.27,86.54
140US36075021401,43.76,87.52
140US36027130004,,
140US36027410000,82.97,165.94
140US36027090000,,
140US36063024405,38.89,77.78
140US36005028700,5.32,10.64
140US36005041500,3.66,7.32
140US36005006700,2.7,5.4
140US36005024900,2.76,5.52
140US36055014901,13.29,26.58
140US36055015101,30.47,60.94
140US36055014400,7.55,15.1
140US36015001100,44.68,89.36
140US36055005700,81.9,163.8
140US36069050601,74.6,149.2
140US36103200904,71.42,142.84
140US36103190801,54.13,108.26
140US36103190405,40.42,80.84
140US36103158208,14.19,28.38
140US36103190606,44.8,89.6
140US36047015500,6.4,12.8
140US36051030600,87.7,175.4
140US36097950500,24.1,48.2
140US36047021300,6.05,12.1
140US36047018700,3.95,7.9
140US36047007800,9.42,18.84
140US36047000301,4.8,9.6
140US36047029700,2.06,4.12
140US36047032800,2.1,4.2
140US36047028100,2.02,4.04
140US36047036502,0.97,1.94
140US36047042300,1.73,3.46
140US36047048600,7.46,14.92
140US36047052300,4.23,8.46
140US36123150302,,
140US36101962900,54.09,108.18
140US36117021400,54.07,108.14
140US36083052305,44.62,89.24
140US36029013104,17.15,34.3
140US36059414303,17.91,35.82
140US36079011802,54.58,109.16
140US36045060402,71.82,143.64
140US36045060101,,
140US36045060602,74.9,149.8
140US36029009109,14.8,29.6
140US36029000200,6.53,13.06
140US36029010700,9.79,19.58
140US36029001900,5.7,11.4
140US36029008500,10.9,21.8
140US36029015401,23.48,46.96
140US36059413804,19.58,39.16
140US36045060806,83.17,166.34
140US36081058200,5.92,11.84
140US36029012800,8.66,17.32
140US36037951200,31.16,62.32
140US36069050303,60.36,120.72
140US36069052101,89.3,178.6
140US36069050604,68.23,136.46
140US36069051502,51.54,103.08
140US36113075001,84.46,168.92
140US36047107002,6.62,13.24
140US36047035702,1.84,3.68
140US36073040601,46.25,92.5
140US36085012806,17.05,34.1
140US36025970401,41.35,82.7
140US36025970402,31.75,63.5
140US36061007001,1.02,2.04
140US36047044500,2.87,5.74
140US36071010101,71.11,142.22
140US36013037000,11.95,23.9
140US36013036901,14.87,29.74
140US36063023902,33.2,66.4
140US36085007002,12.36,24.72
140US36085004003,12.8,25.6
140US36005016100,2.99,5.98
140US36005016700,1.9,3.8
140US36005008500,0.83,1.66
140US36005029500,5.85,11.7
140US36005035000,7.06,14.12
140US36047079001,6.94,13.88
140US36075020503,41.87,83.74
140US36075021203,25.82,51.64
140US36075020304,39.04,78.08
140US36119014813,46.35,92.7
140US36119012803,41.93,83.86
140US36001013509,48.34,96.68
140US36001013708,52.85,105.7
140US36067010500,13.02,26.04
140US36067005700,5.93,11.86
140US36067016100,11.47,22.94
140US36067001800,5.55,11.1
140US36111955001,,
140US36045060901,,
140US36105950202,87.06,174.12
140US36105951301,57.3,114.6
140US36081040301,7.81,15.62
140US36081046901,9.62,19.24
140US36081001902,5.35,10.7
140US36021001700,79.06,158.12
140US36009940000,40.46,80.92
140US36013030100,4.78,9.56
140US36013036401,27.18,54.36
140US36033952000,48.89,97.78
140US36063023401,34.81,69.62
140US36063024302,42.59,85.18
140US36103111202,19.7,39.4
140US36103135103,11.04,22.08
140US36103134704,14.18,28.36
140US36103124101,23.05,46.1
140US36103112103,10.84,21.68
140US36103169703,36.77,73.54
140US36103190708,70.45,140.9
140US36035971502,87.73,175.46
140US36091060504,,
140US36087012504,29.63,59.26
140US36061008900,2.35,4.7
140US36061018600,1.72,3.44
140US36061021100,6.77,13.54
140US36061023900,4.3,8.6
140US36061001002,2.35,4.7
140US36011041202,41.58,83.16
140US36091061906,53.24,106.48
140US36087011508,37.72,75.44
140US36061006400,2.21,4.42
140US36061025100,4.94,9.88
140US36061007700,3.02,6.04
140US36119014606,44.59,89.18
140US36059520501,23.92,47.84
140US36059413700,17.15,34.3
140US36077590201,48.94,97.88
140US36119004001,10.22,20.44
140US36091060102,67.49,134.98
140US36119012304,36.48,72.96
140US36119005100,14.54,29.08
140US36119010702,19.26,38.52
140US36119007000,15.23,30.46
140US36001000700,52.83,105.66
140US36001013300,45.88,91.76
140US36033950900,85.99,171.98
140US36105951500,79.1,158.2
140US36047119600,3.26,6.52
140US36005016000,7.33,14.66
140US36005025300,2.85,5.7
140US36005035800,7.57,15.14
140US36005040302,2.92,5.84
140US36059407900,19.61,39.22
140US36059415402,24.97,49.94
140US36059412800,15.96,31.92
140US36059519601,23.42,46.84
140US36083052301,52.07,104.14
140US36059416201,20.24,40.48
140US36059517101,24.36,48.72
140US36005002300,1.6,3.2
140US36005023000,4.45,8.9
140US36027140202,85.01,170.02
140US36005012102,1.55,3.1
140US36005026900,4.07,8.14
140US36005039300,2.2,4.4
140US36005038500,1.54,3.08
140US36005023900,2.22,4.44
140US36059301400,17.62,35.24
140US36059405200,9.82,19.64
140US36055011504,84.15,168.3
140US36061019701,2.9,5.8
140US36061017900,5.01,10.02
140US36061003800,2.28,4.56
140US36061010300,0,0
140US36061023300,3.66,7.32
140US36061014200,4.1,8.2
140US36047078601,6.87,13.74
140US36047103401,6.12,12.24
140US36047001502,3.6,7.2
140US36103145810,4.96,9.92
140US36105952300,74.46,148.92
140US36007001500,4.19,8.38
140US36007012600,15.12,30.24
140US36055011302,87.96,175.92
140US36121970400,41.06,82.12
140US36085027704,17.49,34.98
140US36085018902,14.49,28.98
140US36103170206,74.82,149.64
140US36103158017,14.83,29.66
140US36103158714,16.21,32.42
140US36103123703,23.76,47.52
140US36119013102,35.16,70.32
140US36055013702,11.85,23.7
140US36055007000,5.14,10.28
140US36055014504,11.11,22.22
140US36085032300,17.74,35.48
140US36111952500,,
140US36093033003,65.22,130.44
140US36093021002,63.86,127.72
140US36093032200,66.69,133.38
140US36055008400,3.02,6.04
140US36055005500,1.96,3.92
140US36111952901,,
140US36111953300,81.6,163.2
140US36021001600,71,142
140US36119006802,15.99,31.98
140US36119014908,46.71,93.42
140US36119000202,10.81,21.62
140US36019100901,3.04,6.08
140US36081017102,7.77,15.54
140US36081048302,7.71,15.42
140US36081089202,8.68,17.36
140US36081021603,2.82,5.64
140US36081155104,9.52,19.04
140US36059415000,20.16,40.32
140US36059412400,14.28,28.56
140US36059519900,23.03,46.06
140US36041950100,,
140US36011040800,39.8,79.6
140US36025971000,89.64,179.28
140US36065026502,54.86,109.72
140US36061013400,4,8
140US36061011600,3.95,7.9
140US36071013201,65.86,131.72
140US36071011601,45.87,91.74
140US36061007100,3.44,6.88
140US36061018900,3.36,6.72
140US36061011401,3.05,6.1
140US36071011801,45.16,90.32
140US36071010200,68.67,137.34
140US36071014502,41.32,82.64
140US36089492600,,
140US36023970800,28.21,56.42
140US36113073500,,
140US36055009605,3.38,6.76
140US36107020300,25.18,50.36
140US36011041001,27.36,54.72
140US36027190102,75.92,151.84
140US36027150004,,
140US36059407204,16.18,32.36
140US36005051601,12.7,25.4
140US36027160003,,
140US36015011102,47.65,95.3
140US36081075702,4.9,9.8
140US36081077906,4.36,8.72
140US36103158329,19.29,38.58
140US36049950101,,
140US36079011201,49.21,98.42
140US36029016500,0,0
140US36029003901,5.96,11.92
140US36103158209,14.51,29.02
140US36103190711,64.8,129.6
140US36103190714,64.18,128.36
140US36103169705,36.59,73.18
140US36103110104,24.38,48.76
140US36077590102,66.19,132.38
140US36091061305,66.15,132.3
140US36081065402,7.54,15.08
140US36061015502,3.81,7.62
140US36079011100,52.27,104.54
140US36075020903,23.85,47.7
140US36073040603,42.26,84.52
140US36079011900,52.57,105.14
140US36087013003,26.59,53.18
140US36045060700,,
140US36067012700,9.07,18.14
140US36119012202,29.19,58.38
140US36119001702,12.22,24.44
140US36071012601,68.18,136.36
140US36067014900,11.52,23.04
140US36105950801,89.68,179.36
140US36061024302,3.13,6.26
140US36111950900,,
140US36065021103,55.01,110.02
140US36067011022,10.63,21.26
140US36067006102,8.02,16.04
140US36067010800,9.84,19.68
140US36067013100,6.06,12.12
140US36017970102,27.1,54.2
140US36081040101,7.42,14.84
140US36081003302,6.23,12.46
140US36117020602,73.15,146.3
140US36065024101,83.57,167.14
140US36065021302,56.94,113.88
140US36065021000,55.51,111.02
140US36103123802,24.96,49.92
140US36067013400,10.53,21.06
140US36103135005,9.9,19.8
140US36005034800,6.72,13.44
140US36005027401,7.62,15.24
140US36085017702,12.78,25.56
140US36029001403,1.41,2.82
140US36031960100,22.41,44.82
140US36063023404,29.16,58.32
140US36067003800,2.77,5.54
140US36027080202,72.51,145.02
140US36103122405,16.5,33
140US36103111804,10.39,20.78
140US36103111801,12.1,24.2
140US36103169701,29.42,58.84
140US36103158320,18.5,37
140US36103158609,8.11,16.22
140US36045060301,,
140US36103112001,18.96,37.92
140US36103145603,9.65,19.3
140US36103146613,11.73,23.46
140US36103158103,10.93,21.86
140US36005014702,2.4,4.8
140US36005033202,5.38,10.76
140US36047051601,7.56,15.12
140US36047114400,1.15,2.3
140US36081042400,3.74,7.48
140US36055011401,81.54,163.08
140US36055003807,5.71,11.42
140US36113072001,78.54,157.08
140US36069052002,,
140US36029002801,6.02,12.04
140US36011041300,33.47,66.94
140US36065023702,59.07,118.14
140US36025971300,83.36,166.72
140US36071014301,56.42,112.84
140US36071014201,56.08,112.16
140US36103158410,29.08,58.16
140US36005023703,2.16,4.32
140US36005016300,2.49,4.98
140US36047034800,1.27,2.54
140US36081061301,3.96,7.92
140US36069052102,84.36,168.72
140US36101962400,53.19,106.38
140US36117021502,47.55,95.1
140US36029009110,16.63,33.26
140US36043011302,64.79,129.58
140US36001014502,66.68,133.36
140US36001013703,52.78,105.56
140US36003950600,82.44,164.88
140US36061031703,3.79,7.58
140US36069051700,51.12,102.24
140US36101963000,66.64,133.28
140US36003951100,,
140US36029017000,6.07,12.14
140US36105952200,84.84,169.68
140US36007012702,14.67,29.34
140US36093032901,61.39,122.78
140US36107020402,14.11,28.22
140US36039080600,78.79,157.58
140US36123150200,70.8,141.6
140US36047049302,2.76,5.52
140US36047058901,5.71,11.42
140US36047001803,9.73,19.46
140US36017970801,25.04,50.08
140US36067016502,17.45,34.9
140US36067004600,7.19,14.38
140US36077590401,36.4,72.8
140US36023970202,34.07,68.14
140US36067011300,19.41,38.82
140US36067001400,3.24,6.48
140US36059304203,20.36,40.72
140US36029005600,9.5,19
140US36029007000,3.74,7.48
140US36029000600,8.11,16.22
140US36003951302,78.95,157.9
140US36029001404,1.96,3.92
140US36029016801,3.68,7.36
140US36001000201,52.21,104.42
140US36017970101,17.58,35.16
140US36029017301,13.46,26.92
140US36009940301,26.03,52.06
140US36103147302,16,32
140US36103110402,21.56,43.12
140US36001014611,64.68,129.36
140US36089492301,,
140US36027190101,74.12,148.24
140US36059520100,21.38,42.76
140US36103145809,6.39,12.78
140US36103158325,17.51,35.02
140US36103190709,49.43,98.86
140US36103112216,12.76,25.52
140US36071011301,53.99,107.98
140US36061026500,4.77,9.54
140US36061013700,2.56,5.12
140US36061006900,3.94,7.88
140US36061017700,4.88,9.76
140US36061010000,1.75,3.5
140US36061000900,2.39,4.78
140US36055004701,6.4,12.8
140US36055008000,2.45,4.9
140US36055009403,1.49,2.98
140US36021001300,79.78,159.56
140US36003950900,,
140US36029000900,6.64,13.28
140US36029005801,9.99,19.98
140US36029014101,20.23,40.46
140US36039080301,,
140US36087012108,34.69,69.38
140US36087012113,34.42,68.84
140US36047008200,8.76,17.52
140US36047013100,5.56,11.12
140US36061011800,3.35,6.7
140US36029006302,6.5,13
140US36029010001,13.87,27.74
140US36047014700,7.81,15.62
140US36047001100,3.89,7.78
140US36067004401,6.15,12.3
140US36085029105,16.14,32.28
140US36081032900,8.13,16.26
140US36081018800,3.73,7.46
140US36081021400,2.45,4.9
140US36081026700,8.91,17.82
140US36081037100,8.08,16.16
140US36081041400,2.45,4.9
140US36005046203,9.62,19.24
140US36069051001,69.03,138.06
140US36049950302,88.35,176.7
140US36061004002,2.96,5.92
140US36047024600,5.34,10.68
140US36099950400,44.82,89.64
140US36029009116,17.53,35.06
140US36047029500,1.82,3.64
140US36047026800,4.17,8.34
140US36047037300,0.82,1.64
140US36047039500,0.73,1.46
140US36081045800,1.91,3.82
140US36081047200,3.14,6.28
140US36081059000,6.45,12.9
140US36081062100,5.28,10.56
140US36081063302,5.06,10.12
140US36091062002,50.25,100.5
140US36081027101,9.62,19.24
140US36081155103,8.41,16.82
140US36055014803,22.6,45.2
140US36061013000,4.04,8.08
140US36061026900,3.91,7.82
140US36061016500,4.56,9.12
140US36061023200,2.55,5.1
140US36069050402,54.29,108.58
140US36049950301,,
140US36047034100,4.25,8.5
140US36047041600,4.9,9.8
140US36047044600,5.39,10.78
140US36047049400,7.67,15.34
140US36047043300,2.15,4.3
140US36081066000,8.69,17.38
140US36099950200,45.29,90.58
140US36081068300,7.7,15.4
140US36081072100,6.9,13.8
140US36081084601,5.84,11.68
140US36047051900,4.8,9.6
140US36047057300,5.71,11.42
140US36047054400,6.31,12.62
140US36047067200,6.49,12.98
140US36081113900,7.72,15.44
140US36081118100,7.5,15
140US36081128300,5.35,10.7
140US36081107202,12.51,25.02
140US36015010900,49.72,99.44
140US36081094500,9.86,19.72
140US36091062410,51.94,103.88
140US36047073000,5.79,11.58
140US36047075600,7.16,14.32
140US36047096600,5.21,10.42
140US36051031300,54.86,109.72
140US36055013300,18.57,37.14
140US36055013601,10.95,21.9
140US36047100600,6.47,12.94
140US36055014505,16.02,32.04
140US36055015200,25.92,51.84
140US36047015900,5.98,11.96
140US36051031400,,
140US36061024301,4.77,9.54
140US36061003002,1.99,3.98
140US36061018400,1.43,2.86
140US36061001600,0,0
140US36061021400,2.08,4.16
140US36047022100,4.93,9.86
140US36081017800,4.11,8.22
140US36081011000,4.85,9.7
140US36081012301,7.48,14.96
140US36081015500,7.27,14.54
140US36081002600,4.41,8.82
140US36051030400,34.62,69.24
140US36107020401,19.27,38.54
140US36115082001,84.28,168.56
140US36035971300,,
140US36047016200,6.39,12.78
140US36047022600,8.5,17
140US36081009100,7.07,14.14
140US36081010600,3.64,7.28
140US36081013600,3.22,6.44
140US36081002500,5.78,11.56
140US36081061602,8.43,16.86
140US36121971100,58.41,116.82
140US36103146403,7.24,14.48
140US36103110200,23.7,47.4
140US36081056600,5.43,10.86
140US36119004500,11.43,22.86
140US36119006801,17.65,35.3
140US36119002300,10.7,21.4
140US36119000300,10.44,20.88
140US36091061101,62.34,124.68
140US36081026502,8.25,16.5
140US36093032700,67.15,134.3
140US36009961000,58.02,116.04
140US36043010100,64.84,129.68
140US36091061301,61.46,122.92
140US36019103900,13.28,26.56
140US36119011101,22.22,44.44
140US36047049100,2.96,5.92
140US36081101002,12.69,25.38
140US36103158712,14.64,29.28
140US36047005100,5.36,10.72
140US36047024000,7.57,15.14
140US36047024900,3.29,6.58
140US36047027400,4.86,9.72
140US36057072400,89.27,178.54
140US36071014700,49.68,99.36
140US36001002000,62.33,124.66
140US36029004200,6.58,13.16
140US36029007903,14.53,29.06
140US36119014701,47.48,94.96
140US36119015000,48.28,96.56
140US36119010701,18.93,37.86
140US36119008602,26.13,52.26
140US36119003800,10.76,21.52
140US36047016800,5.22,10.44
140US36059521302,27.16,54.32
140US36059518300,24.89,49.78
140US36059302700,9.65,19.3
140US36081059600,6.78,13.56
140US36047070601,8.04,16.08
140US36061015403,2.56,5.12
140US36085029102,18.24,36.48
140US36111951100,,
140US36059411400,12.37,24.74
140US36033950301,70.79,141.58
140US36103145701,5.02,10.04
140US36103170101,64.9,129.8
140US36103158310,23.08,46.16
140US36071014602,43.97,87.94
140US36007011902,20.51,41.02
140US36103111103,20.66,41.32
140US36093033102,77.9,155.8
140US36067013000,4.86,9.72
140US36067015202,17.74,35.48
140US36077590701,58.6,117.2
140US36055014905,12.79,25.58
140US36027070101,,
140US36087010102,40.98,81.96
140US36017970501,22.14,44.28
140US36047003102,4.53,9.06
140US36045060302,85.29,170.58
140US36027200002,85.59,171.18
140US36047019200,7.26,14.52
140US36081157903,8.49,16.98
140US36047007700,5.75,11.5
140US36047013000,8.42,16.84
140US36047000900,4.2,8.4
140US36047003400,9.56,19.12
140US36081035200,5.81,11.62
140US36081023800,1.41,2.82
140US36081026100,8.38,16.76
140US36081036300,8.28,16.56
140US36067011900,17.91,35.82
140US36067016802,22.48,44.96
140US36005013200,7.8,15.6
140US36005029600,6.48,12.96
140US36101961600,59.8,119.6
140US36117020500,79.7,159.4
140US36119012301,26.5,53
140US36119002700,9.95,19.9
140US36119001504,8.83,17.66
140US36087011601,38.16,76.32
140US36047005900,6.52,13.04
140US36047029300,1.32,2.64
140US36047030700,2.74,5.48
140US36019101000,0,0
140US36071002200,38.96,77.92
140US36117021200,60.61,121.22
140US36085020804,25.02,50.04
140US36003950402,80.24,160.48
140US36029014804,29.42,58.84
140US36109001901,16.37,32.74
140US36089492100,,
140US36015010100,35.01,70.02
140US36111952400,,
140US36119009201,21.96,43.92
140US36001012800,46.02,92.04
140US36047009800,9.85,19.7
140US36047013700,6.54,13.08
140US36081056700,2.4,4.8
140US36081090700,8.38,16.76
140US36081079900,6.49,12.98
140US36081112300,8.9,17.8
140US36081124100,3.48,6.96
140US36047005301,6.95,13.9
140US36059517802,26.89,53.78
140US36019101901,17.02,34.04
140US36081122702,4.5,9
140US36085018100,17.91,35.82
140US36047002100,3.6,7.2
140US36047031300,4.12,8.24
140US36047027000,3.92,7.84
140US36047036900,0.72,1.44
140US36047039800,3.43,6.86
140US36047045600,6.76,13.52
140US36047042600,4.64,9.28
140US36047056900,5.38,10.76
140US36047052800,7.73,15.46
140US36047064800,7.02,14.04
140US36047086000,3.85,7.7
140US36047074400,6.96,13.92
140US36047096000,3.84,7.68
140US36047088800,2.89,5.78
140US36047119400,3.24,6.48
140US36059413500,16.7,33.4
140US36059410900,10.28,20.56
140US36059518201,29,58
140US36059303400,15.31,30.62
140US36059302400,14.03,28.06
140US36059300500,12.74,25.48
140US36083051702,18.87,37.74
140US36085000600,11.55,23.1
140US36085024700,13.3,26.6
140US36051031101,,
140US36081005000,5.3,10.6
140US36081006300,6.44,12.88
140US36081011200,5.24,10.48
140US36081014000,2.97,5.94
140US36081033000,5.6,11.2
140US36081023200,1.9,3.8
140US36081051200,4.3,8.6
140US36081036100,8.78,17.56
140US36081048100,8.85,17.7
140US36111955300,,
140US36029940000,34.52,69.04
140US36055015400,22.51,45.02
140US36059415600,22.44,44.88
140US36103135209,7.32,14.64
140US36047050801,6.06,12.12
140US36081030904,8.08,16.16
140US36119014605,39.43,78.86
140US36119010804,21.23,42.46
140US36119006400,13.66,27.32
140US36119000803,12.56,25.12
140US36119001503,8.46,16.92
140US36119009600,21.94,43.88
140US36021000600,74.25,148.5
140US36027070301,89.69,179.38
140US36119014805,38.1,76.2
140US36079011400,57.07,114.14
140US36103147003,17.94,35.88
140US36047029200,3.34,6.68
140US36013035901,38.16,76.32
140US36063022200,26.66,53.32
140US36063023500,33.89,67.78
140US36005008900,0.74,1.48
140US36005004100,2.28,4.56
140US36005038100,1.24,2.48
140US36005021200,4.6,9.2
140US36005038800,6.43,12.86
140US36005040900,4.78,9.56
140US36003950800,,
140US36003950100,81.24,162.48
140US36029009402,13.28,26.56
140US36089491900,,
140US36055013603,13.14,26.28
140US36093020102,63.43,126.86
140US36103147902,15.79,31.58
140US36103146902,17.95,35.9
140US36103134906,9.98,19.96
140US36029010102,10.02,20.04
140US36029003100,3.1,6.2
140US36029015800,34.23,68.46
140US36029012902,13.54,27.08
140US36103110101,29.57,59.14
140US36103159300,21.85,43.7
140US36055003600,2.8,5.6
140US36055014102,9.2,18.4
140US36047049500,3.44,6.88
140US36047058800,3.8,7.6
140US36047095400,4.61,9.22
140US36103170006,55.81,111.62
140US36103158713,18.96,37.92
140US36103158012,10.05,20.1
140US36103135500,6.95,13.9
140US36069050104,71.79,143.58
140US36069050103,65.37,130.74
140US36057070700,81.33,162.66
140US36047003900,4.6,9.2
140US36047016300,6.29,12.58
140US36097950200,40.99,81.98
140US36101961200,73.75,147.5
140US36087012205,33.18,66.36
140US36047094401,4.55,9.1
140US36085003900,13.55,27.1
140US36059412500,14.49,28.98
140US36005045102,7.39,14.78
140US36005020100,4.07,8.14
140US36071001500,51.19,102.38
140US36047099200,5.66,11.32
140US36053030101,38.03,76.06
140US36047066000,7.82,15.64
140US36081103900,9.39,18.78
140US36081134702,5.99,11.98
140US36037950200,44.46,88.92
140US36029002400,7.6,15.2
140US36029017200,16.61,33.22
140US36061026300,4.36,8.72
140US36061020701,2.24,4.48
140US36029002704,4.89,9.78
140US36029009601,16.61,33.22
140US36063020900,29.73,59.46
140US36103122902,19.55,39.1
140US36119004100,11.43,22.86
140US36059520402,22.2,44.4
140US36075020600,32.3,64.6
140US36005018501,2.38,4.76
140US36029014208,19.74,39.48
140US36005018301,3.64,7.28
140US36047069601,5.91,11.82
140US36043010701,77.03,154.06
140US36081021601,3.14,6.28
140US36075021202,31.84,63.68
140US36103145705,4.68,9.36
140US36029980300,43.43,86.86
140US36103124102,22.41,44.82
140US36029015003,33.6,67.2
140US36005033602,6.09,12.18
140US36029004601,10.22,20.44
140US36005011800,8.78,17.56
140US36047046201,6.59,13.18
140US36085012500,15.15,30.3
140US36081035100,8.94,17.88
140US36061001401,0.86,1.72
140US36103122408,20.5,41
140US36067013800,7.34,14.68
140US36047019700,5.15,10.3
140US36029008900,14.07,28.14
140US36103145605,8.1,16.2
140US36029008202,12.54,25.08
140US36055007801,79.33,158.66
140US36061006600,1.72,3.44
140US36027140302,82.03,164.06
140US36087013102,28.6,57.2
140US36053030404,26.42,52.84
140US36065025602,53.15,106.3
140US36103169903,40.27,80.54
140US36061004200,2.77,5.54
140US36005024800,6.06,12.12
140US36005021302,3.12,6.24
140US36047029400,3.64,7.28
140US36047044100,2.6,5.2
140US36047059100,4.87,9.74
140US36059415101,19.45,38.9
140US36081012200,3.54,7.08
140US36081062300,4.01,8.02
140US36081058100,3.2,6.4
140US36047021700,5.78,11.56
140US36081014900,7.51,15.02
140US36047049600,8.15,16.3
140US36081092200,13.95,27.9
140US36061025900,3.2,6.4
140US36103190503,33.63,67.26
140US36005044400,8.53,17.06
140US36027210101,69.87,139.74
140US36069050302,61.03,122.06
140US36033950502,66.03,132.06
140US36075021003,28.98,57.96
140US36001014615,61.96,123.92
140US36027150006,,
140US36059521902,30.02,60.04
140US36059981100,21.04,42.08
140US36015010702,40.3,80.6
140US36103110801,28.61,57.22
140US36103111506,15.06,30.12
140US36103159407,21.67,43.34
140US36103158502,8.76,17.52
140US36103158708,21.56,43.12
140US36085010500,14.9,29.8
140US36085014700,13.78,27.56
140US36085017007,23.04,46.08
140US36001013511,50.1,100.2
140US36091062409,51.56,103.12
140US36081038302,6.34,12.68
140US36103145901,13.7,27.4
140US36103146202,8.51,17.02
140US36103123500,23.42,46.84
140US36111950600,,
140US36005046206,10.2,20.4
140US36023970300,33.19,66.38
140US36075021505,44.02,88.04
140US36005027900,5.13,10.26
140US36091061002,62.76,125.52
140US36059407101,15.6,31.2
140US36059408300,21.49,42.98
140US36059407102,15.67,31.34
140US36059303800,16.54,33.08
140US36059414201,17.32,34.64
140US36059409800,9.08,18.16
140US36059517705,20.8,41.6
140US36005026400,6.66,13.32
140US36005027300,4.07,8.14
140US36005025400,5.52,11.04
140US36005024300,2.22,4.44
140US36005028500,5.66,11.32
140US36039081101,,
140US36095740500,76.03,152.06
140US36057072500,,
140US36057072300,,
140US36071013100,61.61,123.22
140US36071010802,63.43,126.86
140US36071011101,57.18,114.36
140US36079011600,50.38,100.76
140US36087011401,32.97,65.94
140US36087012204,34.12,68.24
140US36005042500,3.75,7.5
140US36005007300,1.58,3.16
140US36005015100,1.84,3.68
140US36059301600,15.76,31.52
140US36059300800,11.03,22.06
140US36045061600,69.25,138.5
140US36055011506,85.89,171.78
140US36055011904,76.04,152.08
140US36001000600,53.55,107.1
140US36081133900,3.83,7.66
140US36047102802,9.47,18.94
140US36047039700,1.02,2.04
140US36053030602,33.26,66.52
140US36001013503,48.71,97.42
140US36053030300,28.21,56.42
140US36089490800,,
140US36105950400,88.9,177.8
140US36007012000,27.37,54.74
140US36007013201,7.32,14.64
140US36103146206,10.77,21.54
140US36113070802,71.21,142.42
140US36081046500,8.82,17.64
140US36081050400,3.31,6.62
140US36081062000,7.77,15.54
140US36081063700,5.62,11.24
140US36039080501,,
140US36109001700,11.04,22.08
140US36047055100,4.99,9.98
140US36047053800,7.06,14.12
140US36047062200,5.18,10.36
140US36047078400,6.32,12.64
140US36081099701,9.57,19.14
140US36117020106,76.75,153.5
140US36067010700,10.37,20.74
140US36067004800,4.44,8.88
140US36067016901,20.96,41.92
140US36067014400,9.41,18.82
140US36005040501,3.02,6.04
140US36005027600,8.41,16.82
140US36047050804,6.92,13.84
140US36047119800,1.94,3.88
140US36081065703,5.91,11.82
140US36013030700,0,0
140US36013030500,2.12,4.24
140US36063024102,53.5,107
140US36063024001,39.26,78.52
140US36093021400,63.82,127.64
140US36093032602,73.19,146.38
140US36055011601,80.42,160.84
140US36047035200,0,0
140US36047046202,6,12
140US36047048800,8.11,16.22
140US36047050600,6.52,13.04
140US36081065000,7.23,14.46
140US36081055100,3.01,6.02
140US36081071100,6.2,12.4
140US36081085300,7.5,15
140US36081124700,3.83,7.66
140US36081157102,7.49,14.98
140US36029007305,15.86,31.72
140US36067015000,15.75,31.5
140US36119006302,13.14,26.28
140US36087011507,36.39,72.78
140US36103146616,8.47,16.94
140US36103135305,4.82,9.64
140US36047074600,6.79,13.58
140US36047095800,4.94,9.88
140US36061008602,1.89,3.78
140US36103159510,21.97,43.94
140US36081071305,6.11,12.22
140US36081141700,5.42,10.84
140US36085014608,21.35,42.7
140US36065025002,53.15,106.3
140US36065021602,55.2,110.4
140US36083052102,22.55,45.1
140US36027050104,67.51,135.02
140US37037020600,30.38,60.76
140US37105030102,22.85,45.7
140US37013930200,8.3,16.6
140US37001020100,35.29,70.58
140US37063000200,27.47,54.94
140US37063001710,33.23,66.46
140US37063000500,28.63,57.26
140US37065020700,39.57,79.14
140US37129011000,2.94,5.88
140US37129012006,6.61,13.22
140US37151030100,32.09,64.18
140US37159050500,6.76,13.52
140US37181960400,5.7,11.4
140US37183053422,21.35,42.7
140US37183051000,7.48,14.96
140US37183050700,10.21,20.42
140US37163970900,48.21,96.42
140US37035011401,20.68,41.36
140US37021000800,3.75,7.5
140US37021000300,2.6,5.2
140US37023021302,42.31,84.62
140US37025040800,7.52,15.04
140US37027031403,18.09,36.18
140US37191001900,0,0
140US37067001800,4.75,9.5
140US37067003909,10.97,21.94
140US37071032302,22.97,45.94
140US37081011101,19.73,39.46
140US37081012607,10.01,20.02
140US37081012608,12.35,24.7
140US37081013601,8.21,16.42
140US37081014408,14.35,28.7
140US37081010100,19.36,38.72
140US37097060400,28.89,57.78
140US37115010200,33.57,67.14
140US37089931200,27.72,55.44
140US37171930901,34.16,68.32
140US37117970100,19.61,39.22
140US37119002500,8.89,17.78
140US37119003500,11.28,22.56
140US37119002800,11.48,22.96
140US37119001801,7.54,15.08
140US37119002905,11.26,22.52
140US37119005832,18.64,37.28
140US37119005308,6.37,12.74
140US37119001607,7.23,14.46
140US37119002600,9.93,19.86
140US37119003109,19.64,39.28
140US37119005716,12.27,24.54
140US37121950100,39.66,79.32
