HEROP_ID,ZIP,RxTmDr,RxTmDr2,RxCntDr,RxMinDis
860US00680,00680,0.0,0.0,0.0,0.6649971383666943
860US00681,00681,0.0,0.0,0.0,0.22545793702697697
860US00682,00682,0.0,0.0,0.0,3.787438050096905
860US00683,00683,0.0,0.0,0.0,0.7456281433925206
860US00685,00685,0.0,0.0,0.0,0.2841884118890582
860US00687,00687,0.0,0.0,0.0,0.9638107402731295
860US00688,00688,0.0,0.0,0.0,2.810645184
860US00690,00690,0.0,0.0,0.0,0.35835367416255726
860US00692,00692,0.0,0.0,0.0,0.9501147765705965
860US00693,00693,0.0,0.0,0.0,1.0960073540133835
860US00694,00694,0.0,0.0,0.0,0.452611759
860US00698,00698,0.0,0.0,0.0,0.3792060070045803
860US00703,00703,0.0,0.0,0.0,1.0853565177541666
860US00704,00704,0.0,0.0,0.0,1.4613977868266133
860US00705,00705,0.0,0.0,0.0,0.5641842711135027
860US00707,00707,0.0,0.0,0.0,0.5323533128815974
860US00714,00714,0.0,0.0,0.0,0.6059786057761836
860US00715,00715,0.0,0.0,0.0,1.8869579344129706
860US00716,00716,0.0,0.0,0.0,0.6383625009280701
860US00717,00717,0.0,0.0,0.0,0.32318557601981823
860US00718,00718,0.0,0.0,0.0,1.8855374220363177
860US00719,00719,0.0,0.0,0.0,0.38102865160517696
860US00720,00720,0.0,0.0,0.0,0.5547728951288029
860US00721,00721,0.0,0.0,0.0,0.29924702
860US00723,00723,0.0,0.0,0.0,1.3003216348573845
860US00725,00725,0.0,0.0,0.0,0.7739029303979444
860US00726,00726,0.0,0.0,0.0,0.2656162174337955
860US00727,00727,0.0,0.0,0.0,0.8434182139423927
860US00728,00728,0.0,0.0,0.0,0.9117575408821101
860US00729,00729,0.0,0.0,0.0,0.7367189227606968
860US00730,00730,0.0,0.0,0.0,0.8776484529387331
860US00731,00731,0.0,0.0,0.0,4.715565881839739
860US00732,00732,0.0,0.0,0.0,0.779238606
860US00733,00733,0.0,0.0,0.0,0.377090618
860US00735,00735,0.0,0.0,0.0,2.131914400635271
860US00736,00736,0.0,0.0,0.0,1.1548130745501655
860US00737,00737,0.0,0.0,0.0,0.323028344
860US00738,00738,0.0,0.0,0.0,1.0214495875484486
860US00739,00739,0.0,0.0,0.0,0.699521814069346
860US00740,00740,0.0,0.0,0.0,0.956643155
860US00741,00741,0.0,0.0,0.0,0.656201903
860US00744,00744,0.0,0.0,0.0,2.717876687
860US00745,00745,0.0,0.0,0.0,1.1730452296142182
860US00751,00751,0.0,0.0,0.0,1.3692580901996354
860US00754,00754,0.0,0.0,0.0,0.7281977798369167
860US00757,00757,0.0,0.0,0.0,1.1073289212701725
860US00765,00765,0.0,0.0,0.0,19.32685437761913
860US00766,00766,0.0,0.0,0.0,0.42589845702250284
860US00767,00767,0.0,0.0,0.0,1.3434544978656844
860US00769,00769,0.0,0.0,0.0,0.7453394881560472
860US00771,00771,0.0,0.0,0.0,0.7664982003083575
860US00772,00772,0.0,0.0,0.0,0.8230894401133925
860US00773,00773,0.0,0.0,0.0,0.6731946496702779
860US00775,00775,,,,
860US00777,00777,0.0,0.0,0.0,0.8808018385046972
860US00778,00778,0.0,0.0,0.0,0.7776411758930712
860US00780,00780,0.0,0.0,0.0,0.8781499796522088
860US00782,00782,0.0,0.0,0.0,0.4415893921100691
860US00783,00783,0.0,0.0,0.0,0.4266917875722167
860US00784,00784,0.0,0.0,0.0,0.6137599527455369
860US00785,00785,0.0,0.0,0.0,0.127414485
860US00786,00786,,,,
860US00791,00791,0.0,0.0,0.0,0.9222886406046489
860US00792,00792,0.0,0.0,0.0,0.090116937
860US00794,00794,0.0,0.0,0.0,0.56589356669518
860US00795,00795,0.0,0.0,0.0,0.7584212370122596
860US00801,00801,0.0,0.0,0.0,0.104553794
860US00802,00802,0.0,0.0,0.0,0.7094790173848827
860US00803,00803,0.0,0.0,0.0,0.104553794
860US00804,00804,0.0,0.0,0.0,0.104553794
860US00820,00820,0.0,0.0,0.0,1.7854376089443733
860US00830,00830,0.0,0.0,0.0,8.194222036
860US00831,00831,0.0,0.0,0.0,5.045793672
860US00840,00840,0.0,0.0,0.0,2.2688477115212553
860US00850,00850,0.0,0.0,0.0,1.9692521425658953
860US00901,00901,0.0,0.0,0.0,0.40396779079298684
860US00902,00902,0.0,0.0,0.0,0.458271921
860US00907,00907,0.0,0.0,0.0,0.2584653045732992
860US00908,00908,0.0,0.0,0.0,0.087419187
