HEROP_ID,ZIP,HospTmDr,HospTmDr2,HospCntDr,HospMinDis
860US01073,01073,11.644353668474354,23.288707336948708,6.0,6.053888521574302
860US01074,01074,,,,
860US01075,01075,8.74081323559,17.48162647118,7.0,3.9610646949863395
860US01077,01077,11.90236078089,23.80472156178,4.0,4.622916492073199
860US01079,01079,,,,
860US01080,01080,8.623675526700001,17.247351053400003,5.9972502290000005,1.5246902426232576
860US01081,01081,21.38,42.76,2.0,8.299510286
860US01082,01082,16.09527713371528,32.19055426743056,1.0811865700811865,8.682310771804351
860US01083,01083,11.11,22.22,2.0,7.513152266
860US01084,01084,17.48,34.96,2.0,7.055426701
860US01085,01085,5.0178919000199995,10.035783800039999,5.8262646909999996,2.114807699642575
