GEOID,MhTmDr,MhTmDr2,MhCntDr,MhMinDis
61062,19.27402778,38.54805557,1.976851852,10.46790816
61063,14.55680239,29.11360477,7.733984802,9.756826498
61064,15.06428493,30.12856987,6.236333518,9.100447727
61065,15.84763232,31.69526464,7.77792428,7.325900241
61067,22.57030812,45.14061625,4,6.621111371
61068,4.20085409,8.40170818,7.948283962,2.964933673
61070,20.76,41.52,4,10.91838087
61071,5.872504989,11.74500998,4.931389103,3.146953211
61072,17.98437103,35.96874207,6.51270648,6.511458482
61073,12.45043984,24.90087969,7.304706402,5.63609854
61074,23.86928849,47.73857698,0.988335925,10.88355094
61075,28.67386441,57.34772881,0.881355932,15.94717281
61077,,,,
61078,21.14364318,42.28728636,2.778110944,9.701364117
61079,23.03,46.06,6,9.684317504
61080,17.71552143,35.43104287,7.111747353,4.30311493
61081,2.984853109,5.969706218,5,1.497397353
61084,10.98340141,21.96680283,9.054202671,9.34363902
61085,26.34446602,52.68893204,0.897518878,15.04298773
61087,20.8236602,41.64732041,1.017103762,14.83858134
61088,11.63109772,23.26219543,7.965904364,6.665935819
61089,24.31215539,48.62431078,3.977443609,13.83589777
61091,13.33,26.66,7,8.764455342
61101,3.446880181,6.893760363,8.705682061,1.764082803
61102,5.349191812,10.69838362,10.13285358,3.251447459
61103,1.925991429,3.851982858,8.313007768,0.862807517
61104,1.492591605,2.985183211,9.987592765,0.953208512
61105,0.89,1.78,10,1.090322391
61107,3.549827746,7.099655492,9.079413393,1.322711714
61108,5.107302073,10.21460415,9.457536164,2.170493091
61109,7.730163506,15.46032701,10.28469313,4.097695602
61110,1.21,2.42,10,0.497197132
61111,3.441944952,6.883889904,8.278202761,1.689229244
61112,8.899142857,17.79828571,9,2.966188037
61114,4.248226018,8.496452037,8.552927434,1.705808956
61115,4.201691154,8.403382308,8,2.368255985
61125,5.55,11.1,11,3.251439975
61126,5.55,11.1,11,3.251439975
61130,1.9,3.8,8,0.888810621
61131,1.9,3.8,8,0.888810621
61132,1.9,3.8,8,0.888810621
61201,2.453712846,4.907425692,11,1.274776598
61204,2.412128628,4.824257257,11,0.933598231
61230,35.74306931,71.48613862,0,6.92109669
61231,26.67470027,53.34940053,2.049637266,14.95704674
61232,10.6,21.2,11,6.860632338
61233,27.52,55.04,3,15.31288305
61234,18.30208681,36.60417362,0.856427379,9.924155831
61235,31.4381732,62.87634641,0.161028417,17.87606151
61236,,,,
61237,26.07,52.14,4,13.78234755
61238,26.26712482,52.53424964,2.656381486,14.88812305
61239,7.899534451,15.7990689,11,6.545182945
61240,9.856765791,19.71353158,10.99465419,4.826982988
61241,11.95730811,23.91461621,10.85864865,9.38822653
61242,27.88723591,55.77447183,3.253521128,11.62527177
61243,23.69241071,47.38482143,2.133928573,11.6393706
61244,6.080184959,12.16036992,11,4.228985432
61250,30.6255094,61.2510188,0,13.82935935
61251,30.04976332,60.09952663,0,13.20518376
61252,33.73544355,67.4708871,0.008797654,3.77107619
61254,22.32466813,44.64933626,8.187819111,17.80644284
61256,12.62,25.24,11,6.683334905
61257,18.20784588,36.41569177,10.75831874,13.50635756
61258,34.48,68.96,0,19.71742575
61259,26.10275261,52.20550523,3.947735191,13.88069359
61260,27.89728972,55.79457944,1.084112149,19.26913749
61261,29.68740891,59.37481781,0.08097166,13.11432888
61262,21.02346479,42.04692959,7.749295772,10.51527063
61263,24.59,49.18,8,7.383452319
61264,9.215180502,18.430361,10.62434434,3.590758564
61265,2.558632053,5.117264105,11,1.540509977
61266,3.2,6.4,11,1.401205344
61270,23.76270846,47.52541691,1.978119456,12.70582342
61272,27.92712895,55.85425791,1.03649635,19.35873555
61273,16.63467966,33.26935933,10.94916434,8.080060799
61274,27.52,55.04,3,15.31288305
61275,20.98795564,41.97591128,10.32401157,13.76009866
61276,24.59,49.18,8,7.383452319
61277,35.78830739,71.57661477,0.191958496,18.97699505
61278,,,,
61279,25.65522353,51.31044706,5.15529412,11.94812837
61281,24.04740238,48.09480475,8.134974533,7.148902352
61282,7.161876441,14.32375288,11,5.401856751
61283,24.46585611,48.93171223,1.77410072,12.19485311
61284,18.89442623,37.78885247,7.246865958,10.57179305
61285,31.17314023,62.34628047,0.297764228,7.5404454
61299,,,,
61301,29.84508082,59.69016164,0.562999026,3.821883868
61310,3.757798812,7.515597624,3.25310979,4.544930957
61311,23.06477777,46.12955553,0.977777778,7.243055572
61312,19.35532468,38.71064935,1.568181818,8.634860536
61313,22.95112903,45.90225806,1,7.1221489
61314,21.6727172,43.34543439,0.974121996,11.35876083
61315,17.49,34.98,1,4.29055201
61316,30.51,61.02,0,7.636430495
61317,20.38,40.76,2,11.78541676
61318,24.78869047,49.57738095,3,11.54085749
61319,21.38853618,42.77707237,1,8.766438486
61320,20.4888961,40.97779221,1,5.433134888
61321,43.81302327,87.62604653,0.029069767,9.461578226
61322,17.49,34.98,1,4.29055201
61323,0,0,1,3.163133614
61324,6.72,13.44,9,3.470863356
61325,37.49291759,74.98583518,0,10.50928622
61326,28.50291017,57.00582034,1,11.54613719
61327,28.97783113,57.95566225,1,13.06553577
61328,20.38,40.76,2,11.78541676
61329,20.48,40.96,1,5.440364834
61330,19.84643529,39.69287057,1.983529412,11.30267116
61331,0,0,3,3.549230814
61332,44.4,88.8,0,9.315647584
61333,20.48664772,40.97329545,0.994318182,10.00704064
61334,43.73144542,87.46289085,0.044247788,9.515597503
61335,28.98655738,57.97311475,1,13.09345337
61336,31.24337156,62.48674312,0.885321101,13.85043769
61337,6.662857144,13.32571429,1,3.592626336
61338,27.74,55.48,1,13.73430088
61340,28.5,57,1,11.53682678
61341,22.79898734,45.59797467,0.693768257,9.987670578
61342,27.09329897,54.18659794,0.971083731,10.55005013
61344,22.22851486,44.45702971,0.995049505,11.73791217
61345,21.42,42.84,1,11.48914502
61346,27.74,55.48,1,13.73430088
61348,31.45102216,62.90204432,0,7.673012912
61349,19.50852112,39.01704225,2.235915495,10.99324638
61350,27.58736786,55.17473573,0.700015101,6.594496687
61353,25.2199361,50.4398722,3,11.87623902
61354,25.02788238,50.05576476,0.743080844,4.763223488
61356,8.877236999,17.754474,0.936389859,2.818938261
61358,44.5362605,89.07252101,0,11.1154666
61359,17.49,34.98,1,4.29055201
61360,25.1768152,50.3536304,0.474442988,9.723360304
61361,22.59671466,45.19342932,1,11.86406087
61362,21.7215547,43.44310939,1,6.897454867
61363,28.5,57,1,11.53682678
61364,34.4746595,68.949319,0.114779548,2.777292491
61367,20.10087977,40.20175953,3,10.1821004
61368,39.01552373,78.03104746,0.005928853,9.510578291
61369,45.12638095,90.25276191,0,18.44711756
61370,42.87619048,85.75238095,0,9.676667645
61371,28.20964286,56.41928572,0.839285714,8.175956774
61372,34.84,69.68,0,2.720852393
61373,34.84,69.68,0,3.785741733
61374,20.38,40.76,2,11.78541676
61375,48.44806722,96.89613445,0,20.15847698
61376,27.28438855,54.5687771,1.160749507,13.46683552
61377,48.33192463,96.66384926,0,18.91280682
61378,24.36850623,48.73701245,3,11.21002409
61379,37.2966879,74.5933758,0.152866242,10.14080432
61401,5.937167739,11.87433548,2.94059653,2.83847005
61402,4.92,9.84,3,2.079466922
61410,22.38578168,44.77156337,2.98793198,13.7333112
61411,14.6,29.2,2,6.123698139
61412,15.13048453,30.26096906,3.01345895,9.295265531
61413,24.67727969,49.35455939,1.007662836,17.20645404
61414,20.84847826,41.69695653,1.905797101,13.09276047
61415,33.93880824,67.87761648,1.698808233,17.01866464
61416,14.6,29.2,2,6.123698139
61417,16.35283582,32.70567164,4.52238806,11.6727057
61418,15.10189944,30.20379889,6.983240224,6.085464481
61419,24.68,49.36,1,17.2164856
61420,18.91431062,37.82862124,2.006339144,9.088360568
61421,17.6168279,35.23365579,0.793025872,8.702145482
61422,24.82851915,49.6570383,2,12.15485367
61423,9.230915755,18.46183151,2.992673992,5.770445204
61424,,,,
61425,10.1202,20.2404,5.672,7.323691159
61426,,,,
61427,46.54701322,93.09402644,0,11.27761931
61428,10.86306035,21.7261207,2.681034482,7.061507442
61430,11.66,23.32,3,5.131205805
61431,41.88,83.76,0,18.84208293
61432,40.71771772,81.43543544,0,7.386056038
61433,,,,
61434,11.03064056,22.06128112,1.042111507,7.333466256
61435,9.19,18.38,3,5.75221025
61436,21.86079811,43.72159623,1.070422536,13.26203943
61437,15.15,30.3,7,6.098959401
61438,18.35072626,36.70145252,2.016759776,8.678670285
61439,8.23,16.46,3,5.123399502
61440,14.89363265,29.7872653,1.955102041,6.221026022
61441,34.72368526,69.44737053,0.089641434,17.65304413
61442,27.25414937,54.50829873,1.049792532,19.08141637
61443,5.50259205,11.0051841,1,2.385846293
61447,6.54,13.08,4,3.68336863
61448,11.12176801,22.24353603,2.957207208,6.351438383
61449,13.97442106,27.94884211,1.210526316,8.947803407
61450,20.93618998,41.87237997,2.008171604,10.80343387
61451,29.07,58.14,1,18.94124755
61452,20.9240566,41.84811321,1.033018868,8.219878645
61453,5.523228839,11.04645768,3.840125392,3.979292845
61454,0.073902441,0.147804883,3,9.777124228
61455,4.239818909,8.479637818,2.428616287,1.428387026
61458,24.07873589,48.15747178,1.009029346,16.28588428
61459,31.86848485,63.7369697,0.414141414,15.43893289
61460,0.074999999,0.149999999,3.01980198,9.769648346
61462,1.05919071,2.118381419,3.941590429,0.992190552
61465,24.00193772,48.00387543,2.910034602,14.71602503
61466,23.58732484,47.17464968,3,14.36886774
61467,19.08699999,38.17399999,2.111538462,11.822838
61468,24.68,49.36,1,17.2164856
61469,0.046118721,0.092237442,3.01217656,5.531720322
61470,25.09498113,50.18996227,2,12.31784736
61471,0,0,3,9.78791048
61472,16.89899372,33.79798743,2.327044025,10.46597583
61473,18.60028822,37.20057644,4.996240601,13.52441492
61474,22.79464969,45.58929937,2.777070062,13.68239795
61475,17.02482456,34.04964913,2.263157894,8.114312593
61476,27.0541772,54.10835441,1.101265824,18.85291021
61477,36.93621451,73.87242902,0,17.97002429
61478,17.90254546,35.80509092,4.93939394,13.03001795
61479,28.6487234,57.29744681,0.521276596,17.95544924
61480,0.167774085,0.335548169,3.044296788,9.747058309
61482,33.99939025,67.9987805,0.161585365,16.8588131
61483,13.28007734,26.56015468,1,8.585363601
61484,23.59909952,47.19819904,1.092417062,15.58904715
61485,19.25036474,38.50072949,2.094224924,11.93558803
61486,23.97356322,47.94712644,3.02873563,14.55678536
61488,8.23,16.46,3,5.123399502
61489,23.97337438,47.94674877,1.248768476,16.41812045
61490,24.64269841,49.28539683,1.008818342,17.17633928
61491,22.48768429,44.97536859,0.970960536,14.18942399
61501,24.5761378,49.1522756,1.005439711,16.80611231
61516,29.76960099,59.53920198,1.441396512,15.47162681
61517,20.48081043,40.96162086,8.623678645,13.95510656
61519,47.34,94.68,0,10.71251469
61520,39.7871513,79.57430259,0.013871052,4.214492822
61523,19.94773663,39.89547327,9.04007634,13.97063539
61524,40.53,81.06,0,8.923574205
61525,13.86672652,27.73345305,10.49306661,11.05685507
61526,22.48643956,44.97287912,8.243956045,14.68231977
61528,12.31334093,24.62668186,8.993166287,8.397643465
61529,25.44517164,50.89034327,7.848507465,12.54988477
61530,0.972490687,1.944981373,12.67866005,1.026189177
61531,31.53551963,63.07103927,0.976905309,9.617426183
61532,38.32785715,76.65571429,0,13.87833546
61533,21.81770125,43.63540251,10.63821533,7.934575976
61534,20.37814662,40.75629323,3.431535267,9.058477338
61535,9.488171355,18.97634271,13,4.83205587
61536,17.55081435,35.10162871,9.155279501,10.37110691
61537,32.0689297,64.13785941,0,17.79664479
61539,19.9,39.8,12,7.782107363
61540,38.42919423,76.85838846,0,18.81594789
61541,45.09,90.18,0,18.42962472
61542,42.22426922,84.44853843,0.00050226,13.76295488
61543,40.53,81.06,0,8.923574205
61544,36.90830768,73.81661537,0.243589744,16.71356056
61545,24.65,49.3,9,11.20501999
61546,31.69513336,63.39026672,3.182966776,11.20634525
61547,16.95547396,33.91094793,10.63417891,8.676684061
61548,14.12214504,28.24429008,11.31120064,7.193743182
61550,9.897722073,19.79544415,13,7.583522446
61552,11.32,22.64,12,7.487608841
61553,40.7,81.4,0,7.211421482
61554,10.93192444,21.86384888,12.15694862,2.575765767
61555,12.08,24.16,12,1.947642843
61558,,,,
61559,27.13643325,54.2728665,2.361256545,18.14785477
61560,29.43343403,58.86686805,0.945945945,13.08485031
61561,36.60976795,73.21953589,0.353879622,8.032767977
61562,17.27,34.54,9,12.46781678
61563,40.53,81.06,0,8.923574205
61564,13.55,27.1,12,1.544791107
61565,33.79218704,67.58437409,0.401438853,21.05996332
61567,43.29170391,86.58340783,0,14.90392315
61568,2.206644438,4.413288876,12.21925926,6.444568863
61569,24.56288321,49.12576642,8.127737227,11.88365158
61570,29.7691057,59.5382114,5.945121948,13.72195498
61571,11.3835034,22.7670068,12.99894077,6.152462488
61572,24.74,49.48,1,17.27586007
61601,0,0,13,0.142823107
61602,0.159295775,0.318591549,13,0.367885623
61603,0.897181109,1.794362219,13,0.587591209
61604,4.543501332,9.087002663,12.8143729,2.364235874
61605,3.107133745,6.21426749,12.89542909,1.304047257
61606,2.181801372,4.363602744,13,0.649946331
61607,8.668475459,17.33695092,11.99396621,4.419737099
61610,5.286684908,10.57336982,13,1.722718453
61611,7.034609198,14.0692184,13,3.530955204
61612,4.35,8.7,13,4.177202605
61613,,,,
61614,2.920408139,5.840816279,12.79812367,3.332182576
61615,6.717324907,13.43464981,11.97928588,5.880179483
61616,3.122266627,6.244533254,12.99135103,2.142660574
61625,,,,
61629,,,,
61630,,,,
61633,,,,
61634,,,,
61635,,,,
61636,,,,
61637,,,,
61638,,,,
61639,,,,
61641,,,,
61643,,,,
61651,0,0,13,0.142823107
61652,0,0,13,0.142823107
61653,0,0,13,0.142823107
61654,0,0,13,0.142823107
61655,0,0,13,0.142823107
61656,0,0,13,0.142823107
61701,2.450036311,4.900072623,5,1.041809699
61702,2.789764892,5.579529783,5,1.166177121
61704,4.004063782,8.008127563,5,1.896005144
61705,8.437297759,16.87459552,4.671509404,4.296652686
61709,,,,
61720,31.99839572,63.99679144,0.294117647,14.02288144
61721,17.52963899,35.05927798,6.80505415,15.6484929
61722,26.64988372,53.29976744,1,14.74801046
61723,12.32807209,24.65614418,2.000838223,15.69562666
61724,25.49,50.98,1,16.30304621
61725,15.99031081,31.98062163,5,7.893794621
61726,27.74229672,55.48459345,0.998573466,15.05953898
61727,5.520095573,11.04019115,1.133794225,2.27747804
61728,32.33997487,64.67994974,0.206030151,13.99508713
61729,20.53578581,41.07157162,5,6.878750282
61730,32.97770035,65.95540069,0.034843206,13.55461038
61731,31.86835979,63.73671959,0.772486772,14.95588947
61732,14.23466566,28.46933132,5.273478592,8.475227218
61733,18.45036167,36.90072333,11.27848102,10.33145431
61734,20.507544,41.015088,3.2592,9.832093217
61735,38.57,77.14,0,7.073599817
61736,11.2181859,22.43637179,4.914893616,6.056022375
61737,26.71630952,53.43261905,1.031746032,14.46798954
61738,21.7433211,43.48664221,4.773703513,11.70329766
61739,14.42067122,28.84134244,0.858172165,5.8165353
61740,20.36215687,40.72431373,1,10.01916752
61741,32.96575071,65.93150142,0,14.15679994
61742,20.18110749,40.36221498,6.28990228,7.584121036
61743,19.73086206,39.46172413,1,9.674879856
61744,17.95365053,35.90730107,4.681706316,10.62961948
61745,19.41884107,38.83768215,4.875968995,10.25513952
61747,17.73,35.46,7,15.57274202
61748,17.4440611,34.88812221,5,10.4448594
61749,10.50814815,21.0162963,1.962962963,5.01730111
61750,38.57,77.14,0,7.073599817
61751,12.23,24.46,2,15.70065972
61752,22.66511122,45.33022244,3.372340426,13.96411605
61753,27.06240957,54.12481913,1.74224806,14.95198788
61754,24.57186979,49.14373957,1.068447412,10.06638276
61755,17.91181867,35.82363734,12.83974697,11.43496297
61756,21.90886672,43.81773344,3.612928971,10.07417227
61758,,,,
61759,17.71114068,35.42228136,6.977186312,15.51095402
61760,30.21011252,60.42022505,1.056264069,16.26093719
61761,3.974828974,7.949657949,4.999665032,2.150550655
61764,5.325148779,10.65029756,0.997295147,2.371946392
61769,32.30223022,64.60446044,0.014388489,14.16428912
61770,26.93416107,53.86832215,0.976510067,14.54431311
61771,20.89829137,41.79658274,5.041366906,10.99174217
61772,23.13465455,46.2693091,1.552727272,9.3885785
61773,27.46,54.92,1,2.503136339
61774,25.56480769,51.12961539,1.019230768,10.13458479
61775,40.90962406,81.81924812,0.022556391,13.77519015
61776,17.54759864,35.09519728,4.949267195,10.50006899
61777,30.27285713,60.54571427,0.571428572,6.317295526
61778,9.53,19.06,2,4.426534802
61790,,,,
61791,,,,
61799,,,,
61801,2.432621332,4.865242663,5.995869598,1.026906524
61802,5.55884923,11.11769846,5.49891968,2.244264585
61803,0,0,6,0.359056283
61810,30.756375,61.51275,0.15,13.76936865
61811,47.84238095,95.6847619,0,10.49019265
61812,40.63113636,81.26227272,0,15.59621828
61813,16.57832765,33.15665529,1,10.19455271
61814,47.37,94.74,0,6.736870538
61815,4.84,9.68,7,2.838669091
61816,27.83,55.66,2,12.88304195
61817,17.8989267,35.79785339,2.780104713,6.177272335
61818,20.34704969,40.69409938,1.153726708,10.45057105
61820,1.981838154,3.963676308,6.996245829,0.872979656
61821,4.120664794,8.241329587,7,1.567364566
61822,7.035674875,14.07134975,6.997492925,3.232651341
61824,1.19,2.38,7,0.593720079
61825,2.65,5.3,7,0.972872556
61826,5.71,11.42,7,3.111078052
61830,20.37197425,40.7439485,1.472103005,10.36240597
61831,47.85,95.7,0,10.5507301
61832,16.22562938,32.45125876,1.977409209,2.320377389
61833,7.893114335,15.78622867,3,3.82883996
61834,21.38670422,42.77340844,1.746695559,4.076670507
61839,19.03239747,38.06479495,4.993690852,7.140380424
61840,15.5971746,31.1943492,6.107936509,11.1894174
61841,28.20425925,56.40851851,0.643518521,12.22521178
61842,25.79153622,51.58307245,3.843478264,13.26425336
61843,16.53748654,33.07497307,5.946140035,11.83056624
61844,19.88510978,39.77021955,7.055888224,10.2695524
61845,17.65897297,35.31794594,5.432432434,10.95238543
61846,17.88822497,35.77644995,2.597946964,9.553941825
61847,21.28,42.56,5,14.58545596
61848,47.85,95.7,0,10.5507301
61849,27.77372039,55.54744077,1.952606632,12.87500361
61850,30.95971312,61.91942623,0.086065574,13.30773321
61851,22.92938272,45.85876543,6.555555556,11.59285413
61852,27.42473684,54.84947368,1.938596491,12.77843406
61853,10.85156391,21.70312782,6.934736842,8.506349685
61854,19.01880355,38.0376071,4.98227474,7.140511244
61855,20.61,41.22,1,10.59717108
61856,3.744593141,7.489186282,6.360813706,3.579990056
61857,16.65,33.3,8,10.13541166
61858,21.70974155,43.41948309,6.272365803,9.803615768
61859,14.61528195,29.23056391,6.819548872,8.970962157
61862,23.30959275,46.6191855,4.547511315,14.48237411
61863,21.38917989,42.77835978,6.179894178,10.70965673
61864,16.39566523,32.79133046,5.776824036,8.474336302
61865,45.7368779,91.47375581,0,12.02765681
61866,17.72897139,35.45794277,5.003576538,12.87506308
61870,28.79827586,57.59655172,1.018808778,6.851955735
61871,13.87,27.74,7,8.869835113
61872,23.13758929,46.27517858,6.80357143,11.57714504
61873,12.26881012,24.53762024,7.552653398,9.042510724
61874,8.898338764,17.79667753,6.824092947,4.677933078
61875,6.937744808,13.87548962,6.958456974,4.327859705
61876,31.34090032,62.68180064,0,13.85085277
61877,27.77508917,55.55017834,2.019204388,12.86562682
61878,21.03409551,42.06819103,5.04341534,14.41868386
61880,19.37429585,38.7485917,6.308951965,9.854193692
61882,37.96546875,75.9309375,0.140625,7.188825768
61883,10.74279184,21.48558369,2.934389142,6.671212266
61884,18.84827381,37.69654762,5.01984127,7.160518812
61910,10.00189575,20.0037915,1.813490036,5.562539087
61911,17.03123219,34.06246437,1.016293279,8.54309199
61912,20.40938872,40.81877743,1.009404389,13.89611221
61913,14.17838909,28.35677818,1,7.928581659
61914,32.02225319,64.04450638,0.099883858,14.24837787
61917,33.35215909,66.70431819,0.049242424,12.69641255
61919,14.56009592,29.12019185,1,5.297722773
61920,13.01505416,26.03010833,1.462762388,10.14200181
61924,23.84486289,47.68972577,1.934186472,11.49122765
61925,25.20501182,50.41002365,2.406619385,13.27453478
61928,17.38042959,34.76085918,1.479713604,8.331973567
61929,17.51091644,35.02183287,1.021563342,10.40713538
61930,21.32983193,42.65966387,1.050420168,11.27447064
61931,15.22,30.44,2,7.48437444
61932,33.98,67.96,0,12.77498149
61933,13.99475863,27.98951726,1.88275862,5.900143433
61936,20.61,41.22,1,10.59717108
61937,28.29901621,56.59803243,2,15.75977656
61938,6.271792179,12.54358436,2,1.913602795
61940,33.98,67.96,0,12.77498149
61941,21.23,42.46,1,11.1794277
61942,21.48801012,42.97602024,0.979763912,11.21171547
61943,23.40383648,46.80767295,1.842767295,12.88054856
61944,5.892057393,11.78411479,5.397835973,2.570314992
61949,33.98,67.96,0,12.77498149
61951,28.86961362,57.73922724,0.823291003,14.46587379
61953,3.048832439,6.097664878,4.922867512,1.840408318
61955,12.37,24.74,2,5.037248996
61956,14.63744303,29.27488606,1.023504274,5.269175472
61957,13.75220865,27.5044173,1.943396227,8.659126444
62001,27.72329457,55.44658915,2.383720931,15.82812103
62002,6.367424079,12.73484816,20.08447818,1.659994893
62006,70.6559091,141.3118182,0,13.65299638
62009,13.23089989,26.46179978,2,3.369476478
62010,10.14521086,20.29042173,9.954977207,4.830917187
62011,24.56,49.12,1,9.902707654
62012,35.32539625,70.6507925,0.623908662,11.67473413
62013,71.59,143.18,0,13.37365952
62014,23.82651071,47.65302142,1.127959414,9.201968242
62015,10.24685823,20.49371646,1.946360154,11.54377824
62016,43.11505933,86.23011866,0,26.03003941
62017,24.84673004,49.69346009,2,14.9284379
62018,5.839490373,11.67898075,15.5583239,2.796802235
62019,20.29042373,40.58084746,1.838983051,11.60595338
62021,19.21678082,38.43356164,5.650684934,8.642727883
62022,52.28319643,104.5663929,0,9.711452178
62023,,,,
62024,2.920419281,5.840838562,24.23406094,1.767955806
62025,8.152971579,16.30594316,20.69639679,3.439295215
62026,,,,
62027,44.92,89.84,0,24.84182295
62028,52.34,104.68,0,9.60292455
62030,,,,
62031,58.98546185,117.9709237,0,19.00620024
62032,25.14447721,50.28895442,1.959785523,15.35576032
62033,3.279092417,6.558184834,1.982594281,1.619855327
62034,6.702437422,13.40487484,26.68899455,2.203479021
62035,46.16447072,92.32894144,0.078056311,4.75605006
62036,71.59,143.18,0,13.37365952
62037,63.84441205,127.6888241,0,16.9384477
62040,7.855736966,15.71147393,43.9216064,2.662306266
62044,36.09324552,72.18649103,0.071654373,20.79693479
62045,50.91498098,101.829962,0,19.55645716
62046,23.86,47.72,5,10.62074903
62047,47.05843751,94.11687502,0,20.70974403
62048,1.756190476,3.512380952,36.44155844,1.328676217
62049,17.46533227,34.93066453,1.971884984,17.70555626
62050,44.92,89.84,0,24.84182295
62051,28.80612903,57.61225806,1.064516129,23.11768011
62052,41.24755907,82.49511814,0,16.16621441
62053,42.82,85.64,0,21.97723507
62054,38.33940298,76.67880597,0,21.30393656
62056,4.03143091,8.062861819,1.982055464,9.950213632
62058,28.13,56.26,2,16.12638038
62059,0,0,51,1.200109289
62060,6.6772,13.3544,51.61369369,3.978790895
62061,14.2,28.4,16,7.889254561
62062,0.948295609,1.896591218,31.77097204,0.867152319
62063,19.53722434,39.07444868,0.669201521,11.61872298
62065,42.82,85.64,0,21.97723507
62067,14.9262272,29.8524544,6.8880597,7.739396559
62069,14.74471924,29.48943848,2,6.131934077
62070,42.82,85.64,0,21.97723507
62071,,,,
62074,25.30642702,50.61285405,1.869281046,14.02194927
62075,29.27237705,58.5447541,1.036885246,16.68892931
62076,29.4,58.8,1,16.28371545
62077,22.46427673,44.92855346,1.597484277,11.93970841
62078,44.92,89.84,0,24.84182295
62079,34.35855264,68.71710528,0.651315789,12.5687016
62080,25.55236378,51.10472756,1,10.19829248
62081,37.34,74.68,0,21.30795008
62082,29.31029872,58.62059744,2.20095044,19.18669657
62083,5.94828125,11.8965625,2.6015625,7.44508544
62084,4.398849311,8.797698622,25.49726028,1.799691248
62085,13.22,26.44,2,3.320726618
62086,18.14004225,36.2800845,1.083098592,7.749270204
62087,6.48,12.96,33,4.05918964
62088,14.93855169,29.87710337,3.474759615,8.157007151
62089,24.98,49.96,2,15.00710376
62090,4.64,9.28,53,3.039865794
62091,14.08768818,28.17537635,2,12.29265917
62092,32.37118508,64.74237016,0.006583761,22.78936821
62093,13.41,26.82,2,4.170503586
62094,29.07772973,58.15545946,1,23.50385346
62095,2.229889407,4.459778813,25.7280225,1.028513441
62097,22.71051883,45.42103767,5.090973702,10.57571232
62098,43.05,86.1,0,26.21527268
62201,3.867413851,7.734827701,48.7325145,1.908119043
62202,3.02,6.04,48,0.918611159
62203,6.155236075,12.31047215,46.87475261,2.549222166
62204,6.323790565,12.64758113,48.43523316,3.328838871
62205,4.737910661,9.475821322,48.27706875,1.872885343
62206,6.489325558,12.97865112,48.68006182,2.977683175
62207,3.26576356,6.53152712,47.06826831,1.107833282
62208,3.238885966,6.477771932,33.82555873,1.277617291
62214,0,0,1,3.466034691
62215,19.27,38.54,4,7.457975446
62216,21.11448889,42.22897777,3.837777778,13.71014095
62217,12.96,25.92,2,5.52108402
62218,15.36219475,30.7243895,2.624420402,6.630981242
62219,15.93,31.86,1,6.749643876
62220,8.012784428,16.02556886,22.48835013,4.574202936
62221,7.6583827,15.3167654,19.94798114,3.199711254
62222,6.2,12.4,25,3.872420624
62223,4.137764451,8.275528901,32.85333474,2.04519227
62225,9.762128764,19.52425753,17.16303219,4.209890182
62226,3.887506795,7.77501359,28.86990489,2.175950563
62230,17.36114493,34.72228987,1.008603573,7.052742781
62231,10.25499472,20.50998944,1.87936508,4.499638026
62232,4.613404621,9.226809242,34.11111111,2.747331936
62233,5.394799466,10.78959893,1.408756685,2.780697173
62234,6.984028177,13.96805635,33.07511532,3.909344376
62236,15.47041673,30.94083345,38.20101935,6.720842228
62237,18.41046352,36.82092704,0.712006079,8.273085046
62238,30.6680586,61.3361172,0.014652015,12.09670922
62239,13.93106547,27.86213094,41.25288832,5.647094201
62240,14.01690092,28.03380184,40.9078341,5.665575897
62241,10.63569002,21.27138005,1.753715499,4.388926172
62242,20.03623431,40.07246862,1.108786611,7.17224376
62243,19.33771448,38.67542896,8.411118737,9.47210372
62244,21.46181035,42.9236207,2,7.934244802
62245,18.48571429,36.97142857,2.415584416,7.351006789
62246,5.457404808,10.91480962,2.012451171,3.504910708
62248,23.56,47.12,2,8.562975791
62249,22.11056477,44.22112954,4.046866774,14.27604636
62250,13.07,26.14,4,6.281512658
62252,,,,
62253,16.19912195,32.39824391,2.619512195,5.406949336
62254,14.62128008,29.24256016,8.865641712,7.46352002
62255,25.6370459,51.27409181,1.974051896,13.59190594
62256,,,,
62257,25.42688272,50.85376545,1.874691358,13.55443922
62258,16.79397723,33.58795445,7.484218936,8.980763266
62260,16.56533073,33.13066146,19.30396873,5.483079658
62261,20.9,41.8,1,7.373793775
62262,12.18087591,24.36175181,2.183524505,6.632640087
62263,18.74493739,37.48987478,5.82316119,11.02145615
62264,25.89397979,51.78795957,4.4921036,12.30524102
62265,18.95792793,37.91585585,4.402225757,7.47754976
62266,19.27,38.54,4,7.457975446
62268,18.29654795,36.5930959,0.936986301,11.02538881
62269,4.68003119,9.36006238,24.54779093,2.1668324
62271,2.098651681,4.197303361,1.556179774,4.170373889
62272,20.33707318,40.67414636,1.612323492,9.794697891
62273,11.58,23.16,3,5.161733958
62274,24.72647211,49.45294423,3.163173166,10.43957306
62275,15.78189173,31.56378346,2.498835855,7.290951318
62277,21.55789313,43.11578626,1.247328244,7.667912075
62278,6.229177514,12.45835503,1.918704351,3.227236739
62279,23.56,47.12,2,8.562975791
62280,14.70546392,29.41092783,1.587628866,5.996975321
