GEOID,HivTmDr,HivTmDr2,HivCntDr,HivMinDis
48133,10.7334989,21.46699781,10.82980278,7.692925559
48134,11.43616714,22.87233429,39.16381765,7.652541146
48135,3.511354398,7.022708796,55.39615713,1.814213392
48136,3.47,6.94,56,2.13168599
48137,26.49451944,52.98903887,2.672362239,14.12806342
48138,15.29103285,30.58206571,20.47753022,6.588027883
48139,16.15,32.3,13,5.789062741
48140,12.98058085,25.96116169,11.0855573,9.817930317
48141,3.772910883,7.545821765,55.51353067,1.459531467
48143,21.38,42.76,9,7.665466129
48144,9.09695661,18.19391322,10.99877775,4.882751552
48145,7.846168352,15.6923367,9.039057237,4.661176118
48146,6.111747405,12.22349481,57.68298329,3.303431091
48150,3.431483173,6.862966346,60.37849703,1.2689085
48151,5,10,60,1.596396208
48152,5.000769228,10.00153846,60.65154504,2.443241693
48153,4.86,9.72,62,2.326577262
48154,3.002459159,6.004918318,61.47738125,1.256000659
48157,9.65,19.3,11,8.076922346
48158,21.40409759,42.80819517,2.903292182,13.04608706
48159,18.17188857,36.34377714,8.003777149,9.31014077
48160,14.57568849,29.15137697,8.403075821,8.48183559
48161,6.01782866,12.03565732,7.841676022,2.657726809
48162,7.365661001,14.731322,6.929924943,2.878182195
48164,15.08031045,30.16062091,33.18020858,8.883404296
48165,10.74288912,21.48577825,20.64582894,4.15711822
48166,9.0528412,18.1056824,8.686351933,4.372926495
48167,10.13215468,20.26430936,44.0739293,5.012677589
48168,8.857190648,17.7143813,46.49649212,4.459909436
48169,21.71786136,43.43572271,6.942467981,9.337877724
48170,7.015544624,14.03108925,53.95076131,4.296267031
48173,12.63518763,25.27037527,31.81361687,9.281415333
48174,8.14077818,16.28155636,52.96729944,4.326573802
48175,,,,
48176,11.59120459,23.18240918,9.358003276,6.23147473
48177,14.64,29.28,11,8.169429674
48178,12.9414698,25.8829396,18.63655375,4.741706663
48179,13.89509395,27.79018789,21.99025748,8.085103182
48180,6.989384033,13.97876807,57.55324249,2.835622074
48182,11.11279792,22.22559584,11.0208253,6.050272869
48183,9.375405516,18.75081103,42.7342109,5.512571514
48184,3.684830916,7.369661832,48.34817115,1.613893079
48185,3.369962945,6.73992589,55.06826864,1.429390485
48186,2.897298754,5.794597509,49.32834766,1.271442943
48187,7.168878235,14.33775647,47.15045132,3.622535402
48188,4.842979892,9.685959784,38.6075524,2.015274839
48189,14.97398437,29.94796875,13.33294271,6.202248116
48190,11.17,22.34,10,5.645679693
48191,9.646422418,19.29284484,11.18780788,4.618530558
48192,6.882618557,13.76523711,50.65852498,3.433595805
48193,7.589473476,15.17894695,47.39771534,3.150261667
48195,3.187609191,6.375218382,54.48823159,1.46712045
48197,4.192808843,8.385617687,18.84612688,1.971338623
48198,7.975924447,15.95184889,22.38728061,4.040078169
48201,1.425456422,2.850912843,56.39186401,0.540425712
48202,1.739215922,3.478431844,57.65917475,0.758600655
48203,1.221869236,2.443738473,59.11032194,0.643667459
48204,2.123043898,4.246087797,56.94564469,0.814314714
48205,6.669747977,13.33949595,53.15315704,2.518427308
48206,1.748712616,3.497425232,57.23700919,0.630256344
48207,2.328971056,4.657942113,55.32058596,0.701028496
48208,1.188933141,2.377866283,56.2721211,0.637586243
48209,2.792797657,5.585595315,56.66311019,1.146565304
48210,1.560837663,3.121675325,56.37945493,0.755620339
48211,3.437990164,6.875980328,56.66655738,1.483441467
48212,4.739570802,9.479141603,57.64359862,1.63151687
48213,4.22783318,8.455666359,55.72522315,1.553241017
48214,1.349084662,2.698169324,54.87373885,0.709789531
48215,2.133448041,4.266896082,52.95116975,0.729866168
48216,2.644093829,5.288187658,56.0092153,0.94857527
48217,4.81252611,9.62505222,58.58616188,4.063461441
48218,4.768481146,9.536962293,55.58311206,3.327416711
48219,6.847734413,13.69546883,61.32118949,3.283599582
48220,5.415291434,10.83058287,58.00688002,1.862012594
48221,4.443296546,8.886593093,57.7896888,2.197775626
48222,,,,
48223,6.689602429,13.37920486,61.2359644,3.160362534
48224,4.590765305,9.181530609,53.39039071,1.722498049
48225,4.370507301,8.741014602,52.41601534,0.9996102
48226,2.26792089,4.535841779,55.55769859,0.982465854
48227,3.118640326,6.237280653,57.68262501,1.197968635
48228,4.523250064,9.046500129,57.26415259,2.280922386
48229,7.150650875,14.30130175,55.65386385,4.404018061
48230,2.391562956,4.783125911,49.89020653,0.939293629
48231,3.75,7.5,56,1.605597299
48232,3.75,7.5,56,1.605597299
48233,,,,
48234,3.312639752,6.625279504,56.28975156,1.64017888
48235,4.260084104,8.520168209,59.52263277,2.012357616
48236,5.546517532,11.09303506,48.44071002,2.164189315
48237,4.296728492,8.593456985,60.30456505,1.42804373
48238,2.348793962,4.697587924,57.71214767,1.168090644
48239,4.933670665,9.86734133,61.21832834,2.155995308
48240,6.655587895,13.31117579,62.61977362,3.809279221
48242,12.12,24.24,49,5.131224613
48243,2.55,5.1,55,1.04860428
48244,3.75,7.5,56,1.605597299
48288,,,,
48301,9.881830601,19.7636612,56.59614071,4.871926303
48302,11.87831713,23.75663426,42.0298611,5.941146535
48303,12.52,25.04,41,6.125160007
48304,11.23508967,22.47017933,46.51485546,5.820618842
48306,10.88710263,21.77420526,16.44990177,5.697378123
48307,14.78257945,29.5651589,33.97583253,8.210358685
48308,15.32,30.64,25,8.298232587
48309,12.10045451,24.20090902,33.61308369,6.485490276
48310,6.709253272,13.41850654,47.62256233,2.629587782
48311,5.95,11.9,48,2.287915414
48312,3.495901037,6.991802075,47.02046138,1.732633799
48313,8.090731987,16.18146397,40.88817611,4.192502507
48314,9.513325521,19.02665104,42.1984017,4.886823557
48315,12.25075214,24.50150428,23.9479098,7.611045274
48316,16.2328083,32.46561659,17.76893853,9.916779003
48317,12.74881559,25.49763117,29.36574448,6.960265828
48318,13.55551573,27.11103146,22.46817849,6.798775095
48320,9.671101844,19.34220369,30.37752414,5.21911623
48321,8.094799998,16.1896,36.02399999,3.413430632
48322,9.190757705,18.38151541,44.62935217,4.686143119
48323,11.09738755,22.1947751,39.55312631,5.771642168
48324,11.77782279,23.55564559,22.43835616,5.528846627
48325,9.88,19.76,47,5.559366489
48326,8.359814452,16.7196289,30.95373578,4.047358715
48327,10.44272863,20.88545727,13.33726481,5.942843954
48328,7.315930926,14.63186185,19.06848855,3.922870097
48329,7.594094077,15.18818815,11.09021494,4.248002941
48330,7.14,14.28,12,4.506119045
48331,7.9693158,15.9386316,46.57276577,4.131615458
48332,5.99,11.98,58,4.095449342
48333,10.5,21,58,6.032527939
48334,10.22123372,20.44246744,58.57489147,6.4341618
48335,8.573591778,17.14718356,51.70803563,4.652701073
48336,7.756684358,15.51336872,59.27937274,4.753277341
48340,3.50935884,7.018717681,23.89322781,1.472789881
48341,7.47310405,14.9462081,33.57628814,3.720532749
48342,7.554507753,15.10901551,34.06649436,3.098725708
48343,6.43,12.86,31,3.789126793
48346,10.73443111,21.46886221,11.70209495,5.716505433
48347,12.02,24.04,11,7.485280015
48348,11.63700756,23.27401511,7.081309826,5.203682578
48350,18.55642109,37.11284218,8.1094328,8.60527737
48353,11.86151559,23.72303117,8,7.354188079
48356,17.23132736,34.46265472,6.689722768,10.75792024
48357,13.61408261,27.22816521,6.511119936,9.926669578
48359,4.36702654,8.73405308,16.27957715,2.018305728
48360,4.868835026,9.737670052,11.8684705,1.775589044
48361,9.06,18.12,5,2.517292327
48362,8.348795592,16.69759118,6.496352632,2.829990313
48363,11.18590861,22.37181723,7.848273459,5.288692532
48366,,,,
48367,22.16449632,44.32899263,2.367567566,8.996978191
48370,18.33571839,36.67143677,3.21264368,7.776617664
48371,14.00698778,28.01397555,2.985824863,5.823461804
48374,9.936090548,19.8721811,39.37585385,5.193063299
48375,8.604225531,17.20845106,48.54709088,4.793714125
48376,6.81,13.62,51,4.119959522
48377,5.131503172,10.26300634,41.46317919,2.16485119
48380,8.786828805,17.57365761,10.59412508,5.613133999
48381,11.12858199,22.25716398,12.58978921,5.946669909
48382,10.31452251,20.62904503,14.05015506,4.119726653
48383,17.28229435,34.5645887,7.998694272,8.554966109
48386,14.17372319,28.34744637,11.63774716,7.135333849
48387,13.51,27.02,15,5.532951742
48390,3.369039865,6.73807973,29.25178584,1.272295702
48393,5.870368651,11.7407373,27.21157978,2.820162639
48401,62.33475389,124.6695078,0,29.52567013
48410,36.03,72.06,0,20.88915151
48411,10.38,20.76,9,5.779007519
48412,31.54326861,63.08653722,3.045307442,19.84569148
48413,3.025638679,6.051277359,1,3.002828347
48414,17.87491179,35.74982358,7.361188488,8.407363137
48415,17.63398901,35.26797802,11.71152008,13.02489865
48416,51.88511982,103.7702396,0,25.81164755
48417,22.54624503,45.09249006,9.093874304,13.50751006
48418,25.93737479,51.87474959,3.709961475,12.28806419
48419,59.16717984,118.3343597,0,28.49710475
48420,14.53462086,29.06924172,9.663715016,8.502472411
48421,34.46931925,68.9386385,1.203890006,18.31478239
48422,56.09998359,112.1999672,0,22.43068724
48423,14.10120441,28.20240882,7.01191895,8.477703056
48426,36.42874999,72.85749999,0,20.99249937
48427,50.99926463,101.9985293,0.094962362,25.56293789
48428,31.57701444,63.15402888,0.24778761,13.948043
48429,15.58284726,31.16569452,7.67258883,8.653959983
48430,16.35255963,32.70511927,9.754419591,11.38477978
48432,17.70421538,35.40843077,1,9.596704977
48433,9.990093691,19.98018738,6.921952898,5.327384059
48434,46.66,93.32,0,23.50928333
48435,42.22358324,84.44716647,0,22.57299609
48436,18.23801994,36.47603989,7.227207977,8.458811009
48437,15.52,31.04,6,6.592272945
48438,10.33732884,20.67465769,8.233071455,5.653669653
48439,10.95689346,21.91378693,8.114234903,5.250696843
48440,10.88,21.76,4,5.644506034
48441,26.99050548,53.98101097,0.984615385,17.02171386
48442,16.09750791,32.19501583,9.71016212,8.904519843
48444,34.2069956,68.41399119,0.273082562,20.04177945
48445,18.71401617,37.42803234,0.882749326,10.54385091
48446,24.49457542,48.98915085,4.773895801,15.34497217
48449,12.97341391,25.94682783,8,6.6020251
48450,56.43048427,112.8609685,0,20.06830991
48451,18.34810311,36.69620622,8.565525384,11.0205559
48453,51.09913964,102.1982793,0,29.89468707
48454,49.37913907,98.75827815,0,25.28267038
48455,18.71153451,37.42306903,3.05872801,9.732408754
48456,34.18141051,68.36282103,0.56,17.54496227
48457,18.98645216,37.97290432,8.727790431,11.38185778
48458,10.56675445,21.1335089,7.039499671,4.936086282
48460,20.02893333,40.05786667,7.632820513,9.875965614
48461,43.37412507,86.74825015,0,25.36872353
48462,6.454274155,12.90854831,5.972297173,2.804656616
48463,29.49547511,58.99095023,2.517848165,12.92784998
48464,39.29913927,78.59827853,0,18.20373575
48465,43.83951574,87.67903147,0.222760291,22.07986353
48466,48.71817143,97.43634286,0,25.21116938
48467,23.31445217,46.62890435,0.935652174,14.7620522
48468,23.18,46.36,1,13.48866978
48469,68.75868473,137.5173695,0,30.89097656
48470,18.63635329,37.27270657,0.994301994,11.97410473
48471,49.47991025,98.9598205,0.022812266,27.9124159
48472,35.53525672,71.07051343,0.080684597,20.43431832
48473,6.815926427,13.63185285,7.882318952,3.47087908
48475,15.012728,30.025456,0.986518636,8.676349212
48476,16.8,33.6,8,7.973002449
48480,10.5,21,9,4.728521019
48501,2.48,4.96,9,1.480984422
48502,2.48,4.96,9,1.480984422
48503,3.578145218,7.156290437,7.689204763,1.636201194
48504,3.456667101,6.913334202,6.733927641,1.352514032
48505,4.397249606,8.794499212,6.115480413,1.687802894
48506,8.151168723,16.30233745,6.741852357,3.375669263
48507,4.469232836,8.938465671,7.475439586,1.616928936
48509,8.913115625,17.82623125,7,4.494277609
48519,8.546652239,17.09330448,7,4.244329761
48529,6.18747686,12.37495372,7.590342053,1.210613484
48531,0,0,8,0.40838404
48532,2.350654912,4.701309823,8.220352645,1.698077767
48550,,,,
48601,5.501928315,11.00385663,13.17772784,3.002402956
48602,3.429555623,6.859111247,12.4010482,1.673215443
48603,2.234883132,4.469766264,12,1.214653062
48604,2.527752925,5.055505851,12.25522575,1.700177053
48605,2.72,5.44,13,1.298392662
48606,2.72,5.44,13,1.298392662
48607,1.015438595,2.030877191,13,0.634184245
48608,4.58,9.16,12,1.743487403
48609,11.09111982,22.18223963,10.80094044,4.608149935
48610,25.60903536,51.21807072,3.456571868,9.974870636
48611,9.709753872,19.41950774,12.58087201,3.996011923
48612,17.53643179,35.07286359,2.311677496,8.523953113
48613,16.47677779,32.95355557,6.027777777,8.491387224
48614,36.77520833,73.55041666,0,16.87274611
48615,33.05779766,66.11559532,0.023399862,17.61665101
48616,24.82511929,49.65023858,2.467746686,14.18914502
48617,15.01186709,30.02373417,4.144839339,5.732498746
48618,24.18421899,48.36843798,4.879671153,11.34743038
48619,43.62285714,87.24571428,0,33.48259818
48620,22.54,45.08,4,14.92012412
48621,43.55167679,87.10335359,0,34.09326509
48622,17.25250942,34.50501883,5,10.0249304
48623,10.76104473,21.52208946,11.9043038,5.173846288
48624,15.07039244,30.14078488,2.138566142,7.144032045
48625,25.5427478,51.08549559,3.432143941,13.75452578
48626,19.38919017,38.77838033,7.939262473,9.384561145
48627,19.22,38.44,5,10.01879688
48628,26.25595216,52.51190431,2.270469182,13.25495617
48629,8.934468494,17.86893699,2.579063604,4.021256653
48630,5.159333335,10.31866667,2,2.342231277
48631,15.10522016,30.21044031,16,7.593026777
48632,22.00503361,44.01006723,2.087373979,13.97601056
48633,30.42,60.84,0,16.08859592
48634,17.55928936,35.11857873,16.59458078,11.68920639
48635,38.8768681,77.7537362,0,23.67719014
48636,35.6219403,71.2438806,0,23.1509178
48637,25.10139623,50.20279246,5.867924526,13.1970658
48638,6.710185516,13.42037103,12,2.905702133
48640,10.05599687,20.11199375,9.96249831,6.122851921
48641,4.03,8.06,12,2.5174143
48642,8.495795703,16.99159141,9.940321776,4.627668469
48647,39.08952961,78.17905923,0,27.6628013
48649,34.72693798,69.45387595,0.465116282,16.13610818
48650,12.16980346,24.33960692,10.87572254,9.334206118
48651,21.1112702,42.2225404,1.127303658,7.905840508
48652,24.31348718,48.62697437,4.802564096,12.22597724
48653,25.57595253,51.15190507,2.886528185,9.999873967
48654,40.73942365,81.47884729,0,27.96857155
48655,28.03983737,56.07967474,3.144560895,13.29893184
48656,35.58232977,71.16465954,0,16.61824045
48657,18.80109726,37.60219451,4.797551576,13.57986628
48658,0.674628243,1.349256486,8.262540021,2.719752218
48659,15.39748291,30.79496583,5.999999998,4.743537275
48661,33.81605334,67.63210667,1.542274508,19.81537315
48662,33.1832287,66.3664574,0,18.55426391
48663,,,,
48667,,,,
48670,,,,
48674,,,,
48701,33.20741125,66.41482249,1.025147928,19.7216031
48703,13.71496397,27.42992794,6,12.83492004
48705,24.49968128,48.99936255,1,22.6373295
48706,6.750530308,13.50106062,15.99877738,2.994714378
48707,0,0,16,0.31690376
48708,3.9709984,7.9419968,14.6441919,2.378850993
48710,,,,
48720,25.9,51.8,1,14.28324759
48721,35.50657754,71.01315508,0,20.44621481
48722,11.80507358,23.61014716,13.51997197,6.76963647
48723,42.17694677,84.35389354,0.108848193,23.63275872
48724,0.008708274,0.017416548,12.00145138,0.814843051
48725,31.33857934,62.67715868,0.027214022,13.86677897
48726,34.42700782,68.85401565,0.126487589,16.14073013
48727,55.97052631,111.9410526,0,29.52532951
48728,26.98146041,53.96292081,0.824257425,26.53519994
48729,51.11958677,102.2391735,0,24.18634873
48730,37.96737036,75.93474072,0,11.75328792
48731,17.27983871,34.55967742,1,6.659840222
48732,7.711201269,15.42240254,11.27288764,4.589863128
48733,25.74507026,51.49014053,2.982435597,15.8860717
48734,18.73395327,37.46790653,10.01108167,11.08678467
48735,29.36480264,58.72960527,0.164473684,14.31906547
48737,20.34715353,40.69430707,1,23.22762333
48738,36.39597701,72.79195402,0,7.516729363
48739,25.98204299,51.96408599,1.017543859,21.74482143
48740,33.64407018,67.28814035,0.285964912,18.61095035
48741,57.06686414,114.1337283,0,28.61780805
48742,31.31893634,62.63787268,0.492344883,16.2638112
48743,23.14,46.28,1,24.49639641
48744,46.39055017,92.78110034,0,26.85867872
48745,30.59610972,61.19221944,0.740648379,12.16883271
48746,31.29897971,62.59795941,2.707442488,18.15204626
48747,10.14205414,20.28410827,10.99840764,6.95530908
48748,22.64879268,45.29758536,2.07682927,18.06288506
48749,2.680062105,5.36012421,6,5.374600308
48750,27.66366109,55.32732218,0.610179731,3.983374767
48754,22.08939865,44.17879731,0.443207127,12.01581226
48755,28.59543469,57.19086937,0.541685243,14.29274557
48756,32.13514497,64.27028995,1.016973129,13.03745088
48757,22.38942414,44.77884829,8.395348836,13.4692752
48758,,,,
48759,31.37395628,62.74791257,0.17704918,16.47159131
48760,57.48647761,114.9729552,0,30.37255261
48761,15.41467077,30.82934154,0.765432099,19.8814859
48762,32.31337398,64.62674796,0.219512196,17.67624868
48763,32.51843112,65.03686225,0.987682331,17.34943631
48765,23.42964568,46.85929135,4.419291336,17.00269568
48766,18.19044511,36.38089022,5.998516318,13.36624615
48767,36.47485119,72.94970238,0.083333334,21.49238626
48768,30.97693896,61.95387791,1.528477426,19.89928651
48770,23.98478999,47.96957998,6.27077748,19.74013109
48787,,,,
48801,29.50176746,59.00353492,2.248455347,16.41516327
48804,15.16,30.32,3,1.190461589
48805,2.8,5.6,5,1.597591276
48806,41.15701755,82.31403509,0,24.29093409
48807,40.07358441,80.14716882,0,21.83734941
48808,15.893121,31.78624199,5,7.261159674
48809,31.34255484,62.68510969,2.278586682,20.85437064
48811,56.07245106,112.1449021,0,30.65910881
48812,48.54,97.08,0,20.35330637
48813,20.95819417,41.91638834,5.496845931,16.13722382
48815,23.59338652,47.18677304,9.128546104,17.53219355
48816,30.57,61.14,0,14.53276359
48817,7.169996375,14.33999275,7.228395063,2.933384196
48818,58.05608021,116.1121604,0,25.84052278
48819,22.49304231,44.98608461,4.529252925,12.81166389
48820,15.77953723,31.55907445,5,9.81216603
48821,9.325383512,18.65076702,5,6.349954126
48822,21.9051716,43.81034319,5,14.93861547
48823,6.949505768,13.89901154,5.002017259,3.685478045
48824,4.686666666,9.373333332,5.666666667,2.792078425
48825,4.285,8.57,5,2.833193121
48826,5.58,11.16,5,3.099816619
48827,21.53529522,43.07059044,4.668254655,13.24072335
48829,48.11913548,96.23827095,0,20.13279379
48830,36,72,0,15.50388626
48831,31.29773022,62.59546043,0.586251622,15.95265855
48832,35.95695652,71.91391305,0,15.53807539
48833,,,,
48834,49.15880734,98.31761469,0,30.06888474
48835,34.6108629,69.2217258,0.119846595,22.96544563
48836,24.07545303,48.15090605,5.835276484,15.28157771
48837,16.60537636,33.21075273,4.845951862,9.912972042
48838,36.47370289,72.94740578,1.004711057,23.5764187
48840,9.109785097,18.21957019,5.081436448,4.09898953
48841,24.31113314,48.62226628,2.14730878,11.2411242
48842,7.466915342,14.93383068,5.325836533,3.811514342
48843,13.11707742,26.23415484,6.156833668,6.128827003
48844,12.49,24.98,7,6.936911788
48845,50.41641468,100.8328294,0,31.87243814
48846,35.9105849,71.8211698,0.493313522,27.18443419
48847,40.48974007,80.97948014,0,23.77161602
48848,21.02770195,42.05540391,4.222805484,10.68731197
48849,32.5087734,65.01754679,0.929308371,24.4857372
48850,47.07846882,94.15693764,0,26.46394985
48851,37.16084191,74.32168382,0.88868101,25.78245847
48852,48.54,97.08,0,20.35330637
48853,41.9,83.8,0,27.46106004
48854,13.45547964,26.91095928,5.967563836,8.479520076
48855,20.92160096,41.84320192,4.217960708,9.498610772
48856,44.79367089,89.58734177,0,28.34503292
48857,18.30528007,36.61056014,10.06703398,9.616004912
48858,14.67861174,29.35722348,4.018411437,3.187244621
48859,,,,
48860,44.34760807,88.69521614,0,27.95597057
48861,30.02351878,60.04703756,3.14325452,16.07300003
48862,40.92,81.84,0,24.02670946
48864,3.543611111,7.087222222,5.009581881,1.346025116
48865,37.78243302,75.56486604,0,25.63320575
48866,23.93473893,47.86947787,4.727001493,13.87106958
48867,9.267151072,18.53430214,3.761412447,4.341048846
48870,52.58,105.16,0,33.50911784
48871,44.93669575,89.8733915,0,28.51468088
48872,20.21568752,40.43137504,8.135388336,11.42560679
48873,41.97099573,83.94199146,0.079658606,26.77833496
48874,43.95558441,87.91116883,0,27.41073641
48875,30.23454925,60.4690985,1.14878965,20.81487297
48876,17.38527673,34.77055346,4.822138635,11.97284867
48877,37.83772034,75.67544067,0,15.81727122
48878,12.74479194,25.48958388,5,6.74487632
48879,25.81285934,51.62571867,4.270857287,20.1938164
48880,28.9732964,57.94659279,2.159278023,15.0476681
48881,24.80238151,49.60476302,7.936545245,18.6321206
48882,17.15,34.3,7,9.752165968
48883,25.30560152,50.61120304,1.557625511,9.272856028
48884,52.36817037,104.7363407,0,28.69858599
48885,49.47808559,98.95617118,0,28.57467277
48886,53.86211162,107.7242232,0,25.39183145
48888,54.69223839,109.3844768,0,26.78932102
48889,41.12543171,82.25086342,0,21.88928024
48890,36.81908876,73.63817753,0.284023668,22.32639044
48891,42.33317784,84.66635568,0,17.52023999
48892,19.54865008,39.09730015,4.958831974,12.78728638
48893,21.25351552,42.50703103,3.036671367,11.01504512
48894,24.6347844,49.26956881,4.079055439,16.97252836
48895,13.8695077,27.73901539,5.151742302,7.514251997
48896,30.88,61.76,0,9.828739863
48897,47.48064516,94.96129032,0,20.44737988
48901,4.69,9.38,5,2.282484948
48906,8.434644714,16.86928943,5,4.988854859
48908,9.21,18.42,5,4.311731916
48909,4.39,8.78,5,1.705189074
48910,1.677354192,3.354708383,5.000623477,0.889292365
48911,4.657154282,9.314308564,5.035632684,2.071632193
48912,4.51126601,9.022532019,5,2.807419242
48915,5.735136437,11.47027287,5,3.046346021
48917,9.274086747,18.54817349,5,4.559396099
48924,,,,
48933,4.799578093,9.599156185,5,2.489988418
48951,,,,
48956,,,,
49001,3.629845709,7.259691417,6.872685646,1.474196165
49002,10.96910777,21.93821553,6.784273783,5.444804461
49003,3.37,6.74,7,1.250519732
49004,6.612258709,13.22451742,5.981662743,3.037408463
49005,2.95,5.9,7,1.172004971
49006,6.134474264,12.26894853,5.991705294,2.587311101
49007,3.582780396,7.165560793,6.384472887,1.409234158
49008,4.583293168,9.166586336,6.007178567,1.606604437
49009,11.85235574,23.70471149,4.328687521,5.861500537
49010,22.47693618,44.95387237,5.026761206,11.74558155
49011,0.919506528,1.839013056,3.898510242,4.444223539
49012,1.202531642,2.405063283,7.123568414,3.993124898
49013,5.317821598,10.6356432,6.563951345,3.527565546
49014,9.043951695,18.08790339,8.328468652,4.939337728
49015,4.888779927,9.777559853,8.919350991,2.795899407
49016,6.61,13.22,9,4.738506858
49017,12.2766085,24.55321701,7.071001194,5.810175961
49019,4.83,9.66,7,1.821719771
49020,,,,
49021,25.57166306,51.14332612,1.328643579,13.05818992
49022,3.688967121,7.377934243,8.648791439,1.862807092
49023,3.58,7.16,7,1.27405485
49024,10.06749313,20.13498627,6.496964881,4.678743039
49026,21.28261106,42.56522213,2.427123928,8.767447408
49027,14.6,29.2,4,5.577463263
49028,21.92721289,43.85442579,1.15648086,12.08883686
49029,4.586313669,9.172627339,4.56300268,4.932597954
49030,30.60629691,61.21259382,0.45204337,17.65424353
49031,27.32702057,54.65404115,1.157618217,14.10926054
49032,35.2095324,70.41906479,0.07383101,18.03912092
49033,8.119763092,16.23952618,7.347880297,3.588913609
49034,3.375554495,6.75110899,5.997131932,3.710814742
49035,20.09434783,40.18869566,2.304347825,7.831207446
49036,8.856054946,17.71210989,2.662728011,4.423350335
49037,7.680995693,15.36199139,8.549163882,3.709016125
49038,12.80827532,25.61655064,8.571959327,6.584373986
49040,24.48709677,48.97419355,1.916894478,11.83178248
49041,4.83,9.66,7,1.821719771
49042,30.89813567,61.79627134,0.913705585,16.23224056
49043,14.42732785,28.8546557,6.213323353,8.322198939
49045,29.77345421,59.54690842,2.706168222,14.72569716
49046,19.13238806,38.26477612,3.378561738,8.439852929
49047,20.68341955,41.3668391,4.899581591,8.965069676
49048,4.885785572,9.771571144,6.794588671,2.751294439
49050,24.84889339,49.69778678,3.481781375,7.360773651
49051,7.676669854,15.35333971,6.633492822,3.422752595
49052,0.326937349,0.653874698,4.661252901,3.621173014
49053,10.76043029,21.52086057,8.243364067,5.273313
49055,22.470869,44.94173801,2.311232701,11.18023973
49056,13.7007798,27.40155961,3.601616162,5.318062613
49057,10.60337989,21.20675977,7.608240224,7.125192815
49058,34.83276005,69.6655201,0.357714415,15.11158951
49060,7.770630339,15.54126068,6.178418805,5.961569173
49061,32.83103292,65.66206584,2.750283767,16.04641688
49062,22.26,44.52,2,13.49736161
49063,,,,
49064,17.24930891,34.49861783,5.807632803,7.251134381
49065,25.5611981,51.12239621,2.291895946,15.00320745
49066,20.13,40.26,2,7.72230908
49067,36.10004312,72.20008625,0.325140146,19.08304384
49068,6.208944441,12.41788888,5.9491453,2.826970969
49070,23.09801692,46.19603383,12.79041353,17.02191889
49071,18.94670997,37.89341994,2.486428849,11.49202262
49072,22.73176431,45.46352862,1.65954514,9.752301528
49073,40.52515295,81.0503059,0.356742783,17.3700933
49074,,,,
49075,33.9,67.8,0,14.73107088
49076,23.83339315,47.66678629,3.410005437,12.80698872
49077,10.18,20.36,6,5.825442027
49078,20.82303645,41.64607289,3.499879319,13.38286586
49079,23.68761032,47.37522063,3.627473978,11.36853238
49080,19.42519552,38.85039104,4.034358823,10.64393501
49081,7.62,15.24,7,3.628129824
49082,12.00271993,24.00543986,2.945290643,6.35339068
49083,5.960444073,11.92088815,6.162194253,6.275435614
49084,13.03,26.06,9,5.3549805
49085,7.496404201,14.9928084,7.423049392,3.656649227
49087,18.37953979,36.75907959,2.561840843,11.10406943
49088,12.13398258,24.26796516,6.555071563,6.960290047
49089,15.30820312,30.61640625,1.572544643,8.039030556
49090,16.66418537,33.32837073,9.200487259,8.461834427
49091,36.00502247,72.01004495,0.192349944,21.2680084
49092,15.62856353,31.25712707,3.627992633,8.064719658
49093,30.46012893,60.92025786,0.56811345,18.97163945
49094,11.99784163,23.99568325,2.52583293,5.755251445
49095,30.94641606,61.89283212,1.957664232,14.35472103
49096,37.86678003,75.73356007,0.306801736,21.10295477
49097,15.73196538,31.46393076,3.673421207,9.544540675
49098,12.48008199,24.96016399,8.847051404,7.576285558
49099,24.28754144,48.57508289,5.85643739,13.94812091
49101,14.9817957,29.9635914,7.065712428,9.485275013
49102,0.223924918,0.447849836,10.90784983,1.456535968
49103,6.293052678,12.58610536,10.53797922,3.433599814
49104,7.04,14.08,10,2.227190853
49106,16.560422,33.120844,6.148976981,11.84166427
49107,17.44972503,34.89945006,12.32531339,9.05730535
49111,3.830146472,7.660292945,7.516056337,1.858457912
49112,16.93044335,33.8608867,10.43167305,8.534995506
49113,27.69156442,55.38312883,2.773006136,12.90071201
49115,21.9,43.8,5,17.03874394
49116,21.9,43.8,5,17.03874394
49117,19.85709572,39.71419145,4.99300175,9.318249815
49119,27.45,54.9,2,12.86268419
49120,13.54129618,27.08259236,12.49827577,7.838542133
49125,23.42712492,46.85424985,4.411835028,15.87952185
49126,7.53,15.06,7,4.363450362
49127,10.15155559,20.30311119,7.007140428,6.351557062
49128,24.35291802,48.70583604,3.529411764,14.67157925
49129,21.02283163,42.04566327,4.979591836,13.53894341
49130,22.63440519,45.26881039,7.404470078,10.098982
49201,8.907643359,17.81528672,1.728695476,5.40260662
49202,3.170997102,6.341994203,1.95355813,1.661536407
49203,5.870047486,11.74009497,1.109528051,3.285132702
49204,2.75,5.5,1,1.432078001
49220,26.07884319,52.15768638,0.744644387,16.51224647
49221,34.64410701,69.28821401,0.04347826,22.07207487
49224,15.66599717,31.33199435,2.858177236,9.797641675
49227,16.6499661,33.2999322,2.010169492,6.709071682
49228,19.9450225,39.890045,7.63149284,12.34971378
49229,30.18836705,60.3767341,2.087640444,17.36067491
49230,25.37394427,50.74788855,0.819745223,15.53261949
