GEOID,FqhcTmDr,FqhcTmDr2,FqhcCntDr,FqhcMinDis
39581,4.665759264,9.331518528,7.706990058,2.640975526
39595,,,,
39601,12.76477668,25.52955337,2.952937533,4.520161212
39602,0,0,2,0.951343128
39603,0,0,2,0.951343128
39629,10.89444013,21.78888026,2.981337481,5.249951521
39630,0,0,2,1.210211654
39631,26.02727823,52.05455646,0.8125,9.644944858
39632,,,,
39633,28.97208459,57.94416918,0.809667674,10.12353555
39635,,,,
39638,36.91577878,73.83155756,0.039503386,10.88261412
39641,21.17499842,42.34999684,2.302877015,8.501801954
39643,4.116826286,8.233652572,3.786191536,8.021852225
39645,16.8964803,33.79296059,3.166819432,9.310767973
39647,12.80088556,25.60177112,2.332425068,4.63087589
39648,14.34000802,28.68001603,5.218659827,3.503358259
39649,3.82,7.64,9,0.96413999
39652,19.6508515,39.301703,3.169375693,8.758402836
39653,9.457421151,18.9148423,2.758716104,4.12694565
39654,7.318709278,14.63741856,2.032268369,7.118449598
39656,0,0,4.647798742,6.147579998
39657,22.54562817,45.09125634,2.490704226,9.549650437
39661,16.52687255,33.05374509,7.148231332,8.462622288
39662,22.08061163,44.16122326,1.60754332,7.204293462
39663,0.758251001,1.516502003,5.852247442,5.676888029
39664,5.571815177,11.14363035,4.211881188,7.002742205
39665,2.760632062,5.521264125,2.038374718,6.645219246
39666,14.64723274,29.29446548,4.777232714,4.568127953
39667,7.711578461,15.42315692,3.132050253,4.934702477
39668,24.35263515,48.70527029,1.362612611,9.650849724
39669,3.792021865,7.58404373,1.857923497,6.593408985
39701,26.420379,52.84075801,1.201821347,16.44906215
39702,34.55147708,69.10295416,0.234601538,17.03528122
39703,27.08,54.16,1,18.04905215
39704,30.87,61.74,0,16.35897008
39705,25.45611519,50.91223038,1.031924072,11.61557137
39710,,,,
39730,21.65726926,43.31453851,2.313173158,8.507758552
39735,43.222733,86.445466,0,16.41092099
39736,,,,
39737,42.54,85.08,0,18.50573814
39739,14.70594733,29.41189466,2,7.296401832
39740,16.99766678,33.99533357,2.001368458,7.062534903
39741,46.62656635,93.2531327,0,17.15434021
39743,27.2523061,54.50461221,0.416752844,11.10155558
39744,41.797287,83.594574,0.00123039,20.05766981
39745,38.15943549,76.31887098,0.324596774,13.97294065
39746,3.97957265,7.959145301,1.877492878,3.648306524
39747,18.22147174,36.44294347,1.193957115,10.12167372
39750,57.58517787,115.1703557,0,14.39458898
39751,49.22498378,98.44996756,0.024864865,17.79457417
39752,49.25008584,98.50017168,0,20.65314815
39753,22.07,44.14,1,15.22188289
39755,48.91115318,97.82230637,0,15.74416407
39756,41.89529156,83.79058312,0.427419355,14.74889508
39759,17.05611155,34.11222309,0.83114362,4.319980607
39760,0,0,1,1.400692887
39762,,,,
39766,24.1371024,48.2742048,1.59912854,11.9809308
39767,34.97081668,69.94163337,0.388384756,16.97983576
39769,64.02969027,128.0593805,0,10.67568829
39771,42.54,85.08,0,18.50573814
39772,45.3390613,90.6781226,0,14.50071155
39773,30.40228945,60.8045789,0.753598081,15.25239003
39776,32.57086659,65.14173318,0.810718358,14.8728538
39813,8.512359075,17.02471815,1,5.763602372
39815,14.01883149,28.03766297,6.960639608,9.517734674
39817,9.157838886,18.31567777,5.879957695,3.316857576
39818,0,0,7,1.669087176
39819,4.334190581,8.668381162,6.844510293,4.104724373
39823,14.9263928,29.8527856,2.529807067,5.766403743
39824,25.68164179,51.36328358,1.447761194,4.330444155
39825,12.59119421,25.18238842,5.049457177,6.976924832
39826,18.14,36.28,13,5.373093204
39827,25.01488111,50.02976222,4.187079409,13.45045755
39828,22.16862214,44.33724429,4.470412359,12.95306122
39829,,,,
39832,22.32,44.64,4,11.87595794
39834,16.51173644,33.02347287,3.645736433,6.94523938
39836,22.56358079,45.12716158,1.834061135,3.686729139
39837,23.50253684,47.00507367,1.502455938,12.51361904
39840,22.2273905,44.454781,1.889928866,3.920624841
39841,23.86081136,47.72162271,0.935091278,12.69717391
39842,7.555443008,15.11088602,10.31703877,3.943164449
39845,8.985879066,17.97175813,4.821392936,6.205704722
39846,2.552705274,5.105410548,1,2.49246258
39851,27.9626354,55.92527079,1.007253385,4.246056725
39852,,,,
39854,1.894384604,3.788769209,1.001442307,4.884748692
39859,10.15870677,20.31741354,5.79548872,8.536201586
39861,22.0360746,44.07214921,3.959147425,11.7104424
39862,19.97031696,39.94063391,1.09508716,10.98233179
39866,16.5894403,33.17888061,1,10.45729621
39867,17.12925805,34.25851611,1.29032258,4.659875358
39870,1.758333322,3.516666644,1.930555556,2.907120279
39877,17.72581315,35.4516263,7.477508656,6.919813204
39885,,,,
39886,27.88590844,55.77181688,1.618025752,6.783348154
39897,21.01023029,42.02046058,5.832552694,13.53858516
39901,,,,
40003,16.63446004,33.26892008,6.105831531,9.270865202
40004,13.2352895,26.470579,5.9519198,3.225959146
40006,22.86215731,45.72431463,8.894998091,10.05171947
40007,18.91,37.82,2,9.729598183
40008,26.0095948,52.01918961,5.477738868,9.096219256
40009,15.97329211,31.94658423,11.66924266,7.544488821
40010,23.34,46.68,22,9.98546629
40011,9.793842245,19.58768449,9.857506361,8.065836255
40012,26.34655914,52.69311828,6.107526882,10.03302277
40013,17.76058671,35.52117341,5.39462471,6.489902229
40014,22.88636092,45.77272183,23.45821714,12.10124326
40018,,,,
40019,11.73891834,23.47783667,2.682531096,2.340506033
40020,19.42,38.84,6,6.710046516
40022,16.52,33.04,2,7.592435595
40023,14.47019038,28.94038077,17.22083767,8.051712304
40025,10.96188119,21.92376238,32.00990099,5.155351503
40026,25.68461824,51.36923648,14.96182356,6.064396433
40027,,,,
40031,23.44679268,46.89358537,15.78947894,10.69585227
40032,,,,
40033,1.062965632,2.125931264,9.919476264,2.451981611
40036,18.91,37.82,2,9.729598183
40037,1.191589308,2.383178616,1.692686362,2.887451932
40040,16.72077739,33.44155478,5.93639576,5.774932115
40041,7.98,15.96,32,3.594969358
40045,25.2683969,50.53679379,8.204532892,9.682314504
40046,22.11653758,44.23307516,3.755125287,5.620058268
40047,17.25538803,34.51077606,18.29903475,10.18031418
40048,,,,
40049,,,,
40050,0.07377953,0.14755906,9.996062992,6.218842401
40051,16.07844162,32.15688324,8.713238886,8.013313188
40052,10.90227848,21.80455696,5.702531645,7.461386148
40055,20.06759156,40.13518312,7.769145395,9.010722632
40056,21.76721144,43.53442288,30.17722166,12.38636846
40057,16.95488586,33.90977172,3.584207282,9.405423777
40058,,,,
40059,17.72392227,35.44784455,28.1042654,6.900809201
40060,9.570000002,19.14,7.373970347,5.025282576
40061,,,,
40062,1.954716982,3.909433964,2.056603774,3.180506145
40063,,,,
40065,6.50873302,13.01746604,7.135752508,3.076162906
40066,0,0,8,0.232146409
40067,13.15085279,26.30170558,14.35736041,7.187482738
40068,16.55681507,33.11363014,5.720890412,5.890118363
40069,6.059421744,12.11884349,11.38225731,3.379113312
40070,1.419696974,2.839393948,9.924242424,6.254357071
40071,12.38634347,24.77268694,3.309828108,5.076149559
40075,9.086187595,18.17237519,10,7.129462347
40076,15.77116169,31.54232339,8.848508638,8.182694029
40077,28.96,57.92,1,13.46625849
40078,0.652317282,1.304634563,4.04976672,2.921758841
40104,41.64352942,83.28705884,0.227344988,3.782330148
40107,15.90971671,31.81943343,17.87535411,8.365976454
40108,22.1117319,44.22346381,12.12722825,2.298148991
40109,15.1571875,30.314375,32.28214286,6.150961056
40110,20.62,41.24,19,11.37348835
40111,44.97,89.94,0,19.39705962
40115,25.33667605,50.67335211,3.538028168,12.67924558
40117,14.7317347,29.46346939,17.36734694,2.668259376
40118,3.601652043,7.203304085,32,1.3837837
40119,42.99657677,85.99315354,0,23.80456291
40121,7.602227808,15.20445562,19.60310651,5.024400591
40122,,,,
40129,8.48,16.96,33,4.632701084
40140,28.15963597,56.31927194,2.132762312,14.34743532
40142,20.19007056,40.38014112,12.170194,1.52787316
40143,41.71082597,83.42165194,0,19.01006625
40144,36.21740741,72.43481482,0.386083052,15.37953488
40145,30.2,60.4,0,18.12801326
40146,35.23052765,70.46105531,0.803652964,8.278420641
40150,39.77537899,79.55075798,0.559413192,11.58348585
40152,30.2,60.4,0,18.12801326
40153,,,,
40155,9.11,18.22,24,7.779598278
40157,40.90265849,81.80531698,0.691206542,3.743690429
40159,2.48,4.96,24,1.734219204
40160,1.377393679,2.754787357,24.81361687,1.186074434
40161,41.57727273,83.15454545,0,4.170547089
40162,4.293651409,8.587302818,22.19199693,2.646394277
40165,14.95801519,29.91603038,36.19918153,8.504977103
40166,,,,
40170,39.29325301,78.58650602,0,10.39777492
40171,37.58097902,75.16195804,0,7.60757145
40175,6.493987881,12.98797576,20.6258628,1.997531887
40176,39.38744067,78.77488134,0.040677972,5.977188201
40177,13.87281857,27.74563715,37.80561555,9.288392987
40178,30.2,60.4,0,18.12801326
40201,2.39,4.78,32,0.405106427
40202,1.259118926,2.518237853,32,0.599158484
40203,1.23333068,2.46666136,32,0.531412059
40204,2.413896536,4.827793071,32,1.028089297
40205,4.831697427,9.663394853,32.56645963,2.344852626
40206,4.482341822,8.964683644,32.15789474,2.161770413
40207,7.924520874,15.84904175,32.77062587,3.746124638
40208,1.802516869,3.605033739,32,0.809449138
40209,0.330082531,0.660165063,32,0.411009428
40210,1.303358412,2.606716825,32,0.595728346
40211,1.715842435,3.431684869,32.08026902,0.562310651
40212,1.597024705,3.19404941,32.28435294,0.522998231
40213,6.642745296,13.28549059,32.01728521,2.717570811
40214,3.951304202,7.902608405,32,1.472114052
40215,2.859391789,5.718783578,32,0.881578861
40216,4.902865136,9.805730272,32.02053128,1.945335274
40217,3.69435591,7.38871182,32,1.681245353
40218,3.877472266,7.754944532,32.93290756,1.271225444
40219,7.311872183,14.62374437,32.33113529,3.449933822
40220,5.533576992,11.06715398,33.24200577,2.334160588
40221,5.01,10.02,32,2.07325463
40222,9.989940814,19.97988163,32.88349278,5.161713962
40223,13.17530731,26.35061463,32.69984285,6.760238301
40225,,,,
40228,8.711669899,17.4233398,33.44846479,4.111476077
40229,8.79924668,17.59849336,32.98509284,5.337835736
40231,,,,
40232,5.03,10.06,33,1.802236336
40233,5.03,10.06,33,1.802236336
40241,14.57234005,29.1446801,32.07673688,8.056819062
40242,11.33569628,22.67139256,33,6.413529568
40243,14.06068396,28.12136792,33.02437107,7.248938086
40245,18.35482004,36.70964008,28.98838944,10.63668658
40250,4.53,9.06,33,1.850509038
40251,0,0,32,0.166884582
40252,9.16,18.32,33,5.394664988
40253,13.33,26.66,34,7.125728998
40255,4.03,8.06,33,2.179748166
40256,4.38,8.76,32,1.859261094
40257,7.35,14.7,33,3.640260331
40258,3.166101753,6.332203507,32.49702456,1.034002481
40259,7.24,14.48,32,3.784987716
40261,4.03,8.06,33,2.179748166
40266,,,,
40268,0,0,32,0.42732427
40269,13.32,26.64,34,5.114944868
40270,2.18,4.36,32,0.872891563
40272,5.385077886,10.77015577,37.13980527,3.704685044
40280,,,,
40281,,,,
40282,,,,
40283,,,,
40289,,,,
40291,11.31732063,22.63464126,32.28523574,5.209337122
40292,,,,
40299,12.43137716,24.86275433,32.49762219,5.472815259
40310,15.86363636,31.72727273,11.89090909,5.407668575
40311,5.824991087,11.64998217,3.054267515,3.90013936
40312,4.708535445,9.41707089,18.98958684,1.999320325
40313,34.99481435,69.9896287,0,8.096978239
40316,39.07,78.14,0,3.911153629
40317,,,,
40319,,,,
40322,30.25764478,60.51528956,3.05791506,3.839469254
40324,17.40603445,34.8120689,20.09747192,8.116420845
40328,13.76334286,27.52668571,10.14285714,7.971472124
40330,17.58730983,35.17461967,6.352977724,4.127602414
40334,16.06923077,32.13846154,11.80769231,2.404150679
40336,12.03426467,24.06852933,4.302159325,4.881331103
40337,10.37720296,20.75440591,18.16715867,3.795907695
40339,7.08,14.16,28,3.87843396
40340,3.49,6.98,29,1.972327123
40342,9.886333988,19.77266798,9.845897716,3.025413137
40346,20.16883611,40.33767221,8.06650831,3.798540675
40347,11.61968,23.23936001,21.73381819,1.785713832
40348,21.07770271,42.15540541,2.008108108,5.27440533
40350,0,0,3,3.483463853
40351,36.99216727,73.98433453,0.212756138,7.727090334
40353,0.517143652,1.034287303,15.63720671,2.265088312
40355,16.25739645,32.51479291,23.07692308,5.30246606
40356,3.599900736,7.199801472,27.58631874,2.005742094
40357,22.96,45.92,11,2.45618872
40358,22.065,44.13,6.833333335,4.639985921
40359,5.048565038,10.09713008,11.74682915,3.979812837
40360,10.49537483,20.99074965,10.24459975,3.259145812
40361,19.73964341,39.47928682,17.34548105,2.250314899
40363,0,0,11,4.807838331
40370,30.90500336,61.81000673,0.269670478,11.58955702
40371,23.90828994,47.81657987,5.669247011,4.956605363
40372,25.29546623,50.59093246,5.323151131,6.092426716
40374,15.34118643,30.68237287,12.58225324,6.797237883
40376,10.51151515,21.02303031,9.06060606,3.201877575
40379,22.14594711,44.29189421,3.811117091,10.49841816
40380,4.041067608,8.082135216,10.75577465,2.486454881
40383,6.594414324,13.18882865,28.26020528,1.93818615
40385,19.50652455,39.0130491,5.988372093,7.392754943
40387,38.15667571,76.31335142,0.127544098,4.090169634
40390,3.254244657,6.508489315,27.95187166,1.473312629
40391,10.11392588,20.22785177,28.52375999,2.362674756
40392,9.52,19.04,34,1.383574493
40402,16.21626434,32.43252868,7.012137556,8.01851568
40403,5.628481837,11.25696367,6.884355804,2.778111329
40405,,,,
40409,8.412211833,16.82442367,7.19678089,4.81302695
40410,,,,
40419,2.40909507,4.81819014,10.89843452,3.533531768
40422,4.958237184,9.916474368,11.28910757,2.963095961
40434,,,,
40437,2.552850163,5.105700326,13.56026059,2.664533813
40440,15.71280277,31.42560553,8.086505192,7.306522486
40442,0,0,7.446745562,2.893595355
40444,9.947016505,19.89403301,13.85174213,2.671744813
40445,23.14866498,46.29732997,3.098236776,6.466865784
40447,14.52637134,29.05274267,4.053260331,5.937324784
40448,,,,
40452,,,,
40456,10.07229088,20.14458175,6.444934892,4.306383837
40460,23.6497076,47.29941521,3.116959064,6.477963268
40461,1.426641742,2.853283484,8.03590127,5.064681032
40464,15.27072993,30.54145985,7.928832118,7.696333148
40468,12.65091675,25.30183351,8.759747103,9.035998901
40472,21.28923077,42.57846155,8.18617614,7.818954458
40473,,,,
40475,13.10509513,26.21019026,17.22110788,2.916911289
40476,10.26,20.52,22,1.387750463
40481,20.72,41.44,3.853658536,7.789159416
40484,1.280858281,2.561716562,13.20741849,2.153849393
40486,6.360846611,12.72169322,8.238893543,5.837480624
40489,0.011137274,0.022274549,9.827154309,2.245401093
40492,,,,
40502,2.64863751,5.297275019,29.35220488,0.959663849
40503,3.222132022,6.444264044,28.69698108,1.387775285
40504,1.255458223,2.510916446,29.80970607,0.705093623
40505,1.020613776,2.041227553,29.94915795,0.667511747
40506,,,,
40507,0.121559531,0.243119061,30,0.260250765
40508,0.606055408,1.212110815,30,0.411283693
40509,4.709386554,9.418773107,29.4466095,1.884168147
40510,8.07827957,16.15655914,29.90860215,3.668935766
40511,4.800584289,9.601168579,29.48111408,1.88543232
40512,4.62,9.24,30,1.730249747
40513,6.970788918,13.94157784,28.99682741,2.624590469
40514,6.089855375,12.17971075,28,3.343014947
40515,5.129031571,10.25806314,28.8011119,1.983664332
40516,12.62551671,25.25103341,26.77000777,3.688770305
40517,3.206012925,6.412025851,29,0.965755086
40522,2.79,5.58,30,1.076697504
40523,4.14,8.28,29,1.769281145
40524,4.14,8.28,29,1.769281145
40526,,,,
40533,1.87,3.74,30,1.166013099
40536,,,,
40544,1.87,3.74,30,1.166013099
40546,,,,
40555,2.53,5.06,30,0.555839717
40574,4.62,9.24,30,1.730249747
40575,4.62,9.24,30,1.730249747
40576,4.62,9.24,30,1.730249747
40577,4.62,9.24,30,1.730249747
40578,4.62,9.24,30,1.730249747
40579,4.62,9.24,30,1.730249747
40580,4.62,9.24,30,1.730249747
40581,4.62,9.24,30,1.730249747
40582,4.62,9.24,30,1.730249747
40583,4.62,9.24,30,1.730249747
40588,0,0,30,0.256450848
40591,5.52,11.04,29,1.887213649
40601,6.286762455,12.57352491,11.32667298,2.370376716
40602,7.14,14.28,9,1.067950325
40604,3,6,9,1.562440119
40618,,,,
40619,,,,
40620,,,,
40621,,,,
40701,4.432866193,8.865732386,12.32606533,2.1318332
40724,,,,
40729,21.69549768,43.39099535,3.105116278,5.944245559
40730,,,,
40734,1.943802203,3.887604405,9.049999995,1.823599983
40737,8.136683606,16.27336721,6.040660737,4.100927759
40740,11.28938451,22.57876901,7.300138312,4.429056185
40741,10.46469828,20.92939657,8.698616436,4.37159874
40744,12.01442458,24.02884916,9.066314996,3.963381327
40750,,,,
40755,,,,
40759,15.36867188,30.73734375,17.55078125,5.532579614
40763,21.65111732,43.30223464,5.195530727,5.551226364
40769,10.6267145,21.25342901,14.72318018,4.772101121
40771,10.70556054,21.41112108,20.367713,3.480202544
40801,0,0,9,0.527673483
40803,0,0,2,4.830614401
40806,3.807595305,7.615190611,7.449657869,2.052278321
40807,0,0,7,3.868423656
40808,5.746714293,11.49342859,2.657142858,4.428622327
40810,16.38746696,32.77493393,3.92290749,3.658077315
40813,2.884909097,5.769818195,12.81454545,2.714014606
40815,0,0,1.076252725,4.399820087
40816,0,0,2,4.830614401
40818,0,0,1,4.444575198
40819,25.96,51.92,3,5.958150039
40820,0,0,1,4.444575198
40823,0,0,10.63280826,1.501269401
40824,6.649139068,13.29827814,6.65562914,2.444183577
40826,0,0,11,1.107675694
40827,0,0,2.567741936,4.759811807
40828,0,0,9,1.496906148
40829,0,0,1,4.444575198
40830,0,0,6,1.509918708
40831,0.023490459,0.046980917,6.230078565,1.710206721
40840,0.085317077,0.170634154,2.009756098,4.824646332
40843,0,0,9,5.901020805
40844,0,0,2,4.830614401
40845,17.63,35.26,8,5.993861677
40847,,,,
40849,,,,
40854,4.83,9.66,7,2.113157752
40855,0,0,7,3.868423656
40856,16.76091549,33.52183097,8.345070425,5.784396198
40858,0,0,2,4.830614401
40862,0,0,11,1.107675694
40863,0,0,1,4.444575198
40865,0,0,9,2.954705697
40868,0,0,5.846153846,4.302683899
40870,0,0,9.00921659,2.946916931
40873,21.12091097,42.24182194,3.914078675,5.077874123
40874,0,0,2,4.830614401
40902,0,0,11,2.931985024
40903,8.517782615,17.03556523,17.90434782,3.815403213
40906,2.489528119,4.979056239,19.40524726,2.035905618
40913,3.261566253,6.523132506,10.60240964,4.101162161
40914,4.922,9.844,10.00344828,8.525343325
40915,0,0,19.65555555,1.623238304
40921,14.73,29.46,12,5.397771711
40923,0,0,15.02769231,2.777382466
40927,0,0,9,5.901020805
40930,,,,
40932,,,,
40935,0.574269009,1.148538018,10.18421053,2.930369301
40939,0,0,19.44927537,1.768381649
40940,5.308333337,10.61666667,7.10416667,4.565627309
40941,,,,
40943,0,0,11,3.230310481
40944,,,,
40946,0,0,11,3.230310481
40949,0,0,22,1.993322203
40951,,,,
40953,0,0,11,3.230310481
40955,,,,
40958,0,0,11.46323529,2.882658725
40962,1.628166079,3.256332157,9.850796605,6.368678892
40964,0,0,6,1.509918708
40965,0.005352151,0.010704301,16.17956892,1.708935961
40972,0,0,8.765129684,10.31657481
40977,0.661621215,1.323242429,13.94996247,2.835572913
40979,0,0,2,4.830614401
40982,0,0,1,3.91846773
40983,0,0,10,9.78014289
40988,1.675287363,3.350574726,10.32950191,2.996656982
40995,14.73,29.46,12,5.397771711
40997,0,0,1,3.91846773
41001,17.87844255,35.75688511,58.90385859,6.737543662
41002,1.388090983,2.776181966,1.098434002,1.041855735
41003,24.4170558,48.8341116,1.599853157,10.73747558
41004,17.40371005,34.8074201,0.951373255,3.560055518
41005,12.06690804,24.13381607,52.36597285,5.887406089
41006,25.80689,51.61378,6.216,13.05090668
41007,22.58552792,45.17105584,38.22277501,5.842954142
41008,2.046152512,4.092305023,13.25101098,1.683888704
41010,21.20850965,42.41701931,9.82366326,9.823705452
41011,1.994533936,3.989067872,73.93855148,0.655733864
41012,1.89,3.78,75,0.519094783
41014,0.284213993,0.568427985,73.44965706,0.223206261
41015,4.024306128,8.048612256,70.76992423,1.449861758
41016,0,0,69.57945206,0.988976805
41017,4.777344001,9.554688003,70.18558158,1.866541622
41018,2.769931772,5.539863543,69.05246001,0.938414129
41022,2.82,5.64,75,0.858710866
41025,,,,
41030,8.687064737,17.37412947,17.69494048,13.03134305
41031,11.80492334,23.60984667,1.157270035,4.935167
41033,24.89029191,49.78058381,9.980225973,15.21694844
41034,0.124808126,0.249616252,6.864559822,3.897969357
41035,15.01050194,30.02100388,7.977519392,14.53204733
41037,,,,
41039,20.70809132,41.41618263,2.121116042,6.488234982
41040,31.50716649,63.01433298,0.073004202,13.80958575
41041,9.389352093,18.77870419,3.044952283,4.483218052
41042,5.539874983,11.07974997,68.18698684,2.170930624
41043,16.2521047,32.50420941,0.988247863,7.479994093
41044,13.39061462,26.78122925,3.078073088,3.234132314
41045,5.917628707,11.83525741,13.01560062,4.683223665
41046,5.227764264,10.45552853,15.30776427,4.473005106
41048,15.4231279,30.84625581,51.19539132,6.159263944
41049,18.827341,37.654682,0.98697318,9.986314284
41051,9.011717459,18.02343492,62.40632038,3.706059097
41052,20.3147929,40.6295858,18.27218935,9.367949162
41053,,,,
41055,17.66047237,35.32094474,4.097487438,7.3449339
41056,10.05408919,20.10817838,7.487702705,3.304943483
41059,14.94691673,29.89383346,66.07126782,4.263022851
41061,,,,
41062,,,,
41063,17.40065598,34.80131195,36.83746356,9.361963214
41064,29.54131939,59.08263877,0.081892629,1.415319627
41071,3.008701216,6.017402431,74.03134997,0.833839483
41072,1.59,3.18,75,0.798788734
41073,3.874188006,7.748376012,74.56855754,1.007091025
41074,1.81950652,3.639013039,73.00217256,0.581491258
41075,5.112118443,10.22423689,73.77475898,1.761274797
41076,10.42661853,20.85323706,71.6559212,3.588114946
41080,20.27506964,40.55013927,26.12813371,9.961015453
41081,,,,
41083,5.671045202,11.3420904,13.68502825,4.531449217
41085,13.08,26.16,69,5.396811935
41086,4.894067798,9.788135595,16.27777778,3.842019661
41091,11.21262063,22.42524126,54.43512363,4.842392565
41092,14.67429841,29.34859683,27.25396826,9.481114423
41093,17.21652203,34.43304406,1.576101469,8.126820611
41094,11.68973464,23.37946928,53.42113896,7.253249386
41095,3.129213734,6.258427469,13.95127353,3.525987309
41096,,,,
41097,23.98505251,47.97010502,3.372228709,14.21986979
41098,12.52666666,25.05333333,17.88194444,5.489721786
41099,,,,
41101,6.676751758,13.35350352,21.82325581,1.315175083
41102,12.11224357,24.22448715,19.62687664,4.374766215
41105,3.68,7.36,23,0.530590021
41121,21.48224299,42.96448598,5.338785046,8.766893626
41124,27.70811644,55.41623289,1.573630135,12.82397401
41129,16.27572489,32.55144978,21.85357807,5.591442563
41132,40.87932368,81.75864736,0.502415453,6.848392135
41135,30.22,60.44,0,10.67863129
41139,6.280990454,12.56198091,13.38116501,2.534074854
41141,22.30617158,44.61234317,7.018450186,9.137410008
41142,,,,
41143,13.20261344,26.40522688,2.667418094,4.690809038
41144,23.39258377,46.78516753,4.782878174,8.476319275
41146,43.65,87.3,0,6.322089164
41149,45.39,90.78,0,5.953158504
41159,28.85603509,57.71207018,1.196491228,13.16310999
41160,29.39,58.78,1,13.35761117
41164,40.1359141,80.2718282,0.801705085,11.08369875
41166,18.71750733,37.43501466,9.82404692,8.64212985
41168,18.27555902,36.55111805,11.55277952,8.2296427
41169,6.852278478,13.70455696,13.49475588,3.007411114
41171,36.10640658,72.21281315,1.198513801,4.273937287
41173,,,,
41174,5.978749998,11.9575,7.641304348,3.551142478
41175,11.41496911,22.82993821,5.412651348,4.360851175
41179,8.488221855,16.97644371,4.883969835,4.746735025
41180,29.67194704,59.34389408,0.758566978,9.174654631
41181,,,,
41183,6.423156063,12.84631213,12.47166521,3.010446284
41189,0,0,8,3.247233798
41201,14.73,29.46,6,8.706206638
41203,22.47,44.94,3,2.256280018
41204,13.72429043,27.44858086,6.01650165,5.334728009
41214,12.94698863,25.89397726,3.508522727,4.146710385
41216,5.135795799,10.2715916,7,4.311608763
41219,18.43418905,36.8683781,5.0079602,9.317829145
41222,10.32828877,20.65657754,7,3.883484166
41224,13.69398219,27.38796439,3.378635015,3.673740047
41226,18.52,37.04,5,9.398122902
41230,11.1941709,22.38834181,2.989376444,4.968019793
41231,25.34395834,50.68791667,2.031249999,4.339141594
41232,15.2628125,30.525625,5.65625,7.796187539
41234,13.84210526,27.68421053,6.469635628,4.373581881
41238,15.12007079,30.24014159,6.302654868,6.917849601
41240,6.671346004,13.34269201,6.701615188,2.996455127
41250,28.99457071,57.98914141,1.393939393,7.405346311
41254,16.10227612,32.20455224,5.070895522,6.022470344
41255,16.07948052,32.15896103,5.096474954,6.337187172
41256,8.044389762,16.08877952,7,3.535467798
41257,16.28,32.56,5,6.058878351
41260,13.72130326,27.44260652,6.005012531,5.359097672
41262,0.040019531,0.080039063,3.001953125,2.394301952
41263,14.65188284,29.30376569,5.635983264,5.620591401
41264,14.73,29.46,6,8.706206638
41265,13.86701363,27.73402726,6.912019826,3.243315419
41267,22.47,44.94,3,2.256280018
41268,13.50286689,27.00573378,7,3.191944449
41271,13.72,27.44,6,5.369729792
41274,12.31065135,24.62130269,5.766283524,4.726471146
41301,8.771331631,17.54266326,5.794981464,3.353780117
41310,27.61,55.22,1,7.97595744
41311,9.332455022,18.66491004,8.526684965,4.328585752
41314,8.380140981,16.76028196,5.714285714,3.550309653
41317,33.12,66.24,0,9.947112713
41332,19.47266968,38.94533937,2.006033183,4.84360423
41339,15.31204911,30.62409822,2.675354106,4.766387935
41347,,,,
41348,30.83834711,61.67669421,0.309917356,9.547746633
41351,12.51,25.02,6,5.512098528
41352,18.42529412,36.85058823,2,5.284535018
41360,1.156837949,2.313675898,9,2.25616046
41364,12.6080137,25.2160274,5.98630137,5.510630184
41365,0,0,9.153284672,2.275637134
41366,27.61,55.22,1,7.97595744
41367,17.14938775,34.29877551,4.965986395,6.928815945
41368,,,,
41385,27.20693431,54.41386862,1.01459854,7.874424241
41386,15.43292683,30.86585366,6,5.249756411
41390,22.13,44.26,1,8.062767684
41397,0,0,11,3.924694098
41408,17.96,35.92,2,5.218623171
41413,,,,
41421,23.16,46.32,2,8.502930192
41425,27.03990082,54.07980165,1.99338843,6.490640688
41426,,,,
41451,,,,
41464,25.18454545,50.3690909,4,3.840244262
41465,14.61254873,29.22509745,5.368281158,4.473898093
41472,14.85487799,29.70975598,2.003996636,5.516379833
41501,7.868647003,15.73729401,3.734373659,2.962901087
41502,0.015828709,0.031657418,4,0.440743566
41503,0,0,9,1.660966665
41512,20.2670339,40.5340678,3.008474576,5.928002335
41513,27.16,54.32,4,1.763610253
41514,11.44409335,22.88818671,8.422501498,3.132009622
41517,,,,
41519,18.88622951,37.77245901,8.011709602,3.862638133
41520,,,,
41522,21.51421705,43.0284341,3.849793466,3.784686034
41524,29.41,58.82,1,9.198464555
41526,,,,
41527,0,0,9,1.660966665
41528,21.19834677,42.39669355,1.354838712,4.262637306
41531,18.10957346,36.21914692,9,3.597510565
41534,14.07,28.14,4,5.812897544
41535,15.09897872,30.19795744,8.906382979,3.301813589
41537,4.30843907,8.61687814,8.724783205,1.082990822
41538,12.47,24.94,6,1.099689131
41539,26.96303386,53.92606771,1.03125,8.433985065
41540,29.41,58.82,1,9.198464555
41542,,,,
41543,18.08,36.16,9,3.606564119
41544,22.21275,44.4255,8.8,2.383510113
41547,21.15,42.3,1,4.352197095
41548,29.41,58.82,1,9.198464555
41549,,,,
41553,21.15,42.3,1,4.352197095
41554,27.48911681,54.97823362,1.336182336,8.734961143
41555,18.12727273,36.25454545,9,3.592092152
41557,25.42521637,50.85043274,1.230409357,8.05477813
41558,22.24,44.48,9,2.33303096
41559,26.06441177,52.12882354,3.904411765,2.241397872
41560,0,0,6,1.834640663
41561,,,,
