HEROP_ID,ZIP,NaltTmDr,NaltTmDr2,NaltCntDr30,NaltMinDis
860US22952,22952,17.316193907803804,34.63238781560761,4,7.800068134696064
860US22957,22957,,,,
860US22958,22958,35.40571949183428,70.81143898366857,0,13.762594619750132
860US22959,22959,14.45924566167,28.91849132334,4,7.828960822508297
860US22960,22960,28.881760773931767,57.76352154786353,1,17.352062104985485
860US22963,22963,23.85550896963,47.71101793926,2,12.649813381980188
860US22964,22964,43.17,86.34,0,20.3753719461537
860US22965,22965,,,,
860US22967,22967,40.30263588971264,80.60527177942528,0,18.30233095868971
860US22968,22968,18.88981260575,37.7796252115,2,11.547330156506868
860US22969,22969,40.9305913956,81.8611827912,0,20.190279741242655
860US22971,22971,46.14649006365,92.2929801273,0,23.51154759320877
860US22972,22972,26.7188888898,53.4377777796,2,14.898878035320417
860US22973,22973,33.270680655829324,66.54136131165865,0,16.788054259919633
860US22974,22974,19.09534543562,38.19069087124,3,11.50082324672566
860US22976,22976,43.17,86.34,0,20.3753719461537
860US22980,22980,10.57714886585715,21.1542977317143,5,4.377455792526827
860US22987,22987,,,,
860US22989,22989,,,,
860US23001,23001,,,,
860US23002,23002,11.35551329812,22.71102659624,1,6.579060775213903
860US23003,23003,14.68,29.36,1,8.16572653768013
860US23004,23004,40.965662651239995,81.93132530247999,0,23.681472349282643
860US23005,23005,3.39524667091,6.7904933418199995,15,2.1771973195014422
860US23009,23009,26.134733423520004,52.26946684704001,2,9.504687441018152
860US23011,23011,14.22,28.44,5,9.48179549486517
860US23015,23015,16.67893752956106,33.35787505912212,6,11.307503038086992
860US23018,23018,,,,
860US23021,23021,27.49,54.98,1,9.98430733258006
860US23022,23022,31.131348314480004,62.26269662896001,0,19.018380335211656
860US23023,23023,22.836274512,45.672549024,1,9.015187737541527
860US23024,23024,24.51803640778,49.03607281556,1,13.50407073537129
860US23025,23025,27.49,54.98,1,9.98430733258006
860US23027,23027,27.89,55.78,1,15.1125797286543
860US23030,23030,23.945371900294624,47.89074380058925,2,8.177064902406437
860US23031,23031,,,,
860US23032,23032,30.126199999999997,60.252399999999994,0,17.64513684208796
860US23035,23035,23.81,47.62,1,11.6566605684965
860US23038,23038,21.82230453227,43.64460906454,1,13.567798593201331
860US23039,23039,15.92,31.84,12,4.95098221265867
860US23040,23040,27.8721224241,55.7442448482,1,12.814285271581433
860US23043,23043,32.88,65.76,0,15.7531426922405
860US23045,23045,29.13,58.26,1,12.4849318140181
860US23047,23047,16.65187192075,33.3037438415,8,11.323780876754196
860US23050,23050,22.41255102488,44.82510204976,1,11.122333932836494
860US23055,23055,31.19859281436,62.39718562872,0,19.574901861231567
860US23056,23056,27.49,54.98,1,9.98430733258006
860US23058,23058,0.0,0.0,15,0.190588410826625
860US23059,23059,4.821637851928362,9.643275703856723,15,2.3185767814017986
860US23060,23060,2.88319286627,5.76638573254,15,1.2836144999668675
860US23061,23061,10.86921630603,21.73843261206,2,5.924464679637332
860US23062,23062,12.64,25.28,8,6.17365377342874
860US23063,23063,5.936782910926783,11.873565821853566,4,6.588184934826415
860US23064,23064,,,,
860US23065,23065,10.96118872711,21.92237745422,3,7.782668020114411
860US23066,23066,,,,
860US23067,23067,,,,
860US23068,23068,23.81,47.62,1,11.6566605684965
860US23069,23069,9.60478809301,19.20957618602,12,5.01778820613781
860US23070,23070,32.88,65.76,0,15.7531426922405
860US23071,23071,27.70398185582,55.40796371164,1,16.294220384273522
860US23072,23072,13.89830948162,27.79661896324,6,5.503097555843034
860US23075,23075,8.822006667855987,17.644013335711975,15,3.52695171178208
860US23076,23076,28.05965936531,56.11931873062,1,14.363758617043556
860US23079,23079,30.35,60.7,0,17.646726527636
860US23081,23081,,,,
860US23083,23083,17.583373831939998,35.166747663879995,1,8.275897295243572
860US23084,23084,26.78101789511,53.56203579022,0,17.45932835471148
860US23085,23085,22.99,45.98,1,9.11947976159295
860US23086,23086,29.51243104483,59.02486208966,2,10.014962831481178
860US23089,23089,7.6113145557286845,15.222629111457367,4,6.301792028425772
860US23090,23090,0.0,0.0,8,2.84605877868515
860US23091,23091,25.96537234197,51.93074468394,2,15.159914658813586
860US23092,23092,27.168672202050004,54.33734440410001,1,15.997730043177144
860US23093,23093,30.057679692242317,60.115359384484634,1,21.59465138432484
860US23102,23102,13.66074074232074,27.32148148464148,10,5.58734491269467
860US23103,23103,10.448031005998027,20.896062011996055,15,5.90586703727682
860US23105,23105,,,,
860US23106,23106,26.08,52.16,5,6.57383762243049
860US23108,23108,27.26,54.52,2,17.7881954874556
860US23109,23109,28.76646913318,57.53293826636,1,12.86306234748372
860US23110,23110,27.26,54.52,2,17.7881954874556
860US23111,23111,9.3217863418,18.6435726836,14,3.616610667909917
860US23112,23112,16.07902940984,32.15805881968,10,8.696544395562753
860US23113,23113,16.117162834352836,32.23432566870567,13,8.904913286998665
860US23114,23114,16.32472397328,32.64944794656,14,10.584102369024524
860US23115,23115,,,,
860US23116,23116,5.33015233125,10.6603046625,15,2.6995548119814607
860US23117,23117,29.30891972463,58.61783944926,1,17.637839532525717
860US23119,23119,28.330514705979997,56.661029411959994,1,14.442156063417109
860US23120,23120,19.96583279368,39.93166558736,3,11.255183957148796
860US23123,23123,39.54721519424,79.09443038848,0,23.79419121027482
860US23124,23124,19.08488542134,38.16977084268,9,6.877290434382629
860US23125,23125,27.49,54.98,1,9.98430733258006
860US23126,23126,22.99,45.98,1,9.11947976159295
860US23127,23127,8.66,17.32,6,4.6542152479825
860US23128,23128,20.70533163643,41.41066327286,1,9.189085441998165
860US23129,23129,15.8417518256,31.6835036512,12,5.004091781544207
860US23130,23130,27.988431373159997,55.976862746319995,1,10.74430104845852
860US23131,23131,,,,
860US23138,23138,27.734509090759996,55.46901818151999,1,10.357127709585312
860US23139,23139,13.96282731314,27.92565462628,3,5.657208889151062
860US23140,23140,8.89041440685,17.7808288137,4,4.922520456065761
860US23141,23141,19.715596026279997,39.43119205255999,9,8.874139371029704
860US23146,23146,12.926992268566991,25.853984537133982,13,6.896156203480541
860US23147,23147,,,,
860US23148,23148,22.32686192643,44.65372385286,1,9.26976333980106
860US23149,23149,20.11723869251,40.23447738502,1,14.841019038599075
860US23150,23150,11.83294746351,23.66589492702,17,5.890066606187263
860US23153,23153,1.2480181271,2.4960362542,5,4.743442122685406
860US23154,23154,,,,
860US23156,23156,27.26,54.52,2,17.7881954874556
860US23160,23160,,,,
860US23161,23161,22.99,45.98,1,9.11947976159295
860US23162,23162,,,,
860US23163,23163,27.49,54.98,1,9.98430733258006
860US23168,23168,10.51699668494,21.03399336988,6,6.440770825430753
860US23169,23169,29.5,59.0,1,15.1281108645404
860US23170,23170,35.61,71.22,0,22.2435647667832
860US23173,23173,,,,
860US23175,23175,24.55683217208,49.11366434416,1,17.605576772616274
860US23176,23176,31.026714974980003,62.053429949960005,1,15.410432003945388
860US23177,23177,26.06945945638,52.138918912760005,1,10.138850175985755
860US23178,23178,,,,
860US23180,23180,30.35,60.7,0,17.646726527636
860US23181,23181,25.950102235179997,51.900204470359995,2,13.666330569914107
860US23183,23183,11.61,23.22,5,3.15111955973647
860US23184,23184,,,,
860US23185,23185,8.988811421488812,17.977622842977624,7,3.262816121119884
860US23186,23186,,,,
860US23187,23187,8.19,16.38,8,2.37743446794828
860US23188,23188,7.87164029301164,15.74328058602328,6,3.5221383242113964
860US23190,23190,,,,
860US23192,23192,15.820749662119251,31.641499324238502,8,11.02077843186755
860US23218,23218,0.0,0.0,15,0.226978319309774
860US23219,23219,0.56753587835,1.1350717567,15,0.3972721400467554
860US23220,23220,2.5820541779720543,5.1641083559441086,15,0.9028068136832096
860US23221,23221,4.572311028192311,9.14462205638462,15,1.958165692237091
860US23222,23222,3.219544596949545,6.43908919389909,15,1.440354174525236
860US23223,23223,3.236184076312368,6.472368152624736,15,1.187477586886778
860US23224,23224,6.411617295858382,12.823234591716764,14,2.865817196918724
860US23225,23225,8.204812583820376,16.40962516764075,15,3.928984857575245
860US23226,23226,2.62132475926,5.24264951852,15,1.2936965282848327
860US23227,23227,4.83123321037,9.66246642074,15,2.531905044724569
860US23228,23228,2.700095627290096,5.400191254580192,15,1.2034865567288089
860US23229,23229,5.86181805564,11.72363611128,15,3.0228055312148054
860US23230,23230,3.92526992224,7.85053984448,15,1.3284021793887095
860US23231,23231,10.447224615202776,20.894449230405552,13,4.584973349639043
860US23232,23232,3.1,6.2,15,1.03592265653457
860US23233,23233,6.406732347583267,12.813464695166534,15,2.6786689986929515
860US23234,23234,9.82782477791,19.65564955582,13,4.338688015563947
860US23235,23235,12.19121821449122,24.382436428982437,15,6.026145530006979
860US23236,23236,14.382055022472056,28.76411004494411,14,7.476232189654295
860US23237,23237,7.93378793771,15.86757587542,12,3.2121742357103567
860US23238,23238,9.06888251363,18.13776502726,15,4.149357659399826
860US23241,23241,0.0,0.0,15,0.34857099217698
860US23242,23242,8.66,17.32,14,4.55985762154072
860US23249,23249,,,,
860US23250,23250,9.4,18.8,17,4.04413106786548
860US23255,23255,5.75,11.5,16,2.76447151137175
860US23260,23260,3.1,6.2,15,1.03592265653457
860US23261,23261,3.1,6.2,15,1.03592265653457
860US23269,23269,,,,
860US23273,23273,,,,
860US23284,23284,,,,
860US23293,23293,,,,
860US23294,23294,3.212718608772718,6.425437217545437,16,1.287980643203922
860US23297,23297,,,,
860US23298,23298,,,,
860US23301,23301,13.36358345142358,26.727166902847163,2,5.447084883166379
860US23302,23302,15.05166666654,30.10333333308,3,9.081105752259877
860US23303,23303,15.02,30.04,3,9.42182745846841
860US23304,23304,,,,
860US23306,23306,24.886842105320003,49.773684210640006,2,14.556551604598235
860US23307,23307,41.12,82.24,0,30.6096665429202
860US23308,23308,13.60891113736,27.21782227472,3,5.3302059628717835
860US23310,23310,51.510202047180016,103.02040409436005,0,27.281585664397017
860US23313,23313,,,,
860US23314,23314,9.09917824662,18.19835649324,14,4.0254649202367165
860US23315,23315,17.11,34.22,2,6.67311288259194
860US23316,23316,,,,
860US23320,23320,3.34602952728,6.69205905456,18,1.5876197238093073
860US23321,23321,5.206060604540001,10.412121209080002,22,2.981925972181496
860US23322,23322,10.628101307073798,21.256202614147597,13,4.197666417876537
860US23323,23323,10.115165941365166,20.230331882730333,17,5.436434813331028
860US23324,23324,4.40069481329,8.80138962658,20,2.071519387141668
860US23325,23325,6.390277296080277,12.780554592160554,19,2.623888898679208
860US23326,23326,,,,
860US23327,23327,4.23,8.46,18,1.19442025838347
860US23328,23328,11.01,22.02,13,5.02115595235637
860US23336,23336,30.32936250668,60.65872501336,0,14.295323040721769
860US23337,23337,17.306281249999998,34.612562499999996,2,9.359699117257303
860US23341,23341,23.48,46.96,2,13.9425376258374
860US23347,23347,,,,
860US23350,23350,36.17856766148,72.35713532296,0,23.42205984727674
860US23354,23354,39.137313431,78.274626862,0,27.721131685803684
860US23356,23356,19.89,39.78,1,9.26102849362413
860US23357,23357,4.00813114576,8.01626229152,2,2.6812487216866523
860US23358,23358,23.86249999847,47.72499999694,2,14.109479136223284
860US23359,23359,16.98422535328,33.96845070656,3,6.438091594862882
860US23389,23389,,,,
860US23395,23395,19.89,39.78,1,9.26102849362413
860US23397,23397,,,,
860US23398,23398,,,,
860US23401,23401,,,,
860US23404,23404,28.07,56.14,2,15.9458357584812
860US23405,23405,41.12,82.24,0,30.6096665429202
860US23407,23407,,,,
860US23408,23408,,,,
860US23409,23409,18.29195402224,36.58390804448,3,7.350172448199257
860US23410,23410,24.12793594385,48.2558718877,2,14.225328228536204
860US23413,23413,36.405000001640005,72.81000000328001,0,23.740481034977627
860US23414,23414,,,,
860US23415,23415,17.38891440681,34.77782881362,2,9.343610007868872
860US23416,23416,15.25095744624,30.50191489248,3,9.28185645485415
860US23417,23417,13.991129183120002,27.982258366240004,2,7.68297740344688
860US23418,23418,23.83859154832,47.67718309664,2,13.88698733919786
860US23420,23420,26.013364804700004,52.02672960940001,2,15.048220628574011
860US23421,23421,10.698216260541782,21.396432521083565,2,4.311488651156791
860US23422,23422,,,,
860US23423,23423,,,,
860US23424,23424,,,,
860US23426,23426,18.36,36.72,3,7.39763140121801
860US23427,23427,,,,
860US23429,23429,,,,
860US23430,23430,10.1604331583187,20.3208663166374,8,3.3227597947891727
860US23431,23431,8.44,16.88,9,1.28758765708278
860US23432,23432,0.21792846999,0.4358569399800001,9,1.445063367048999
860US23433,23433,10.01,20.02,19,3.65849500829818
860US23434,23434,8.347431185062568,16.694862370125136,11,3.792088208558052
860US23435,23435,5.8072150733427845,11.614430146685567,22,2.590622725029694
860US23436,23436,10.01,20.02,19,3.65849500829818
860US23437,23437,17.789911896410086,35.57982379282017,2,8.106684068537074
860US23438,23438,24.22330158434,48.44660316868,1,11.905584061125907
860US23439,23439,6.59,13.18,12,2.8016378996957
860US23440,23440,13.68,27.36,2,7.44809020493007
860US23441,23441,,,,
860US23442,23442,16.59280442876,33.18560885752,3,8.454396986099379
860US23443,23443,,,,
860US23450,23450,10.01,20.02,15,4.0387052043803
860US23451,23451,9.034237302065762,18.068474604131524,14,2.920455427702803
860US23452,23452,6.4100818245600815,12.820163649120165,17,2.722487822779804
860US23453,23453,8.50883027594117,17.01766055188234,15,4.6953266240006695
860US23454,23454,8.812701587654596,17.62540317530919,14,3.378216457491269
860US23455,23455,6.47685129511,12.95370259022,18,3.2287129329142803
860US23456,23456,12.51120862385,25.0224172477,14,6.706041028117134
860US23457,23457,29.63,59.26,3,14.3835573958628
860US23459,23459,9.32,18.64,19,4.7413914129989
860US23460,23460,,,,
860US23461,23461,,,,
860US23462,23462,3.0280503799138994,6.056100759827799,18,1.3823335691931924
860US23463,23463,,,,
860US23464,23464,6.299837951249676,12.599675902499351,18,2.726275780316004
860US23466,23466,2.06,4.12,18,0.473655534240561
860US23467,23467,5.59,11.18,18,2.16379055922745
860US23471,23471,6.8,13.6,17,3.44098187261478
860US23479,23479,,,,
860US23480,23480,28.07,56.14,2,15.9458357584812
860US23486,23486,,,,
860US23487,23487,19.553010965676982,39.10602193135397,4,7.890365125990128
860US23488,23488,15.02,30.04,3,9.42182745846841
860US23501,23501,1.87,3.74,21,0.530174573261489
860US23502,23502,4.6091260297500005,9.2182520595,20,1.8797639985400512
860US23503,23503,4.70804297891,9.41608595782,22,2.4127144010155
860US23504,23504,2.19718138614,4.39436277228,22,1.027329913559928
860US23505,23505,3.49973460131,6.99946920262,22,1.6282859970447816
860US23507,23507,3.11557731078,6.23115462156,23,1.6770482808707514
860US23508,23508,5.419048626230951,10.8380972524619,22,2.5115862861699867
860US23509,23509,3.400700870229299,6.801401740458598,22,1.6399991192941168
860US23510,23510,2.376998104576998,4.753996209153996,22,0.9647624768105506
860US23511,23511,6.08875634452,12.17751268904,22,2.999130530405276
860US23513,23513,3.69493129069,7.38986258138,22,1.5735267178408276
860US23514,23514,2.52,5.04,22,0.966510773135769
860US23515,23515,,,,
860US23517,23517,3.07204988229,6.14409976458,23,1.517091699725762
860US23518,23518,5.262972717377027,10.525945434754052,21,2.2089438267735573
860US23523,23523,3.66729353809,7.33458707618,21,1.5858945751708773
860US23529,23529,,,,
860US23541,23541,3.43,6.86,20,1.29335023104339
860US23551,23551,,,,
860US23601,23601,4.565861224280001,9.13172244856,17,1.7865808142380526
860US23602,23602,4.11926643612,8.23853287224,14,2.0431926818792983
860US23603,23603,9.73375382776,19.46750765552,11,4.475293471046501
860US23604,23604,8.39182526277,16.78365052554,10,4.115024624882902
860US23605,23605,1.98744410506,3.97488821012,17,1.0306841998853402
860US23606,23606,3.926278950623721,7.852557901247441,15,1.8125865852590737
860US23607,23607,2.429037959021924,4.858075918043848,20,1.216267351303262
860US23608,23608,5.37148988857851,10.74297977715702,12,1.8782861986133828
860US23609,23609,3.27,6.54,15,1.20910496905755
860US23612,23612,0.0,0.0,16,0.632112260717547
860US23628,23628,,,,
860US23630,23630,,,,
860US23651,23651,4.39,8.78,18,1.47838403611433
860US23661,23661,4.324650545955349,8.649301091910697,19,1.6042037202875563
860US23662,23662,10.72636363536,21.45272727072,12,4.265981044857943
860US23663,23663,3.281516176951516,6.563032353903032,19,1.7162847794487015
860US23664,23664,7.218469041420001,14.43693808284,15,3.85606142445427
860US23665,23665,5.27832980886,10.55665961772,17,2.6248161446873857
860US23666,23666,3.46770979439771,6.93541958879542,20,1.4590429930577289
860US23667,23667,,,,
860US23668,23668,,,,
860US23669,23669,5.08444829731,10.16889659462,18,2.262018702447491
860US23670,23670,3.76,7.52,20,1.89571075256999
860US23681,23681,,,,
860US23690,23690,12.19241379286,24.38482758572,11,5.303779272259375
860US23691,23691,0.0,0.0,10,3.56697942937612
860US23692,23692,4.895572835345573,9.791145670691144,12,2.518069669684894
860US23693,23693,6.5642111201999995,13.1284222404,14,2.005152873728837
860US23694,23694,,,,
860US23696,23696,11.12007623782,22.24015247564,10,4.066071886123149
860US23701,23701,6.228267657421731,12.456535314843462,23,3.081782424070399
860US23702,23702,5.269586308049587,10.539172616099174,21,2.1574015844196346
860US23703,23703,4.99125928611,9.98251857222,23,1.5408148252129736
860US23704,23704,2.05242623912,4.10485247824,23,0.8897047076878878
860US23705,23705,2.11,4.22,23,1.12862375293013
860US23707,23707,2.9531667791531664,5.906333558306333,24,1.3629155955364507
860US23708,23708,1.98,3.96,23,0.901200531336697
860US23709,23709,,,,
860US23801,23801,12.74,25.48,5,4.93432411937965
860US23803,23803,11.757067431492931,23.514134862985863,3,5.088033034544371
860US23804,23804,8.47,16.94,5,3.58381708363888
860US23805,23805,8.710143013699856,17.42028602739971,2,3.261307271983348
860US23821,23821,18.342534512802537,36.685069025605074,1,8.542559137605183
860US23824,23824,22.23274149923,44.46548299846,1,14.131751703745808
860US23827,23827,25.6191054308,51.2382108616,1,13.78823530168374
860US23828,23828,25.674285714000003,51.34857142800001,1,13.54446528544053
860US23829,23829,24.42303664888,48.84607329776,1,19.16794217045613
860US23830,23830,20.753036111663032,41.506072223326065,1,11.925910810279609
860US23831,23831,9.681583423018417,19.363166846036833,9,4.573687450034318
860US23832,23832,13.376727065223273,26.753454130446546,8,6.289344394399685
860US23833,23833,21.792917074267084,43.58583414853417,1,13.95901866289677
860US23834,23834,12.73944503106,25.47889006212,6,6.3558380694624095
860US23836,23836,18.63331160402,37.26662320804,8,9.203393550442849
860US23837,23837,17.28437271414,34.56874542828,1,9.771455010402455
860US23838,23838,13.34941316206,26.69882632412,3,7.1203420555289405
860US23839,23839,42.53267441811,85.06534883622,0,18.53711197908455
860US23840,23840,27.20353826939,54.40707653878,1,16.011817577758794
860US23841,23841,25.3022002329778,50.6044004659556,1,13.257878453934056
860US23842,23842,17.38439174604,34.76878349208,1,8.189209315596916
860US23843,23843,13.91739130342,27.83478260684,1,7.467839490684632
860US23844,23844,24.36,48.72,1,19.3505871693891
860US23845,23845,37.25,74.5,0,10.6621668492597
860US23846,23846,42.78,85.56,0,18.7781761036859
860US23847,23847,20.56287029241,41.12574058482,1,14.787666611621905
860US23850,23850,23.44350442691,46.88700885382,0,16.66651075640262
860US23851,23851,5.82313963472686,11.64627926945372,1,2.8911692673542984
860US23856,23856,6.09795052274,12.19590104548,1,3.258665603713057
860US23857,23857,32.863501484,65.727002968,0,9.982772489019016
860US23860,23860,15.081252640342504,30.16250528068501,5,8.476366367254144
860US23866,23866,22.63520588514,45.27041177028,2,11.206459477790531
860US23867,23867,23.86708881664,47.73417763328,1,18.686911684675156
860US23868,23868,11.67976354023,23.35952708046,1,3.661241820204787
860US23870,23870,,,,
860US23872,23872,26.67223002865,53.3444600573,1,18.570052085332183
860US23873,23873,,,,
860US23874,23874,25.76,51.52,1,13.1658051612298
860US23875,23875,16.07906098511906,32.15812197023812,1,6.739423172648536
860US23876,23876,21.34,42.68,1,9.35662374321225
860US23878,23878,22.3271353286,44.6542706572,1,11.477185097423078
860US23879,23879,15.16,30.32,1,11.5486195474285
860US23881,23881,34.24304990368,68.48609980736,0,13.163172697949918
860US23882,23882,27.064274322204277,54.12854864440855,1,20.31999605456177
860US23883,23883,36.95574385234,73.91148770468,0,13.101370659782653
860US23884,23884,,,,
860US23885,23885,23.96095761782096,47.92191523564192,1,14.157520490590034
860US23887,23887,30.38437186608,60.76874373216,0,9.631268281973355
860US23888,23888,34.99153767066846,69.98307534133691,0,19.507431458630684
860US23889,23889,21.34,42.68,1,9.35662374321225
860US23890,23890,31.327530204587532,62.655060409175064,1,18.31220335614094
860US23891,23891,,,,
860US23893,23893,37.25,74.5,0,10.6621668492597
860US23894,23894,28.377956408880003,56.755912817760006,0,18.97275808992658
860US23897,23897,29.04608695456,58.09217390912,0,20.686022212213704
860US23898,23898,20.573198380566797,41.146396761133595,2,9.153384254089312
860US23899,23899,,,,
860US23901,23901,13.434292781904292,26.868585563808583,1,7.1716015583792805
860US23909,23909,7.4,14.8,1,4.33459761697166
860US23915,23915,9.17387173428,18.34774346856,1,4.8103440377018
860US23917,23917,11.524326049,23.048652098,1,3.5567738973347316
860US23919,23919,28.664002056015995,57.32800411203199,2,13.07527258384556
860US23920,23920,28.711984734941986,57.42396946988397,0,9.687814347540863
860US23921,23921,42.56468673716,85.12937347432,0,21.956020030217843
860US23922,23922,21.085467287314533,42.170934574629065,1,10.9716952533821
860US23923,23923,16.12637545391362,32.25275090782724,1,6.300967470308787
860US23924,23924,20.145174791165175,40.29034958233035,1,9.177831499242888
860US23927,23927,23.307897630762103,46.615795261524205,1,9.62666776886758
860US23930,23930,24.14411467368,48.28822934736,1,12.977228909381951
860US23934,23934,6.264297082560001,12.52859416512,1,7.727848856155272
860US23936,23936,37.151055705541054,74.30211141108211,0,18.87279770034971
860US23937,23937,28.82020450946,57.64040901892,0,10.57962484215122
860US23938,23938,28.59108225275,57.1821645055,1,9.711120302103806
860US23939,23939,,,,
860US23942,23942,23.535533320644465,47.07106664128893,1,7.737642894359578
860US23943,23943,,,,
860US23944,23944,30.70514746573515,61.4102949314703,1,8.239969539502484
860US23947,23947,14.437997228302002,28.875994456604005,2,5.841790976288406
860US23950,23950,27.41624704373,54.83249408746,1,14.16279826170371
860US23952,23952,0.0,0.0,1,4.49470306554648
860US23954,23954,18.01515094944,36.03030189888,1,7.547614407287224
860US23955,23955,,,,
860US23958,23958,17.27089199122,34.54178398244,2,13.912379625384464
860US23959,23959,43.97303920262,87.94607840524,0,7.285177798499237
860US23960,23960,14.1966178016,28.3932356032,2,10.08280050907352
860US23962,23962,40.29899296969,80.59798593938,0,10.510789002121252
860US23963,23963,10.96830114593,21.93660229186,1,8.522679369349612
860US23964,23964,30.748006701419996,61.49601340283999,0,13.300513570112624
860US23966,23966,8.722133650890001,17.444267301780002,1,3.3482815180999546
860US23967,23967,33.51525925116,67.03051850232,0,12.9591247038304
860US23968,23968,21.5710998041511,43.1421996083022,1,9.30682033692526
860US23970,23970,23.608893317618893,47.217786635237786,1,12.92576138312439
860US23974,23974,16.2897625327,32.5795250654,1,6.061511359542504
860US23976,23976,31.38,62.76,0,13.6124674460627
860US24001,24001,2.53,5.06,7,0.884280251608917
860US24002,24002,2.53,5.06,7,0.884280251608917
860US24003,24003,2.53,5.06,7,0.884280251608917
860US24004,24004,2.53,5.06,7,0.884280251608917
860US24005,24005,2.53,5.06,7,0.884280251608917
860US24006,24006,2.53,5.06,7,0.884280251608917
860US24007,24007,2.53,5.06,7,0.884280251608917
860US24008,24008,2.53,5.06,7,0.884280251608917
860US24009,24009,2.53,5.06,7,0.884280251608917
860US24010,24010,2.53,5.06,7,0.884280251608917
860US24011,24011,2.53,5.06,7,0.884280251608917
860US24012,24012,5.23526929342,10.47053858684,7,1.860794061897666
860US24013,24013,5.220096791559903,10.440193583119806,7,1.866652883194944
860US24014,24014,4.9815543163,9.9631086326,7,1.9228102466331547
860US24015,24015,4.247988103560001,8.495976207120002,7,1.0648868833669307
860US24016,24016,2.53738360453,5.07476720906,7,0.9423768104168938
860US24017,24017,3.92036981929926,7.84073963859852,7,1.5854076590104995
860US24018,24018,7.408026222331973,14.816052444663946,7,3.0522096897215896
860US24019,24019,5.63508626819,11.27017253638,7,2.4733299423214112
860US24020,24020,,,,
860US24022,24022,6.42,12.84,7,2.62255078429051
860US24023,24023,6.42,12.84,7,2.62255078429051
860US24024,24024,6.42,12.84,7,2.62255078429051
860US24025,24025,6.42,12.84,7,2.62255078429051
860US24026,24026,6.42,12.84,7,2.62255078429051
860US24027,24027,6.42,12.84,7,2.62255078429051
860US24028,24028,6.42,12.84,7,2.62255078429051
860US24029,24029,6.42,12.84,7,2.62255078429051
860US24030,24030,6.42,12.84,7,2.62255078429051
860US24031,24031,6.42,12.84,7,2.62255078429051
860US24032,24032,6.42,12.84,7,2.62255078429051
860US24033,24033,6.42,12.84,7,2.62255078429051
860US24034,24034,6.42,12.84,7,2.62255078429051
860US24035,24035,6.42,12.84,7,2.62255078429051
860US24036,24036,6.42,12.84,7,2.62255078429051
860US24037,24037,6.42,12.84,7,2.62255078429051
860US24038,24038,6.42,12.84,7,2.62255078429051
860US24053,24053,19.58895373515,39.1779074703,1,8.046141238218418
860US24054,24054,17.38935122097935,34.7787024419587,2,9.450099803099084
860US24055,24055,15.856241840753755,31.71248368150751,3,8.694950322289385
860US24058,24058,16.317999999999998,32.635999999999996,3,6.911925765743522
860US24059,24059,19.61991869599992,39.23983739199984,7,7.946622622366524
860US24060,24060,5.761051403851051,11.522102807702105,3,2.2410975630275787
860US24061,24061,,,,
860US24062,24062,0.0,0.0,4,0.251156052996944
860US24063,24063,6.02,12.04,4,1.81367525311376
860US24064,24064,18.287564970189997,36.575129940379995,6,8.929634445428093
860US24065,24065,16.798450030690002,33.596900061380005,4,6.511502030413772
860US24066,24066,29.619811069660003,59.239622139320005,1,20.08389833990722
860US24067,24067,19.80166968765,39.6033393753,2,9.387026234658263
860US24068,24068,12.531271101760002,25.062542203520003,4,5.895554741559904
860US24069,24069,21.86451143458,43.729022869160005,4,11.397121479045236
860US24070,24070,21.43224215356,42.86448430712,5,8.464452043477591
860US24072,24072,25.15371668991,50.30743337982,1,8.757628683524652
860US24073,24073,12.674827503045172,25.349655006090345,5,6.732475642971905
860US24076,24076,25.15431961957,50.30863923914,1,8.97956137834747
860US24077,24077,8.56,17.12,7,4.67850382492501
860US24078,24078,8.92,17.84,3,3.349134371176355
860US24079,24079,24.667431907007433,49.33486381401487,1,7.239200366963568
860US24082,24082,0.11389473912,0.22778947824,2,3.911173567204778
860US24083,24083,16.52827504312,33.05655008624,7,6.609125892976209
860US24084,24084,8.946969126796969,17.893938253593937,3,3.5816622788023857
860US24085,24085,33.01189393797,66.02378787594,0,12.69793114415647
860US24086,24086,23.16,46.32,3,6.4467454408094
860US24087,24087,20.39541099775,40.7908219955,5,9.705854195444816
860US24088,24088,15.334041453810002,30.668082907620004,1,10.398437378947111
860US24089,24089,13.2364890276,26.4729780552,3,6.614838329693339
860US24090,24090,22.72125724855,45.4425144971,4,13.350922710221637
860US24091,24091,17.31728932365,34.6345786473,2,6.698271199878784
860US24092,24092,15.790608694880609,31.581217389761218,1,7.375298017072196
860US24093,24093,0.0,0.0,2,5.46930759307157
860US24095,24095,26.655376354260003,53.310752708520006,2,12.591249927045132
860US24101,24101,22.954890150070003,45.90978030014001,4,9.912528736892602
860US24102,24102,15.94093641278,31.88187282556,2,10.473656343842546
860US24104,24104,35.629381206800616,71.25876241360123,1,14.703720295416488
860US24105,24105,18.95985559724,37.91971119448,1,9.787419410494314
860US24111,24111,,,,
860US24112,24112,7.650738372999261,15.301476745998524,3,3.6462639028182857
860US24120,24120,26.589247309750753,53.17849461950151,1,10.176752235728223
860US24121,24121,31.91795506644,63.83591013288,1,14.875816434458711
860US24122,24122,25.296711495323283,50.593422990646566,3,14.905336316362442
860US24124,24124,11.53104392242,23.06208784484,2,6.60416339882058
860US24126,24126,,,,
