GEOID,RxTmDr,RxTmDr2,RxCntDr,RxMinDis
50543,20.00409152,40.00818304,5.995962315,11.77058745
50544,22.35728683,44.71457365,5.2248062,12.10131624
50545,23.66,47.32,2,7.52974981
50546,0.344859823,0.689719646,1.985981308,5.961118631
50548,3.889301518,7.778603037,6.399659288,1.9474106
50551,0,0,4.025974026,8.800596003
50552,23.17,46.34,4,6.920554439
50554,0.662739267,1.325478535,1.97909791,6.079410691
50556,25.38,50.76,2,17.81003461
50557,37.719825,75.43965,0.0475,14.00980587
50558,22.6372781,45.2745562,1.914201183,7.390899525
50559,20.47251396,40.94502792,1,12.64500127
50560,10.41905724,20.83811449,1.107744108,7.277128288
50561,11.89908046,23.79816091,3.923371648,12.40593863
50562,23.36127491,46.72254981,1.043824701,16.29602548
50563,1.175844733,2.351689467,5.902228612,1.879613699
50565,26.70724264,53.41448529,2.996323529,9.052168369
50566,19.46392157,38.92784314,6.137254902,11.38932067
50567,20.29385965,40.5877193,3.98245614,11.79931248
50568,16.33804915,32.67609831,2.067588326,8.635435309
50569,37.23480818,74.46961637,0.383631714,14.26713136
50570,13.82990655,27.6598131,1.831775701,6.206551478
50571,16.69,33.38,4,6.015537445
50573,0,0,2,5.999425054
50574,1.689039449,3.378078899,2.202401372,4.745641756
50575,2.167112399,4.334224798,4.07751938,8.237639981
50576,23.26258065,46.52516129,2.112903226,12.33370581
50577,20.30580359,40.61160717,2.008928571,7.273199114
50578,37.2665374,74.5330748,0.052631579,20.64097271
50579,2.053950225,4.107900451,4.077760497,7.942874056
50581,0.561443742,1.122887484,1.976645435,5.023130786
50582,14.12,28.24,2,6.41983478
50583,16.3315644,32.6631288,3.923128792,14.04089251
50585,21.99985342,43.99970684,2.076547231,11.58115579
50586,23.00376471,46.00752941,4.105882352,7.178462913
50588,5.300716436,10.60143287,2.436609152,2.455929147
50590,25.34319419,50.68638839,1.989110708,17.77065135
50591,23.67503106,47.35006211,1.931677019,7.388320926
50592,5.36,10.72,3,4.279532835
50593,16.69,33.38,4,6.015537445
50594,23.88,47.76,1,5.459745219
50595,25.98398751,51.96797501,0.99861143,14.76962039
50597,22.01247887,44.02495775,1.005633803,14.6727079
50598,14.09874186,28.19748372,1,6.226889273
50599,5.902149523,11.80429905,2.794392524,3.289113789
50601,1.772321013,3.544642025,4.217151851,7.901364033
50602,24.10748387,48.21496774,4.32,15.74462653
50603,10.69779783,21.39559567,1.880866426,5.693028354
50604,3.574846998,7.149693995,4.4871481,4.273849293
50605,7.655529407,15.31105881,3.658823529,12.84676633
50606,0,0,4.96460177,5.667906708
50607,15.65638553,31.31277107,6.638554216,8.810807752
50608,11.62,23.24,4,13.36661839
50609,8.041030933,16.08206187,4.860824741,7.612036675
50611,14.99518519,29.99037038,4,14.16605993
50612,15.80858895,31.6171779,5.607361966,5.324507922
50613,3.808767118,7.617534237,15.45303867,1.930391162
50614,,,,
50616,2.866555804,5.733111608,3,1.38234671
50619,18.17165202,36.34330404,6.087873458,11.25992586
50620,9.18,18.36,2,2.829209476
50621,7.326313067,14.65262613,4.965071151,8.104216203
50622,0.826771294,1.653542588,14.09609225,3.156687309
50623,8.59,17.18,16,4.332545804
50624,2.063783782,4.127567563,14.45945946,6.068477473
50625,10.98298677,21.96597353,3.945179584,13.28308829
50626,12.03218534,24.06437068,12.30428769,7.808650793
50627,1.855011745,3.710023489,5.83157277,2.437920958
50628,31.81899248,63.63798496,0.028571429,21.08640418
50629,11.44259887,22.88519774,6.241054616,5.757272685
50630,14.44234414,28.88468828,3.164588531,7.688674822
50631,20.91,41.82,9,9.69509793
50632,1.360353985,2.72070797,4.892035398,5.821999691
50633,0,0,3,11.84291409
50634,8.60353222,17.20706444,15.9928401,4.347455257
50635,0.227319586,0.454639172,5.203608247,5.807026262
50636,23.74820965,47.4964193,3.693877552,15.2760966
50638,0.853171624,1.706343248,7.298362643,2.946633993
50641,10.84343396,21.68686792,4.026415093,5.929884166
50642,19.00978991,38.01957982,9.987394957,7.465309552
50643,13.21680382,26.43360764,12.05290228,7.101952042
50644,2.922348508,5.844697017,9.66082005,1.937060887
50645,11.10888889,22.21777777,2.611111109,5.590057299
50647,2.88011603,5.760232061,14.17299578,3.616830389
50648,12.45998937,24.91997874,11.12227539,7.077672907
50649,11.62,23.24,4,13.36661839
50650,16.36306784,32.72613568,6.67256637,8.912719944
50651,12.44822709,24.89645417,13.7346691,8.742153121
50652,0,0,7,5.823092904
50653,18.10946927,36.21893855,1.103351953,9.75786563
50654,13.40867257,26.81734514,4.68141593,7.248782593
50655,9.91577836,19.83155672,5.957783641,4.727630105
50657,0,0,15,5.896659761
50658,17.57009708,35.14019417,3.786407767,9.41485788
50659,3.278692476,6.557384951,2.12231595,2.200527793
50660,14.1920792,28.38415841,13.01155116,7.845862844
50661,,,,
50662,1.924056293,3.848112586,6.805037038,0.726888319
50664,10.06,20.12,6,4.671556444
50665,2.332424023,4.664848046,4.711006066,2.681451994
50666,20.26196468,40.52392936,9.143487858,9.687312059
50667,8.59,17.18,16,4.332545804
50668,18.91597269,37.83194539,15.98634812,6.030513805
50669,0.135496858,0.270993715,14.30170099,5.902505535
50670,15.17902539,30.35805078,12.44873097,8.178077916
50671,11.31450819,22.62901638,6.147540982,7.820519198
50672,0.364578311,0.729156623,4.075301205,6.794276276
50673,19.09,38.18,10,7.485973594
50674,6.694490583,13.38898117,4.718867933,3.7819095
50675,2.283546354,4.567092709,6.697569757,5.737284172
50676,15.61625821,31.23251641,15.44857768,7.210432493
50677,3.806172833,7.612345665,14.45590829,2.095532993
50680,18.13629268,36.27258536,9.601626015,7.54455317
50681,10.07206349,20.14412699,5.978835978,4.703303982
50682,17.58434659,35.16869318,5.61931818,8.494851443
50701,3.147605092,6.295210185,16.94219887,1.805938269
50702,2.474521546,4.949043093,16.91611433,1.449816989
50703,3.931800404,7.863600809,16.389531,1.827511841
50704,3.67,7.34,17,1.724555824
50707,1.873635644,3.747271287,16.93988927,1.425255714
50801,3.306586138,6.613172275,1.029856608,1.708999122
50830,19.08569905,38.17139811,1,11.01154123
50831,13.72,27.44,1,5.518597363
50833,3.063221578,6.126443157,2.161896975,6.515077171
50835,21.37,42.74,1,5.447253978
50836,3.281220471,6.562440941,1.811023622,6.315126515
50837,10.71055,21.4211,4.69,5.344399638
50839,28.94,57.88,0.903225806,13.03321926
50840,2.909957452,5.819914904,1.863829787,4.83900039
50841,31.92122952,63.84245905,0.291666665,13.34512127
50842,13.72,27.44,1,5.518597363
50843,22.50248366,45.00496733,2.852941176,11.86085777
50845,20.99783784,41.99567567,1,5.450724737
50846,1.433986373,2.867972746,4.293015333,3.278913115
50847,16.88,33.76,1,5.109393322
50848,18.74,37.48,3,7.085845567
50849,1.379385965,2.75877193,4.176169591,2.583804066
50851,4.069404759,8.138809518,1.814484127,5.610230452
50853,22.74948453,45.49896907,2.979381444,11.92906246
50854,1.328980105,2.657960211,1,5.535605507
50857,30.19764706,60.39529412,0.580882352,12.44028003
50858,9.257355163,18.51471033,4.994962217,4.351443888
50859,28.04539568,56.09079136,1.086330936,12.78045818
50860,4.63953947,9.279078941,1,5.521010792
50861,15.31,30.62000001,1,5.554380682
50862,0,0,2,4.743118051
50863,21.37,42.74,1,5.447253978
50864,16.52241062,33.04482125,1.118488253,6.653211671
50947,,,,
51001,0.121700249,0.243400497,9.05318292,8.201710841
51002,6.459840291,12.91968058,2.932319391,4.803616269
51003,8.878410756,17.75682151,8.893643032,3.951790908
51004,21.39756097,42.79512194,4.90243903,13.94747864
51005,16.26137027,32.52274054,4.689504373,7.897569554
51006,3.879999996,7.759999992,2.016304348,1.886377205
51007,1.374205605,2.74841121,16.70093458,2.576516814
51008,0,0,9,8.195827317
51009,0,0,4,4.030044873
51010,8.425588232,16.85117646,0.735294118,6.694749375
51011,10.33,20.66,4,10.26824263
51012,4.106184234,8.212368468,5.667459138,2.213878479
51014,19.7115126,39.4230252,3.004201681,8.972289594
51015,18.38,36.76,13,12.12644727
51016,22.08746817,44.17493634,3.257425742,14.33592007
51018,18.04846155,36.0969231,2.947115385,11.87271918
51019,21.10653465,42.2130693,2.831683168,13.63181549
51020,2.254006321,4.508012642,3.063091484,2.32950993
51022,8.754127431,17.50825486,7.850415512,4.459025993
51023,10.27036561,20.54073122,4.026298912,10.25391061
51024,12.5219957,25.04399141,14.03218884,8.628711885
51025,0.665597013,1.331194025,3.026119403,1.597129901
51026,15.83713591,31.67427183,11.33980582,10.99278118
51027,1.334775279,2.669550559,5.117977529,5.476920839
51028,0.909999992,1.819999984,4.446464642,6.412312726
51029,0,0,3.007194245,6.393090997
51030,0.555018774,1.110037547,17,1.978659445
51031,10.40908646,20.81817291,9.13286485,9.176586566
51033,19.92977273,39.85954545,2,11.16003305
51034,2.171498958,4.342997916,1.047227927,5.167680797
51035,4.278542902,8.557085803,3.004700352,6.962319546
51036,6.087101452,12.1742029,7.884057972,3.95773632
51037,16.12820225,32.2564045,3,8.51471859
51038,12.98380434,25.96760867,14.47010869,8.743612775
51039,0.314575474,0.629150949,16.91037735,1.981820829
51040,8.275893649,16.5517873,3.380108322,7.19677283
51041,2.32169231,4.64338462,7.063170164,1.143289132
51044,19.00713287,38.01426574,11.67132867,12.4988878
51045,0,0,6,3.52713298
51046,1.006944439,2.013888878,4.135912697,4.28690195
51047,13.35510416,26.71020832,2.098958334,7.933814722
51048,22.0693421,44.13868419,3.046052632,13.77291584
51049,18.80629214,37.61258427,4.685393258,8.145343213
51050,0.262941664,0.525883328,5.697617091,3.983547414
51051,0,0,1,4.387777049
51052,18.38,36.76,13,12.12644727
51053,19.81721367,39.63442734,3.945299145,11.52741353
51054,0.769011193,1.538022385,15.05410448,0.664658119
51055,15.9751402,31.95028039,11.42990655,10.99675754
51056,17.99708334,35.99416668,12.75,11.96522498
51058,0.166607466,0.333214932,4.072824156,4.159283874
51060,30.95653296,61.91306591,0.103151862,12.86350441
51061,20.1975,40.395,3.1171875,8.410048026
51062,13.17269373,26.34538745,14.75645756,8.832653076
51063,0.032821423,0.065642847,1.021428568,3.507807957
51101,0.044299734,0.088599468,15.00089206,1.9755525
51102,0,0,15,1.991591146
51103,3.254973989,6.509947979,16.05009663,1.16616037
51104,1.650055378,3.300110756,15.95758019,0.989044535
51105,2.709184493,5.418368985,15.78676471,1.355656335
51106,1.156130873,2.312261746,15.24729509,0.985073008
51108,5.437459778,10.87491956,17.13842125,2.869168891
51109,7.290997129,14.58199426,15.89096126,1.727636722
51111,0,0,15,1.991591146
51201,3.290317887,6.580635774,6.885861338,1.962910212
51230,22.58,45.16,3,11.3692298
51231,14.5,29,6,7.062986398
51232,20.99569192,41.99138384,3.284595298,9.400988282
51234,13.10861111,26.21722222,6.988888888,7.081603834
51235,18.85695933,37.71391867,2.869379014,10.04328599
51237,11.03065166,22.06130333,4.989336494,10.24533321
51238,13.25996441,26.51992883,6.898576512,7.063709056
51239,0.606174101,1.212348203,6.889539138,3.969696473
51240,21.89308412,43.78616823,3.056074766,11.3074922
51241,22.58,45.16,3,11.3692298
51242,22.58,45.16,3,11.3692298
51243,10.6841823,21.36836461,5,9.957250185
51244,13.12,26.24,7,7.063790623
51245,11.60838151,23.21676302,5.783236995,6.503828955
51246,2.253879657,4.507759314,2.220630373,4.23584301
51247,0.809384626,1.618769253,4.923076922,4.911481855
51248,13.88427836,27.76855672,5.887628866,6.962075162
51249,0.652058637,1.304117274,4.946243128,1.546034496
51250,1.782276737,3.564553475,6.940875397,1.192965625
51301,6.408319892,12.81663978,4.420885659,1.824666894
51331,7.74965451,15.49930902,5,3.451454795
51333,17.607125,35.21425,2.025,6.741379763
51334,20.48199087,40.96398173,3.741805481,15.1003867
51338,13.57986,27.15972,2.092,7.556385551
51340,13.4,26.8,2,7.567264461
51341,17.83,35.66,2,6.750100479
51342,25.31177953,50.62355905,0.97480315,16.8087563
51343,17.45773109,34.91546219,2,6.818769721
51345,22.63523207,45.27046414,3.021097046,9.47900827
51346,1.507418525,3.014837049,4.819039451,4.63365113
51347,17.31608501,34.63217002,3.998881432,7.333221166
51350,22.27205883,44.54411766,3.042016806,9.415130184
51351,4.976107821,9.952215642,4.417817226,4.907856245
51354,22.41420663,44.82841327,3.029520296,9.403779157
51355,8.38,16.76,5,3.059948658
51357,13.46261484,26.92522969,2,7.55571444
51358,29.01129033,58.02258065,0.29032258,13.77567092
51360,4.117457784,8.234915568,5.269149578,2.390263287
51363,5.71,11.42,5,4.718279529
51364,3.293314283,6.586628566,3.762857142,6.908270662
51365,28.00657005,56.0131401,1.990338164,18.65451888
51366,18.11325581,36.22651162,2.011627908,6.851617
51401,1.243969694,2.487939389,5.103030303,1.394533845
51430,11.42191429,22.84382857,5.002857143,6.647185857
51431,4.384460106,8.768920212,1.943661972,1.911764294
51432,13.76,27.52,2,7.74241175
51433,17.45861036,34.91722071,3.024523161,9.419930042
51436,12.6081208,25.2162416,4.841163312,7.022261654
51439,22.93248434,45.86496868,1,10.57098034
51440,0.298440369,0.596880739,4.97706422,4.271257793
51441,17.8067033,35.61340659,3.67032967,10.11278526
51442,3.537674354,7.075348708,1.092307693,1.972133802
51443,8.61435239,17.22870478,5.996499417,4.182995339
51444,11.43,22.86,5,6.654288868
51445,0.485259741,0.970519482,2.000649351,1.303284953
51446,9.87,19.74,3,6.286749237
51447,9.514324325,19.02864865,3,6.151246707
51448,19.18202493,38.36404987,1.644859812,10.45195444
51449,0.294626733,0.589253465,3.094009218,2.076477959
51450,22.92629662,45.85259324,2.955767562,11.71567017
51451,8.6,17.2,6,4.168235294
51452,8.6,17.2,6,4.168235294
51453,21.65308604,43.30617208,4.065281899,6.667330037
51454,13.25161527,26.50323054,2.130690162,7.55217098
51455,2.349156727,4.698313455,4.609880751,5.293795666
51458,36.81730971,73.63461942,0.131233596,14.82283932
51459,8.6,17.2,6,4.168235294
51460,17.78,35.56,1,10.64357697
51461,17.58446429,35.16892858,1.013392857,10.52003319
51462,12.22900902,24.45801803,4.884684686,8.167370063
51463,0.285839152,0.571678303,4.95804196,4.662809938
51465,17.73936047,35.47872093,3.96511628,10.00705466
51466,36.88992958,73.77985916,0.098591549,14.80284648
51467,17.01948097,34.03896193,4.069204152,9.623712194
51501,2.428989753,4.857979505,77.86075313,1.068302893
51503,3.281960961,6.563921923,74.20885507,1.932176017
51510,6.92,13.84,75,2.187199015
51520,23.88393162,47.76786325,1.017094017,10.50701402
51521,12.73756118,25.47512237,5.965400837,11.5901374
51523,1.231576095,2.463152189,1.027173913,3.876816441
51525,14.12398964,28.24797927,2.906735742,6.673896668
51526,13.88180573,27.76361146,59.68368617,8.055497627
51527,10.31016129,20.62032258,2.935483871,6.469850409
51528,22.96663405,45.9332681,1.107632094,10.25628787
51529,17.36379889,34.72759778,1.869273742,8.960288103
51530,11.23547368,22.47094737,3,6.930445243
51531,10.4604289,20.92085779,2.88261851,6.726458924
51532,16.71528125,33.4305625,1.00625,5.217786265
51533,19.48100245,38.96200489,3.215158924,10.82502314
51534,3.111375968,6.222751935,32.68680671,2.201480707
51535,17.85095435,35.7019087,1.855809128,10.38289062
51536,0.485913048,0.971826095,1.56956522,5.704565715
51537,1.116218614,2.232437227,3.488977342,2.899769294
51540,20.47,40.94,4,12.74463894
51541,19.78861702,39.57723405,3.601063831,11.81186711
51542,14.87,29.74,58,8.684193455
51543,18.84883534,37.69767069,1.16064257,13.52626753
51544,17.97370879,35.94741759,2.030219782,10.85722578
51545,15.18900862,30.37801724,1.926724138,8.337767349
51546,1.870888551,3.741777101,4.396837348,4.064293846
51548,14.05090452,28.10180904,15.31658291,8.532814508
51549,14.26706383,28.53412765,3.668085105,6.86667398
51550,0,0,3,4.946873578
51551,18.05132197,36.10264394,7.459488271,10.97547449
51552,11.45629371,22.91258741,1.384615385,5.422215401
51553,2.540000003,5.080000005,19.09090909,4.013704886
51554,8.86,17.72,18,4.863886176
51555,3.384484597,6.768969195,19.62135522,2.640458921
51556,0.099230774,0.198461549,4.021367523,3.563668721
51557,1.651956523,3.303913046,2.911067194,5.310530168
51558,30.34538462,60.69076924,0.192307692,12.7041289
51559,2.867944567,5.735889134,20.073903,4.053028475
51560,2.401869607,4.803739214,1.866730587,5.871572109
51561,8.959362877,17.91872575,22.44598337,3.901194324
51562,11.09659091,22.19318181,3,6.910150988
51563,11.53954285,23.07908571,6.937142858,6.051393353
51564,15.54328413,31.08656825,2.051660517,8.525922559
51565,9.959016388,19.91803278,3.114754099,6.542381671
51566,4.399872666,8.799745333,1.002263724,2.245314302
51570,10.91530576,21.83061152,4.124100711,7.000657584
51571,11.29257426,22.58514852,18.27062706,6.703988309
51572,31.83,63.66,0,13.1278777
51573,16.04649156,32.09298312,1,6.412580604
51575,16.17618047,32.35236094,23.6328801,10.67949682
51576,13.94745209,27.89490419,28.66967304,8.346971386
51577,11.93164251,23.86328503,5.309178745,11.0620453
51578,11.25,22.5,3,6.937293073
51579,0.827018354,1.654036709,2.974006116,5.102791386
51601,25.1996366,50.39927321,3.316285329,13.72251126
51603,,,,
51630,17.06,34.12,1,8.105867224
51631,17.06,34.12,1,8.105867224
51632,5.869352047,11.73870409,1.112892452,2.853537635
51636,16.9787619,33.9575238,1,8.073040738
51637,17.06,34.12,1,8.105867224
51638,18.78367625,37.5673525,1.990922844,8.436831808
51639,18.43,36.86,3,8.366794149
51640,1.095626327,2.191252653,3.940552017,5.457872635
51645,18.90278688,37.80557377,3.180327868,9.41761568
51646,18.74016908,37.48033816,2.997584541,7.089148886
51647,17.30010309,34.60020619,1.350515464,8.151596685
51648,0,0,4,5.274013036
51649,18.02977011,36.05954022,3.103448277,8.308288415
51650,18.43,36.86,3,8.366794149
51651,17.06,34.12,1,8.105867224
51652,0.603942917,1.207885834,6.732558141,3.862598181
51653,1.244579022,2.489158044,9.40177252,3.678845743
51654,0,0,4.677419356,4.903432883
51656,17.06,34.12,1,8.105867224
52001,2.574040028,5.148080057,16.2246759,1.00037133
52002,1.133894401,2.267788802,14.94186911,1.22059761
52003,6.161953687,12.32390737,15.9267559,2.269597573
52004,0,0,17,0.58943714
52030,19.02,38.04,2,8.875701972
52031,4.992232,9.984464,3.794,5.143371357
52032,15.63324086,31.26648172,7.235813368,7.534160054
52033,8.474097421,16.94819484,9.133524356,4.099873638
52035,17.52478842,35.04957684,2.40311804,8.103520128
52036,17.34200001,34.68400001,2.133333332,8.862115605
52037,12.50869566,25.01739131,4.026465027,7.402522428
52038,8.93,17.86,4,5.644919689
52039,8.769012947,17.53802589,12.26699029,5.725575755
52040,2.453144229,4.906288458,13.04496715,1.772340553
52041,17.65125581,35.30251163,2.297674418,9.090624218
52042,7.555330964,15.11066193,3.751773051,5.427227321
52043,0.130388525,0.260777049,7.628378376,1.244919165
52044,15.6256962,31.25139241,3.075949367,6.386590004
52045,16.13536037,32.27072074,6.949549549,5.90975707
52046,15.38262404,30.76524808,6.623091602,5.627451197
52047,3.28774193,6.57548386,7.627240144,5.325395025
52048,16.35252747,32.70505494,3.164835165,6.36138076
52049,0,0,7.815059444,2.284784855
52050,17.32024691,34.64049383,2.185185185,8.776801736
52052,1.715614306,3.431228612,3.975116641,2.74455445
52053,11.8366835,23.673367,7.654882154,5.412980235
52054,18.27156177,36.54312354,3.426573428,8.498848881
52056,4.32,8.64,7,2.496713132
52057,3.842746876,7.685493752,5.460916441,2.517295329
52060,5.773902381,11.54780476,3.746993633,3.345935349
52064,1.11054421,2.22108842,2.170068026,4.268610944
52065,6.127393368,12.25478674,6.33649289,3.380190002
52066,16.91,33.82,3,6.547606503
52068,1.941815862,3.883631724,14.06905371,3.459418887
52069,1.140101247,2.280202495,2.145106862,4.290663722
52070,1.353155409,2.706310818,2.207221349,4.307920539
52071,19.02,38.04,2,8.875701972
52072,10.62193549,21.24387098,6.795698924,5.162782338
52073,16.06902655,32.1380531,10.82300885,7.885104966
52074,1.180551733,2.361103467,2.144827586,4.37711508
52075,0,0,3,4.02871489
52076,0.556050186,1.112100372,4.005576208,4.510528595
52077,0,0,4.279069768,4.181360798
52078,6.907247194,13.81449439,6.516853932,3.949888365
52079,16.24468514,32.48937028,6.866498739,7.788228097
52101,5.113783628,10.22756726,3.09774849,3.428356066
52132,24.57778118,49.15556237,3.025562372,12.62303993
52133,12.40646341,24.81292683,3.780487804,5.963731529
52134,31.94,63.88,0,21.32056578
52135,12.61644539,25.23289079,2.059957172,5.819278951
52136,30.31107523,60.62215045,0.090346961,17.82878825
52140,17.22916107,34.45832215,2.765100672,8.548149858
52141,11.47890081,22.95780163,2.982573726,5.505033501
52142,0.26130864,0.522617281,4.979012346,5.755655122
52144,24.4548,48.9096,3.08,12.5824566
52146,18.82755556,37.65511112,7.82222222,10.85008011
52147,11.2,22.4,4,7.671698699
52149,,,,
52151,24.35931138,48.71862276,2.089071856,11.9392885
52154,13.02185258,26.04370516,2.587649404,6.964296956
52155,32.6821801,65.36436019,0,21.49998215
52156,17.8584874,35.71697479,6.43697479,8.157205426
52157,0,0,8,4.846461045
52158,0,0,8,4.846461045
52159,16.84013137,33.68026273,6.420361248,7.805991518
52160,18.08451389,36.16902778,2.872685185,8.926204855
52161,12.39620384,24.79240768,3.917282128,5.976696726
52162,3.580757768,7.161515536,3.522020724,6.264083649
52163,32.23743589,64.47487178,0.051282052,21.10673129
52164,10.32,20.64,4.149532711,7.413130798
52165,18.90209776,37.80419553,1.146639512,9.613057157
52166,11.2,22.4,4,7.671698699
52168,25.88,51.76,3,13.22178124
52169,0,0,4.962441315,5.665128647
52170,19.77615384,39.55230769,6.923076926,11.0629624
52171,12.87856589,25.75713177,3.59496124,8.003824328
52172,3.316830394,6.633660788,3.83431565,2.855874411
52175,2.495718441,4.991436883,2.24665503,2.100537213
52201,9.417517981,18.83503596,6.989208632,4.694775398
52202,0.06104,0.12208,31.056,2.726894828
52203,0.853364482,1.706728964,15.86292834,4.154512884
52205,2.953384072,5.906768144,19.78064692,3.219245347
52206,0,0,33,3.637384435
52207,16.82787234,33.65574468,2.191489362,8.74342958
52208,1.551037433,3.102074866,5.279711098,1.159869183
52209,14.54328294,29.08656588,10.77537797,5.912265519
52210,14.7286059,29.4572118,4.833780155,6.584296603
52211,0,0,4,3.898369122
52212,0.483411764,0.966823528,6.288235291,1.854982515
52213,1.866330229,3.732660457,29.01397516,3.063516694
52214,3.158927154,6.317854308,28.4615894,3.125190274
52215,9.029036828,18.05807366,5.728045326,4.611865772
52216,17.8702628,35.7405256,5.038727525,8.704433619
52217,22.49663231,44.99326461,4.013745704,4.828030445
52218,10.25748317,20.51496635,18.97846569,4.152797109
52219,9.34,18.68,22,3.465123898
52220,0,0,14,3.928483956
52221,0,0,4,5.181933963
52222,0,0,4,5.647900601
52223,15.03,30.06,5,8.512182695
52224,19.14179265,38.28358529,3.847732181,5.119624054
52225,10.44607656,20.89215311,6.177033493,4.890852859
52227,2.95935028,5.918700561,41.63983051,3.014009515
52228,3.859448667,7.718897334,40.32889734,2.619980296
52229,0,0,3,6.739166121
52231,16.23,32.46,1,13.2116799
52232,3.051176474,6.102352948,4.18627451,4.57028746
52233,1.352825467,2.705650935,35.02432046,1.063661062
52235,9.56,19.12,15,5.380488885
52236,0.194725735,0.389451469,14.2742616,3.972657843
52237,14.93611482,29.87222965,5.010680908,8.459370283
52240,3.593338503,7.186677007,21.20561212,1.53437091
52241,4.507556395,9.01511279,32.9517274,1.716378541
52242,2.19,4.38,26,0.875354992
52243,,,,
52244,3.89,7.78,22,1.192415649
52245,1.455086078,2.910172156,20.12282488,0.769207616
52246,3.610510856,7.221021713,27.48060325,1.872045055
52247,5.735301696,11.47060339,11.2218543,5.249738342
52248,12.06585733,24.13171466,1.513141426,11.90847656
52249,12.34381516,24.68763032,9.8056872,5.982585965
52251,13.36263158,26.72526317,4.815789474,8.01947624
52252,5.87,11.74,5,3.347309505
52253,5.556260281,11.11252056,32.69246575,3.01241689
52254,12.25113734,24.50227468,4.072961374,7.539772244
52255,18.53735294,37.07470588,5.007352941,8.9958092
52257,13.63060605,27.26121211,10.51515151,5.903715661
52301,13.79434713,27.58869427,6.380573251,7.063519762
52302,3.675660957,7.351321914,34.0739269,1.473555503
52305,8.641550151,17.2831003,28.43768997,6.059290436
52306,13.54978022,27.09956043,10.96703296,8.296806713
52307,0,0,14,3.928483956
52308,0,0,4,9.871067943
52309,13.83366515,27.66733031,2.850678734,7.32065241
52310,1.704428907,3.408857815,7.30502831,1.203656271
52312,8.31,16.62,28,5.964793335
52313,0.218695658,0.437391316,3.275362326,6.734893653
52314,2.110849179,4.221698359,39.669624,1.43692601
52315,0.161235057,0.322470113,32.92828685,3.669459841
52316,1.318331263,2.636662527,4.000000001,9.658976957
52317,3.448002734,6.896005468,36.38389444,2.010378239
52318,0.133425283,0.266850566,31.13793104,3.683158013
52320,0.494359937,0.988719874,11.98886827,5.064235924
52321,1.568940092,3.137880184,5.788018434,1.956054276
52322,10.15108547,20.30217095,23.43931624,6.562175735
52323,1.432700728,2.865401456,5.834549878,2.138478788
52324,9.967941869,19.93588374,32.81618225,4.630258976
52325,0.574591026,1.149182051,5.44854881,5.455056723
52326,14.69,29.38,3,6.599244697
52327,8.193556734,16.38711347,12.77239549,4.998754436
52328,4.911549844,9.823099689,32,2.42757557
52329,14.69,29.38,3,6.599244697
52330,15.02648579,30.05297158,4.979328166,8.492410727
52332,13.36730049,26.73460099,27.0591133,6.295631845
52333,10.97955767,21.95911535,29.66001734,6.69531364
52334,0,0,13.94642857,3.936860039
52335,22.89172524,45.78345047,1.57827476,15.46525414
52336,10.96103978,21.92207956,32.07414105,6.597245569
52337,14.38647643,28.77295285,9.627791565,8.50793363
52338,11.82396911,23.64793822,40.01880457,7.045702282
52339,1.549413026,3.098826052,5.250800426,2.157119477
52340,9.256735109,18.51347022,26.90349077,6.034006866
52341,9.607302903,19.21460581,32.8526971,4.539084762
52342,1.632182279,3.264364559,5.719512196,2.231125514
52344,,,,
52345,15.09,30.18,22,6.44436583
52346,0.604029846,1.208059692,6.369402969,6.483180315
52347,1.553472795,3.106945591,4.094839609,8.661772552
52348,10.45,20.9,6,4.727607417
52349,3.46772431,6.935448621,9.752052078,2.272202105
52351,0.816838234,1.633676469,35.66360294,3.481192068
52352,5.316251457,10.63250291,23.43422584,3.829680638
52353,2.331264444,4.662528888,4.247110493,2.056671062
52354,11.6583237,23.3166474,15.32369942,5.415002563
52355,25.28260273,50.56520546,2.027397261,16.39185301
52356,0.80097134,1.60194268,4.009554139,7.809116145
52358,13.46370485,26.92740969,14.28414096,7.343329637
52359,0,0,3,8.132365426
52361,0,0,5.152691972,5.721482314
52362,0,0,6,1.492035271
52401,0.079024175,0.15804835,39,0.18580004
52402,1.697025754,3.394051509,35.82865621,0.834711962
52403,1.66043342,3.32086684,36.96570931,0.998453848
52404,1.780012486,3.560024973,38.7563325,1.135913236
52405,1.589018709,3.178037417,36.73039501,1.219207252
52406,0,0,39,0.102275254
52408,0,0,38,0.12627294
52409,0,0,38,0.12627294
52410,0,0,36,0.21480891
52411,5.392889839,10.78577968,33.76258773,1.836367661
52498,,,,
52499,,,,
52501,4.068871099,8.137742197,5.557914682,1.791177691
52530,15.18,30.36,5,8.259978027
52531,28.532843,57.065686,1.364116097,15.68456612
52533,9.394592834,18.78918567,5.061889251,5.393598331
52534,10.09,20.18,2,5.43106518
52535,21.42939785,42.85879571,2.187096773,13.49979746
52536,14.29471074,28.58942149,2.855371901,5.78769864
52537,10.35645288,20.71290577,2.518819633,5.761706404
52540,4.110536917,8.221073834,3.700671142,7.761897723
52542,28.8,57.6,2,19.15266792
52543,15.65783784,31.31567568,1.27027027,7.493565826
52544,4.806925324,9.613850648,1.159834065,2.384462166
52548,3.88,7.76,6,3.757709597
52549,11.55,23.1,2,5.819017133
52550,27.92305147,55.84610294,1.944852941,17.82665339
