HEROP_ID,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US04007,10.0,8.0,6.0,4.0,,,10.0,6.0,5.0,28.14,145.56,381.72,69.6,,,29.83,147.12,424.09,0.62,0.5,0.38,0.25,,,0.62,0.38,0.31,0.0,0.75,0.25,,53597,31589,22008,0.41,0,0,0.38,1422.65,668.88,419.0,197.0,470.57,9929.76,508.08,138.0,2912.0,149.0
050US04009,7.0,2.0,,7.0,3.0,,7.0,4.0,,24.7,128.1,,22.14,119.85,,20.14,116.31,,0.78,0.22,,0.78,0.33,,0.78,0.44,,0.0,0.67,0.33,,37220,19936,17284,0.46,0,0,0.37,1269.17,818.55,307.0,198.0,464.84,1524.35,79.57,111.0,364.0,19.0
050US04011,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,71.76,545.21,,65.47,516.75,,61.46,525.41,1272.38,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,8437,4508,3929,0.47,0,0,0.0,1042.84,577.57,65.0,36.0,428.83,5145.97,164.93,26.0,312.0,10.0
050US04012,3.0,1.0,,0.0,,,4.0,1.0,,47.18,195.35,,91.46,,,47.68,227.14,,0.33,0.11,,0.0,,,0.44,0.11,,0.0,0.11,0.89,,20489,8948,11541,0.56,0,0,0.09,1033.04,521.63,101.0,51.0,1490.99,59225.51,610.89,144.0,5720.0,59.0
050US04013,908.0,,,878.0,,,906.0,,,3.89,,,12.44,,,6.05,,,0.99,,,0.96,,,0.99,,,0.92,0.06,0.01,,3817117,3726888,90229,0.02,0,0,0.05,952.34,331.63,26440.0,9207.0,273.87,3481.38,208.07,7717.0,98098.0,5863.0
050US04015,39.0,31.0,,25.0,,,39.0,31.0,,11.07,49.25,,33.1,,,10.7,47.48,,0.91,0.72,,0.58,,,0.91,0.72,,0.28,0.53,0.19,,200186,154216,45970,0.23,0,0,0.07,1221.54,511.48,1421.0,595.0,404.31,7347.48,356.04,469.0,8523.0,413.0
050US04017,13.0,9.0,,,,,17.0,,,36.2,191.71,,,,,37.81,,,0.42,0.29,,,,,0.55,,,0.0,0.13,0.87,,107449,49278,58171,0.54,0,0,0.67,889.67,460.8,585.0,303.0,409.3,6927.62,291.71,268.0,4536.0,191.0
050US04019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.11,0.02,,980263,906513,73750,0.08,0,0,0.42,802.42,333.11,5196.0,2157.0,294.05,4787.66,257.6,1912.0,31131.0,1675.0
050US04021,73.0,52.0,,33.0,,,61.0,34.0,,9.02,31.64,,31.7,,,17.35,68.46,,0.97,0.69,,0.44,,,0.81,0.45,,0.53,0.32,0.15,,375770,293459,82311,0.22,0,0,0.2,900.98,474.04,2296.0,1208.0,215.02,4254.22,125.15,567.0,11218.0,330.0
050US04023,9.0,5.0,,0.0,,,1.0,,,14.11,48.42,,70.49,,,47.81,,,0.9,0.5,,0.0,,,0.1,,,0.0,0.8,0.2,,47420,34672,12748,0.27,0,0,0.0,433.76,223.99,122.0,63.0,345.11,8140.32,298.86,97.0,2288.0,84.0
050US04025,37.0,28.0,,19.0,,,34.0,23.0,,12.17,50.87,,43.7,,,14.94,72.28,,0.88,0.67,,0.45,,,0.81,0.55,,0.43,0.29,0.29,,211033,140976,70057,0.33,0,0,0.0,1436.15,577.93,1819.0,732.0,426.23,7289.13,265.8,542.0,9269.0,338.0
050US04027,49.0,,,44.0,,,49.0,,,14.16,,,27.86,,,19.69,,,0.89,,,0.8,,,0.89,,,0.73,0.2,0.07,,195751,175335,20416,0.1,0,0,0.0,775.69,387.45,977.0,488.0,334.69,5489.99,282.59,424.0,6955.0,358.0
050US05001,4.0,2.0,,0.0,,,0.0,,,23.24,88.79,,102.65,,,72.0,,,0.5,0.25,,0.0,,,0.0,,,0.0,0.0,1.0,,19019,12418,6601,0.35,0,1,0.0,,,,,766.8,13134.87,297.7,85.0,1456.0,33.0
050US05003,4.0,1.0,1.0,0.0,,,0.0,0.0,,24.87,75.25,223.47,85.86,,,53.99,188.48,,0.57,0.14,0.14,0.0,,,0.0,0.0,,0.0,0.0,1.0,,21853,10559,11294,0.52,0,0,0.0,,,,,904.32,2099.31,282.6,112.0,260.0,35.0
050US05005,9.0,4.0,1.0,0.0,,,0.0,0.0,,13.39,39.41,116.15,86.91,,,58.03,217.6,,1.0,0.44,0.11,0.0,,,0.0,0.0,,0.0,0.44,0.56,,41513,14180,27333,0.66,0,0,0.0,,,,,443.12,1612.97,270.31,100.0,364.0,61.0
050US05007,48.0,30.0,14.0,25.0,0.0,,41.0,12.0,,9.71,27.81,79.14,30.93,128.51,,18.94,62.97,,0.98,0.61,0.29,0.51,0.0,,0.84,0.24,,0.78,0.2,0.02,,221339,165650,55689,0.25,0,0,0.0,,,,,348.84,9768.7,287.31,601.0,16830.0,495.0
050US05009,7.0,3.0,2.0,0.0,,,7.0,3.0,1.0,12.03,39.73,117.93,99.36,,,13.84,44.1,130.35,1.0,0.43,0.29,0.0,,,1.0,0.43,0.14,0.0,0.43,0.57,,36903,13950,22953,0.62,0,0,0.0,,,,,408.67,5484.03,303.2,93.0,1248.0,69.0
050US05011,4.0,0.0,,,,,4.0,0.0,,28.28,180.85,,,,,28.28,187.2,,0.8,0.0,,,,,0.8,0.0,,0.0,0.0,1.0,,11508,5801,5707,0.5,0,0,0.0,,,,,226.96,10228.48,136.18,15.0,676.0,9.0
050US05013,0.0,0.0,,0.0,,,0.0,0.0,,39.31,158.74,,124.12,,,51.32,327.65,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,5368,0,5368,1.0,0,0,0.0,,,,,605.88,1575.28,90.88,20.0,52.0,3.0
050US05015,5.0,3.0,2.0,0.0,,,0.0,0.0,,10.99,32.55,96.1,80.65,,,47.01,196.85,,1.0,0.6,0.4,0.0,,,0.0,0.0,,0.0,0.0,1.0,,27446,7456,19990,0.73,0,0,0.0,,,,,385.61,12219.08,463.94,64.0,2028.0,77.0
050US05017,4.0,4.0,4.0,,,,0.0,,,0.69,2.18,6.4,,,,62.98,,,1.0,1.0,1.0,,,,0.0,,,0.0,0.0,1.0,,11800,5395,6405,0.54,0,1,0.0,,,,,137.83,2388.97,0.0,9.0,156.0,0.0
050US05019,0.0,0.0,,0.0,,,0.0,0.0,,48.69,205.0,,71.59,,,45.62,205.51,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.6,0.4,,22995,10491,12504,0.54,0,0,0.0,,,,,339.21,691.72,246.09,51.0,104.0,37.0
050US05021,4.0,1.0,,0.0,,,4.0,1.0,,21.18,73.05,,58.52,,,21.18,73.05,,0.67,0.17,,0.0,,,0.67,0.17,,0.0,0.0,1.0,,16083,6617,9466,0.59,0,0,0.0,,,,,796.64,12657.67,365.13,72.0,1144.0,33.0
050US05023,4.0,3.0,2.0,0.0,,,4.0,2.0,1.0,32.21,88.52,265.86,109.63,,,31.25,86.7,257.56,0.57,0.43,0.29,0.0,,,0.57,0.29,0.14,0.0,0.0,1.0,,25970,6357,19613,0.76,0,0,0.0,,,,,550.02,0.0,433.14,80.0,0.0,63.0
050US05025,0.0,0.0,,0.0,,,0.0,0.0,,50.13,158.74,,106.48,,,69.71,230.63,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,1.0,0.0,,8689,0,8689,1.0,0,0,0.0,,,,,79.27,2061.04,39.64,4.0,104.0,2.0
050US05027,5.0,2.0,1.0,0.0,,,0.0,,,14.54,36.0,106.74,78.09,,,50.97,,,1.0,0.4,0.2,0.0,,,0.0,,,0.0,0.4,0.6,,24552,10438,14114,0.57,0,0,0.0,,,,,475.91,0.0,237.96,74.0,0.0,37.0
050US05029,4.0,1.0,1.0,0.0,,,6.0,2.0,2.0,25.85,79.12,237.42,68.38,,,14.48,48.73,146.95,0.67,0.17,0.17,0.0,,,1.0,0.33,0.33,0.0,0.17,0.83,,21273,6272,15001,0.71,0,0,0.0,,,,,416.96,11242.38,262.53,54.0,1456.0,34.0
050US05031,16.0,12.0,8.0,16.0,8.0,,16.0,8.0,1.0,7.77,26.95,77.33,12.21,40.88,,12.74,44.35,126.38,0.94,0.71,0.47,0.94,0.47,,0.94,0.47,0.06,0.76,0.18,0.06,,96443,65419,31024,0.32,0,0,0.0,,,,,361.04,14915.23,446.66,253.0,10452.0,313.0
050US05033,10.0,3.0,1.0,8.0,0.0,,9.0,0.0,,16.88,51.38,151.6,26.81,140.36,,22.99,100.74,,0.91,0.27,0.09,0.73,0.0,,0.82,0.0,,0.64,0.36,0.0,,61948,29759,32189,0.52,0,0,0.0,,,,,220.06,0.0,125.03,88.0,0.0,50.0
050US05035,19.0,13.0,,3.0,,,18.0,11.0,,10.17,32.37,,37.75,,,11.8,40.51,,0.95,0.65,,0.15,,,0.9,0.55,,0.8,0.2,0.0,,50902,40270,10632,0.21,0,1,0.0,,,,,697.86,6612.0,533.85,217.0,2056.0,166.0
050US05037,2.0,0.0,,0.0,,,5.0,3.0,,36.31,136.49,,76.8,,,16.34,49.67,,0.33,0.0,,0.0,,,0.83,0.5,,0.0,0.17,0.83,,17870,7722,10148,0.57,0,0,0.0,,,,,554.81,994.83,353.93,58.0,104.0,37.0
050US05039,0.0,0.0,,0.0,,,0.0,,,46.65,202.59,,99.32,,,72.71,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,,8116,3844,4272,0.53,0,0,0.0,,,,,2465.81,25644.47,1389.82,110.0,1144.0,62.0
050US05041,2.0,0.0,,,,,0.0,,,32.14,132.28,,,,,54.58,,,0.4,0.0,,,,,0.0,,,0.0,0.0,1.0,,13008,8921,4087,0.31,0,1,0.0,,,,,341.25,11829.94,184.84,24.0,832.0,13.0
050US05043,5.0,3.0,1.0,,,,5.0,3.0,1.0,11.49,38.53,113.68,,,,11.49,38.53,113.68,1.0,0.6,0.2,,,,1.0,0.6,0.2,0.0,0.0,1.0,,18509,9512,8997,0.49,0,0,0.0,,,,,258.94,8778.82,158.7,31.0,1051.0,19.0
050US05045,23.0,15.0,6.0,0.0,,,22.0,11.0,,11.83,31.5,92.61,46.98,,,16.31,51.06,,0.92,0.6,0.24,0.0,,,0.88,0.44,,0.64,0.36,0.0,,113237,69346,43891,0.39,0,0,0.0,,,,,229.5,5044.3,92.27,194.0,4264.0,78.0
050US05047,1.0,0.0,,0.0,,,2.0,0.0,,42.86,172.02,,65.19,,,39.49,142.26,,0.33,0.0,,0.0,,,0.67,0.0,,0.0,0.67,0.33,,18125,3153,14972,0.83,0,0,0.0,,,,,333.3,1873.71,189.17,37.0,208.0,21.0
050US05049,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,31.3,87.92,223.11,66.86,236.88,,16.2,30.34,87.47,0.5,0.5,0.5,0.0,0.0,,0.5,0.5,0.5,0.0,0.0,1.0,,12245,867,11378,0.93,0,0,0.0,,,,,202.63,2257.92,390.79,14.0,156.0,27.0
050US05051,18.0,14.0,,0.0,,,18.0,6.0,,8.29,22.76,,54.73,,,16.61,50.8,,0.9,0.7,,0.0,,,0.9,0.3,,0.75,0.15,0.1,,96024,60588,35436,0.37,0,0,0.0,,,,,339.24,15788.31,176.41,200.0,9308.0,104.0
050US05053,4.0,2.0,1.0,0.0,0.0,,1.0,0.0,,10.0,35.28,104.78,50.25,193.76,,41.85,164.92,,1.0,0.5,0.25,0.0,0.0,,0.25,0.0,,0.0,0.75,0.25,,17853,4458,13395,0.75,0,0,0.0,,,,,672.3,8239.96,387.86,78.0,956.0,45.0
050US05055,9.0,6.0,3.0,1.0,0.0,,9.0,5.0,1.0,9.45,27.74,82.58,40.11,155.55,,11.51,37.92,108.79,1.0,0.67,0.33,0.11,0.0,,1.0,0.56,0.11,0.0,0.56,0.44,,42090,24620,17470,0.42,0,0,0.0,,,,,564.26,5977.01,442.35,162.0,1716.0,127.0
050US05057,0.0,0.0,,0.0,,,4.0,2.0,1.0,44.73,207.32,,52.72,,,14.3,48.6,133.27,0.0,0.0,,0.0,,,0.8,0.4,0.2,0.0,0.0,1.0,,22609,10000,12609,0.56,0,0,0.0,,,,,793.23,20034.75,649.69,105.0,2652.0,86.0
050US05059,6.0,3.0,1.0,0.0,,,6.0,3.0,1.0,16.14,43.31,128.42,45.44,,,15.44,42.75,126.96,0.86,0.43,0.14,0.0,,,0.86,0.43,0.14,0.0,0.86,0.14,,32923,11204,21719,0.66,0,0,0.0,,,,,41.35,2388.94,22.97,9.0,520.0,5.0
050US05061,0.0,,,0.0,,,0.0,0.0,,48.52,,,80.37,,,57.35,235.53,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,13789,4479,9310,0.68,0,0,0.0,,,,,605.16,12202.05,358.16,49.0,988.0,29.0
050US05063,8.0,2.0,1.0,0.0,,,8.0,2.0,1.0,14.72,69.46,219.73,93.58,,,14.75,65.86,211.32,1.0,0.25,0.12,0.0,,,1.0,0.25,0.12,0.0,0.5,0.5,,36647,11513,25134,0.69,0,0,0.0,,,,,371.76,0.0,230.75,87.0,0.0,54.0
050US05065,0.0,0.0,,0.0,,,2.0,1.0,1.0,48.95,161.48,,86.88,,,23.67,70.07,208.34,0.0,0.0,,0.0,,,0.5,0.25,0.25,0.0,0.0,1.0,,13696,0,13696,1.0,0,0,0.0,,,,,552.96,10862.62,344.06,45.0,884.0,28.0
050US05067,4.0,2.0,1.0,0.0,,,4.0,2.0,1.0,18.58,55.87,162.88,59.04,,,18.58,55.87,162.88,0.8,0.4,0.2,0.0,,,0.8,0.4,0.2,0.0,0.0,1.0,,17997,6288,11709,0.65,0,0,0.0,,,,,608.5,13494.41,492.17,68.0,1508.0,55.0
050US05069,22.0,15.0,,0.0,,,0.0,,,10.62,33.78,,55.86,,,55.87,,,0.92,0.62,,0.0,,,0.0,,,0.75,0.17,0.08,,77435,53495,23940,0.31,0,0,0.0,,,,,743.8,8543.71,583.94,335.0,3848.0,263.0
050US05071,6.0,3.0,1.0,0.0,,,6.0,3.0,1.0,15.92,41.7,128.87,79.8,,,13.17,38.42,119.6,1.0,0.5,0.17,0.0,,,1.0,0.5,0.17,0.0,0.0,1.0,,25540,7313,18227,0.71,0,0,0.0,,,,,329.18,0.0,179.55,55.0,0.0,30.0
050US05073,0.0,0.0,,0.0,0.0,,0.0,0.0,,49.52,183.34,,58.32,333.01,,58.42,215.6,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,7645,0,7645,1.0,0,0,0.0,,,,,594.95,1237.51,356.97,25.0,52.0,15.0
050US05075,0.0,0.0,,0.0,,,4.0,3.0,,43.1,185.52,,47.3,,,16.82,58.99,,0.0,0.0,,0.0,,,0.67,0.5,,0.0,0.17,0.83,,17415,6346,11069,0.64,0,0,0.0,,,,,221.43,5006.26,57.76,23.0,520.0,6.0
050US05077,1.0,0.0,,0.0,,,4.0,1.0,1.0,37.72,161.95,,100.54,,,16.36,52.93,152.58,0.25,0.0,,0.0,,,1.0,0.25,0.25,0.0,0.0,1.0,,10424,3804,6620,0.64,0,1,0.0,,,,,233.18,6062.62,0.0,14.0,364.0,0.0
050US05079,3.0,1.0,,0.0,,,0.0,0.0,,16.54,51.32,,88.95,,,49.18,178.59,,0.75,0.25,,0.0,,,0.0,0.0,,0.0,0.75,0.25,,14134,0,14134,1.0,0,0,0.0,,,,,208.83,7601.55,135.74,20.0,728.0,13.0
050US05081,2.0,0.0,,0.0,0.0,,2.0,0.0,,38.88,214.99,,45.72,313.15,,40.7,295.9,,0.5,0.0,,0.0,0.0,,0.5,0.0,,0.0,0.0,1.0,,13171,4146,9025,0.69,0,0,0.0,,,,,331.61,0.0,39.79,25.0,0.0,3.0
050US05083,0.0,0.0,,0.0,,,2.0,2.0,,42.6,157.41,,78.23,,,23.34,85.27,,0.0,0.0,,0.0,,,0.33,0.33,,0.0,0.17,0.83,,22353,6478,15875,0.71,0,0,0.0,,,,,197.56,1521.91,160.97,27.0,208.0,22.0
050US05085,14.0,5.0,,8.0,0.0,,11.0,5.0,,20.73,67.75,,33.2,134.6,,23.62,77.26,,0.88,0.31,,0.5,0.0,,0.69,0.31,,0.5,0.31,0.19,,68356,37724,30632,0.45,0,0,0.0,,,,,262.34,2073.54,205.67,125.0,988.0,98.0
050US05087,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,,22.11,75.92,203.96,56.8,249.99,,55.02,220.81,,0.75,0.25,0.25,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,15717,0,15717,1.0,0,0,0.0,,,,,118.74,514.55,49.48,12.0,52.0,5.0
050US05089,1.0,0.0,,0.0,,,0.0,0.0,,46.3,153.22,,123.86,,,61.15,208.47,,0.25,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,16653,0,16653,1.0,0,0,0.0,,,,,32.15,10030.0,107.16,3.0,936.0,10.0
050US05091,11.0,10.0,4.0,11.0,7.0,2.0,11.0,7.0,,9.46,28.53,83.09,11.16,32.65,95.56,11.44,36.26,,0.92,0.83,0.33,0.92,0.58,0.17,0.92,0.58,,0.75,0.25,0.0,,43462,26072,17390,0.4,0,0,0.0,,,,,933.94,3163.24,0.0,261.0,884.0,0.0
050US05093,11.0,7.0,,0.0,,,7.0,5.0,,14.79,47.81,,65.54,,,20.48,85.75,,0.92,0.58,,0.0,,,0.58,0.42,,0.0,0.42,0.58,,46480,29623,16857,0.36,0,0,0.0,,,,,640.0,14318.14,394.42,172.0,3848.0,106.0
050US05095,3.0,1.0,1.0,0.0,,,2.0,1.0,1.0,16.35,59.76,174.96,87.32,,,19.37,84.94,241.17,1.0,0.33,0.33,0.0,,,0.67,0.33,0.33,0.0,0.0,1.0,,8149,2528,5621,0.69,0,0,0.0,,,,,858.78,13645.04,667.94,36.0,572.0,28.0
050US05097,0.0,0.0,,0.0,,,0.0,,,59.74,229.6,,112.4,,,68.5,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,,9487,0,9487,1.0,0,0,0.0,,,,,155.25,0.0,58.22,8.0,0.0,3.0
050US05099,0.0,0.0,,0.0,,,1.0,0.0,,46.06,201.67,,69.62,,,30.46,113.97,,0.0,0.0,,0.0,,,0.33,0.0,,0.0,0.0,1.0,,8997,2773,6224,0.69,0,0,0.0,,,,,197.63,8221.34,79.05,10.0,416.0,4.0
050US05101,1.0,0.0,,0.0,,,1.0,0.0,,45.02,140.4,,136.16,,,49.92,153.08,,0.5,0.0,,0.0,,,0.5,0.0,,0.0,0.0,1.0,,8330,0,8330,1.0,0,0,0.0,,,,,21.9,1138.85,21.9,1.0,52.0,1.0
050US05103,6.0,2.0,1.0,,,,0.0,0.0,,11.68,45.48,130.44,,,,48.02,233.81,,1.0,0.33,0.17,,,,0.0,0.0,,0.0,0.5,0.5,1.0,26121,11401,14719,0.56,0,0,0.0,,,,,923.46,1067.1,601.96,135.0,156.0,88.0
050US05105,0.0,0.0,,0.0,,,1.0,0.0,,51.23,155.32,,81.05,,,40.08,125.89,,0.0,0.0,,0.0,,,0.33,0.0,,0.0,0.67,0.33,,10445,0,10445,1.0,0,0,0.0,,,,,622.28,3235.84,124.46,40.0,208.0,8.0
050US05107,0.0,0.0,,0.0,,,5.0,2.0,1.0,45.93,692.19,,106.42,,,15.68,63.83,188.69,0.0,0.0,,0.0,,,0.83,0.33,0.17,0.0,0.67,0.33,,21757,11321,10436,0.48,0,1,0.0,,,,,536.62,0.0,617.12,60.0,0.0,69.0
050US05109,0.0,,,0.0,,,0.0,,,73.32,,,114.21,,,75.6,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,,11291,0,11291,1.0,0,0,0.0,,,,,358.0,2326.97,626.49,24.0,156.0,42.0
050US05111,2.0,0.0,,2.0,0.0,,5.0,2.0,,32.97,134.59,,35.31,148.46,,20.76,76.0,,0.29,0.0,,0.29,0.0,,0.71,0.29,,0.0,0.71,0.29,,24583,7095,17488,0.71,0,0,0.0,,,,,562.88,19972.19,357.59,85.0,3016.0,54.0
050US05113,1.0,0.0,,0.0,,,0.0,,,56.12,223.13,,139.24,,,120.81,,,0.17,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,,20662,5499,15163,0.73,0,0,0.0,,,,,356.63,15012.31,220.77,42.0,1768.0,26.0
050US05115,10.0,5.0,2.0,0.0,,,9.0,5.0,1.0,13.66,47.22,168.38,91.76,,,15.26,51.69,203.88,0.91,0.45,0.18,0.0,,,0.82,0.45,0.09,0.0,0.45,0.55,,61754,28102,33652,0.54,0,0,0.0,,,,,393.13,6731.23,91.09,164.0,2808.0,38.0
050US05117,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,39.86,149.64,447.04,58.63,,,37.64,166.27,495.92,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.33,0.67,,8715,0,8715,1.0,0,0,0.0,,,,,443.91,5246.17,322.84,22.0,260.0,16.0
050US05119,95.0,68.0,42.0,92.0,26.0,,94.0,52.0,,6.54,18.76,52.78,13.86,45.32,,10.93,34.49,,1.0,0.72,0.44,0.97,0.27,,0.99,0.55,,0.91,0.08,0.01,,382748,335759,46989,0.12,0,0,0.0,,,,,410.85,8950.44,219.01,1058.0,23049.0,564.0
050US05121,0.0,0.0,,0.0,,,4.0,2.0,2.0,46.53,186.74,,63.87,,,12.74,40.0,100.36,0.0,0.0,,0.0,,,1.0,0.5,0.5,0.0,0.0,1.0,,17969,5854,12115,0.67,0,0,0.0,,,,,317.7,7774.25,130.82,34.0,832.0,14.0
050US05123,5.0,4.0,,0.0,,,5.0,4.0,1.0,14.1,46.06,,74.64,,,14.07,46.6,132.29,0.83,0.67,,0.0,,,0.83,0.67,0.17,0.0,0.67,0.33,,28258,13690,14568,0.52,0,1,0.0,,,,,411.57,44310.47,115.94,71.0,7644.0,20.0
050US05125,19.0,3.0,1.0,19.0,3.0,,18.0,4.0,,18.22,57.69,180.47,19.68,64.36,,19.63,60.23,,0.9,0.14,0.05,0.9,0.14,,0.86,0.19,,0.71,0.24,0.05,,107118,68384,38734,0.36,0,0,0.0,,,,,241.55,2059.08,175.55,183.0,1560.0,133.0
050US05127,3.0,1.0,1.0,0.0,,,0.0,,,9.59,38.02,104.5,84.16,,,71.75,,,1.0,0.33,0.33,0.0,,,0.0,,,0.0,0.33,0.67,,11233,3330,7903,0.7,0,0,0.0,,,,,47.7,397.52,302.11,3.0,25.0,19.0
050US05129,2.0,2.0,2.0,0.0,,,2.0,1.0,1.0,12.3,39.45,116.39,173.12,,,17.77,60.26,178.28,0.67,0.67,0.67,0.0,,,0.67,0.33,0.33,0.0,0.0,1.0,,8195,0,8195,1.0,0,0,0.0,,,,,298.63,4436.86,234.64,14.0,208.0,11.0
050US05131,24.0,20.0,12.0,20.0,0.0,,24.0,13.0,,7.7,21.08,61.01,21.99,173.05,,13.08,44.01,,0.92,0.77,0.46,0.77,0.0,,0.92,0.5,,0.77,0.23,0.0,,125744,99574,26170,0.21,0,0,0.0,,,,,589.07,17555.54,437.25,485.0,14454.0,360.0
050US05133,3.0,1.0,,0.0,,,0.0,,,15.56,50.18,,77.96,,,72.94,,,0.75,0.25,,0.0,,,0.0,,,0.0,0.0,1.0,,17058,6209,10849,0.64,0,0,0.0,,,,,387.63,5407.96,198.54,41.0,572.0,21.0
050US05135,0.0,0.0,,0.0,,,3.0,1.0,,56.38,204.66,,85.98,,,20.56,62.3,,0.0,0.0,,0.0,,,0.75,0.25,,0.0,0.0,1.0,,17264,3443,13821,0.8,0,0,0.0,,,,,365.48,9502.54,172.59,36.0,936.0,17.0
050US05137,0.0,0.0,,0.0,,,2.0,1.0,1.0,49.07,184.31,,139.16,,,18.46,60.67,181.4,0.0,0.0,,0.0,,,0.67,0.33,0.33,0.0,0.0,1.0,,12394,0,12394,1.0,0,0,0.0,,,,,251.92,22561.23,293.91,18.0,1612.0,21.0
050US05139,9.0,6.0,,,,,9.0,5.0,2.0,9.7,43.43,,,,,12.67,50.4,143.27,0.9,0.6,,,,,0.9,0.5,0.2,0.0,0.5,0.5,,41639,18944,22695,0.55,0,0,0.0,,,,,747.33,4224.04,479.27,184.0,1040.0,118.0
050US05141,1.0,0.0,,0.0,,,2.0,1.0,1.0,43.77,158.08,,100.49,,,28.99,88.14,263.14,0.2,0.0,,0.0,,,0.4,0.2,0.2,0.0,0.2,0.8,,17295,0,17295,1.0,0,0,0.0,,,,,471.99,13089.99,608.35,45.0,1248.0,58.0
050US05143,30.0,25.0,,27.0,8.0,,27.0,19.0,,7.76,22.05,,17.6,62.19,,13.42,41.84,,0.94,0.78,,0.84,0.25,,0.84,0.59,,0.78,0.22,0.0,,203065,151294,51771,0.25,0,0,0.0,,,,,406.26,8646.1,327.16,642.0,13663.0,517.0
050US05145,13.0,6.0,4.0,0.0,,,12.0,5.0,,12.68,41.87,124.77,59.0,,,15.98,52.54,,1.0,0.46,0.31,0.0,,,0.92,0.38,,0.0,0.62,0.38,,77076,35210,41866,0.54,0,0,0.0,,,,,616.21,11499.89,274.74,314.0,5860.0,140.0
050US05147,2.0,1.0,1.0,0.0,,,2.0,1.0,1.0,14.16,45.52,135.01,89.6,,,14.16,45.52,135.01,1.0,0.5,0.5,0.0,,,1.0,0.5,0.5,0.0,0.0,1.0,,7260,0,7260,1.0,0,0,0.0,,,,,508.26,9250.32,355.78,20.0,364.0,14.0
050US05149,3.0,0.0,,0.0,,,3.0,0.0,,35.97,134.69,,110.84,,,34.33,126.2,,0.5,0.0,,0.0,,,0.5,0.0,,0.0,0.33,0.67,,22185,4631,17554,0.79,0,0,0.0,,,,,179.39,0.0,74.74,24.0,0.0,10.0
050US06001,361.0,359.0,269.0,354.0,240.0,,361.0,330.0,157.0,3.28,7.81,20.58,9.92,36.82,,5.51,14.74,39.75,1.0,0.99,0.75,0.98,0.66,,1.0,0.91,0.43,0.95,0.04,0.0,,1510271,1504402,5869,0.0,0,0,0.0,314.93,54.13,3601.0,619.0,220.0,3985.91,174.43,2520.0,45656.0,1998.0
050US06003,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,41.47,201.05,449.42,63.2,316.24,,58.3,220.76,496.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,1175,0,1175,1.0,0,0,0.0,,,,,,,,,,
050US06005,7.0,5.0,5.0,0.0,,,4.0,1.0,,15.93,41.01,122.88,71.03,,,36.57,105.89,,0.78,0.56,0.56,0.0,,,0.44,0.11,,0.0,0.0,1.0,,38091,15075,23016,0.6,0,0,0.0,482.63,201.83,110.0,46.0,361.61,5921.89,225.47,85.0,1392.0,53.0
050US06007,49.0,39.0,26.0,28.0,20.0,,44.0,30.0,,7.92,19.36,56.15,23.15,95.02,,14.94,49.48,,0.96,0.76,0.51,0.55,0.39,,0.86,0.59,,0.45,0.43,0.12,,220000,178416,41584,0.19,0,0,0.0,624.35,218.89,927.0,325.0,391.99,8122.07,159.2,586.0,12142.0,238.0
