HEROP_ID,DmySgrg
050US17089,1
050US45039,0
050US13115,0
050US42021,0
050US18141,0
050US18149,0
050US13125,0
050US13255,1
050US13259,0
050US08081,0
050US27001,0
050US42037,0
050US17069,0
050US17151,0
050US26077,0
050US42107,0
050US17071,0
050US30037,0
050US30051,0
050US27005,0
050US38023,0
050US51173,0
050US01077,0
050US01083,0
050US13067,1
050US13081,0
050US37097,0
050US37169,1
050US51510,1
050US51013,1
050US13165,0
050US26073,0
050US18005,0
050US18015,0
050US16071,0
050US17167,0
050US18163,0
050US18165,0
050US18169,0
050US54055,0
050US13299,0
050US26093,1
050US17203,0
050US08085,0
050US12021,0
050US12051,0
050US17147,0
050US48097,0
050US48113,0
050US13307,0
050US17141,0
050US17157,0
050US47109,0
050US47113,0
050US48445,0
050US48483,0
050US53039,0
050US54035,0
050US48127,0
050US27133,0
050US54101,0
050US55005,0
050US17165,0
050US18001,0
050US01125,0
050US04017,0
050US56019,0
050US55089,1
050US39001,0
050US28091,0
050US51045,1
050US51580,0
050US51600,1
050US17081,0
050US13035,1
050US27019,0
050US27029,0
050US39169,0
050US42001,0
050US28095,0
050US47133,0
050US49041,0
050US26043,0
050US26057,0
050US26067,1
050US36069,1
050US28105,0
050US31039,0
050US13193,0
050US16001,0
050US26087,1
050US26091,0
050US21127,0
050US13293,0
050US17133,1
050US47043,1
050US54097,0
050US45023,0
050US50007,0
050US31113,0
050US42009,0
050US18079,0
050US17181,0
050US17191,0
050US17195,0
050US42053,0
050US48149,0
050US48155,0
050US48183,0
050US50011,0
050US26005,0
050US18093,0
050US05047,0
050US13055,0
050US05137,0
050US08061,0
050US08075,0
050US48189,0
050US40007,0
050US13321,1
050US17109,0
050US17113,0
050US26025,0
050US13101,0
050US17099,0
050US17103,0
050US17105,0
050US51197,0
050US37179,0
050US17123,0
050US13109,0
050US48397,0
050US18155,0
050US37025,0
050US37035,0
050US13211,1
050US40105,0
050US40111,0
050US26031,0
050US54089,0
050US51115,0
050US51169,0
050US17083,1
050US39071,0
050US39079,0
050US48267,0
050US28117,0
050US28125,0
050US29135,0
050US48271,0
050US51650,0
050US37143,0
050US29221,0
050US39069,0
050US29075,0
050US29079,0
050US29165,1
050US17111,1
050US30107,0
050US46047,0
050US37191,0
050US38001,0
050US29225,0
050US36085,1
050US28059,0
050US29093,0
050US56037,0
050US54079,0
050US39089,1
050US45085,0
050US46007,0
050US18089,1
050US18107,0
050US18161,1
050US19021,0
050US36117,1
050US48177,0
050US48191,0
050US48219,0
050US12005,0
050US48257,0
050US31021,0
050US36011,0
050US31141,0
050US31145,0
050US31149,0
050US48247,0
050US48021,0
050US29111,0
050US53001,0
050US53063,0
050US40153,0
050US17139,0
050US55091,0
050US37033,0
050US37185,0
050US37187,0
050US33005,0
050US35001,0
050US28107,0
050US36027,0
050US17193,0
050US18047,1
050US02185,0
050US05111,0
050US38015,0
050US29025,1
050US29091,0
050US20191,1
050US21039,0
050US48197,0
050US31067,0
050US31077,0
050US46065,0
050US54051,0
050US31097,0
050US20145,0
050US26123,0
050US31127,0
050US37109,0
050US37197,1
050US31083,0
050US31093,0
050US55071,0
050US42113,0
050US48209,0
050US48233,0
050US48307,0
050US31173,0
050US31175,0
050US35006,0
050US35009,0
050US31131,0
050US31139,0
050US48123,0
050US48125,0
050US51680,0
050US51683,1
050US13005,0
050US13045,1
050US21163,0
050US21191,1
050US39051,1
050US30065,0
050US35013,0
050US55083,0
050US48077,0
050US48081,0
050US40099,0
050US13087,0
050US27155,0
050US27159,0
050US27169,0
050US36049,0
050US39059,0
050US05027,0
050US48087,0
050US48235,0
050US48243,0
050US48249,0
050US29181,0
050US31013,0
050US48281,0
050US48291,1
050US41009,0
050US28065,0
050US28069,0
050US29107,1
050US13061,0
050US28039,0
050US37081,0
050US37119,0
050US37171,0
050US28005,0
050US28113,0
050US17025,0
050US55049,0
050US48253,0
050US51550,0
050US46129,0
050US51065,0
050US51520,0
050US28063,0
050US28127,0
050US17049,0
050US01007,1
050US30097,0
050US01019,0
050US28015,0
050US55031,0
050US01085,0
050US55101,1
050US28135,0
050US28145,0
050US55129,0
050US46051,0
050US41057,0
050US46045,0
050US20081,0
050US20093,0
050US46043,0
050US29053,0
050US30103,0
050US35028,0
050US28019,0
050US37181,0
050US28073,0
050US46057,0
050US55135,0
050US28025,0
050US48085,0
050US48095,0
050US48111,0
050US48115,0
050US36021,0
050US30109,0
050US29131,0
050US28155,0
050US29039,0
050US48047,0
050US48105,0
050US28031,0
050US28035,0
050US05125,0
050US21143,0
050US39081,0
050US37005,0
050US34039,1
050US29051,0
050US21219,0
050US22049,0
050US06049,0
050US06087,0
050US17033,0
050US40119,0
050US29147,0
050US29151,0
050US46091,0
050US35027,0
050US35053,0
050US39031,0
050US39033,0
050US21073,0
050US28099,0
050US28147,0
050US51750,0
050US40123,0
050US27059,0
050US37041,0
050US39037,0
050US26105,0
050US48439,0
050US16055,0
050US39057,1
050US39065,0
050US29185,0
050US21047,0
050US21081,1
050US46103,0
050US37061,0
050US01045,0
050US31159,0
050US31165,0
050US31111,0
050US31115,0
050US56011,0
050US56017,0
050US56023,0
050US56027,0
050US12063,0
050US27055,0
050US01105,0
050US02122,0
050US25023,1
050US46061,0
050US47095,0
050US47099,0
050US56007,0
050US55093,0
050US55097,0
050US38039,0
050US46115,0
050US18049,0
050US18057,1
050US18077,0
050US18127,1
050US38029,0
050US38057,0
050US12101,0
050US47179,0
050US20163,0
050US39023,0
050US39139,0
050US30017,0
050US40129,0
050US40149,0
050US27085,0
050US31179,0
050US31183,0
050US32017,0
050US32021,0
050US32027,0
050US37003,0
050US35005,0
050US30021,0
050US49031,0
050US18019,1
050US38043,0
050US29083,0
050US39041,1
050US46037,0
050US47061,0
050US47069,0
050US47071,0
050US29097,0
050US32029,0
050US39027,0
050US21091,0
050US12081,0
050US41037,0
050US48121,0
050US48133,0
050US48269,0
050US48327,0
050US28101,0
050US29117,0
050US29121,0
050US46027,0
050US17055,0
050US16081,0
050US05079,0
050US20201,0
050US20205,0
050US48447,0
050US29139,0
050US47103,0
050US31121,0
050US31125,0
050US46135,0
050US05127,0
050US13199,1
050US21211,1
050US40091,0
050US19037,0
050US55141,0
050US30079,0
050US38019,0
050US38021,0
050US47027,0
050US47047,0
050US55027,0
050US21015,1
050US21087,0
050US20167,0
050US27035,0
050US18033,0
050US18039,0
050US36015,0
050US48305,0
050US13091,0
050US46033,0
050US36109,0
050US40085,0
050US37071,0
050US21019,0
050US12011,0
050US13119,0
050US19149,0
050US47023,0
050US08007,0
050US38083,0
050US20127,0
050US20129,0
050US20133,0
050US17013,1
050US12015,0
050US27017,0
050US31163,0
050US29141,0
050US29145,0
050US46031,0
050US36039,0
050US47083,0
050US55133,1
050US21009,0
050US29205,0
050US29211,0
050US48331,0
050US48363,0
050US36041,0
050US36093,0
050US28077,0
050US22089,1
050US22093,1
050US20187,0
050US23009,0
050US27049,0
050US13129,0
050US29007,0
050US42015,0
050US46029,0
050US28097,0
050US38009,0
050US38011,0
050US29215,0
050US29219,1
050US18045,0
050US27065,0
050US21035,0
050US21053,0
050US28111,0
050US29045,0
050US29073,0
050US54077,0
050US35041,0
050US44005,0
050US37073,0
050US38013,0
050US19051,0
050US05035,0
050US51760,1
050US53023,0
050US20003,0
050US20047,0
050US20119,0
050US20157,0
050US50015,0
050US40059,0
050US31063,0
050US41029,0
050US16011,0
050US38069,0
050US39005,0
050US17095,0
050US21157,0
050US40139,0
050US48137,0
050US48217,0
050US48299,0
050US18011,1
050US20121,1
050US31143,0
050US32005,0
050US31087,0
050US31117,0
050US42109,0
050US23005,0
050US17035,0
050US17039,0
050US20041,0
050US20137,0
050US42025,0
050US20179,0
050US26151,0
050US17079,0
050US51021,0
050US40109,1
050US40083,1
050US40137,0
050US29123,0
050US29187,0
050US41041,0
050US17155,0
050US18023,0
050US18063,1
050US18145,1
050US26161,0
050US38041,0
050US40063,0
050US35023,0
050US37157,0
050US37195,0
050US31181,0
050US37151,0
050US17101,0
050US12003,1
050US53003,0
050US19011,0
050US31007,0
050US40025,0
050US40147,0
050US41053,0
050US51840,0
050US13175,0
050US08123,0
050US27009,0
050US27057,0
050US26069,0
050US18135,0
050US31027,0
050US31043,0
050US55045,0
050US46025,0
050US17117,1
050US56009,0
050US42077,0
050US49053,0
050US18153,0
050US19123,0
050US21117,1
050US29186,0
050US31099,0
050US21105,0
050US13247,1
050US17077,0
050US18183,1
050US27007,0
050US19015,0
050US31045,0
050US29229,0
050US30041,0
050US31005,0
050US12043,0
050US39015,1
050US35025,0
050US38031,0
050US13147,0
050US05097,0
050US06105,0
050US08107,0
050US12103,0
050US13017,0
050US51183,1
050US13071,0
050US41063,0
050US39029,0
050US48027,0
050US19065,0
050US19093,0
050US13033,0
050US48375,1
050US48461,0
050US48495,0
050US19119,0
050US17087,0
050US51590,0
050US27079,0
050US42087,0
050US20007,0
050US20117,0
050US19121,0
050US19151,0
050US19179,0
050US27039,0
050US27063,0
050US48415,0
050US27111,0
050US27165,0
050US19107,0
050US20207,0
050US21061,0
050US38079,0
050US48193,0
050US48433,0
050US48505,0
050US13297,1
050US15005,0
050US19033,0
050US17201,0
050US19059,0
050US19183,0
050US20075,0
050US01011,0
050US39113,1
050US18167,0
050US37067,1
050US19063,0
050US27115,0
050US13231,1
050US26021,0
050US39141,0
050US51820,0
050US48059,0
050US55033,0
050US28045,0
050US27143,0
050US20039,0
050US27105,0
050US19177,0
050US20011,0
050US55087,0
050US39063,0
050US39149,0
050US28079,0
050US29155,0
050US54053,0
050US27149,0
050US36023,0
050US01003,0
050US01109,0
050US04015,0
050US05091,0
050US55017,0
050US55019,0
050US38047,0
050US38049,0
050US47171,0
050US26059,0
050US28139,0
050US26029,0
050US26111,0
050US35059,0
050US39085,1
050US35031,0
050US41071,0
050US27025,0
050US12085,0
050US40029,0
050US28009,0
050US33011,0
050US36001,0
050US23029,0
050US50023,0
050US01127,0
050US02164,0
050US29059,0
050US29063,0
050US36007,0
050US28131,0
050US29049,1
050US48099,0
050US22027,0
050US24037,0
050US26047,0
050US29217,0
050US04019,0
050US56043,0
050US20005,0
050US46013,0
050US46017,0
050US31049,0
050US55109,0
050US55137,0
050US56025,0
050US40049,0
050US51800,0
050US17045,0
050US50001,0
050US47007,0
050US26113,0
050US26129,0
050US36037,0
050US50013,0
050US38073,0
050US46069,0
050US56021,0
050US31185,0
050US33019,0
050US19193,0
050US55115,0
050US51035,0
050US01031,0
050US01123,0
050US35049,0
050US47011,0
050US31107,0
050US21233,0
050US53069,0
050US55095,0
050US55125,0
050US41013,0
050US36005,1
050US36055,1
050US48319,0
050US48359,1
050US48425,0
050US51670,1
050US54029,0
050US28119,0
050US55053,0
050US19039,0
050US12091,0
050US36035,0
050US39109,1
050US31085,0
050US31147,0
050US51530,0
050US28057,0
050US29037,1
050US47051,0
050US16017,0
050US20099,0
050US31017,0
050US40015,0
050US19091,0
050US29209,0
050US28081,0
050US55047,0
050US55055,0
050US05087,0
050US08087,0
050US39093,1
050US46053,0
050US46102,0
050US48393,0
050US36089,0
050US38025,0
050US35035,0
050US06029,0
050US06071,0
050US08063,0
050US54009,0
050US31135,0
050US17001,0
050US51071,0
050US32019,0
050US48013,0
050US48023,0
050US48033,0
050US48071,1
050US55041,0
050US39045,1
050US05033,0
050US29163,0
050US36083,0
050US54105,0
050US48019,0
050US51770,1
050US51775,1
050US13275,0
050US31079,0
050US08045,0
050US02198,0
050US13227,1
050US48181,0
050US48195,0
050US48211,0
050US48295,0
050US51620,0
050US55103,0
050US55065,0
050US13281,0
050US47137,0
050US46083,0
050US31129,0
050US31157,0
050US48297,0
050US46081,0
050US31001,0
050US55078,0
050US51710,0
050US51735,0
050US29169,0
050US20103,1
050US51660,0
050US38063,0
050US38081,0
050US31019,0
050US31011,0
050US31015,0
050US29175,0
050US30025,0
050US48101,0
050US48259,0
050US48463,0
050US19145,0
050US31101,0
050US55013,0
050US36003,0
050US29065,0
050US55009,0
050US47017,0
050US51640,0
050US55061,0
050US20197,0
050US51700,0
050US55063,0
050US50021,0
050US46019,0
050US48325,0
050US48329,0
050US48335,0
050US51077,0
050US08025,0
050US55131,1
050US34017,1
050US17037,1
050US29153,0
050US30011,0
050US31069,0
050US12017,0
050US20161,0
050US21059,0
050US39173,1
050US17093,1
050US17127,0
050US39087,0
050US35043,0
050US37045,0
050US55035,0
050US55099,0
050US31057,0
050US31075,0
050US31105,0
050US28061,0
050US17119,1
050US21121,0
050US21177,0
050US54103,0
050US55107,0
050US48443,0
050US48491,0
050US51009,0
050US51047,1
050US39145,0
050US40003,0
050US46119,0
050US19031,0
050US20019,0
050US20079,1
050US20107,1
050US46101,0
050US55117,0
050US55139,0
050US05081,0
050US12083,0
050US13127,0
050US29115,0
050US51119,0
050US51139,0
050US51730,1
050US37129,0
050US37167,0
050US38077,0
050US45079,0
050US06017,0
050US12125,0
050US19085,1
050US47015,1
050US48159,0
050US32007,0
050US17163,1
050US30111,0
050US31025,1
050US22019,0
050US47141,0
050US47175,0
050US48039,1
050US48223,0
050US48321,0
050US48387,0
050US46137,0
050US47059,0
050US01099,0
050US42129,1
050US48003,0
050US48265,0
050US48293,0
050US48437,0
050US06067,0
050US17143,0
050US01079,0
050US19069,0
050US16067,0
050US42057,0
050US27037,0
050US05139,0
050US27051,0
050US48075,0
050US45031,0
050US17169,0
050US17171,0
050US54091,0
050US13173,0
050US48237,0
050US20035,0
050US13131,0
050US20155,0
050US12117,0
050US13013,1
050US45049,0
050US48063,0
050US16077,0
050US49015,0
050US02105,0
050US22039,0
050US51097,1
050US06007,0
050US13241,0
050US01025,0
050US08067,0
050US13263,0
050US21037,1
050US16047,0
050US48255,0
050US47111,1
050US48153,0
050US48169,0
050US17199,0
050US46021,0
050US28093,0
050US29089,0
050US36101,0
050US37063,0
050US35029,0
050US29003,0
050US29015,0
050US51690,0
050US19129,1
050US21023,1
050US37135,0
050US38091,0
050US08095,0
050US48207,0
050US54075,0
050US25015,1
050US21115,0
050US39161,0
050US29043,0
050US13097,1
050US13155,0
050US38075,0
050US38093,0
050US39003,0
050US39021,0
050US01081,0
050US26127,0
050US26145,1
050US49039,0
050US50005,0
050US51167,0
050US51595,0
050US51678,0
050US41069,0
050US42085,0
050US22061,0
050US28027,0
050US51061,1
050US55029,0
050US21095,0
050US47079,0
050US42125,1
050US06015,0
050US16003,0
050US21107,0
050US16049,0
050US36063,1
050US51117,0
050US13153,0
050US23001,0
050US21185,1
050US27047,0
050US28003,0
050US28123,0
050US42039,0
050US18025,0
050US21161,0
050US27003,0
050US31155,1
050US45075,0
050US48201,1
050US39011,0
050US20115,0
050US20165,0
050US26107,0
050US40051,1
050US40077,0
050US18081,1
050US29103,0
050US29127,0
050US29161,0
050US39049,1
050US22007,0
050US05059,0
050US05143,0
050US40011,0
050US29179,0
050US40097,0
050US26049,1
050US21057,0
050US39111,0
050US46105,0
050US42093,0
050US08057,0
050US33009,0
050US39101,0
050US30063,0
050US36111,0
050US23017,0
050US45013,0
050US34011,0
050US48345,0
050US25027,0
050US47187,1
050US04025,0
050US08079,0
050US41067,0
050US18013,1
050US26081,1
050US26085,0
050US55081,0
050US21149,0
050US29071,1
050US29213,0
050US30091,0
050US19155,1
050US18087,0
050US18113,0
050US29101,0
050US18151,0
050US26157,0
050US29129,0
050US36087,1
050US47067,0
050US47033,0
050US47159,1
050US48073,0
050US30047,0
050US31059,0
050US22013,0
050US22085,0
050US24013,1
050US26109,0
050US04027,0
050US13105,0
050US21223,0
050US31061,0
050US47077,0
050US48031,0
050US16057,0
050US37011,0
050US21225,0
050US48501,0
050US37077,0
050US13163,0
050US13221,0
050US24041,0
050US26083,0
050US16005,0
050US49013,0
050US51001,0
050US51109,0
050US51163,0
050US53017,0
050US05075,0
050US05131,0
050US06065,0
050US01069,0
050US01121,0
050US04012,0
050US13039,0
050US40087,1
050US27027,0
050US27113,0
050US29099,1
050US48117,0
050US48147,0
050US17065,0
050US45033,0
050US31073,0
050US39075,0
050US48171,0
050US55079,1
050US26139,1
