HEROP_ID,PcpPer100k,SpPer100k
140US24003706401,13.79,0.0
140US24003731003,23.27,0.0
140US24013513001,143.35,0.0
140US24017850710,0.0,0.0
140US24017850902,0.0,0.0
140US24021750300,0.0,0.0
140US24021750504,153.85,68.38
140US24021751901,22.22,22.22
140US24021753001,42.34,42.34
140US24031701312,134.27,223.78
140US24031701423,0.0,0.0
140US24031701702,610.92,2252.77
140US24031702900,190.48,400.0
140US24031703702,48.04,0.0
140US24031705501,791.77,3840.06
140US24031705903,0.0,68.89
140US24031706012,0.0,30.16
140US24033800209,22.1,0.0
140US24033800413,0.0,0.0
140US24033802408,0.0,0.0
140US24033803002,0.0,0.0
140US24033803525,0.0,45.02
140US24033803801,0.0,0.0
140US24033805202,0.0,0.0
140US24033805906,0.0,0.0
140US24033806100,0.0,0.0
140US24033807305,0.0,30.28
140US24033801906,0.0,0.0
140US24510040100,1839.24,4927.34
140US24510080301,0.0,0.0
140US24510100100,268.7,268.7
140US24510120201,90.21,45.11
140US24510120500,0.0,131.87
140US24510130200,73.45,36.72
140US24510140300,170.0,42.5
140US24510020100,0.0,0.0
140US24033800606,0.0,0.0
140US24033801217,192.08,720.29
140US24033801411,0.0,0.0
140US24003750101,46.9,0.0
140US24003750801,0.0,0.0
140US24005400600,0.0,0.0
140US24005400800,0.0,71.94
140US24005402303,70.39,42.24
140US24005402506,0.0,0.0
140US24005404102,116.03,66.3
140US24005408503,135.76,217.21
140US24025301108,0.0,0.0
140US24025302902,49.22,0.0
140US24025306500,136.05,102.04
140US24027601108,51.48,51.48
140US24027605504,0.0,0.0
140US24027605601,122.76,76.72
140US24027606705,0.0,258.4
140US24031700104,0.0,0.0
140US24031700607,52.06,0.0
140US24031700706,22.87,0.0
140US24031700721,146.84,0.0
140US24031700828,0.0,0.0
140US24031701007,1318.61,4170.5
140US24003740105,0.0,25.91
140US24033801006,0.0,0.0
140US24033801208,0.0,0.0
140US24033801215,0.0,0.0
140US24033801313,147.93,88.76
140US24033801600,0.0,0.0
140US24033801801,100.86,252.14
140US24033801805,135.62,90.42
140US24033802104,0.0,0.0
140US24033802405,0.0,0.0
140US24033802805,0.0,0.0
140US24033803513,0.0,22.03
140US24033803602,0.0,79.49
140US24033803613,67.67,50.75
140US24013514202,0.0,0.0
140US24015031400,24.31,24.31
140US24017850709,191.06,14.7
140US24017850901,444.1,907.51
140US24033806601,0.0,23.84
140US24033806713,52.0,104.0
140US24033807407,0.0,17.02
140US24510151200,0.0,22.84
140US24510160400,0.0,0.0
140US24510170300,0.0,0.0
140US24510180200,0.0,0.0
140US24510200100,545.55,491.0
140US24510220100,69.2,553.63
140US24510250101,0.0,46.08
140US24510250207,0.0,0.0
140US24510260401,0.0,0.0
140US24043011000,15.43,0.0
140US24045000200,0.0,344.43
140US24047950000,172.51,115.01
140US24017851500,65.08,97.62
140US24033800520,0.0,0.0
140US24031705400,404.72,1416.53
140US24001000300,0.0,0.0
140US24001001800,0.0,0.0
140US24047950300,65.64,164.1
140US24047951200,29.51,29.51
140US24047951400,0.0,0.0
140US24510010200,34.86,0.0
140US24510010300,0.0,38.9
140US24510020200,217.98,1416.89
140US24510060100,0.0,0.0
140US24039930200,0.0,0.0
140US24021750200,114.55,286.37
140US24021750801,503.52,1040.62
140US24021752202,0.0,0.0
140US24021765100,129.53,181.35
140US24510080102,0.0,0.0
140US24510080600,0.0,0.0
140US24510130803,0.0,0.0
140US24510150400,0.0,0.0
140US24510260604,0.0,0.0
140US24510270101,0.0,0.0
140US24510270702,0.0,0.0
140US24510271001,0.0,0.0
140US24031701601,37.97,0.0
140US24031702101,16.2,0.0
140US24031702402,0.0,0.0
140US24031703000,56.43,1862.3
140US24031703213,0.0,0.0
140US24031703301,19.41,0.0
140US24031703403,0.0,0.0
140US24031703902,0.0,13.94
140US24031704803,0.0,128.7
140US24033800215,0.0,0.0
140US24510272006,28.3,0.0
140US24510280302,0.0,0.0
140US24043000200,54.88,27.44
140US24043000400,183.04,122.03
140US24043000700,646.48,1326.98
140US24027601107,0.0,0.0
140US24027602202,17.3,51.91
140US24027605502,0.0,0.0
140US24027606604,0.0,0.0
140US24005440701,915.09,2018.57
140US24005450400,86.51,86.51
140US24005490601,46.17,0.0
140US24005490703,31.1,186.63
140US24005491000,0.0,0.0
140US24005491600,0.0,0.0
140US24005492600,0.0,0.0
140US24013502000,0.0,0.0
140US24013505207,129.47,569.65
140US24013507703,32.82,0.0
140US24031700206,0.0,0.0
140US24025303605,16.44,0.0
140US24025303802,568.18,284.09
140US24027601103,49.04,98.07
140US24031700723,53.05,79.58
140US24031700816,82.86,449.81
140US24031700822,270.71,0.0
140US24031700835,229.26,187.58
140US24031701004,17.08,85.38
140US24031701214,0.0,0.0
140US24031701218,163.83,458.72
140US24031701313,0.0,26.53
140US24031701418,0.0,0.0
140US24005402302,378.24,522.33
140US24005402304,28.03,0.0
140US24031700306,0.0,0.0
140US24003702208,0.0,0.0
140US24003706302,32.43,32.43
140US24003730204,0.0,0.0
140US24003730402,197.27,263.03
140US24003731002,28.99,0.0
140US24003731307,230.1,184.08
140US24003740203,0.0,0.0
140US24005400200,0.0,0.0
140US24005400701,103.13,68.75
140US24005400900,953.82,351.41
140US24005408505,268.02,321.63
140US24005402505,0.0,27.13
140US24005403201,58.53,0.0
140US24005403602,17.34,69.36
140US24005404201,0.0,16.77
140US24005408303,60.7,30.35
140US24005411306,19.17,76.67
140US24005411308,0.0,0.0
140US24005420302,0.0,0.0
140US24005420600,0.0,135.78
140US24005430101,20.06,100.32
140US24005430900,41.22,41.22
140US24025301106,213.52,166.07
140US24025301205,0.0,0.0
140US24025302802,0.0,0.0
140US24025303203,109.05,163.58
140US24003702204,303.1,69.95
140US24033805908,928.94,510.92
140US24039930500,23.68,0.0
140US24003731103,0.0,69.01
140US24510150500,278.55,626.74
140US24510200702,0.0,0.0
140US24510270200,0.0,212.54
140US24510280403,0.0,19.0
140US24510110200,280.41,227.83
140US24031700904,588.42,557.45
140US24031701314,63.35,31.68
140US24031703218,52.63,421.05
140US24033800505,0.0,0.0
140US24033801209,0.0,0.0
140US24033801908,0.0,0.0
140US24033803527,30.34,0.0
140US24033805602,0.0,0.0
140US24039980400,50.66,50.66
140US24510010100,66.18,99.27
140US24031700811,46.13,138.38
140US24047951100,28.57,0.0
140US24510080700,0.0,0.0
140US24510150200,36.34,0.0
140US24510250203,1820.02,3185.04
140US24510280200,0.0,0.0
140US24023000400,0.0,33.51
140US24025303206,0.0,0.0
140US24027602900,86.0,0.0
140US24005490602,67.82,237.37
140US24013505208,0.0,20.55
140US24043000601,401.45,1204.34
140US24019970804,0.0,0.0
140US24033800108,0.0,0.0
140US24033800519,115.5,0.0
140US24033802203,0.0,22.49
140US24033804600,29.81,0.0
140US24031706010,0.0,0.0
140US24005401000,119.66,518.55
140US24005402406,0.0,0.0
140US24005408704,910.36,945.38
140US24005421101,33.94,0.0
140US24005452300,0.0,0.0
140US24003751000,0.0,25.04
140US24005430700,0.0,18.87
140US24005490302,0.0,146.38
140US24013508101,21.03,0.0
140US24021750100,0.0,0.0
140US24025301105,130.31,0.0
140US24025303606,0.0,0.0
140US24031700615,0.0,33.78
140US24031700820,0.0,0.0
140US24001000100,0.0,54.57
140US24031701800,0.0,0.0
140US24031705601,0.0,34.84
140US24041960400,322.76,683.5
140US24510270803,452.82,1358.46
140US24013507602,146.52,244.2
140US24031701420,85.42,0.0
140US24510080800,0.0,0.0
140US24510150300,0.0,0.0
140US24510270102,0.0,0.0
140US24003750202,289.18,86.76
140US24033803401,0.0,0.0
140US24039930300,44.48,0.0
140US24031703502,1022.57,1445.7
140US24003730603,63.94,0.0
140US24001001100,0.0,310.56
140US24025306400,0.0,0.0
140US24005451401,0.0,0.0
140US24005430200,37.69,37.69
140US24005402602,0.0,178.02
140US24005404202,57.14,662.78
140US24031704805,192.31,192.31
140US24005492001,0.0,0.0
140US24027606607,0.0,0.0
140US24047950700,82.75,124.12
140US24510140200,162.14,162.14
140US24005403801,0.0,60.68
140US24005408601,0.0,0.0
140US24005421000,441.01,55.13
140US24027601104,30.47,0.0
140US24033803700,37.4,0.0
140US24033807304,0.0,0.0
140US24003730800,41.29,206.44
140US24005400702,249.75,149.85
140US24033800513,0.0,0.0
140US24005492101,161.59,134.66
140US24013507704,0.0,0.0
140US24027606906,0.0,15.73
140US24031700715,29.55,29.55
140US24031701202,542.69,1049.2
140US24033801211,146.16,321.54
140US24033801312,0.0,0.0
140US24510230200,0.0,0.0
140US24510260403,0.0,0.0
140US24017850713,12.29,36.86
140US24019970702,101.09,151.63
140US24031701505,244.03,311.82
140US24031703219,87.74,175.49
140US24033800210,0.0,0.0
140US24033803402,0.0,0.0
140US24031701315,636.66,1119.65
140US24003730505,0.0,0.0
140US24021750600,512.21,1891.25
140US24031700309,304.41,727.21
140US24031704502,0.0,38.74
140US24510100200,0.0,0.0
140US24005401101,0.0,0.0
140US24015030100,0.0,0.0
140US24005451900,158.73,39.68
140US24005452400,249.22,155.76
140US24013510000,0.0,0.0
140US24015030400,541.38,1102.09
140US24015030601,26.34,0.0
140US24025305100,0.0,12.78
140US24011955201,0.0,0.0
140US24025305300,50.2,0.0
140US24027602201,56.53,28.26
140US24033806200,0.0,0.0
140US24033806300,184.64,0.0
140US24033806400,0.0,28.85
140US24033806714,0.0,0.0
140US24011955301,0.0,0.0
140US24011955500,0.0,0.0
140US24017850801,0.0,0.0
140US24017850906,0.0,0.0
140US24019970100,0.0,0.0
140US24021751003,34.23,68.47
140US24021751203,0.0,0.0
140US24015030905,0.0,0.0
140US24015031202,56.15,74.86
140US24003731105,113.15,28.29
140US24003740603,817.34,533.05
140US24013504201,15.73,62.92
140US24021750802,0.0,0.0
140US24021751001,0.0,0.0
140US24013505205,0.0,0.0
140US24013506102,0.0,0.0
140US24013507601,0.0,0.0
140US24013507702,0.0,0.0
140US24013509001,22.89,0.0
140US24019970300,23.87,47.74
140US24019970600,0.0,108.67
140US24021750702,236.41,295.51
140US24021751002,0.0,18.79
140US24021751301,73.69,147.38
140US24021751600,0.0,0.0
140US24003731203,0.0,14.36
140US24003731310,0.0,0.0
140US24003740103,0.0,0.0
140US24003740303,0.0,120.57
140US24003740601,0.0,0.0
140US24003740900,0.0,0.0
140US24003741000,279.0,318.85
140US24021751701,0.0,0.0
140US24005408507,0.0,0.0
140US24005408602,0.0,47.6
140US24005408900,112.99,0.0
140US24033801901,21.69,0.0
140US24005441000,0.0,0.0
140US24005450501,46.71,0.0
140US24003740701,0.0,0.0
140US24003730902,103.52,258.8
140US24001000500,43.16,1683.21
140US24001000700,59.54,89.31
140US24001001300,0.0,18.84
140US24005440600,929.61,973.88
140US24003750201,0.0,0.0
140US24003750203,0.0,0.0
140US24003750300,0.0,0.0
140US24003750803,0.0,0.0
140US24003750804,227.14,85.18
140US24005402503,194.36,155.49
140US24005403202,0.0,0.0
140US24005451000,0.0,0.0
140US24005451402,39.02,0.0
140US24005451500,0.0,25.46
140US24005451702,0.0,0.0
140US24005491202,0.0,0.0
140US24005491701,99.3,49.65
140US24005492102,0.0,0.0
140US24005451801,0.0,0.0
140US24005451803,0.0,0.0
140US24003751103,18.69,0.0
140US24021751903,0.0,16.51
140US24021752001,19.67,0.0
140US24031705200,0.0,60.13
140US24510080101,0.0,0.0
140US24510090100,0.0,0.0
140US24510090200,241.13,137.79
140US24510090500,214.48,107.24
140US24510090700,0.0,0.0
140US24510090800,34.46,0.0
140US24510100300,27.2,0.0
140US24005402403,49.16,147.49
140US24510130804,302.72,201.82
140US24003701300,24.85,12.43
140US24003751102,23.92,23.92
140US24033807200,57.4,57.4
140US24043010500,0.0,0.0
140US24043010801,0.0,22.02
140US24510120100,0.0,129.23
140US24510120202,1305.44,1991.63
140US24510120400,0.0,0.0
140US24033807405,53.94,71.92
140US24510130300,81.73,204.33
140US24001001900,71.33,35.66
140US24001002100,31.46,0.0
140US24031703214,12.43,0.0
140US24031703220,0.0,0.0
140US24031703601,64.09,42.73
140US24510130806,139.18,417.54
140US24510150701,0.0,0.0
140US24031700304,35.07,128.58
140US24031700310,0.0,0.0
140US24033807409,0.0,0.0
140US24041960700,57.95,57.95
140US24031700500,14.97,44.91
140US24031700608,0.0,51.83
140US24031703901,2457.58,3218.26
140US24031704100,20.34,81.35
140US24031704700,28.44,85.32
140US24031705000,2557.12,9201.43
140US24033805909,0.0,0.0
140US24031700610,0.0,0.0
140US24027605104,168.79,375.09
140US24027606606,74.5,37.25
140US24003702300,52.84,0.0
140US24003706101,27.02,54.04
140US24003707001,48.88,16.29
140US24003730203,0.0,0.0
140US24003730300,0.0,0.0
140US24003730502,499.36,885.95
140US24003730700,54.5,68.13
140US24031700312,46.77,62.36
140US24033801003,36.54,18.27
140US24005403402,124.51,640.34
140US24033801005,0.0,0.0
140US24033801207,329.18,1246.18
140US24033801214,0.0,0.0
140US24043000900,0.0,52.97
140US24043001002,25.46,0.0
140US24021751702,0.0,0.0
140US24021751902,51.2,0.0
140US24031703208,89.02,0.0
140US24031703212,10.38,10.38
140US24005403601,21.27,0.0
140US24005403702,253.86,1417.39
140US24005404404,80.52,80.52
140US24005404900,23.33,46.65
140US24005408100,35.28,52.92
140US24009860200,32.86,32.86
140US24009860402,0.0,0.0
140US24005406000,0.0,0.0
140US24005411101,0.0,45.91
140US24005411404,0.0,0.0
140US24005411407,37.27,27.95
140US24005420701,156.25,250.0
140US24005420900,28.83,0.0
140US24005421300,0.0,0.0
140US24005430400,93.28,279.85
140US24005440300,50.61,0.0
140US24001001600,0.0,60.1
140US24009860702,671.93,1606.78
140US24009860801,0.0,0.0
140US24017850202,0.0,0.0
140US24017850706,0.0,18.72
140US24031702602,0.0,0.0
140US24005980000,,
140US24017851400,11.49,22.97
140US24031702500,173.84,374.43
140US24003751200,252.79,189.59
140US24003980000,0.0,0.0
140US24005401200,163.35,228.68
140US24005401504,156.74,47.02
140US24005402306,0.0,0.0
140US24005452500,0.0,0.0
140US24005490100,51.77,284.75
140US24005490400,0.0,162.78
140US24005490500,1611.58,2403.71
140US24005490800,0.0,0.0
140US24027602303,0.0,25.48
140US24031700207,53.03,88.39
140US24033800203,0.0,0.0
140US24033800211,113.25,28.31
140US24033800214,0.0,0.0
140US24033800408,93.01,119.59
140US24033800511,0.0,0.0
140US24027602305,0.0,0.0
140US24027602700,0.0,252.8
140US24031705701,66.43,177.15
140US24031705702,0.0,21.52
140US24031705901,463.93,1716.54
140US24031706007,327.82,1188.36
140US24031706008,0.0,112.34
140US24031706009,0.0,55.06
140US24031706013,0.0,34.28
140US24033800514,0.0,0.0
140US24033800517,50.45,134.54
140US24033800705,0.0,0.0
140US24027604002,12.31,36.93
140US24510210100,78.99,78.99
140US24510230300,489.17,698.81
140US24510250301,42.46,0.0
140US24510250402,0.0,0.0
140US24510270902,0.0,0.0
140US24510271002,0.0,47.59
140US24510271801,103.38,172.29
140US24510272005,58.91,29.46
140US24510280401,143.72,28.74
140US24031701317,22.54,90.15
140US24031701408,90.58,120.77
140US24031701414,182.1,104.06
140US24021752204,119.19,166.87
140US24021752502,120.39,80.26
140US24021752602,0.0,0.0
140US24033801305,0.0,0.0
140US24021775400,79.7,0.0
140US24033800105,0.0,26.6
140US24033800106,385.65,385.65
140US24043011201,197.1,601.66
140US24045010101,81.43,179.15
140US24045010300,72.12,12.02
140US24023000200,23.74,0.0
140US24023000700,17.42,0.0
140US24025304102,0.0,25.61
140US24045010606,0.0,0.0
140US24510261100,55.8,0.0
140US24510270302,0.0,0.0
140US24510270600,0.0,0.0
140US24510270805,0.0,37.65
140US24021752802,81.54,0.0
140US24021773500,68.18,90.91
140US24043011500,12.81,12.81
140US24047951300,37.11,0.0
140US24047950600,0.0,32.87
140US24033802103,0.0,0.0
140US24033802106,0.0,0.0
140US24033802301,147.82,0.0
140US24027606706,160.8,100.5
140US24027606804,115.98,0.0
140US24027606806,0.0,0.0
140US24027606907,0.0,0.0
140US24029950500,0.0,0.0
140US24047950800,0.0,0.0
140US24047951700,0.0,27.62
140US24510060400,3997.09,28706.4
140US24510070300,0.0,0.0
140US24025301202,0.0,98.79
140US24025303501,497.81,286.62
140US24025303602,0.0,27.81
140US24025303900,130.21,86.81
140US24510260605,256.14,533.62
140US24031700613,125.23,46.96
140US24031700614,0.0,0.0
140US24031700616,398.57,692.26
140US24031700710,0.0,0.0
140US24033801701,0.0,22.72
140US24033801704,0.0,0.0
140US24033801708,0.0,0.0
140US24033800102,79.08,434.95
140US24025303102,0.0,0.0
140US24035810600,19.41,0.0
140US24025301401,26.87,26.87
140US24025301602,0.0,11.85
140US24033801311,0.0,0.0
140US24033801406,0.0,0.0
140US24510150900,0.0,0.0
140US24510151100,0.0,0.0
140US24510160801,0.0,0.0
140US24510170200,33.66,0.0
140US24510190300,0.0,0.0
140US24510200300,0.0,65.92
140US24510260201,0.0,0.0
140US24510260303,219.3,219.3
140US24025301703,0.0,81.7
140US24031701306,0.0,33.9
140US24033802600,0.0,0.0
140US24033802803,0.0,0.0
140US24033803508,0.0,0.0
140US24031701213,163.49,149.86
140US24033803520,0.0,0.0
140US24031701211,165.84,422.13
140US24033805802,0.0,0.0
140US24033805907,0.0,0.0
140US24037875700,0.0,26.89
140US24031700711,0.0,17.06
140US24031700719,42.23,21.11
140US24031700724,26.46,0.0
140US24031700815,0.0,0.0
140US24031700817,555.56,1916.67
140US24031700830,232.33,66.38
140US24031700834,0.0,0.0
140US24031700901,46.88,210.97
140US24031701001,33.92,67.84
140US24031701205,629.38,2088.4
140US24033803608,49.53,49.53
140US24033803612,0.0,33.11
140US24033804101,28.06,0.0
140US24033804200,877.19,1364.52
140US24033804900,0.0,0.0
140US24033805201,0.0,0.0
140US24033805500,87.59,116.79
140US24033805601,0.0,0.0
140US24033805801,0.0,0.0
140US24037875202,0.0,0.0
140US24031701506,0.0,0.0
140US24031701508,0.0,0.0
140US24031702000,57.8,38.54
140US24031702200,0.0,0.0
140US24041960300,258.67,698.4
140US24041960502,209.15,261.44
140US24033803512,0.0,0.0
140US24035810901,75.63,132.35
140US24035811000,217.92,726.39
140US24037876200,0.0,0.0
140US24031703402,55.96,0.0
140US24510090400,0.0,0.0
140US24510270802,0.0,0.0
140US24015030503,55.68,0.0
140US24510150702,0.0,0.0
140US24510150800,115.34,96.12
140US24510151000,20.17,20.17
140US24510160200,0.0,0.0
140US24510160500,0.0,0.0
140US24510160700,0.0,0.0
140US24510160802,0.0,0.0
140US24510180300,0.0,0.0
140US24510190200,0.0,0.0
140US24033800411,77.16,51.44
140US24033800504,61.24,122.47
140US24033800507,162.23,324.46
140US24033800509,48.98,58.77
140US24510270903,0.0,0.0
140US24510271101,299.85,49.98
140US24510271200,170.97,357.48
140US24510271501,504.57,1225.37
140US24510200400,0.0,61.58
140US24043001001,18.74,0.0
140US24510060300,53.62,0.0
140US24033803521,0.0,0.0
140US24019970200,17.04,0.0
140US24033800800,0.0,0.0
140US24510260404,266.43,532.86
140US24017851200,0.0,0.0
140US24021752900,0.0,30.85
140US24013508102,139.03,69.52
140US24013508200,14.62,0.0
140US24021767500,0.0,0.0
140US24510260301,81.97,0.0
140US24510260302,0.0,0.0
140US24033800704,39.53,79.05
140US24033800706,0.0,0.0
140US24033801004,20.05,40.1
140US24033801104,809.72,1349.53
140US24033801210,0.0,0.0
140US24033801213,0.0,0.0
140US24033801216,25.97,25.97
140US24510280102,16.19,0.0
140US24510280402,61.2,61.2
140US24033801905,183.67,200.37
140US24033801907,114.37,228.75
140US24033802107,26.27,52.55
140US24033802201,0.0,0.0
140US24033802204,0.0,15.76
140US24033802501,0.0,0.0
140US24033802502,0.0,0.0
140US24033801707,16.29,48.88
140US24017850802,154.5,115.87
140US24043011400,67.88,0.0
140US24045000500,126.54,537.8
140US24021775600,0.0,0.0
140US24510280404,213.37,177.81
140US24510280500,1295.8,5004.47
140US24009860701,166.61,299.9
140US24009860802,0.0,0.0
140US24023000500,0.0,49.04
140US24031704501,0.0,56.21
140US24031704503,99.4,273.36
140US24031704600,370.75,1091.66
140US24031704806,433.4,1126.84
140US24031705300,0.0,158.65
140US24021750506,0.0,0.0
140US24021752102,0.0,0.0
140US24021752301,0.0,19.77
140US24033800515,222.42,489.32
140US24033800608,0.0,0.0
140US24005402201,28.54,0.0
140US24033801310,0.0,0.0
140US24033801405,248.08,496.15
140US24033801407,0.0,0.0
140US24033801408,0.0,0.0
140US24033801410,0.0,0.0
140US24033801702,0.0,0.0
140US24033801706,0.0,0.0
140US24033801808,0.0,0.0
140US24033801904,577.48,0.0
140US24033807410,0.0,0.0
140US24021752801,0.0,0.0
140US24021772200,0.0,0.0
140US24021775302,43.06,43.06
140US24510070100,0.0,0.0
140US24510070200,0.0,0.0
140US24510080200,0.0,0.0
140US24510080500,0.0,0.0
140US24035810200,0.0,0.0
140US24035810700,0.0,24.81
140US24035810800,17.09,0.0
140US24017850708,0.0,0.0
140US24017850711,0.0,0.0
140US24031704200,705.16,1542.53
140US24031705602,152.07,1672.82
140US24033800206,298.95,124.56
140US24033800208,0.0,0.0
140US24033800213,230.8,83.93
140US24033800402,60.8,40.54
140US24033800403,52.31,0.0
140US24009860300,0.0,0.0
140US24003730901,75.02,0.0
140US24003731004,0.0,0.0
140US24003731102,25.86,0.0
140US24031702800,313.13,699.94
140US24031703201,12.57,12.57
140US24015031201,0.0,0.0
140US24033800516,127.65,357.42
140US24033800518,0.0,0.0
140US24033800601,0.0,0.0
140US24033800607,0.0,0.0
140US24510271802,77.91,0.0
140US24510271900,52.42,26.21
140US24510272004,0.0,25.65
140US24510280101,25.85,25.85
140US24033803524,0.0,0.0
140US24025301704,58.89,29.45
140US24025302100,0.0,47.94
140US24025302400,0.0,0.0
140US24043010600,0.0,0.0
140US24043010802,253.99,0.0
140US24043011202,176.17,242.24
140US24033803526,0.0,0.0
140US24033803606,0.0,0.0
140US24033803607,249.65,166.44
140US24033803610,27.88,0.0
140US24033803803,0.0,0.0
140US24025302901,35.12,35.12
140US24005407002,0.0,0.0
140US24033807408,0.0,16.49
140US24015030904,0.0,12.73
140US24510010500,50.61,50.61
140US24510020300,25.79,77.38
140US24510040200,7325.19,50499.45
140US24009860401,0.0,0.0
140US24009860501,58.83,88.25
140US24025303205,0.0,0.0
140US24013512000,139.66,0.0
140US24001000400,35.04,175.19
140US24001000600,239.23,854.41
140US24001001000,41.53,124.58
140US24001001200,762.87,921.81
140US24013504100,81.2,0.0
140US24013504202,0.0,0.0
140US24013505101,24.92,0.0
140US24043000800,88.26,0.0
140US24005401503,78.86,63.09
140US24003701200,0.0,24.48
140US24003740304,120.88,69.07
140US24003740400,16.46,16.46
140US24003740602,0.0,0.0
140US24003751500,115.74,72.34
140US24005451100,43.76,0.0
140US24005451200,104.9,78.68
140US24005490605,1568.01,7408.86
140US24005490900,369.09,461.36
140US24025303201,17.31,17.31
140US24025301204,0.0,0.0
140US24025301302,0.0,58.88
140US24025301402,0.0,0.0
140US24025301601,0.0,0.0
140US24009860600,0.0,0.0
140US24005491201,375.7,500.94
140US24047950400,34.53,0.0
140US24047950900,105.65,422.61
140US24047951000,232.12,464.23
140US24047951500,222.47,66.74
140US24037875000,15.68,15.68
140US24013506101,90.83,22.71
140US24013506200,19.4,0.0
140US24013507500,101.75,40.7
140US24005491401,0.0,0.0
140US24005491500,0.0,0.0
140US24005491900,491.27,0.0
140US24005492002,0.0,0.0
140US24005492200,20.6,41.2
140US24005492401,0.0,0.0
140US24005492402,0.0,0.0
140US24023000100,54.07,0.0
140US24005440400,18.65,0.0
140US24005404600,106.91,285.1
140US24033801307,213.22,799.57
140US24033801308,0.0,0.0
140US24033803519,49.97,66.62
140US24033803522,84.87,0.0
140US24031700717,53.24,53.24
140US24031700720,0.0,0.0
140US24031700722,237.91,79.3
140US24031700810,0.0,0.0
140US24031700812,0.0,0.0
140US24031700818,312.55,343.8
140US24510260700,0.0,0.0
140US24510261000,0.0,0.0
140US24510270401,17.78,17.78
140US24510270402,0.0,0.0
140US24510270502,23.47,0.0
140US24510270801,23.91,95.63
140US24035810902,0.0,0.0
140US24005440500,0.0,0.0
140US24005440900,0.0,0.0
140US24005441101,0.0,0.0
140US24005450100,52.0,26.0
140US24005450200,31.15,31.15
140US24005450504,0.0,0.0
140US24005450900,0.0,0.0
140US24005408304,19.14,95.68
140US24005408502,57.38,153.02
140US24003740201,110.22,27.56
140US24029950100,27.72,0.0
140US24031700208,128.04,42.68
140US24005408506,0.0,0.0
140US24013507802,401.86,782.57
140US24027606803,34.03,68.05
140US24027606805,89.41,111.76
140US24027606901,48.08,112.18
140US24027606904,0.0,20.65
140US24009860101,0.0,0.0
140US24045010102,27.68,525.88
140US24045010400,58.83,102.96
140US24045010502,165.56,238.0
140US24013513002,125.25,53.68
140US24039930600,70.08,140.15
140US24510250205,0.0,0.0
140US24510250303,0.0,0.0
140US24510250401,55.48,55.48
140US24510250500,22.64,0.0
140US24510260202,0.0,18.09
140US24013511000,0.0,0.0
140US24035810300,87.09,21.77
140US24005401301,0.0,51.11
140US24005401400,911.85,243.16
140US24037876100,0.0,0.0
140US24041960900,0.0,93.61
140US24043011600,0.0,0.0
140US24045010603,142.23,128.0
140US24045010701,0.0,0.0
140US24003731104,206.04,91.58
140US24003731202,24.06,24.06
140US24003731204,118.73,0.0
140US24003731309,18.27,18.27
140US24003731311,40.02,13.34
140US24003740102,10.06,10.06
140US24027605503,60.66,151.65
140US24027605505,0.0,32.7
140US24027605602,460.44,2059.86
140US24027606701,281.69,211.27
140US24003751700,0.0,0.0
140US24005400500,0.0,0.0
140US24005401102,219.78,439.56
140US24043010700,144.63,0.0
140US24015030602,19.27,0.0
140US24015030700,0.0,0.0
140US24037875600,185.83,162.6
140US24037875902,11.53,0.0
140US24017850201,0.0,0.0
140US24017850400,0.0,0.0
140US24017850600,0.0,0.0
140US24021740200,20.65,0.0
140US24021750505,13.95,0.0
140US24015031301,0.0,0.0
140US24510210200,171.77,85.89
140US24510240100,0.0,0.0
140US24510240200,0.0,0.0
140US24510240400,37.47,37.47
140US24510250103,1700.38,3547.35
140US24017850101,0.0,0.0
140US24021752302,0.0,0.0
140US24021752603,0.0,0.0
140US24043010100,0.0,0.0
140US24043010400,0.0,0.0
140US24033802804,101.34,20.27
140US24033803001,0.0,32.02
140US24033803100,0.0,0.0
140US24033803509,0.0,0.0
140US24033804300,0.0,27.53
140US24033806501,55.19,91.98
140US24033806706,0.0,0.0
140US24033806710,430.7,1840.25
140US24033806800,286.05,190.7
140US24033806900,18.5,18.5
140US24033807102,159.87,639.49
140US24033807301,0.0,0.0
140US24033807404,36.4,36.4
140US24510200600,0.0,0.0
140US24510200800,46.99,46.99
140US24031701507,0.0,19.6
140US24031701509,191.26,353.1
140US24031701701,55.34,193.69
140US24031701703,517.85,27.26
140US24031701704,0.0,0.0
140US24031702102,172.12,344.23
140US24031702301,54.63,0.0
140US24031702401,0.0,0.0
140US24031702700,0.0,13.13
140US24031703202,0.0,16.97
140US24031703209,261.38,322.88
140US24031703210,30.26,0.0
140US24017850904,181.37,192.04
140US24017850905,0.0,0.0
140US24017851001,25.52,76.57
140US24017851302,0.0,0.0
140US24510130400,0.0,0.0
140US24510130805,212.09,742.31
140US24510140100,202.02,0.0
140US24510150100,0.0,91.24
140US24043011302,0.0,0.0
140US24031703215,0.0,0.0
140US24031703216,25.06,0.0
140US24031703221,18.07,0.0
140US24031703401,18.0,36.0
140US24031703404,0.0,0.0
140US24031703701,0.0,0.0
140US24031703800,52.27,679.56
140US24031704000,15.14,15.14
140US24019970400,222.47,723.03
140US24510150600,31.96,0.0
140US24037875400,46.73,140.19
140US24033804001,0.0,0.0
140US24033804002,91.18,45.59
140US24033804102,67.76,67.76
140US24015030200,0.0,0.0
140US24015030506,12.52,12.52
