HEROP_ID,NoIntP
050US04027,18.58
050US13105,36.13
050US21223,24.76
050US31061,22.22
050US47077,23.56
050US48031,11.74
050US16057,9.1
050US37011,23.89
050US21225,21.46
050US48501,24.76
050US37077,18.34
050US13163,37.5
050US13221,30.83
050US24041,12.05
050US26083,22.57
050US16005,12.32
050US49013,12.87
050US51001,26.09
050US51109,18.25
050US51163,22.17
050US53017,15.44
050US05075,25.61
050US05131,20.09
050US06065,10.94
050US01069,22.35
050US01121,22.94
050US04012,33.09
050US13039,11.47
050US40087,12.12
050US27027,14.61
050US27113,14.61
050US29099,11.99
050US48117,18.42
050US48147,23.46
050US17065,23.82
050US45033,38.81
050US31073,14.76
050US39075,40.29
050US48171,17.85
050US55079,18.33
050US26139,10.17
