HEROP_ID,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age55_59,Age60_64,AgeOv65,Und45P,HispP,AsianP,NoHsP,ChildrenP,Age45_49,Age50_54,AgeOv18,EssnWrkE,AreaSqMi,AlcTot,AlcDens,AlcPerCap,Ndvi
050US36067,289157,26583,55371,34190,32440,179889,33947,30336,75035,56.4,4.79,3.69,9.3,0.22,29573,33508,364192,91464.0,778.38,61.0,0.08,0.0,0.19
050US39105,13745,1213,2867,1394,1122,7918,1817,1728,4389,51.8,0.51,0.08,17.24,0.22,1531,1697,18134,5353.0,430.1,1.0,0.0,0.0,0.27
050US27153,13580,1632,3202,1482,1316,7636,1846,1961,5051,51.02,5.72,0.48,12.98,0.24,1408,1704,18631,6539.0,944.96,6.0,0.01,0.0,0.18
050US27157,12412,1190,2629,1230,1070,6894,1659,1606,4450,49.83,2.85,0.43,7.81,0.22,1335,1737,16862,5994.0,522.95,5.0,0.01,0.0,0.13
050US28013,8462,869,2033,932,841,5093,928,1080,2623,54.87,5.89,0.23,22.91,0.24,966,979,11085,3622.0,586.57,1.0,0.0,0.0,0.22
050US26023,25689,2646,5781,2759,2252,15235,3574,2840,7709,54.29,4.63,0.65,10.91,0.23,2760,3039,33398,11254.0,506.41,3.0,0.01,0.0,0.15
050US37001,98066,9347,20421,12388,10389,61403,10647,10049,26307,56.78,12.4,1.56,14.47,0.23,10960,11442,124373,37980.0,423.43,9.0,0.02,0.0,0.21
050US55077,8593,790,1713,768,617,4244,1355,1353,3595,44.37,3.26,0.36,11.57,0.2,897,1260,12188,4247.0,455.7,2.0,0.0,0.0,0.2
050US29203,4737,451,1037,586,365,2631,644,677,1710,49.95,1.82,0.0,19.17,0.22,490,606,6447,1944.0,1003.82,2.0,0.0,0.0,0.24
050US29133,8392,620,1916,904,588,5165,976,693,2345,56.02,2.05,0.05,25.51,0.22,974,1059,10737,2667.0,411.58,5.0,0.01,0.0,0.14
050US29149,5800,655,1299,641,518,3218,713,905,2526,48.34,1.72,0.41,18.18,0.22,588,795,8326,2523.0,789.79,4.0,0.01,0.0,0.22
050US31031,3315,407,667,295,256,1962,423,462,1224,52.44,3.14,0.33,8.74,0.22,287,358,4539,1423.0,5960.18,3.0,0.0,0.0,0.12
050US31035,3490,412,863,346,366,2013,536,409,1220,52.76,8.97,0.16,9.33,0.24,371,408,4710,1774.0,572.29,,,,0.16
050US31037,6211,952,1788,744,656,4227,709,602,1336,64.75,45.46,0.59,29.77,0.3,578,568,7547,3472.0,411.64,1.0,0.0,0.0,0.16
050US38027,1269,183,224,110,153,757,157,165,534,50.32,0.0,0.0,9.98,0.22,126,167,1803,516.0,630.17,1.0,0.0,0.0,0.11
050US13205,13703,1357,2997,1409,1358,8717,1507,1353,3517,58.27,4.53,0.45,25.3,0.23,1447,1537,17220,4646.0,512.16,1.0,0.0,0.0,0.2
050US13315,5705,468,965,559,517,3614,650,539,1449,57.05,4.51,0.0,17.72,0.19,593,568,7154,1391.0,377.81,,,,0.21
050US16033,636,100,180,130,75,474,19,59,111,70.01,46.89,0.0,39.19,0.31,67,67,747,335.0,1763.14,,,,0.11
050US17043,582140,55318,120789,62132,58606,359159,68587,60313,134729,57.45,14.17,11.67,7.4,0.23,63976,68872,716869,169597.0,327.73,107.0,0.33,0.0,0.13
050US47101,6811,657,1525,616,718,3977,742,1059,2468,51.51,2.24,0.69,15.37,0.22,761,767,9279,2885.0,282.09,1.0,0.0,0.0,0.29
050US48385,1588,228,314,217,190,919,301,276,1117,43.11,19.83,0.06,15.33,0.2,139,95,2705,594.0,699.16,2.0,0.0,0.0,0.12
050US48399,5698,573,1417,672,680,3558,661,740,2127,53.81,33.9,0.24,21.48,0.24,566,668,7825,2343.0,1051.07,2.0,0.0,0.0,0.06
050US55085,20414,1536,3457,1688,1629,10070,3173,3286,8837,42.62,1.46,0.47,7.05,0.17,2110,2876,29251,8766.0,1113.93,5.0,0.0,0.0,0.23
050US40131,54745,5313,12383,6425,5837,34330,6234,5836,14195,57.29,4.59,1.39,7.89,0.24,6039,6484,68940,20773.0,675.62,11.0,0.02,0.0,0.18
050US48093,7211,762,1709,1012,572,4300,837,980,3261,50.17,27.63,0.55,16.21,0.22,726,920,10472,3072.0,937.75,5.0,0.01,0.0,0.11
050US36019,53406,3945,8048,6023,7824,33373,5953,5542,12853,56.15,2.86,1.46,12.12,0.18,5156,5924,66259,18963.0,1037.75,10.0,0.01,0.0,0.2
050US31051,3170,391,766,381,318,1872,480,418,1127,52.71,13.26,0.07,11.41,0.25,343,349,4297,1694.0,476.11,,,,0.18
050US41025,4034,372,840,411,350,2329,537,604,1695,48.99,5.05,0.0,10.22,0.21,382,469,5729,1311.0,10134.39,1.0,0.0,0.0,0.07
050US47087,6986,503,1210,711,617,3848,890,1037,2492,47.88,2.01,0.07,21.53,0.18,776,859,9478,2617.0,308.64,1.0,0.0,0.0,0.3
050US28023,9214,890,2049,1020,953,5575,1196,1089,3113,53.45,0.41,0.0,18.98,0.23,944,1072,12327,3920.0,691.57,,,,0.25
050US48485,83391,8617,16548,10463,11987,57218,8612,7224,18676,62.5,18.83,2.23,13.52,0.23,7073,7850,102067,28947.0,627.59,25.0,0.04,0.0,0.08
050US48489,13546,1398,3011,1734,2011,10023,1028,1122,2906,66.34,88.12,0.0,34.1,0.24,1147,1119,16452,4151.0,590.59,,,,0.06
050US50025,26156,1943,4437,2521,2429,14227,3775,3793,9065,47.76,2.28,1.12,6.6,0.18,2709,3201,35221,9924.0,785.5,2.0,0.0,0.0,0.31
050US21075,3620,409,747,297,392,2092,391,520,1232,52.3,1.88,0.11,21.76,0.22,500,319,4852,1312.0,205.93,5.0,0.02,0.0,0.18
050US21083,21577,2509,4885,2480,2125,13409,2661,2287,6673,55.78,6.44,0.45,14.69,0.24,2326,2544,28250,9235.0,551.75,3.0,0.01,0.0,0.19
050US26027,30440,2553,6219,3310,2798,16938,4054,4069,10202,49.96,3.79,0.84,12.14,0.21,3528,3897,40642,13508.0,490.1,4.0,0.01,0.0,0.17
050US30067,9811,839,1649,733,715,5343,1366,1470,3412,48.2,2.98,0.09,4.57,0.19,1011,1156,13223,3801.0,2802.46,4.0,0.0,0.0,0.15
050US30095,5372,440,1208,637,382,2847,899,803,1988,47.77,3.93,0.43,5.1,0.22,584,641,7360,2492.0,1796.74,1.0,0.0,0.0,0.13
050US36073,26066,2113,4459,2523,2448,15069,3417,2877,6944,52.56,4.76,0.79,12.89,0.2,2841,3455,33010,10241.0,391.26,3.0,0.01,0.0,0.2
050US48049,21975,2053,4882,2768,2409,13802,2801,2343,7236,54.81,21.94,0.74,13.86,0.23,2217,2500,29211,8210.0,944.45,4.0,0.0,0.0,0.09
050US48069,4357,604,1339,595,532,2875,477,485,1151,61.87,64.25,1.18,26.16,0.29,404,452,5508,1736.0,894.44,1.0,0.0,0.0,0.07
050US13273,5173,553,1156,596,475,3136,685,581,1622,54.69,2.73,2.29,23.42,0.23,506,620,6795,1750.0,335.74,,,,0.19
050US45081,12019,1249,2496,1502,983,7077,1558,1307,3818,53.31,15.59,0.0,20.78,0.22,1268,1526,15837,5251.0,452.9,3.0,0.01,0.0,0.23
050US46005,10464,1399,2831,949,883,6430,1078,1562,3041,58.02,9.81,9.27,14.73,0.26,941,1092,13505,5000.0,1258.7,3.0,0.0,0.0,0.11
050US46011,23472,2127,3741,3925,6301,18163,1540,1738,3823,70.19,2.95,2.86,4.59,0.2,1487,1620,27295,8629.0,792.2,1.0,0.0,0.0,0.15
050US29021,54909,5718,11335,5521,6067,35477,5911,5374,13819,58.97,6.49,1.03,11.76,0.23,5370,6072,68728,22846.0,408.24,6.0,0.01,0.0,0.14
050US29035,3452,349,848,466,333,2101,410,501,1201,53.22,2.39,0.0,16.85,0.25,369,418,4653,1350.0,507.36,2.0,0.0,0.0,0.27
050US26037,47661,4329,10118,5184,5086,28723,5796,5181,12490,55.42,4.5,1.57,5.85,0.23,5351,5908,60151,16735.0,566.42,1.0,0.0,0.0,0.17
050US26051,13860,1264,2674,1428,1154,7255,2073,2178,6544,44.26,1.57,0.49,13.27,0.19,1522,1779,20404,5034.0,501.78,4.0,0.01,0.0,0.22
050US40001,12896,1586,3260,1518,1398,8272,1450,1314,3378,59.32,6.61,0.66,19.77,0.26,1350,1503,16274,5190.0,573.68,3.0,0.01,0.0,0.24
050US40005,8146,812,1806,745,822,5047,1008,907,2590,55.25,3.5,0.62,17.35,0.23,846,858,10736,2597.0,975.51,1.0,0.0,0.0,0.2
050US40033,3421,298,777,452,334,2134,413,396,1147,54.12,7.64,0.0,14.16,0.23,340,424,4568,1220.0,632.65,1.0,0.0,0.0,0.09
050US08053,498,38,63,39,13,185,104,139,241,32.57,5.81,0.34,6.21,0.16,55,53,739,172.0,1117.23,1.0,0.0,0.0,0.15
050US12031,590806,62490,114774,54020,64238,386225,62214,54211,123480,60.97,9.32,4.66,10.45,0.23,58422,62413,714286,189917.0,762.93,108.0,0.14,0.0,0.13
050US12119,44876,2142,5227,2795,2505,19809,6835,11262,67271,22.46,5.65,0.9,8.43,0.07,3795,4658,112147,11636.0,557.11,11.0,0.02,0.0,0.17
050US13073,90767,9373,21700,10154,8726,59851,8923,8901,18706,61.73,6.44,4.07,7.38,0.26,9879,9962,109473,28364.0,290.07,11.0,0.04,0.0,0.18
050US55105,98095,9851,21508,10789,10153,60430,11756,10369,25528,56.74,8.52,1.21,9.44,0.24,10748,11579,123623,43182.0,718.13,13.0,0.02,0.0,0.14
050US55119,11766,1160,2858,1274,1023,6547,1734,1528,3713,51.9,1.98,0.16,11.35,0.24,1267,1549,15479,6199.0,975.03,,,,0.26
050US41011,35704,3105,6569,3434,3102,19683,4506,5900,15845,46.37,6.38,1.17,11.15,0.19,3427,4273,51549,13676.0,1596.03,9.0,0.01,0.0,0.23
050US51079,11602,1110,2686,1296,823,7026,1241,1383,3135,55.75,5.88,1.51,13.59,0.24,1262,1567,14737,4190.0,155.93,,,,0.27
050US32013,10177,1239,2683,1100,883,6498,1062,1197,2083,61.64,26.75,0.5,16.39,0.27,1059,1083,12260,4804.0,9640.75,2.0,0.0,0.0,0.05
050US27095,14921,1654,3487,1631,1311,8967,1888,1705,4567,54.84,2.35,0.8,10.18,0.24,1580,1880,19488,7182.0,572.36,6.0,0.01,0.0,0.19
050US27101,4492,439,1037,451,390,2446,691,622,2088,46.95,3.83,1.25,9.56,0.21,442,588,6580,2175.0,704.66,6.0,0.01,0.0,0.15
050US27109,92880,10758,21099,9005,8741,59817,11301,8625,22399,59.89,4.84,5.82,5.6,0.25,8912,10154,115279,39909.0,653.51,25.0,0.04,0.0,0.14
050US27125,2246,274,555,232,154,1288,340,291,777,52.82,3.72,0.07,6.62,0.25,207,276,3023,966.0,432.41,1.0,0.0,0.0,0.12
050US54049,34522,3296,6138,3671,4585,21444,3566,4132,10654,54.65,1.27,0.64,10.71,0.2,3714,3553,45176,13088.0,308.74,,,,0.25
050US54073,4699,348,798,399,508,2792,613,456,1377,52.46,0.59,0.0,10.71,0.19,539,584,6076,1826.0,130.12,,,,0.28
050US55067,11093,908,2076,1176,912,5887,1815,1411,4353,46.29,1.92,0.22,9.35,0.19,1152,1562,15446,4865.0,870.69,1.0,0.0,0.0,0.25
050US55073,81486,8063,17707,8522,7780,48827,10211,9068,22508,55.15,2.69,5.81,8.33,0.23,8821,10059,103994,35158.0,1545.26,5.0,0.0,0.0,0.18
050US17137,21204,1775,3684,2275,2691,13247,2410,2336,6652,54.34,2.37,0.76,8.3,0.19,1998,2324,27856,7911.0,568.8,4.0,0.01,0.0,0.17
050US42121,30926,2650,5760,3027,2737,16802,4453,4540,11027,48.14,1.08,0.36,10.24,0.2,3256,3888,41953,13184.0,674.28,3.0,0.0,0.0,0.24
050US44001,30113,1973,5447,4120,3192,17476,4459,3059,9406,50.91,2.91,2.04,9.9,0.19,3275,3805,39519,10319.0,24.14,9.0,0.37,0.0,0.15
050US48107,3212,400,927,454,327,2149,391,356,1058,59.31,55.64,0.24,23.85,0.27,259,321,4270,1351.0,900.19,,,,0.05
050US39099,137967,12009,26141,14066,14619,81169,18052,17456,46245,51.64,5.84,0.85,9.09,0.2,14071,15921,184212,54201.0,411.5,17.0,0.04,0.0,0.18
050US39103,106929,9539,23274,11878,9469,62842,13438,11819,29672,53.96,2.0,1.25,5.1,0.23,12813,13860,136601,39403.0,421.39,4.0,0.01,0.0,0.22
050US32009,516,33,154,9,16,267,94,77,269,46.28,18.96,0.0,12.22,0.2,45,42,785,207.0,3581.87,,,,0.03
050US41027,13965,1482,3158,1638,1303,8792,1506,1540,3460,58.07,31.47,1.51,18.95,0.25,1591,1602,17425,6589.0,522.09,5.0,0.01,0.0,0.18
050US41049,6408,873,1722,848,692,4025,837,775,1662,59.03,35.88,0.62,24.69,0.28,728,593,8070,3070.0,2030.52,1.0,0.0,0.0,0.08
050US48507,6883,925,2092,783,1182,4864,666,565,1665,64.97,93.74,0.03,38.03,0.3,609,745,8548,2775.0,1297.4,1.0,0.0,0.0,0.09
050US49009,385,25,82,36,51,198,97,36,100,49.84,3.27,0.0,3.83,0.21,23,51,485,189.0,696.98,,,,0.1
050US49021,29168,4110,7993,4359,5522,22087,2546,2310,6072,68.81,8.58,0.65,7.21,0.29,2389,2184,35240,10094.0,3296.32,2.0,0.0,0.0,0.09
050US56041,12040,1502,3576,1477,1139,7768,1762,1168,2498,62.33,9.14,0.11,7.23,0.29,1099,1236,14538,5409.0,2081.71,8.0,0.0,0.0,0.09
050US51011,9133,887,1820,1096,685,5368,1213,1088,3100,51.84,1.46,0.15,15.85,0.21,1012,1089,12233,3472.0,334.22,,,,0.26
050US51025,10478,730,1569,1026,1076,6292,1325,1154,3367,51.55,2.18,0.59,21.0,0.17,1059,1169,13845,3842.0,566.23,,,,0.25
050US21045,9097,938,1966,978,927,5548,1035,1056,3127,53.51,2.91,0.22,24.98,0.23,1047,1079,12224,3513.0,444.24,,,,0.29
050US21113,31992,3437,7290,3754,3748,20514,3526,3031,7542,59.6,3.36,1.43,13.28,0.25,3552,3530,39534,12042.0,172.16,4.0,0.02,0.0,0.24
050US21141,15661,1715,3561,1778,1433,9602,2048,1658,4782,55.41,2.8,0.25,15.73,0.24,1585,1898,20443,6743.0,552.21,2.0,0.0,0.0,0.21
050US41059,45754,5240,11163,5180,5132,30381,4637,4725,11454,60.84,26.42,0.87,17.82,0.26,4698,4600,57208,18629.0,3215.43,5.0,0.0,0.0,0.08
050US40017,83593,9415,20586,8919,7520,56214,8536,7441,17179,63.06,8.62,2.96,7.7,0.26,8760,8579,100772,30046.0,896.64,21.0,0.02,0.0,0.11
050US56045,4255,372,915,323,476,2431,375,812,1340,52.37,1.51,4.37,7.76,0.21,363,492,5595,1796.0,2397.99,1.0,0.0,0.0,0.12
050US23019,97275,7161,15696,10564,10935,58666,11651,11095,26437,53.72,1.32,1.04,8.42,0.18,9754,11288,123712,35030.0,3397.18,7.0,0.0,0.0,0.24
050US51043,8453,670,1697,987,808,4557,1331,950,2889,48.2,5.21,0.76,11.33,0.21,1038,1233,11342,3289.0,175.93,1.0,0.01,0.0,0.27
050US48251,98427,10772,24383,11668,10001,63763,11444,8798,22330,60.51,20.83,0.91,15.21,0.26,10758,11227,120757,40929.0,724.8,12.0,0.02,0.0,0.12
050US51135,9609,820,1699,1046,929,5827,1031,1048,2870,53.85,4.24,0.3,21.8,0.19,1072,1133,12479,3279.0,314.39,1.0,0.0,0.0,0.26
050US22095,26892,2834,6059,2865,2962,16905,3127,2758,5744,59.38,5.88,1.07,13.82,0.25,2839,3180,32636,10518.0,214.32,1.0,0.0,0.0,0.18
050US22125,10789,622,1518,1145,1082,6573,1222,1011,2049,56.66,1.55,0.67,17.99,0.17,1165,1217,12838,3376.0,403.32,,,,0.24
050US26061,22978,1886,4176,3558,5524,16287,2070,2212,6033,61.47,1.57,2.98,7.15,0.2,1683,2013,29011,7236.0,1009.1,2.0,0.0,0.0,0.28
050US48231,55502,5804,12445,6695,6266,35078,6545,5474,14522,57.87,15.84,1.26,14.99,0.24,6001,6283,70024,19493.0,840.34,4.0,0.0,0.0,0.14
050US48279,7396,970,2130,934,877,4830,918,734,2144,59.79,55.23,0.59,25.95,0.28,731,805,9540,3085.0,1016.18,3.0,0.0,0.0,0.05
050US04003,71933,7645,15529,7942,7696,45314,7370,9579,26550,54.24,35.32,1.87,12.82,0.22,6772,7520,98483,20520.0,6164.54,9.0,0.0,0.0,0.05
050US29081,4584,529,1225,516,400,2734,591,640,1873,52.47,2.16,0.09,12.8,0.25,419,543,6457,2024.0,722.51,,,,0.19
050US31023,4537,494,1031,559,411,2625,670,543,1629,51.44,3.24,0.66,7.86,0.24,466,609,6166,2405.0,584.9,1.0,0.0,0.0,0.15
050US37189,38851,1788,3967,6903,10475,28091,3185,3272,8200,62.54,3.48,0.95,10.47,0.13,2723,2891,47051,10014.0,312.42,6.0,0.02,0.0,0.26
050US38007,577,89,109,32,31,316,103,68,150,54.33,6.03,0.0,11.24,0.23,54,57,727,248.0,1148.83,1.0,0.0,0.0,0.1
050US51630,19494,2046,3080,2453,3822,14573,1459,1253,3023,69.19,10.76,2.34,10.26,0.21,1443,1592,22517,5864.0,10.45,5.0,0.48,0.0,0.15
050US42013,73927,6581,14374,7442,6927,43510,9473,8864,24518,52.05,1.22,0.7,9.07,0.21,7872,8650,98445,28900.0,525.8,9.0,0.02,0.0,0.2
050US42117,24434,2176,4572,2654,2660,14271,3249,2958,8578,50.98,1.26,0.57,10.16,0.2,2519,2903,33012,10307.0,1133.77,4.0,0.0,0.0,0.32
050US26065,194469,16346,31779,27084,39894,139334,17326,16102,36861,64.74,7.7,6.48,7.3,0.2,15525,16291,231330,58520.0,556.13,27.0,0.05,0.0,0.15
050US29167,18709,1892,3972,2699,2782,12296,2176,1833,5575,57.56,2.4,0.5,12.48,0.23,1794,2011,24284,7672.0,635.52,,,,0.23
050US19191,12686,905,2159,1791,2112,7820,1640,1431,3957,53.35,2.19,1.32,5.33,0.18,1137,1352,16643,5819.0,689.83,,,,0.17
050US29085,4657,409,866,476,306,2230,725,828,3140,37.41,1.61,0.09,15.11,0.17,529,641,7797,2023.0,398.81,,,,0.23
050US40035,8463,810,1845,884,784,5152,1054,892,2818,53.87,3.56,0.9,13.44,0.22,880,1042,11281,3183.0,761.35,3.0,0.0,0.0,0.2
050US49027,6726,1013,2291,947,716,4482,920,694,2045,61.15,13.05,0.93,11.34,0.31,607,681,8771,2968.0,6604.96,1.0,0.0,0.0,0.05
050US50009,3569,262,626,333,271,1761,558,558,1526,42.67,1.34,0.56,14.19,0.18,427,490,5095,1695.0,663.6,1.0,0.0,0.0,0.26
050US47139,10028,771,1948,986,879,5584,1530,995,3366,49.48,2.0,0.06,19.69,0.2,1277,1311,13394,4242.0,434.6,3.0,0.01,0.0,0.27
050US47153,8716,746,1805,843,829,5177,1195,932,2871,52.46,3.51,0.0,17.5,0.21,969,1035,11587,3343.0,265.85,1.0,0.0,0.0,0.26
050US48497,38994,4302,8944,4366,3784,23931,4731,4058,9502,57.51,19.03,0.43,14.93,0.25,4430,4741,48496,15238.0,904.39,7.0,0.01,0.0,0.12
050US13223,98028,10029,24366,11400,9813,64579,9899,6949,15766,63.51,6.09,1.01,9.91,0.27,12811,11441,113794,32419.0,312.29,8.0,0.03,0.0,0.23
050US55127,64026,5319,12614,7648,9653,39669,8282,6389,16928,55.92,11.04,1.02,9.43,0.21,6463,7349,80954,27365.0,555.43,17.0,0.03,0.0,0.15
050US56001,27579,1935,3548,3213,8311,21492,1701,2049,4135,70.8,9.45,3.06,4.02,0.17,1590,1652,31714,8813.0,4274.31,6.0,0.0,0.0,0.08
050US56005,30560,3666,7766,2806,3015,20340,3593,2834,3971,66.6,8.54,0.34,7.7,0.28,2591,2947,34531,13500.0,4802.04,8.0,0.0,0.0,0.08
050US21201,1277,101,232,146,132,759,168,99,469,50.96,0.61,0.0,22.0,0.19,134,181,1746,545.0,99.92,,,,0.3
050US20023,1403,144,321,178,122,838,191,221,701,48.67,6.5,0.04,6.49,0.21,115,146,2104,659.0,1019.88,2.0,0.0,0.0,0.09
050US47169,6326,594,1012,732,650,4205,648,512,1351,60.7,0.68,0.19,19.85,0.2,613,638,7677,2074.0,114.34,2.0,0.02,0.0,0.25
050US50019,15789,1345,2974,1497,1397,8881,1871,2367,5838,49.05,1.44,0.24,12.45,0.2,1749,1886,21627,6219.0,693.57,1.0,0.0,0.0,0.24
050US48413,1734,187,525,174,174,1109,187,224,485,59.49,52.37,0.0,21.49,0.28,151,193,2219,781.0,1310.64,,,,0.06
050US46059,1795,199,415,150,198,987,284,229,793,48.5,0.79,0.55,6.33,0.22,167,227,2588,781.0,1436.64,1.0,0.0,0.0,0.1
050US46063,781,70,146,101,82,492,76,118,233,54.0,1.98,0.31,7.46,0.23,105,71,1014,304.0,2671.56,,,,0.1
050US46077,2762,312,602,277,235,1537,371,440,1111,49.35,2.17,0.2,8.67,0.22,245,349,3873,1299.0,832.23,,,,0.14
050US46087,2975,413,843,348,292,1814,380,385,1031,55.71,3.48,0.0,12.25,0.27,298,347,4006,1365.0,574.2,,,,0.17
050US46089,1198,156,259,111,85,661,231,126,692,45.52,0.63,0.42,16.54,0.2,107,132,1890,500.0,1136.64,,,,0.12
050US56015,7770,781,1528,863,886,4749,1013,972,2864,52.52,10.62,0.54,7.39,0.21,659,872,10634,3519.0,2225.6,3.0,0.0,0.0,0.11
050US47177,23914,2432,5495,2508,2298,14874,2604,2758,6929,56.36,8.93,0.6,20.9,0.24,2536,2826,30843,10516.0,432.67,1.0,0.0,0.0,0.25
050US48017,4068,491,1063,550,581,2997,366,460,1000,64.17,64.27,0.99,25.91,0.29,376,339,5068,1882.0,826.97,3.0,0.0,0.0,0.05
050US48131,6368,813,1725,633,930,4293,903,318,2025,60.16,89.26,0.0,32.89,0.26,646,632,8393,2850.0,1793.47,1.0,0.0,0.0,0.12
050US48143,27020,2449,4907,4548,5919,19696,2300,2085,5718,65.21,20.9,0.75,13.9,0.21,2030,2297,32738,9846.0,1083.17,2.0,0.0,0.0,0.12
050US42011,253340,24272,52825,29753,28127,156732,30230,25445,69086,56.12,20.34,1.41,13.53,0.23,27656,30396,322426,104420.0,856.37,28.0,0.03,0.0,0.18
050US42019,115324,9606,21344,12716,10835,66465,14914,13569,33045,52.21,1.44,1.26,5.42,0.2,13297,14326,148369,41516.0,788.59,18.0,0.02,0.0,0.19
050US42105,9527,904,2008,951,898,5184,1326,1371,3860,47.8,1.29,0.34,11.86,0.21,1023,1261,13387,4058.0,1081.32,2.0,0.0,0.0,0.35
050US42115,24324,1868,4469,2324,2149,12795,3858,3171,9172,46.28,1.69,0.33,10.81,0.19,2700,3307,33496,10562.0,823.49,5.0,0.01,0.0,0.31
050US51049,5743,514,1028,695,586,3325,883,541,2070,49.73,0.28,0.95,18.99,0.2,664,761,7813,2398.0,297.5,,,,0.27
050US26017,63081,5181,12429,6135,6149,36973,8089,8000,20057,52.09,5.25,0.6,10.39,0.21,6573,7484,83138,24742.0,442.24,11.0,0.02,0.0,0.12
050US51685,10894,935,2538,1200,934,7668,931,532,1335,67.84,38.72,10.83,19.83,0.26,1484,1000,12229,4040.0,2.52,1.0,0.4,0.0,0.14
050US48163,12394,1166,2356,1763,2021,9722,775,900,2381,68.29,78.78,0.89,33.38,0.24,878,1216,14775,4661.0,1133.5,,,,0.11
050US48165,11272,2190,4000,1761,1228,8240,1117,804,1765,71.01,41.21,0.47,38.83,0.36,1012,1193,13037,4582.0,1502.36,1.0,0.0,0.0,0.05
050US48179,13297,1641,3248,1273,1414,8827,1538,1080,3568,60.46,28.5,0.67,19.9,0.26,1435,1348,16865,5540.0,925.97,4.0,0.0,0.0,0.07
050US28047,125168,13613,27587,13071,14851,81908,13433,12006,28457,60.76,5.44,2.82,12.92,0.24,12231,13391,153625,43224.0,573.64,36.0,0.06,0.0,0.14
050US48285,10672,1189,2793,1193,1034,6228,1318,1470,4549,51.2,18.52,0.36,14.72,0.24,1134,1260,15221,4782.0,969.7,4.0,0.0,0.0,0.16
050US48303,192761,20437,40519,25447,37594,141789,16549,14674,36090,67.26,35.0,2.18,14.22,0.24,15225,16171,228851,69298.0,895.6,41.0,0.05,0.0,0.05
050US51540,34618,2574,3806,3448,7089,25809,2853,1988,5039,68.43,5.38,7.15,9.06,0.16,2545,2428,39657,9776.0,10.24,10.0,0.98,0.0,0.15
050US51570,9950,1228,2213,998,945,6166,1163,954,3609,54.61,5.75,3.69,9.15,0.23,1013,1247,13559,3387.0,7.52,,,,0.16
050US51610,8759,827,2149,908,732,5264,973,1001,1705,58.58,10.67,10.1,1.23,0.26,1017,1131,10464,1312.0,2.05,4.0,1.95,0.0,0.13
050US02060,611,52,110,45,38,309,104,75,85,52.92,3.6,0.34,5.58,0.22,65,90,696,246.0,481.98,1.0,0.0,0.0,
050US02068,1813,66,140,125,300,986,169,318,162,53.41,0.4,4.53,1.56,0.12,192,199,1975,820.0,12636.9,2.0,0.0,0.0,
050US02188,4418,810,1516,624,598,3255,395,307,596,72.16,1.15,0.98,18.13,0.35,397,458,5014,1326.0,35648.29,,,,
050US02230,756,66,85,60,41,472,121,59,120,58.72,5.18,1.79,6.3,0.17,71,67,876,289.0,433.93,2.0,0.0,0.0,
050US02275,1443,116,260,165,68,704,300,211,548,43.48,4.87,2.78,11.68,0.2,190,155,1991,520.0,2555.98,,,,
050US30019,917,98,193,94,37,485,202,114,472,44.27,4.79,0.63,4.73,0.21,90,99,1389,329.0,1426.01,,,,0.07
050US39025,124386,11973,27696,12597,11775,74875,15137,14120,30876,56.37,1.88,1.25,9.8,0.24,13759,14780,155262,45112.0,452.11,7.0,0.02,0.0,0.24
050US39053,17829,1881,3861,1897,1834,10715,2267,2037,5450,54.5,1.32,0.7,18.19,0.23,1881,2103,23279,7070.0,466.53,2.0,0.0,0.0,0.28
050US39067,8967,817,1804,896,775,4879,1143,1405,3118,49.0,1.0,0.48,14.24,0.21,953,1188,12085,4196.0,402.33,2.0,0.0,0.0,0.25
050US31153,109209,13359,28325,11804,11229,74600,10579,8882,19582,65.2,9.04,2.53,4.75,0.28,11453,11571,128791,36621.0,238.15,3.0,0.01,0.0,0.13
050US02013,2635,108,272,170,238,1407,263,246,302,52.18,10.1,25.64,13.58,0.14,382,445,2937,1746.0,6985.04,,,,
050US40093,4240,527,1151,427,364,2530,575,542,1525,54.52,9.37,0.56,11.74,0.25,380,488,5765,1735.0,954.98,,,,0.09
050US40103,6516,683,1626,662,683,3925,799,812,2110,54.63,3.65,0.11,10.21,0.24,695,761,8626,2537.0,731.88,2.0,0.0,0.0,0.14
050US40053,2440,254,616,300,225,1412,350,320,916,51.65,4.87,0.11,9.92,0.24,238,312,3356,1075.0,1000.87,,,,0.11
050US31081,5224,529,1246,659,500,3102,644,714,1740,53.14,3.25,0.07,5.35,0.24,564,639,6964,2382.0,541.9,,,,0.15
050US31109,198413,20238,39986,22763,35403,139814,18776,16590,40421,64.51,6.86,4.26,6.52,0.23,16976,17293,238834,69916.0,837.56,19.0,0.02,0.0,0.12
050US31119,20963,2568,4873,2343,2445,13340,2783,2052,5384,59.1,14.82,1.5,9.85,0.25,1869,2295,26347,10040.0,572.62,4.0,0.01,0.0,0.14
050US01057,9631,925,1950,1076,917,5767,1135,1237,3392,52.11,1.72,0.65,17.58,0.21,1082,1097,13023,4026.0,627.68,,,,0.26
050US01111,13148,1290,2732,1542,1272,7856,1408,1833,4512,52.62,2.95,0.3,21.22,0.22,1374,1569,17660,5281.0,580.55,1.0,0.0,0.0,0.25
050US05021,8606,841,1886,910,842,5149,1053,1018,3139,52.29,1.99,0.0,19.34,0.22,948,1027,11745,3581.0,639.47,,,,0.18
