HEROP_ID,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,CenRuralP
050US41029,0.83,0.17,0.0,,0.2
050US16011,0.0,0.75,0.25,,0.56
050US38069,0.0,0.0,1.0,,0.35
050US39005,0.0,0.55,0.45,,0.62
050US17095,0.0,0.75,0.25,,0.24
050US21157,0.0,0.0,1.0,,0.86
050US40139,0.0,0.4,0.6,,0.45
050US48137,0.0,0.0,1.0,,1.0
050US48217,0.0,0.36,0.64,,0.76
050US48299,0.0,0.0,1.0,,0.45
050US18011,0.4,0.6,0.0,,0.34
050US20121,0.0,1.0,0.0,,0.51
050US31143,0.0,0.0,1.0,,1.0
050US32005,0.12,0.47,0.41,,0.32
050US31087,0.0,0.0,1.0,,1.0
050US31117,0.0,0.0,1.0,,1.0
050US42109,0.0,0.5,0.5,,0.67
050US23005,0.66,0.25,0.09,,0.36
050US17035,0.0,0.0,1.0,,1.0
050US17039,0.0,0.6,0.4,,0.49
050US20041,0.0,0.0,1.0,,0.64
050US20137,0.0,0.0,1.0,,0.49
050US42025,0.25,0.5,0.25,,0.47
050US20179,0.0,0.0,1.0,,1.0
050US26151,0.08,0.15,0.77,,0.9
050US17079,0.0,0.0,1.0,,0.7
050US51021,0.0,0.5,0.5,,1.0
050US40109,0.96,0.04,0.0,,0.06
050US40083,0.25,0.38,0.38,,0.55
050US40137,0.0,0.55,0.45,,0.43
050US29123,0.0,0.0,1.0,,0.66
050US29187,0.0,0.82,0.18,,0.4
050US41041,0.0,0.56,0.44,,0.38
050US17155,0.0,0.0,1.0,,1.0
050US18023,0.0,0.62,0.38,,0.5
050US18063,0.86,0.14,0.0,,0.18
050US18145,0.0,0.8,0.2,,0.52
050US26161,0.83,0.16,0.01,,0.16
050US38041,0.0,0.0,1.0,,1.0
050US40063,0.0,0.0,1.0,,0.59
050US35023,0.0,0.0,1.0,,1.0
050US37157,0.0,0.62,0.38,,0.62
050US37195,0.0,0.58,0.42,,0.39
050US31181,0.0,0.0,1.0,,1.0
050US37151,0.25,0.43,0.32,,0.56
050US17101,0.0,0.0,1.0,,0.58
050US12003,0.0,1.0,0.0,,0.59
050US53003,1.0,0.0,0.0,,0.07
050US19011,0.0,0.57,0.43,,0.81
050US31007,0.0,0.0,1.0,,1.0
050US40025,0.0,0.0,1.0,,1.0
050US40147,0.0,0.85,0.15,,0.24
050US41053,0.33,0.58,0.08,,0.2
050US51840,1.0,0.0,0.0,,0.0
050US13175,0.0,0.54,0.46,,0.57
050US08123,0.61,0.19,0.19,,0.2
050US27009,0.56,0.33,0.11,,0.4
050US27057,0.0,0.0,1.0,,0.83
050US26069,0.0,0.0,1.0,,0.59
050US18135,0.12,0.12,0.75,,0.62
050US31027,0.0,0.0,1.0,,1.0
050US31043,0.75,0.25,0.0,,0.21
050US55045,0.0,0.62,0.38,,0.6
050US46025,0.0,0.0,1.0,,1.0
050US17117,0.0,0.62,0.38,,0.59
050US56009,0.0,0.25,0.75,,0.55
050US42077,0.95,0.05,0.0,,0.08
050US49053,0.76,0.24,0.0,,0.15
050US18153,0.0,0.4,0.6,,0.79
050US19123,0.0,0.57,0.43,,0.44
050US21117,0.93,0.07,0.0,,0.07
050US29186,0.0,0.25,0.75,,0.76
050US31099,0.0,0.0,1.0,,0.55
050US21105,0.0,0.0,1.0,,1.0
050US13247,1.0,0.0,0.0,,0.15
050US17077,0.5,0.43,0.07,,0.37
050US18183,0.0,0.57,0.43,,0.71
050US27007,0.0,0.4,0.6,,0.67
050US19015,0.0,0.71,0.29,,0.51
050US31045,0.0,0.0,1.0,,0.4
050US29229,0.0,0.0,1.0,,0.77
050US30041,0.0,0.0,1.0,,0.4
050US31005,0.0,0.0,1.0,,1.0
050US12043,0.0,0.0,1.0,,0.71
050US39015,0.0,1.0,0.0,,0.77
050US35025,0.0,0.72,0.28,,0.21
050US38031,0.0,0.0,1.0,,1.0
050US13147,0.0,0.0,1.0,,0.74
050US05097,0.0,0.0,1.0,,1.0
050US06105,0.0,0.0,1.0,,1.0
050US08107,0.0,0.5,0.5,,0.45
050US12103,0.99,0.0,0.01,,0.0
050US13017,0.0,0.6,0.4,,0.34
050US51183,0.0,0.6,0.4,,1.0
050US13071,0.0,0.6,0.4,,0.59
050US41063,0.0,0.0,1.0,,1.0
050US39029,0.0,0.5,0.5,,0.44
050US48027,0.88,0.08,0.05,,0.15
050US19065,0.0,0.0,1.0,,0.71
050US19093,0.0,0.0,1.0,,1.0
050US13033,0.0,0.83,0.17,,0.75
050US48375,0.94,0.03,0.03,,0.09
050US48461,0.0,0.0,1.0,,1.0
050US48495,0.0,0.0,1.0,,0.18
050US19119,0.0,0.0,1.0,,1.0
050US17087,0.0,0.75,0.25,,1.0
050US51590,0.0,0.94,0.06,,0.05
050US27079,0.0,0.5,0.5,,0.62
050US42087,0.0,0.67,0.33,,0.5
050US20007,0.0,0.0,1.0,,1.0
050US20117,0.0,0.0,1.0,,0.71
050US19121,0.0,1.0,0.0,,0.68
050US19151,0.0,0.0,1.0,,1.0
050US19179,0.0,0.73,0.27,,0.3
050US27039,0.0,1.0,0.0,,0.52
050US27063,0.0,0.0,1.0,,0.69
050US48415,0.0,0.75,0.25,,0.32
050US27111,0.0,0.18,0.82,,0.74
050US27165,0.0,0.0,1.0,,0.59
050US19107,0.0,0.0,1.0,,1.0
050US20207,0.0,0.0,1.0,,1.0
050US21061,0.0,0.5,0.5,,1.0
050US38079,0.0,0.0,1.0,,1.0
050US48193,0.0,0.0,1.0,,0.64
050US48433,0.0,0.0,1.0,,1.0
050US48505,0.0,1.0,0.0,,0.24
050US13297,0.53,0.4,0.07,,0.43
050US15005,0.0,0.0,1.0,,1.0
050US19033,0.0,0.55,0.45,,0.21
050US17201,0.97,0.03,0.0,,0.08
050US19059,0.0,0.8,0.2,,0.35
050US19183,0.0,0.2,0.8,,0.69
050US20075,0.0,0.0,1.0,,1.0
050US01011,0.0,1.0,0.0,,0.51
050US39113,0.95,0.05,0.01,,0.04
050US18167,0.89,0.11,0.0,,0.24
050US37067,0.98,0.02,0.0,,0.07
050US19063,0.0,0.0,1.0,,0.4
050US27115,0.0,0.12,0.88,,0.89
050US13231,0.0,1.0,0.0,,0.99
050US26021,0.63,0.24,0.12,,0.33
050US39141,0.0,0.47,0.53,,0.59
050US51820,1.0,0.0,0.0,,0.03
050US48059,0.0,1.0,0.0,,0.72
050US55033,0.0,0.5,0.5,,0.59
050US28045,0.38,0.5,0.12,,0.43
050US27143,0.0,0.5,0.5,,1.0
050US20039,0.0,0.0,1.0,,1.0
050US27105,0.0,0.5,0.5,,0.41
050US19177,0.0,0.0,1.0,,1.0
050US20011,0.0,0.0,1.0,,0.48
050US55087,0.8,0.17,0.03,,0.25
050US39063,0.0,0.77,0.23,,0.31
050US39149,0.0,0.5,0.5,,0.51
050US28079,0.0,0.4,0.6,,0.81
050US29155,0.0,0.0,1.0,,0.49
050US54053,0.0,0.33,0.67,,0.65
050US27149,0.0,0.0,1.0,,0.47
050US36023,0.0,0.67,0.33,,0.44
050US01003,0.34,0.22,0.44,,0.42
050US01109,0.0,0.75,0.25,,0.52
050US04015,0.28,0.53,0.19,,0.23
050US05091,0.75,0.25,0.0,,0.4
050US55017,0.45,0.36,0.18,,0.46
050US55019,0.0,0.0,1.0,,0.92
050US38047,0.0,0.0,1.0,,1.0
050US38049,0.0,0.0,1.0,,1.0
050US47171,0.0,0.5,0.5,,0.45
050US26059,0.0,0.33,0.67,,0.69
050US28139,0.0,0.0,1.0,,0.84
050US26029,0.0,0.0,1.0,,0.7
050US26111,0.68,0.26,0.05,,0.43
050US35059,0.0,0.0,1.0,,1.0
050US39085,0.93,0.05,0.02,1.0,0.07
050US35031,0.0,0.29,0.71,,0.57
050US41071,0.0,0.82,0.18,,0.23
050US27025,0.0,1.0,0.0,,0.56
050US12085,0.89,0.06,0.06,,0.08
050US40029,0.0,0.0,1.0,,1.0
050US28009,0.0,1.0,0.0,,1.0
050US33011,0.81,0.08,0.1,,0.21
050US36001,0.88,0.12,0.0,,0.1
050US23029,0.0,0.0,1.0,,0.92
050US50023,0.0,0.42,0.58,,0.53
050US01127,0.0,0.83,0.17,,0.74
050US02164,0.0,0.0,1.0,1.0,1.0
050US29059,0.0,1.0,0.0,,0.82
050US29063,0.0,0.5,0.5,,0.62
050US36007,0.84,0.16,0.0,,0.26
050US28131,0.0,0.0,1.0,,0.79
050US29049,0.0,0.75,0.25,,0.76
050US48099,0.63,0.21,0.16,,0.19
050US22027,0.0,0.0,1.0,,0.82
050US24037,0.44,0.44,0.11,,0.5
050US26047,0.0,0.0,1.0,,0.75
050US29217,0.0,0.0,1.0,,0.58
050US04019,0.87,0.11,0.02,,0.08
050US56043,0.0,0.0,1.0,,0.36
050US20005,0.0,0.75,0.25,,0.34
050US46013,0.0,0.75,0.25,,0.29
050US46017,0.0,0.0,1.0,,1.0
050US31049,0.0,0.0,1.0,,1.0
050US55109,0.0,0.71,0.29,,0.53
050US55137,0.0,0.0,1.0,,0.89
050US56025,0.89,0.11,0.0,,0.14
050US40049,0.0,0.11,0.89,,0.69
050US51800,0.71,0.29,0.0,,0.22
050US17045,0.0,0.0,1.0,,0.52
050US50001,0.0,0.4,0.6,,0.78
050US47007,0.0,0.33,0.67,,1.0
050US26113,0.0,0.0,1.0,,1.0
050US26129,0.0,0.0,1.0,,1.0
050US36037,0.0,0.6,0.4,,0.6
050US50013,0.0,1.0,0.0,,1.0
050US38073,0.0,0.0,1.0,,1.0
050US46069,0.0,0.0,1.0,,1.0
050US56021,0.81,0.14,0.05,,0.2
050US31185,0.0,0.0,1.0,,0.44
050US33019,0.0,0.0,1.0,,0.64
050US19193,0.85,0.08,0.08,,0.17
050US55115,0.0,0.27,0.73,,0.74
050US51035,0.0,0.0,1.0,,0.97
050US01031,0.0,0.43,0.57,,0.47
050US01123,0.0,0.2,0.8,,0.74
050US35049,0.66,0.3,0.04,,0.25
050US47011,0.84,0.16,0.0,,0.33
050US31107,0.0,0.0,1.0,,1.0
050US21233,0.0,0.0,1.0,,1.0
050US53069,0.0,0.0,1.0,,1.0
050US55095,0.0,0.0,1.0,,0.85
050US55125,0.0,0.0,1.0,,1.0
050US41013,0.0,0.75,0.25,,0.48
050US36005,0.99,0.0,0.01,,0.0
050US36055,0.92,0.07,0.01,,0.06
050US48319,0.0,0.0,1.0,,1.0
050US48359,0.0,0.0,1.0,,1.0
050US48425,0.0,1.0,0.0,,1.0
050US51670,0.86,0.0,0.14,,0.0
050US54029,0.5,0.5,0.0,,0.3
050US28119,0.0,0.0,1.0,,0.57
050US55053,0.0,0.0,1.0,,0.72
050US19039,0.0,0.33,0.67,,0.48
050US12091,0.77,0.14,0.09,,0.12
050US36035,0.0,0.67,0.33,,0.5
050US39109,0.48,0.52,0.0,,0.31
050US31085,0.0,0.0,1.0,,1.0
050US31147,0.0,0.0,1.0,,0.51
050US51530,0.0,0.0,1.0,,0.04
050US28057,0.0,0.0,1.0,,0.86
050US29037,0.45,0.55,0.0,,0.32
050US47051,0.0,0.22,0.78,,0.7
050US16017,0.0,0.33,0.67,,0.72
050US20099,0.0,0.5,0.5,,0.52
050US31017,0.0,0.0,1.0,,1.0
050US40015,0.0,0.25,0.75,,0.8
050US19091,0.0,0.0,1.0,,0.47
050US29209,0.0,0.17,0.83,,0.89
050US28081,0.0,0.63,0.37,,0.45
050US55047,0.0,0.0,1.0,,0.74
050US55055,0.05,0.65,0.3,,0.34
050US05087,0.0,1.0,0.0,,1.0
050US08087,0.0,0.5,0.5,,0.33
050US39093,0.88,0.05,0.07,,0.12
050US46053,0.0,0.0,1.0,,1.0
050US46102,,,,2.0,0.8
050US48393,0.0,0.0,1.0,,1.0
050US36089,0.0,0.21,0.79,,0.62
050US38025,0.0,0.0,1.0,,1.0
050US35035,0.0,0.69,0.31,1.0,0.3
050US06029,0.68,0.2,0.13,,0.1
050US06071,0.85,0.09,0.06,,0.05
050US08063,0.0,0.0,1.0,,0.49
050US54009,0.67,0.33,0.0,,0.42
050US31135,0.0,0.0,1.0,,1.0
050US17001,0.0,0.72,0.28,,0.33
050US51071,0.0,1.0,0.0,,0.66
050US32019,0.1,0.7,0.2,,0.37
050US48013,0.0,1.0,0.0,,0.61
050US48023,0.0,0.0,1.0,,1.0
050US48033,0.0,0.0,1.0,,1.0
050US48071,0.14,0.57,0.29,,0.46
050US55041,0.0,0.0,1.0,,1.0
050US39045,0.32,0.57,0.11,,0.35
050US05033,0.64,0.36,0.0,,0.52
050US29163,0.0,0.2,0.8,,0.54
050US36083,0.67,0.31,0.02,,0.31
050US54105,0.0,1.0,0.0,,1.0
050US48019,0.0,0.8,0.2,,1.0
050US51770,1.0,0.0,0.0,,0.0
050US51775,1.0,0.0,0.0,,0.0
050US13275,0.0,0.55,0.45,,0.46
050US31079,0.79,0.21,0.0,,0.15
050US08045,0.0,0.45,0.55,,0.24
050US02198,0.0,0.0,1.0,,1.0
050US13227,0.0,0.67,0.33,,0.73
050US48181,0.65,0.23,0.12,,0.43
050US48195,0.0,0.0,1.0,,0.4
050US48211,0.0,0.0,1.0,,0.27
050US48295,0.0,0.0,1.0,,1.0
050US51620,0.0,0.0,1.0,,0.03
050US55103,0.0,0.0,1.0,,0.72
050US55065,0.0,0.0,1.0,,1.0
050US13281,0.0,0.0,1.0,,1.0
050US47137,0.0,0.0,1.0,,1.0
050US46083,0.27,0.55,0.18,,0.29
050US31129,0.0,0.0,1.0,,1.0
050US31157,0.0,0.64,0.36,,0.3
050US48297,0.0,0.5,0.5,,1.0
050US46081,0.0,0.6,0.4,,0.37
050US31001,0.0,0.78,0.22,,0.22
050US55078,0.0,0.0,1.0,,1.0
050US51710,0.98,0.0,0.02,,0.0
050US51735,0.75,0.0,0.25,,0.07
050US29169,0.0,0.56,0.44,,0.44
050US20103,0.0,0.88,0.12,,0.29
050US51660,1.0,0.0,0.0,,0.0
050US38063,0.0,0.0,1.0,,1.0
050US38081,0.0,0.0,1.0,,1.0
050US31019,0.0,0.73,0.27,,0.32
050US31011,0.0,0.0,1.0,,1.0
050US31015,0.0,0.0,1.0,,1.0
050US29175,0.0,0.67,0.33,,0.45
050US30025,0.0,0.0,1.0,,1.0
050US48101,0.0,0.0,1.0,,1.0
050US48259,0.0,0.83,0.17,,0.58
050US48463,0.0,0.8,0.2,,0.31
050US19145,0.0,0.0,1.0,,0.33
050US31101,0.0,0.0,1.0,,0.47
050US55013,0.0,0.0,1.0,,1.0
050US36003,0.0,0.0,1.0,,0.79
050US29065,0.0,0.0,1.0,,0.69
050US55009,0.91,0.09,0.0,,0.14
050US47017,0.0,0.0,1.0,,0.83
050US51640,0.0,0.0,1.0,,0.14
050US55061,0.0,0.2,0.8,,0.72
050US20197,0.0,0.5,0.5,,1.0
050US51700,1.0,0.0,0.0,1.0,0.0
050US55063,0.88,0.12,0.0,,0.17
050US50021,0.0,0.3,0.7,,0.61
050US46019,0.0,0.0,1.0,,0.48
050US48325,0.0,0.62,0.38,,0.62
050US48329,0.93,0.04,0.04,,0.12
050US48335,0.0,0.0,1.0,,0.37
050US51077,0.0,0.0,1.0,,1.0
050US08025,0.0,0.0,1.0,,1.0
050US55131,0.86,0.14,0.0,,0.31
050US34017,0.99,0.0,0.01,1.0,0.0
050US17037,0.71,0.29,0.0,,0.2
050US29153,0.0,0.0,1.0,,1.0
050US30011,0.0,0.0,1.0,,1.0
050US31069,0.0,0.0,1.0,,1.0
050US12017,0.71,0.14,0.14,,0.35
050US20161,0.79,0.14,0.07,,0.14
050US21059,0.78,0.22,0.0,,0.27
050US39173,0.43,0.39,0.18,,0.3
050US17093,1.0,0.0,0.0,,0.1
050US17127,0.0,0.0,1.0,,0.51
050US39087,0.75,0.19,0.06,,0.46
050US35043,0.68,0.11,0.21,,0.17
050US37045,0.14,0.41,0.45,,0.56
050US55035,0.85,0.1,0.05,,0.23
050US55099,0.0,0.0,1.0,,1.0
050US31057,0.0,0.0,1.0,,1.0
050US31075,0.0,0.0,1.0,,1.0
050US31105,0.0,0.0,1.0,,1.0
050US28061,0.0,0.0,1.0,,1.0
050US17119,0.87,0.13,0.0,,0.13
050US21121,0.0,0.12,0.88,,0.63
050US21177,0.0,0.0,1.0,,0.68
050US54103,0.0,0.0,1.0,,0.54
050US55107,0.0,0.0,1.0,,0.77
050US48443,0.0,0.0,1.0,,1.0
050US48491,0.83,0.17,0.0,,0.12
050US51009,0.56,0.33,0.11,,0.64
050US51047,0.0,0.5,0.5,,0.62
050US39145,0.0,0.6,0.4,,0.54
050US40003,0.0,0.0,1.0,,1.0
050US46119,0.0,0.0,1.0,,1.0
050US19031,0.0,0.4,0.6,,0.83
050US20019,0.0,0.0,1.0,,1.0
050US20079,0.0,1.0,0.0,,0.31
050US20107,0.0,1.0,0.0,,1.0
050US46101,0.0,0.0,1.0,,1.0
050US55117,0.59,0.26,0.15,,0.28
050US55139,0.88,0.12,0.0,,0.13
050US05081,0.0,0.0,1.0,,0.69
050US12083,0.65,0.29,0.06,1.0,0.31
050US13127,0.69,0.25,0.06,,0.21
050US29115,0.0,0.0,1.0,,0.66
050US51119,0.0,0.2,0.8,,1.0
050US51139,0.0,0.2,0.8,,0.8
050US51730,1.0,0.0,0.0,,0.02
050US37129,0.98,0.0,0.02,,0.02
050US37167,0.0,0.54,0.46,,0.68
050US38077,0.0,0.5,0.5,,0.52
050US45079,0.93,0.06,0.01,,0.09
050US06017,0.33,0.6,0.07,,0.35
050US12125,0.0,0.33,0.67,,0.67
050US19085,0.0,0.8,0.2,,0.81
050US47015,0.0,1.0,0.0,,0.81
050US48159,0.0,0.0,1.0,,0.69
050US32007,0.0,0.57,0.43,,0.38
050US17163,0.92,0.08,0.0,,0.1
050US30111,0.84,0.16,0.0,,0.17
050US31025,0.0,1.0,0.0,,0.73
050US22019,0.82,0.14,0.05,,0.21
050US47141,0.0,0.67,0.33,,0.35
050US47175,0.0,0.0,1.0,,1.0
050US48039,0.75,0.24,0.02,,0.23
050US48223,0.0,0.44,0.56,,0.6
050US48321,0.0,0.55,0.45,,0.36
050US48387,0.0,0.0,1.0,,0.76
050US46137,0.0,0.0,1.0,,0.74
050US47059,0.0,0.4,0.6,,0.65
050US01099,0.0,0.14,0.86,,0.79
050US42129,0.86,0.14,0.0,,0.25
050US48003,0.0,1.0,0.0,,0.17
050US48265,0.0,0.7,0.3,,0.41
050US48293,0.0,0.12,0.88,,0.54
050US48437,0.0,0.33,0.67,,0.38
050US06067,0.95,0.04,0.0,,0.02
050US17143,0.9,0.1,0.0,,0.15
050US01079,0.0,0.67,0.33,,0.91
050US19069,0.0,0.0,1.0,,0.6
050US16067,0.0,0.4,0.6,,0.44
050US42057,0.0,0.33,0.67,,1.0
050US27037,0.89,0.11,0.0,,0.05
050US05139,0.0,0.5,0.5,,0.55
050US27051,0.0,0.0,1.0,,1.0
050US48075,0.0,0.0,1.0,,0.33
050US45031,0.31,0.56,0.12,,0.58
050US17169,0.0,0.0,1.0,,0.58
050US17171,0.0,0.0,1.0,,1.0
050US54091,0.0,1.0,0.0,,0.6
050US13173,0.0,1.0,0.0,,0.71
050US48237,0.0,0.0,1.0,,0.53
050US20035,0.0,0.82,0.18,,0.31
050US13131,0.0,0.17,0.83,,0.62
050US20155,0.0,0.71,0.29,,0.31
050US12117,0.99,0.01,0.0,,0.03
050US13013,0.33,0.67,0.0,,0.3
050US45049,0.0,0.6,0.4,,0.78
050US48063,0.0,0.0,1.0,,0.61
050US16077,0.0,0.5,0.5,,0.43
050US49015,0.0,0.0,1.0,,0.74
050US02105,0.0,0.0,1.0,,1.0
050US22039,0.0,0.0,1.0,,0.61
050US51097,0.0,0.5,0.5,,1.0
050US06007,0.45,0.43,0.12,,0.19
050US13241,0.0,0.0,1.0,,0.79
050US01025,0.0,0.11,0.89,,0.76
050US08067,0.0,0.4,0.6,,0.6
050US13263,0.0,1.0,0.0,,0.94
050US21037,0.92,0.08,0.0,,0.15
050US16047,0.0,0.0,1.0,,0.58
050US48255,0.0,0.25,0.75,,0.38
050US47111,0.0,0.25,0.75,,0.8
050US48153,0.0,0.0,1.0,,0.53
050US48169,0.0,0.0,1.0,,0.22
050US17199,0.8,0.2,0.0,,0.35
050US46021,0.0,0.0,1.0,,1.0
050US28093,0.0,1.0,0.0,,0.83
050US29089,0.0,0.33,0.67,,0.64
050US36101,0.0,0.4,0.6,,0.6
050US37063,0.97,0.03,0.0,1.0,0.06
050US35029,0.0,0.83,0.17,,0.41
050US29003,0.0,1.0,0.0,,0.61
050US29015,0.0,0.0,1.0,,0.87
050US51690,0.0,1.0,0.0,,0.0
050US19129,0.0,1.0,0.0,,0.6
050US21023,0.0,1.0,0.0,,1.0
050US37135,0.82,0.18,0.0,,0.29
050US38091,0.0,0.0,1.0,,1.0
050US08095,0.0,0.0,1.0,,1.0
050US48207,0.0,0.0,1.0,,0.48
050US54075,0.0,0.25,0.75,,1.0
050US25015,0.69,0.31,0.0,,0.27
050US21115,0.0,0.0,1.0,,0.73
050US39161,0.0,0.44,0.56,,0.51
050US29043,0.71,0.29,0.0,,0.45
050US13097,0.9,0.1,0.0,,0.16
050US13155,0.0,0.0,1.0,,0.65
050US38075,0.0,0.0,1.0,,1.0
050US38093,0.0,0.67,0.33,,0.28
050US39003,0.73,0.18,0.09,,0.26
050US39021,0.0,0.3,0.7,,0.71
050US01081,0.85,0.15,0.0,1.0,0.27
050US26127,0.0,0.0,1.0,,0.9
050US26145,0.68,0.21,0.11,,0.31
050US49039,0.0,0.0,1.0,,0.41
050US50005,0.0,0.0,1.0,,0.74
050US51167,0.0,0.86,0.14,,0.88
050US51595,0.0,0.0,1.0,,0.06
050US51678,0.0,0.0,1.0,,0.0
050US41069,0.0,0.0,1.0,,1.0
050US42085,0.47,0.33,0.2,,0.44
050US22061,0.0,0.7,0.3,,0.41
050US28027,0.0,0.71,0.29,,0.32
050US51061,0.29,0.71,0.0,,0.57
050US55029,0.0,0.0,1.0,,0.69
050US21095,0.0,0.0,1.0,,0.54
050US47079,0.0,0.33,0.67,,0.67
050US42125,0.76,0.22,0.02,,0.31
050US06015,0.0,0.62,0.38,,0.34
050US16003,0.0,0.0,1.0,,1.0
050US21107,0.0,0.58,0.42,,0.47
050US16049,0.0,0.0,1.0,,0.81
050US36063,0.63,0.29,0.08,,0.22
050US51117,0.0,0.0,1.0,,0.78
050US13153,0.96,0.04,0.0,,0.1
050US23001,0.71,0.25,0.04,,0.43
050US21185,0.93,0.07,0.0,,0.2
050US27047,0.0,0.5,0.5,,0.43
050US28003,0.0,0.43,0.57,,0.66
050US28123,0.0,0.17,0.83,,0.72
050US42039,0.0,0.35,0.65,,0.64
050US18025,0.0,0.33,0.67,,1.0
050US21161,0.0,0.6,0.4,,0.55
050US27003,0.88,0.12,0.0,,0.14
050US31155,0.0,0.6,0.4,,0.66
050US45075,0.0,0.6,0.4,,0.64
050US48201,0.99,0.01,0.0,,0.01
050US39011,0.09,0.27,0.64,,0.39
050US20115,0.0,0.0,1.0,,0.78
050US20165,0.0,0.0,1.0,,1.0
050US26107,0.0,0.45,0.55,,0.67
050US40051,0.0,0.8,0.2,,0.64
050US40077,0.0,0.0,1.0,,0.73
050US18081,0.95,0.05,0.0,,0.14
050US29103,0.0,0.0,1.0,,1.0
050US29127,0.0,0.62,0.38,,0.25
050US29161,0.0,0.4,0.6,,0.46
050US39049,0.99,0.01,0.0,,0.01
050US22007,0.5,0.5,0.0,,0.45
050US05059,0.0,0.86,0.14,,0.66
050US05143,0.78,0.22,0.0,,0.25
050US40011,0.0,0.0,1.0,,0.57
050US29179,0.0,0.5,0.5,,1.0
050US40097,0.0,0.44,0.56,,0.77
050US26049,0.84,0.15,0.01,,0.17
050US21057,0.0,0.0,1.0,,1.0
050US39111,0.0,0.25,0.75,,0.98
050US46105,0.0,0.0,1.0,,1.0
050US42093,0.5,0.25,0.25,,0.54
050US08057,0.0,0.0,1.0,,1.0
050US33009,0.0,0.16,0.84,,0.69
050US39101,0.0,0.83,0.17,,0.3
050US30063,0.8,0.15,0.05,,0.22
050US36111,0.62,0.15,0.23,,0.46
050US23017,0.0,0.18,0.82,,0.83
050US45013,0.46,0.39,0.15,,0.2
050US34011,0.46,0.43,0.11,,0.23
050US48345,0.0,0.0,1.0,,1.0
050US25027,0.9,0.09,0.01,,0.18
050US47187,0.81,0.19,0.0,,0.19
050US04025,0.43,0.29,0.29,,0.33
050US08079,0.0,0.0,1.0,,1.0
050US41067,0.94,0.05,0.01,,0.06
050US18013,0.0,0.75,0.25,,1.0
050US26081,0.86,0.14,0.0,,0.16
050US26085,0.0,0.0,1.0,,1.0
050US55081,0.0,0.0,1.0,,0.58
050US21149,0.0,0.67,0.33,,1.0
050US29071,0.0,0.47,0.53,,0.56
050US29213,0.0,0.5,0.5,,0.44
050US30091,0.0,0.0,1.0,,1.0
050US19155,0.77,0.17,0.07,,0.26
050US18087,0.0,0.0,1.0,,0.92
050US18113,0.0,0.3,0.7,,0.68
050US29101,0.0,0.56,0.44,,0.5
050US18151,0.0,0.33,0.67,,0.67
050US26157,0.0,0.07,0.93,,0.84
050US29129,0.0,0.0,1.0,,1.0
050US36087,1.0,0.0,0.0,,0.01
050US47067,0.0,1.0,0.0,,1.0
050US47033,0.0,0.8,0.2,,0.67
050US47159,0.0,0.0,1.0,,0.83
050US48073,0.0,0.5,0.5,,0.63
050US30047,0.0,0.12,0.88,,0.83
050US31059,0.0,0.0,1.0,,1.0
050US22013,0.0,0.4,0.6,,0.8
050US22085,0.0,0.0,1.0,,0.88
050US24013,0.11,0.89,0.0,,0.4
050US26109,0.0,0.38,0.62,,0.64
050US04027,0.73,0.2,0.07,,0.1
050US13105,0.0,0.4,0.6,,0.71
050US21223,0.0,0.5,0.5,,0.95
050US31061,0.0,0.0,1.0,,1.0
050US47077,0.0,0.0,1.0,,0.76
050US48031,0.0,0.0,1.0,,1.0
050US16057,0.0,0.71,0.29,,0.35
050US37011,0.0,0.0,1.0,,0.89
050US21225,0.0,0.0,1.0,,0.65
050US48501,0.0,0.0,1.0,,0.37
050US37077,0.0,0.46,0.54,1.0,0.57
050US13163,0.0,0.0,1.0,,0.81
050US13221,0.0,1.0,0.0,,0.99
050US24041,0.0,0.45,0.55,,0.55
050US26083,0.0,0.0,1.0,,1.0
050US16005,0.82,0.18,0.0,,0.16
050US49013,0.0,0.0,1.0,,0.68
050US51001,0.0,0.0,1.0,,1.0
050US51109,0.0,0.5,0.5,,1.0
050US51163,0.0,0.0,1.0,,0.92
050US53017,0.75,0.0,0.25,,0.27
050US05075,0.0,0.17,0.83,,0.64
050US05131,0.77,0.23,0.0,,0.21
050US06065,0.93,0.05,0.02,,0.05
050US01069,0.68,0.32,0.0,,0.34
050US01121,0.05,0.59,0.36,,0.56
050US04012,0.0,0.11,0.89,,0.56
050US13039,0.0,0.82,0.18,,0.31
050US40087,0.0,0.83,0.17,,0.77
050US27027,0.77,0.23,0.0,,0.28
050US27113,0.0,0.0,1.0,,0.36
050US29099,0.69,0.31,0.0,,0.3
050US48117,0.0,0.75,0.25,,0.18
050US48147,0.0,0.22,0.78,,0.71
050US17065,0.0,0.0,1.0,,0.68
050US45033,0.0,0.0,1.0,,0.7
050US31073,0.0,0.0,1.0,,1.0
050US39075,0.0,0.0,1.0,,0.93
050US48171,0.0,0.6,0.4,,0.54
050US55079,0.99,0.0,0.01,,0.0
050US26139,0.83,0.15,0.02,,0.2
