HEROP_ID,DsmBlk,IntrBlkWht,IsoBlk,DsmHsp,IntrHspWht,IsoHsp,DsmAs,IntrAsWht,IsoAs
050US19023,0.5,0.95,0.01,0.12,0.97,0.01,0.57,0.95,0.02
050US19025,0.49,0.9,0.03,0.25,0.93,0.03,0.28,0.94,0.0
050US19027,0.78,0.98,0.01,0.27,0.98,0.01,0.89,0.98,0.01
050US19029,0.51,0.97,0.01,0.47,0.93,0.05,0.27,0.96,0.01
050US19031,0.62,0.95,0.02,0.21,0.95,0.02,0.55,0.95,0.01
050US19033,0.42,0.89,0.04,0.28,0.89,0.07,0.47,0.91,0.03
050US19035,0.32,0.93,0.04,0.38,0.94,0.02,0.5,0.94,0.01
050US19037,0.36,0.97,0.01,0.36,0.94,0.04,0.22,0.95,0.01
050US19039,0.27,0.86,0.0,0.52,0.75,0.24,0.41,0.78,0.0
050US19041,0.57,0.91,0.01,0.2,0.93,0.04,0.63,0.9,0.02
050US19043,0.63,0.93,0.04,0.24,0.95,0.02,0.3,0.95,0.01
050US19045,0.49,0.87,0.06,0.21,0.91,0.04,0.36,0.9,0.01
050US19047,0.52,0.49,0.04,0.54,0.49,0.43,0.59,0.47,0.03
050US19049,0.45,0.75,0.04,0.51,0.7,0.22,0.43,0.82,0.09
050US19051,0.27,0.97,0.0,0.08,0.97,0.01,0.15,0.97,0.01
050US19053,0.58,0.87,0.04,0.34,0.9,0.04,0.04,0.93,0.01
050US19055,0.59,0.97,0.01,0.17,0.96,0.02,0.67,0.96,0.01
050US19057,0.48,0.79,0.12,0.34,0.83,0.05,0.45,0.88,0.02
050US19059,0.58,0.94,0.02,0.09,0.96,0.02,0.47,0.94,0.02
050US19061,0.56,0.8,0.12,0.35,0.88,0.04,0.42,0.88,0.02
050US19063,0.47,0.84,0.03,0.33,0.84,0.13,0.52,0.83,0.01
050US19065,0.51,0.93,0.04,0.27,0.93,0.03,0.45,0.92,0.01
050US19067,0.47,0.9,0.04,0.32,0.88,0.04,0.44,0.86,0.03
050US19069,0.38,0.79,0.02,0.38,0.79,0.18,0.0,0.0,0.0
050US19071,0.53,0.97,0.01,0.3,0.94,0.04,0.0,0.0,0.0
050US19073,0.33,0.96,0.0,0.32,0.93,0.04,0.16,0.94,0.01
050US19075,0.44,0.97,0.01,0.59,0.96,0.03,0.37,0.98,0.01
050US19077,0.58,0.97,0.0,0.18,0.95,0.03,0.43,0.96,0.0
050US19079,0.49,0.83,0.03,0.27,0.86,0.08,0.46,0.84,0.06
050US19081,0.27,0.93,0.01,0.2,0.93,0.05,0.59,0.92,0.0
050US19083,0.31,0.9,0.02,0.36,0.9,0.07,0.79,0.89,0.02
050US19085,0.47,0.94,0.0,0.27,0.95,0.02,0.12,0.96,0.0
050US19087,0.52,0.82,0.05,0.28,0.85,0.06,0.56,0.81,0.07
050US19089,0.28,0.95,0.0,0.26,0.96,0.02,0.69,0.99,0.0
050US19091,0.53,0.94,0.01,0.45,0.9,0.08,0.59,0.89,0.01
050US19093,0.0,0.0,0.0,0.38,0.94,0.04,0.69,0.97,0.02
050US19095,0.19,0.94,0.01,0.45,0.93,0.05,0.51,0.93,0.0
050US19097,0.42,0.94,0.01,0.29,0.95,0.02,0.43,0.94,0.01
050US19099,0.51,0.9,0.04,0.22,0.92,0.03,0.33,0.92,0.01
050US19101,0.36,0.75,0.03,0.36,0.78,0.05,0.3,0.76,0.08
050US19103,0.41,0.68,0.13,0.26,0.75,0.08,0.35,0.72,0.1
050US19105,0.53,0.89,0.06,0.4,0.91,0.03,0.7,0.94,0.04
050US19107,0.45,0.96,0.01,0.33,0.96,0.02,0.29,0.98,0.0
050US19109,0.27,0.95,0.02,0.14,0.95,0.03,0.55,0.94,0.02
050US19111,0.46,0.87,0.05,0.37,0.87,0.06,0.66,0.9,0.03
050US19113,0.45,0.78,0.12,0.29,0.84,0.04,0.49,0.83,0.07
050US19115,0.31,0.76,0.01,0.37,0.7,0.22,0.73,0.6,0.1
050US19117,0.58,0.98,0.0,0.41,0.96,0.04,0.0,0.0,0.0
050US19119,0.3,0.97,0.0,0.16,0.95,0.03,0.4,0.95,0.0
050US19121,0.24,0.95,0.0,0.11,0.95,0.02,0.53,0.94,0.03
050US19123,0.38,0.93,0.03,0.34,0.91,0.04,0.56,0.9,0.04
050US19125,0.38,0.95,0.02,0.44,0.92,0.05,0.48,0.93,0.02
050US19127,0.36,0.62,0.02,0.41,0.56,0.35,0.47,0.58,0.06
050US19129,0.4,0.94,0.01,0.12,0.94,0.03,0.35,0.94,0.0
050US19131,0.32,0.96,0.0,0.37,0.96,0.02,0.24,0.97,0.01
050US19133,0.64,0.95,0.01,0.31,0.96,0.03,0.0,0.0,0.0
050US19135,0.39,0.92,0.0,0.65,0.88,0.07,0.66,0.88,0.0
050US19137,0.0,0.0,0.0,0.43,0.91,0.06,0.0,0.0,0.0
050US19139,0.44,0.72,0.04,0.33,0.69,0.25,0.41,0.71,0.02
050US19141,0.16,0.93,0.01,0.18,0.92,0.05,0.33,0.92,0.01
050US19143,0.11,0.9,0.01,0.06,0.9,0.08,0.03,0.9,0.0
050US19145,0.55,0.88,0.04,0.39,0.88,0.07,0.58,0.9,0.03
050US19147,0.59,0.89,0.05,0.27,0.92,0.03,0.43,0.9,0.01
050US19149,0.46,0.9,0.02,0.23,0.9,0.07,0.45,0.91,0.01
050US19151,0.58,0.92,0.02,0.07,0.93,0.04,0.3,0.93,0.02
050US19153,0.49,0.61,0.14,0.45,0.63,0.17,0.46,0.66,0.1
050US19155,0.57,0.85,0.05,0.43,0.8,0.15,0.55,0.85,0.03
050US19157,0.47,0.86,0.04,0.28,0.9,0.04,0.69,0.83,0.07
050US19159,0.42,0.94,0.0,0.27,0.94,0.03,0.42,0.94,0.02
050US19161,0.55,0.9,0.02,0.55,0.9,0.07,0.73,0.98,0.0
050US19163,0.46,0.7,0.15,0.28,0.76,0.09,0.41,0.77,0.05
050US19165,0.5,0.93,0.02,0.34,0.94,0.04,0.67,0.95,0.01
050US19167,0.28,0.88,0.0,0.19,0.85,0.13,0.44,0.87,0.01
050US19169,0.46,0.77,0.04,0.18,0.82,0.04,0.43,0.76,0.13
050US19171,0.33,0.78,0.01,0.55,0.64,0.2,0.46,0.71,0.01
050US19173,0.65,0.96,0.01,0.55,0.81,0.16,0.48,0.82,0.01
050US19175,0.5,0.94,0.01,0.28,0.92,0.04,0.6,0.9,0.03
050US19177,0.15,0.97,0.01,0.26,0.97,0.02,0.55,0.96,0.0
050US19179,0.46,0.74,0.06,0.33,0.76,0.16,0.33,0.79,0.02
050US19181,0.55,0.94,0.01,0.23,0.94,0.04,0.46,0.95,0.01
050US19183,0.36,0.88,0.01,0.33,0.88,0.09,0.24,0.92,0.01
050US19185,0.39,0.95,0.02,0.15,0.96,0.01,0.59,0.97,0.0
050US19187,0.47,0.8,0.1,0.43,0.8,0.1,0.4,0.86,0.02
050US19189,0.28,0.9,0.02,0.02,0.92,0.04,0.6,0.88,0.03
050US19191,0.67,0.93,0.03,0.13,0.95,0.02,0.53,0.92,0.04
050US19193,0.56,0.55,0.08,0.43,0.59,0.27,0.51,0.62,0.06
050US19195,0.46,0.93,0.02,0.17,0.94,0.03,0.1,0.95,0.0
050US19197,0.46,0.9,0.02,0.2,0.83,0.14,0.39,0.85,0.01
050US20001,0.36,0.89,0.03,0.33,0.9,0.05,0.53,0.9,0.01
050US20003,0.04,0.95,0.01,0.03,0.95,0.02,0.64,0.96,0.0
050US20005,0.25,0.87,0.03,0.09,0.88,0.03,0.3,0.86,0.01
050US20007,0.16,0.91,0.01,0.2,0.92,0.05,0.34,0.92,0.01
050US20009,0.53,0.81,0.03,0.34,0.74,0.23,0.63,0.84,0.0
050US20011,0.34,0.87,0.05,0.38,0.86,0.05,0.36,0.89,0.02
050US20013,0.24,0.81,0.01,0.13,0.85,0.05,0.38,0.8,0.01
050US20015,0.44,0.87,0.06,0.23,0.88,0.06,0.58,0.86,0.03
050US20017,0.0,0.91,0.02,0.0,0.91,0.05,0.0,0.0,0.0
050US20019,0.0,0.86,0.01,0.0,0.86,0.01,0.0,0.0,0.0
050US20021,0.67,0.88,0.02,0.26,0.87,0.03,0.35,0.89,0.01
050US20023,0.0,0.0,0.0,0.0,0.92,0.06,0.0,0.92,0.0
050US20025,0.0,0.86,0.0,0.0,0.86,0.08,0.0,0.86,0.01
050US20027,0.14,0.95,0.01,0.05,0.94,0.02,0.23,0.95,0.01
050US20029,0.45,0.89,0.04,0.36,0.9,0.05,0.66,0.9,0.0
050US20031,0.54,0.92,0.01,0.22,0.93,0.03,0.34,0.92,0.0
050US20033,0.0,0.0,0.0,0.0,0.92,0.07,0.0,0.0,0.0
050US20035,0.33,0.75,0.04,0.37,0.73,0.17,0.5,0.79,0.04
050US20037,0.44,0.81,0.04,0.35,0.82,0.1,0.57,0.82,0.06
050US20039,0.33,0.96,0.0,0.42,0.94,0.05,0.42,0.94,0.0
050US20041,0.52,0.84,0.03,0.29,0.87,0.07,0.73,0.78,0.03
050US20043,0.53,0.83,0.12,0.19,0.91,0.03,0.47,0.86,0.0
050US20045,0.31,0.75,0.06,0.18,0.76,0.07,0.34,0.75,0.08
050US20047,0.49,0.73,0.01,0.1,0.76,0.21,0.49,0.73,0.01
050US20049,0.0,0.9,0.0,0.0,0.9,0.04,0.0,0.9,0.01
050US20051,0.29,0.88,0.02,0.18,0.88,0.06,0.38,0.87,0.02
050US20053,0.36,0.82,0.07,0.1,0.85,0.06,0.3,0.83,0.01
050US20055,0.55,0.44,0.07,0.34,0.37,0.56,0.43,0.41,0.07
050US20057,0.29,0.38,0.03,0.29,0.33,0.62,0.45,0.32,0.03
050US20059,0.13,0.91,0.01,0.17,0.9,0.05,0.41,0.91,0.01
050US20061,0.16,0.55,0.18,0.12,0.56,0.17,0.24,0.58,0.04
050US20063,0.37,0.92,0.0,0.09,0.93,0.04,0.33,0.92,0.02
050US20065,0.11,0.89,0.04,0.29,0.87,0.04,0.33,0.9,0.01
050US20067,0.0,0.0,0.0,0.17,0.49,0.5,0.72,0.73,0.01
050US20069,0.0,0.0,0.0,0.34,0.77,0.21,0.44,0.91,0.0
050US20071,0.0,0.75,0.01,0.0,0.75,0.23,0.0,0.0,0.0
050US20073,0.41,0.91,0.01,0.12,0.92,0.04,0.62,0.91,0.0
050US20075,0.0,0.61,0.01,0.0,0.61,0.36,0.0,0.0,0.0
050US20077,0.5,0.88,0.0,0.27,0.87,0.08,0.44,0.87,0.0
050US20079,0.26,0.82,0.02,0.27,0.8,0.15,0.51,0.86,0.02
050US20081,0.0,0.0,0.0,0.0,0.67,0.3,0.0,0.67,0.0
050US20083,0.0,0.0,0.0,0.0,0.88,0.09,0.0,0.88,0.02
050US20085,0.24,0.84,0.01,0.1,0.83,0.05,0.14,0.88,0.01
050US20087,0.3,0.95,0.01,0.12,0.93,0.03,0.7,0.92,0.0
050US20089,0.34,0.96,0.01,0.03,0.95,0.02,0.0,0.0,0.0
050US20091,0.39,0.72,0.08,0.38,0.71,0.14,0.34,0.77,0.09
050US20093,0.0,0.66,0.01,0.0,0.66,0.31,0.0,0.66,0.0
050US20095,0.23,0.93,0.0,0.41,0.92,0.06,0.77,0.93,0.0
050US20097,0.0,0.89,0.01,0.0,0.89,0.06,0.0,0.89,0.01
050US20099,0.5,0.82,0.1,0.34,0.84,0.08,0.57,0.82,0.01
050US20101,0.0,0.92,0.0,0.0,0.92,0.06,0.0,0.0,0.0
050US20103,0.41,0.71,0.13,0.25,0.74,0.09,0.4,0.75,0.02
050US20105,0.0,0.95,0.01,0.0,0.95,0.03,0.0,0.0,0.0
050US20107,0.22,0.94,0.0,0.03,0.94,0.03,0.45,0.94,0.01
050US20109,0.0,0.9,0.0,0.0,0.9,0.06,0.0,0.0,0.0
050US20111,0.48,0.61,0.04,0.39,0.6,0.31,0.37,0.65,0.03
050US20113,0.32,0.9,0.02,0.25,0.9,0.05,0.42,0.89,0.01
050US20115,0.31,0.92,0.01,0.22,0.92,0.04,0.55,0.91,0.01
050US20117,0.58,0.93,0.01,0.29,0.94,0.03,0.33,0.95,0.01
050US20119,0.56,0.88,0.01,0.33,0.74,0.25,0.56,0.88,0.03
050US20121,0.4,0.9,0.02,0.36,0.91,0.05,0.39,0.92,0.01
050US20123,0.3,0.95,0.01,0.14,0.95,0.03,0.7,0.95,0.01
050US20125,0.43,0.7,0.1,0.35,0.7,0.12,0.54,0.8,0.03
050US20127,0.53,0.92,0.0,0.2,0.92,0.05,0.33,0.92,0.01
050US20129,0.0,0.72,0.01,0.0,0.72,0.23,0.0,0.72,0.01
050US20131,0.16,0.95,0.01,0.29,0.95,0.03,0.75,0.96,0.01
050US20133,0.37,0.88,0.02,0.25,0.88,0.07,0.33,0.93,0.01
050US20135,0.13,0.88,0.01,0.19,0.87,0.11,0.53,0.92,0.01
050US20137,0.0,0.89,0.03,0.0,0.89,0.05,0.0,0.89,0.01
050US20139,0.41,0.93,0.01,0.18,0.93,0.04,0.46,0.92,0.0
050US20141,0.0,0.95,0.0,0.0,0.95,0.02,0.0,0.95,0.0
050US20143,0.37,0.93,0.01,0.15,0.94,0.03,0.63,0.96,0.01
050US20145,0.27,0.8,0.06,0.18,0.82,0.09,0.73,0.97,0.0
050US20147,0.32,0.93,0.01,0.14,0.94,0.04,0.37,0.93,0.01
050US20149,0.38,0.88,0.01,0.18,0.89,0.06,0.22,0.9,0.01
050US20151,0.57,0.81,0.05,0.34,0.84,0.1,0.61,0.81,0.0
050US20153,0.0,0.91,0.0,0.0,0.91,0.07,0.0,0.91,0.0
050US20155,0.42,0.75,0.06,0.38,0.77,0.15,0.42,0.87,0.01
050US20157,0.58,0.93,0.01,0.28,0.95,0.02,0.58,0.93,0.01
050US20159,0.2,0.85,0.02,0.23,0.82,0.14,0.3,0.86,0.01
050US20161,0.29,0.7,0.1,0.28,0.72,0.11,0.24,0.77,0.07
050US20163,0.43,0.93,0.01,0.01,0.94,0.03,0.41,0.95,0.0
050US20165,0.4,0.93,0.0,0.4,0.93,0.04,0.39,0.94,0.01
050US20167,0.31,0.92,0.02,0.14,0.92,0.03,0.0,0.0,0.0
050US20169,0.29,0.76,0.04,0.34,0.73,0.17,0.34,0.77,0.04
050US20171,0.0,0.0,0.0,0.0,0.79,0.18,0.0,0.79,0.01
050US20173,0.58,0.44,0.28,0.43,0.55,0.26,0.44,0.6,0.11
050US20175,0.46,0.24,0.07,0.32,0.27,0.64,0.47,0.31,0.07
050US20177,0.47,0.57,0.16,0.39,0.6,0.21,0.46,0.79,0.04
050US20179,0.19,0.95,0.01,0.31,0.93,0.06,0.0,0.0,0.0
050US20181,0.19,0.83,0.01,0.02,0.84,0.12,0.07,0.84,0.01
050US20183,0.1,0.95,0.0,0.16,0.95,0.02,0.36,0.94,0.0
050US20185,0.35,0.89,0.01,0.32,0.8,0.18,0.51,0.91,0.01
050US20187,0.0,0.61,0.0,0.0,0.61,0.36,0.0,0.0,0.0
050US20189,0.59,0.73,0.02,0.16,0.59,0.38,0.3,0.56,0.0
050US20191,0.5,0.85,0.02,0.29,0.86,0.08,0.68,0.87,0.01
050US20193,0.24,0.91,0.02,0.1,0.91,0.06,0.07,0.91,0.01
050US20195,0.0,0.94,0.0,0.0,0.94,0.02,0.0,0.94,0.01
050US20197,0.34,0.91,0.01,0.19,0.92,0.04,0.07,0.92,0.01
050US20199,0.0,0.92,0.0,0.0,0.92,0.05,0.0,0.0,0.0
050US20201,0.44,0.96,0.0,0.41,0.92,0.06,0.0,0.0,0.0
050US20203,0.0,0.68,0.01,0.0,0.68,0.29,0.0,0.68,0.01
050US20205,0.38,0.92,0.01,0.28,0.91,0.04,0.76,0.94,0.0
050US20207,0.32,0.94,0.02,0.17,0.92,0.01,0.0,0.0,0.0
050US20209,0.48,0.31,0.37,0.47,0.32,0.41,0.6,0.29,0.1
050US21001,0.4,0.91,0.06,0.22,0.93,0.03,0.55,0.91,0.01
050US21003,0.57,0.95,0.04,0.67,0.92,0.06,0.61,0.95,0.01
050US21005,0.31,0.94,0.04,0.4,0.94,0.04,0.62,0.93,0.01
050US21007,0.1,0.93,0.04,0.42,0.92,0.02,0.37,0.94,0.01
050US21009,0.48,0.84,0.08,0.27,0.88,0.04,0.74,0.89,0.02
050US21011,0.57,0.91,0.04,0.19,0.93,0.02,0.3,0.96,0.01
050US21013,0.5,0.89,0.07,0.6,0.9,0.03,0.84,0.88,0.01
050US21015,0.45,0.83,0.08,0.44,0.79,0.15,0.45,0.87,0.05
050US21017,0.43,0.78,0.13,0.26,0.83,0.08,0.68,0.86,0.01
050US21019,0.49,0.87,0.06,0.47,0.88,0.04,0.83,0.92,0.02
050US21021,0.33,0.81,0.1,0.38,0.8,0.06,0.55,0.77,0.03
050US21023,0.68,0.96,0.0,0.38,0.96,0.03,0.54,0.95,0.01
050US21025,0.41,0.95,0.03,0.55,0.95,0.03,0.68,0.98,0.01
050US21027,0.25,0.94,0.03,0.48,0.93,0.04,0.81,0.92,0.02
050US21029,0.53,0.92,0.02,0.37,0.93,0.03,0.41,0.94,0.01
050US21031,0.31,0.95,0.0,0.63,0.9,0.08,0.61,0.96,0.01
050US21033,0.37,0.87,0.1,0.28,0.88,0.02,0.0,0.0,0.0
050US21035,0.34,0.87,0.05,0.25,0.88,0.04,0.43,0.87,0.03
050US21037,0.57,0.8,0.12,0.41,0.86,0.04,0.52,0.91,0.03
050US21039,0.35,0.93,0.02,0.3,0.94,0.03,0.35,0.93,0.01
050US21041,0.23,0.89,0.03,0.18,0.88,0.08,0.53,0.89,0.01
050US21043,0.46,0.95,0.02,0.61,0.95,0.03,0.88,0.96,0.01
050US21045,0.31,0.94,0.01,0.17,0.94,0.04,0.52,0.94,0.0
050US21047,0.41,0.53,0.34,0.49,0.58,0.14,0.46,0.6,0.03
050US21049,0.5,0.75,0.17,0.33,0.85,0.04,0.54,0.91,0.02
050US21051,0.71,0.83,0.1,0.41,0.89,0.04,0.0,0.0,0.0
050US21053,0.67,0.94,0.01,0.28,0.95,0.04,0.35,0.97,0.0
050US21055,0.54,0.94,0.03,0.28,0.96,0.02,0.0,0.0,0.0
050US21057,0.41,0.89,0.06,0.11,0.92,0.01,0.58,0.98,0.01
050US21059,0.4,0.83,0.08,0.39,0.84,0.06,0.46,0.85,0.04
050US21061,0.71,0.41,0.34,0.44,0.68,0.05,0.64,0.97,0.0
050US21063,0.26,0.95,0.04,0.26,0.95,0.0,0.0,0.0,0.0
050US21065,0.48,0.96,0.0,0.81,0.9,0.03,0.91,0.9,0.01
050US21067,0.45,0.57,0.26,0.42,0.57,0.17,0.37,0.75,0.08
050US21069,0.36,0.94,0.03,0.44,0.94,0.03,0.64,0.94,0.01
050US21071,0.44,0.95,0.02,0.5,0.95,0.02,0.63,0.95,0.02
050US21073,0.42,0.73,0.18,0.37,0.76,0.06,0.38,0.79,0.03
050US21075,0.18,0.69,0.27,0.08,0.72,0.02,0.03,0.71,0.0
050US21077,0.32,0.89,0.03,0.11,0.9,0.06,0.32,0.89,0.0
050US21079,0.49,0.94,0.02,0.33,0.93,0.03,0.58,0.94,0.0
050US21081,0.37,0.93,0.02,0.25,0.93,0.03,0.68,0.91,0.0
050US21083,0.51,0.8,0.08,0.35,0.82,0.1,0.58,0.87,0.01
050US21085,0.47,0.93,0.02,0.28,0.94,0.02,0.74,0.95,0.01
050US21087,0.46,0.95,0.03,0.63,0.94,0.01,0.77,0.88,0.0
050US21089,0.52,0.96,0.03,0.34,0.96,0.02,0.54,0.95,0.01
050US21091,0.31,0.95,0.01,0.28,0.96,0.02,0.31,0.95,0.01
050US21093,0.42,0.65,0.18,0.45,0.65,0.11,0.39,0.71,0.03
050US21095,0.45,0.92,0.05,0.42,0.93,0.02,0.76,0.94,0.04
050US21097,0.3,0.91,0.03,0.41,0.9,0.06,0.0,0.0,0.0
050US21099,0.29,0.89,0.06,0.19,0.9,0.02,0.53,0.88,0.01
050US21101,0.36,0.81,0.12,0.38,0.81,0.05,0.55,0.89,0.01
050US21103,0.46,0.84,0.06,0.42,0.86,0.06,0.68,0.8,0.02
050US21105,0.0,0.87,0.09,0.0,0.87,0.01,0.0,0.87,0.01
050US21107,0.43,0.8,0.12,0.48,0.78,0.05,0.51,0.89,0.02
050US21109,0.22,0.99,0.0,0.4,1.0,0.0,0.0,0.0,0.0
050US21111,0.52,0.43,0.47,0.41,0.62,0.11,0.45,0.68,0.07
050US21113,0.28,0.86,0.07,0.19,0.89,0.04,0.4,0.88,0.03
050US21115,0.39,0.96,0.01,0.38,0.96,0.01,0.5,0.96,0.03
050US21117,0.54,0.72,0.16,0.42,0.79,0.07,0.43,0.89,0.03
050US21119,0.35,0.97,0.01,0.61,0.96,0.03,0.75,0.97,0.0
050US21121,0.51,0.9,0.06,0.4,0.96,0.02,0.53,0.97,0.01
050US21123,0.43,0.87,0.08,0.43,0.89,0.06,0.18,0.93,0.01
050US21125,0.45,0.95,0.02,0.44,0.94,0.04,0.7,0.94,0.01
050US21127,0.36,0.97,0.01,0.17,0.97,0.01,0.83,0.93,0.02
050US21129,0.43,0.94,0.01,0.43,0.94,0.01,0.43,0.94,0.01
050US21131,0.52,0.98,0.0,0.5,0.97,0.02,0.52,0.98,0.01
050US21133,0.55,0.97,0.01,0.31,0.97,0.01,0.44,0.98,0.0
050US21135,0.39,0.97,0.01,0.0,0.0,0.0,0.74,0.99,0.0
050US21137,0.56,0.91,0.05,0.38,0.93,0.04,0.77,0.97,0.0
050US21139,0.24,0.96,0.01,0.22,0.96,0.02,0.17,0.96,0.0
050US21141,0.27,0.87,0.08,0.27,0.87,0.04,0.53,0.88,0.01
050US21143,0.24,0.89,0.06,0.24,0.89,0.04,0.24,0.89,0.0
050US21145,0.56,0.66,0.28,0.36,0.76,0.06,0.52,0.87,0.03
050US21147,0.57,0.8,0.12,0.57,0.8,0.05,0.24,0.91,0.01
050US21149,0.3,0.96,0.01,0.36,0.95,0.02,0.44,0.95,0.0
050US21151,0.34,0.87,0.07,0.33,0.88,0.04,0.37,0.89,0.02
050US21153,0.87,1.0,0.0,0.36,0.99,0.01,0.0,0.0,0.0
050US21155,0.44,0.81,0.15,0.38,0.86,0.05,0.78,0.9,0.02
050US21157,0.38,0.97,0.01,0.25,0.96,0.02,0.26,0.96,0.01
050US21159,0.42,0.89,0.08,0.28,0.9,0.02,0.0,0.0,0.0
050US21161,0.32,0.85,0.08,0.44,0.86,0.04,0.37,0.91,0.01
050US21163,0.54,0.73,0.1,0.48,0.77,0.09,0.47,0.82,0.02
050US21165,0.33,0.99,0.0,0.0,0.0,0.0,0.58,0.99,0.0
050US21167,0.35,0.89,0.06,0.26,0.9,0.04,0.26,0.89,0.01
050US21169,0.17,0.95,0.01,0.09,0.95,0.01,0.33,0.94,0.0
050US21171,0.37,0.9,0.04,0.19,0.92,0.04,0.0,0.0,0.0
050US21173,0.41,0.89,0.05,0.3,0.9,0.04,0.67,0.94,0.0
050US21175,0.53,0.88,0.07,0.5,0.91,0.03,0.47,0.89,0.02
050US21177,0.37,0.88,0.08,0.63,0.85,0.05,0.35,0.92,0.01
050US21179,0.4,0.85,0.09,0.42,0.88,0.05,0.41,0.88,0.01
050US21181,0.1,0.96,0.01,0.13,0.96,0.02,0.0,0.0,0.0
050US21183,0.32,0.94,0.01,0.27,0.93,0.04,0.5,0.92,0.01
050US21185,0.37,0.83,0.09,0.31,0.86,0.06,0.28,0.9,0.02
050US21187,0.5,0.93,0.03,0.11,0.94,0.03,0.0,0.0,0.0
050US21189,0.36,0.98,0.02,0.58,0.98,0.01,0.42,0.98,0.0
050US21191,0.24,0.96,0.01,0.38,0.96,0.03,0.34,0.96,0.01
050US21193,0.45,0.94,0.03,0.48,0.97,0.02,0.81,0.93,0.06
050US21195,0.65,0.92,0.05,0.46,0.94,0.02,0.6,0.94,0.02
050US21197,0.45,0.97,0.0,0.34,0.96,0.02,0.45,0.97,0.01
050US21199,0.4,0.93,0.02,0.44,0.92,0.05,0.55,0.93,0.02
050US21201,0.0,0.98,0.01,0.0,0.98,0.01,0.0,0.0,0.0
050US21203,0.39,0.96,0.0,0.57,0.96,0.03,0.0,0.0,0.0
050US21205,0.59,0.9,0.04,0.39,0.92,0.03,0.61,0.9,0.02
050US21207,0.77,0.92,0.03,0.45,0.91,0.07,0.47,0.91,0.01
050US21209,0.29,0.83,0.08,0.36,0.83,0.07,0.35,0.83,0.02
050US21211,0.33,0.72,0.1,0.33,0.73,0.14,0.51,0.81,0.02
050US21213,0.21,0.83,0.12,0.36,0.82,0.03,0.66,0.87,0.03
050US21215,0.55,0.91,0.03,0.26,0.93,0.03,0.56,0.96,0.02
050US21217,0.22,0.89,0.05,0.27,0.9,0.03,0.51,0.88,0.02
050US21219,0.47,0.77,0.18,0.38,0.84,0.06,0.0,0.0,0.0
050US21221,0.35,0.85,0.13,0.46,0.92,0.04,0.54,0.84,0.01
050US21223,0.0,0.0,0.0,0.31,0.94,0.04,0.61,0.94,0.0
050US21225,0.39,0.75,0.19,0.47,0.73,0.03,0.3,0.83,0.01
050US21227,0.37,0.68,0.15,0.44,0.68,0.1,0.45,0.71,0.08
050US21229,0.46,0.83,0.09,0.16,0.87,0.05,0.54,0.91,0.02
050US21231,0.36,0.89,0.04,0.55,0.88,0.05,0.72,0.98,0.02
050US21233,0.55,0.85,0.1,0.63,0.84,0.15,0.7,0.83,0.0
050US21235,0.59,0.91,0.04,0.54,0.93,0.04,0.62,0.95,0.01
050US21237,0.44,0.99,0.0,0.43,0.98,0.01,0.44,0.99,0.0
050US21239,0.32,0.82,0.07,0.37,0.81,0.11,0.47,0.86,0.01
050US22001,0.47,0.59,0.35,0.52,0.71,0.08,0.7,0.83,0.0
050US22003,0.27,0.64,0.25,0.54,0.64,0.15,0.44,0.61,0.01
050US22005,0.44,0.53,0.39,0.27,0.67,0.08,0.45,0.73,0.03
050US22007,0.5,0.49,0.47,0.51,0.59,0.06,0.77,0.82,0.01
050US22009,0.35,0.57,0.38,0.34,0.63,0.03,0.56,0.65,0.01
050US22011,0.56,0.62,0.27,0.42,0.67,0.06,0.67,0.65,0.01
050US22013,0.4,0.43,0.54,0.71,0.43,0.01,0.58,0.73,0.01
050US22015,0.37,0.56,0.33,0.36,0.6,0.1,0.36,0.65,0.03
050US22017,0.6,0.26,0.7,0.32,0.54,0.05,0.46,0.53,0.03
050US22019,0.63,0.35,0.58,0.37,0.67,0.05,0.6,0.71,0.05
050US22021,0.27,0.74,0.21,0.28,0.76,0.04,0.56,0.79,0.0
050US22023,0.29,0.86,0.06,0.16,0.87,0.06,0.21,0.87,0.0
050US22025,0.38,0.5,0.48,0.3,0.72,0.02,0.91,0.28,0.0
050US22027,0.23,0.42,0.55,0.27,0.48,0.02,0.71,0.3,0.0
050US22029,0.34,0.48,0.5,0.44,0.67,0.03,0.43,0.64,0.0
050US22031,0.5,0.41,0.55,0.24,0.68,0.05,0.49,0.77,0.0
050US22033,0.58,0.26,0.67,0.5,0.41,0.11,0.39,0.55,0.07
050US22035,0.4,0.24,0.75,0.36,0.37,0.01,0.0,0.0,0.0
050US22037,0.17,0.51,0.46,0.28,0.52,0.02,0.72,0.64,0.01
050US22039,0.33,0.57,0.38,0.36,0.68,0.06,0.5,0.75,0.01
050US22041,0.47,0.48,0.5,0.45,0.49,0.01,0.65,0.86,0.0
050US22043,0.51,0.56,0.35,0.58,0.66,0.11,0.37,0.89,0.0
050US22045,0.47,0.43,0.49,0.19,0.62,0.05,0.55,0.65,0.08
050US22047,0.24,0.45,0.51,0.31,0.45,0.04,0.7,0.41,0.0
050US22049,0.35,0.58,0.39,0.46,0.66,0.04,0.47,0.72,0.01
050US22051,0.54,0.32,0.49,0.38,0.48,0.22,0.44,0.52,0.08
