HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age55_59,Age60_64,AgeOv65,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP,TotPopHh,TotVetPop,TotWrkE,Age45_49,Age50_54,AgeOv18,DisbP,VetP,NonRelFhhP,NonRelNfhhP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,NoIntP,MobileP,LngTermP,RentalP,UnitDens,AreaSqMi,AlcTot,AlcDens,AlcPerCap,Ndvi
050US48161,48161,19709,9413,11376,1153,2562,1188,952,7247,1413,1199,3787,55.62,19.21,81.0,15.87,15.14,0.07,0.67,0.0,2.38,17.84,0.23,17.2,5.5,27.07,18057,1262,7273.0,1115,1233,15163,19.4,8.34,3.01,15.63,25537.0,24083.0,0.46,7.85,29.15,12.35,7.97,4165.0,57.27,29.14,26.05,20.2,24.79,10.72,877.73,4.0,0.0,0.0,0.16
050US48163,48163,19394,5948,12394,1166,2356,1763,2021,9722,775,900,2381,68.29,12.28,74.79,4.4,78.78,0.1,0.89,0.0,19.82,33.38,0.24,20.2,6.5,22.26,15709,588,6757.0,878,1216,14775,15.5,3.98,3.62,16.77,16072.0,18288.0,0.51,8.72,33.61,12.36,9.86,4661.0,68.98,36.06,23.39,34.15,31.81,5.25,1133.5,,,,0.11
050US48165,48165,20321,6442,11272,2190,4000,1761,1228,8240,1117,804,1765,71.01,8.69,93.66,2.2,41.21,0.46,0.47,0.06,3.15,38.83,0.36,14.2,4.8,10.94,20207,432,8273.0,1012,1193,13037,11.2,3.31,1.76,18.29,27394.0,22710.0,0.45,11.56,46.6,7.6,6.5,4582.0,55.38,20.84,25.09,19.57,22.61,4.29,1502.36,1.0,0.0,0.0,0.05
050US48167,48167,327089,144204,202560,21173,45233,22157,19905,128618,23589,20096,44264,59.62,13.53,78.16,12.62,24.28,0.45,3.28,0.07,5.42,11.79,0.25,13.2,6.3,17.35,320541,21572,153139.0,21483,22633,246824,13.6,8.76,2.18,20.73,32160.0,35448.0,0.47,10.46,21.05,14.58,9.4,67972.0,44.39,11.24,5.16,19.42,33.74,380.55,378.94,45.0,0.12,0.0,0.11
050US48169,48169,6288,2165,4456,269,512,394,516,3157,402,280,781,62.63,12.42,83.24,4.33,52.04,0.78,2.18,0.0,9.48,38.63,0.17,17.7,3.2,24.8,4390,140,2134.0,483,404,5237,14.6,2.67,1.87,22.42,21462.0,19177.0,0.44,7.73,28.54,12.32,5.39,1353.0,63.4,20.03,15.1,27.11,35.87,2.42,893.41,1.0,0.0,0.0,0.05
050US48171,48171,26208,13081,13391,1302,2920,1551,1180,7464,1763,2276,7611,44.59,29.04,91.08,0.13,22.92,2.82,0.16,0.0,5.82,10.63,0.2,11.4,4.3,18.07,25869,1918,11911.0,1368,1504,21002,13.3,9.14,1.18,9.13,28041.0,33515.0,0.47,8.14,25.87,11.83,11.84,6045.0,50.75,17.85,13.07,26.29,26.71,12.36,1058.19,20.0,0.02,0.0,0.1
050US48173,48173,1430,570,919,68,196,132,158,641,68,150,173,63.29,12.1,70.56,0.0,43.78,0.0,0.0,0.0,29.44,28.88,0.24,9.5,0.0,24.21,1430,49,694.0,83,51,1092,5.3,4.49,4.3,18.52,24529.0,30902.0,0.46,9.22,65.13,6.2,0.86,376.0,54.18,21.84,10.7,28.25,31.94,0.63,900.21,,,,0.03
050US48175,48175,7531,3765,4300,312,1056,395,511,2334,684,536,1615,49.16,21.44,78.57,5.13,35.84,0.0,0.57,0.0,15.73,12.36,0.21,17.1,5.8,28.79,7435,558,3075.0,516,478,5915,17.0,9.46,0.86,15.57,26871.0,29918.0,0.46,13.63,32.49,9.76,10.24,1550.0,50.41,27.87,17.45,32.89,15.74,4.42,852.01,1.0,0.0,0.0,0.17
050US48177,48177,20667,8911,11747,1507,3168,1389,1315,7439,1491,1207,3332,58.62,16.12,61.68,6.68,50.5,0.28,0.25,0.02,31.09,24.08,0.27,15.7,4.3,19.04,20354,1118,9083.0,1235,1288,15079,17.9,7.41,2.61,10.76,26697.0,26618.0,0.48,7.56,39.15,10.02,10.53,5579.0,61.42,22.64,23.61,25.14,31.76,8.35,1066.68,2.0,0.0,0.0,0.14
050US48179,48179,22685,10035,13297,1641,3248,1273,1414,8827,1538,1080,3568,60.46,15.73,85.24,4.44,28.5,1.36,0.67,0.08,8.2,19.9,0.26,15.8,6.1,20.28,21113,1456,9264.0,1435,1348,16865,17.7,8.64,3.39,16.0,26125.0,24911.0,0.47,6.94,36.13,12.56,9.41,5540.0,59.8,23.52,6.42,22.91,25.46,10.84,925.97,4.0,0.0,0.0,0.07
050US48181,48181,128560,55441,75693,8066,17367,8466,7771,46791,9361,8176,22290,56.18,17.34,86.71,5.49,13.08,1.26,1.42,0.05,5.07,11.44,0.24,13.8,5.4,13.5,126117,10208,59160.0,7761,8748,97983,16.7,10.43,3.0,17.8,27294.0,27276.0,0.44,8.9,24.88,14.01,12.11,30073.0,50.83,18.61,10.02,22.09,32.58,59.43,932.83,15.0,0.02,0.0,0.14
050US48183,48183,123494,51797,73307,9322,17744,8245,8595,48669,8105,6878,18205,61.33,14.74,74.47,20.29,18.56,0.37,1.34,0.1,3.42,16.17,0.26,17.6,4.8,12.1,118961,7641,55553.0,7153,7418,91512,14.7,8.35,2.79,19.36,25520.0,25839.0,0.46,8.77,24.68,13.58,13.03,30167.0,54.3,17.41,9.37,21.57,40.69,189.47,273.38,31.0,0.11,0.0,0.16
050US48185,48185,27630,11205,16856,1534,3579,1843,1701,10325,1951,2018,4554,55.87,16.48,78.32,15.39,23.94,0.84,0.16,0.0,5.28,20.41,0.23,19.1,4.7,21.53,23989,1738,10583.0,1923,1746,21410,13.9,8.12,1.85,15.02,24823.0,23513.0,0.49,8.69,32.82,7.16,12.63,5961.0,56.33,23.94,24.54,25.09,22.73,14.23,787.46,5.0,0.01,0.0,0.19
050US48187,48187,155137,57060,94521,9910,22706,11707,9540,62570,9868,7945,20739,61.36,13.37,72.22,7.93,37.68,0.33,1.74,0.28,17.51,11.35,0.26,9.5,3.9,6.93,153272,17747,72170.0,10873,10526,115260,12.3,15.56,2.27,19.32,33106.0,30817.0,0.4,8.15,20.65,12.38,14.06,34431.0,47.71,12.04,14.21,18.34,23.35,80.23,711.25,7.0,0.01,0.0,0.11
050US48189,48189,34113,13409,20263,2392,5389,2761,2678,14123,2033,1637,4492,64.21,13.17,85.71,4.8,59.08,0.76,0.3,0.02,8.41,23.82,0.27,18.7,6.7,16.88,31826,1284,14154.0,2042,2005,24755,11.8,5.19,2.48,11.81,24715.0,19854.0,0.42,12.48,24.28,11.81,13.93,7810.0,55.18,19.66,7.79,24.46,39.48,13.35,1004.68,1.0,0.0,0.0,0.05
050US48191,48191,3074,1929,1651,124,447,275,144,1000,173,250,709,51.11,23.06,80.97,8.13,34.39,0.65,0.29,0.0,9.95,24.14,0.23,23.2,10.6,32.56,3005,153,1236.0,208,163,2360,20.3,6.48,1.27,7.87,17952.0,22846.0,0.54,7.28,34.87,11.17,8.17,653.0,52.83,34.33,4.25,31.38,38.97,2.18,883.49,1.0,0.0,0.0,0.08
050US48193,48193,8269,4574,4480,469,956,513,406,2644,641,548,2082,49.21,25.18,94.87,0.51,12.32,0.75,0.29,0.0,3.58,18.48,0.21,16.3,1.2,32.05,8001,600,3583.0,407,522,6562,22.4,9.16,5.07,6.34,23158.0,28074.0,0.49,12.36,33.13,15.35,10.94,2017.0,56.29,23.95,6.78,19.76,19.02,5.47,835.91,2.0,0.0,0.0,0.11
050US48195,48195,5547,2345,3051,467,836,436,431,2261,303,273,863,64.25,15.56,91.13,0.36,47.2,0.07,0.0,0.0,8.44,31.15,0.29,16.1,4.6,20.9,5471,226,2286.0,264,280,3914,14.2,5.79,1.21,5.28,25223.0,20127.0,0.43,12.42,38.54,9.8,6.82,1200.0,52.49,20.78,9.89,23.91,26.85,2.55,919.81,1.0,0.0,0.0,0.08
050US48197,48197,3952,2296,2238,196,598,199,237,1302,225,302,799,53.04,20.22,86.31,7.09,21.53,1.04,0.0,0.0,5.57,20.98,0.23,12.6,7.4,33.84,3915,234,1674.0,270,260,3037,22.4,7.7,1.37,19.23,20171.0,22938.0,0.44,12.84,27.36,19.24,5.97,964.0,57.59,31.45,11.5,29.6,26.79,3.3,695.11,1.0,0.0,0.0,0.06
050US48199,48199,56379,24345,33191,3739,7808,3784,3256,21089,3961,3438,9195,57.89,16.31,91.65,5.68,5.57,0.2,0.58,0.0,1.89,12.14,0.25,12.6,4.0,16.27,55930,3801,23565.0,3384,3765,42386,15.0,8.98,2.38,10.73,30109.0,29108.0,0.46,8.44,28.25,11.47,12.7,11813.0,50.13,15.61,27.32,24.39,19.88,27.34,890.58,6.0,0.01,0.0,0.24
050US48201,48201,4602523,1740973,2909820,352799,689406,315136,321813,2041657,261843,227941,452327,67.0,9.83,62.84,19.02,42.56,0.4,6.97,0.07,10.71,19.06,0.27,16.2,6.1,9.05,4561215,161592,2223265.0,297151,279399,3362147,9.2,4.81,2.64,20.7,30657.0,31901.0,0.5,8.42,23.91,10.38,10.71,1025073.0,46.11,13.64,2.54,17.18,45.33,1020.98,1705.19,482.0,0.28,0.0,0.1
050US48203,48203,66645,28472,38917,4354,9697,4844,3991,24801,4591,4269,10680,58.3,16.03,73.68,21.13,12.94,0.37,0.73,0.02,4.06,15.06,0.26,16.1,5.6,18.46,65188,4557,28251.0,3986,4267,49597,11.6,9.2,2.42,17.71,26566.0,25418.0,0.46,11.41,28.86,14.18,10.2,15374.0,54.42,27.53,21.98,26.29,26.37,31.64,899.95,9.0,0.01,0.0,0.22
050US48205,48205,5767,1945,3690,311,714,235,172,2553,359,258,827,62.04,14.34,81.93,8.64,26.43,0.03,1.47,0.0,7.92,18.36,0.22,6.3,0.9,13.57,4215,326,2013.0,320,425,4517,12.9,7.22,1.39,16.84,32001.0,20480.0,0.37,13.07,33.43,14.7,10.33,888.0,44.11,13.83,21.85,23.18,36.41,1.33,1461.94,,,,0.09
050US48207,48207,5809,3440,3430,243,653,366,429,2244,228,519,1261,54.05,21.71,88.62,3.34,28.66,0.57,0.76,0.0,6.71,27.8,0.19,20.1,10.1,38.23,5237,310,2268.0,308,353,4691,24.1,6.61,1.67,12.78,21882.0,21308.0,0.44,9.35,30.07,9.39,11.11,1354.0,59.7,34.44,16.83,27.8,23.86,3.81,903.13,1.0,0.0,0.0,0.06
050US48209,48209,204150,76193,135368,12742,26973,17308,25542,98482,11592,9516,21285,67.69,10.43,87.96,4.0,38.37,0.34,1.42,0.05,6.23,10.51,0.23,15.0,5.3,6.97,197091,11272,103747.0,12264,11296,156653,9.0,7.21,2.69,38.0,30293.0,30715.0,0.45,13.01,17.25,10.46,13.63,43436.0,41.87,9.82,8.71,12.01,38.16,112.38,677.98,16.0,0.02,0.0,0.13
050US48211,48211,4061,1677,2219,260,829,370,162,1532,257,200,540,64.54,13.3,92.74,0.86,35.83,0.42,0.59,0.0,5.39,20.53,0.32,14.0,5.1,21.11,4023,150,1917.0,284,159,2759,12.7,5.45,1.26,21.41,28163.0,26781.0,0.44,10.8,33.02,6.78,13.56,953.0,49.71,17.64,19.5,24.34,36.43,1.85,906.28,,,,0.09
050US48213,48213,80460,40899,45576,4537,9762,5230,4356,26844,5983,5744,17400,51.13,21.63,89.3,6.52,12.52,0.83,0.66,0.05,2.65,16.47,0.22,17.5,5.1,24.48,79191,6790,31583.0,4869,5321,62976,16.9,10.79,2.57,17.03,22946.0,25280.0,0.47,9.34,26.78,11.81,12.39,17170.0,54.36,21.82,28.05,24.82,23.64,46.81,873.77,14.0,0.02,0.0,0.15
050US48215,48215,849389,272157,476719,80050,156250,73722,66114,362339,36396,33050,90250,70.48,10.63,87.96,0.55,92.03,0.19,0.96,0.02,10.32,35.51,0.33,31.2,7.4,13.7,839762,18854,321626.0,48800,42254,566969,13.2,3.33,1.49,17.24,18579.0,16490.0,0.49,13.52,16.57,16.12,13.55,168522.0,52.4,27.1,15.31,24.27,31.89,173.25,1570.89,34.0,0.02,0.0,0.08
050US48217,48217,35399,16293,19880,2113,4717,2453,1970,12074,2611,2253,7220,53.4,20.4,86.63,6.71,20.47,1.22,0.34,0.18,4.92,17.63,0.23,15.9,7.6,21.63,34442,2700,14899.0,2057,2354,27100,18.0,9.96,2.47,16.82,23353.0,24745.0,0.45,9.71,29.06,10.83,13.75,8463.0,56.8,18.7,17.83,21.11,26.39,16.99,958.85,4.0,0.0,0.0,0.12
050US48219,48219,23162,9342,13879,1558,3493,1979,1778,9509,1487,1280,3192,62.86,13.78,89.41,3.39,47.36,0.66,0.32,0.07,6.14,24.01,0.26,15.7,7.0,14.94,22424,926,10373.0,1255,1388,17071,15.4,5.43,2.93,15.52,25330.0,23440.0,0.44,10.65,30.67,13.23,9.31,5868.0,56.57,20.9,17.6,23.97,29.81,10.28,908.39,3.0,0.0,0.0,0.04
050US48221,48221,56901,26257,31098,3109,6726,3474,2578,17607,4449,4261,13807,48.23,24.26,95.45,0.86,12.35,0.94,0.8,0.01,1.94,10.62,0.21,10.7,2.9,16.33,56214,5310,23937.0,3307,3635,44905,12.5,11.84,1.85,14.56,30201.0,32727.0,0.46,7.55,22.6,13.43,16.12,12114.0,50.61,10.87,19.06,17.31,23.44,62.41,420.7,8.0,0.02,0.0,0.1
050US48223,48223,36240,15368,20704,2320,5241,2279,2105,12960,2454,2135,6478,56.63,17.88,83.55,7.03,16.67,0.18,0.67,0.12,8.45,16.28,0.25,16.9,4.6,12.77,35772,2457,15927.0,2279,2373,27182,17.0,9.04,2.66,16.9,26030.0,26267.0,0.46,8.96,24.95,13.25,14.41,8787.0,55.17,15.97,13.05,19.55,30.14,20.03,767.29,1.0,0.0,0.0,0.14
050US48225,48225,22955,11663,13640,1181,2533,1224,1325,7982,1669,1574,4834,50.95,21.06,68.53,24.87,10.94,0.3,0.31,0.0,5.99,19.74,0.2,24.7,2.2,29.62,19780,1851,8197.0,1449,1733,18474,18.1,10.03,1.78,11.57,19390.0,18080.0,0.46,8.48,24.91,13.46,12.66,4731.0,57.72,34.44,24.16,24.63,31.05,9.47,1231.0,,,,0.2
050US48227,48227,36667,13148,24059,2309,4456,2260,2672,15718,2389,1932,4596,61.32,12.53,82.31,6.24,41.98,1.19,0.82,0.05,9.4,20.82,0.22,16.8,6.8,16.06,31456,2458,14563.0,2479,2788,28655,16.4,8.59,2.72,25.09,25282.0,23784.0,0.48,8.97,27.22,15.63,11.4,7660.0,52.6,23.0,6.35,25.73,33.4,14.6,900.79,8.0,0.01,0.0,0.04
050US48229,48229,4098,1562,2479,207,642,235,274,1504,334,264,639,57.42,15.59,69.38,1.59,78.38,0.0,1.81,0.0,27.23,46.09,0.24,28.2,8.3,42.38,3377,136,1119.0,307,201,3118,27.2,4.36,0.58,15.88,13787.0,14190.0,0.51,7.77,28.95,8.4,11.44,650.0,58.09,38.55,32.46,44.98,24.11,0.34,4570.5,,,,0.02
050US48231,48231,92152,37544,55502,5804,12445,6695,6266,35078,6545,5474,14522,57.87,15.76,79.41,7.95,15.84,1.14,1.26,0.05,10.19,14.99,0.24,17.5,5.5,13.78,89361,6620,40070.0,6001,6283,70024,15.8,9.45,2.55,23.35,24667.0,25077.0,0.45,10.29,27.28,11.7,12.0,19493.0,48.65,18.09,17.49,21.54,30.66,44.68,840.34,4.0,0.0,0.0,0.14
050US48233,48233,21571,10631,12587,1424,3162,1501,1343,8191,1415,1515,3387,59.23,15.7,88.27,2.29,22.99,1.71,0.42,0.57,6.75,14.51,0.26,15.2,6.0,32.36,21436,1132,8995.0,1184,1293,15974,18.4,7.09,3.89,15.88,24987.0,24725.0,0.43,7.93,39.4,6.15,12.75,5083.0,56.51,17.59,9.75,32.26,19.08,11.98,887.42,2.0,0.0,0.0,0.07
050US48235,48235,1524,868,879,60,243,127,87,476,104,138,289,51.12,18.96,82.61,3.54,24.54,0.0,0.0,0.0,13.85,7.25,0.23,14.8,6.6,26.96,1524,99,642.0,74,140,1168,12.1,8.59,1.23,7.27,31045.0,31449.0,0.47,13.08,39.72,6.54,7.32,339.0,52.8,24.93,10.48,37.99,21.29,0.83,1051.54,,,,0.05
050US48237,48237,8842,4143,5472,493,1026,647,603,3578,557,504,1504,57.65,17.01,93.03,4.78,16.57,0.26,0.14,0.0,1.79,19.89,0.21,15.1,3.2,23.73,7684,430,3251.0,559,621,6976,16.6,6.16,1.42,10.95,25567.0,25626.0,0.46,9.81,37.31,5.32,15.72,1791.0,55.09,25.57,18.54,23.93,18.23,4.55,910.94,4.0,0.0,0.0,0.13
050US48239,48239,14820,6663,8533,1053,2142,895,890,5418,1124,899,2491,58.12,16.81,86.17,6.63,32.88,0.0,0.9,0.05,6.24,16.78,0.26,13.9,4.1,21.4,14591,807,6580.0,729,964,11024,18.3,7.32,1.82,17.14,27310.0,26329.0,0.42,8.92,43.88,10.47,8.39,3848.0,58.48,24.34,18.17,23.1,31.91,8.03,829.44,2.0,0.0,0.0,0.14
050US48241,48241,35504,17147,20182,2119,5021,2238,2179,12149,2600,2265,6730,54.33,18.96,77.91,16.47,6.65,0.31,0.48,0.14,4.68,15.39,0.24,16.7,8.6,26.62,34582,2173,13109.0,2104,2516,26912,18.2,8.07,3.01,11.28,24591.0,25004.0,0.47,9.92,35.24,14.09,10.6,7792.0,59.44,28.68,25.43,28.37,23.31,18.27,938.65,7.0,0.01,0.0,0.23
050US48243,48243,2234,1861,1104,61,268,142,57,539,177,232,706,38.85,31.6,94.72,0.81,32.54,0.4,2.28,0.0,1.79,14.89,0.19,6.5,5.3,43.58,2172,246,879.0,161,90,1810,15.6,13.59,0.0,14.92,26108.0,26053.0,0.37,24.23,24.57,7.51,6.83,486.0,55.29,24.1,15.91,27.62,19.05,0.82,2264.55,,,,0.05
050US48245,48245,255210,108112,158806,17595,33556,16490,18238,104551,17101,14877,35455,61.01,13.89,58.29,33.84,20.16,0.32,3.71,0.04,3.81,15.98,0.24,18.4,5.7,13.05,238864,14641,105903.0,15531,16544,194261,14.1,7.54,2.17,17.2,26861.0,26205.0,0.49,9.85,26.27,13.44,11.57,56966.0,53.79,25.18,3.11,23.91,38.7,123.36,876.37,34.0,0.04,0.0,0.14
050US48247,48247,5282,2523,2691,412,880,539,303,1936,350,374,932,61.11,17.64,98.86,0.08,92.58,0.04,0.0,0.0,1.02,25.79,0.31,27.4,11.5,32.22,5253,184,1759.0,162,236,3623,26.0,5.08,2.54,12.48,17625.0,17798.0,0.5,16.83,31.1,13.76,2.67,1044.0,59.35,42.87,8.56,36.7,27.66,2.22,1136.17,1.0,0.0,0.0,0.09
050US48249,48249,41192,16354,23590,3041,6628,3174,2596,16166,2210,2414,6011,62.72,14.59,95.52,0.65,80.26,0.13,0.62,0.15,2.92,25.41,0.28,23.0,5.2,20.25,40776,1860,16190.0,2292,2430,29601,15.4,6.28,2.82,23.02,20107.0,21274.0,0.5,8.82,33.58,15.76,11.5,9463.0,58.45,38.15,13.16,32.67,31.64,18.9,865.17,3.0,0.0,0.0,0.11
050US48251,48251,163475,61147,98427,10772,24383,11668,10001,63763,11444,8798,22330,60.51,13.66,90.9,3.09,20.83,0.52,0.91,0.37,4.2,15.21,0.26,10.6,4.3,7.71,160670,8337,74845.0,10758,11227,120757,10.5,6.91,2.78,19.14,31213.0,27667.0,0.41,9.87,22.65,11.63,17.7,40929.0,54.69,11.28,20.53,19.46,25.96,84.36,724.8,12.0,0.02,0.0,0.12
050US48253,48253,19891,7335,13426,888,1988,937,1363,8945,1407,927,2968,59.43,14.92,67.54,14.8,27.38,0.77,0.39,0.0,16.49,21.62,0.18,14.3,3.9,23.75,12638,1344,4877.0,1319,1449,16394,22.1,8.21,0.79,16.8,19828.0,17673.0,0.46,13.61,20.81,15.03,9.49,2311.0,47.39,19.45,15.16,27.49,26.68,7.9,928.57,1.0,0.0,0.0,0.06
050US48255,48255,15387,5936,9979,852,1880,1167,1008,7062,920,800,2150,63.65,13.97,72.61,7.99,53.97,0.21,0.09,0.0,19.09,23.84,0.21,18.6,4.3,28.47,12325,764,5382.0,873,850,12129,14.9,6.3,1.8,10.71,28052.0,26875.0,0.54,10.85,32.42,10.61,11.35,2961.0,55.02,29.64,15.94,34.2,26.8,7.94,747.49,2.0,0.0,0.0,0.13
050US48257,48257,118910,40748,71907,8545,18731,8701,6654,47658,7933,6116,14036,63.02,11.8,82.01,10.85,20.63,0.44,1.19,0.07,5.45,13.83,0.28,13.0,6.7,8.3,117460,6901,55103.0,7896,7995,85943,12.3,8.03,2.67,20.5,31058.0,27411.0,0.42,11.61,21.33,12.49,12.16,25893.0,46.99,13.99,15.37,17.87,23.7,52.2,780.67,22.0,0.03,0.0,0.14
050US48259,48259,41982,15758,24234,2138,5723,3123,2249,14431,3238,2772,7894,53.1,18.8,90.24,0.77,23.57,0.63,0.88,0.06,7.42,6.9,0.23,5.3,4.3,10.15,41516,3276,19498.0,2783,3003,32128,13.5,10.2,1.82,23.86,33547.0,43241.0,0.48,8.21,19.93,13.21,11.15,7366.0,37.78,7.46,8.09,18.96,27.11,23.79,662.45,9.0,0.01,0.0,0.12
050US48261,48261,595,303,292,85,77,10,10,162,51,9,136,54.45,22.86,96.3,0.0,87.73,0.0,0.17,0.0,3.53,66.34,0.28,7.1,0.0,31.02,590,0,220.0,46,29,428,23.5,0.0,1.68,0.0,22635.0,15820.0,0.36,14.55,42.27,5.0,13.64,144.0,65.45,51.78,3.63,43.39,66.03,0.21,1458.45,,,,0.1
050US48263,48263,749,543,355,33,87,61,12,193,65,54,227,41.79,30.31,88.52,1.07,16.29,1.87,0.0,0.0,8.54,18.71,0.22,10.9,3.7,41.44,707,41,309.0,45,45,582,31.0,7.04,0.0,5.96,29375.0,29503.0,0.48,23.62,22.33,8.41,14.56,136.0,44.01,18.68,6.81,34.65,29.87,0.6,902.5,,,,0.06
050US48265,48265,51365,24402,27547,2627,5538,3036,3013,16064,3675,3816,13819,47.17,26.9,89.37,1.54,26.68,0.82,0.94,0.06,7.28,11.52,0.19,13.3,5.3,14.9,49618,4999,21870.0,2621,3205,41366,19.0,12.09,3.89,11.93,26217.0,30498.0,0.46,8.18,22.19,15.72,11.66,11120.0,50.85,13.02,18.24,22.24,27.91,22.12,1103.32,7.0,0.01,0.0,0.11
050US48267,48267,4408,3262,2246,270,406,332,160,1171,360,488,1273,41.9,28.88,89.13,0.02,25.27,0.82,0.0,0.11,9.91,15.71,0.2,21.3,3.1,40.28,4356,483,2124.0,183,257,3519,22.1,13.73,3.63,5.68,24401.0,28899.0,0.49,9.6,24.39,13.09,14.31,1095.0,51.55,25.18,20.23,35.95,24.02,2.61,1250.98,1.0,0.0,0.0,0.08
050US48269,48269,228,148,134,17,35,15,2,61,46,13,33,49.56,14.47,99.12,0.0,16.67,0.0,0.0,0.0,0.88,14.47,0.27,8.8,7.6,38.51,228,7,122.0,5,18,167,12.3,4.19,0.0,15.56,37563.0,31564.0,0.35,14.75,50.0,8.2,4.1,51.0,41.8,9.09,11.49,33.77,62.64,0.16,910.87,,,,0.05
050US48271,48271,3675,1890,2269,87,435,190,216,1376,346,178,751,51.65,20.44,96.73,0.08,62.5,0.19,0.0,0.0,2.99,26.61,0.18,18.6,6.7,38.1,3437,682,1213.0,263,239,3020,22.0,22.72,1.24,8.77,17665.0,20323.0,0.45,9.89,18.47,7.91,3.87,869.0,71.64,49.36,28.73,35.58,25.81,1.39,1360.05,1.0,0.0,0.0,0.09
050US48273,48273,31425,13284,19668,2222,4210,2953,4777,15366,1301,1461,4037,69.37,12.85,87.7,3.26,72.71,0.23,2.21,0.0,6.6,20.84,0.25,26.1,9.1,17.6,29563,1669,13211.0,1395,1433,23705,15.0,7.19,3.5,28.41,21050.0,21986.0,0.5,18.89,22.65,11.07,12.44,7075.0,53.55,21.22,6.93,21.14,48.03,15.07,881.3,2.0,0.0,0.0,0.09
050US48275,48275,3733,2038,2029,279,588,239,250,1186,248,289,683,55.0,18.3,85.05,6.48,33.99,0.8,0.13,0.0,7.53,19.52,0.27,14.7,5.5,34.74,3585,246,1454.0,224,236,2712,21.6,9.07,1.39,2.42,25250.0,21796.0,0.42,13.82,39.61,13.76,8.67,883.0,60.73,21.75,3.29,21.2,15.64,2.4,850.62,1.0,0.0,0.0,0.05
050US48277,48277,49532,22692,28514,3327,6410,3276,2843,17707,3259,3232,9227,55.41,18.63,81.27,12.44,7.68,0.42,0.87,0.27,4.73,15.44,0.24,17.8,5.6,14.89,48777,2953,21218.0,3099,3271,37741,18.2,7.83,2.37,14.78,24314.0,23833.0,0.46,8.87,30.23,15.42,14.08,11756.0,55.41,28.29,8.52,22.07,35.01,25.01,907.18,3.0,0.0,0.0,0.17
050US48279,48279,13262,6072,7396,970,2130,934,877,4830,918,734,2144,59.79,16.17,87.94,4.96,55.23,0.26,0.59,0.0,6.24,25.95,0.28,23.6,2.9,21.71,13062,469,5647.0,731,805,9540,15.7,4.92,3.72,10.71,22846.0,21506.0,0.45,10.87,34.97,11.76,11.1,3085.0,54.63,28.6,7.0,29.44,29.64,5.98,1016.18,3.0,0.0,0.0,0.05
050US48281,48281,20640,9304,12145,1136,2624,1497,967,7250,1434,1582,3763,53.34,18.23,88.31,4.38,19.5,0.25,1.08,0.43,5.56,9.45,0.23,11.3,7.2,16.83,20378,3457,8776.0,1374,1477,15908,18.8,22.0,2.28,11.19,28851.0,28158.0,0.42,9.3,22.4,13.98,13.02,4455.0,50.76,20.8,16.11,20.31,24.41,13.05,712.84,2.0,0.0,0.0,0.12
050US48283,48283,7409,2977,4754,508,819,418,605,3409,363,291,1034,63.92,13.96,77.78,1.38,82.39,0.0,0.16,0.0,20.68,31.75,0.22,12.1,4.2,25.56,6471,165,2822.0,364,621,5788,18.0,2.85,3.38,11.4,21156.0,25129.0,0.55,12.26,40.89,9.82,8.15,1702.0,60.31,42.31,28.15,32.67,31.63,2.0,1486.7,,,,0.1
050US48285,48285,19941,10427,10672,1189,2793,1193,1034,6228,1318,1470,4549,51.2,22.81,78.5,6.47,18.52,0.25,0.36,0.03,14.4,14.72,0.24,11.7,3.3,25.62,19499,1312,8969.0,1134,1260,15221,17.4,8.62,2.19,8.57,27456.0,31670.0,0.48,7.69,35.4,12.73,11.36,4782.0,53.32,22.22,17.65,29.63,24.96,10.75,969.7,4.0,0.0,0.0,0.16
050US48287,48287,16952,7730,10057,913,2107,1406,954,6153,1207,1304,3106,54.11,18.32,79.6,11.23,23.42,0.0,1.07,0.0,8.11,16.12,0.22,14.2,2.8,21.03,16450,1195,8019.0,1020,1142,13163,13.7,9.08,2.48,14.43,28189.0,25876.0,0.44,7.03,27.57,9.94,9.2,4147.0,51.71,20.28,21.66,30.37,21.17,12.29,629.04,3.0,0.0,0.0,0.16
050US48289,48289,17098,9715,9108,1075,2182,1039,777,5285,1255,1276,4087,49.96,23.9,88.81,7.19,14.37,0.52,0.8,0.3,2.39,17.6,0.23,16.6,6.8,35.68,16984,1472,6463.0,991,947,13195,17.9,11.16,2.31,11.48,24582.0,32130.0,0.54,6.92,34.77,7.64,11.84,3834.0,59.32,23.76,27.34,22.87,21.48,9.05,1073.15,4.0,0.0,0.0,0.19
050US48291,48291,81862,30690,50278,5715,11716,5526,5518,33019,5591,4421,10537,61.63,12.87,80.9,9.89,23.33,0.48,0.61,0.02,8.1,22.61,0.26,14.9,6.9,14.62,74682,4931,30006.0,5427,5436,60815,17.3,8.11,2.61,12.39,26431.0,22757.0,0.44,9.57,35.44,7.82,9.89,17577.0,58.58,19.02,30.72,20.81,25.58,26.49,1158.38,7.0,0.01,0.0,0.22
