HEROP_ID,PcpPer100k,SpPer100k
050US40035,62.1,62.1
050US40037,30.92,9.84
050US40039,71.9,37.66
050US40041,47.49,28.5
050US40043,40.67,0.0
050US40045,147.35,0.0
050US40047,70.75,109.34
050US40049,57.51,10.78
050US40051,34.71,32.89
050US40053,0.0,0.0
050US40055,33.65,67.31
050US40057,73.5,0.0
050US40059,25.99,0.0
050US40061,47.23,15.74
050US40063,37.15,29.72
050US40065,70.91,51.21
050US40067,16.07,0.0
050US40069,45.29,36.23
050US40071,46.79,55.7
050US40073,38.42,12.81
050US40075,44.44,11.11
050US40077,19.06,9.53
050US40079,40.07,44.08
050US40081,17.21,2.87
050US40083,23.89,15.2
050US40085,20.13,0.0
050US40087,36.24,15.53
050US40089,45.5,18.2
050US40091,35.32,10.09
050US40093,51.83,12.96
050US40095,18.32,0.0
050US40097,48.8,19.52
050US40099,36.04,0.0
050US40101,88.3,147.65
050US40103,43.82,8.76
050US40105,38.52,0.0
050US40107,41.27,0.0
050US40109,77.87,195.38
050US40111,38.57,20.57
050US40113,19.02,23.25
050US40115,44.35,41.18
050US40117,42.61,6.09
050US40119,68.7,65.02
050US40121,58.58,65.34
050US40123,86.03,117.32
050US40125,44.44,44.44
050US40127,35.97,17.99
050US40129,0.0,0.0
050US40131,47.35,39.64
050US40133,39.89,23.93
050US40135,36.27,9.67
050US40137,47.75,29.56
050US40139,47.35,33.14
050US40141,39.92,13.31
050US40143,102.83,165.84
050US40145,15.41,7.71
050US40147,55.77,92.31
050US40149,17.49,0.0
050US40151,65.74,21.91
050US40153,62.0,52.46
050US41001,56.31,43.79
050US41003,106.93,181.55
050US41005,77.87,130.36
050US41007,95.95,70.02
050US41009,31.46,13.77
050US41011,91.62,91.62
050US41013,62.68,40.29
050US41015,57.76,62.2
050US41017,78.61,148.91
050US41019,72.01,104.32
050US41021,0.0,0.0
050US41023,83.53,83.53
050US41025,69.18,41.51
050US41027,142.67,142.67
050US41029,90.07,144.68
050US41031,60.49,82.1
050US41033,86.57,79.55
050US41035,79.93,91.99
050US41037,63.75,0.0
050US41039,88.92,142.59
050US41041,68.92,64.74
050US41043,61.85,48.83
050US41045,46.01,78.87
050US41047,73.91,113.84
050US41049,8.92,17.83
050US41051,111.69,234.9
050US41053,51.58,15.97
050US41055,0.0,0.0
050US41057,88.2,61.36
050US41059,65.02,72.82
050US41061,73.0,103.73
050US41063,101.1,43.33
050US41065,81.19,154.64
050US41067,81.98,128.73
050US41069,0.0,0.0
050US41071,67.42,92.47
050US42001,66.65,53.91
050US42003,104.69,259.15
050US42005,54.27,55.78
050US42007,46.14,77.89
050US42009,41.14,32.91
050US42011,66.48,105.13
050US42013,100.13,168.76
050US42015,99.5,194.11
050US42017,78.55,136.82
050US42019,55.21,80.94
050US42021,89.93,127.09
050US42023,64.02,0.0
050US42025,54.75,70.39
050US42027,65.66,113.97
050US42029,79.47,126.46
050US42031,54.09,84.99
050US42033,63.58,127.16
050US42035,48.63,51.18
050US42037,74.0,96.65
050US42039,63.83,74.28
050US42041,91.74,154.39
050US42043,87.79,248.07
050US42045,86.42,160.95
050US42047,49.01,81.68
050US42049,82.25,136.97
050US42051,50.65,71.06
050US42053,13.6,0.0
050US42055,63.74,104.06
050US42057,34.47,6.89
050US42059,43.08,29.61
050US42061,48.44,41.83
050US42063,61.8,74.63
050US42065,45.37,54.44
050US42067,28.5,0.0
050US42069,81.34,159.85
050US42071,70.59,97.52
050US42073,46.92,92.7
050US42075,54.8,109.61
050US42077,98.18,231.65
050US42079,79.27,119.23
050US42081,79.23,122.76
050US42083,57.41,64.58
050US42085,77.24,129.63
050US42087,58.24,81.96
050US42089,42.37,76.98
050US42091,102.76,237.31
050US42093,415.44,1508.69
050US42095,69.92,97.09
050US42097,51.99,40.08
050US42099,34.84,2.18
050US42101,94.19,237.45
050US42103,34.24,30.63
050US42105,64.95,59.04
050US42107,66.87,89.86
050US42109,56.84,32.13
050US42111,54.7,81.39
050US42113,0.0,0.0
050US42115,31.45,31.45
050US42117,63.07,48.51
050US42119,64.28,148.51
050US42121,57.28,97.37
050US42123,59.95,104.91
050US42125,66.01,93.47
050US42127,48.51,62.09
050US42129,72.73,96.69
050US42131,58.0,43.5
050US42133,69.82,107.2
050US44001,71.57,81.8
050US44003,79.34,134.26
050US44005,66.21,105.93
050US44007,98.18,201.41
050US44009,80.8,131.49
050US45001,44.61,32.45
050US45003,35.35,64.7
050US45005,54.27,0.0
050US45007,64.8,89.8
050US45009,47.95,6.85
050US45011,46.35,23.17
050US45013,60.22,124.28
050US45015,21.05,32.05
050US45017,6.8,6.8
050US45019,119.58,340.0
050US45021,44.08,31.74
050US45023,27.84,46.4
050US45025,32.59,30.42
050US45027,44.1,41.16
050US45029,50.57,53.24
050US45031,53.53,37.17
050US45033,45.35,38.87
050US45035,30.23,32.8
050US45037,22.41,26.15
050US45039,17.61,52.84
050US45041,88.05,181.87
050US45043,68.18,139.6
050US45045,90.69,157.3
050US45047,109.59,149.44
050US45049,50.49,35.34
050US45051,48.61,90.05
050US45053,32.26,50.18
050US45055,35.74,60.6
050US45057,46.9,93.81
050US45059,38.97,35.98
050US45061,11.36,5.68
050US45063,54.83,85.57
050US45065,31.23,0.0
050US45067,60.2,53.86
050US45069,55.29,44.23
050US45071,63.05,42.03
050US45073,54.76,103.0
050US45075,54.27,85.92
050US45077,50.51,44.81
050US45079,84.26,185.66
050US45081,14.78,0.0
050US45083,71.15,116.15
050US45085,54.21,91.59
050US45087,68.73,47.03
050US45089,28.31,15.73
050US45091,42.53,74.62
050US46003,0.0,0.0
050US46005,59.87,65.31
050US46007,58.19,0.0
050US46009,43.05,14.35
050US46011,58.41,43.81
050US46013,72.09,136.46
050US46015,95.13,95.13
050US46017,48.71,0.0
050US46019,19.65,0.0
050US46021,0.0,0.0
050US46023,85.62,0.0
050US46025,0.0,0.0
050US46027,71.81,64.63
050US46029,92.88,132.18
050US46031,0.0,0.0
050US46033,58.32,23.33
050US46035,105.52,115.57
050US46037,36.32,0.0
050US46039,69.67,23.22
050US46041,69.22,0.0
050US46043,34.13,0.0
050US46045,0.0,0.0
050US46047,177.15,103.34
050US46049,43.07,0.0
050US46051,83.14,41.57
050US46053,166.63,0.0
050US46055,48.03,48.03
050US46057,33.33,0.0
050US46059,90.88,30.29
050US46061,0.0,29.44
050US46063,0.0,0.0
050US46065,51.09,73.79
050US46067,68.35,0.0
050US46069,0.0,0.0
050US46071,0.0,0.0
050US46073,98.57,49.29
050US46075,0.0,0.0
050US46077,20.13,0.0
050US46079,79.53,23.86
050US46081,126.81,43.59
050US46083,58.27,156.61
050US46085,25.85,0.0
050US46087,18.15,0.0
050US46089,42.3,0.0
050US46091,20.43,0.0
050US46093,76.58,61.99
050US46095,0.0,0.0
050US46097,0.0,0.0
050US46099,100.67,214.73
050US46101,30.74,0.0
050US46102,,
050US46103,75.94,172.93
050US46105,137.6,0.0
050US46107,42.99,0.0
050US46109,97.23,0.0
050US46111,0.0,0.0
050US46115,61.13,15.28
050US46117,33.37,0.0
050US46119,375.66,225.39
050US46121,29.57,0.0
050US46123,91.44,54.86
050US46125,72.6,0.0
050US46127,46.12,230.61
050US46129,108.89,36.3
050US46135,110.05,264.12
050US46137,0.0,0.0
050US47001,79.18,141.21
050US47003,39.95,50.46
050US47005,31.03,24.83
050US47007,20.55,6.85
050US47009,63.06,82.53
050US47011,53.56,80.34
050US47013,50.39,37.8
050US47015,35.78,14.31
050US47017,39.26,64.24
050US47019,62.07,78.03
050US47021,32.56,7.51
050US47023,17.49,5.83
050US47025,72.75,69.59
050US47027,26.02,13.01
050US47029,48.11,16.98
050US47031,73.35,115.53
050US47033,20.69,0.0
050US47035,68.22,86.98
050US47037,100.44,274.7
050US47039,51.36,34.24
050US47041,51.02,5.1
050US47043,44.24,75.02
050US47045,77.18,93.14
050US47047,25.19,7.56
050US47049,38.9,22.23
050US47051,74.68,57.81
050US47053,56.94,12.2
050US47055,58.29,30.86
050US47057,8.69,8.69
050US47059,71.36,72.81
050US47061,0.0,7.5
050US47063,70.6,136.49
050US47065,91.74,192.42
050US47067,30.37,30.37
050US47069,31.3,23.47
050US47071,54.32,31.04
050US47073,35.46,12.41
050US47075,50.62,28.12
050US47077,28.72,7.18
050US47079,68.16,83.65
050US47081,16.21,24.31
050US47083,97.85,24.46
050US47085,27.3,27.3
050US47087,43.05,60.27
050US47089,48.83,35.68
050US47091,44.97,22.49
050US47093,105.88,219.87
050US47095,13.29,13.29
050US47097,19.01,11.41
050US47099,44.25,23.29
050US47101,16.73,33.46
050US47103,65.26,20.76
050US47105,48.44,54.25
050US47107,49.27,49.27
050US47109,46.33,46.33
050US47111,21.29,8.52
050US47113,123.87,251.84
050US47115,73.9,56.3
050US47117,27.89,9.3
050US47119,57.92,143.69
050US47121,25.08,8.36
050US47123,45.78,28.34
050US47125,42.77,70.78
050US47127,0.0,15.82
050US47129,32.41,4.63
050US47131,58.98,85.19
050US47133,49.99,49.99
050US47135,50.56,0.0
050US47137,19.65,78.62
050US47139,29.79,41.71
050US47141,77.18,133.44
050US47143,39.84,15.32
050US47145,39.7,32.14
050US47147,47.59,37.49
050US47149,52.42,84.0
050US47151,50.1,22.77
050US47153,27.16,54.31
050US47155,48.81,44.66
050US47157,77.91,160.08
050US47159,61.67,51.39
050US47161,30.07,0.0
050US47163,125.69,247.55
050US47165,44.02,64.63
050US47167,30.92,35.8
050US47169,10.45,10.45
050US47171,67.49,39.37
050US47173,20.73,20.73
050US47175,0.0,0.0
050US47177,56.85,71.69
050US47179,141.67,248.71
050US47181,24.03,24.03
050US47183,62.45,38.66
050US47185,37.62,41.38
050US47187,62.2,147.73
050US47189,27.89,76.89
050US48001,46.66,60.49
050US48003,50.51,28.06
050US48005,75.34,105.01
050US48007,52.5,24.23
050US48009,11.38,56.89
050US48011,0.0,0.0
050US48013,18.43,20.48
050US48015,23.68,13.53
050US48017,70.5,28.2
050US48019,13.78,13.78
050US48021,29.06,20.59
050US48023,139.24,0.0
050US48025,30.59,70.36
050US48027,81.81,157.2
050US48029,67.76,156.92
050US48031,8.87,35.46
050US48033,0.0,0.0
050US48035,38.63,11.04
050US48037,80.97,169.4
050US48039,37.01,47.74
050US48041,73.45,101.28
050US48043,54.25,75.95
050US48045,64.68,64.68
050US48047,27.86,0.0
050US48049,68.72,92.51
050US48051,33.59,5.6
050US48053,63.39,78.69
050US48055,33.82,14.49
050US48057,64.2,18.34
050US48059,21.79,0.0
050US48061,46.0,64.73
050US48063,78.05,23.41
050US48065,0.0,0.0
050US48067,39.88,19.94
050US48069,38.53,25.68
050US48071,4.96,0.0
050US48073,42.39,65.51
050US48075,83.03,13.84
050US48077,28.88,9.63
050US48079,68.87,0.0
050US48081,0.0,0.0
050US48083,47.67,0.0
050US48085,63.64,101.45
050US48087,133.51,0.0
050US48089,90.38,42.81
050US48091,46.63,65.88
050US48093,51.87,14.82
050US48095,23.62,0.0
050US48097,45.49,32.85
050US48099,50.41,74.28
050US48101,0.0,0.0
050US48103,20.67,0.0
050US48105,27.53,0.0
050US48107,34.12,0.0
050US48109,44.62,44.62
050US48111,13.81,0.0
050US48113,63.98,153.72
050US48115,46.28,15.43
050US48117,37.04,10.58
050US48119,0.0,19.18
050US48121,36.18,52.04
050US48123,53.83,9.79
050US48125,0.0,0.0
050US48127,46.89,18.76
050US48129,29.52,0.0
050US48131,8.81,0.0
050US48133,38.31,10.95
050US48135,54.31,87.15
050US48137,48.66,0.0
050US48139,30.8,36.72
050US48141,43.69,84.76
050US48143,53.04,50.62
050US48145,17.34,46.25
050US48147,52.67,23.41
050US48149,51.86,67.82
050US48151,51.51,0.0
050US48153,34.06,0.0
050US48155,0.0,0.0
050US48157,39.49,52.75
050US48159,46.82,0.0
050US48161,40.59,35.52
050US48163,25.78,30.94
050US48165,14.76,4.92
050US48167,57.17,118.62
050US48169,15.9,15.9
050US48171,118.28,156.44
050US48173,0.0,0.0
050US48175,13.28,13.28
050US48177,43.55,4.84
050US48179,57.31,48.49
050US48181,55.23,119.01
050US48183,68.02,170.86
050US48185,28.95,7.24
050US48187,27.72,25.78
050US48189,61.56,20.52
050US48191,0.0,0.0
050US48193,84.65,12.09
050US48195,36.06,0.0
050US48197,75.91,25.3
050US48199,21.28,5.32
050US48201,54.82,135.23
050US48203,33.01,43.51
050US48205,69.36,0.0
050US48207,34.43,0.0
050US48209,39.19,42.62
050US48211,73.87,0.0
050US48213,43.5,68.36
050US48215,41.91,48.27
050US48217,45.2,8.47
050US48219,112.25,56.13
050US48221,45.69,52.72
050US48223,46.91,35.87
050US48225,34.85,30.49
050US48227,54.54,84.54
050US48229,24.4,244.02
050US48231,41.24,48.83
050US48233,55.63,60.27
050US48235,65.62,0.0
050US48237,45.24,45.24
050US48239,26.99,33.74
050US48241,53.52,22.53
050US48243,0.0,0.0
050US48245,67.4,139.1
050US48247,94.66,75.73
050US48249,41.27,50.98
050US48251,29.36,32.42
050US48253,60.33,65.36
050US48255,38.99,6.5
050US48257,26.07,31.12
050US48259,40.49,83.37
050US48261,0.0,0.0
050US48263,0.0,0.0
050US48265,95.4,167.43
050US48267,45.37,0.0
050US48269,0.0,0.0
050US48271,0.0,0.0
050US48273,41.37,19.09
050US48275,26.79,26.79
050US48277,50.47,137.28
050US48279,15.08,0.0
050US48281,43.6,14.53
050US48283,13.5,0.0
050US48285,40.12,30.09
050US48287,23.6,0.0
050US48289,0.0,5.85
050US48291,30.54,31.76
050US48293,59.54,21.26
050US48295,0.0,0.0
050US48297,0.0,0.0
050US48299,72.67,67.83
050US48301,0.0,0.0
050US48303,66.35,164.54
050US48305,34.44,0.0
050US48307,61.74,0.0
050US48309,64.0,106.67
050US48311,453.17,1359.52
050US48313,21.23,7.08
050US48315,9.92,9.92
050US48317,17.81,17.81
050US48319,24.03,0.0
050US48321,46.27,46.27
050US48323,29.33,22.43
050US48325,22.3,16.22
050US48327,47.1,0.0
050US48329,33.5,90.75
050US48331,52.71,32.44
050US48333,40.8,20.4
050US48335,23.37,58.42
050US48337,25.76,41.22
050US48339,44.55,80.62
050US48341,32.11,13.76
050US48343,8.05,0.0
050US48345,0.0,0.0
050US48347,71.69,129.66
050US48349,34.99,59.69
050US48351,21.34,14.23
050US48353,53.45,46.77
050US48355,67.69,129.27
050US48357,48.32,9.66
050US48359,0.0,0.0
050US48361,29.75,21.42
050US48363,42.38,52.97
050US48365,38.4,21.33
050US48367,30.82,56.24
050US48369,40.6,0.0
050US48371,31.65,6.33
050US48373,43.9,33.45
050US48375,121.59,262.2
050US48377,14.04,14.04
050US48379,17.43,0.0
050US48381,19.63,33.97
050US48383,26.65,0.0
050US48385,0.0,0.0
050US48387,16.29,16.29
050US48389,19.83,26.45
050US48391,27.64,0.0
050US48393,0.0,0.0
050US48395,11.84,5.92
050US48397,56.6,71.55
050US48399,29.1,0.0
050US48401,29.85,16.79
050US48403,19.12,9.56
050US48405,12.01,12.01
050US48407,7.19,0.0
050US48409,31.32,16.41
050US48411,33.55,0.0
050US48413,32.67,0.0
050US48415,46.41,5.8
050US48417,0.0,0.0
050US48419,15.7,3.92
050US48421,0.0,0.0
050US48423,90.66,215.99
050US48425,68.63,45.75
050US48427,23.48,14.09
050US48429,64.02,32.01
050US48431,0.0,0.0
050US48433,72.2,0.0
050US48435,77.62,25.87
050US48437,40.09,0.0
050US48439,55.0,100.64
050US48441,61.61,113.68
050US48443,116.01,0.0
050US48445,39.64,0.0
050US48447,63.82,0.0
050US48449,45.83,106.94
050US48451,71.51,131.95
050US48453,68.4,140.3
050US48455,20.59,0.0
050US48457,37.22,0.0
050US48459,29.43,7.36
050US48461,27.52,0.0
050US48463,55.54,59.24
050US48465,32.64,42.83
050US48467,20.23,14.71
050US48469,72.85,140.26
050US48471,44.73,67.1
050US48473,4.0,2.0
050US48475,25.89,8.63
050US48477,60.35,83.34
050US48479,29.77,44.84
050US48481,48.13,69.79
050US48483,72.97,18.24
050US48485,72.07,121.38
050US48487,77.48,85.23
050US48489,41.37,0.0
050US48491,52.37,76.65
050US48493,24.9,18.67
050US48495,51.27,0.0
050US48497,44.86,43.32
050US48499,52.49,20.54
050US48501,46.67,11.67
050US48503,77.29,49.69
050US48505,6.96,0.0
050US48507,24.73,0.0
050US49001,77.6,0.0
050US49003,39.62,43.4
050US49005,48.23,79.29
050US49007,54.04,78.6
050US49009,0.0,0.0
050US49011,43.74,60.18
050US49013,34.62,74.19
050US49015,0.0,0.0
050US49017,19.93,19.93
050US49019,83.19,41.6
050US49021,36.22,42.26
050US49023,54.8,27.4
050US49025,13.61,13.61
050US49027,47.12,0.0
050US49029,8.78,35.12
050US49031,0.0,0.0
050US49033,0.0,0.0
050US49035,64.24,162.38
050US49037,58.9,26.18
050US49039,54.48,13.62
050US49041,56.82,23.68
050US49043,74.05,111.08
050US49045,32.22,39.89
050US49047,35.79,35.79
050US49049,43.53,69.1
050US49051,32.76,16.38
050US49053,47.34,97.8
050US49055,0.0,37.12
050US49057,51.67,92.04
050US50001,121.82,92.04
050US50003,108.57,192.09
050US50005,62.45,85.46
050US50007,151.8,281.39
050US50009,16.11,0.0
050US50011,81.59,67.31
050US50013,14.36,43.07
050US50015,87.07,79.15
050US50017,72.57,103.67
050US50019,85.47,85.47
050US50021,82.67,143.4
050US50023,104.31,112.86
050US50025,113.56,120.51
050US50027,115.47,113.66
050US51001,58.03,15.27
050US51003,143.86,424.99
050US51005,58.88,52.34
050US51007,23.34,7.78
050US51009,28.23,6.27
050US51011,19.26,0.0
050US51013,64.71,147.97
050US51015,65.59,151.27
050US51017,250.4,45.53
050US51019,32.09,8.98
050US51021,31.02,0.0
050US51023,51.17,15.05
050US51025,18.0,0.0
050US51027,36.14,31.62
050US51029,23.52,0.0
050US51031,34.44,14.5
050US51033,19.88,0.0
050US51035,53.8,13.45
050US51036,28.59,0.0
050US51037,8.27,0.0
050US51041,70.41,97.81
050US51043,62.65,13.92
050US51045,19.56,19.56
050US51047,49.55,87.22
050US51049,10.22,10.22
050US51051,20.05,20.05
050US51053,49.46,52.99
050US51057,63.43,190.29
050US51059,81.85,162.48
050US51061,60.77,89.71
050US51063,19.15,12.77
050US51065,19.02,15.22
050US51067,58.68,26.67
050US51069,11.74,28.18
050US51071,83.26,95.16
050US51073,80.73,121.09
050US51075,40.03,62.27
050US51077,18.97,12.65
050US51079,15.46,10.3
050US51081,17.15,42.89
050US51083,51.76,129.39
050US51085,95.74,157.01
050US51087,81.38,191.62
050US51089,11.63,7.75
050US51091,45.17,0.0
050US51093,46.74,90.73
050US51095,39.11,98.45
050US51097,28.36,0.0
050US51099,11.59,11.59
050US51101,48.49,0.0
050US51103,37.02,27.77
050US51105,49.72,29.0
050US51107,52.97,88.02
050US51109,28.26,0.0
050US51111,32.58,0.0
050US51113,68.5,30.44
050US51115,0.0,11.37
050US51117,71.32,64.84
050US51119,46.73,9.35
050US51121,74.49,129.6
050US51125,67.51,6.75
050US51127,23.69,4.74
050US51131,58.54,133.81
050US51133,139.08,147.26
050US51135,64.52,12.9
050US51137,70.2,5.62
050US51139,46.32,12.63
050US51141,33.6,11.2
050US51143,6.49,19.46
050US51145,80.49,49.0
050US51147,69.7,165.53
050US51149,47.5,18.47
050US51153,49.26,44.88
050US51155,43.82,55.5
050US51157,13.64,27.28
050US51159,33.79,0.0
050US51161,105.79,182.73
050US51163,26.66,35.54
050US51165,26.43,8.81
050US51167,47.43,10.95
050US51169,72.7,9.09
050US51171,58.08,48.79
050US51173,64.39,90.15
050US51175,11.15,0.0
050US51177,45.66,63.92
050US51179,36.11,49.3
050US51181,0.0,0.0
050US51183,34.83,0.0
050US51185,90.3,125.95
050US51187,58.3,50.7
050US51191,73.52,117.63
050US51193,22.68,5.67
050US51195,61.5,61.5
050US51197,65.65,120.94
050US51199,97.65,171.63
050US51510,76.04,148.88
050US51520,71.25,23.75
050US51530,15.63,15.63
050US51540,146.68,352.88
050US51550,76.11,107.22
050US51570,153.47,255.78
050US51580,17.91,35.83
050US51590,105.99,202.35
050US51595,130.09,223.01
050US51600,113.14,159.23
050US51610,476.29,561.6
050US51620,207.04,231.4
050US51630,245.88,674.42
050US51640,331.43,361.55
050US51650,79.66,138.66
050US51660,129.24,275.33
050US51670,84.79,124.96
050US51678,253.16,309.42
050US51680,123.55,275.8
050US51683,149.55,291.87
050US51685,0.0,6.09
050US51690,244.26,389.28
050US51700,97.14,182.08
050US51710,109.53,228.02
050US51720,526.32,701.75
050US51730,91.12,122.54
050US51735,0.0,16.61
050US51740,96.53,260.2
050US51750,51.05,28.36
050US51760,105.01,262.3
050US51770,74.28,258.98
050US51775,297.82,626.98
050US51790,77.7,106.33
050US51800,90.85,151.41
050US51810,69.53,131.52
050US51820,63.85,59.29
050US51830,142.01,155.53
050US51840,338.26,773.69
050US53001,56.55,20.56
050US53003,67.15,67.15
050US53005,68.5,121.54
050US53007,118.8,190.08
050US53009,87.26,104.72
050US53011,67.9,101.21
050US53013,74.98,0.0
050US53015,70.4,101.8
050US53017,38.67,14.5
050US53019,26.4,13.2
050US53021,36.4,46.33
050US53023,44.96,0.0
050US53025,55.87,34.79
050US53027,47.24,80.59
050US53029,49.0,62.47
050US53031,106.95,77.78
050US53033,100.87,187.17
050US53035,81.15,113.15
050US53037,62.47,35.69
050US53039,42.06,23.37
050US53041,55.88,68.88
050US53043,38.33,19.17
050US53045,19.16,27.14
050US53047,91.26,31.22
050US53049,42.29,23.5
050US53051,60.52,7.56
050US53053,78.5,143.98
050US53055,91.06,60.71
050US53057,93.62,127.51
050US53059,25.82,43.03
050US53061,59.11,84.16
050US53063,84.76,155.66
050US53065,61.07,27.14
050US53067,87.74,111.76
050US53069,0.0,0.0
050US53071,122.85,162.69
050US53073,83.02,124.53
050US53075,67.91,43.22
050US53077,75.4,86.23
050US54001,53.8,11.95
050US54003,63.44,94.28
050US54005,48.21,4.38
050US54007,42.01,21.01
050US54009,83.44,180.05
050US54011,155.27,303.2
050US54013,54.08,27.04
050US54015,45.53,0.0
050US54017,0.0,0.0
050US54019,58.92,31.73
050US54021,60.94,0.0
050US54023,68.72,34.36
050US54025,130.14,138.63
050US54027,29.96,8.56
050US54029,33.69,30.32
050US54031,21.67,36.12
050US54033,114.35,127.55
050US54035,41.35,27.57
050US54037,32.04,33.82
050US54039,126.0,259.01
050US54041,86.02,110.59
050US54043,61.68,9.49
050US54045,100.59,82.84
050US54047,72.85,20.81
050US54049,61.95,88.5
050US54051,50.56,66.36
050US54053,107.65,63.11
050US54055,79.36,162.02
050US54057,47.66,29.33
050US54059,56.59,40.42
050US54061,102.61,302.13
050US54063,29.7,0.0
050US54065,34.04,11.35
050US54067,90.82,59.23
050US54069,145.72,336.1
050US54071,28.34,0.0
050US54073,26.64,0.0
050US54075,58.61,35.17
050US54077,44.33,26.6
050US54079,56.49,52.95
050US54081,116.75,169.22
050US54083,61.93,130.74
050US54085,40.27,0.0
050US54087,56.32,35.2
050US54089,23.05,23.05
050US54091,47.19,53.09
050US54093,56.92,28.46
050US54095,56.12,56.12
050US54097,69.09,73.16
050US54099,56.5,68.78
050US54101,70.44,11.74
050US54103,64.05,44.83
050US54105,17.25,0.0
050US54107,80.65,143.77
050US54109,23.03,0.0
050US55001,54.8,34.87
050US55003,165.48,190.94
050US55005,99.44,92.81
050US55007,6.67,13.34
050US55009,69.29,147.43
050US55011,0.0,0.0
050US55013,39.32,0.0
050US55015,32.12,56.22
050US55017,64.43,56.57
050US55019,57.99,26.09
050US55021,54.43,54.43
050US55023,73.67,61.39
050US55025,115.51,213.08
050US55027,70.63,87.72
050US55029,76.53,120.27
050US55031,50.69,71.43
050US55033,67.42,38.2
050US55035,132.05,262.16
050US55037,23.06,0.0
050US55039,64.51,100.67
050US55041,22.18,0.0
050US55043,40.52,34.73
050US55045,81.38,97.66
050US55047,101.3,74.64
050US55049,76.21,67.74
050US55051,52.49,52.49
050US55053,97.53,9.75
050US55055,41.35,50.8
050US55057,94.63,37.85
050US55059,56.44,77.82
050US55061,24.56,14.73
050US55063,139.16,245.23
050US55065,29.88,0.0
050US55067,114.8,57.4
050US55069,64.64,35.91
050US55071,71.78,114.6
050US55073,91.67,175.95
050US55075,74.01,113.48
050US55077,6.58,0.0
050US55078,65.52,0.0
050US55079,89.39,214.63
050US55081,87.91,70.33
050US55083,45.27,61.24
050US55085,155.61,237.66
050US55087,86.6,112.04
050US55089,100.81,143.85
050US55091,27.54,0.0
050US55093,14.42,7.21
050US55095,103.81,96.89
050US55097,79.32,97.74
050US55099,103.78,22.24
050US55101,62.44,99.28
050US55103,79.82,39.91
050US55105,72.94,102.0
050US55107,98.71,70.51
050US55109,65.97,112.61
050US55111,86.48,62.9
050US55113,122.17,24.43
050US55115,60.96,41.45
050US55117,62.5,107.63
050US55119,63.86,58.95
050US55121,37.37,27.18
050US55123,85.2,81.92
050US55125,46.31,41.68
050US55127,45.63,49.51
050US55129,76.49,19.12
050US55131,57.98,72.84
050US55133,99.03,162.96
050US55135,52.48,40.82
050US55137,37.32,24.88
050US55139,82.39,134.18
050US55141,170.59,402.6
050US56001,68.24,89.23
050US56003,33.61,8.4
050US56005,52.4,88.04
050US56007,38.77,45.23
050US56009,57.16,42.87
050US56011,40.49,13.5
050US56013,89.83,112.29
050US56015,66.97,59.53
050US56017,106.84,21.37
050US56019,93.95,58.72
050US56021,64.49,145.35
050US56023,52.6,15.78
050US56025,68.23,141.42
050US56027,0.0,0.0
050US56029,106.45,127.06
050US56031,34.59,46.12
050US56033,86.63,153.27
050US56035,40.2,0.0
050US56037,34.0,142.8
050US56039,86.73,177.8
050US56041,43.67,77.64
050US56043,61.51,24.6
050US56045,56.34,28.17
