HEROP_ID,Age15_24P,ForDqP,ForDqTot,TotPcp,TotSp
140US35045000702,6.42,6.3,7.0,0.0,0.0
140US35045000705,13.63,,,0.0,0.0
140US35045000706,15.61,,,1.0,0.0
140US35045000707,12.22,,,0.0,0.0
140US35045000708,11.8,,,0.0,0.0
140US35045000900,13.21,,,0.0,0.0
140US35045942900,13.18,13.9,11.0,0.0,0.0
140US35045943201,12.49,,,5.0,3.0
140US35045943300,8.19,,,0.0,0.0
140US35047957200,14.76,8.7,34.0,2.0,14.0
140US35047957300,28.96,8.6,22.0,7.0,7.0
140US35047957400,17.05,11.9,56.0,2.0,0.0
140US35047957500,14.33,5.4,13.0,8.0,0.0
140US35047957600,11.36,7.6,46.0,3.0,0.0
140US35047957700,4.59,8.9,9.0,0.0,0.0
140US35047957800,15.33,8.2,34.0,8.0,4.0
140US35049000101,2.73,2.5,28.0,0.0,1.0
140US35049000200,5.7,3.1,28.0,5.0,1.0
140US35049000300,2.56,2.8,8.0,1.0,2.0
140US35049000400,3.73,5.5,8.0,2.0,4.0
140US35049000500,4.72,2.8,17.0,2.0,4.0
140US35049000600,5.89,3.1,12.0,6.0,7.0
140US35049000700,4.09,6.1,23.0,3.0,0.0
140US35049000800,9.01,5.5,30.0,7.0,2.0
140US35049000900,6.51,5.5,35.0,3.0,0.0
140US35049001001,5.61,2.5,7.0,38.0,118.0
140US35049001002,9.01,4.3,16.0,18.0,11.0
140US35049001102,10.94,3.7,23.0,19.0,28.0
140US35049001103,17.56,4.4,13.0,5.0,18.0
140US35049001105,11.76,4.7,32.0,0.0,0.0
140US35049001106,9.95,7.7,40.0,3.0,1.0
140US35049001107,13.18,6.6,68.0,5.0,1.0
140US35049001202,17.56,5.6,30.0,2.0,0.0
140US35049001203,11.91,6.9,14.0,0.0,0.0
140US35049001204,16.05,,,0.0,0.0
140US35049001205,21.05,,,0.0,0.0
140US35049001301,12.19,,,0.0,0.0
140US35049001302,23.73,,,0.0,0.0
140US35049001303,15.47,,,0.0,0.0
140US35049001304,14.47,,,0.0,0.0
140US35049010102,12.9,10.4,40.0,0.0,0.0
140US35049010203,7.14,,,0.0,0.0
140US35049010204,5.47,,,0.0,1.0
140US35049010304,6.3,3.8,23.0,5.0,5.0
140US35049010308,17.17,5.8,15.0,0.0,0.0
140US35049010309,12.3,,,1.0,1.0
140US35049010310,13.79,,,0.0,0.0
140US35049010311,8.38,,,1.0,0.0
140US35049010312,8.38,,,5.0,1.0
140US35049010314,7.91,,,2.0,4.0
140US35049010315,6.79,,,0.0,0.0
140US35049010316,4.74,,,0.0,11.0
140US35049010400,17.69,0.7,4.0,1.0,4.0
140US35049010500,5.65,1.6,5.0,3.0,11.0
140US35049010601,9.72,,,0.0,0.0
140US35049010602,4.1,,,0.0,1.0
140US35049010603,10.56,,,4.0,6.0
140US35049010700,2.56,2.0,30.0,4.0,1.0
140US35049010800,10.22,3.7,21.0,9.0,15.0
140US35049010900,10.29,,,0.0,0.0
140US35049940300,13.02,3.7,4.0,0.0,0.0
140US35049940400,10.35,,,7.0,10.0
140US35049940500,11.53,,,0.0,0.0
140US35049940600,12.96,,,0.0,0.0
140US35049940900,15.46,,,0.0,0.0
140US35049980000,9.24,,,0.0,0.0
140US35051962200,7.0,,,6.0,4.0
140US35051962300,11.2,,,2.0,0.0
140US35051962401,5.39,,,1.0,2.0
140US35051962402,10.9,,,0.0,1.0
140US35053978100,11.2,6.7,19.0,0.0,0.0
140US35053978200,4.58,6.2,9.0,1.0,2.0
140US35053978301,14.36,6.7,20.0,6.0,3.0
140US35053978302,39.03,4.4,15.0,3.0,3.0
140US35053978303,12.97,6.0,14.0,0.0,0.0
140US35055940000,10.83,,,0.0,0.0
140US35055940100,13.29,,,4.0,1.0
140US35055952100,10.13,6.2,55.0,0.0,0.0
140US35055952300,6.35,7.8,17.0,0.0,0.0
140US35055952600,9.73,5.9,70.0,6.0,3.0
140US35055952700,17.8,5.9,40.0,19.0,21.0
140US35057963201,11.6,9.2,37.0,0.0,0.0
140US35057963202,10.09,10.1,27.0,0.0,0.0
140US35057963600,17.18,,,0.0,0.0
140US35057963700,11.48,,,0.0,0.0
140US35059950200,9.13,11.0,40.0,3.0,3.0
140US35061940300,13.33,8.0,2.0,0.0,0.0
140US35061970101,16.18,9.6,23.0,0.0,0.0
140US35061970102,11.92,8.0,52.0,0.0,0.0
140US35061970200,10.01,8.0,60.0,0.0,1.0
140US35061970301,19.65,9.7,43.0,3.0,1.0
140US35061970302,19.37,9.7,60.0,0.0,0.0
140US35061970303,11.79,7.9,77.0,0.0,0.0
140US35061970401,11.32,8.8,67.0,1.0,0.0
140US35061970404,13.62,,,5.0,1.0
140US35061970405,9.98,,,0.0,0.0
140US35061970700,11.42,8.9,70.0,0.0,0.0
140US35061970800,12.64,11.4,71.0,7.0,0.0
140US35061970901,16.3,11.6,61.0,1.0,0.0
140US35061970902,12.02,10.8,23.0,0.0,0.0
140US35061971000,8.46,8.8,78.0,0.0,0.0
140US35061971100,8.66,6.5,11.0,1.0,0.0
140US35061971300,19.1,,,0.0,0.0
140US35061971400,10.37,,,0.0,1.0
140US36001000100,14.49,12.1,23.0,1.0,1.0
140US36001000200,20.04,14.4,41.0,9.0,41.0
140US36001000300,15.54,11.9,64.0,12.0,60.0
140US36001000401,1.25,4.9,17.0,2.0,9.0
140US36001000403,12.44,5.2,34.0,8.0,25.0
140US36001000404,99.17,2.7,0.0,0.0,0.0
140US36001000501,10.61,8.1,28.0,0.0,1.0
140US36001000502,61.91,6.9,14.0,1.0,3.0
140US36001000600,27.79,13.2,49.0,0.0,1.0
140US36001000700,15.54,16.7,64.0,2.0,1.0
140US36001000800,21.35,14.3,28.0,0.0,1.0
140US36001001100,17.64,9.7,7.0,2.0,4.0
140US36001001400,22.23,4.6,16.0,0.0,0.0
140US36001001500,32.72,7.9,37.0,2.0,4.0
140US36001001600,35.92,7.7,37.0,0.0,0.0
140US36001001700,19.04,4.8,21.0,23.0,81.0
140US36001001801,9.21,4.8,66.0,5.0,28.0
140US36001001802,12.69,6.4,35.0,0.0,2.0
140US36001001901,19.04,5.0,23.0,0.0,0.0
140US36001001902,14.2,6.7,38.0,0.0,0.0
140US36001002000,17.87,8.8,77.0,5.0,11.0
140US36001002100,35.11,10.9,23.0,76.0,311.0
140US36001002200,12.86,7.6,21.0,0.0,0.0
140US36001002300,14.3,12.2,24.0,0.0,0.0
140US36001002500,17.78,16.2,25.0,1.0,5.0
140US36001002600,14.46,12.9,65.0,1.0,0.0
140US36001012700,13.6,11.8,24.0,0.0,0.0
140US36001012800,18.06,14.5,58.0,3.0,1.0
140US36001012900,11.25,11.0,25.0,4.0,3.0
140US36001013000,10.65,8.2,81.0,1.0,1.0
140US36001013100,15.63,10.5,21.0,2.0,4.0
140US36001013200,11.73,11.6,36.0,2.0,3.0
140US36001013300,10.1,11.1,55.0,1.0,1.0
140US36001013400,15.87,10.3,32.0,0.0,0.0
140US36001013503,12.08,4.1,22.0,3.0,2.0
140US36001013505,13.43,6.9,33.0,0.0,0.0
140US36001013506,15.12,5.9,60.0,0.0,0.0
140US36001013507,9.13,,,3.0,6.0
140US36001013508,13.93,,,29.0,36.0
140US36001013601,33.88,5.4,53.0,0.0,4.0
140US36001013602,15.67,6.1,27.0,4.0,1.0
140US36001013703,17.38,4.8,17.0,5.0,20.0
140US36001013705,16.53,6.1,83.0,17.0,72.0
140US36001013706,12.67,4.2,21.0,0.0,0.0
140US36001013707,13.95,5.1,62.0,5.0,14.0
140US36001013801,16.53,7.2,100.0,2.0,6.0
140US36001013802,15.76,5.9,59.0,1.0,0.0
140US36001013901,13.76,6.6,33.0,3.0,1.0
140US36001013902,11.16,6.3,73.0,3.0,1.0
140US36001014001,13.4,7.5,37.0,0.0,0.0
140US36001014002,15.35,7.7,59.0,0.0,0.0
140US36001014100,9.18,4.6,45.0,15.0,29.0
140US36001014201,13.61,4.8,49.0,12.0,2.0
140US36001014202,17.22,3.7,40.0,7.0,10.0
140US36001014203,15.31,4.0,57.0,0.0,1.0
140US36001014301,17.68,5.8,23.0,0.0,4.0
140US36001014302,12.26,4.8,69.0,1.0,0.0
140US36001014401,13.76,7.2,48.0,3.0,1.0
140US36001014402,19.67,7.7,28.0,1.0,0.0
140US36001014501,19.77,6.0,27.0,1.0,6.0
140US36001014502,15.32,7.0,40.0,1.0,0.0
140US36001014503,15.97,4.2,23.0,0.0,0.0
140US36001014606,11.11,4.5,37.0,5.0,0.0
140US36001014607,11.55,4.9,81.0,6.0,20.0
140US36001014608,46.7,6.4,37.0,11.0,22.0
140US36001014609,14.39,6.8,56.0,29.0,41.0
140US36001014611,11.45,3.4,11.0,1.0,1.0
140US36001014612,12.36,5.4,18.0,1.0,1.0
140US36001014613,15.03,6.1,24.0,0.0,0.0
140US36001014614,16.16,,,3.0,1.0
140US36001014615,8.88,,,0.0,1.0
140US36001014700,14.75,6.9,31.0,0.0,0.0
140US36001014801,12.07,7.2,27.0,1.0,0.0
140US36001014802,12.29,5.4,14.0,0.0,0.0
140US36001014803,12.71,6.7,31.0,1.0,0.0
140US36003940200,100.0,2.8,0.0,0.0,0.0
140US36003950100,8.84,8.3,24.0,0.0,0.0
140US36003950300,26.21,8.0,27.0,1.0,0.0
140US36003950400,12.57,8.6,37.0,0.0,0.0
140US36003950500,7.76,9.5,45.0,2.0,1.0
140US36003950600,10.01,11.1,43.0,0.0,0.0
140US36003950700,16.87,9.1,40.0,8.0,11.0
140US36003950800,63.8,8.2,22.0,3.0,0.0
140US36003950900,10.55,10.2,47.0,0.0,0.0
140US36003951000,10.38,11.1,42.0,0.0,0.0
140US36003951100,7.36,8.7,39.0,0.0,1.0
140US36003951200,11.25,10.8,62.0,1.0,0.0
140US36003951300,9.75,,,0.0,0.0
140US36005000200,14.97,11.5,60.0,0.0,0.0
140US36005000400,14.08,10.2,71.0,1.0,2.0
140US36005001600,17.51,9.8,19.0,6.0,3.0
140US36005001900,11.5,,,1.0,0.0
140US36005002000,16.03,12.3,35.0,1.0,2.0
140US36005002300,20.13,0.0,0.0,0.0,0.0
140US36005002400,2.91,9.9,0.0,0.0,0.0
140US36005002500,12.88,11.5,5.0,2.0,0.0
140US36005002701,15.45,0.0,0.0,1.0,0.0
140US36005002702,22.18,7.6,2.0,2.0,0.0
140US36005002800,9.22,9.6,6.0,0.0,0.0
140US36005003100,19.67,18.7,4.0,0.0,0.0
140US36005003300,21.48,16.6,6.0,0.0,1.0
140US36005003500,16.54,16.9,5.0,0.0,0.0
140US36005003700,21.19,0.0,0.0,0.0,0.0
140US36005003800,11.79,10.0,8.0,0.0,0.0
140US36005003900,14.89,9.5,11.0,4.0,4.0
140US36005004001,12.26,11.4,12.0,0.0,0.0
140US36005004100,22.1,13.4,8.0,14.0,4.0
140US36005004200,12.85,,,0.0,4.0
140US36005004300,14.47,11.5,12.0,2.0,2.0
140US36005004400,20.25,14.5,6.0,0.0,1.0
140US36005004600,12.44,20.1,2.0,0.0,0.0
140US36005004800,19.23,16.7,10.0,0.0,0.0
140US36005005001,17.81,,,0.0,0.0
140US36005005002,15.15,,,1.0,1.0
140US36005005100,16.28,,,0.0,0.0
140US36005005200,11.0,13.5,6.0,0.0,0.0
140US36005005300,15.79,,,0.0,0.0
140US36005005400,17.01,14.5,36.0,2.0,2.0
140US36005005600,13.55,12.4,15.0,0.0,0.0
140US36005005902,13.74,6.1,4.0,4.0,1.0
140US36005006000,20.06,13.7,5.0,0.0,0.0
140US36005006100,12.2,4.7,3.0,5.0,7.0
140US36005006200,19.59,14.2,14.0,0.0,0.0
140US36005006300,12.72,,,1.0,6.0
140US36005006400,10.33,12.6,20.0,0.0,0.0
140US36005006500,17.39,11.3,3.0,88.0,146.0
140US36005006700,17.52,13.0,11.0,3.0,0.0
140US36005006800,12.78,13.6,24.0,0.0,1.0
140US36005006900,13.81,2.9,2.0,1.0,0.0
140US36005007000,14.59,13.2,33.0,2.0,1.0
140US36005007100,16.46,8.5,7.0,1.0,1.0
140US36005007200,12.17,9.8,24.0,5.0,0.0
140US36005007300,16.37,15.4,3.0,1.0,0.0
140US36005007400,16.14,11.4,20.0,0.0,0.0
140US36005007500,16.34,10.4,27.0,0.0,0.0
140US36005007600,11.78,,,0.0,0.0
140US36005007700,17.41,11.5,10.0,0.0,0.0
140US36005007800,18.25,11.9,38.0,0.0,0.0
140US36005007900,16.05,13.6,8.0,1.0,0.0
140US36005008300,14.22,10.3,10.0,0.0,2.0
140US36005008400,14.75,10.5,29.0,0.0,0.0
140US36005008500,16.18,11.6,13.0,1.0,1.0
140US36005008600,19.59,12.3,7.0,0.0,0.0
140US36005008700,15.41,11.5,6.0,5.0,0.0
140US36005008900,16.69,9.5,3.0,3.0,0.0
140US36005009000,12.87,,,2.0,1.0
140US36005009200,17.12,9.1,19.0,1.0,1.0
140US36005009300,15.14,,,0.0,7.0
140US36005009600,12.67,,,20.0,31.0
140US36005009800,13.45,11.7,47.0,2.0,3.0
140US36005011000,,12.2,3.0,0.0,0.0
140US36005011502,13.64,15.3,13.0,0.0,1.0
140US36005011700,23.96,,,1.0,0.0
140US36005011800,30.26,6.3,32.0,0.0,0.0
140US36005011900,15.15,9.9,9.0,3.0,2.0
140US36005012101,15.18,9.9,11.0,0.0,0.0
140US36005012102,22.47,21.4,2.0,0.0,0.0
140US36005012300,17.14,12.5,12.0,0.0,0.0
140US36005012500,16.76,10.0,19.0,0.0,0.0
140US36005012701,12.45,6.8,5.0,22.0,8.0
140US36005012901,12.97,14.6,12.0,1.0,1.0
140US36005013000,14.09,8.4,9.0,0.0,0.0
140US36005013100,16.25,11.2,16.0,0.0,0.0
140US36005013200,7.02,7.9,51.0,0.0,0.0
140US36005013300,19.57,12.7,16.0,8.0,2.0
140US36005013500,12.82,14.3,20.0,0.0,0.0
140US36005013800,11.47,6.2,16.0,0.0,0.0
140US36005014100,11.15,6.5,3.0,0.0,0.0
140US36005014300,12.44,14.6,2.0,0.0,0.0
140US36005014400,15.31,11.6,19.0,0.0,0.0
140US36005014500,17.0,20.7,3.0,5.0,1.0
140US36005014701,25.37,,,2.0,0.0
140US36005014702,20.29,,,0.0,0.0
140US36005014900,15.35,10.0,8.0,56.0,28.0
140US36005015100,13.04,18.9,39.0,1.0,0.0
140US36005015200,10.56,,,4.0,7.0
140US36005015300,11.03,12.5,20.0,0.0,0.0
140US36005015500,12.45,18.8,4.0,1.0,1.0
140US36005015700,11.16,12.0,19.0,0.0,0.0
140US36005015800,9.52,7.6,13.0,2.0,1.0
140US36005015900,19.43,,,0.0,1.0
140US36005016000,11.63,8.1,52.0,0.0,2.0
140US36005016100,10.69,10.2,1.0,0.0,0.0
140US36005016200,15.11,7.5,16.0,3.0,1.0
140US36005016300,,9.9,1.0,0.0,0.0
140US36005016400,9.06,5.9,6.0,0.0,0.0
140US36005016500,8.39,2.8,0.0,0.0,0.0
140US36005016600,13.83,7.4,17.0,0.0,1.0
140US36005016700,13.38,11.8,2.0,1.0,0.0
140US36005016900,13.35,6.0,2.0,0.0,0.0
140US36005017100,,37.0,0.0,0.0,0.0
140US36005017300,19.55,15.2,12.0,14.0,9.0
140US36005017500,14.04,19.2,15.0,0.0,0.0
140US36005017701,13.34,,,0.0,0.0
140US36005017702,15.05,,,0.0,0.0
140US36005017901,18.96,,,0.0,0.0
140US36005017902,18.18,,,0.0,0.0
140US36005018101,18.35,,,0.0,0.0
140US36005018102,12.24,,,0.0,0.0
140US36005018301,10.67,,,0.0,1.0
140US36005018302,14.55,,,1.0,0.0
140US36005018400,8.86,8.1,27.0,0.0,5.0
140US36005018500,12.95,,,1.0,0.0
140US36005018900,16.32,15.2,18.0,3.0,0.0
140US36005019300,20.5,11.8,3.0,0.0,0.0
140US36005019400,10.8,9.5,17.0,2.0,2.0
140US36005019500,13.68,5.7,3.0,2.0,0.0
140US36005019700,16.44,37.0,6.0,24.0,7.0
140US36005019900,12.35,9.8,11.0,1.0,2.0
140US36005020000,14.58,,,32.0,108.0
140US36005020100,15.09,8.0,1.0,1.0,0.0
140US36005020200,11.99,13.3,16.0,0.0,0.0
140US36005020400,12.13,10.4,17.0,9.0,28.0
140US36005020501,18.46,,,0.0,0.0
140US36005020502,16.69,,,0.0,0.0
140US36005020601,13.01,12.6,21.0,1.0,0.0
140US36005020900,18.94,,,1.0,0.0
140US36005021001,6.54,,,0.0,0.0
140US36005021002,10.99,,,0.0,0.0
140US36005021100,16.93,15.2,10.0,2.0,2.0
140US36005021200,11.83,8.4,28.0,2.0,3.0
140US36005021301,20.35,28.3,2.0,0.0,0.0
140US36005021302,17.27,14.1,8.0,1.0,0.0
140US36005021501,18.45,5.8,1.0,3.0,1.0
140US36005021502,17.5,8.5,4.0,4.0,0.0
140US36005021601,11.11,10.7,17.0,1.0,0.0
140US36005021602,11.61,9.3,32.0,7.0,7.0
140US36005021700,14.86,,,0.0,1.0
140US36005021800,11.42,12.5,33.0,0.0,0.0
140US36005021900,16.56,7.9,1.0,0.0,0.0
140US36005022000,14.13,10.7,6.0,0.0,0.0
140US36005022101,13.86,,,0.0,0.0
140US36005022102,15.48,,,0.0,0.0
140US36005022200,13.79,,,8.0,3.0
140US36005022300,17.78,7.1,1.0,0.0,1.0
140US36005022401,12.59,6.3,5.0,0.0,1.0
140US36005022403,13.01,,,0.0,0.0
140US36005022404,12.69,,,4.0,0.0
140US36005022500,18.99,16.7,9.0,1.0,1.0
140US36005022701,16.44,9.2,3.0,2.0,0.0
140US36005022702,15.4,0.0,0.0,2.0,1.0
140US36005022703,20.28,0.0,0.0,8.0,18.0
140US36005022800,14.34,5.1,6.0,5.0,17.0
140US36005022901,14.05,14.9,16.0,30.0,86.0
140US36005022902,14.48,12.7,7.0,1.0,1.0
140US36005023000,13.49,14.8,17.0,0.0,0.0
140US36005023100,17.23,20.0,7.0,2.0,2.0
140US36005023200,16.05,10.3,18.0,0.0,1.0
140US36005023301,17.35,16.0,5.0,1.0,0.0
140US36005023302,18.31,11.8,4.0,1.0,4.0
140US36005023501,14.05,17.1,2.0,10.0,8.0
140US36005023502,17.15,13.3,5.0,1.0,1.0
140US36005023600,16.02,10.0,11.0,0.0,0.0
140US36005023702,15.49,0.0,0.0,3.0,0.0
140US36005023703,17.71,,,1.0,0.0
140US36005023704,11.92,,,0.0,0.0
140US36005023800,16.65,,,5.0,4.0
140US36005023900,14.03,18.8,11.0,5.0,0.0
140US36005024000,18.52,13.2,45.0,0.0,0.0
140US36005024100,17.14,10.2,4.0,0.0,0.0
140US36005024300,17.89,10.6,9.0,4.0,2.0
140US36005024400,7.47,8.1,10.0,2.0,0.0
140US36005024501,16.23,,,1.0,0.0
140US36005024502,15.91,,,0.0,0.0
140US36005024600,17.1,5.8,8.0,1.0,0.0
140US36005024700,19.88,10.5,2.0,0.0,0.0
140US36005024800,12.94,8.0,11.0,1.0,5.0
140US36005024900,,20.9,3.0,0.0,0.0
140US36005025000,4.92,7.3,10.0,2.0,4.0
140US36005025100,13.52,8.4,12.0,10.0,0.0
140US36005025200,12.91,7.9,15.0,1.0,3.0
140US36005025300,15.81,19.5,13.0,1.0,0.0
140US36005025400,11.73,4.0,6.0,0.0,3.0
140US36005025500,17.12,12.2,9.0,0.0,0.0
140US36005025600,16.29,10.0,13.0,0.0,1.0
140US36005025700,11.27,18.5,6.0,0.0,0.0
140US36005026100,7.79,5.6,18.0,25.0,50.0
140US36005026300,12.29,9.8,7.0,8.0,9.0
140US36005026400,9.71,7.4,27.0,2.0,1.0
140US36005026500,10.49,8.0,6.0,2.0,0.0
140US36005026601,10.2,5.7,6.0,0.0,0.0
140US36005026602,8.66,7.0,17.0,4.0,1.0
140US36005026701,10.9,,,3.0,5.0
140US36005026702,14.73,,,0.0,0.0
140US36005026900,17.09,10.1,11.0,0.0,0.0
140US36005027300,10.42,9.1,20.0,0.0,0.0
140US36005027401,10.42,,,0.0,0.0
140US36005027402,7.94,,,0.0,0.0
140US36005027700,15.2,12.6,20.0,0.0,0.0
140US36005027900,6.34,9.0,22.0,0.0,0.0
140US36005028100,10.79,8.2,2.0,0.0,1.0
140US36005028300,11.0,6.0,1.0,1.0,3.0
140US36005028400,0.0,0.0,0.0,34.0,76.0
140US36005028500,16.44,8.9,7.0,0.0,0.0
140US36005028600,9.05,4.1,3.0,13.0,85.0
140US36005028700,9.27,4.3,4.0,1.0,0.0
140US36005028800,6.33,5.5,17.0,2.0,6.0
140US36005028900,11.77,10.4,3.0,19.0,12.0
140US36005029301,2.61,,,0.0,0.0
140US36005029302,4.4,,,7.0,6.0
140US36005029500,10.5,4.7,20.0,9.0,7.0
140US36005029600,12.5,2.6,1.0,74.0,184.0
140US36005029700,5.74,4.6,15.0,2.0,5.0
140US36005030000,11.44,6.7,17.0,3.0,13.0
140US36005030100,5.24,4.2,4.0,3.0,4.0
140US36005030200,13.8,6.1,19.0,2.0,0.0
140US36005030701,7.07,,,0.0,13.0
140US36005030900,2.92,,,5.0,5.0
140US36005031000,10.66,6.2,25.0,3.0,2.0
140US36005031200,11.64,8.1,14.0,12.0,17.0
140US36005031400,9.14,7.9,16.0,0.0,4.0
140US36005031600,8.59,7.0,11.0,0.0,0.0
140US36005031800,14.29,7.0,10.0,0.0,0.0
140US36005031900,87.89,0.0,0.0,0.0,0.0
140US36005032300,5.23,4.9,37.0,7.0,8.0
140US36005032400,14.99,11.8,9.0,0.0,0.0
140US36005032600,11.12,,,3.0,8.0
140US36005032800,12.28,10.9,11.0,0.0,0.0
140US36005033000,10.13,10.0,11.0,0.0,2.0
140US36005033201,10.29,,,1.0,2.0
140US36005033202,8.94,,,8.0,7.0
140US36005033400,27.78,19.6,2.0,9.0,4.0
140US36005033500,25.21,,,6.0,15.0
140US36005033600,10.75,11.1,9.0,1.0,0.0
140US36005033700,8.19,,,2.0,16.0
140US36005033800,10.61,14.9,33.0,0.0,1.0
140US36005034000,16.98,11.9,20.0,0.0,0.0
140US36005034200,14.78,10.3,17.0,0.0,0.0
140US36005034300,9.58,5.3,3.0,0.0,0.0
140US36005034400,14.53,10.7,17.0,0.0,0.0
140US36005034500,4.89,5.7,14.0,0.0,0.0
140US36005034800,15.53,,,0.0,0.0
140US36005035000,12.42,13.8,30.0,4.0,4.0
140US36005035100,29.98,5.2,11.0,0.0,0.0
140US36005035600,10.17,13.3,30.0,0.0,0.0
140US36005035800,15.52,11.7,95.0,0.0,0.0
140US36005035900,14.33,8.7,3.0,3.0,2.0
140US36005036000,11.05,,,0.0,0.0
140US36005036100,15.61,10.2,4.0,9.0,2.0
140US36005036300,18.91,10.4,9.0,1.0,0.0
140US36005036400,11.68,13.0,39.0,12.0,0.0
140US36005036501,15.49,10.6,6.0,2.0,0.0
140US36005036502,15.72,10.0,5.0,0.0,0.0
140US36005036700,17.66,11.5,10.0,0.0,0.0
140US36005036800,18.66,14.2,31.0,0.0,0.0
140US36005036901,14.77,7.3,3.0,4.0,1.0
140US36005036902,18.41,16.6,3.0,0.0,1.0
140US36005037000,13.37,12.9,32.0,4.0,1.0
140US36005037100,11.5,13.3,25.0,1.0,1.0
140US36005037200,13.47,14.3,20.0,1.0,0.0
140US36005037300,12.51,13.5,21.0,0.0,0.0
140US36005037400,17.33,14.9,12.0,1.0,0.0
140US36005037504,13.08,,,37.0,48.0
140US36005037600,11.0,12.6,19.0,0.0,0.0
140US36005037800,15.96,13.7,14.0,0.0,0.0
140US36005037900,16.93,13.2,16.0,2.0,0.0
140US36005038000,15.82,13.8,35.0,0.0,1.0
140US36005038100,17.98,14.8,12.0,2.0,1.0
140US36005038200,13.83,16.2,47.0,0.0,0.0
140US36005038301,19.27,,,0.0,0.0
140US36005038302,16.7,,,0.0,1.0
140US36005038500,17.17,11.0,14.0,2.0,3.0
140US36005038600,17.45,15.3,79.0,3.0,0.0
140US36005038700,30.43,15.6,11.0,7.0,1.0
140US36005038800,13.71,12.5,36.0,0.0,0.0
140US36005038900,26.44,14.8,21.0,1.0,1.0
140US36005039000,15.51,13.8,43.0,0.0,0.0
140US36005039100,15.39,16.4,24.0,1.0,1.0
140US36005039200,16.25,13.6,13.0,0.0,0.0
140US36005039300,19.5,18.8,18.0,0.0,0.0
140US36005039400,15.02,15.7,25.0,0.0,0.0
140US36005039500,12.51,,,6.0,6.0
140US36005039600,15.5,14.7,56.0,0.0,0.0
140US36005039700,72.79,7.2,2.0,2.0,0.0
140US36005039800,17.34,12.3,42.0,1.0,0.0
140US36005039901,17.31,11.7,8.0,33.0,53.0
140US36005039902,15.68,15.4,6.0,4.0,1.0
140US36005040100,14.66,6.7,1.0,1.0,0.0
140US36005040302,16.37,0.6,0.0,0.0,1.0
140US36005040303,16.52,,,0.0,0.0
140US36005040304,16.71,,,0.0,0.0
140US36005040400,14.66,15.4,53.0,0.0,0.0
140US36005040501,17.9,,,0.0,1.0
140US36005040502,15.54,,,0.0,0.0
140US36005040600,14.46,13.8,39.0,1.0,0.0
140US36005040701,12.21,12.8,3.0,2.0,0.0
140US36005040702,15.19,13.3,15.0,3.0,1.0
140US36005040800,15.91,14.5,23.0,0.0,0.0
140US36005040900,11.98,4.3,1.0,1.0,0.0
140US36005041100,20.45,9.7,9.0,3.0,6.0
140US36005041300,9.6,8.6,11.0,7.0,15.0
140US36005041400,11.56,11.4,44.0,1.0,4.0
140US36005041500,12.89,7.1,9.0,1.0,0.0
140US36005041800,16.17,12.1,24.0,7.0,12.0
140US36005041900,9.44,4.7,3.0,5.0,28.0
140US36005042000,15.79,14.4,16.0,35.0,60.0
140US36005042100,15.36,7.7,4.0,129.0,335.0
140US36005042200,11.73,11.5,30.0,0.0,0.0
140US36005042300,10.31,14.1,8.0,5.0,2.0
140US36005042400,12.45,10.9,43.0,0.0,0.0
140US36005042500,17.07,10.9,14.0,1.0,0.0
140US36005042600,13.26,11.8,79.0,3.0,3.0
140US36005042800,11.4,13.3,35.0,0.0,0.0
140US36005042901,12.23,5.5,3.0,0.0,0.0
140US36005042902,11.72,15.6,11.0,0.0,0.0
140US36005043000,12.05,14.0,43.0,1.0,2.0
140US36005043100,14.23,9.7,8.0,4.0,14.0
140US36005043400,18.64,,,4.0,2.0
140US36005043500,12.74,5.9,1.0,0.0,0.0
140US36005043600,13.37,13.1,34.0,0.0,1.0
140US36005044200,15.61,11.8,36.0,0.0,0.0
140US36005044400,12.86,,,0.0,0.0
140US36005044800,9.18,10.9,28.0,0.0,0.0
140US36005044901,8.77,6.0,7.0,2.0,0.0
140US36005044902,8.42,5.5,5.0,1.0,2.0
140US36005045101,4.86,4.6,3.0,0.0,0.0
140US36005045102,5.61,4.8,7.0,0.0,0.0
140US36005045600,17.55,,,0.0,0.0
140US36005045800,22.77,4.8,0.0,0.0,0.0
140US36005046000,13.57,14.0,22.0,0.0,0.0
140US36005046201,9.36,5.2,35.0,17.0,9.0
140US36005046202,14.97,13.5,81.0,0.0,1.0
140US36005048400,19.85,15.3,66.0,0.0,1.0
140US36005050400,0.0,0.0,0.0,2.0,1.0
140US36005051600,6.94,5.8,31.0,2.0,0.0
140US36007000100,33.91,9.1,20.0,2.0,1.0
140US36007000200,14.53,9.6,25.0,1.0,2.0
140US36007000300,25.32,10.2,14.0,0.0,8.0
140US36007000400,15.86,12.5,23.0,0.0,0.0
140US36007000500,20.29,13.1,7.0,0.0,2.0
140US36007000600,17.29,8.2,11.0,0.0,0.0
140US36007000700,10.27,9.2,40.0,7.0,6.0
140US36007000900,15.01,12.0,18.0,0.0,0.0
140US36007001100,18.49,17.5,5.0,0.0,0.0
140US36007001200,20.7,8.1,2.0,1.0,0.0
140US36007001300,20.09,12.4,9.0,0.0,1.0
140US36007001400,30.3,9.4,37.0,0.0,5.0
140US36007001500,10.96,7.0,51.0,24.0,57.0
140US36007001600,15.34,5.5,26.0,1.0,8.0
