HEROP_ID,FIPS,TotPop,TotUnits,Age15_44,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,PovP,UnempP,VacantP,Ovr16P,Ovr18P,Ovr21P,Age15_44P,WhiteE,BlackE,MaleP,FemP,SRatio,SRatio18,SRatio65,HisE,HisP,AmIndE,AsianE,PacIsE,EduHsP,EduNoHsP,SomeCollegeP,ChildrenP
050US02230,2230,548,336,289.0,17.68,77.92,4.64,85.12,0.18,0.77,12.74,0.3,0.0,1.67,13.11,16.68,18.94,71.9,66.85,63.21,52.74,466.72814755413,0.979149959903769,52.8,47.2,111.85,109.91,122.86,4.242983159583,0.77,69.8460304731355,1.63191659983962,0.0,39.06,22.08,19.06,33.15
050US02240,2240,5676,2073,3248.0,20.86,87.39,2.5,78.81,5.0,3.51,12.77,1.43,0.23,1.76,16.54,19.29,19.63,67.9,64.64,59.02,57.22,4473.0,284.0,55.78,44.22,126.14,131.92,111.94,199.0,3.51,725.0,81.0,13.0,45.88,20.38,18.44,35.36
050US02261,2261,6107,3700,3397.0,19.02,80.69,3.53,82.83,0.69,2.37,12.7,1.98,0.14,1.65,12.09,8.37,27.32,73.13,69.05,63.76,55.62,5058.68531384763,42.4300431241016,55.58,44.42,125.13,132.79,137.9,144.847388596071,2.37,775.445615716339,120.706157163392,8.77862961188309,40.75,19.69,23.92,30.95
050US02270,2270,4665,1139,2127.0,22.38,83.17,3.82,6.35,0.06,0.21,93.18,0.13,0.04,0.24,38.07,22.45,16.86,59.59,54.68,47.78,45.59,296.0,3.0,52.3,47.7,109.66,113.12,154.29,10.0,0.21,4347.0,6.0,2.0,19.7,65.42,7.23,45.32
050US02275,2275,2363,705,1212.0,17.77,78.0,5.72,78.03,0.15,1.44,19.3,1.36,0.03,1.14,6.56,9.14,9.59,71.48,68.17,63.09,51.31,1843.80671315064,3.44851629641641,53.67,46.33,115.86,121.96,119.25,34.1019944867845,1.44,455.970488081725,32.1861520998865,0.766336954759202,37.28,22.89,22.16,31.83
050US02282,2282,4613,221,2469.0,18.1,80.57,4.56,68.94,0.41,1.76,27.78,1.11,0.23,1.53,13.11,16.68,18.94,71.02,67.04,62.08,53.51,3180.18743390012,18.9802421611837,54.18,45.82,118.22,125.99,120.38,81.1169507432684,1.76,1281.72180170108,51.1144134071781,10.7239980157445,40.96,24.43,19.45,32.96
050US02290,2290,7873,2248,4296.0,20.63,82.94,3.91,41.83,1.49,1.14,55.46,0.25,0.01,0.97,29.29,15.53,18.69,69.29,65.13,60.18,54.57,3293.0,117.0,57.53,42.47,135.44,152.98,148.39,90.0,1.14,4366.0,20.0,1.0,36.01,33.08,17.48,34.87
050US04001,4001,52108,15510,23395.0,20.58,81.77,5.39,22.84,0.52,3.81,74.91,0.11,0.02,1.6,40.02,12.56,18.52,60.4,55.28,49.23,44.9,11902.0,271.0,49.04,50.96,96.25,91.95,93.79,1983.0,3.81,39035.0,56.0,9.0,24.91,50.7,13.98,44.72
050US04003,4003,85686,32342,38210.0,18.15,70.32,10.27,85.5,3.76,26.66,0.58,1.49,0.18,8.49,14.95,10.06,10.4,72.36,68.35,63.03,44.59,73261.0,3224.0,49.73,50.27,98.94,97.14,84.62,22846.0,26.66,496.0,1281.0,152.0,34.75,31.2,20.22,31.65
050US04005,4005,75008,26340,41127.0,26.73,82.22,4.74,65.64,1.7,9.75,27.88,0.42,0.03,4.33,20.37,7.74,16.89,70.77,66.99,57.09,54.83,49235.0,1275.0,50.07,49.93,100.27,98.55,84.96,7315.0,9.75,20913.0,312.0,25.0,30.37,25.61,20.79,33.01
050US04007,4007,37080,14915,14778.0,15.52,65.89,12.78,81.3,0.24,20.83,13.71,0.24,0.0,4.5,16.24,7.11,13.87,72.05,68.26,63.88,39.85,30147.0,88.0,48.91,51.09,95.75,93.58,89.75,7723.0,20.83,5085.0,89.0,1.0,38.32,38.33,15.54,31.74
050US04009,4009,22862,7199,9989.0,18.77,73.38,9.86,74.73,2.07,23.87,12.0,0.18,0.08,10.93,19.34,5.71,8.5,68.51,64.15,58.14,43.69,17085.0,474.0,51.15,48.85,104.71,108.46,88.46,5457.0,23.87,2744.0,42.0,18.0,32.42,39.45,18.15,35.85
050US04011,4011,11406,4189,4924.0,16.84,75.01,6.43,82.04,0.16,47.75,2.06,0.25,0.01,15.49,8.81,5.42,13.89,65.94,62.07,57.93,43.17,9357.0,18.0,50.27,49.73,101.09,101.08,94.43,5446.0,47.75,235.0,28.0,1.0,40.9,31.69,17.48,37.93
050US04012,4012,11467,4853,5058.0,19.03,70.56,11.0,77.0,2.67,29.42,3.59,1.0,0.07,15.67,15.97,8.01,12.99,71.73,68.28,62.12,44.11,8829.38992203547,306.575159573293,51.16,48.84,104.76,106.02,104.56,3373.21317666807,29.42,411.172880270336,114.601618923515,8.48431874903373,34.21,38.4,16.5,31.72
050US04013,4013,1509052,599726,708125.0,18.87,69.72,11.58,86.64,3.19,13.19,1.52,0.82,0.05,7.78,10.54,5.36,9.17,75.49,71.91,66.13,46.93,1307455.0,48113.0,49.02,50.98,96.17,93.25,75.77,199003.0,13.19,22903.0,12426.0,693.0,34.9,24.98,21.82,28.09
050US04015,4015,55865,28356,20836.0,14.15,58.27,15.3,95.73,0.18,3.84,2.63,0.35,0.04,1.08,11.22,6.63,25.55,77.36,73.93,69.86,37.3,53477.0,99.0,50.05,49.95,100.19,97.73,107.43,2148.0,3.84,1469.0,197.0,20.0,42.12,30.91,18.13,26.07
050US04017,4017,67629,22919,29949.0,19.01,79.15,6.03,48.12,0.88,6.71,47.51,0.27,0.03,3.19,29.66,10.04,20.15,62.72,58.0,52.5,44.28,32543.0,597.0,49.64,50.36,98.57,94.79,89.73,4538.0,6.71,32129.0,183.0,18.0,32.08,40.27,16.43,42.0
050US04019,4019,531443,216247,253575.0,19.87,69.42,11.7,83.34,2.84,20.97,2.81,0.88,0.05,10.08,13.05,6.48,9.61,76.65,73.18,66.93,47.71,442888.0,15118.0,48.8,51.2,95.3,92.48,74.77,111418.0,20.97,14928.0,4667.0,255.0,32.94,25.39,20.96,26.82
050US04021,4021,90918,31723,39369.0,17.94,70.43,10.68,68.03,3.32,29.42,9.35,0.32,0.02,18.97,18.25,7.74,10.44,70.96,67.0,61.52,43.3,61849.0,3017.0,51.36,48.64,105.58,105.2,98.35,26752.0,29.42,8499.0,291.0,14.0,32.02,44.99,13.74,33.0
050US04023,4023,20459,6358,8663.0,16.9,72.16,9.31,80.72,0.34,74.44,0.28,0.42,0.05,18.2,18.12,5.23,5.65,67.89,63.72,58.77,42.34,16515.0,69.0,47.37,52.63,90.0,83.67,73.72,15229.0,74.44,57.0,85.0,10.0,25.21,45.96,15.66,36.28
050US04025,4025,68145,31658,24723.0,13.77,55.73,19.58,95.86,0.28,6.17,1.47,0.24,0.04,2.11,12.96,7.96,15.98,79.0,75.79,71.47,36.28,65322.0,193.0,48.86,51.14,95.56,92.61,90.69,4205.0,6.17,1005.0,163.0,24.0,37.65,26.14,20.02,24.21
050US04027,4027,79087,29452,34882.0,19.03,70.56,11.0,77.0,2.67,29.42,3.59,1.0,0.07,15.67,15.97,8.01,12.99,71.73,68.28,62.12,44.11,60895.6100779645,2114.42484042671,51.16,48.84,104.76,106.02,104.56,23264.7868233319,29.42,2835.82711972966,790.398381076485,58.5156812509663,34.21,38.4,16.5,31.72
050US05001,5001,24175,9629,9827.0,16.13,64.12,14.15,79.75,19.88,0.49,0.18,0.14,0.0,0.05,19.63,4.81,7.48,74.87,71.39,66.56,40.65,19280.0,4805.0,48.43,51.57,93.93,90.04,77.44,118.0,0.49,44.0,33.0,0.0,31.73,51.19,9.03,28.61
050US05003,5003,26538,9654,11126.0,16.65,68.44,12.85,72.46,27.27,0.61,0.1,0.08,0.02,0.08,20.9,9.51,6.14,71.48,67.37,62.48,41.92,19230.0,7237.0,48.28,51.72,93.36,88.73,73.4,162.0,0.61,26.0,20.0,5.0,36.19,47.74,8.36,32.63
050US05005,5005,27409,12612,8541.0,11.3,48.48,27.33,99.43,0.09,0.54,0.24,0.13,0.0,0.1,12.1,8.24,11.35,81.21,78.18,75.19,31.16,27252.0,26.0,48.02,51.98,92.38,87.96,92.92,148.0,0.54,65.0,37.0,1.0,38.61,42.7,9.69,21.82
050US05007,5007,78115,31787,31853.0,16.26,62.78,15.96,98.12,0.06,0.73,1.21,0.3,0.02,0.29,11.13,5.39,9.96,76.34,72.67,67.91,40.78,76644.0,50.0,48.67,51.33,94.82,91.14,85.74,568.0,0.73,949.0,233.0,12.0,36.98,38.25,12.97,27.33
050US05009,5009,26067,10670,10594.0,15.61,62.4,16.7,99.55,0.01,0.58,0.25,0.08,0.01,0.11,17.26,5.83,8.33,76.49,73.01,68.36,40.64,25950.0,2.0,47.84,52.16,91.71,87.29,74.78,150.0,0.58,64.0,20.0,3.0,37.72,40.34,12.11,26.99
050US05011,5011,13803,5511,5205.0,15.9,60.38,18.42,70.54,29.14,0.57,0.07,0.07,0.0,0.19,26.24,8.47,8.55,75.48,71.65,66.91,37.71,9736.0,4022.0,47.26,52.74,89.6,85.8,71.82,79.0,0.57,10.0,9.0,0.0,32.19,53.42,6.34,28.35
050US05013,5013,6079,2272,2488.0,18.77,62.91,16.84,71.62,28.06,0.25,0.05,0.1,0.1,0.07,24.7,10.35,6.65,76.13,72.12,65.18,40.93,4354.0,1706.0,48.41,51.59,93.85,90.61,69.82,15.0,0.25,3.0,6.0,6.0,37.17,52.67,6.02,27.88
050US05015,5015,16203,7242,6127.0,13.69,57.7,18.9,99.16,0.02,0.68,0.46,0.14,0.01,0.22,18.51,6.74,11.2,78.42,75.17,71.11,37.81,16067.0,4.0,48.22,51.78,93.12,88.65,80.12,110.0,0.68,74.0,22.0,1.0,35.08,42.91,12.2,24.83
050US05017,5017,17793,6496,6643.0,17.35,66.0,15.44,46.18,52.91,1.21,0.1,0.64,0.01,0.17,39.98,6.74,7.74,69.12,64.77,59.67,37.33,8217.0,9414.0,46.88,53.12,88.27,80.73,70.58,215.0,1.21,17.0,114.0,1.0,26.26,58.91,8.08,35.23
050US05019,5019,23326,8759,11044.0,24.55,67.35,14.4,77.74,21.77,0.73,0.1,0.16,0.05,0.18,18.08,6.88,7.14,78.45,75.08,64.64,47.35,18133.0,5079.0,48.12,51.88,92.75,87.66,70.94,170.0,0.73,24.0,38.0,11.0,29.34,44.08,10.75,24.92
050US05021,5021,20616,8547,7883.0,15.23,59.39,18.53,99.72,0.01,0.65,0.14,0.07,0.0,0.06,22.52,9.83,7.44,76.94,72.94,68.67,38.24,20558.0,3.0,47.95,52.05,92.12,87.13,75.76,135.0,0.65,28.0,15.0,0.0,27.48,62.01,5.76,27.06
050US05023,5023,16909,7346,6296.0,14.28,57.77,17.94,99.51,0.02,0.46,0.24,0.07,0.0,0.15,20.14,10.11,12.81,77.69,74.19,70.07,37.23,16826.0,4.0,49.13,50.87,96.57,92.84,89.39,77.0,0.46,41.0,12.0,0.0,31.19,50.48,11.11,25.81
050US05025,5025,7868,3054,3201.0,15.59,64.43,16.13,84.61,15.18,0.22,0.06,0.11,0.0,0.04,17.48,6.06,9.33,74.47,70.22,65.8,40.68,6657.0,1194.0,48.83,51.17,95.43,91.77,74.55,17.0,0.22,5.0,9.0,0.0,33.48,54.43,6.1,29.78
050US05027,5027,26644,10415,11116.0,19.32,64.13,15.88,64.82,34.69,0.8,0.22,0.11,0.01,0.16,22.84,5.46,8.45,75.87,72.01,65.07,41.72,17270.0,9242.0,47.5,52.5,90.49,85.26,65.95,212.0,0.8,59.0,28.0,2.0,31.79,47.45,10.94,27.99
050US05029,5029,19505,7457,7912.0,17.14,64.95,14.43,84.15,15.25,0.56,0.31,0.08,0.02,0.19,17.47,6.69,8.81,73.44,69.25,64.57,40.56,16414.0,2974.0,48.34,51.66,93.56,89.29,72.91,110.0,0.56,60.0,16.0,3.0,35.31,49.1,7.94,30.75
050US05031,5031,63239,24111,30869.0,21.79,71.1,10.93,94.69,4.55,0.66,0.31,0.24,0.01,0.2,14.99,6.47,7.37,76.0,72.43,64.43,48.81,59884.0,2876.0,48.23,51.77,93.15,88.69,67.85,417.0,0.66,197.0,153.0,5.0,29.37,46.02,11.34,27.57
050US05033,5033,36892,13725,16337.0,16.84,69.82,11.86,95.99,1.25,0.68,2.13,0.46,0.01,0.16,16.13,6.09,8.44,72.48,68.44,63.63,44.28,35413.0,460.0,49.22,50.78,96.94,92.91,74.65,252.0,0.68,787.0,168.0,4.0,36.39,47.46,11.06,31.56
050US05035,5035,49499,16580,21888.0,19.05,73.49,9.69,56.42,42.84,1.19,0.16,0.26,0.04,0.27,31.37,10.0,5.3,68.38,63.79,58.29,44.22,27928.0,21207.0,47.67,52.33,91.1,85.35,77.7,590.0,1.19,80.0,128.0,20.0,29.12,53.85,9.74,36.21
050US05037,5037,20434,7130,8659.0,17.79,70.23,12.47,74.81,24.8,0.67,0.09,0.08,0.02,0.19,22.42,7.99,7.0,69.95,65.6,60.3,42.38,15287.0,5068.0,48.47,51.53,94.07,90.03,72.23,136.0,0.67,19.0,17.0,4.0,28.94,56.49,7.15,34.4
050US05039,5039,10515,4106,4057.0,15.17,62.78,17.06,62.13,37.63,0.73,0.13,0.02,0.03,0.06,17.3,11.46,9.04,74.16,70.67,66.5,38.58,6533.0,3957.0,47.97,52.03,92.2,86.99,72.17,77.0,0.73,14.0,2.0,3.0,33.75,48.06,9.38,29.33
050US05041,5041,19760,7235,8190.0,18.26,69.45,13.71,56.84,42.73,1.18,0.11,0.11,0.01,0.2,27.04,7.28,8.22,69.76,65.45,60.06,41.45,11231.0,8444.0,47.22,52.78,89.45,83.81,72.77,233.0,1.18,22.0,22.0,2.0,28.48,53.77,8.95,34.55
050US05043,5043,17910,6620,8101.0,20.66,69.29,13.36,72.25,27.28,0.65,0.17,0.13,0.02,0.15,17.76,9.08,6.34,74.0,69.98,62.76,45.23,12940.0,4886.0,48.58,51.42,94.46,90.37,76.61,116.0,0.65,31.0,24.0,3.0,28.12,48.39,10.65,30.02
050US05045,5045,46192,16750,23036.0,24.82,72.08,10.63,91.35,8.01,0.45,0.28,0.16,0.01,0.19,13.57,6.59,7.53,76.08,72.42,62.31,49.87,42196.0,3700.0,48.36,51.64,93.66,89.19,71.86,208.0,0.45,129.0,74.0,3.0,33.93,38.05,13.53,27.58
050US05047,5047,14705,5619,6108.0,17.22,64.28,16.01,97.38,1.05,0.95,0.78,0.4,0.0,0.4,18.09,11.98,8.1,75.42,70.88,65.82,41.54,14319.0,154.0,49.81,50.19,99.23,94.02,73.47,139.0,0.95,114.0,59.0,0.0,34.96,48.86,10.05,29.12
050US05049,5049,9975,4192,3597.0,13.64,57.23,19.43,99.22,0.01,0.35,0.57,0.07,0.0,0.13,21.72,7.64,10.19,77.25,73.65,69.9,36.06,9897.0,1.0,48.68,51.32,94.86,90.44,87.07,35.0,0.35,57.0,7.0,0.0,34.84,51.34,8.49,26.35
050US05051,5051,70531,32993,27092.0,14.91,57.84,19.48,90.89,8.16,0.85,0.32,0.26,0.01,0.36,15.46,6.62,14.62,78.89,75.43,71.18,38.41,64106.0,5756.0,47.72,52.28,91.27,87.53,79.44,598.0,0.85,223.0,180.0,9.0,34.97,40.14,13.56,24.57
050US05053,5053,13008,4845,5750.0,16.64,68.13,12.85,96.3,3.23,0.65,0.27,0.09,0.0,0.11,15.47,7.59,7.04,73.99,69.96,65.03,44.2,12527.0,420.0,49.32,50.68,97.3,93.37,74.53,84.0,0.65,35.0,12.0,0.0,38.28,46.56,7.81,30.04
050US05055,5055,30744,11912,13223.0,16.78,65.98,14.19,99.44,0.02,0.48,0.4,0.06,0.0,0.08,17.96,7.75,5.74,75.1,71.31,66.28,43.01,30573.0,5.0,48.35,51.65,93.61,90.4,74.2,149.0,0.48,123.0,17.0,0.0,30.22,55.22,7.22,28.69
050US05057,5057,23635,9501,9345.0,15.72,63.44,16.96,69.44,29.88,0.69,0.33,0.1,0.04,0.21,19.14,6.27,9.71,74.22,70.5,65.88,39.54,16413.0,7062.0,47.76,52.24,91.42,87.46,75.33,163.0,0.69,78.0,23.0,9.0,38.49,43.76,8.97,29.5
050US05059,5059,26819,10512,11174.0,16.2,64.71,14.21,88.09,11.24,0.67,0.4,0.07,0.01,0.19,16.85,7.08,7.89,75.1,71.11,66.62,41.66,23626.0,3014.0,48.48,51.52,94.1,90.84,73.66,180.0,0.67,106.0,20.0,2.0,36.37,45.98,9.49,28.89
050US05061,5061,13459,5140,5287.0,15.63,63.05,17.57,80.67,18.47,0.89,0.28,0.4,0.03,0.14,16.12,4.63,6.26,74.51,70.65,66.02,39.28,10858.0,2486.0,47.75,52.25,91.37,85.14,68.57,120.0,0.89,38.0,54.0,4.0,33.1,51.92,7.87,29.35
050US05063,5063,30147,11630,13014.0,16.76,66.34,14.02,97.2,1.83,0.72,0.43,0.3,0.01,0.23,15.65,6.11,6.27,74.97,71.39,66.46,43.17,29304.0,551.0,48.57,51.43,94.42,90.0,72.32,218.0,0.72,131.0,89.0,2.0,33.02,49.79,9.01,28.61
050US05065,5065,10768,5037,3552.0,12.23,51.19,24.75,99.59,0.03,0.85,0.22,0.03,0.01,0.12,21.16,7.27,14.95,80.08,77.02,73.37,32.99,10724.0,3.0,48.7,51.3,94.93,91.35,88.21,92.0,0.85,24.0,3.0,1.0,32.71,48.87,9.8,22.98
050US05067,5067,21646,8291,8850.0,16.43,64.53,14.81,86.38,13.34,0.57,0.18,0.07,0.0,0.03,23.23,9.32,6.09,74.33,70.38,65.88,40.89,18697.0,2887.0,48.15,51.85,92.85,86.76,70.84,124.0,0.57,38.0,16.0,1.0,26.49,58.78,6.71,29.62
050US05069,5069,90718,32742,40329.0,19.71,69.39,12.18,58.68,40.59,0.81,0.21,0.27,0.01,0.23,22.65,7.61,6.58,72.97,68.83,62.53,44.46,53235.0,36825.0,48.45,51.55,93.98,88.83,69.52,735.0,0.81,188.0,247.0,13.0,34.11,42.41,11.55,31.17
050US05071,5071,17423,7100,6911.0,16.49,61.96,17.25,97.4,1.57,0.51,0.59,0.28,0.0,0.17,17.97,7.84,9.93,75.96,72.3,67.38,39.67,16970.0,273.0,48.94,51.06,95.83,91.08,79.68,88.0,0.51,102.0,49.0,0.0,28.96,52.2,10.1,27.7
050US05073,5073,10213,4473,3873.0,15.73,63.33,17.72,58.54,41.02,1.39,0.2,0.0,0.0,0.24,31.99,7.34,19.81,72.59,68.31,63.79,37.92,5979.0,4189.0,47.7,52.3,91.22,87.81,71.56,142.0,1.39,20.0,0.0,0.0,29.03,58.84,6.45,31.69
050US05075,5075,18447,7395,7416.0,16.53,62.65,16.82,98.77,0.46,0.56,0.49,0.08,0.01,0.2,22.62,8.55,8.09,75.74,72.2,66.86,40.2,18221.0,84.0,48.01,51.99,92.36,87.76,79.47,104.0,0.56,90.0,15.0,1.0,28.72,59.04,6.75,27.8
050US05077,5077,15539,5247,5873.0,17.67,67.08,14.69,44.48,54.83,1.26,0.07,0.36,0.01,0.24,44.27,14.69,5.81,68.08,63.32,58.27,37.8,6912.0,8520.0,47.07,52.93,88.92,80.5,70.68,196.0,1.26,11.0,56.0,2.0,17.75,68.09,7.07,36.68
050US05079,5079,13369,4206,6284.0,18.86,69.82,13.51,63.93,35.86,0.61,0.11,0.04,0.0,0.06,26.71,5.7,6.85,75.47,71.4,65.94,47.0,8547.0,4794.0,54.6,45.4,120.25,125.86,75.17,82.0,0.61,15.0,5.0,0.0,29.23,58.36,6.72,28.6
050US05081,5081,13952,5501,5839.0,16.49,68.8,13.2,74.33,24.87,0.63,0.61,0.1,0.03,0.06,19.44,7.79,13.92,71.21,67.16,62.39,41.85,10370.0,3470.0,48.29,51.71,93.4,89.68,71.9,88.0,0.63,85.0,14.0,4.0,32.92,47.81,11.58,32.84
050US05083,5083,20144,7797,8042.0,16.48,63.01,17.03,97.45,1.52,0.64,0.72,0.11,0.0,0.19,22.28,7.83,9.47,74.62,70.26,65.5,39.92,19630.0,307.0,49.43,50.57,97.76,90.91,76.76,128.0,0.64,145.0,22.0,1.0,32.93,53.5,7.3,29.74
050US05085,5085,34518,12417,15243.0,17.18,70.63,11.61,87.2,12.22,0.61,0.34,0.08,0.02,0.14,17.83,5.41,8.13,71.37,67.04,62.06,44.16,30101.0,4218.0,48.75,51.25,95.11,91.29,74.07,211.0,0.61,118.0,28.0,6.0,34.93,46.66,10.4,32.96
050US05087,5087,11373,4735,4538.0,15.04,62.63,15.6,99.16,0.0,0.47,0.61,0.05,0.0,0.18,21.18,5.49,13.54,75.31,71.55,67.12,39.9,11277.0,0.0,49.78,50.22,99.14,95.7,85.18,54.0,0.47,69.0,6.0,0.0,33.07,52.15,8.56,28.45
050US05089,5089,11334,5346,3971.0,12.78,56.44,19.48,99.22,0.02,0.55,0.45,0.15,0.0,0.16,23.46,6.26,19.36,76.87,73.44,69.89,35.04,11246.0,2.0,48.67,51.33,94.81,91.62,92.5,62.0,0.55,51.0,17.0,0.0,37.18,43.82,11.76,26.56
050US05091,5091,37766,14658,15788.0,16.72,67.03,13.37,74.99,24.19,0.74,0.35,0.21,0.0,0.25,19.19,6.29,8.06,72.75,68.9,64.29,41.8,28322.0,9136.0,47.74,52.26,91.36,85.83,70.53,278.0,0.74,133.0,79.0,0.0,34.89,45.1,12.24,31.1
050US05093,5093,59517,21478,26411.0,19.4,72.1,11.03,71.82,27.16,1.25,0.15,0.34,0.05,0.47,26.33,8.44,8.01,70.21,66.29,60.54,44.38,42748.0,16164.0,48.23,51.77,93.16,88.75,71.21,742.0,1.25,91.0,203.0,32.0,28.84,53.14,9.38,33.71
050US05095,5095,14052,5418,5373.0,17.15,64.05,16.02,58.64,40.83,0.66,0.38,0.11,0.01,0.01,34.75,8.19,9.19,71.86,67.22,62.33,38.25,8327.51006557,5838.06585758656,47.66,52.34,91.05,84.43,74.5,95.5655124813068,0.67,54.3315598757621,16.4783158863453,2.05978948579317,25.57,60.17,8.14,32.73
050US05097,5097,7771,3573,2936.0,14.5,58.15,18.77,98.93,0.14,0.59,0.67,0.08,0.0,0.18,22.72,10.14,18.22,77.88,74.47,70.08,37.78,7688.0,11.0,49.59,50.41,98.39,96.9,86.57,46.0,0.59,52.0,6.0,0.0,32.5,52.48,7.25,25.53
050US05099,5099,11097,4427,4210.0,15.48,62.0,18.42,69.06,30.62,0.64,0.21,0.05,0.0,0.05,22.25,6.12,10.1,74.17,70.5,65.77,37.94,7664.0,3398.0,48.23,51.77,93.16,90.2,81.37,71.0,0.64,23.0,6.0,0.0,33.92,52.0,7.36,29.5
050US05101,5101,7756,3015,3239.0,15.41,66.39,13.31,99.28,0.06,0.68,0.43,0.08,0.0,0.15,31.73,10.45,9.85,73.45,69.61,65.36,41.76,7700.0,5.0,50.17,49.83,100.67,97.55,97.7,53.0,0.68,33.0,6.0,0.0,29.91,54.74,8.45,30.39
050US05103,5103,30541,12064,12022.0,15.95,62.18,16.05,63.66,36.02,0.93,0.17,0.07,0.0,0.08,20.97,6.19,7.18,75.47,71.67,67.0,39.36,19441.0,11002.0,47.1,52.9,89.05,84.07,68.86,283.0,0.93,53.0,22.0,0.0,32.36,48.04,10.5,28.33
050US05105,5105,7266,3026,2920.0,15.52,64.71,14.49,97.69,1.83,0.15,0.36,0.06,0.0,0.07,16.72,9.51,15.27,73.3,69.2,64.82,40.19,7098.0,133.0,49.37,50.63,97.5,95.03,85.71,11.0,0.15,26.0,4.0,0.0,37.4,48.76,8.26,30.8
050US05107,5107,34772,12294,13696.0,17.95,68.65,13.79,46.3,52.94,1.36,0.18,0.25,0.03,0.29,39.76,12.8,7.0,68.4,63.59,58.4,39.39,16100.0,18410.0,46.55,53.45,87.09,80.21,74.85,472.0,1.36,61.0,88.0,11.0,23.11,58.29,10.29,36.41
050US05109,5109,10373,4189,4211.0,16.03,63.31,16.55,95.51,3.99,0.34,0.4,0.02,0.0,0.08,18.48,7.23,8.36,75.43,71.81,67.12,40.6,9907.0,414.0,48.56,51.44,94.4,92.33,75.92,35.0,0.34,42.0,2.0,0.0,33.75,51.78,7.29,28.19
050US05111,5111,27032,10193,11500.0,17.19,67.29,12.81,92.68,6.91,0.48,0.31,0.06,0.0,0.04,22.52,7.56,7.14,73.18,68.89,63.85,42.54,25052.0,1868.0,48.31,51.69,93.46,88.91,76.28,131.0,0.48,84.0,15.0,1.0,26.9,60.57,6.29,31.11
050US05113,5113,17007,6933,6445.0,14.88,60.45,18.33,99.0,0.01,0.75,0.6,0.12,0.01,0.26,22.98,5.72,8.87,75.46,71.53,67.11,37.9,16837.0,2.0,48.72,51.28,95.01,89.52,79.24,127.0,0.75,102.0,20.0,1.0,32.58,50.11,9.25,28.47
050US05115,5115,39021,14816,18226.0,20.17,69.83,11.81,96.76,2.14,0.64,0.64,0.27,0.01,0.18,16.42,7.32,8.11,74.93,71.21,64.02,46.71,37758.0,836.0,49.15,50.85,96.64,93.64,72.35,250.0,0.64,249.0,104.0,3.0,33.77,42.47,11.98,28.79
050US05117,5117,10140,4043,4144.0,16.8,64.45,14.79,85.59,13.97,0.9,0.23,0.1,0.03,0.08,23.64,5.71,9.52,74.41,70.17,65.4,40.87,8679.0,1417.0,49.47,50.53,97.89,94.19,82.93,91.0,0.9,23.0,10.0,3.0,29.56,57.24,6.66,29.83
050US05119,5119,340613,132698,164552.0,18.48,72.47,9.75,74.78,23.9,0.98,0.31,0.49,0.02,0.5,12.75,5.07,6.17,74.15,70.61,65.51,48.31,254911.913294798,81411.0269749518,47.7,52.3,91.21,86.78,61.56,3325.33305807872,0.98,1064.78722818607,1658.12111202863,73.0,35.82,28.32,17.02,29.39
050US05121,5121,16834,6636,6772.0,15.94,63.82,15.28,98.69,0.92,0.7,0.16,0.13,0.0,0.1,19.24,11.44,8.39,74.4,70.35,65.83,40.23,16614.0,155.0,48.49,51.51,94.12,90.29,79.99,117.0,0.7,27.0,22.0,0.0,28.93,57.77,6.98,29.65
050US05123,5123,30858,10663,12737.0,17.77,71.13,12.0,53.09,45.98,1.21,0.12,0.47,0.01,0.32,33.78,9.79,6.87,67.94,63.48,58.23,41.28,16383.0,14190.0,47.35,52.65,89.92,83.25,72.68,372.0,1.21,36.0,145.0,4.0,28.25,54.95,8.76,36.52
050US05125,5125,53161,18776,25074.0,16.91,71.91,9.13,96.61,2.74,0.62,0.34,0.14,0.01,0.16,9.6,5.59,6.41,73.2,69.02,64.3,47.17,51361.0,1458.0,49.8,50.2,99.21,95.53,73.68,328.0,0.62,179.0,73.0,3.0,40.55,39.81,11.41,30.98
050US05127,5127,9685,3784,3838.0,15.61,61.78,16.71,98.97,0.02,0.85,0.76,0.06,0.01,0.18,23.89,9.13,6.61,75.7,71.68,66.75,39.63,9585.0,2.0,49.59,50.41,98.38,95.44,88.36,82.0,0.85,74.0,6.0,1.0,30.87,57.58,7.8,28.32
050US05129,5129,8847,3645,3411.0,15.09,60.19,16.97,99.56,0.0,0.52,0.33,0.02,0.01,0.08,30.6,10.93,10.64,76.47,72.26,68.14,38.56,8808.0,0.0,49.02,50.98,96.16,93.26,86.46,46.0,0.52,29.0,2.0,1.0,27.4,58.43,7.07,27.74
050US05131,5131,95172,39113,42453.0,17.41,67.74,12.7,92.01,5.17,0.95,1.04,1.16,0.02,0.61,13.31,6.38,8.46,75.1,71.45,66.39,44.61,87566.0,4916.0,47.87,52.13,91.82,87.12,62.59,906.0,0.95,994.0,1103.0,16.0,35.36,35.63,17.07,28.55
050US05133,5133,14060,5457,5747.0,15.48,64.83,15.55,93.15,5.57,0.97,0.78,0.07,0.0,0.43,17.07,7.08,7.33,74.18,70.3,65.75,40.87,13097.0,783.0,48.6,51.4,94.55,89.64,74.74,137.0,0.97,110.0,10.0,0.0,34.0,47.48,10.02,29.7
