HEROP_ID,ZCTA5,Ruca1,Ruca2,Rurality
860US25826,25826,2.0,2.0,Suburban
860US25832,25832,1.0,1.0,Urban
860US25836,25836,1.0,1.0,Urban
860US27923,27923,6.0,6.0,Rural
860US27929,27929,2.0,2.0,Suburban
860US28375,28375,5.0,5.0,Rural
860US28379,28379,4.0,4.0,Suburban
860US28383,28383,3.0,3.0,Rural
860US28384,28384,2.0,2.0,Suburban
860US28386,28386,3.0,3.0,Rural
860US28390,28390,1.0,1.0,Urban
860US28392,28392,2.0,2.0,Suburban
860US28393,28393,8.0,8.0,Rural
860US28395,28395,2.0,2.0,Suburban
860US28398,28398,7.0,7.0,Rural
860US28401,28401,1.0,1.0,Urban
860US28405,28405,1.0,1.0,Urban
860US28411,28411,1.0,1.0,Urban
860US28420,28420,2.0,2.0,Suburban
860US28421,28421,2.0,2.0,Suburban
860US28423,28423,2.0,2.0,Suburban
860US28424,28424,7.0,7.0,Rural
860US28429,28429,1.0,1.0,Urban
860US28431,28431,8.0,8.0,Rural
860US28432,28432,3.0,3.0,Rural
860US28434,28434,9.0,9.0,Rural
860US28436,28436,2.0,2.0,Suburban
860US28439,28439,3.0,3.0,Rural
860US28442,28442,8.0,8.0,Rural
860US28443,28443,2.0,2.0,Suburban
860US28445,28445,2.0,2.0,Suburban
860US28448,28448,10.0,10.0,Rural
860US28450,28450,3.0,3.0,Rural
860US28452,28452,2.0,2.0,Suburban
860US28454,28454,1.0,1.0,Urban
860US28455,28455,2.0,2.0,Suburban
860US28457,28457,2.0,2.0,Suburban
860US28460,28460,2.0,2.0,Suburban
860US28462,28462,7.0,7.0,Rural
860US28464,28464,7.0,7.0,Rural
860US28466,28466,7.0,7.0,Rural
860US28467,28467,1.0,1.0,Urban
860US28469,28469,1.0,1.0,Urban
860US28472,28472,7.0,7.0,Rural
860US28479,28479,1.0,1.0,Urban
860US28501,28501,4.0,4.0,Suburban
860US28508,28508,10.0,10.0,Rural
860US28510,28510,2.0,2.0,Suburban
860US27890,27890,4.0,4.0,Suburban
860US27892,27892,7.0,7.0,Rural
860US27893,27893,4.0,4.0,Suburban
860US27897,27897,6.0,6.0,Rural
860US27910,27910,7.0,7.0,Rural
860US27916,27916,6.0,6.0,Rural
860US31062,31062,4.0,4.0,Suburban
860US31079,31079,10.0,10.0,Rural
860US31082,31082,7.0,7.0,Rural
860US31083,31083,7.0,7.0,Rural
860US31084,31084,5.0,5.0,Rural
860US31088,31088,1.0,1.0,Urban
860US34746,34746,1.0,1.1,Urban
860US34748,34748,1.0,1.0,Urban
860US34756,34756,1.0,1.0,Urban
860US34759,34759,2.0,2.1,Suburban
860US34761,34761,1.0,1.0,Urban
860US34769,34769,1.0,1.1,Urban
860US34771,34771,1.0,1.1,Urban
860US34773,34773,2.0,2.0,Suburban
860US34786,34786,1.0,1.0,Urban
860US34788,34788,1.0,1.0,Urban
860US34797,34797,1.0,1.0,Urban
860US34946,34946,1.0,1.0,Urban
860US34949,34949,1.0,1.0,Urban
860US34951,34951,1.0,1.0,Urban
860US34953,34953,1.0,1.0,Urban
860US34957,34957,1.0,1.0,Urban
860US34972,34972,4.0,4.0,Suburban
860US34981,34981,1.0,1.0,Urban
860US34983,34983,1.0,1.0,Urban
860US34986,34986,1.0,1.0,Urban
860US34990,34990,1.0,1.0,Urban
860US34996,34996,1.0,1.0,Urban
860US35004,35004,2.0,2.0,Suburban
860US35005,35005,1.0,1.0,Urban
860US35007,35007,1.0,1.0,Urban
860US35013,35013,7.0,7.1,Rural
860US35016,35016,7.0,7.1,Rural
860US35019,35019,9.0,9.0,Rural
860US35022,35022,1.0,1.0,Urban
860US37809,37809,5.0,5.1,Rural
860US37811,37811,2.0,2.0,Suburban
860US37814,37814,1.0,1.0,Urban
860US37818,37818,5.0,5.0,Rural
860US37820,37820,2.0,2.0,Suburban
860US25690,25690,10.0,10.0,Rural
860US27941,27941,5.0,5.0,Rural
860US37828,37828,2.0,2.0,Suburban
860US37830,37830,1.0,1.0,Urban
860US37840,37840,2.0,2.0,Suburban
860US37843,37843,5.0,5.0,Rural
860US37846,37846,2.0,2.0,Suburban
860US37848,37848,2.0,2.0,Suburban
860US37851,37851,10.0,10.0,Rural
860US37852,37852,2.0,2.0,Suburban
860US37854,37854,2.0,2.0,Suburban
860US37860,37860,2.0,2.0,Suburban
860US37862,37862,4.0,4.0,Suburban
860US37863,37863,4.0,4.0,Suburban
860US37866,37866,2.0,2.0,Suburban
860US37870,37870,10.0,10.0,Rural
860US37872,37872,2.0,2.0,Suburban
860US37874,37874,7.0,7.0,Rural
860US37876,37876,5.0,5.0,Rural
860US37878,37878,2.0,2.0,Suburban
860US37880,37880,3.0,3.0,Rural
860US37882,37882,2.0,2.0,Suburban
860US37885,37885,2.0,2.0,Suburban
860US37887,37887,2.0,2.0,Suburban
860US37890,37890,2.0,2.0,Suburban
860US37892,37892,2.0,2.0,Suburban
860US28511,28511,10.0,10.0,Rural
860US37914,37914,1.0,1.0,Urban
860US37916,37916,1.0,1.0,Urban
860US37917,37917,1.0,1.0,Urban
860US37919,37919,1.0,1.0,Urban
860US37921,37921,1.0,1.0,Urban
860US37923,37923,1.0,1.0,Urban
860US37924,37924,1.0,1.0,Urban
860US37932,37932,1.0,1.0,Urban
860US37938,37938,1.0,1.0,Urban
860US38002,38002,1.0,1.0,Urban
860US38006,38006,2.0,2.0,Suburban
860US38007,38007,5.0,5.0,Rural
860US38011,38011,2.0,2.0,Suburban
860US38015,38015,2.0,2.0,Suburban
860US38017,38017,1.0,1.0,Urban
860US38019,38019,7.0,7.0,Rural
860US38021,38021,2.0,2.0,Suburban
860US38024,38024,4.0,4.0,Suburban
860US38029,38029,1.0,1.0,Urban
860US38034,38034,2.0,2.0,Suburban
860US31090,31090,5.0,5.0,Rural
860US38039,38039,2.0,2.0,Suburban
860US38041,38041,8.0,8.0,Rural
860US38044,38044,8.0,8.0,Rural
860US38047,38047,5.0,5.0,Rural
860US38050,38050,3.0,3.0,Rural
860US38052,38052,3.0,3.0,Rural
860US38054,38054,1.0,1.0,Urban
860US38058,38058,2.0,2.0,Suburban
860US38060,38060,2.0,2.0,Suburban
860US38061,38061,3.0,3.0,Rural
860US38066,38066,2.0,2.0,Suburban
860US38068,38068,2.0,2.0,Suburban
860US38070,38070,5.0,5.0,Rural
860US38075,38075,10.0,10.0,Rural
860US38077,38077,5.0,5.0,Rural
860US38080,38080,5.0,5.0,Rural
860US38104,38104,1.0,1.0,Urban
860US37825,37825,8.0,8.0,Rural
860US38107,38107,1.0,1.0,Urban
860US38109,38109,1.0,1.0,Urban
860US38112,38112,1.0,1.0,Urban
860US38115,38115,1.0,1.0,Urban
860US38117,38117,1.0,1.0,Urban
860US38118,38118,1.0,1.0,Urban
860US38120,38120,1.0,1.0,Urban
860US38125,38125,1.0,1.0,Urban
860US41062,41062,4.0,4.0,Suburban
860US41073,41073,1.0,1.0,Urban
860US41074,41074,1.0,1.0,Urban
860US41085,41085,1.0,1.0,Urban
860US41092,41092,2.0,2.0,Suburban
860US41094,41094,1.0,1.0,Urban
860US41095,41095,2.0,2.0,Suburban
860US41098,41098,8.0,8.0,Rural
860US37902,37902,1.0,1.0,Urban
860US41121,41121,1.0,1.0,Urban
860US41129,41129,1.0,1.0,Urban
860US41132,41132,2.0,2.0,Suburban
860US41139,41139,1.0,1.0,Urban
860US41142,41142,3.0,3.0,Rural
860US41144,41144,1.0,1.0,Urban
860US41146,41146,2.0,2.0,Suburban
860US41159,41159,10.0,10.0,Rural
860US41166,41166,5.0,5.0,Rural
860US41169,41169,1.0,1.0,Urban
860US41171,41171,3.0,3.0,Rural
860US41175,41175,4.0,4.0,Suburban
860US41180,41180,10.0,10.0,Rural
860US41183,41183,1.0,1.0,Urban
860US41201,41201,2.0,2.0,Suburban
860US41204,41204,10.0,10.3,Rural
860US41216,41216,7.0,7.0,Rural
860US41222,41222,8.0,8.0,Rural
860US41226,41226,10.0,10.0,Rural
860US41230,41230,2.0,2.0,Suburban
860US41232,41232,2.0,2.0,Suburban
860US41238,41238,8.0,8.0,Rural
860US41250,41250,10.0,10.0,Rural
860US41254,41254,10.0,10.3,Rural
860US41256,41256,7.0,7.0,Rural
860US41260,41260,10.0,10.3,Rural
860US41263,41263,10.0,10.3,Rural
860US41265,41265,8.0,8.0,Rural
860US38036,38036,2.0,2.0,Suburban
860US41271,41271,10.0,10.3,Rural
860US41301,41301,3.0,3.0,Rural
860US41314,41314,10.0,10.0,Rural
860US41332,41332,2.0,2.0,Suburban
860US41339,41339,8.0,8.0,Rural
860US41352,41352,10.0,10.0,Rural
860US41365,41365,3.0,3.0,Rural
860US41367,41367,8.0,8.0,Rural
860US41390,41390,8.0,8.0,Rural
860US41408,41408,10.0,10.0,Rural
860US41421,41421,10.0,10.0,Rural
860US41464,41464,10.0,10.0,Rural
860US41472,41472,10.0,10.0,Rural
860US41503,41503,10.0,10.0,Rural
860US41513,41513,10.0,10.0,Rural
860US41514,41514,10.0,10.0,Rural
860US41517,41517,5.0,5.0,Rural
860US41524,41524,9.0,9.0,Rural
860US38105,38105,1.0,1.0,Urban
860US41531,41531,10.0,10.0,Rural
860US41534,41534,8.0,8.0,Rural
860US41537,41537,5.0,5.0,Rural
860US41539,41539,8.0,8.0,Rural
860US41543,41543,10.0,10.0,Rural
860US41547,41547,10.0,10.0,Rural
860US41548,41548,9.0,9.0,Rural
860US41554,41554,9.0,9.0,Rural
860US41555,41555,10.0,10.0,Rural
860US41558,41558,10.0,10.0,Rural
860US41560,41560,8.0,8.0,Rural
860US41563,41563,10.0,10.0,Rural
860US41566,41566,9.0,9.0,Rural
860US41567,41567,10.0,10.0,Rural
860US41572,41572,10.0,10.3,Rural
860US41601,41601,8.0,8.0,Rural
860US41099,41099,1.0,1.0,Urban
860US41604,41604,10.0,10.3,Rural
860US41605,41605,8.0,8.0,Rural
860US41612,41612,10.0,10.3,Rural
860US41619,41619,10.0,10.0,Rural
860US41621,41621,7.0,7.0,Rural
860US41643,41643,8.0,8.0,Rural
860US41647,41647,10.0,10.0,Rural
860US41650,41650,10.0,10.3,Rural
860US41653,41653,7.0,7.0,Rural
860US41268,41268,8.0,8.0,Rural
860US41663,41663,8.0,8.0,Rural
860US41667,41667,10.0,10.3,Rural
860US41669,41669,10.0,10.3,Rural
860US41712,41712,8.0,8.0,Rural
860US41713,41713,7.0,7.0,Rural
860US41719,41719,7.0,7.0,Rural
860US41722,41722,10.0,10.3,Rural
860US41725,41725,10.0,10.0,Rural
860US41729,41729,7.0,7.0,Rural
860US41731,41731,8.0,8.0,Rural
860US41739,41739,10.0,10.3,Rural
860US41526,41526,8.0,8.0,Rural
860US41749,41749,10.0,10.0,Rural
860US41754,41754,8.0,8.0,Rural
860US41760,41760,8.0,8.0,Rural
860US41763,41763,8.0,8.0,Rural
860US41766,41766,10.0,10.0,Rural
860US41772,41772,10.0,10.0,Rural
860US41774,41774,2.0,2.0,Suburban
860US41776,41776,10.0,10.0,Rural
860US41804,41804,10.0,10.0,Rural
860US41812,41812,10.0,10.0,Rural
860US41817,41817,10.0,10.0,Rural
860US41819,41819,10.0,10.0,Rural
860US41822,41822,10.0,10.0,Rural
860US41825,41825,10.0,10.0,Rural
860US41828,41828,10.0,10.0,Rural
860US41832,41832,10.0,10.0,Rural
860US41834,41834,10.0,10.0,Rural
860US41835,41835,10.0,10.0,Rural
860US41837,41837,10.0,10.0,Rural
860US41839,41839,10.0,10.0,Rural
860US41843,41843,10.0,10.0,Rural
860US41845,41845,10.0,10.0,Rural
860US41848,41848,10.0,10.0,Rural
860US41849,41849,10.0,10.0,Rural
860US41858,41858,10.0,10.0,Rural
860US41603,41603,8.0,8.0,Rural
860US42001,42001,4.0,4.0,Suburban
860US42020,42020,5.0,5.0,Rural
860US42021,42021,5.0,5.0,Rural
860US42022,42022,5.0,5.0,Rural
860US42025,42025,9.0,9.0,Rural
860US42027,42027,5.0,5.0,Rural
860US42029,42029,10.0,10.0,Rural
860US42032,42032,10.0,10.0,Rural
860US42036,42036,5.0,5.0,Rural
860US42037,42037,9.0,9.0,Rural
860US42039,42039,5.0,5.0,Rural
860US42041,42041,7.0,7.0,Rural
860US42045,42045,5.0,5.0,Rural
860US42048,42048,9.0,9.0,Rural
860US42050,42050,10.0,10.2,Rural
860US42051,42051,5.0,5.0,Rural
860US42054,42054,5.0,5.0,Rural
860US42056,42056,5.0,5.0,Rural
860US42060,42060,5.0,5.0,Rural
860US42061,42061,5.0,5.0,Rural
860US43761,43761,9.0,9.0,Rural
860US43768,43768,5.0,5.0,Rural
860US43779,43779,5.0,5.0,Rural
860US43782,43782,6.0,6.0,Rural
860US43783,43783,3.0,3.0,Rural
860US43786,43786,6.0,6.0,Rural
860US43793,43793,10.0,10.0,Rural
860US43804,43804,10.0,10.0,Rural
860US43805,43805,6.0,6.0,Rural
860US43812,43812,4.0,4.0,Suburban
860US43822,43822,5.0,5.0,Rural
860US43830,43830,5.0,5.0,Rural
860US43836,43836,5.0,5.0,Rural
860US43840,43840,5.0,5.0,Rural
860US43842,43842,5.0,5.0,Rural
860US43844,43844,6.0,6.0,Rural
860US43901,43901,2.0,2.0,Suburban
860US43903,43903,2.0,2.0,Suburban
860US41745,41745,8.0,8.0,Rural
860US42071,42071,4.0,4.0,Suburban
860US42078,42078,5.0,5.0,Rural
860US42081,42081,5.0,5.0,Rural
860US42083,42083,5.0,5.0,Rural
860US42084,42084,,,
860US42086,42086,5.0,5.0,Rural
860US42088,42088,5.0,5.0,Rural
860US42102,42102,1.0,1.0,Urban
860US42103,42103,1.0,1.0,Urban
860US42120,42120,9.0,9.0,Rural
860US42123,42123,5.0,5.0,Rural
860US42124,42124,5.0,5.0,Rural
860US42129,42129,10.0,10.2,Rural
860US42133,42133,10.0,10.0,Rural
860US42140,42140,10.0,10.0,Rural
860US42141,42141,4.0,4.0,Suburban
860US42154,42154,5.0,5.0,Rural
860US42156,42156,5.0,5.0,Rural
860US42163,42163,2.0,2.0,Suburban
860US42215,42215,5.0,5.0,Rural
860US42220,42220,5.0,5.0,Rural
860US42232,42232,5.0,5.0,Rural
860US42236,42236,5.0,5.0,Rural
860US42254,42254,5.0,5.0,Rural
860US42256,42256,10.0,10.0,Rural
860US42261,42261,2.0,2.0,Suburban
860US42265,42265,7.0,7.0,Rural
860US42273,42273,2.0,2.0,Suburban
860US42275,42275,2.0,2.0,Suburban
860US42280,42280,6.0,6.0,Rural
860US42285,42285,2.0,2.0,Suburban
860US42301,42301,1.0,1.0,Urban
860US42320,42320,7.0,7.0,Rural
860US42322,42322,2.0,2.0,Suburban
860US41861,41861,10.0,10.0,Rural
860US43322,43322,5.0,5.0,Rural
860US43336,43336,10.0,10.0,Rural
860US43343,43343,10.0,10.0,Rural
860US43345,43345,9.0,9.0,Rural
860US43348,43348,7.0,7.0,Rural
860US43356,43356,5.0,5.0,Rural
860US43357,43357,6.0,6.0,Rural
860US07746,7746,1.0,1.0,Urban
860US08327,8327,2.0,2.0,Suburban
860US08750,8750,1.0,1.0,Urban
860US07762,7762,1.0,1.0,Urban
860US08008,8008,1.0,1.0,Urban
860US10579,10579,1.0,1.0,Urban
860US10977,10977,1.0,1.0,Urban
860US11747,11747,1.0,1.0,Urban
860US11978,11978,1.0,1.0,Urban
860US42066,42066,4.0,4.0,Suburban
860US43905,43905,1.0,1.0,Urban
860US43907,43907,7.0,7.0,Rural
860US43910,43910,2.0,2.0,Suburban
860US43913,43913,1.0,1.0,Urban
860US43915,43915,2.0,2.0,Suburban
860US43920,43920,4.0,4.0,Suburban
860US43925,43925,2.0,2.0,Suburban
860US43926,43926,1.0,1.0,Urban
860US43930,43930,3.0,3.0,Rural
860US43931,43931,2.0,2.0,Suburban
860US43933,43933,2.0,2.0,Suburban
860US41659,41659,8.0,8.0,Rural
860US42323,42323,3.0,3.0,Rural
860US42325,42325,5.0,5.0,Rural
860US42327,42327,2.0,2.0,Suburban
860US42330,42330,7.0,7.0,Rural
860US42332,42332,8.0,8.0,Rural
860US42337,42337,3.0,3.0,Rural
860US42339,42339,8.0,8.0,Rural
860US42344,42344,8.0,8.0,Rural
860US42347,42347,7.0,7.0,Rural
860US42349,42349,2.0,2.0,Suburban
860US42351,42351,2.0,2.0,Suburban
860US42354,42354,8.0,8.1,Rural
860US42355,42355,2.0,2.0,Suburban
860US42356,42356,2.0,2.0,Suburban
860US43359,43359,9.0,9.0,Rural
860US43402,43402,4.0,4.0,Suburban
860US43403,43403,4.0,4.0,Suburban
860US43407,43407,5.0,5.0,Rural
860US43408,43408,1.0,1.0,Urban
860US43413,43413,6.0,6.0,Rural
860US43420,43420,4.0,4.0,Suburban
860US43431,43431,10.0,10.0,Rural
860US43433,43433,4.0,4.0,Suburban
860US43434,43434,1.0,1.0,Urban
860US43437,43437,6.0,6.0,Rural
860US43439,43439,10.0,10.0,Rural
860US43442,43442,5.0,5.0,Rural
860US43443,43443,2.0,2.0,Suburban
860US43446,43446,10.0,10.0,Rural
860US43450,43450,2.0,2.0,Suburban
860US43934,43934,1.0,1.0,Urban
860US43939,43939,2.0,2.0,Suburban
860US43942,43942,3.0,3.0,Rural
860US43943,43943,2.0,2.0,Suburban
860US43945,43945,9.0,9.0,Rural
860US43947,43947,1.0,1.0,Urban
860US43948,43948,2.0,2.0,Suburban
860US43951,43951,2.0,2.0,Suburban
860US43953,43953,1.0,1.0,Urban
860US42367,42367,8.0,8.0,Rural
860US42369,42369,8.0,8.1,Rural
860US42370,42370,2.0,2.0,Suburban
860US42372,42372,5.0,5.0,Rural
860US42376,42376,2.0,2.0,Suburban
860US42404,42404,5.0,5.0,Rural
860US42408,42408,10.0,10.2,Rural
860US42410,42410,4.0,4.0,Suburban
860US42411,42411,8.0,8.0,Rural
860US42420,42420,1.0,1.0,Urban
860US42436,42436,5.0,5.0,Rural
860US42440,42440,4.0,4.0,Suburban
860US42442,42442,5.0,5.0,Rural
860US42445,42445,7.0,7.0,Rural
860US42451,42451,2.0,2.0,Suburban
860US42453,42453,5.0,5.0,Rural
860US42456,42456,3.0,3.0,Rural
860US42458,42458,2.0,2.0,Suburban
860US42461,42461,9.0,9.0,Rural
860US42463,42463,5.0,5.0,Rural
860US42501,42501,4.0,4.0,Suburban
860US42516,42516,5.0,5.0,Rural
860US42518,42518,4.0,4.0,Suburban
860US42528,42528,10.0,10.0,Rural
860US42539,42539,10.0,10.0,Rural
860US42544,42544,5.0,5.0,Rural
860US42565,42565,10.0,10.0,Rural
860US42567,42567,5.0,5.0,Rural
860US42602,42602,10.0,10.0,Rural
860US42629,42629,10.0,10.0,Rural
860US43451,43451,4.0,4.0,Suburban
860US43456,43456,10.0,10.0,Rural
860US43457,43457,5.0,5.0,Rural
860US43458,43458,2.0,2.0,Suburban
860US43460,43460,1.0,1.0,Urban
860US43463,43463,2.0,2.0,Suburban
860US43467,43467,4.0,4.0,Suburban
860US43468,43468,1.0,1.0,Urban
860US43502,43502,7.0,7.0,Rural
860US43961,43961,2.0,2.0,Suburban
860US43963,43963,1.0,1.0,Urban
860US43967,43967,2.0,2.0,Suburban
860US43970,43970,2.0,2.0,Suburban
860US43972,43972,2.0,2.0,Suburban
860US43974,43974,7.0,7.0,Rural
860US43976,43976,2.0,2.0,Suburban
860US43983,43983,2.0,2.0,Suburban
860US43985,43985,2.0,2.0,Suburban
860US44001,44001,1.0,1.1,Urban
860US44004,44004,4.0,4.0,Suburban
860US42631,42631,10.0,10.0,Rural
860US42635,42635,5.0,5.0,Rural
860US42642,42642,10.0,10.0,Rural
860US42649,42649,5.0,5.0,Rural
860US42653,42653,10.0,10.0,Rural
860US42712,42712,8.0,8.0,Rural
860US42715,42715,8.0,8.0,Rural
860US42716,42716,2.0,2.0,Suburban
860US42718,42718,4.0,4.0,Suburban
860US42722,42722,9.0,9.0,Rural
860US42726,42726,8.0,8.0,Rural
860US42729,42729,10.0,10.0,Rural
860US42731,42731,,,
860US42733,42733,4.0,4.0,Suburban
860US42741,42741,8.0,8.0,Rural
860US42746,42746,9.0,9.0,Rural
860US42748,42748,7.0,7.0,Rural
860US42753,42753,8.0,8.0,Rural
860US42758,42758,5.0,5.0,Rural
860US43002,43002,1.0,1.0,Urban
860US43010,43010,2.0,2.0,Suburban
860US43016,43016,1.0,1.0,Urban
860US43017,43017,1.0,1.0,Urban
860US43021,43021,1.0,1.0,Urban
860US43023,43023,1.0,1.0,Urban
860US43026,43026,1.0,1.0,Urban
860US43029,43029,2.0,2.0,Suburban
860US43030,43030,2.0,2.1,Suburban
860US43032,43032,2.0,2.0,Suburban
860US43035,43035,1.0,1.0,Urban
860US43504,43504,2.0,2.0,Suburban
860US43505,43505,9.0,9.0,Rural
860US43512,43512,4.0,4.0,Suburban
860US43516,43516,10.0,10.0,Rural
860US43518,43518,9.0,9.0,Rural
860US43519,43519,6.0,6.0,Rural
860US43522,43522,2.0,2.0,Suburban
860US43523,43523,9.0,9.0,Rural
860US43525,43525,1.0,1.0,Urban
860US43528,43528,1.0,1.0,Urban
860US43529,43529,10.0,10.0,Rural
860US43531,43531,10.0,10.0,Rural
860US43534,43534,9.0,9.0,Rural
860US43536,43536,5.0,5.0,Rural
860US43540,43540,2.0,2.0,Suburban
860US43541,43541,5.0,5.0,Rural
860US43543,43543,9.0,9.0,Rural
860US44011,44011,1.0,1.0,Urban
860US44107,44107,1.0,1.0,Urban
860US44108,44108,1.0,1.0,Urban
860US44111,44111,1.0,1.0,Urban
860US44112,44112,1.0,1.0,Urban
860US43036,43036,3.0,3.0,Rural
860US43037,43037,5.0,5.0,Rural
860US43045,43045,2.0,2.0,Suburban
860US43050,43050,4.0,4.0,Suburban
860US43055,43055,1.0,1.0,Urban
860US43060,43060,6.0,6.0,Rural
860US43061,43061,2.0,2.0,Suburban
860US43064,43064,2.0,2.0,Suburban
860US43066,43066,2.0,2.0,Suburban
860US43068,43068,1.0,1.0,Urban
860US43070,43070,10.0,10.0,Rural
860US43074,43074,1.0,1.0,Urban
860US43076,43076,3.0,3.0,Rural
860US43077,43077,2.0,2.0,Suburban
860US43081,43081,1.0,1.0,Urban
860US43084,43084,6.0,6.0,Rural
860US43085,43085,1.0,1.0,Urban
860US43101,43101,5.0,5.0,Rural
860US43105,43105,2.0,2.0,Suburban
860US43107,43107,5.0,5.0,Rural
860US43110,43110,1.0,1.0,Urban
860US43547,43547,2.0,2.0,Suburban
860US43549,43549,9.0,9.0,Rural
860US43553,43553,9.0,9.0,Rural
860US43554,43554,10.0,10.0,Rural
860US43555,43555,7.0,7.0,Rural
860US43558,43558,2.0,2.0,Suburban
860US43565,43565,4.0,4.0,Suburban
860US43567,43567,7.0,7.0,Rural
860US43570,43570,9.0,9.0,Rural
860US43571,43571,1.0,1.0,Urban
860US43604,43604,1.0,1.0,Urban
860US43607,43607,1.0,1.0,Urban
860US44012,44012,1.0,1.0,Urban
860US44017,44017,1.0,1.0,Urban
860US44023,44023,1.0,1.0,Urban
860US44026,44026,1.0,1.0,Urban
860US44030,44030,4.0,4.0,Suburban
860US44035,44035,1.0,1.1,Urban
860US44039,44039,1.0,1.0,Urban
860US44041,44041,2.0,2.0,Suburban
860US44045,44045,1.0,1.0,Urban
860US44046,44046,2.0,2.0,Suburban
860US43111,43111,9.0,9.0,Rural
860US43113,43113,4.0,4.1,Suburban
860US43116,43116,1.0,1.0,Urban
860US43117,43117,2.0,2.0,Suburban
860US43123,43123,1.0,1.0,Urban
860US43127,43127,9.0,9.0,Rural
860US43128,43128,10.0,10.0,Rural
860US43135,43135,3.0,3.0,Rural
860US43136,43136,1.0,1.0,Urban
860US43140,43140,4.0,4.1,Suburban
860US43142,43142,10.0,10.0,Rural
860US43144,43144,9.0,9.0,Rural
860US43146,43146,2.0,2.0,Suburban
860US43148,43148,2.0,2.0,Suburban
860US43149,43149,9.0,9.0,Rural
860US43151,43151,5.0,5.0,Rural
860US43153,43153,5.0,5.0,Rural
860US43155,43155,5.0,5.0,Rural
860US43156,43156,6.0,6.0,Rural
860US43608,43608,1.0,1.0,Urban
860US43610,43610,1.0,1.0,Urban
860US43611,43611,1.0,1.0,Urban
860US43612,43612,1.0,1.0,Urban
860US43613,43613,1.0,1.0,Urban
860US44049,44049,7.0,7.0,Rural
860US44052,44052,1.0,1.1,Urban
860US44054,44054,1.0,1.1,Urban
860US44055,44055,1.0,1.1,Urban
860US44056,44056,1.0,1.0,Urban
860US44062,44062,2.0,2.0,Suburban
860US44065,44065,2.0,2.0,Suburban
860US44070,44070,1.0,1.0,Urban
860US44074,44074,7.0,7.0,Rural
860US44077,44077,1.0,1.0,Urban
860US44080,44080,2.0,2.0,Suburban
860US44082,44082,5.0,5.0,Rural
860US44085,44085,2.0,2.0,Suburban
860US44087,44087,1.0,1.0,Urban
860US44090,44090,7.0,7.0,Rural
860US43157,43157,2.0,2.0,Suburban
860US43162,43162,2.0,2.0,Suburban
860US43201,43201,1.0,1.0,Urban
860US43202,43202,1.0,1.0,Urban
860US43203,43203,1.0,1.0,Urban
860US43205,43205,1.0,1.0,Urban
860US43617,43617,1.0,1.0,Urban
860US43620,43620,1.0,1.0,Urban
860US43701,43701,4.0,4.0,Suburban
860US43711,43711,7.0,7.0,Rural
860US43717,43717,7.0,7.0,Rural
860US43719,43719,2.0,2.0,Suburban
860US43720,43720,5.0,5.0,Rural
860US43721,43721,2.0,2.1,Suburban
860US44102,44102,1.0,1.0,Urban
860US44103,44103,1.0,1.0,Urban
860US44104,44104,1.0,1.0,Urban
860US44106,44106,1.0,1.0,Urban
860US43206,43206,1.0,1.0,Urban
860US43211,43211,1.0,1.0,Urban
860US43213,43213,1.0,1.0,Urban
860US43214,43214,1.0,1.0,Urban
860US43217,43217,1.0,1.0,Urban
860US43220,43220,1.0,1.0,Urban
860US43222,43222,1.0,1.0,Urban
860US43223,43223,1.0,1.0,Urban
860US43227,43227,1.0,1.0,Urban
860US43229,43229,1.0,1.0,Urban
860US43231,43231,1.0,1.0,Urban
860US43232,43232,1.0,1.0,Urban
860US43240,43240,1.0,1.0,Urban
860US43310,43310,6.0,6.0,Rural
860US43314,43314,5.0,5.0,Rural
860US43316,43316,5.0,5.0,Rural
860US43317,43317,2.0,2.0,Suburban
860US43319,43319,10.0,10.0,Rural
860US43321,43321,2.0,2.0,Suburban
860US00987,987,,,
860US03849,3849,10.0,10.0,Rural
860US04063,4063,1.0,1.0,Urban
860US04256,4256,2.0,2.0,Suburban
860US04429,4429,2.0,2.0,Suburban
860US04614,4614,8.0,8.0,Rural
860US04642,4642,10.0,10.0,Rural
860US04855,4855,10.0,10.0,Rural
860US03244,3244,7.0,7.0,Rural
860US43722,43722,5.0,5.0,Rural
860US43725,43725,4.0,4.0,Suburban
860US43728,43728,10.0,10.0,Rural
860US43731,43731,5.0,5.0,Rural
860US43733,43733,4.0,4.0,Suburban
860US43735,43735,5.0,5.0,Rural
860US43736,43736,5.0,5.0,Rural
860US43738,43738,5.0,5.0,Rural
860US43750,43750,5.0,5.0,Rural
860US43759,43759,2.0,2.0,Suburban
860US26415,26415,2.0,2.0,Suburban
860US26416,26416,7.0,7.0,Rural
860US26421,26421,2.0,2.0,Suburban
860US26424,26424,4.0,4.0,Suburban
860US26426,26426,5.0,5.0,Rural
860US26431,26431,4.0,4.0,Suburban
860US26435,26435,4.0,4.0,Suburban
860US26437,26437,8.0,8.0,Rural
860US26438,26438,4.0,4.0,Suburban
860US26444,26444,9.0,9.0,Rural
860US26448,26448,5.0,5.0,Rural
860US26452,26452,7.0,7.0,Rural
860US26456,26456,10.0,10.0,Rural
860US26505,26505,1.0,1.0,Urban
860US26519,26519,3.0,3.0,Rural
860US26520,26520,2.0,2.0,Suburban
860US26525,26525,2.0,2.0,Suburban
860US26537,26537,7.0,7.1,Rural
860US26542,26542,2.0,2.0,Suburban
