HEROP_ID,FIPS,PcpPer100k,TotSp,TotPcp,SpPer100k
050US47075,47075,50.62,5.0,9.0,28.12
050US17051,17051,13.81,3.0,3.0,13.81
050US05055,5055,60.51,20.0,27.0,44.82
050US08014,8014,51.42,28.0,34.0,42.35
050US05065,5065,29.5,1.0,4.0,7.38
050US05071,5071,64.66,11.0,17.0,41.84
050US19101,19101,60.85,5.0,11.0,27.66
050US19105,19105,43.76,9.0,9.0,43.76
050US19109,19109,53.07,2.0,8.0,13.27
050US12019,12019,57.41,204.0,119.0,98.41
050US12049,12049,33.05,9.0,9.0,33.05
050US19057,19057,75.76,59.0,30.0,148.99
050US20061,20061,80.24,20.0,28.0,57.31
050US72131,72131,,,,
050US72133,72133,,,,
050US42123,42123,59.95,42.0,24.0,104.91
050US13095,13095,104.34,185.0,95.0,203.19
050US72149,72149,,,,
050US27083,27083,61.92,16.0,16.0,61.92
050US19161,19161,30.4,1.0,3.0,10.13
050US13049,13049,38.51,1.0,5.0,7.7
050US42119,42119,64.28,67.0,29.0,148.51
050US13177,13177,10.22,6.0,3.0,20.44
050US36099,36099,43.34,3.0,15.0,8.67
050US33001,33001,61.02,84.0,37.0,138.52
050US08099,8099,33.19,6.0,4.0,49.78
050US45037,45037,22.41,7.0,6.0,26.15
050US29055,29055,41.19,9.0,10.0,37.07
050US26001,26001,28.95,0.0,3.0,0.0
050US13167,13167,51.39,1.0,5.0,10.28
050US27093,27093,52.0,4.0,12.0,17.33
050US27099,27099,60.6,23.0,24.0,58.08
050US21145,21145,85.78,167.0,56.0,255.81
050US26039,26039,108.41,20.0,15.0,144.55
050US26045,26045,43.97,34.0,48.0,31.15
050US08041,8041,58.71,882.0,404.0,128.17
050US72101,72101,,,,
050US72105,72105,,,,
050US19137,19137,59.08,5.0,6.0,49.24
050US13043,13043,46.18,1.0,5.0,9.24
050US18069,18069,49.48,28.0,18.0,76.97
050US18073,18073,59.79,9.0,20.0,26.91
050US37087,37087,74.46,66.0,45.0,109.21
050US37155,37155,47.21,80.0,63.0,59.95
050US38105,38105,46.97,22.0,16.0,64.59
050US48139,48139,30.8,62.0,52.0,36.72
050US48403,48403,19.12,1.0,2.0,9.56
050US48481,48481,48.13,29.0,20.0,69.79
050US41001,41001,56.31,7.0,9.0,43.79
050US41045,41045,46.01,24.0,14.0,78.87
050US42063,42063,61.8,64.0,53.0,74.63
050US45053,45053,32.26,14.0,9.0,50.18
050US18029,18029,62.62,42.0,31.0,84.85
050US18131,18131,71.09,3.0,9.0,23.7
050US18139,18139,65.85,8.0,11.0,47.89
050US08047,8047,0.0,0.0,0.0,0.0
050US08089,8089,87.31,7.0,16.0,38.2
050US19047,19047,64.21,6.0,11.0,35.02
050US72135,72135,,,,
050US40061,40061,47.23,2.0,6.0,15.74
050US29137,29137,23.11,0.0,2.0,0.0
050US31169,31169,78.46,0.0,4.0,0.0
050US47161,47161,30.07,0.0,4.0,0.0
050US17023,17023,31.57,0.0,5.0,0.0
050US19043,19043,11.32,4.0,2.0,22.63
050US19053,19053,49.73,0.0,4.0,0.0
050US20171,20171,60.62,0.0,3.0,0.0
050US19133,19133,68.21,5.0,6.0,56.84
050US26019,26019,39.88,4.0,7.0,22.79
050US26035,26035,35.93,6.0,11.0,19.6
050US20071,20071,83.33,1.0,1.0,83.33
050US20123,20123,32.14,1.0,2.0,16.07
050US42065,42065,45.37,24.0,20.0,54.44
050US44003,44003,79.34,220.0,130.0,134.26
050US17061,17061,45.39,2.0,6.0,15.13
050US18105,18105,65.34,184.0,95.0,126.54
050US18117,18117,46.04,4.0,9.0,20.46
050US18137,18137,35.18,11.0,10.0,38.7
050US05083,5083,50.56,3.0,11.0,13.79
050US40081,40081,17.21,1.0,6.0,2.87
050US19071,19071,57.41,2.0,4.0,28.7
050US19023,19023,54.29,0.0,8.0,0.0
050US19029,19029,53.07,7.0,7.0,53.07
050US08103,8103,108.28,3.0,7.0,46.4
050US08109,8109,92.76,3.0,6.0,46.38
050US05031,5031,90.82,160.0,96.0,151.37
050US26009,26009,47.46,3.0,11.0,12.94
050US27117,27117,43.55,3.0,4.0,32.66
050US27121,27121,81.97,1.0,9.0,9.11
050US27041,27041,83.33,34.0,31.0,91.39
050US19115,19115,8.91,0.0,1.0,0.0
050US19125,19125,87.33,13.0,29.0,39.15
050US13187,13187,43.82,21.0,14.0,65.73
050US17009,17009,44.94,1.0,3.0,14.98
050US08119,8119,49.77,8.0,12.0,33.18
050US12001,12001,127.68,785.0,336.0,298.31
050US09015,9015,66.07,86.0,77.0,73.8
050US12027,12027,30.22,12.0,11.0,32.97
050US05123,5123,34.23,8.0,9.0,30.43
050US26011,26011,65.94,3.0,10.0,19.78
050US18043,18043,69.0,108.0,53.0,140.61
050US21215,21215,5.48,0.0,1.0,0.0
050US21221,21221,20.91,5.0,3.0,34.86
050US22059,22059,33.45,4.0,5.0,26.76
050US22073,22073,80.73,201.0,126.0,128.78
050US22083,22083,58.61,12.0,12.0,58.61
050US22087,22087,13.13,9.0,6.0,19.7
050US40071,40071,46.79,25.0,21.0,55.7
050US09003,9003,89.41,1839.0,800.0,205.54
050US05141,5141,29.97,6.0,5.0,35.96
050US26117,26117,55.37,35.0,35.0,55.37
050US26121,26121,79.17,175.0,137.0,101.13
050US49055,49055,0.0,1.0,0.0,37.12
050US42081,42081,79.23,141.0,91.0,122.76
050US19061,19061,86.78,135.0,84.0,139.46
050US19067,19067,31.53,8.0,5.0,50.45
050US19139,19139,51.22,24.0,22.0,55.88
050US19143,19143,32.71,0.0,2.0,0.0
050US19153,19153,94.67,695.0,449.0,146.54
050US19157,19157,86.0,13.0,16.0,69.87
050US26101,26101,49.09,22.0,12.0,90.0
050US19005,19005,79.25,5.0,11.0,36.02
050US19013,19013,94.73,174.0,126.0,130.82
050US19019,19019,28.4,4.0,6.0,18.93
050US20139,20139,25.19,1.0,4.0,6.3
050US42069,42069,81.34,338.0,172.0,159.85
050US72087,72087,,,,
050US40115,40115,44.35,13.0,14.0,41.18
050US27045,27045,9.57,0.0,2.0,0.0
050US27123,27123,97.14,830.0,526.0,153.28
050US13099,13099,28.99,1.0,3.0,9.66
050US16053,16053,51.21,5.0,12.0,21.34
050US54061,54061,102.61,318.0,108.0,302.13
050US42007,42007,46.14,130.0,77.0,77.89
050US48353,48353,53.45,7.0,8.0,46.77
050US48357,48357,48.32,1.0,5.0,9.66
050US48367,48367,30.82,73.0,40.0,56.24
050US54069,54069,145.72,143.0,62.0,336.1
050US28037,28037,64.46,0.0,5.0,0.0
050US28041,28041,0.0,0.0,0.0,0.0
050US48221,48221,45.69,30.0,26.0,52.72
050US48227,48227,54.54,31.0,20.0,84.54
050US38087,38087,0.0,0.0,0.0,0.0
050US13089,13089,86.92,1415.0,646.0,190.4
050US12061,12061,65.57,257.0,99.0,170.22
050US72153,72153,,,,
050US13285,13285,50.16,76.0,35.0,108.92
050US17085,17085,59.54,9.0,13.0,41.22
050US17089,17089,54.44,480.0,289.0,90.42
050US45039,45039,17.61,12.0,4.0,52.84
050US13115,13115,113.61,189.0,110.0,195.2
050US42021,42021,89.93,171.0,121.0,127.09
050US18141,18141,85.43,365.0,230.0,135.57
050US18149,18149,43.59,10.0,10.0,43.59
050US13125,13125,33.23,0.0,1.0,0.0
050US13255,13255,55.63,56.0,36.0,86.53
050US13259,13259,66.2,0.0,4.0,0.0
050US08081,8081,68.91,10.0,9.0,76.57
050US72057,72057,,,,
050US27001,27001,107.36,3.0,17.0,18.95
050US42037,42037,74.0,64.0,49.0,96.65
050US17069,17069,49.89,0.0,2.0,0.0
050US17151,17151,0.0,0.0,0.0,0.0
050US26077,26077,94.81,449.0,248.0,171.65
050US42107,42107,66.87,129.0,96.0,89.86
050US17071,17071,14.53,0.0,1.0,0.0
050US72079,72079,,,,
050US72081,72081,,,,
050US30037,30037,138.12,0.0,1.0,0.0
050US30051,30051,131.58,0.0,3.0,0.0
050US27005,27005,85.87,16.0,29.0,47.38
050US38023,38023,84.42,0.0,2.0,0.0
050US72103,72103,,,,
050US51173,51173,64.39,28.0,20.0,90.15
050US01077,1077,42.12,97.0,39.0,104.77
050US01083,1083,31.17,34.0,29.0,36.54
050US13067,13067,53.02,736.0,395.0,98.78
050US13081,13081,78.79,13.0,18.0,56.9
050US37097,37097,66.08,185.0,114.0,107.23
050US37169,37169,26.14,4.0,12.0,8.71
050US51510,51510,76.04,233.0,119.0,148.88
050US51013,51013,64.71,343.0,150.0,147.97
050US13165,13165,22.66,0.0,2.0,0.0
050US26073,26073,56.52,54.0,40.0,76.3
050US18005,18005,74.49,101.0,61.0,123.33
050US18015,18015,25.01,0.0,5.0,0.0
050US72137,72137,,,,
050US16071,16071,0.0,0.0,0.0,0.0
050US17167,17167,101.18,507.0,200.0,256.5
050US18163,18163,113.62,382.0,206.0,210.69
050US18165,18165,32.13,2.0,5.0,12.85
050US18169,18169,47.42,12.0,15.0,37.94
050US54055,54055,79.36,98.0,48.0,162.02
050US13299,13299,101.13,71.0,36.0,199.44
050US26093,26093,49.87,82.0,94.0,43.51
050US17203,17203,38.64,9.0,15.0,23.19
050US08085,8085,72.7,55.0,30.0,133.28
050US12021,12021,59.63,509.0,217.0,139.87
050US12051,12051,22.43,4.0,9.0,9.97
050US17147,17147,42.61,1.0,7.0,6.09
050US48097,48097,45.49,13.0,18.0,32.85
050US48113,48113,63.98,3976.0,1655.0,153.72
050US13307,13307,0.0,0.0,0.0,0.0
050US17141,17141,52.6,8.0,27.0,15.59
050US17157,17157,70.67,28.0,23.0,86.03
050US47109,47109,46.33,12.0,12.0,46.33
050US47113,47113,123.87,246.0,121.0,251.84
050US48445,48445,39.64,0.0,5.0,0.0
050US48483,48483,72.97,1.0,4.0,18.24
050US53039,53039,42.06,5.0,9.0,23.37
050US54035,54035,41.35,8.0,12.0,27.57
050US48127,48127,46.89,2.0,5.0,18.76
050US27133,27133,116.86,6.0,11.0,63.74
050US54101,54101,70.44,1.0,6.0,11.74
050US55005,55005,99.44,42.0,45.0,92.81
050US17165,17165,94.92,18.0,23.0,74.29
050US72121,72121,,,,
050US18001,18001,39.78,8.0,14.0,22.73
050US01125,1125,70.8,267.0,146.0,129.48
050US04017,4017,55.2,61.0,60.0,56.12
050US56019,56019,93.95,5.0,8.0,58.72
050US72001,72001,,,,
050US55089,55089,100.81,127.0,89.0,143.85
050US39001,39001,28.7,6.0,8.0,21.52
050US28091,28091,31.74,7.0,8.0,27.78
050US51045,51045,19.56,1.0,1.0,19.56
050US51580,51580,17.91,2.0,1.0,35.83
050US51600,51600,113.14,38.0,27.0,159.23
050US17081,17081,83.84,57.0,32.0,149.34
050US13035,13035,37.89,3.0,9.0,12.63
050US27019,27019,89.63,63.0,90.0,62.74
050US27029,27029,68.09,1.0,6.0,11.35
050US39169,39169,51.63,91.0,60.0,78.31
050US42001,42001,66.65,55.0,68.0,53.91
050US28095,28095,72.54,36.0,26.0,100.45
050US47133,47133,49.99,11.0,11.0,49.99
050US49041,49041,56.82,5.0,12.0,23.68
050US26043,26043,121.24,52.0,31.0,203.36
050US26057,26057,63.31,38.0,26.0,92.53
050US26067,26067,32.72,16.0,21.0,24.93
050US36069,36069,81.3,186.0,89.0,169.91
050US28105,28105,34.36,32.0,17.0,64.67
050US31039,31039,44.49,1.0,4.0,11.12
050US13193,13193,14.84,2.0,2.0,14.84
050US16001,16001,73.98,692.0,330.0,155.14
050US26087,26087,43.08,48.0,38.0,54.42
050US26091,26091,42.65,75.0,42.0,76.16
050US21127,21127,57.02,8.0,9.0,50.69
050US13293,13293,87.73,24.0,23.0,91.55
050US17133,17133,26.52,6.0,9.0,17.68
050US47043,47043,44.24,39.0,23.0,75.02
050US54097,54097,69.09,18.0,17.0,73.16
050US45023,45023,27.84,15.0,9.0,46.4
050US50007,50007,151.8,456.0,246.0,281.39
050US31113,31113,0.0,0.0,0.0,0.0
050US42009,42009,41.14,16.0,20.0,32.91
050US18079,18079,61.31,8.0,17.0,28.85
050US17181,17181,99.26,5.0,17.0,29.19
050US17191,17191,12.13,6.0,2.0,36.39
050US17195,17195,67.38,36.0,38.0,63.83
050US42053,42053,13.6,0.0,1.0,0.0
050US48149,48149,51.86,17.0,13.0,67.82
050US48155,48155,0.0,0.0,0.0,0.0
050US48183,48183,68.02,211.0,84.0,170.86
050US50011,50011,81.59,33.0,40.0,67.31
050US26005,26005,45.12,52.0,52.0,45.12
050US18093,18093,54.8,51.0,25.0,111.8
050US05047,5047,56.24,3.0,10.0,16.87
050US13055,13055,24.18,3.0,6.0,12.09
050US05137,5137,32.14,4.0,4.0,32.14
050US08061,8061,69.01,0.0,1.0,0.0
050US08075,8075,69.16,12.0,15.0,55.33
050US48189,48189,61.56,7.0,21.0,20.52
050US72051,72051,,,,
050US40007,40007,55.4,0.0,3.0,0.0
050US13321,13321,48.41,5.0,10.0,24.21
050US17109,17109,68.02,16.0,21.0,51.82
050US17113,17113,69.85,207.0,121.0,119.5
050US26025,26025,72.13,150.0,97.0,111.55
050US13101,13101,0.0,0.0,0.0,0.0
050US17099,17099,50.72,81.0,56.0,73.37
050US17103,17103,75.3,37.0,26.0,107.16
050US17105,17105,71.58,20.0,26.0,55.06
050US51197,51197,65.65,35.0,19.0,120.94
050US37179,37179,35.29,80.0,80.0,35.29
050US17123,17123,16.96,2.0,2.0,16.96
050US72083,72083,,,,
050US13109,13109,46.61,5.0,5.0,46.61
050US48397,48397,56.6,67.0,53.0,71.55
050US72069,72069,,,,
050US72077,72077,,,,
050US18155,18155,9.41,1.0,1.0,9.41
050US37025,37025,85.88,240.0,173.0,119.14
050US37035,37035,68.91,240.0,108.0,153.13
050US13211,13211,54.84,1.0,10.0,5.48
050US40105,40105,38.52,0.0,4.0,0.0
050US40111,40111,38.57,8.0,15.0,20.57
050US26031,26031,62.85,22.0,16.0,86.42
050US54089,54089,23.05,3.0,3.0,23.05
050US51115,51115,0.0,1.0,0.0,11.37
050US51169,51169,72.7,2.0,16.0,9.09
050US17083,17083,31.72,12.0,7.0,54.37
050US39071,39071,60.46,10.0,26.0,23.25
050US39079,39079,73.79,26.0,24.0,79.94
050US48267,48267,45.37,0.0,2.0,0.0
050US28117,28117,51.26,6.0,13.0,23.66
050US28125,28125,66.5,1.0,3.0,22.17
050US29135,29135,25.07,0.0,4.0,0.0
050US48271,48271,0.0,0.0,0.0,0.0
050US51650,51650,79.66,188.0,108.0,138.66
050US37143,37143,7.43,2.0,1.0,14.86
050US29221,29221,36.1,1.0,9.0,4.01
050US39069,39069,36.61,5.0,10.0,18.3
050US29075,29075,90.02,3.0,6.0,45.01
050US29079,29079,69.73,5.0,7.0,49.81
050US29165,29165,42.5,63.0,42.0,63.75
050US17111,17111,56.86,241.0,175.0,78.3
050US30107,30107,0.0,0.0,0.0,0.0
050US46047,46047,177.15,7.0,12.0,103.34
050US37191,37191,51.61,108.0,64.0,87.1
050US38001,38001,297.75,3.0,7.0,127.61
050US29225,29225,26.26,1.0,10.0,2.63
050US36085,36085,79.52,727.0,377.0,153.34
050US28059,28059,50.0,162.0,71.0,114.07
050US29093,29093,19.57,2.0,2.0,19.57
050US56037,56037,34.0,63.0,15.0,142.8
050US54079,54079,56.49,30.0,32.0,52.95
050US39089,39089,43.53,106.0,75.0,61.52
050US45085,45085,54.21,98.0,58.0,91.59
050US46007,46007,58.19,0.0,2.0,0.0
050US18089,18089,69.02,666.0,336.0,136.8
050US18107,18107,54.86,26.0,21.0,67.93
050US18161,18161,13.98,0.0,1.0,0.0
050US19021,19021,69.1,5.0,14.0,24.68
050US36117,36117,48.43,29.0,44.0,31.92
050US48177,48177,43.55,1.0,9.0,4.84
050US48191,48191,0.0,0.0,0.0,0.0
050US48219,48219,112.25,13.0,26.0,56.13
050US12005,12005,52.06,234.0,95.0,128.23
050US48257,48257,26.07,37.0,31.0,31.12
050US31021,31021,91.91,0.0,6.0,0.0
050US36011,36011,35.96,62.0,28.0,79.62
050US31141,31141,36.29,30.0,12.0,90.74
050US31145,31145,64.78,2.0,7.0,18.51
050US31149,31149,74.07,0.0,1.0,0.0
050US48247,48247,94.66,4.0,5.0,75.73
050US48021,48021,29.06,17.0,24.0,20.59
050US29111,29111,29.92,0.0,3.0,0.0
050US53001,53001,56.55,4.0,11.0,20.56
050US53063,53063,84.76,775.0,422.0,155.66
050US40153,40153,62.0,11.0,13.0,52.46
050US17139,17139,27.21,0.0,4.0,0.0
050US55091,55091,27.54,0.0,2.0,0.0
050US37033,37033,13.19,2.0,3.0,8.79
050US37185,37185,14.98,0.0,3.0,0.0
050US37187,37187,57.58,1.0,7.0,8.23
050US33005,33005,74.74,84.0,57.0,110.15
050US35001,35001,99.01,1292.0,671.0,190.65
050US28107,28107,29.2,11.0,10.0,32.12
050US36027,36027,80.3,471.0,236.0,160.26
050US17193,17193,71.3,1.0,10.0,7.13
050US18047,18047,43.78,16.0,10.0,70.05
050US02185,2185,20.41,1.0,2.0,10.21
050US05111,5111,20.79,1.0,5.0,4.16
050US38015,38015,83.21,206.0,78.0,219.76
050US29025,29025,0.0,0.0,0.0,0.0
050US29091,29091,79.8,40.0,32.0,99.75
050US20191,20191,47.4,2.0,11.0,8.62
050US21039,21039,20.66,0.0,1.0,0.0
050US48197,48197,75.91,1.0,3.0,25.3
050US31067,31067,74.09,9.0,16.0,41.68
050US31077,31077,0.0,0.0,0.0,0.0
050US46065,46065,51.09,13.0,9.0,73.79
050US54051,54051,50.56,21.0,16.0,66.36
050US31097,31097,76.97,0.0,4.0,0.0
050US20145,20145,74.53,7.0,5.0,104.34
050US26123,26123,49.85,35.0,24.0,72.7
050US31127,31127,71.39,3.0,5.0,42.83
050US37109,37109,50.34,43.0,41.0,52.8
050US37197,37197,29.2,3.0,11.0,7.96
050US31083,31083,0.0,0.0,0.0,0.0
050US31093,31093,62.45,0.0,4.0,0.0
050US55071,55071,71.78,91.0,57.0,114.6
050US42113,42113,0.0,0.0,0.0,0.0
050US48209,48209,39.19,87.0,80.0,42.62
050US48233,48233,55.63,13.0,12.0,60.27
050US48307,48307,61.74,0.0,5.0,0.0
050US31173,31173,42.02,4.0,3.0,56.02
050US31175,31175,23.67,2.0,1.0,47.35
050US35006,35006,55.6,5.0,15.0,18.53
050US35009,35009,63.75,30.0,32.0,59.76
050US31131,31131,56.62,0.0,9.0,0.0
050US31139,31139,55.89,1.0,4.0,13.97
050US48123,48123,53.83,2.0,11.0,9.79
050US48125,48125,0.0,0.0,0.0,0.0
050US51680,51680,123.55,221.0,99.0,275.8
050US51683,51683,149.55,121.0,62.0,291.87
050US13005,13005,44.53,4.0,5.0,35.63
050US13045,13045,57.75,117.0,67.0,100.84
050US21163,21163,21.18,0.0,6.0,0.0
050US21191,21191,20.66,3.0,3.0,20.66
050US39051,39051,47.28,16.0,20.0,37.82
050US30065,30065,0.0,0.0,0.0,0.0
050US35013,35013,55.73,180.0,120.0,83.59
050US55083,55083,45.27,23.0,17.0,61.24
050US48077,48077,28.88,1.0,3.0,9.63
050US48081,48081,0.0,0.0,0.0,0.0
050US40099,40099,36.04,0.0,5.0,0.0
050US13087,13087,40.99,22.0,11.0,81.99
050US27155,27155,29.97,0.0,1.0,0.0
050US27159,27159,175.88,10.0,24.0,73.28
050US27169,27169,55.07,29.0,28.0,57.03
050US36049,36049,63.63,12.0,17.0,44.91
050US39059,39059,50.92,37.0,20.0,94.21
050US05027,5027,54.41,3.0,13.0,12.56
050US48087,48087,133.51,0.0,4.0,0.0
050US48235,48235,65.62,0.0,1.0,0.0
050US48243,48243,0.0,0.0,0.0,0.0
050US48249,48249,41.27,21.0,17.0,50.98
050US29181,29181,58.42,1.0,8.0,7.3
050US31013,31013,45.09,1.0,5.0,9.02
050US48281,48281,43.6,3.0,9.0,14.53
050US48291,48291,30.54,26.0,25.0,31.76
050US41009,41009,31.46,7.0,16.0,13.77
050US28065,28065,17.4,0.0,2.0,0.0
050US28069,28069,19.79,1.0,2.0,9.89
050US29107,29107,33.75,6.0,11.0,18.41
050US13061,13061,33.32,0.0,1.0,0.0
050US28039,28039,37.96,19.0,9.0,80.13
050US37081,37081,69.14,709.0,362.0,135.41
050US37119,37119,75.97,1549.0,801.0,146.92
050US37171,37171,84.61,66.0,61.0,91.54
050US28005,28005,16.04,0.0,2.0,0.0
050US28113,28113,62.91,58.0,25.0,145.96
050US17025,17025,74.97,3.0,10.0,22.49
050US55049,55049,76.21,16.0,18.0,67.74
050US48253,48253,60.33,13.0,12.0,65.36
050US51550,51550,76.11,255.0,181.0,107.22
050US46129,46129,108.89,2.0,6.0,36.3
050US51065,51065,19.02,4.0,5.0,15.22
050US51520,51520,71.25,4.0,12.0,23.75
050US28063,28063,40.84,1.0,3.0,13.61
050US28127,28127,55.41,2.0,15.0,7.39
050US17049,17049,67.3,51.0,23.0,149.24
050US01007,1007,53.27,0.0,12.0,0.0
050US30097,30097,27.37,0.0,1.0,0.0
050US01019,1019,34.81,9.0,9.0,34.81
050US28015,28015,9.87,0.0,1.0,0.0
050US55031,55031,50.69,31.0,22.0,71.43
050US01085,1085,9.77,0.0,1.0,0.0
050US55101,55101,62.44,194.0,122.0,99.28
050US28135,28135,20.89,3.0,3.0,20.89
050US28145,28145,59.95,14.0,17.0,49.37
050US55129,55129,76.49,3.0,12.0,19.12
050US46051,46051,83.14,3.0,6.0,41.57
050US41057,41057,88.2,16.0,23.0,61.36
050US46045,46045,0.0,0.0,0.0,0.0
050US20081,20081,49.42,0.0,2.0,0.0
050US20093,20093,76.3,1.0,3.0,25.43
050US46043,46043,34.13,0.0,1.0,0.0
050US29053,29053,22.7,1.0,4.0,5.67
050US30103,30103,0.0,0.0,0.0,0.0
050US35028,35028,174.33,26.0,32.0,141.64
050US28019,28019,24.04,1.0,2.0,12.02
050US37181,37181,62.95,27.0,28.0,60.7
050US28073,28073,60.43,99.0,37.0,161.7
050US46057,46057,33.33,0.0,2.0,0.0
050US55135,55135,52.48,21.0,27.0,40.82
050US28025,28025,40.39,10.0,8.0,50.48
050US48085,48085,63.64,958.0,601.0,101.45
050US48095,48095,23.62,0.0,1.0,0.0
050US48111,48111,13.81,0.0,1.0,0.0
050US48115,48115,46.28,2.0,6.0,15.43
050US36021,36021,60.74,64.0,37.0,105.06
050US30109,30109,0.0,0.0,0.0,0.0
050US29131,29131,47.91,0.0,12.0,0.0
050US28155,28155,61.05,2.0,6.0,20.35
050US29039,29039,43.05,8.0,6.0,57.4
050US48047,48047,27.86,0.0,2.0,0.0
050US48105,48105,27.53,0.0,1.0,0.0
050US28031,28031,36.67,1.0,7.0,5.24
050US28035,28035,104.61,173.0,79.0,229.09
050US05125,5125,32.2,44.0,38.0,37.29
050US21143,21143,12.22,0.0,1.0,0.0
050US39081,39081,53.82,63.0,36.0,94.19
050US37005,37005,109.36,4.0,12.0,36.45
050US34039,34039,72.5,816.0,401.0,147.54
050US29051,29051,84.7,154.0,65.0,200.68
050US21219,21219,16.19,0.0,2.0,0.0
050US22049,22049,18.84,2.0,3.0,12.56
050US06049,6049,44.75,1.0,4.0,11.19
050US06087,6087,89.49,332.0,245.0,121.27
050US17033,17033,57.63,9.0,11.0,47.15
050US40119,40119,68.7,53.0,56.0,65.02
050US29147,29147,70.96,20.0,16.0,88.7
050US29151,29151,14.69,0.0,2.0,0.0
050US46091,46091,20.43,0.0,1.0,0.0
050US35027,35027,51.33,25.0,10.0,128.32
050US35053,35053,58.82,8.0,10.0,47.06
050US39031,39031,51.95,17.0,19.0,46.48
050US39033,39033,54.73,28.0,23.0,66.63
050US21073,21073,67.6,49.0,34.0,97.42
050US28099,28099,61.27,4.0,18.0,13.62
050US28147,28147,47.94,6.0,7.0,41.09
050US51750,51750,51.05,5.0,9.0,28.36
050US40123,40123,86.03,45.0,33.0,117.32
050US27059,27059,76.97,20.0,30.0,51.32
050US37041,37041,84.48,14.0,12.0,98.56
050US39037,39037,56.06,35.0,29.0,67.65
050US26105,26105,62.32,30.0,18.0,103.86
050US48439,48439,55.0,2033.0,1111.0,100.64
050US16055,16055,65.1,238.0,100.0,154.94
050US39057,39057,97.7,223.0,162.0,134.49
050US39065,39065,34.87,7.0,11.0,22.19
050US29185,29185,63.95,0.0,6.0,0.0
050US21047,21047,52.59,100.0,38.0,138.38
050US21081,21081,44.15,3.0,11.0,12.04
050US46103,46103,75.94,189.0,83.0,172.93
050US37061,37061,35.56,6.0,21.0,10.16
050US01045,1045,26.39,14.0,13.0,28.42
050US31159,31159,58.39,10.0,10.0,58.39
050US31165,31165,0.0,0.0,0.0,0.0
050US31111,31111,67.73,49.0,24.0,138.29
050US31115,31115,0.0,0.0,0.0,0.0
050US56011,56011,40.49,1.0,3.0,13.5
050US56017,56017,106.84,1.0,5.0,21.37
050US56023,56023,52.6,3.0,10.0,15.78
050US56027,56027,0.0,0.0,0.0,0.0
050US12063,12063,41.26,25.0,20.0,51.58
050US27055,27055,58.94,4.0,11.0,21.43
050US01105,1105,21.08,0.0,2.0,0.0
050US02122,2122,72.14,46.0,42.0,79.01
050US25023,25023,65.8,496.0,337.0,96.85
050US46061,46061,0.0,1.0,0.0,29.44
050US47095,47095,13.29,1.0,1.0,13.29
050US47099,47099,44.25,10.0,19.0,23.29
050US56007,56007,38.77,7.0,6.0,45.23
050US55093,55093,14.42,3.0,6.0,7.21
050US55097,55097,79.32,69.0,56.0,97.74
050US38039,38039,44.13,0.0,1.0,0.0
050US46115,46115,61.13,1.0,4.0,15.28
050US18049,18049,64.32,5.0,13.0,24.74
050US18057,18057,79.09,450.0,250.0,142.36
050US18077,18077,68.24,29.0,22.0,89.96
050US18127,18127,44.63,117.0,75.0,69.63
050US38029,38029,89.5,1.0,3.0,29.83
050US38057,38057,70.01,2.0,6.0,23.34
050US12101,12101,62.67,444.0,320.0,86.96
050US47179,47179,141.67,316.0,180.0,248.71
050US20163,20163,58.62,0.0,3.0,0.0
050US39023,39023,57.69,109.0,78.0,80.62
050US39139,39139,51.93,121.0,63.0,99.73
050US30017,30017,135.08,5.0,16.0,42.21
050US40129,40129,0.0,0.0,0.0,0.0
050US40149,40149,17.49,0.0,2.0,0.0
050US27085,27085,100.49,23.0,36.0,64.2
050US31179,31179,32.03,8.0,3.0,85.41
050US31183,31183,0.0,0.0,0.0,0.0
050US32017,32017,38.65,0.0,2.0,0.0
050US32021,32021,89.93,0.0,4.0,0.0
050US32027,32027,0.0,0.0,0.0,0.0
050US37003,37003,24.25,6.0,9.0,16.16
050US35005,35005,71.8,66.0,47.0,100.83
050US30021,30021,54.4,8.0,5.0,87.04
050US49031,49031,0.0,0.0,0.0,0.0
050US18019,18019,52.72,139.0,61.0,120.14
050US38043,38043,40.65,0.0,1.0,0.0
050US29083,29083,68.92,18.0,15.0,82.7
050US39041,39041,50.25,186.0,99.0,94.41
050US46037,46037,36.32,0.0,2.0,0.0
050US47061,47061,0.0,1.0,0.0,7.5
050US47069,47069,31.3,6.0,8.0,23.47
050US47071,47071,54.32,8.0,14.0,31.04
050US29097,29097,45.29,131.0,54.0,109.86
050US32029,32029,202.99,17.0,8.0,431.36
050US39027,39027,71.61,36.0,30.0,85.93
050US21091,21091,0.0,0.0,0.0,0.0
050US12081,12081,47.08,364.0,176.0,97.36
050US41037,41037,63.75,0.0,5.0,0.0
050US48121,48121,36.18,420.0,292.0,52.04
050US48133,48133,38.31,2.0,7.0,10.95
050US48269,48269,0.0,0.0,0.0,0.0
050US48327,48327,47.1,0.0,1.0,0.0
050US28101,28101,55.75,3.0,12.0,13.94
050US29117,29117,59.7,6.0,9.0,39.8
050US29121,29121,32.78,0.0,5.0,0.0
050US46027,46027,71.81,9.0,10.0,64.63
050US17055,17055,35.78,11.0,14.0,28.11
050US16081,16081,45.13,5.0,5.0,45.13
050US05079,5079,7.3,0.0,1.0,0.0
