"HEROP_ID","FIPS","OtpCtTmDr","OtpAvTmDr","OtpTmDrP","OdMortRt"
"050US72091","72091",,,,
"050US72093","72093",,,,
"050US72095","72095",,,,
"050US72097","72097",,,,
"050US72099","72099",,,,
"050US72101","72101",,,,
"050US72103","72103",,,,
"050US72105","72105",,,,
"050US72107","72107",,,,
"050US72109","72109",,,,
"050US72111","72111",,,,
"050US72113","72113",,,,
"050US72115","72115",,,,
"050US72117","72117",,,,
"050US72119","72119",,,,
"050US72121","72121",,,,
"050US72123","72123",,,,
"050US72125","72125",,,,
"050US72127","72127",,,,
"050US72129","72129",,,,
"050US72131","72131",,,,
"050US72133","72133",,,,
"050US72135","72135",,,,
"050US72137","72137",,,,
"050US72139","72139",,,,
"050US72141","72141",,,,
"050US72143","72143",,,,
"050US72145","72145",,,,
"050US72147","72147",,,,
"050US72149","72149",,,,
"050US72151","72151",,,,
"050US72153","72153",,,,
