HEROP_ID,FIPS,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US17189,17189,,,,,,
050US06059,6059,3939.0,69052.0,,187.34,3284.12,
050US06007,6007,474.0,8355.0,,351.95,6203.59,
050US01077,1077,,,,,,
050US53031,53031,,,,,,
050US22057,22057,746.0,2086.0,,1204.02,3366.74,
050US51117,51117,432.6,3321.0,,939.68,7213.76,
050US51027,51027,3143.22,21443.0,,1935.6,13204.63,
050US24011,24011,45.0,887.0,,213.08,4200.01,
050US42029,42029,713.0,3698.0,,202.6,1050.79,
050US42017,42017,,,,,,
050US55043,55043,42.0,1096.0,,127.42,3324.94,
050US48207,48207,274.0,5354.0,,8075.45,157795.46,
050US30039,30039,,,,,,
050US30053,30053,,,,,,
050US30043,30043,,,,,,
050US49055,49055,,,,,,
050US48053,48053,390.0,2900.0,,1241.92,9234.79,
050US48283,48283,34.0,686.0,,731.81,14765.39,
050US48239,48239,56.0,937.0,,624.09,10442.44,
050US48011,48011,,91.0,,,8318.1,
050US45025,45025,,,,,,
050US47179,47179,609.0,6307.0,,678.57,7027.45,
050US46137,46137,,,,,,
050US60050,60050,,,,,,
050US29189,29189,1195.0,17046.0,,191.9,2737.35,
050US29099,29099,,,,,,
050US48263,48263,,,,,,
050US27165,27165,,,,,,
050US27037,27037,,,,,,
050US27077,27077,,,,,,
050US22097,22097,,,,,,
050US28109,28109,,,,,,
050US37075,37075,9.0,568.0,,188.48,11895.29,
050US51011,51011,1668.29,16929.0,,887.19,9002.78,
050US51095,51095,327.0,2788.0,63.25,293.19,2499.71,56.71
050US02100,2100,,,,,,
050US16037,16037,,,,,,
050US34039,34039,,,,,,
050US01049,1049,138.0,7332.0,,305.4,16226.26,
050US51077,51077,627.5,5665.0,273.5,591.93,5343.84,257.99
050US13133,13133,58.0,1488.0,,526.17,13499.05,
050US13075,13075,79.0,2208.0,,718.9,20092.82,
050US13311,13311,118.0,1664.0,,666.74,9402.19,
050US19107,19107,,,,,,
050US18147,18147,59.0,648.0,,479.4,5265.3,
050US18029,18029,260.0,2826.0,,803.68,8735.43,
050US21025,21025,378.5,4462.0,,1103.53,13009.13,
050US21153,21153,315.5,4784.0,,599.55,9091.08,
050US17111,17111,383.0,3122.0,,187.97,1532.24,
050US39069,39069,,,,,,
050US06053,6053,882.0,9826.0,,318.76,3551.18,
050US06017,6017,321.0,4488.0,,273.55,3824.55,
050US53045,53045,,,,,,
050US51059,51059,659.96,14013.0,,87.4,1855.81,
050US21177,21177,197.0,1828.0,,1028.99,9548.18,
050US37091,37091,40.0,704.0,,300.64,5291.24,
050US37153,37153,95.0,2400.0,,354.9,8965.93,
050US42129,42129,,,,,,
050US42005,42005,,,,,,
050US48459,48459,125.0,1770.0,,473.0,6697.7,
050US48369,48369,36.0,436.0,,598.5,7248.55,
050US40125,40125,317.0,4227.0,,669.52,8927.7,
050US22073,22073,2138.0,12155.0,,2121.79,12062.84,
050US54023,54023,219.0,1533.0,,444.99,3114.9,
050US45091,45091,,,,,,
050US47123,47123,312.0,3000.0,,1064.41,10234.72,
050US46095,46095,,,,,,
050US47151,47151,,,,,,
050US46127,46127,,,,,,
050US54019,54019,540.0,5362.0,,362.54,3599.91,
050US04015,4015,,,,,,
050US51199,51199,327.0,2788.0,63.25,293.19,2499.71,56.71
050US51155,51155,627.5,5665.0,273.5,591.93,5343.84,257.99
050US18129,18129,121.0,1015.0,,786.99,6601.63,
050US21033,21033,,,,,,
050US20023,20023,,,,,,
050US06077,6077,1303.0,12288.0,,252.12,2377.65,
050US08123,8123,570.0,12302.0,,246.17,5312.91,
050US37125,37125,182.0,3288.0,,296.93,5364.31,
050US37131,37131,44.0,583.0,,464.23,6151.09,
050US28089,28089,,,,,,
050US48355,48355,829.0,18377.0,,364.43,8078.65,
050US48133,48133,67.0,767.0,,615.64,7047.69,
050US48469,48469,339.0,4326.0,,596.97,7617.94,
050US41055,41055,122.75,4203.0,,364.96,12496.28,
050US41045,41045,,,,,,
050US05117,5117,,,,,,
050US45059,45059,,,,,,
050US47115,47115,126.0,2466.0,,698.87,13677.96,
050US47167,47167,660.0,2882.0,,1643.1,7174.87,
050US13221,13221,9.0,1894.0,,91.96,19352.2,
050US26053,26053,,,,,,
050US27129,27129,,,,,,
050US37095,37095,,,,,,
050US22085,22085,133.0,1312.0,,1010.18,9965.06,
050US54095,54095,1559.0,9516.0,487.0,683.39,4171.32,213.48
050US28013,28013,,,,,,
050US28021,28021,,,,,,
050US46073,46073,,,,,,
050US48261,48261,,,,,,
050US08015,8015,50.0,1431.0,,399.65,11437.93,
050US13107,13107,132.0,1782.0,,907.28,12248.26,
050US37037,37037,48.0,1360.0,,101.77,2883.56,
050US18175,18175,133.0,1219.0,,746.48,6841.78,
050US20143,20143,,,,,,
050US21067,21067,820.0,11709.0,,376.46,5375.61,
050US36055,36055,678.0,4170.0,,139.49,857.94,
050US01047,1047,,,,,,
050US01027,1027,,,,,,
050US31055,31055,1151.0,15544.0,,302.21,4081.21,
050US22011,22011,156.0,1415.0,,677.14,6142.03,
050US51185,51185,3143.22,21443.0,,1935.6,13204.63,
050US24027,24027,225.0,2572.0,,102.53,1171.98,
050US42041,42041,,,,,,
050US55029,55029,71.0,892.0,,421.12,5290.63,
050US48059,48059,4.0,35.0,,46.39,405.89,
050US48371,48371,41.0,1009.0,,420.64,10351.9,
050US41005,41005,,,,,,
050US05041,5041,,,,,,
050US05149,5149,,,,,,
050US30035,30035,,,,,,
050US49015,49015,,,,,,
050US49031,49031,,,,,,
050US06021,6021,48.0,1195.0,,277.59,6910.71,
050US08019,8019,36.0,932.0,,581.87,15063.84,
050US12037,12037,45.0,776.0,,591.09,10193.09,
050US29019,29019,,,,,,
050US48435,48435,9.0,310.0,,465.36,16028.96,
050US27027,27027,,,,,,
050US48327,48327,2.0,8.0,,191.94,767.75,
050US22077,22077,77.0,211.0,,633.48,1735.91,
050US48107,48107,7.0,140.0,,230.79,4615.89,
050US22021,22021,605.0,1865.0,,10118.75,31192.51,
050US53077,53077,703.0,10924.0,,442.36,6873.9,
050US13271,13271,63.0,680.0,,739.44,7981.22,
050US13191,13191,104.0,2930.0,,1604.2,45195.13,
050US20069,20069,,,,,,
050US17003,17003,,,,,,
050US06085,6085,2988.0,21411.0,,233.65,1674.24,
050US45015,45015,,,,,,
050US47051,47051,180.0,3971.0,,649.7,14333.15,
050US47117,47117,115.0,1828.0,,497.99,7915.82,
050US66010,66010,,,,,,
050US48067,48067,58.0,788.0,,342.91,4658.86,
050US41051,41051,932.0,16681.0,,165.82,2967.85,
050US22059,22059,766.0,7265.0,,7864.48,74589.32,
050US47187,47187,302.0,6650.0,,178.81,3937.31,
050US04005,4005,,,,,,
050US49007,49007,,,,,,
050US12023,12023,291.0,2888.0,,656.09,6511.25,
050US26089,26089,,,,,,
050US24031,24031,923.0,3548.0,,136.26,523.79,
050US13009,13009,244.0,3346.0,,825.3,11317.44,
050US13181,13181,33.0,145.0,,716.15,3146.7,
050US01059,1059,95.0,2448.0,,479.22,12348.67,
050US24019,24019,93.0,587.0,,476.65,3008.56,
050US37159,37159,266.0,6853.0,,276.82,7131.78,
050US37009,37009,82.0,1276.0,,511.0,7951.64,
050US20141,20141,,,,,,
050US06055,6055,242.0,5239.0,,284.5,6158.96,
050US36063,36063,405.0,4640.0,,305.02,3494.53,
050US12039,12039,155.0,1527.0,,574.95,5664.16,
050US55007,55007,38.0,629.0,,409.92,6785.33,
050US13137,13137,153.0,2686.0,,509.3,8941.11,
050US40013,40013,,,,,,
050US40065,40065,,,,,,
050US05085,5085,,,,,,
050US05015,5015,,,,,,
050US48017,48017,125.0,790.0,,3054.74,19305.96,
050US30029,30029,,,,,,
050US50017,50017,,,,,,
050US48339,48339,1018.0,22680.0,,230.48,5134.94,
050US48241,48241,121.0,1669.0,,620.07,8552.83,
050US36091,36091,184.0,816.0,,119.57,530.27,
050US08031,8031,1777.0,22404.0,,344.08,4338.04,
050US26029,26029,,,,,,
050US48033,48033,,,,,,
050US69100,69100,,,,,,
050US27163,27163,,,,,,
050US38053,38053,,,,,,
050US13059,13059,432.0,7524.0,,451.18,7858.05,
050US13223,13223,258.0,3581.0,,213.26,2960.07,
050US13207,13207,146.0,2392.0,,777.67,12741.02,
050US13069,13069,330.0,3667.0,,1170.5,13006.77,
050US13071,13071,198.0,3315.0,,685.17,11471.38,
050US13161,13161,57.0,918.0,,604.07,9728.7,
050US13225,13225,94.0,1863.0,,499.89,9907.47,
050US13149,13149,34.0,760.0,,454.61,10161.79,
050US13093,13093,38.0,751.0,,559.98,11066.9,
050US13231,13231,18.0,949.0,,138.38,7295.51,
050US28157,28157,,,,,,
050US48153,48153,,,,,,
050US45009,45009,,,,,,
050US47059,47059,362.0,3197.0,,808.34,7138.87,
050US47155,47155,351.0,5570.0,,567.46,9004.93,
050US54047,54047,548.0,3626.0,40.0,981.27,6492.86,71.63
050US13303,13303,126.0,1225.0,,989.71,9622.18,
050US51079,51079,792.81,4628.0,,903.87,5276.3,
050US51053,51053,432.6,3321.0,,939.68,7213.76,
050US21187,21187,,,,,,
050US06069,6069,107.0,1851.0,,239.5,4143.07,
050US10005,10005,,,,,,
050US34003,34003,,,,,,
050US53053,53053,,,,,,
050US31013,31013,,,,,,
050US23031,23031,,,,,,
050US21119,21119,378.5,4462.0,,1103.53,13009.13,
050US37057,37057,239.0,6247.0,,218.2,5703.36,
050US29057,29057,,,,,,
050US04017,4017,,,,,,
050US02122,2122,,,,,,
050US31075,31075,,,,,,
050US13267,13267,148.0,1748.0,,904.2,10679.37,
050US48353,48353,76.0,1234.0,,862.95,14011.58,
050US41035,41035,,,,,,
050US05069,5069,251.0,3685.0,,615.45,9035.63,
050US45029,45029,,,,,,
050US54071,54071,219.0,1533.0,,444.99,3114.9,
050US29027,29027,,,,,,
050US55009,55009,640.0,7328.0,,365.3,4182.7,
050US48225,48225,126.0,1305.0,,942.97,9766.5,
050US27139,27139,,,,,,
050US22067,22067,396.0,1039.0,,2662.18,6984.87,
050US46103,46103,,,,,,
050US20199,20199,,,,,,
050US04003,4003,,,,,,
050US37043,37043,17.0,551.0,,269.93,8748.81,
050US49033,49033,,,,,,
050US48361,48361,229.0,4697.0,,427.49,8768.29,
050US12075,12075,,,,,,
050US12005,12005,1052.0,10872.0,,883.3,9128.54,
050US26041,26041,,,,,,
050US22017,22017,1441.0,15147.0,,1019.52,10716.64,
050US24021,24021,282.0,1488.0,,149.75,790.15,
050US60020,60020,,,,,,
050US45053,45053,,,,,,
050US37137,37137,113.0,710.0,,1591.33,9998.59,
050US06113,6113,252.0,7238.0,,160.45,4608.52,
050US13321,13321,,907.0,,,7169.39,
050US35059,35059,,,,,,
050US35023,35023,,,,,,
050US51660,51660,678.31,3647.0,110.0,569.48,3061.88,92.35
050US51025,51025,432.6,3321.0,,939.68,7213.76,
050US33001,33001,,,,,,
050US32007,32007,,,,,,
050US32023,32023,,,,,,
050US31001,31001,,,,,,
050US31185,31185,,,,,,
050US31159,31159,,,,,,
050US31129,31129,,,,,,
050US01037,1037,,,,,,
050US51135,51135,375.57,2052.0,45.25,647.55,3537.99,78.02
050US53059,53059,,,,,,
050US53023,53023,,,,,,
050US35001,35001,1482.0,16540.0,,336.46,3755.07,
050US35029,35029,,,,,,
050US35006,35006,,,,,,
050US35019,35019,,,,,,
050US31149,31149,,,,,,
050US31033,31033,,,,,,
050US31021,31021,,,,,,
050US31087,31087,,,,,,
050US31105,31105,,,,,,
050US31139,31139,,,,,,
050US31175,31175,,,,,,
050US31125,31125,,,,,,
050US21163,21163,113.0,1636.0,,567.16,8211.2,
050US51590,51590,306.64,2388.0,,1202.56,9365.07,
050US20037,20037,88.0,2442.0,,341.2,9468.42,
050US21213,21213,214.0,3089.0,,1673.18,24151.68,
050US23029,23029,,,,,,
050US21141,21141,160.0,2162.0,,940.96,12714.66,
050US21157,21157,162.0,1620.0,,835.09,8350.95,
050US25001,25001,167.0,923.0,,119.98,663.13,
050US31037,31037,,,,,,
050US31137,31137,,,,,,
050US31027,31027,,,,,,
050US31119,31119,,,,,,
050US31051,31051,,,,,,
050US31019,31019,,,,,,
050US31045,31045,,,,,,
050US37097,37097,771.0,5870.0,,601.02,4575.86,
050US37001,37001,345.0,7272.0,,302.1,6367.78,
050US37169,37169,94.0,1998.0,,335.35,7128.08,
050US32029,32029,,,,,,
050US19019,19019,,,,,,
050US19183,19183,,,,,,
050US19153,19153,952.0,15784.0,,287.75,4770.9,
050US19127,19127,126.0,2448.0,,515.25,10010.63,
050US19049,19049,49.0,1467.0,,69.63,2084.67,
050US19023,19023,,,,,,
050US19041,19041,,,,,,
050US18093,18093,75.0,1934.0,,266.21,6864.73,
050US37197,37197,54.0,1522.0,,231.2,6516.53,
050US37049,37049,291.0,8550.0,,471.17,13843.69,
050US37073,37073,,,,,,
050US37005,37005,34.0,243.0,,526.32,3761.61,
050US53003,53003,,,,,,
050US25003,25003,205.0,545.0,,258.95,688.42,
050US18037,18037,76.0,999.0,,284.93,3745.36,
050US18127,18127,367.0,4238.0,,325.32,3756.66,
050US19057,19057,,,,,,
050US19145,19145,,,,,,
050US18109,18109,258.0,2316.0,,556.67,4997.09,
050US18001,18001,99.0,1050.0,,477.38,5063.17,
050US19055,19055,,,,,,
050US19009,19009,,,,,,
050US18133,18133,94.0,1315.0,,379.31,5306.27,
050US18041,18041,112.0,864.0,,779.73,6015.04,
050US19137,19137,,,,,,
050US20121,20121,,,,,,
050US20087,20087,24.0,516.0,,210.66,4529.1,
050US18119,18119,49.0,672.0,,364.23,4995.17,
050US18177,18177,220.0,2155.0,,534.8,5238.59,
050US18141,18141,666.0,7350.0,,381.43,4209.45,
050US18017,18017,195.0,1821.0,,831.38,7763.8,
050US19079,19079,,,,,,
050US19191,19191,,,,,,
050US19017,19017,,,,,,
050US19171,19171,,,,,,
050US19015,19015,,,,,,
050US19087,19087,,,,,,
050US18149,18149,70.0,979.0,,490.13,6854.78,
050US26157,26157,,,,,,
050US26149,26149,,,,,,
050US13063,13063,1938.0,20315.0,,972.9,10198.34,
050US13023,13023,43.0,585.0,,537.97,7318.9,
050US13235,13235,22.0,530.0,,345.97,8334.64,
050US72143,72143,,,,,,
050US72019,72019,,,,,,
050US28005,28005,,,,,,
050US28131,28131,,,,,,
050US28117,28117,,,,,,
050US26101,26101,,,,,,
050US02060,2060,,,,,,
050US38007,38007,,,,,,
050US13199,13199,63.0,1285.0,,491.23,10019.49,
050US13197,13197,19.0,21.0,,413.04,456.52,
050US72099,72099,,,,,,
050US72139,72139,,,,,,
050US28027,28027,,,,,,
050US28101,28101,,,,,,
050US28069,28069,391.0,392.0,,7093.61,7111.76,
050US13101,13101,,,,,,
050US32017,32017,,,,,,
050US31171,31171,,,,,,
050US13193,13193,,593.0,,,7677.37,
050US72053,72053,,,,,,
050US16063,16063,,,,,,
050US16071,16071,,,,,,
050US31165,31165,,,,,,
050US23019,23019,145.0,5000.0,,143.73,4956.33,
050US51640,51640,627.5,5665.0,273.5,591.93,5343.84,257.99
050US13211,13211,67.0,1289.0,,518.34,9972.15,
050US13287,13287,102.0,1787.0,,1909.75,33458.15,
050US72057,72057,,,,,,
050US04011,4011,,,,,,
050US16067,16067,,,,,,
050US51125,51125,338.14,4231.0,,297.36,3720.74,
050US51111,51111,375.57,2052.0,45.25,647.55,3537.99,78.02
050US51600,51600,,,,,,
050US51620,51620,987.98,4834.0,,1047.58,5125.6,
050US08039,8039,18.0,497.0,,100.67,2779.64,
050US08095,8095,,,,,,
050US08119,8119,66.0,2120.0,,436.54,14022.09,
050US08007,8007,156.0,575.0,,1927.83,7105.78,
050US37077,37077,266.0,2104.0,,653.59,5169.79,
050US37191,37191,335.0,7500.0,,452.38,10127.88,
050US04023,4023,,,,,,
050US27005,27005,,,,,,
050US27095,27095,,,,,,
050US27115,27115,,,,,,
050US27113,27113,,,,,,
050US51775,51775,932.17,15669.0,165.0,510.9,8587.73,90.43
050US51735,51735,327.0,2788.0,63.25,293.19,2499.71,56.71
050US51530,51530,143.14,1836.0,,621.02,7965.64,
050US02220,2220,,,,,,
050US02180,2180,,,,,,
050US02105,2105,,,,,,
050US08115,8115,,,,,,
050US08017,8017,,,,,,
050US08079,8079,,,,,,
050US37157,37157,225.0,4066.0,,393.91,7118.47,
050US37045,37045,291.0,5622.0,,460.68,8900.08,
050US27029,27029,,,,,,
050US27039,27039,,,,,,
050US27041,27041,,,,,,
050US13253,13253,51.0,601.0,,941.13,11090.61,
050US13281,13281,47.0,599.0,,691.89,8817.9,
050US13243,13243,47.0,862.0,,1366.68,25065.43,
050US34037,34037,,,,,,
050US19181,19181,,,,,,
050US19155,19155,,,,,,
050US27079,27079,,,,,,
050US27169,27169,,,,,,
050US13125,13125,,,,,,
050US12051,12051,241.0,2290.0,,881.98,8380.6,
050US29181,29181,,,,,,
050US35028,35028,,,,,,
050US35027,35027,,,,,,
050US35041,35041,,,,,,
050US19103,19103,,,,,,
050US19113,19113,,,,,,
050US19061,19061,,,,,,
050US27161,27161,,,,,,
050US27049,27049,,,,,,
050US29097,29097,,,,,,
050US29510,29510,589.0,5800.0,,297.87,2933.19,
050US35005,35005,,,,,,
050US35057,35057,,,,,,
050US01103,1103,,,,,,
050US37003,37003,97.0,2119.0,,419.66,9167.6,
050US19169,19169,,,,,,
050US19027,19027,,,,,,
050US19179,19179,,,,,,
050US27025,27025,,,,,,
050US27033,27033,,,,,,
050US27051,27051,,,,,,
050US29067,29067,,,,,,
050US29091,29091,,,,,,
050US29081,29081,,,,,,
050US51049,51049,375.57,2052.0,45.25,647.55,3537.99,78.02
050US13159,13159,42.0,866.0,,410.56,8465.3,
050US19059,19059,,,,,,
050US19033,19033,,,,,,
050US19123,19123,,,,,,
050US38001,38001,,,,,,
050US38009,38009,,,,,,
050US29107,29107,,,,,,
050US29167,29167,,,,,,
050US13055,13055,48.0,2085.0,,304.99,13248.19,
050US13111,13111,53.0,1380.0,,365.34,9512.65,
050US26113,26113,,,,,,
050US26051,26051,,,,,,
050US18165,18165,69.0,86.0,,721.61,899.39,
050US38029,38029,,,,,,
050US29185,29185,,,,,,
050US29173,29173,,,,,,
050US29053,29053,,,,,,
050US13257,13257,177.0,1742.0,,1092.26,10749.77,
050US13119,13119,94.0,2050.0,,619.48,13509.95,
050US18181,18181,51.0,992.0,,347.41,6757.49,
050US18135,18135,62.0,509.0,,417.2,3425.07,
050US18101,18101,75.0,400.0,,1254.39,6690.08,
050US21201,21201,395.5,3038.0,,1292.86,9931.03,
050US22049,22049,,,,,,
050US29007,29007,,,,,,
050US29177,29177,,,,,,
050US29229,29229,,,,,,
050US13297,13297,557.0,448.0,,835.48,671.99,
050US13065,13065,,7291.0,,,174384.12,
050US18115,18115,,,,,,
050US18161,18161,9.0,256.0,,209.35,5954.87,
050US56027,56027,,,,,,
050US48345,48345,,,,,,
050US22007,22007,200.0,945.0,,1537.52,7264.76,
050US38073,38073,,,,,,
050US38091,38091,,,,,,
050US29199,29199,,,,,,
050US29065,29065,,,,,,
050US29163,29163,,,,,,
050US29075,29075,,,,,,
050US13015,13015,527.0,5567.0,,706.6,7464.27,
050US13081,13081,217.0,2660.0,,1811.65,22207.38,
050US48129,48129,12.0,345.0,,604.23,17371.6,
050US48173,48173,,,,,,
050US48359,48359,4.0,310.0,,330.58,25619.83,
050US48505,48505,177.0,5058.0,,2117.98,60524.11,
050US38043,38043,,,,,,
050US54087,54087,330.0,2290.0,,562.36,3902.46,
050US28085,28085,,,,,,
050US28003,28003,,,,,,
050US28043,28043,,,,,,
050US29051,29051,,,,,,
050US29001,29001,,,,,,
050US26117,26117,,,,,,
050US13085,13085,98.0,1596.0,,511.54,8330.72,
050US13227,13227,80.0,1521.0,,369.21,7019.57,
050US13131,13131,110.0,1382.0,,696.25,8747.39,
050US72059,72059,,,,,,
050US72005,72005,,,,,,
050US28129,28129,,,,,,
050US28153,28153,,,,,,
050US28159,28159,,,,,,
050US28067,28067,,,,,,
050US26127,26127,,,,,,
050US26005,26005,,,,,,
050US26155,26155,,,,,,
050US13233,13233,195.0,2585.0,,699.65,9274.87,
050US13011,13011,58.0,1238.0,,463.67,9896.87,
050US13047,13047,196.0,2249.0,,447.93,5139.75,
050US72063,72063,,,,,,
050US72121,72121,,,,,,
050US48497,48497,189.0,2912.0,,391.0,6024.25,
050US48463,48463,194.0,1885.0,,1262.28,12264.95,
050US48479,48479,388.0,7637.0,,226.29,4453.97,
050US48203,48203,222.0,2211.0,,505.08,5030.37,
050US48095,48095,,,,,,
050US47067,47067,110.0,597.0,,2681.62,14553.88,
050US21143,21143,,,,,,
050US20067,20067,,,,,,
050US21191,21191,,,,,,
050US20057,20057,,,,,,
050US12085,12085,511.0,5477.0,,578.03,6195.49,
050US08085,8085,55.0,2182.0,,217.68,8636.11,
050US08061,8061,,,,,,
050US48189,48189,103.0,2050.0,,501.8,9987.33,
050US48069,48069,41.0,514.0,,952.82,11945.15,
050US48317,48317,11.0,413.0,,341.83,12834.06,
050US48275,48275,2.0,219.0,,105.88,11593.44,
050US47087,47087,109.0,692.0,,1466.43,9309.83,
050US17145,17145,,,,,,
050US17183,17183,157.0,3592.0,,359.27,8219.68,
050US08089,8089,,,,,,
050US42105,42105,,,,,,
050US42069,42069,807.0,3720.0,,595.52,2745.14,
050US48099,48099,91.0,1791.0,,153.16,3014.39,
050US48305,48305,38.0,361.0,,1078.63,10246.95,
050US40037,40037,229.0,3830.0,,503.35,8418.51,
050US47103,47103,173.0,2629.0,,777.49,11815.2,
050US17007,17007,,,,,,
050US17081,17081,,,,,,
050US17113,17113,197.0,5466.0,,169.16,4693.62,
050US17191,17191,,,,,,
050US42123,42123,,,,,,
050US42117,42117,,,,,,
050US42065,42065,,,,,,
050US40063,40063,,,,,,
050US40035,40035,63.0,1203.0,,720.0,13748.57,
050US40119,40119,,,,,,
050US47101,47101,83.0,849.0,,1051.96,10760.46,
050US47133,47133,112.0,1315.0,,775.89,9109.8,
050US17001,17001,,,,,,
050US17133,17133,11.0,878.0,,50.19,4006.39,
050US42025,42025,,,,,,
050US42009,42009,,,,,,
050US40029,40029,,,,,,
050US40073,40073,25.0,632.0,,265.51,6711.98,
050US40033,40033,,,,,,
050US46105,46105,,,,,,
050US47075,47075,118.0,1579.0,,1097.98,14692.47,
050US17121,17121,,,,,,
050US17095,17095,,,,,,
050US17159,17159,,,,,,
050US44001,44001,,,,,,
050US55123,55123,63.0,1011.0,,353.46,5672.13,
050US40053,40053,,,,,,
050US41027,41027,122.75,4203.0,,364.96,12496.28,
050US47153,47153,110.0,1100.0,,1046.52,10465.23,
050US46003,46003,,,,,,
050US20039,20039,,,,,,
050US17083,17083,,,,,,
050US39137,39137,,,,,,
050US55115,55115,188.0,2440.0,,753.51,9779.56,
050US55101,55101,547.0,7019.0,,440.71,5655.06,
050US41009,41009,,,,,,
050US41053,41053,,,,,,
050US54101,54101,330.0,2290.0,,562.36,3902.46,
050US56045,56045,,,,,,
050US54035,54035,500.0,5806.0,,397.83,4619.6,
050US39025,39025,,,,,,
050US39157,39157,,,,,,
050US55035,55035,178.0,3782.0,,250.39,5320.09,
050US55019,55019,39.0,863.0,,192.76,4265.52,
050US55041,55041,54.0,912.0,,976.67,16494.85,
050US01061,1061,,,,,,
050US17065,17065,,,,,,
050US17127,17127,,,,,,
050US46129,46129,,,,,,
050US47007,47007,122.0,550.0,,1232.95,5558.36,
050US20025,20025,,,,,,
050US39139,39139,,,,,,
050US39121,39121,,,,,,
050US39021,39021,,,,,,
050US55107,55107,29.0,623.0,,357.36,7677.14,
050US55067,55067,64.0,1286.0,,557.88,11209.9,
050US30111,30111,,,,,,
050US05047,5047,,,,,,
050US05105,5105,,,,,,
050US20065,20065,,,,,,
050US20185,20185,,,,,,
050US20083,20083,,,,,,
050US20189,20189,,,,,,
050US56007,56007,,,,,,
050US39127,39127,200.0,3138.0,,203.13,3187.18,
050US39029,39029,,,,,,
050US30091,30091,,,,,,
050US30017,30017,,,,,,
050US30065,30065,,,,,,
050US05051,5051,,,,,,
050US05049,5049,,,,,,
050US54069,54069,330.0,2947.0,,400.98,3580.85,
050US13005,13005,48.0,113.0,,693.14,1631.77,
050US39151,39151,,,,,,
050US39055,39055,,,,,,
050US30079,30079,,,,,,
050US30019,30019,,,,,,
050US30107,30107,,,,,,
050US05143,5143,,,,,,
050US05129,5129,,,,,,
050US47077,47077,191.0,278.0,,1092.43,1590.03,
050US46115,46115,,,,,,
050US46119,46119,,,,,,
050US39169,39169,,,,,,
050US39037,39037,,,,,,
050US39103,39103,,,,,,
050US49053,49053,,,,,,
050US01081,1081,,,,,,
050US05083,5083,,,,,,
050US05023,5023,,,,,,
050US46039,46039,,,,,,
050US46013,46013,,,,,,
050US47139,47139,159.0,1633.0,,1405.09,14430.89,
050US39059,39059,,,,,,
050US39081,39081,,,,,,
050US50023,50023,,,,,,
050US36101,36101,134.0,1504.0,,234.59,2633.05,
050US05079,5079,,,,,,
050US16017,16017,,,,,,
050US46011,46011,,,,,,
050US46101,46101,,,,,,
050US47111,47111,169.0,1506.0,,1019.61,9085.97,
050US39111,39111,,,,,,
050US39067,39067,,,,,,
050US39027,39027,,,,,,
050US36001,36001,455.0,2306.0,,215.15,1090.4,
050US36037,36037,61.0,1028.0,,167.8,2827.9,
050US48255,48255,559.0,1315.0,,5453.66,12829.27,
050US48097,48097,144.0,2126.0,,543.15,8019.01,
050US48347,48347,312.0,3171.0,,740.93,7530.46,
050US20045,20045,,,,,,
050US20027,20027,,,,,,
050US20055,20055,,,,,,
050US36049,36049,29.0,116.0,,178.75,714.99,
050US36035,36035,83.0,470.0,,250.62,1419.17,
050US08041,8041,1464.0,16313.0,,295.21,3289.48,
050US36007,36007,316.0,3638.0,,250.28,2881.33,
050US36041,36041,2.0,22.0,,69.44,763.89,
050US48093,48093,26.0,575.0,,320.04,7077.79,
050US48165,48165,44.0,900.0,,325.23,6652.38,
050US48023,48023,,,,,,
050US21233,21233,170.0,1941.0,,2160.38,24666.41,
050US20049,20049,,,,,,
050US20107,20107,,,,,,
050US12019,12019,426.0,3957.0,,291.14,2704.33,
050US12087,12087,405.0,4820.0,,789.1,9391.32,
050US08063,8063,10.0,290.0,,246.06,7135.83,
050US48485,48485,432.0,5099.0,,504.77,5957.96,
050US48439,48439,3975.0,53482.0,,275.24,3703.24,
050US45037,45037,,,,,,
050US45085,45085,429.0,3817.0,,568.16,5055.16,
050US45089,45089,,,,,,
050US21103,21103,,,,,,
050US20075,20075,,,,,,
050US20171,20171,,,,,,
050US20117,20117,,,,,,
050US20029,20029,,,,,,
050US20053,20053,,,,,,
050US08045,8045,85.0,2703.0,,209.13,6650.43,
050US12021,12021,717.0,8524.0,,338.15,4020.05,
050US48365,48365,57.0,991.0,,411.73,7158.34,
050US48221,48221,190.0,2497.0,,494.2,6494.82,
050US48145,48145,52.0,1142.0,,482.96,10606.48,
050US40137,40137,,,,,,
050US40081,40081,,,,,,
050US26151,26151,,,,,,
050US26075,26075,,,,,,
050US17131,17131,,,,,,
050US17155,17155,,,,,,
050US36095,36095,30.0,,,161.22,,
050US36121,36121,30.0,788.0,,117.08,3075.24,
050US40091,40091,95.0,1815.0,,837.59,16002.47,
050US08067,8067,187.0,3026.0,,506.06,8189.0,
050US08121,8121,,,,,,
050US12073,12073,930.0,7826.0,,446.41,3756.59,
050US12086,12086,1177.0,44677.0,,66.17,2511.71,
050US26111,26111,,,,,,
050US26139,26139,,,,,,
050US26037,26037,,,,,,
050US05125,5125,203.0,5918.0,,254.0,7404.9,
050US05065,5065,,,,,,
050US36097,36097,12.0,205.0,,111.49,1904.67,
050US36109,36109,56.0,695.0,,73.75,915.26,
050US09015,9015,,,,,,
