HEROP_ID,FIPS,DmyBlckBlt,TotPop,TotUnits,Age15_44,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,DisbP,PovP,UnempP,VacantP,Ovr16P,Ovr18P,Ovr21P,Age15_44P,WhiteE,BlackE,MaleP,FemP,SRatio,SRatio18,SRatio65,HisE,HisP,AmIndE,AsianE,PacIsE,EduHsP,EduNoHsP,BachelorsP,GradSclP,SomeCollegeP,ChildrenP,Ovr16,Ovr18,Ovr21,Ovr65
050US48491,48491,0,249967,90325,120585,7.36,82.41,5.12,17.2,0.45,2.64,0.08,9.38,22,4.79,2.79,3.94,73.06,70.04,66.41,48.24,205994.0,12790.0,49.81,50.19,99.26,96.74,72.75,42990.0,17.2,1130.0,6595.0,198.0,22.19,11.16,24.44,9.19,24.64,29.96,182624.0,175065.0,165996.0,18389.0
050US48493,48493,0,32408,12110,13474,11.47,81.19,1.21,36.52,0.58,0.3,0.04,16.72,35,11.32,4.88,8.85,74.41,70.83,67.0,41.58,26311.0,392.0,49.92,50.08,99.67,97.05,80.7,11834.0,36.52,188.0,98.0,13.0,34.03,26.24,9.88,2.96,19.02,29.17,24114.0,22956.0,21714.0,3717.0
050US48495,48495,0,7173,3214,2943,14.33,74.81,1.85,44.0,0.45,0.2,0.0,22.7,41,18.68,8.21,19.6,74.59,70.17,65.94,41.03,5366.0,133.0,49.07,50.93,96.36,93.73,79.41,3156.0,44.0,32.0,14.0,0.0,27.33,39.68,7.72,2.79,14.25,29.83,5350.0,5033.0,4730.0,1028.0
050US48497,48497,0,48793,19242,21016,10.61,91.01,1.23,10.76,0.75,0.22,0.04,6.79,32,9.85,4.24,10.73,74.99,71.71,67.97,43.07,44407.0,600.0,50.38,49.62,101.52,99.36,80.8,5248.0,10.76,366.0,107.0,21.0,34.75,23.94,9.21,3.76,19.31,28.29,36590.0,34990.0,33164.0,5178.0
050US48499,48499,0,36752,17939,12908,20.87,89.11,6.12,5.72,0.55,0.2,0.02,4.02,41,14.3,8.4,18.71,81.09,78.16,74.22,35.12,32749.0,2250.0,49.27,50.73,97.1,95.13,78.5,2102.0,5.72,203.0,73.0,8.0,32.84,23.71,9.19,5.34,19.46,21.84,29803.0,28725.0,27277.0,7670.0
050US48501,48501,0,7322,2974,3072,11.54,70.62,1.39,45.93,0.71,0.12,0.01,27.15,35,19.56,9.23,16.98,72.47,67.9,63.51,41.96,5171.0,102.0,48.58,51.42,94.48,91.38,76.41,3363.0,45.93,52.0,9.0,1.0,26.52,40.63,7.01,3.24,14.83,32.1,5306.0,4972.0,4650.0,845.0
050US48503,48503,0,17943,8504,6539,19.68,90.98,1.21,10.62,0.64,0.26,0.04,6.91,44,15.69,5.17,15.72,78.18,75.0,71.65,36.44,16325.0,218.0,47.81,52.19,91.6,86.66,67.5,1906.0,10.62,115.0,46.0,8.0,32.11,27.89,10.33,4.12,16.58,25.0,14028.0,13458.0,12856.0,3531.0
050US48505,48505,0,12182,6167,4819,14.3,84.07,0.41,84.78,0.32,0.19,0.04,15.01,45,35.81,11.09,36.42,70.67,66.96,62.31,39.56,10241.0,50.0,49.2,50.8,96.83,93.71,90.59,10328.0,84.78,39.0,23.0,5.0,27.73,46.88,5.69,2.99,10.28,33.04,8609.0,8157.0,7591.0,1742.0
050US48507,48507,0,11600,4075,4817,11.27,65.06,0.49,91.22,0.59,0.09,0.03,33.77,49,41.77,16.72,15.88,69.53,65.9,60.88,41.53,7547.0,57.0,49.38,50.62,97.55,95.8,69.08,10582.0,91.22,69.0,10.0,4.0,20.33,56.6,4.0,3.59,10.28,34.1,8066.0,7644.0,7062.0,1307.0
050US49001,49001,0,6005,2660,2351,13.91,93.24,0.27,5.55,0.9,0.62,0.08,4.98,29,8.31,2.2,25.49,70.27,66.51,62.16,39.15,5599.0,16.0,51.46,48.54,106.0,106.41,81.92,333.0,5.55,54.0,37.0,5.0,38.41,16.82,7.79,4.27,23.5,33.49,4220.0,3994.0,3733.0,835.0
050US49003,49003,0,42745,14209,18194,10.39,92.87,0.17,6.53,0.88,0.96,0.08,5.13,26,7.12,5.25,7.5,68.41,63.91,58.86,42.56,39699.0,71.0,50.42,49.58,101.68,98.94,83.82,2791.0,6.53,375.0,409.0,34.0,31.38,12.22,14.75,4.74,26.7,36.09,29242.0,27319.0,25160.0,4443.0
050US49005,49005,0,91391,29035,48614,7.15,92.23,0.38,6.33,0.58,1.98,0.2,4.83,19,13.47,5.06,5.14,72.27,68.71,59.95,53.19,84286.0,348.0,49.25,50.75,97.04,93.76,73.91,5786.0,6.33,529.0,1814.0,181.0,22.66,9.59,20.93,10.95,27.37,31.29,66046.0,62798.0,54793.0,6539.0
050US49007,49007,0,20422,8741,8666,13.25,91.08,0.27,10.27,1.06,0.35,0.04,7.24,40,13.42,8.92,15.19,75.08,71.24,64.51,42.43,18601.0,56.0,48.87,51.13,95.59,93.05,74.24,2097.0,10.27,216.0,71.0,9.0,31.38,18.92,8.2,4.06,29.78,28.76,15333.0,14548.0,13174.0,2706.0
050US49009,49009,0,921,1084,378,13.46,94.57,0.65,5.1,0.76,0.11,0.0,3.91,32,5.46,7.75,68.63,80.46,76.76,73.07,41.04,871.0,6.0,55.59,44.41,125.18,132.57,138.46,47.0,5.1,7.0,1.0,0.0,35.28,16.3,9.34,2.53,21.52,23.24,741.0,707.0,673.0,124.0
050US49011,49011,0,238994,74114,111598,7.34,92.26,1.09,5.42,0.58,1.53,0.27,4.54,21,5.07,4.4,3.93,69.15,64.87,59.39,46.69,220486.0,2615.0,50.23,49.77,100.93,98.51,80.16,12955.0,5.42,1379.0,3665.0,639.0,23.32,7.75,20.66,8.12,30.59,35.13,165263.0,155031.0,141944.0,17540.0
050US49013,49013,0,14371,6988,5904,9.39,90.15,0.15,3.53,5.35,0.21,0.06,4.14,34,16.81,7.76,34.76,67.84,63.22,58.61,41.08,12956.0,21.0,50.7,49.3,102.84,100.04,90.0,508.0,3.53,769.0,30.0,8.0,37.69,19.01,9.17,3.55,23.08,36.78,9749.0,9086.0,8423.0,1349.0
050US49015,49015,0,10860,4093,4471,10.07,95.64,0.18,5.23,0.65,0.31,0.1,3.21,30,11.5,6.39,15.27,69.89,64.61,59.88,41.17,10386.0,20.0,50.2,49.8,100.81,97.5,79.34,568.0,5.23,71.0,34.0,11.0,35.33,15.77,8.56,3.08,25.18,35.39,7590.0,7017.0,6503.0,1094.0
050US49017,49017,0,4735,2767,1789,14.09,94.95,0.17,2.87,1.84,0.4,0.04,2.64,24,8.13,8.12,43.04,71.83,67.37,63.74,37.78,4496.0,8.0,51.13,48.87,104.62,102.15,82.24,136.0,2.87,87.0,19.0,2.0,32.56,14.17,14.81,5.44,24.5,32.63,3401.0,3190.0,3018.0,667.0
050US49019,49019,0,8485,4062,3497,12.5,92.65,0.25,5.55,3.85,0.22,0.05,3.03,35,14.8,8.81,15.46,76.54,73.11,69.48,41.21,7861.0,21.0,49.06,50.94,96.32,95.12,79.22,471.0,5.55,327.0,19.0,4.0,26.81,17.48,14.75,8.18,22.68,26.89,6494.0,6203.0,5895.0,1061.0
050US49021,49021,0,33779,13618,16725,8.56,93.0,0.35,4.09,2.18,0.74,0.27,3.72,23,19.23,5.28,21.96,72.38,68.78,59.55,49.51,31416.0,119.0,49.61,50.39,98.44,93.58,83.56,1383.0,4.09,737.0,251.0,92.0,24.05,11.4,16.27,7.49,31.66,31.22,24448.0,23232.0,20116.0,2891.0
050US49023,49023,0,8238,2810,3406,9.82,96.56,0.15,2.63,1.02,0.34,0.05,1.93,33,10.43,3.55,12.6,66.04,61.43,57.17,41.34,7955.0,12.0,50.08,49.92,100.34,96.54,83.86,217.0,2.63,84.0,28.0,4.0,35.36,17.06,8.23,3.94,27.58,38.57,5440.0,5061.0,4710.0,809.0
050US49025,49025,0,6046,3767,2044,16.71,96.0,0.03,2.32,1.55,0.22,0.05,2.2,31,7.9,5.33,40.62,74.33,70.61,66.94,33.81,5804.0,2.0,49.57,50.43,98.29,94.13,92.02,140.0,2.32,94.0,13.0,3.0,26.24,13.59,13.95,7.16,28.87,29.39,4494.0,4269.0,4047.0,1010.0
050US49027,49027,0,12405,4522,4860,12.33,93.94,0.1,7.18,1.31,0.48,0.2,4.17,29,13.12,5.85,15.08,68.21,62.71,58.35,39.18,11653.0,13.0,51.2,48.8,104.91,101.89,82.24,891.0,7.18,163.0,59.0,25.0,30.62,13.25,13.59,3.21,29.78,37.29,8462.0,7779.0,7238.0,1529.0
050US49029,49029,0,7129,2158,2997,8.7,98.11,0.04,1.44,0.18,0.15,0.0,1.51,19,5.19,3.85,5.19,68.3,62.93,57.47,42.04,6994.0,3.0,50.72,49.28,102.93,99.73,92.55,103.0,1.44,13.0,11.0,0.0,29.57,7.44,16.27,7.07,29.54,37.07,4869.0,4486.0,4097.0,620.0
050US49031,49031,0,1435,745,474,17.07,95.61,0.14,4.46,1.18,0.21,0.07,2.86,42,16.24,6.4,31.68,73.87,69.27,66.48,33.03,1372.0,2.0,51.08,48.92,104.42,101.62,99.19,64.0,4.46,17.0,3.0,1.0,36.73,14.33,11.09,3.36,26.32,30.73,1060.0,994.0,954.0,245.0
050US49033,49033,0,1961,2408,727,14.13,98.16,0.0,1.84,0.05,0.41,0.0,1.38,23,10.19,4.17,73.21,70.32,65.37,60.99,37.07,1925.0,0.0,50.89,49.11,103.63,102.53,102.19,36.0,1.84,1.0,8.0,0.0,34.0,8.48,17.05,4.98,26.75,34.63,1379.0,1282.0,1196.0,277.0
050US49035,49035,0,898387,310988,437309,8.09,86.34,1.06,11.89,0.88,2.56,1.23,9.17,27,8.0,4.56,5.1,73.08,69.55,64.27,48.68,775666.0,9495.0,50.42,49.58,101.69,99.71,73.04,106787.0,11.89,7892.0,22991.0,11075.0,24.03,13.17,18.3,9.11,26.99,30.45,656534.0,624804.0,577428.0,72680.0
050US49037,49037,0,14413,5449,6008,8.42,40.77,0.12,3.75,55.69,0.17,0.03,3.25,38,31.41,15.06,24.96,64.89,60.68,55.61,41.68,5876.0,18.0,49.89,50.11,99.54,94.88,87.64,540.0,3.75,8026.0,25.0,5.0,23.62,30.37,10.05,3.88,25.24,39.32,9353.0,8746.0,8015.0,1214.0
050US49039,49039,0,22763,7879,10217,10.82,92.43,0.31,6.63,0.87,0.48,0.36,5.9,28,15.89,6.84,16.91,71.21,66.81,56.97,44.88,21040.0,71.0,50.6,49.4,102.45,100.86,83.94,1510.0,6.63,199.0,109.0,81.0,29.0,15.35,11.12,6.17,28.35,33.19,16210.0,15209.0,12967.0,2463.0
050US49041,49041,0,18842,7016,7568,12.88,95.61,0.27,2.55,2.0,0.26,0.09,1.87,30,10.77,6.3,13.33,70.48,65.5,60.64,40.17,18014.0,51.0,49.8,50.2,99.22,97.44,84.63,481.0,2.55,376.0,49.0,17.0,34.29,14.16,9.87,5.38,24.19,34.5,13280.0,12342.0,11425.0,2426.0
050US49043,49043,0,29736,17489,14254,4.86,91.8,0.24,8.09,0.31,0.96,0.04,6.69,14,5.43,2.81,40.92,73.79,70.19,66.61,47.94,27299.0,72.0,51.98,48.02,108.26,108.31,100.0,2406.0,8.09,91.0,285.0,13.0,17.17,7.47,30.64,14.9,22.96,29.81,21943.0,20873.0,19807.0,1446.0
050US49045,49045,0,40735,13812,19116,7.3,89.19,1.28,10.34,1.7,0.6,0.18,7.23,25,6.66,5.57,8.22,69.2,65.01,59.59,46.93,36330.0,521.0,49.24,50.76,96.99,95.38,78.79,4214.0,10.34,694.0,244.0,72.0,33.05,14.38,11.98,3.92,26.25,34.99,28190.0,26482.0,24274.0,2975.0
050US49047,49047,0,25224,9040,10872,9.94,87.73,0.11,3.54,9.38,0.22,0.08,2.55,33,14.49,7.74,9.44,70.16,65.38,60.1,43.1,22130.0,29.0,49.82,50.18,99.29,95.94,85.57,894.0,3.54,2365.0,56.0,20.0,36.0,20.2,9.64,3.54,22.07,34.62,17698.0,16492.0,15160.0,2507.0
050US49049,49049,0,368536,104315,192513,6.38,92.36,0.3,7.0,0.6,1.06,0.58,5.68,20,12.0,4.77,4.2,69.62,65.95,57.38,52.24,340388.0,1096.0,49.56,50.44,98.27,94.54,77.29,25791.0,7.0,2206.0,3917.0,2122.0,19.16,9.13,21.6,9.86,32.05,34.05,256557.0,243049.0,211458.0,23503.0
050US49051,49051,0,15215,6564,6831,8.44,95.62,0.22,5.09,0.43,0.3,0.1,3.44,23,5.18,4.27,27.74,69.85,65.79,61.35,44.9,14549.0,33.0,50.81,49.19,103.3,99.52,86.63,775.0,5.09,65.0,45.0,15.0,24.99,10.72,19.59,6.75,28.22,34.21,10628.0,10010.0,9334.0,1284.0
050US49053,49053,0,90354,36478,35574,16.98,93.57,0.21,5.23,1.47,0.45,0.42,4.31,29,11.19,5.48,17.93,72.43,68.8,62.96,39.37,84543.0,186.0,49.32,50.68,97.31,94.35,89.77,4727.0,5.23,1328.0,405.0,384.0,26.71,12.43,13.93,7.03,28.75,31.2,65443.0,62164.0,56886.0,15343.0
050US49055,49055,0,2509,1329,917,14.43,97.29,0.16,1.99,0.36,0.08,0.16,2.11,29,15.43,3.31,33.03,71.62,67.64,64.49,36.55,2441.0,4.0,50.86,49.14,103.49,103.48,96.74,50.0,1.99,9.0,2.0,4.0,26.32,11.45,15.87,5.02,31.41,32.36,1797.0,1697.0,1618.0,362.0
050US49057,49057,0,196533,70454,90156,10.32,87.69,1.4,12.65,0.77,1.28,0.16,8.87,28,9.3,6.01,6.75,72.59,69.0,63.6,45.87,172339.0,2748.0,50.16,49.84,100.64,98.15,76.01,24858.0,12.65,1510.0,2508.0,319.0,27.6,14.95,14.19,5.75,26.81,31.0,142667.0,135607.0,124997.0,20280.0
050US50001,50001,0,35974,15312,15910,11.3,96.86,0.54,1.1,0.26,0.73,0.03,1.6,26,8.62,4.52,14.66,78.48,75.12,68.18,44.23,34844.0,196.0,49.41,50.59,97.68,95.35,75.97,397.0,1.1,93.0,264.0,10.0,33.79,13.61,17.85,11.94,17.49,24.88,28231.0,27025.0,24526.0,4065.0
050US50003,50003,0,36994,19403,14205,16.67,97.75,0.42,0.93,0.2,0.62,0.01,1.02,32,10.05,4.61,23.49,79.37,76.33,72.58,38.4,36161.0,155.0,47.98,52.02,92.22,87.88,72.21,344.0,0.93,74.0,228.0,5.0,33.12,15.1,16.9,10.19,18.77,23.67,29363.0,28236.0,26850.0,6167.0
050US50005,50005,0,29702,14504,11867,14.38,97.48,0.29,0.68,0.55,0.37,0.01,1.3,34,12.31,6.21,19.59,77.93,74.72,70.12,39.95,28954.0,87.0,49.38,50.62,97.54,94.5,69.26,201.0,0.68,163.0,111.0,3.0,37.63,17.35,14.62,7.84,17.25,25.28,23148.0,22193.0,20828.0,4272.0
050US50007,50007,0,146571,58864,72008,9.4,95.14,0.91,1.07,0.27,1.99,0.02,1.69,22,8.8,4.0,4.1,79.07,76.45,70.0,49.13,139446.0,1328.0,48.75,51.25,95.11,92.3,66.34,1561.0,1.07,403.0,2914.0,32.0,23.51,9.38,25.25,15.92,20.75,23.55,115891.0,112058.0,102598.0,13780.0
050US50009,50009,0,6459,4762,2482,15.19,96.56,0.17,0.5,0.63,0.26,0.0,2.37,37,13.74,6.23,45.36,77.35,74.41,71.28,38.43,6237.0,11.0,50.02,49.98,100.09,99.01,82.0,32.0,0.5,41.0,17.0,0.0,45.94,25.05,7.3,3.49,13.96,25.59,4996.0,4806.0,4604.0,981.0
050US50011,50011,0,45417,19191,19620,11.02,96.06,0.3,0.59,1.51,0.26,0.02,1.87,33,8.96,3.7,12.64,75.08,71.91,68.63,43.2,43627.0,138.0,49.61,50.39,98.47,95.9,71.49,270.0,0.59,684.0,118.0,11.0,41.12,17.43,11.5,5.08,17.95,28.09,34099.0,32658.0,31170.0,5004.0
050US50013,50013,0,6901,4663,2690,12.32,97.41,0.14,0.42,0.87,0.23,0.04,1.35,30,7.65,3.4,40.79,78.19,75.19,72.55,38.98,6722.0,10.0,49.96,50.04,99.86,97.9,84.38,29.0,0.42,60.0,16.0,3.0,33.82,15.76,15.2,9.78,19.27,24.81,5396.0,5189.0,5007.0,850.0
050US50015,50015,0,23233,11009,10253,11.35,97.31,0.33,0.77,0.45,0.37,0.03,1.54,27,9.58,4.65,16.24,78.56,75.7,71.08,44.13,22608.0,76.0,50.02,49.98,100.09,97.29,77.28,180.0,0.77,104.0,87.0,7.0,30.55,13.04,20.78,10.46,19.93,24.3,18252.0,17588.0,16513.0,2638.0
050US50017,50017,0,28226,13386,11559,12.8,98.02,0.24,0.58,0.27,0.35,0.04,1.12,35,9.13,4.39,18.3,77.59,74.39,70.07,40.95,27666.0,68.0,49.79,50.21,99.18,96.56,77.67,165.0,0.58,76.0,99.0,10.0,37.44,15.94,14.46,9.4,18.4,25.61,21901.0,20997.0,19779.0,3612.0
050US50019,50019,0,26277,14673,10226,15.04,97.16,0.37,0.72,0.65,0.3,0.02,1.51,37,14.07,6.66,28.81,78.08,74.85,71.59,38.92,25532.0,97.0,49.64,50.36,98.56,95.05,70.93,190.0,0.72,172.0,78.0,4.0,40.75,21.76,10.69,5.43,16.8,25.15,20518.0,19669.0,18813.0,3952.0
050US50021,50021,0,63400,32311,25575,14.95,98.13,0.33,0.7,0.23,0.39,0.03,0.93,34,10.94,4.72,20.53,79.68,76.75,72.63,40.34,62214.0,209.0,48.63,51.37,94.67,92.0,69.74,442.0,0.7,144.0,245.0,16.0,35.81,15.71,15.26,7.95,19.12,23.25,50517.0,48661.0,46049.0,9480.0
050US50023,50023,0,58039,27644,24399,12.86,97.05,0.47,1.26,0.3,0.57,0.01,1.61,31,7.96,3.22,14.42,79.4,76.51,72.2,42.04,56326.0,274.0,49.0,51.0,96.1,94.08,66.21,732.0,1.26,175.0,330.0,7.0,31.54,11.59,19.89,12.32,19.26,23.49,46085.0,44403.0,41902.0,7463.0
050US50025,50025,0,44216,27039,17583,13.96,96.72,0.5,1.11,0.22,0.79,0.04,1.77,33,9.37,3.95,32.04,79.48,76.45,72.92,39.77,42764.0,223.0,48.73,51.27,95.04,91.83,72.82,493.0,1.11,97.0,348.0,16.0,32.67,12.74,18.08,12.42,18.2,23.55,35144.0,33804.0,32241.0,6173.0
050US50027,50027,0,57418,31621,21701,15.8,97.72,0.33,0.82,0.23,0.63,0.03,1.09,29,7.67,3.16,23.59,79.63,76.66,73.96,37.79,56107.0,191.0,48.67,51.33,94.84,92.06,75.43,468.0,0.82,134.0,362.0,17.0,32.27,11.89,18.28,11.92,20.03,23.34,45724.0,44017.0,42468.0,9073.0
050US51001,51001,0,38305,19550,14787,16.68,63.38,31.56,5.38,0.33,0.22,0.06,4.51,37,18.0,7.59,21.74,78.29,75.67,71.98,38.6,24276.0,12089.0,48.53,51.47,94.29,90.01,73.66,2062.0,5.38,125.0,86.0,23.0,34.09,32.07,8.16,5.39,14.08,24.33,29990.0,28986.0,27573.0,6389.0
050US51003,51003,0,79236,33720,33431,12.52,85.16,9.65,2.56,0.17,2.86,0.01,2.16,22,6.74,3.12,5.47,78.45,75.88,71.93,42.19,71883.5372372306,9058.40087460321,47.86,52.14,91.81,88.29,71.37,2184.06621678617,2.55,141.894958822615,2580.80598903416,11.1107016803925,18.02,12.92,24.33,22.96,16.55,24.84,67136.4265799463,64930.2236009678,61553.2869986015,10559.964749495
050US51005,51005,0,17215,7881,6340,17.66,93.01,5.48,0.49,0.18,0.19,0.01,1.13,42,10.11,5.78,11.31,80.27,77.6,74.54,36.83,16012.0,944.0,48.46,51.54,94.02,89.44,66.48,85.0,0.49,31.0,33.0,2.0,38.5,23.11,8.52,4.05,17.89,22.4,13819.0,13359.0,12832.0,3040.0
050US51007,51007,0,11400,4609,4645,13.28,70.57,28.05,0.8,0.28,0.17,0.02,0.93,44,8.41,2.88,8.01,77.7,74.66,71.53,40.75,8045.0,3198.0,49.32,50.68,97.3,94.18,74.83,91.0,0.8,32.0,19.0,2.0,36.13,31.75,6.46,3.3,16.14,25.34,8858.0,8511.0,8154.0,1514.0
050US51009,51009,0,31894,12958,13292,13.79,77.67,19.79,0.96,0.81,0.35,0.02,1.38,38,10.69,5.02,7.85,79.46,76.53,71.18,41.68,24772.0,6311.0,47.68,52.32,91.14,87.13,74.35,306.0,0.96,259.0,113.0,6.0,33.38,29.42,8.81,4.25,17.04,23.47,25344.0,24408.0,22703.0,4397.0
050US51011,51011,0,13705,5828,5393,14.78,75.94,22.91,0.47,0.13,0.17,0.02,0.85,44,11.39,2.87,8.68,78.29,75.32,72.01,39.35,10408.0,3140.0,48.68,51.32,94.84,91.11,76.7,65.0,0.47,18.0,23.0,3.0,38.32,29.29,6.63,3.87,14.97,24.68,10729.0,10322.0,9869.0,2025.0
050US51013,51013,0,189453,90426,104514,9.38,68.94,9.35,18.62,0.35,8.62,0.08,12.75,26,7.76,2.8,4.51,85.1,83.51,80.88,55.17,130601.0,17705.0,50.38,49.62,101.52,100.71,64.74,35268.0,18.62,662.0,16327.0,143.0,11.72,12.19,29.66,30.56,12.56,16.49,161229.0,158214.0,153222.0,17762.0
050US51015,51015,0,65615,26738,26858,12.85,95.02,3.6,0.94,0.15,0.28,0.02,0.95,32,5.8,2.48,7.18,79.06,76.28,73.08,40.93,62347.0,2360.0,50.29,49.71,101.15,99.79,77.19,620.0,0.94,101.0,185.0,15.0,40.23,21.83,10.9,4.51,15.58,23.72,51877.0,50048.0,47950.0,8429.0
050US51017,51017,0,5048,2896,1894,16.72,92.29,6.28,0.36,0.22,0.38,0.06,0.83,45,7.79,4.24,29.11,81.5,78.96,76.41,37.52,4659.0,317.0,50.16,49.84,100.64,99.2,74.74,18.0,0.36,11.0,19.0,3.0,39.08,26.05,5.53,5.59,16.52,21.04,4114.0,3986.0,3857.0,844.0
050US51019,51019,0,60371,26841,23980,12.82,92.18,6.24,0.74,0.2,0.43,0.01,0.95,33,7.11,2.93,11.19,78.61,75.98,73.31,39.72,55649.0,3767.0,49.87,50.13,99.48,97.53,84.41,449.0,0.74,119.0,261.0,9.0,32.77,19.88,13.71,7.21,19.18,24.02,47456.0,45871.0,44257.0,7738.0
050US51021,51021,0,6871,3161,2880,14.45,94.82,4.19,0.47,0.09,0.12,0.01,0.79,53,12.36,4.5,18.76,82.88,80.59,77.38,41.92,6515.0,288.0,54.53,45.47,119.94,121.92,77.01,32.0,0.47,6.0,8.0,1.0,38.14,29.08,6.05,3.11,17.44,19.41,5695.0,5537.0,5317.0,993.0
050US51023,51023,0,30496,12571,11858,13.16,94.91,3.52,0.59,0.22,0.47,0.0,0.88,32,5.19,2.75,6.93,79.39,76.59,73.64,38.88,28944.0,1073.0,49.93,50.07,99.72,98.42,82.86,181.0,0.59,66.0,144.0,1.0,33.92,18.58,13.35,6.27,20.29,23.41,24211.0,23358.0,22457.0,4012.0
050US51025,51025,1,18419,7541,8172,14.54,41.99,56.85,1.25,0.09,0.22,0.01,0.85,43,16.54,7.22,16.76,82.01,79.55,75.02,44.37,7734.0,10472.0,53.08,46.92,113.11,115.41,69.24,231.0,1.25,16.0,40.0,1.0,30.99,36.85,7.79,3.04,15.36,20.45,15105.0,14652.0,13818.0,2679.0
050US51027,51027,0,26978,11887,11919,11.46,96.75,2.62,0.47,0.06,0.14,0.0,0.43,78,23.17,8.34,11.97,81.78,78.6,74.79,44.18,26101.0,708.0,50.71,49.29,102.89,102.3,70.36,128.0,0.47,16.0,37.0,1.0,27.52,47.14,4.87,3.09,11.5,21.4,22062.0,21205.0,20176.0,3092.0
050US51029,51029,0,15623,6290,6788,13.56,59.11,39.06,0.81,0.2,0.17,0.01,1.45,39,19.96,5.48,15.36,80.19,77.6,74.38,43.45,9235.0,6102.0,54.88,45.12,121.63,126.53,82.59,126.0,0.81,32.0,27.0,1.0,38.03,37.23,5.68,2.85,11.06,22.4,12528.0,12124.0,11621.0,2118.0
050US51031,51031,0,51078,22088,20977,13.47,83.24,14.71,0.83,0.19,0.62,0.01,1.24,37,10.59,3.05,6.56,78.74,76.04,72.77,41.07,42516.0,7516.0,48.8,51.2,95.3,92.34,75.26,423.0,0.83,99.0,315.0,3.0,33.36,26.57,10.19,4.39,18.93,23.96,40221.0,38842.0,37170.0,6879.0
050US51033,51033,0,22121,8889,9188,12.92,62.57,34.37,1.33,0.78,0.36,0.03,1.92,37,9.35,4.37,9.76,77.99,75.25,72.01,41.54,13842.0,7604.0,49.78,50.22,99.11,97.47,76.79,295.0,1.33,172.0,79.0,6.0,37.69,28.65,8.14,3.93,14.91,24.75,17252.0,16645.0,15929.0,2857.0
050US51035,51035,0,29245,14680,11307,17.0,97.97,0.44,1.64,0.14,0.1,0.0,1.35,50,12.46,6.13,16.99,81.26,78.92,75.73,38.66,28651.0,129.0,49.29,50.71,97.21,94.06,71.9,479.0,1.64,40.0,29.0,0.0,33.95,35.69,5.79,3.68,14.42,21.08,23764.0,23080.0,22146.0,4973.0
050US51036,51036,1,6926,2895,2819,12.62,35.66,54.85,0.65,7.84,0.1,0.0,1.54,44,10.64,3.7,7.77,80.74,77.87,74.39,40.7,2470.0,3799.0,49.06,50.94,96.32,94.76,73.07,45.0,0.65,543.0,7.0,0.0,34.57,34.32,7.76,2.79,14.96,22.13,5592.0,5393.0,5152.0,874.0
050US51037,51037,0,12472,5734,4704,17.5,65.51,32.89,1.65,0.14,0.16,0.0,1.29,48,18.13,5.58,13.66,78.46,75.68,72.25,37.72,8171.0,4102.0,47.92,52.08,92.02,90.69,71.22,206.0,1.65,18.0,20.0,0.0,34.82,36.77,6.3,3.99,12.42,24.32,9785.0,9439.0,9011.0,2183.0
050US51041,51041,1,259903,97707,114045,8.08,76.74,17.77,2.93,0.33,2.37,0.04,2.79,24,4.54,3.16,4.03,75.17,71.8,67.97,43.88,201709.654909155,46354.1915724685,48.69,51.31,94.88,91.21,72.83,7658.18837663491,2.92,855.810321358821,6222.99804699059,113.104515594484,24.93,11.92,22.09,10.4,22.9,28.25,197274.223353258,188442.519500503,178373.064686039,21479.6140735042
050US51043,51043,0,12652,5388,4908,14.59,91.15,6.73,1.46,0.19,0.49,0.03,1.44,28,6.57,2.09,8.28,79.12,76.62,73.78,38.79,11532.0,852.0,49.49,50.51,97.97,96.59,70.93,185.0,1.46,24.0,62.0,4.0,32.87,17.95,16.17,7.74,18.56,23.38,10010.0,9694.0,9335.0,1846.0
050US51045,51045,0,5091,2554,2045,13.57,98.94,0.2,0.33,0.22,0.16,0.0,0.49,40,10.26,2.78,19.34,78.96,76.39,73.5,40.17,5037.0,10.0,50.83,49.17,103.4,101.5,76.28,17.0,0.33,11.0,8.0,0.0,40.8,23.42,7.86,2.95,14.29,23.61,4020.0,3889.0,3742.0,691.0
050US51047,51047,0,34262,12871,14957,11.86,78.27,18.15,2.5,0.33,0.66,0.01,2.59,29,9.17,3.21,5.67,77.34,74.28,70.81,43.65,26816.0,6220.0,50.82,49.18,103.32,103.22,75.47,858.0,2.5,112.0,225.0,5.0,35.73,26.26,9.87,5.84,15.51,25.72,26498.0,25449.0,24260.0,4064.0
050US51049,51049,0,9017,4085,3530,14.85,60.37,37.44,1.66,0.18,0.35,0.0,1.65,54,15.12,3.46,13.64,77.9,75.26,71.85,39.15,5444.0,3376.0,47.63,52.37,90.96,88.24,74.8,150.0,1.66,16.0,32.0,0.0,33.62,36.18,8.73,3.11,10.93,24.74,7024.0,6786.0,6479.0,1339.0
050US51051,51051,0,16395,7684,6719,14.47,98.96,0.35,0.43,0.12,0.07,0.0,0.5,78,21.31,7.17,12.39,80.9,77.93,73.65,40.98,16224.0,58.0,48.9,51.1,95.69,93.63,72.46,70.0,0.43,19.0,12.0,0.0,34.94,41.06,4.99,1.67,11.52,22.07,13264.0,12776.0,12075.0,2373.0
