HEROP_ID,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp,OdMortRt
050US20123,,,,,13.0
050US42065,1525.33,962.41,420.0,265.0,20.9
050US44003,307.51,710.48,335.0,774.0,31.7
050US17061,,,,,19.7
050US18105,292.87,143.22,319.0,156.0,18.9
050US18117,425.67,212.84,52.0,26.0,17.5
050US18137,600.63,433.79,108.0,78.0,26.7
050US05083,,,,,21.8
050US40081,1063.63,524.91,231.0,114.0,24.4
050US19071,551.16,527.2,23.0,22.0,13.6
050US19023,195.25,114.85,17.0,10.0,10.5
050US19029,437.81,309.04,34.0,24.0,13.7
050US08103,308.86,190.07,13.0,8.0,21.7
050US08109,435.67,102.51,17.0,4.0,25.8
050US05031,,,,,14.3
050US26009,667.74,212.8,91.0,29.0,17.5
050US27117,93.72,187.44,5.0,10.0,11.4
050US27121,108.24,201.02,7.0,13.0,10.9
050US27041,254.97,277.33,57.0,62.0,9.9
050US19115,265.62,153.78,19.0,11.0,13.0
050US19125,516.2,282.0,108.0,59.0,13.1
050US13187,418.82,209.41,90.0,45.0,22.8
050US17009,,,,,17.1
050US08119,399.54,196.6,63.0,31.0,18.3
050US12001,945.55,370.82,1790.0,702.0,13.5
050US09015,,,,,27.8
050US12027,1295.17,645.39,295.0,147.0,17.1
050US05123,,,,,15.1
050US26011,355.18,96.87,33.0,9.0,19.8
050US18043,449.15,184.01,227.0,93.0,26.9
050US21215,338.6,169.3,42.0,21.0,24.5
050US21221,947.87,647.32,82.0,56.0,19.1
050US22059,,,,,20.5
050US22073,,,,,16.8
050US22083,,,,,16.4
050US22087,,,,,41.7
050US40071,1058.38,258.14,287.0,70.0,18.8
050US09003,,,,,29.0
050US05141,,,,,17.9
050US26117,463.84,154.61,189.0,63.0,15.0
050US26121,1054.47,263.84,1183.0,296.0,21.1
050US49055,,,,,27.4
050US42081,1032.44,676.61,766.0,502.0,19.9
050US19061,358.52,255.16,222.0,158.0,11.5
050US19067,357.97,252.68,34.0,24.0,10.5
050US19139,555.27,297.86,151.0,81.0,11.3
050US19143,165.75,,6.0,,12.7
050US19153,723.35,433.06,2280.0,1365.0,14.1
050US19157,302.17,142.69,36.0,17.0,11.9
050US26101,411.63,132.78,62.0,20.0,23.5
050US19005,307.13,135.14,25.0,11.0,14.4
050US19013,1020.48,683.35,899.0,602.0,10.4
050US19019,343.48,226.39,44.0,29.0,11.2
050US20139,,,,,15.4
050US42069,823.09,580.31,1112.0,784.0,33.7
050US40115,1773.34,527.35,343.0,102.0,21.5
050US27045,153.57,88.91,19.0,11.0,11.5
050US27123,375.98,242.61,1356.0,875.0,16.1
050US13099,1723.86,434.99,107.0,27.0,13.2
050US16053,,,,,16.0
050US54061,,,,,23.4
050US42007,345.82,181.42,366.0,192.0,55.0
050US48353,1699.59,1048.45,154.0,95.0,15.4
050US48357,590.98,357.7,38.0,23.0,20.1
050US48367,1052.21,650.29,877.0,542.0,14.8
050US54069,,,,,25.8
050US28037,1025.53,355.8,49.0,17.0,17.1
050US28041,595.3,297.65,56.0,28.0,17.6
050US48221,1803.5,713.5,594.0,235.0,13.5
050US48227,1039.95,490.54,265.0,125.0,14.5
050US38087,0.0,0.0,0.0,0.0,13.9
050US13089,626.42,165.19,3212.0,847.0,10.2
050US12061,864.91,245.22,716.0,203.0,22.1
050US13285,1395.37,486.3,637.0,222.0,14.9
050US17085,,,,,13.1
050US17089,,,,,11.9
050US45039,681.21,268.35,99.0,39.0,15.8
050US13115,1562.6,568.95,975.0,355.0,19.3
050US42021,399.27,184.83,337.0,156.0,60.8
050US18141,600.61,242.63,1057.0,427.0,20.0
050US18149,675.81,273.06,99.0,40.0,30.3
050US13125,312.99,260.82,6.0,5.0,16.6
050US13255,1277.96,443.98,521.0,181.0,16.9
050US13259,855.09,135.01,38.0,6.0,13.2
050US08081,994.2,473.43,84.0,40.0,21.1
050US27001,646.37,705.14,55.0,60.0,16.5
050US42037,371.25,215.05,164.0,95.0,20.2
050US17069,,,,,26.6
050US17151,,,,,25.2
050US26077,613.44,128.91,1085.0,228.0,21.4
050US42107,495.62,306.5,456.0,282.0,34.8
050US17071,,,,,14.3
050US30037,,,,,17.2
050US30051,,,,,19.0
050US27005,540.54,699.23,109.0,141.0,12.7
050US38023,290.07,0.0,4.0,0.0,15.9
050US51173,,,,,23.6
050US01077,535.36,280.27,319.0,167.0,14.5
050US01083,274.68,98.56,170.0,61.0,12.0
050US13067,528.31,246.61,2710.0,1265.0,16.5
050US13081,2182.18,534.99,310.0,76.0,12.5
050US37097,512.53,245.27,583.0,279.0,22.6
050US37169,558.96,237.14,165.0,70.0,28.6
050US51510,,,,,10.4
050US51013,,,,,9.8
050US13165,1593.83,308.48,93.0,18.0,14.1
050US26073,399.31,105.98,211.0,56.0,16.6
050US18005,492.56,245.33,261.0,130.0,20.4
050US18015,413.88,238.78,52.0,30.0,18.7
050US16071,,,,,19.0
050US17167,,,,,16.6
050US18163,694.69,402.23,829.0,480.0,26.5
050US18165,656.01,358.75,64.0,35.0,20.0
050US18169,886.56,498.69,176.0,99.0,21.8
050US54055,,,,,65.3
050US13299,1859.66,816.65,419.0,184.0,18.4
050US26093,361.19,141.61,454.0,178.0,17.7
050US17203,,,,,16.0
050US08085,297.39,187.4,73.0,46.0,17.0
050US12021,523.81,150.23,1046.0,300.0,15.8
050US12051,855.36,294.15,221.0,76.0,17.7
050US17147,,,,,17.3
050US48097,1343.7,781.79,330.0,192.0,18.8
050US48113,928.78,424.02,16242.0,7415.0,12.5
050US13307,308.26,246.61,5.0,4.0,12.9
050US17141,,,,,16.9
050US17157,,,,,20.8
050US47109,401.66,156.9,64.0,25.0,21.2
050US47113,1366.29,429.23,869.0,273.0,14.7
050US48445,1769.36,1104.28,141.0,88.0,16.1
050US48483,1433.36,853.92,47.0,28.0,18.9
050US53039,515.07,276.75,67.0,36.0,16.7
050US54035,,,,,25.0
050US48127,904.98,530.5,58.0,34.0,11.8
050US27133,,,,,12.5
050US54101,,,,,30.2
050US55005,521.23,206.32,144.0,57.0,11.4
050US17165,,,,,25.5
050US18001,731.41,314.85,151.0,65.0,14.8
050US01125,653.27,252.74,946.0,366.0,16.3
050US04017,889.67,460.8,585.0,303.0,25.8
050US56019,824.95,261.57,41.0,13.0,19.1
050US55089,391.26,196.52,221.0,111.0,11.6
050US39001,1093.08,523.77,192.0,92.0,39.1
050US28091,1268.87,666.16,200.0,105.0,23.8
050US51045,,,,,23.2
050US51580,,,,,20.9
050US51600,,,,,12.6
050US17081,,,,,18.7
050US13035,694.23,187.63,111.0,30.0,17.9
050US27019,73.21,73.21,49.0,49.0,7.6
050US27029,479.11,325.8,25.0,17.0,15.7
050US39169,361.68,177.43,265.0,130.0,22.9
050US42001,613.12,391.42,401.0,256.0,19.4
050US28095,794.61,428.55,178.0,96.0,12.8
050US47133,710.67,417.61,97.0,57.0,32.3
050US49041,484.05,238.06,61.0,30.0,26.2
050US26043,420.48,150.62,67.0,24.0,18.9
050US26057,485.31,135.01,133.0,37.0,12.9
050US26067,356.43,118.04,154.0,51.0,17.1
050US36069,725.09,417.99,510.0,294.0,14.4
050US28105,991.61,282.54,365.0,104.0,9.8
050US31039,77.25,77.25,4.0,4.0,10.9
050US13193,661.82,86.8,61.0,8.0,14.0
050US16001,,,,,15.9
050US26087,249.12,42.95,145.0,25.0,17.1
050US26091,404.34,109.7,258.0,70.0,17.7
050US21127,625.93,357.68,63.0,36.0,41.9
050US13293,1104.04,462.02,184.0,77.0,15.1
050US17133,,,,,20.8
050US47043,566.81,274.55,192.0,93.0,29.0
050US54097,,,,,21.2
050US45023,595.79,214.88,122.0,44.0,16.4
050US50007,,,,,16.5
050US31113,0.0,0.0,0.0,0.0,12.8
050US42009,782.15,534.64,237.0,162.0,22.6
050US18079,731.02,614.72,132.0,111.0,27.9
050US17181,,,,,20.3
050US17191,,,,,19.7
050US17195,,,,,12.6
050US42053,364.54,211.05,19.0,11.0,20.1
050US48149,901.51,671.05,133.0,99.0,11.4
050US48155,878.48,732.06,6.0,5.0,20.7
050US48183,1761.97,868.83,1377.0,679.0,10.6
050US50011,,,,,17.5
050US26005,464.61,105.35,344.0,78.0,15.4
050US18093,622.25,283.16,178.0,81.0,16.4
050US05047,,,,,23.9
050US13055,1792.61,672.23,288.0,108.0,22.2
050US05137,,,,,18.4
050US08061,,,,,19.9
050US08075,741.75,462.74,109.0,68.0,18.7
050US48189,1218.9,531.55,266.0,116.0,13.2
050US40007,1082.59,649.55,35.0,21.0,17.8
050US13321,1058.93,245.55,138.0,32.0,14.6
050US17109,,,,,14.6
050US17113,,,,,14.7
050US26025,783.03,134.76,674.0,116.0,30.9
050US13101,312.13,0.0,8.0,0.0,17.4
050US17099,,,,,20.5
050US17103,,,,,15.2
050US17105,,,,,21.3
050US51197,,,,,30.6
050US37179,291.81,160.7,434.0,239.0,12.6
050US17123,,,,,17.5
050US13109,1311.18,350.66,86.0,23.0,13.8
050US48397,647.59,454.45,399.0,280.0,9.5
050US18155,377.81,302.25,25.0,20.0,33.4
050US37025,540.89,289.68,717.0,384.0,20.6
050US37035,505.68,269.7,510.0,272.0,25.8
050US13211,1405.46,433.13,159.0,49.0,14.3
050US40105,926.21,262.43,60.0,17.0,21.0
050US40111,1923.79,529.14,469.0,129.0,27.2
050US26031,561.14,163.12,86.0,25.0,17.3
050US54089,,,,,46.3
050US51115,,,,,17.1
050US51169,,,,,28.1
050US17083,,,,,23.4
050US39071,994.03,511.85,268.0,138.0,36.1
050US39079,774.9,418.73,161.0,87.0,30.7
050US48267,1676.65,718.56,42.0,18.0,13.7
050US28117,1083.99,650.4,175.0,105.0,15.4
050US28125,535.91,178.64,15.0,5.0,12.9
050US29135,789.17,594.31,81.0,61.0,22.0
050US48271,497.29,406.87,11.0,9.0,11.4
050US51650,,,,,19.0
050US37143,411.21,154.2,32.0,12.0,18.4
050US29221,1513.36,983.99,243.0,158.0,27.6
050US39069,498.78,144.99,86.0,25.0,16.9
050US29075,506.46,607.75,20.0,24.0,17.5
050US29079,1131.18,928.58,67.0,55.0,20.0
050US29165,505.28,358.73,331.0,235.0,13.0
050US17111,,,,,17.5
050US30107,,,,,16.9
050US46047,739.04,560.65,29.0,22.0,18.0
050US37191,568.24,248.68,457.0,200.0,15.4
050US38001,,0.0,,0.0,13.4
050US29225,726.49,482.93,173.0,115.0,19.3
050US36085,,,,,25.4
050US28059,922.81,468.95,856.0,435.0,22.9
050US29093,1174.42,603.08,74.0,38.0,30.2
050US56037,847.17,365.98,250.0,108.0,23.6
050US54079,,,,,33.1
050US39089,690.37,314.29,771.0,351.0,15.5
050US45085,896.82,299.42,617.0,206.0,11.3
050US46007,1284.58,988.14,26.0,20.0,13.6
050US18089,371.5,118.12,1170.0,372.0,19.9
050US18107,721.49,377.14,176.0,92.0,20.4
050US18161,587.47,413.4,27.0,19.0,36.3
050US19021,451.12,295.56,58.0,38.0,12.7
050US36117,312.08,117.67,183.0,69.0,11.9
050US48177,1954.91,1127.23,248.0,143.0,11.5
050US48191,2611.11,944.44,47.0,17.0,18.3
050US48219,721.71,445.16,107.0,66.0,15.7
050US12005,1547.18,769.83,1853.0,922.0,24.5
050US48257,691.52,430.74,533.0,332.0,12.3
050US31021,210.03,131.27,8.0,5.0,12.1
050US36011,602.93,338.66,308.0,173.0,16.7
050US31141,432.47,191.67,88.0,39.0,9.9
050US31145,374.36,149.75,25.0,10.0,14.1
050US31149,,0.0,,0.0,11.8
050US48247,432.18,299.2,13.0,9.0,11.3
050US48021,567.45,203.46,304.0,109.0,10.9
050US29111,453.91,328.69,29.0,21.0,18.3
050US53001,402.48,183.74,46.0,21.0,14.8
050US53063,361.84,180.92,1188.0,594.0,23.1
050US40153,629.86,259.36,85.0,35.0,20.0
050US17139,,,,,17.7
050US55091,313.69,112.03,14.0,5.0,10.8
050US37033,410.76,171.15,60.0,25.0,17.3
050US37185,354.67,206.2,43.0,25.0,16.6
050US37187,616.02,219.03,45.0,16.0,19.2
050US33005,193.99,112.83,98.0,57.0,23.5
050US35001,,,,,28.8
050US28107,1400.76,664.0,308.0,146.0,14.9
050US36027,361.42,163.14,720.0,325.0,20.9
050US17193,,,,,25.4
050US18047,611.05,363.89,89.0,53.0,31.2
050US02185,,,,,18.6
050US05111,,,,,19.9
050US38015,728.5,0.0,450.0,0.0,9.6
050US29025,1261.72,1315.79,70.0,73.0,20.3
050US29091,539.55,298.39,132.0,73.0,20.4
050US20191,,,,,17.3
050US21039,931.68,655.62,27.0,19.0,21.3
050US48197,1496.88,914.76,36.0,22.0,20.9
050US31067,605.88,272.64,80.0,36.0,11.0
050US31077,0.0,,0.0,,10.9
050US46065,1343.85,851.1,150.0,95.0,12.0
050US54051,,,,,23.5
050US31097,145.22,,5.0,,12.0
050US20145,,,,,14.9
050US26123,534.92,152.83,161.0,46.0,14.9
050US31127,386.54,136.43,17.0,6.0,13.5
050US37109,644.17,364.34,343.0,194.0,23.4
050US37197,552.42,284.58,132.0,68.0,23.8
050US31083,,,,,12.7
050US31093,212.54,,8.0,,10.5
050US55071,421.12,203.64,213.0,103.0,15.0
050US42113,230.3,179.12,9.0,7.0,19.3
050US48209,446.15,263.79,641.0,379.0,10.5
050US48233,753.82,362.13,102.0,49.0,17.7
050US48307,1507.33,825.93,73.0,40.0,14.5
050US31173,194.51,121.57,8.0,5.0,11.8
050US31175,294.37,168.21,7.0,4.0,11.4
050US35006,,,,,26.1
050US35009,,,,,19.9
050US31131,403.94,248.58,39.0,24.0,12.9
050US31139,252.06,160.4,11.0,7.0,10.4
050US48123,1570.8,758.05,201.0,97.0,11.7
050US48125,1148.6,287.15,16.0,4.0,16.3
050US51680,,,,,11.4
050US51683,,,,,14.7
050US13005,1101.81,362.62,79.0,26.0,21.5
050US13045,828.81,312.56,647.0,244.0,23.8
050US21163,769.27,737.66,146.0,140.0,22.9
050US21191,882.57,706.05,85.0,68.0,41.4
050US39051,259.59,215.09,70.0,58.0,18.1
050US30065,,,,,17.9
050US35013,,,,,16.4
050US55083,718.34,342.47,172.0,82.0,12.3
050US48077,643.24,329.46,41.0,21.0,22.1
050US48081,215.17,430.34,4.0,8.0,15.1
050US40099,1104.52,372.05,95.0,32.0,33.1
050US13087,1397.37,234.85,238.0,40.0,12.2
050US27155,720.91,360.45,14.0,7.0,11.2
050US27159,458.31,471.04,36.0,37.0,14.2
050US27169,136.22,170.28,48.0,60.0,10.9
050US36049,423.4,217.58,72.0,37.0,14.7
050US39059,902.76,372.44,223.0,92.0,23.4
050US05027,,,,,15.1
050US48087,2677.08,725.04,48.0,13.0,20.2
050US48235,629.59,,6.0,,14.3
050US48243,358.94,0.0,5.0,0.0,16.6
050US48249,479.3,239.65,122.0,61.0,12.2
050US29181,997.98,879.17,84.0,74.0,24.6
050US31013,366.68,73.34,25.0,5.0,15.9
050US48281,992.32,705.48,128.0,91.0,12.3
050US48291,1400.98,770.26,753.0,414.0,16.1
050US41009,,,,,17.0
050US28065,436.25,112.58,31.0,8.0,17.2
050US28069,687.23,366.52,45.0,24.0,13.7
050US29107,2241.36,1703.04,458.0,348.0,15.0
050US13061,1408.45,293.43,24.0,5.0,13.5
050US28039,785.46,479.27,118.0,72.0,19.3
050US37081,668.19,263.59,2355.0,929.0,18.1
050US37119,356.65,120.3,2606.0,879.0,15.7
050US37171,463.64,280.39,210.0,127.0,25.0
050US28005,1050.53,359.04,79.0,27.0,17.8
050US28113,1256.73,583.48,308.0,143.0,14.8
050US17025,,,,,19.1
050US55049,174.39,53.66,26.0,8.0,15.7
050US48253,763.2,318.0,108.0,45.0,15.6
050US51550,,,,,18.2
050US46129,639.59,671.57,20.0,21.0,12.2
050US51065,,,,,13.4
050US51520,,,,,27.1
050US28063,1170.32,480.67,56.0,23.0,14.4
050US28127,551.55,240.57,94.0,41.0,15.9
050US17049,,,,,16.0
050US01007,341.14,59.04,52.0,9.0,21.6
050US30097,,,,,17.2
050US01019,683.34,476.46,109.0,76.0,19.9
050US28015,1002.39,206.84,63.0,13.0,13.2
050US55031,492.47,237.5,141.0,68.0,14.2
050US01085,892.58,400.12,58.0,26.0,11.9
050US55101,954.04,408.09,1211.0,518.0,16.4
050US28135,873.49,331.33,87.0,33.0,14.1
050US28145,965.97,690.78,172.0,123.0,14.7
050US55129,423.64,238.97,39.0,22.0,15.2
050US46051,520.36,294.12,23.0,13.0,11.3
050US41057,,,,,18.3
050US46045,302.77,432.53,7.0,10.0,11.5
050US20081,,,,,15.1
050US20093,,,,,15.5
050US46043,,0.0,,0.0,11.0
050US29053,1080.89,906.56,124.0,104.0,20.2
050US30103,,,,,18.2
050US35028,,,,,28.8
050US28019,1133.65,437.55,57.0,22.0,13.0
050US37181,530.7,327.68,149.0,92.0,18.2
050US28073,492.94,310.55,200.0,126.0,15.5
050US46057,178.31,,6.0,,11.5
050US55135,252.09,135.27,82.0,44.0,10.7
050US28025,1481.54,522.9,187.0,66.0,12.9
050US48085,263.14,134.85,1684.0,863.0,9.3
050US48095,819.41,378.19,26.0,12.0,14.0
050US48111,906.08,530.39,41.0,24.0,22.6
050US48115,1645.69,665.54,136.0,55.0,16.3
050US36021,406.91,215.12,157.0,83.0,17.6
050US30109,,,,,17.0
050US29131,1210.25,843.31,188.0,131.0,20.3
050US28155,946.17,358.89,58.0,22.0,14.3
050US29039,830.5,654.33,66.0,52.0,23.4
050US48047,781.99,213.27,33.0,9.0,10.2
050US48105,1678.45,795.05,38.0,18.0,13.6
050US28031,479.58,231.52,58.0,28.0,16.9
050US28035,1165.52,634.67,595.0,324.0,13.0
050US05125,,,,,17.2
050US21143,1141.28,1298.7,58.0,66.0,23.4
050US39081,625.03,291.37,266.0,124.0,27.9
050US37005,615.76,307.88,40.0,20.0,26.9
050US34039,461.06,153.5,1697.0,565.0,13.7
050US29051,744.66,407.98,376.0,206.0,17.1
050US21219,859.26,546.8,66.0,42.0,19.4
050US22049,,,,,16.0
050US06049,384.17,76.83,20.0,4.0,26.5
050US06087,292.77,58.77,553.0,111.0,17.8
050US17033,,,,,17.5
050US40119,342.96,98.47,202.0,58.0,16.1
050US29147,554.53,492.91,90.0,80.0,16.2
050US29151,322.58,253.46,28.0,22.0,23.7
050US46091,378.53,378.53,11.0,11.0,11.1
050US35027,,,,,37.1
050US35053,,,,,27.3
050US39031,762.01,383.21,173.0,87.0,15.8
050US39033,1186.15,1063.71,310.0,278.0,22.7
050US21073,559.71,357.0,185.0,118.0,27.3
050US28099,951.48,461.83,171.0,83.0,12.6
050US28147,1042.36,443.56,94.0,40.0,23.1
050US51750,,,,,24.9
050US40123,1921.28,488.46,472.0,120.0,26.8
050US27059,210.13,162.56,53.0,41.0,13.3
050US37041,469.15,187.66,40.0,16.0,20.5
050US39037,308.55,119.64,98.0,38.0,30.1
050US26105,609.3,159.44,107.0,28.0,16.7
050US48439,754.16,387.11,10232.0,5252.0,10.9
050US16055,,,,,14.8
050US39057,447.6,219.71,493.0,242.0,28.9
050US39065,1036.09,462.11,213.0,95.0,21.0
050US29185,1463.69,938.26,78.0,50.0,22.7
050US21047,865.36,558.92,401.0,259.0,13.1
050US21081,1070.62,820.19,171.0,131.0,46.3
050US46103,1283.03,911.7,888.0,631.0,12.0
050US37061,668.11,286.72,247.0,106.0,12.5
050US01045,583.88,251.13,186.0,80.0,12.2
050US31159,183.27,73.31,20.0,8.0,10.7
050US31165,0.0,0.0,0.0,0.0,16.5
050US31111,386.7,181.98,85.0,40.0,13.8
050US31115,,,,,12.0
050US56011,485.87,242.93,22.0,11.0,15.7
050US56017,929.71,260.32,25.0,7.0,19.3
050US56023,205.22,111.16,24.0,13.0,23.4
050US56027,252.68,252.68,4.0,4.0,17.4
050US12063,1198.52,585.18,383.0,187.0,13.5
050US27055,85.96,111.75,10.0,13.0,12.2
050US01105,530.94,66.37,32.0,4.0,15.5
050US02122,,,,,24.0
050US25023,196.57,78.03,655.0,260.0,37.0
050US46061,299.7,,6.0,,10.6
050US47095,896.61,384.26,49.0,21.0,19.4
050US47099,878.05,422.07,233.0,112.0,20.4
050US56007,1059.51,505.0,107.0,51.0,24.1
050US55093,178.51,73.5,51.0,21.0,9.3
050US55097,355.89,171.74,172.0,83.0,11.4
050US38039,324.15,0.0,4.0,0.0,10.3
050US46115,455.35,404.76,18.0,16.0,11.8
050US18049,764.96,434.82,95.0,54.0,20.8
050US18057,165.39,125.85,343.0,261.0,12.7
050US18077,1064.98,506.69,227.0,108.0,21.8
050US18127,245.58,97.15,273.0,108.0,25.2
050US38029,319.83,0.0,6.0,0.0,11.7
050US38057,257.97,0.0,14.0,0.0,12.2
050US12101,615.16,226.57,1906.0,702.0,30.7
050US47179,463.77,189.29,392.0,160.0,27.9
050US20163,,,,,14.1
050US39023,969.96,338.36,817.0,285.0,49.3
050US39139,1060.55,549.19,813.0,421.0,43.2
050US30017,,,,,17.6
050US40129,1214.39,560.49,26.0,12.0,19.2
050US40149,1046.68,339.46,74.0,24.0,21.5
050US27085,217.9,173.43,49.0,39.0,11.4
050US31179,156.86,78.43,10.0,5.0,10.7
050US31183,0.0,0.0,0.0,0.0,11.1
050US32017,651.25,293.06,20.0,9.0,28.6
050US32021,1117.96,424.06,29.0,11.0,27.6
050US32027,881.53,322.51,41.0,15.0,25.8
050US37003,459.24,227.51,109.0,54.0,25.7
050US35005,,,,,25.0
050US30021,,,,,18.1
050US49031,,,,,26.0
050US18019,320.81,138.8,245.0,106.0,32.5
050US38043,,0.0,,0.0,10.5
050US29083,1634.81,982.42,213.0,128.0,16.3
050US39041,256.07,106.18,328.0,136.0,10.9
050US46037,516.96,387.72,16.0,12.0,11.1
050US47061,1330.21,665.11,108.0,54.0,25.4
050US47069,751.3,384.52,127.0,65.0,16.0
050US47071,600.91,313.24,94.0,49.0,27.8
050US29097,614.07,305.07,469.0,233.0,15.3
050US32029,534.98,,13.0,,28.0
050US39027,641.83,400.68,173.0,108.0,33.4
050US21091,1011.77,459.9,55.0,25.0,21.5
050US12081,743.22,212.42,1620.0,463.0,42.9
050US41037,,,,,19.9
050US48121,289.81,147.58,1626.0,828.0,9.2
050US48133,2704.9,1451.63,300.0,161.0,17.8
050US48269,0.0,0.0,0.0,0.0,17.9
050US48327,2424.24,1385.28,28.0,16.0,15.4
050US28101,601.74,193.15,81.0,26.0,13.8
050US29117,1926.7,1727.75,184.0,165.0,20.4
050US29121,778.34,575.3,69.0,51.0,17.6
050US46027,321.11,243.26,33.0,25.0,10.2
050US17055,,,,,25.9
050US16081,,,,,18.6
050US05079,,,,,15.9
050US20201,,,,,11.5
050US20205,,,,,20.2
050US48447,1033.3,688.86,9.0,6.0,20.4
050US29139,1606.25,895.52,113.0,63.0,26.1
050US47103,928.78,341.18,196.0,72.0,20.0
050US31121,352.92,103.8,17.0,5.0,10.7
050US31125,457.25,274.35,10.0,6.0,10.7
050US46135,611.43,597.69,89.0,87.0,10.8
050US05127,,,,,24.0
050US13199,1457.31,629.98,192.0,83.0,17.1
050US21211,552.27,445.07,170.0,137.0,23.2
050US40091,1502.59,483.59,174.0,56.0,28.2
050US19037,312.29,190.09,23.0,14.0,11.1
050US55141,303.67,150.74,139.0,69.0,13.6
050US30079,,,,,17.4
050US38019,,0.0,,0.0,13.3
050US38021,135.96,0.0,4.0,0.0,10.9
050US47027,810.69,394.39,37.0,18.0,40.4
050US47047,392.59,237.93,99.0,60.0,15.4
050US55027,522.4,222.66,305.0,130.0,21.5
050US21015,591.79,561.07,501.0,475.0,33.9
050US21087,378.68,262.16,26.0,18.0,24.5
050US20167,,,,,14.6
050US27035,297.36,284.32,114.0,109.0,15.0
050US18033,463.64,156.98,127.0,43.0,13.8
050US18039,1239.82,417.44,1586.0,534.0,12.6
050US36015,567.56,240.12,312.0,132.0,19.1
050US48305,948.55,201.21,33.0,7.0,15.4
050US13091,1265.37,460.13,176.0,64.0,16.9
050US46033,615.27,307.63,32.0,16.0,16.5
050US36109,227.25,120.16,174.0,92.0,16.1
050US40085,1316.87,724.28,80.0,44.0,27.3
050US37071,623.18,301.4,887.0,429.0,30.3
050US21019,768.22,787.84,235.0,241.0,47.6
050US12011,585.35,141.15,7444.0,1795.0,27.4
050US13119,1194.11,462.01,168.0,65.0,24.4
050US19149,219.62,174.41,34.0,27.0,10.5
050US47023,564.77,170.33,63.0,19.0,19.7
050US08007,348.93,129.23,27.0,10.0,26.0
050US38083,534.76,0.0,4.0,0.0,11.0
050US20127,,,,,14.1
050US20129,,,,,19.6
050US20133,,,,,21.7
050US17013,,,,,21.1
050US12015,807.51,301.57,731.0,273.0,11.3
050US27017,244.13,191.81,56.0,44.0,15.5
050US31163,294.29,,5.0,,10.9
050US29141,1166.21,837.94,135.0,97.0,19.1
050US29145,467.3,313.37,170.0,114.0,15.0
050US46031,247.32,206.1,6.0,5.0,13.5
050US36039,418.45,186.69,130.0,58.0,19.6
050US47083,656.32,238.66,33.0,12.0,25.9
050US55133,292.75,148.5,757.0,384.0,15.7
050US21009,708.63,456.83,197.0,127.0,18.1
050US29205,887.41,665.56,32.0,24.0,18.4
050US29211,762.97,813.84,30.0,32.0,17.3
050US48331,1544.06,930.48,229.0,138.0,11.2
050US48363,1870.83,650.47,325.0,113.0,16.8
050US36041,369.69,,10.0,,13.0
050US36093,820.51,359.41,831.0,364.0,16.0
050US28077,1024.36,349.78,82.0,28.0,18.1
050US22089,,,,,24.6
050US22093,,,,,21.0
050US20187,,,,,18.1
050US23009,193.6,117.33,66.0,40.0,22.8
050US27049,137.73,144.61,40.0,42.0,9.2
050US13129,1193.39,521.44,444.0,194.0,19.3
050US29007,1278.13,750.08,213.0,125.0,17.6
050US42015,704.7,424.42,264.0,159.0,17.9
050US46029,674.34,391.0,119.0,69.0,12.3
050US28097,1174.01,385.98,73.0,24.0,14.3
050US38009,359.25,0.0,14.0,0.0,13.8
050US38011,,0.0,,0.0,14.3
050US29215,1030.93,918.46,165.0,147.0,20.5
050US29219,1509.22,995.14,320.0,211.0,23.6
050US18045,350.4,233.6,36.0,24.0,19.2
050US27065,232.0,110.95,23.0,11.0,14.4
050US21035,409.34,266.64,109.0,71.0,17.8
050US21053,922.02,640.73,59.0,41.0,40.7
050US28111,912.88,456.44,70.0,35.0,17.7
050US29045,706.63,365.5,29.0,15.0,15.8
050US29073,565.97,355.12,51.0,32.0,24.4
050US54077,,,,,24.0
050US35041,,,,,20.9
050US44005,211.21,433.53,114.0,234.0,25.4
050US37073,229.42,107.96,17.0,8.0,18.5
050US38013,,0.0,,0.0,13.9
050US19051,464.49,96.77,24.0,5.0,14.1
050US05035,,,,,14.4
050US51760,,,,,27.8
050US53023,763.94,305.58,10.0,4.0,17.0
050US20003,,,,,19.3
050US20047,,,,,14.8
050US20119,,,,,15.6
050US20157,,,,,11.7
050US50015,,,,,16.0
050US40059,1042.12,564.48,24.0,13.0,18.3
050US31063,,,,,13.3
050US41029,,,,,16.9
050US16011,,,,,16.1
050US38069,529.1,0.0,13.0,0.0,12.0
050US39005,583.19,291.6,198.0,99.0,18.1
050US17095,,,,,14.0
050US21157,652.82,378.22,126.0,73.0,25.3
050US40139,1028.7,633.05,143.0,88.0,17.5
050US48137,1036.76,,11.0,,12.2
050US48217,1922.89,1264.56,406.0,267.0,13.3
050US48299,1213.37,606.68,130.0,65.0,16.9
050US18011,323.08,145.99,135.0,61.0,22.3
050US20121,,,,,14.9
050US31143,159.03,,5.0,,10.4
050US32005,452.36,245.47,129.0,70.0,24.6
050US31087,376.88,,6.0,,14.9
050US31117,8737.86,0.0,27.0,0.0,13.5
050US42109,562.94,428.91,147.0,112.0,14.8
050US23005,200.18,96.25,391.0,188.0,21.1
050US17035,,,,,17.2
050US17039,,,,,18.5
050US20041,,,,,13.4
050US20137,,,,,13.5
050US42025,418.86,239.0,170.0,97.0,28.8
