"HEROP_ID","FIPS","PrcNtvRsrv","TtlJlPpr","TtlJlAdmr","TtlJlPrtr","TtlJlPp","TtlJlAdm","TtlJlPrt","OdMortRt"
"050US22029","22029",0,8859.04,61293.68,1767.01,1108,7666,221,18.7
"050US22031","22031",0,690.66,304.36,503.37,118,52,86,16.3
"050US22033","22033",0,548.89,4928.26,427.84,1637,14698,1276,18.4
"050US22047","22047",0,441.2,8193.77,400.68,98,1820,89,18.5
"050US22071","22071",0,587.3,6377.3,385.36,1585,17211,1040,36.8
"050US22081","22081",0,933.51,6934.65,438.18,49,364,23,16.5
"050US22099","22099",0,496.88,4855.2,457.13,175,1710,161,15.4
"050US22119","22119",0,1029.48,7507,411.79,250,1823,100,17.1
"050US23013","23013",0,288.6,10290.66,189.65,70,2496,46,23.9
"050US23015","23015",0,357.96,5218.55,211.94,72.54,1057.54,42.95,22.3
"050US24003","24003",0,191.4,1436.19,123.25,733,5500,472,42.3
"050US18103","18103",0,524.3,7092.92,473.15,123,1664,111,19.3
"050US18129","18129",0,343.62,5743.39,202.49,56,936,33,20.9
"050US18147","18147",0,349.22,0,325.94,45,0,42,20
"050US19001","19001",0,70.7,7353.29,47.14,3,312,2,14.3
"050US19045","19045",0,183.02,6212.45,145.04,53,1799,42,12.5
"050US19083","19083",0,514.79,24822.16,795.58,55,2652,85,11.6
"050US19111","19111",0,266.7,243.31,266.7,57,52,57,13.7
"050US31167","31167",0,112.4,3250.4,62.53,4.17,120.59,2.32,11.5
"050US34003","34003",0.01,129.22,1184.32,94.79,792,7259,581,15
"050US34007","34007",0,334.2,3648.62,246.82,1113,12151,822,53.6
"050US34013","34013",0,394.45,3080.56,363.6,2097,16377,1933,32.7
"050US34023","34023",0,146.01,1387.66,94.71,814,7736,528,24.3
"050US34041","34041",0,105.34,1866.25,96.8,74,1311,68,26.9
"050US35007","35007",0,685.79,0,83.97,49,0,6,34.1
"050US35011","35011",0,999,0,399.6,10,0,4,29.6
"050US35051","35051",0,932.93,9153.32,492.87,53,520,28,30.7
"050US36013","36013",0,354.71,3399.56,271.82,291,2789,223,23.1
"050US36029","36029",0.03,215.31,2578.55,48.99,1301,15581,296,28.4
"050US36043","36043",0,66.53,1064.46,51.18,26,416,20,13.9
"050US36045","36045",0,180.68,2087.91,115.1,135,1560,86,16.8
"050US36047","36047",0,,,,,,,14.5
"050US36053","36053",0,200.81,1538.82,135.28,95,728,64,13.2
"050US36065","36065",0,285.05,2646.89,179.85,420,3900,265,20.5
"050US36077","36077",0,176.34,1178.96,105.8,70,468,42,14.7
"050US36081","36081",0,,,,,,,12.3
"050US36091","36091",0,118.64,1096.94,73.57,179,1655,111,9.5
"050US36115","36115",0,285.79,2584.56,139.17,115,1040,56,11.5
"050US37007","37007",0,279.94,10443.04,316.46,46,1716,52,18.3
"050US37027","37027",0,338.73,1088.51,412.95,178,572,217,26.4
"050US37039","37039",0.02,633.82,25152.18,684.03,101,4008,109,33.1
"050US37049","37049",0,431.29,5626.75,383.54,280,3653,249,30.6
"050US37055","37055",0,370.52,13146.77,257.18,85,3016,59,27.9
"050US37059","37059",0,170.25,6885.59,143.77,45,1820,38,23.2
"050US37069","37069",0.01,407.62,2890.43,259.4,176,1248,112,17.3
"050US37083","37083",0.11,318.34,11035.86,265.29,102,3536,85,16.7
"050US37091","37091",0.09,559.13,10694.09,109.25,87,1664,17,18.6
"050US37093","37093",0.64,449,3008.02,429.72,163,1092,156,15.7
"050US37099","37099",0.07,189.99,3772.15,145.08,55,1092,42,29.2
"050US37111","37111",0,399.05,7608.4,305.93,113.99,2173.34,87.39,29.8
"050US37117","37117",0,359.95,6525.52,348.5,50,906.46,48.41,20.6
"050US37127","37127",0.03,358.95,12443.5,325.71,216,7488,196,16.5
"050US37165","37165",1,473.59,3283.57,428.49,105,728,95,18.4
"050US37175","37175",0,356.77,14788,186.14,69,2860,36,27.2
"050US37199","37199",0,292.67,490.94,254.91,31,52,27,28.8
"050US38017","38017",0,261.95,7231.36,195.24,322,8889,240,9.2
"050US38037","38037",0.01,244.69,3185.68,229.74,3.11,40.49,2.92,13.6
"050US38085","38085",0.98,253.49,6201.69,223.73,6.9,168.81,6.09,14.1
"050US38099","38099",0,307.93,9607.39,230.95,20,624,15,13.5
"050US39035","39035",0,308.63,7259.13,218.97,2506,58943,1778,48
"050US39039","39039",0,609.82,7668.4,170.33,146.9,1847.24,41.03,15.2
"050US39043","39043",0,282.31,8199.9,243.52,131,3805,113,32.8
"050US39125","39125",0,212.28,3090.77,42.46,25,364,5,17.7
"050US40065","40065",0.99,890.58,16192.31,0,143,2600,0,24
"050US48103","48103",0,403.09,3493.45,100.77,12,104,3,17.2
"050US48141","48141",0,429.53,5167.07,315.5,2358,28366,1732,11.7
"050US48151","48151",0,305.81,4543.47,218.44,7,104,5,16.6
"050US48161","48161",0,461.55,14571.83,387.37,56,1768,47,15
"050US48167","48167",0,507.49,8134.89,445.31,1118,17921,981,18
"050US48199","48199",0,442.54,7874.43,345.73,160,2847,125,18.6
"050US48213","48213",0,774.78,8708.15,532.15,380,4271,261,16.4
"050US48229","48229",0,3481.94,35535.31,3319.23,107,1092,102,19.1
"050US48241","48241",0,435.97,7476.46,408.14,94,1612,88,19.8
"050US48245","48245",0,590.8,10264.71,394.66,997,17322,666,15.8
"050US48261","48261",0,455.6,11324.32,397.68,1.18,29.33,1.03,10.1
"050US48289","48289",0,303.64,2105.26,192.31,30,208,19,16.9
"050US48317","48317",0,200.57,4469.91,114.61,7,156,4,16.9
"050US48333","48333",0,146.41,0,146.41,4,0,4,15.3
"050US48347","48347",0,538.23,0,0,233,0,0,14.2
"050US48361","48361",0,335.02,13667.24,190.65,181,7384,103,28.8
"050US48371","48371",0,261.05,13574.4,299.72,27,1404,31,17.6
"050US48395","48395",0,266.59,4455.87,76.17,28,468,8,13.8
"050US48423","48423",0,496.91,6083.2,314.83,715,8753,453,11
"050US48427","48427",0,522.12,2648.8,0,205,1040,0,10.6
"050US48457","48457",0,254.64,778.91,217.2,34,104,29,19.7
"050US48471","48471",0,116.51,7212.74,170.15,63,3900,92,12
"050US48475","48475",0,663.56,7440.35,310.6,47,527,22,20.3
"050US48477","48477",0,396.23,9320.75,415.09,84,1976,88,11.4
"050US48499","48499",0,535.94,5584.02,551.7,136,1417,140,15.6
"050US49001","49001",0,9914.02,21923.7,0,369,816,0,28.7
"050US49003","49003",0,434.46,6841.27,88.73,142,2236,29,21
"050US49011","49011",0,306.57,4272.33,90.73,669,9323,198,18.4
"050US40073","40073",1,391.47,9642.53,422.38,38,936,41,20.7
"050US40079","40079",1,577.74,12851.46,0,180,4004,0,27.7
"050US40145","40145",1,200.09,6131.38,208.01,101,3095,105,26.1
"050US41005","41005",0.01,191.21,6461.96,60.99,511,17269,163,10.7
"050US41021","41021",0,349.62,8346.74,316.09,3.65,87.14,3.3,16.1
"050US41033","41033",0,222.01,6390.61,114.97,112,3224,58,21.2
"050US41035","41035",0,296.66,12111.7,254.98,121,4940,104,18.7
"050US41039","41039",0,148.08,6063.81,108.14,367,15028,268,20
"050US41043","41043",0,224.06,13028.64,91.66,176,10234,72,14.2
"050US41051","41051",0,187.7,5369.94,146.57,1077,30812,841,19.9
"050US41055","41055",0.01,349.04,8346.15,316.35,3.63,86.8,3.29,16.2
"050US41061","41061",0,228.34,8022.71,92.57,37,1300,15,17.3
"050US42005","42005",0,325.04,2573.62,157.67,134,1061,65,40.7
"050US42029","42029",0,238.02,1472.33,117.83,808,4998,400,30
"050US42035","42035",0,954.96,8483.21,437.69,240,2132,110,15
"050US42059","42059",0,368.56,1292.03,99.39,89,312,24,28
"050US42067","42067",0,203.63,2049.4,124.8,31,312,19,16.2
"050US42091","42091",0,383.61,2357.92,302.66,2052,12613,1619,25.9
"050US42111","42111",0,207.29,1429.9,0,98,676,0,34.6
"050US45005","45005",0,630.22,12399.93,425.82,37,728,25,15.1
"050US45019","45019",0,439.45,5084.55,306.03,1189,13757,828,20.9
"050US45025","45025",0,272.42,0,217.94,80,0,64,17.1
"050US45043","45043",0,561.7,10317.46,335.35,201,3692,120,24.6
"050US45063","45063",0,396.44,5600.72,365.91,753,10638,695,18
"050US45077","45077",0,298.04,5408.71,238.67,251,4555,201,28.1
"050US45091","45091",0,265.4,5431.38,210.61,465,9516,369,21.4
"050US46073","46073",0,,,,,,,12.4
"050US46093","46093",0,247.57,6536.12,163.79,45.54,1202.32,30.13,13.5
"050US46095","46095",0.33,751.65,13335.81,477.72,9.11,161.63,5.79,13.9
"050US46123","46123",0.07,751.72,13335.83,477.49,24.04,426.48,15.27,13.2
"050US47001","47001",0,612.34,10618.82,351.1,293,5081,168,50.1
"050US47003","47003",0,709.66,13714.64,436.21,218,4213,134,19.6
"050US47005","47005",0,770.91,15855.82,343.79,74,1522,33,33.7
"050US47019","47019",0,573.97,4197,302.39,205,1499,108,31.6
"050US47029","47029",0,627.43,2347.21,424.3,139,520,94,34.1
"050US47049","47049",0,475.04,9321.5,367.48,53,1040,41,33.6
"050US47063","47063",0,921.61,12130.42,256.56,370,4870,103,30.1
"050US47073","47073",0,725.96,8604.63,492.42,258,3058,175,28.4
"050US47081","47081",0,857.27,11181.19,379.65,140,1826,62,25.2
"050US47097","47097",0,869.41,10062.02,353.56,150,1736,61,20.8
"050US47121","47121",0,918.04,,332.62,69,,25,33.4
"050US47149","47149",0,419.72,6116.65,222.39,921,13422,488,20.4
"050US47173","47173",0,703.88,4627.83,80.91,87,572,10,38.6
"050US48007","48007",0,1333.42,19556.89,1182.99,195,2860,173,17.7
"050US25001","25001",0,274.38,1957.26,129.57,339.16,2419.37,160.16,32.8
"050US25013","25013",0,477.81,1977.68,230.8,1474,6101,712,25.6
"050US25025","25025",0,279.84,1040.98,190.71,1664,6190,1134,33.5
"050US26033","26033",0,495.21,12262.22,282.97,126,3120,72,16.4
"050US26053","26053",0,293.69,6545,136.35,28,624,13,23.3
"050US26063","26063",0,332.1,5570.73,208.9,62,1040,39,21.5
"050US26097","26097",0,278.16,24911.14,123.63,18,1612,8,19.5
"050US26115","26115",0,340.24,8872.99,184,331,8632,179,34.3
"050US13283","13283",0,516.67,25645.84,516.67,22,1092,22,16.6
"050US13289","13289",0,,,,,,,16.2
"050US13313","13313",0,712.4,11015.46,154.35,480,7422,104,19
"050US13317","13317",0,508.28,6796.38,435.62,30.08,402.21,25.78,18.1
"050US15001","15001",0.05,,,,,,,13.6
"050US15009","15009",0.07,,,,,,,15.2
"050US16059","16059",0,183.91,9563.22,0,8,416,0,20.5
"050US16073","16073",0.03,633.98,6494.79,352.21,45,461,25,21.1
"050US16083","16083",0,322.67,5361.34,219.57,169,2808,115,17.7
"050US16087","16087",0,488.15,14504.88,435.84,28,832,25,20.3
"050US17027","17027",0,266.54,6089.98,105,66,1508,26,17.2
"050US17031","17031",0,244.15,1503.6,198.4,8565,52747,6960,23.6
"050US17047","17047",0,360.11,9750.77,251.54,14.03,379.89,9.8,21.9
"050US49029","49029",0,583.98,6829.49,208.72,41.27,482.64,14.75,26.4
"050US49035","49035",0,292.4,3741.09,291.47,2209,28263,2202,24.5
"050US49043","49043",0,263.15,1479.32,85.35,74,416,24,22.8
"050US49049","49049",0.01,221.97,7229.26,126.84,861,28042,492,19.5
"050US51015","51015",0,317.34,4537.95,272.91,152.21,2176.58,130.9,18.1
"050US51037","51037",0,940.7,14178.6,313.57,69,1040,23,16.1
"050US51051","51051",0,1510.27,9473.13,418.18,138.25,867.17,38.28,50.2
"050US51053","51053",0,1213.62,7628.84,577.71,230.03,1445.97,109.5,18.6
"050US51069","51069",0,565.52,4103.77,268.34,313.26,2273.2,148.64,22.3
"050US51073","51073",0,382.68,6205.25,238.66,93,1508,58,18.1
"050US51085","51085",0,603.35,8324.73,225.35,415,5726,155,18.1
"050US51099","51099",0,632.18,5227.37,473.22,109.88,908.57,82.25,25
"050US51125","51125",0,555.7,7695.33,332.69,48.59,672.88,29.09,17.4
"050US51131","51131",0,1350.56,13211.98,411.04,92,900,28,18.8
"050US51137","51137",0,475.01,4312.55,233.3,106.14,963.64,52.13,20.9
"050US51145","51145",0,,,,,,,18.4
"050US51149","51149",0,,,,,,,18.2
"050US51161","51161",0,1146.45,11075.22,529.37,675.82,6528.73,312.06,21.3
"050US51177","51177",0,632.18,5227.39,473.24,553.48,4576.63,414.33,16.5
"050US51185","51185",0,1510.29,9473.1,418.2,387.36,2429.66,107.26,39.3
"050US51199","51199",0,454.48,4182.46,187.2,200.54,1845.51,82.6,13.1
"050US53005","53005",0,468.09,9313.9,102.87,587,11680,129,16.1
"050US53007","53007",0,467.47,9631.39,227.16,221.02,4553.72,107.4,16.9
"050US53009","53009",0.03,380.8,9900.85,222.91,164,4264,96,25.9
"050US53015","53015",0,448,12493.07,274.19,299,8338,183,24.5
"050US53025","53025",0,364.54,8464.03,276.37,215,4992,163,16.8
"050US53031","53031",0.01,282.5,5814.84,217.76,48,988,37,23.5
"050US53037","53037",0,306.4,6920.24,0,99,2236,0,15.5
"050US53043","53043",0.01,363.22,9443.62,148.59,22,572,9,20.2
"050US12077","12077",0,870.6,13315.12,648.69,51,780,38,18.9
"050US05061","05061",0,605.16,12202.05,358.16,49,988,29,23.4
"050US05093","05093",0,640,14318.14,394.42,172,3848,106,18.4
"050US05095","05095",0,858.78,13645.04,667.94,36,572,28,17
"050US05099","05099",0,197.63,8221.34,79.05,10,416,4,16.8
"050US05103","05103",0,923.46,1067.1,601.96,135,156,88,14.9
"050US05109","05109",0,358,2326.97,626.49,24,156,42,20.7
"050US05117","05117",0,443.91,5246.17,322.84,22,260,16,17
"050US05133","05133",0,387.63,5407.96,198.54,41,572,21,23.6
"050US05147","05147",0,508.26,9250.32,355.78,20,364,14,18.5
"050US06045","06045",0.01,567.9,9095.85,380.48,303,4853,203,28.6
"050US06051","06051",0,273.11,4794.66,192.19,27,474,19,23.4
"050US24011","24011",0,333.33,4652.58,117.37,71,991,25,30.5
"050US24033","24033",0,146.84,1782.29,116.92,913,11082,727,16.4
"050US24043","24043",0,322.12,2102.44,218.83,315,2056,214,32.2
"050US25007","25007",0,317.37,10193.22,74.68,34,1092,8,23.7
"050US25017","25017",0,102.38,534.77,50.01,1128,5892,551,22.9
"050US26041","26041",0,346.2,13441.65,138.48,75,2912,30,18.2
"050US26099","26099",0,208.94,2949.82,145.43,1204,16998,838,44
"050US26103","26103",0,228.44,3881.3,113.09,101,1716,50,16.7
"050US26135","26135",0,651.78,0,58.21,30.79,0,2.75,25.5
"050US26147","26147",0,470.37,5027.64,259.92,485,5184,268,37.5
"050US26163","26163",0,162.59,2367.88,66.34,1865,27161,761,42.2
"050US27023","27023",0,169.78,2942.84,113.19,12,208,8,11.5
"050US27053","27053",0,137.64,4410.86,90.93,1164,37302,769,17.1
"050US27077","27077",0.1,264.55,6878.31,132.28,6,156,3,18.9
"050US27091","27091",0,161.58,7517.65,119.06,19,884,14,13.2
"050US27129","27129",0,758.86,9400.84,317.14,67,830,28,12.5
"050US27139","27139",0.01,126.03,3760.18,52.68,122,3640,51,9.4
"050US27163","27163",0,119.73,4669.29,87.4,200,7800,146,10.9
"050US28007","28007",0,198.34,9376.13,153.26,22,1040,17,13.6
"050US28033","28033",0,294.81,7577.56,272.07,350,8996,323,17.7
"050US28055","28055",0,8520.48,40735.26,8412.59,85.29,407.76,84.21,13.9
"050US28075","28075",0,643.11,9003.59,554.48,312,4368,269,11.6
"050US28143","28143",0,1130.12,83252.24,957.46,72,5304,61,16.8
"050US28157","28157",0,311.9,0,225.26,18,0,13,19.5
"050US28163","28163",0,2039.98,3244.49,102.51,398,633,20,12.8
"050US29023","29023",0,276.58,8274.61,227.32,73,2184,60,27.1
"050US29029","29029",0,413.99,8295.04,0,109,2184,0,21.3
"050US29031","29031",0,531.76,6856.39,457.74,273,3520,235,16.2
"050US29033","29033",0,227.7,986.72,132.83,12,52,7,21.4
"050US17075","17075",0,111.47,9457.32,52.8,19,1612,9,20.1
"050US17129","17129",0,194.5,6742.74,155.6,15,520,12,18.4
"050US17161","17161",0,259.17,7811.76,208.22,234,7053,188,14.2
"050US17175","17175",0,181.1,1569.57,181.1,6,52,6,17.9
"050US17185","17185",0,183.43,5869.9,155.21,13,416,11,19.4
"050US18009","18009",0,1104.45,8726.48,204.53,81,640,15,32.3
"050US18035","18035",0,381.68,6946.65,427.49,300,5460,336,38
"050US18067","18067",0,846.94,8843.03,682.64,433,4521,349,39.1
"050US18083","18083",0,771.6,3253.25,542.21,185,780,130,17.8
"050US18159","18159",0,305.01,3828.36,126.21,29,364,12,27.7
"050US18175","18175",0,418.36,6091.37,373.74,75,1092,67,26.9
"050US49025","49025",0,3762.33,17894.01,114.71,164,780,5,26.3
"050US05003","05003",0,904.32,2099.31,282.6,112,260,35,20.1
"050US05007","05007",0,348.84,9768.7,287.31,601,16830,495,14.3
"050US05013","05013",0,605.88,1575.28,90.88,20,52,3,16.8
"050US05045","05045",0,229.5,5044.3,92.27,194,4264,78,15
"050US13051","13051",0,919.42,8193.22,759.9,1781,15871,1472,13.5
"050US13077","13077",0,614.05,6537.18,139.27,582,6196,132,16.2
"050US13123","13123",0,560.69,13720.32,544.2,102,2496,99,25.8
"050US13133","13133",0,598.74,0,0,57,0,0,16
"050US13137","13137",0,521.24,3872.07,269.48,147,1092,76,17.9
"050US13139","13139",0,771.64,6710.16,663.3,990,8609,851,17.7
"050US13143","13143",0,486.09,11943.81,389.94,91,2236,73,26.7
"050US13157","13157",0,605.91,8473.53,341.97,264,3692,149,21.2
"050US13171","13171",0,620.46,22924.32,530.66,76,2808,65,18.7
"050US13181","13181",0,1211.11,0,1044.06,58,0,50,18.7
"050US13185","13185",0,781.14,12572.53,755.1,609.92,9816.76,589.59,10.1
"050US13195","13195",0,473.43,8298.31,143.62,89,1560,27,22.6
"050US13213","13213",0,405.58,16470.32,258.8,105,4264,67,26.2
"050US13217","13217",0,682.21,3151.69,238.21,484,2236,169,15.5
"050US13237","13237",0,548.05,4013.89,347.36,71,520,45,16
"050US13245","13245",0,856.91,7853.37,646.19,1159,10622,874,24.5
"050US13251","13251",0,2058.99,21524.76,389.54,185,1934,35,14.4
"050US13269","13269",0,845.18,0,960.43,44,0,50,16.7
"050US13279","13279",0,548.29,4073.03,445.86,91,676,74,16.8
"050US23023","23023",0,357.94,5218.52,211.95,79.46,1158.46,47.05,18.4
"050US23031","23031",0,163.97,3223.44,107.3,217,4266,142,37.8
"050US24001","24001",0,326.05,3656.9,155.57,153,1716,73,41.3
"050US24005","24005",0,223.47,2034.15,138.19,1208,10996,747,49.2
"050US24017","24017",0,344.38,2681.37,138.12,374,2912,150,23.7
"050US24021","24021",0,210.83,1725.34,142.34,354,2897,239,28.6
"050US24031","24031",0,88.41,1122.31,60.2,608,7718,414,12
"050US24045","24045",0,535.43,10179.07,219.78,363,6901,149,27.3
"050US28149","28149",0,390.23,0,253.49,117,0,76,11.6
"050US28151","28151",0,1463.18,22722.13,339.24,427,6631,99,11.5
"050US29041","29041",0,439,2402.96,231.05,19,104,10,20.3
"050US29069","29069",0,852.63,16304.53,825.13,155,2964,150,25
"050US29087","29087",0,156.13,8196.72,156.13,4,210,4,15.9
"050US29113","29113",0,541.68,755.65,522.72,200,279,193,23.9
"050US29159","29159",0,533.92,13784.86,395.77,143,3692,106,15.3
"050US29183","29183",0,176.31,2858.53,149.42,459,7442,389,23
"050US29195","29195",0,577.28,12865.1,453.58,84,1872,66,19.6
"050US29197","29197",0,111.48,1932.37,111.48,3,52,3,16.7
"050US29201","29201",0,387.76,0,208.47,93,0,50,22.2
"050US30001","30001",0,131.34,5976.03,32.84,8,364,2,21.6
"050US30013","30013",0,869.4,9252.71,318.45,445,4736,163,16.4
"050US30027","30027",0,197.74,5141.52,61.79,13.12,341.14,4.1,18.8
"050US30031","30031",0,174.66,3302.8,70.84,134.35,2540.48,54.49,12
"050US30045","30045",0,197.9,5141.86,62.17,2.26,58.72,0.71,18.1
"050US30049","30049",0,163.72,2517.99,78.4,71,1092,34,16.8
"050US30055","30055",0.01,,,,,,,18.7
"050US30059","30059",0,693.45,16901.79,86.31,6.99,170.37,0.87,17.7
"050US30069","30069",0,197.45,5140.13,60.51,0.62,16.14,0.19,18.8
"050US30073","30073",0.15,167.83,13090.91,27.97,6,468,1,20
"050US30083","30083",0,182.97,5123.15,351.86,13,364,25,18.8
"050US30099","30099",0,,,,,,,19.6
"050US31103","31103",0,46.19,0,0,0.2,0,0,13.1
"050US31151","31151",0,833.06,11814.35,530.13,77,1092,49,11.8
"050US32001","32001",0.02,321.33,11487.48,160.66,48,1716,24,29.3
"050US32003","32003",0.02,387.79,8077.67,222.78,5591,116461,3212,21.7
"050US32015","32015",0,285.96,16356.88,142.98,10,572,5,27.4
"050US33007","33007",0,188.94,2326.97,69.61,38,468,14,25.2
"050US33015","33015",0,107.94,2004.27,58.35,222,4122,120,29
"050US33017","33017",0,462.59,4612.7,347.77,419,4178,315,34.2
"050US34001","34001",0,378.17,5787.08,363.14,654,10008,628,45.5
"050US34005","34005",0,178.33,2080.25,153.24,526,6136,452,35.1
"050US34015","34015",0,184.63,2359.97,0,358,4576,0,45.6
"050US34019","34019",0,94.93,624.86,60.08,79,520,50,16.8
"050US34021","34021",0,256.27,2224.11,153.44,638,5537,382,23.9
"050US34025","34025",0,168.34,2072.43,120.87,688,8470,494,28.9
"050US34029","34029",0,157.11,2042.69,95.2,538,6995,326,34
"050US34035","34035",0,97.57,1973.04,66.85,216,4368,148,17.3
"050US21229","21229",0,1472.82,13276.18,509.46,110.55,996.51,38.24,25.9
"050US21231","21231",0,1700.68,19294.99,432.9,220,2496,56,31.9
"050US22035","22035",0,24304.35,448521.74,10369.57,1118,20632,477,16.1
"050US22045","22045",0,903,6751.82,587.49,415,3103,270,16.6
"050US22053","22053",0,376.23,6029.79,335.55,74,1186,66,24.8
"050US22055","22055",0,487.89,7940.27,317.68,794,12922,517,20.2
"050US06055","06055",0,220.23,5313.07,144.97,199,4801,131,13.8
"050US06059","06059",0,294.32,3665.55,156.88,6311,78599,3364,12
"050US06069","06069",0,326.6,7835.9,80.39,130,3119,32,14.5
"050US06073","06073",0.05,308,4018.71,132.04,6972,90969,2989,14.7
"050US06079","06079",0,307.59,6101.97,171.24,573,11367,319,16.6
"050US06083","06083",0,404.07,5502.96,290.22,1196,16288,859,15.8
"050US06097","06097",0,333.39,5436.98,182.18,1087,17727,594,15.4
"050US06101","06101",0,392.19,7118.48,398.75,239,4338,243,15.6
"050US06107","06107",0.02,545.63,6898.7,332.31,1591,20116,969,9.9
"050US06113","06113",0,252.74,5094.48,190.86,388,7821,293,13.6
"050US08019","08019",0,725.64,24085.22,524.93,47,1560,34,20.1
"050US08023","08023",0,694.12,9625.17,185.1,15,208,4,34.7
"050US08031","08031",0,440.78,7209.62,294.71,2221,36328,1485,22.8
"050US08037","08037",0,205.7,6417.94,107.99,80,2496,42,15
"050US08055","08055",0,787.83,24015.21,353.16,29,884,13,36
"050US01049","01049",0,522,5428.82,439.81,235,2444,198,27.6
"050US01063","01063",0,119.19,11362.73,377.43,6,572,19,16.3
"050US01087","01087",0,79.78,5808.2,319.13,10,728,40,11.4
"050US01091","01091",0,507.45,4758.34,399.3,61,572,48,15.5
"050US01095","01095",0.07,516.98,17093.84,335.7,308,10184,200,16.4
"050US01101","01101",0,428.22,7960.01,316.31,639,11878,472,8.4
"050US01107","01107",0,1439.39,13787.88,833.33,190,1820,110,17
"050US01115","01115",0,395.83,9514.09,293.8,225,5408,167,27.6
"050US01119","01119",0,387.32,2441.31,58.69,33,208,5,17.4
"050US01131","01131",0,784.67,0,0,52,0,0,15
"050US02090","02090",0,,,,,,,17.2
"050US02158","02158",0.02,,,,,,,
"050US02240","02240",0.02,,,,,,,20.4
"050US04005","04005",0.38,457.82,12799.82,382.52,456,12749,381,20.3
"050US04009","04009",0.37,464.84,1524.35,79.57,111,364,19,23.1
"050US04013","04013",0.05,273.87,3481.38,208.07,7717,98098,5863,22.4
"050US54001","54001",0,675.2,4796.24,297,71.18,505.62,31.31,26.1
"050US54005","54005",0,879.82,6259.81,295.24,124.89,888.58,41.91,67.1
"050US54021","54021",0,488.83,4835.43,334.38,28.01,277.07,19.16,34.2
"050US54039","54039",0,396.72,5393.82,273.68,460.33,6258.61,317.56,63.6
"050US54045","54045",0,879.82,6259.79,295.27,184.71,1314.18,61.99,83.7
"050US54047","54047",0,995.89,3179.87,0,114,364,0,74.5
"050US54063","54063",0,346.61,5520.11,202.45,27.41,436.53,16.01,33.2
"050US54067","54067",0,488.9,4835.45,334.37,75.11,742.87,51.37,35.7
"050US54087","54087",0,488.95,4835.47,334.37,42.26,417.93,28.9,31.3
"050US54107","54107",0,285.4,2683.47,181.73,152.16,1430.69,96.89,25.2
"050US55003","55003",0.18,573.42,11714.11,286.71,56,1144,28,22.4
"050US55043","55043",0,155.08,3499.43,11.7,53,1196,4,11.9
"050US55113","55113",0.09,763.92,21766.43,136.04,73,2080,13,20.1
"050US56029","56029",0,335.61,7394.77,159.27,59,1300,28,18.3
"050US12086","12086",0,298.68,3670.25,150.86,5510,67709,2783,11.7
"050US12093","12093",0,946.64,17279.09,502.3,245,4472,130,27
"050US12097","12097",0,365.65,6896.05,310.99,863,16276,734,18.7
"050US13021","13021",0,773.21,7211.86,714.05,758,7070,700,14.4
"050US13029","13029",0,206.79,0,136.48,50,0,33,14.6
