"HEROP_ID","FIPS","GEOID","OpRxRt","SviTh1","SviTh2","SviTh3","SviTh4","SviSmryRnk"
"050US21151","21151",21151,30.8,0.4843,0.1005,0.328,0.5982,0.3843
"050US21153","21153",21153,60.7,0.8396,0.6872,0.0057,0.8062,0.7595
"050US21155","21155",21155,42.4,0.6949,0.8791,0.3697,0.7957,0.7859
"050US21157","21157",21157,24.8,0.1833,0.3163,0.0191,0.3175,0.1699
"050US21159","21159",21159,72.7,0.7079,0.1537,0.3592,0.9618,0.6869
"050US21161","21161",21161,57.9,0.6042,0.8304,0.3535,0.5743,0.6542
"050US21163","21163",21163,7.7,0.1839,0.2272,0.335,0.2084,0.1559
"050US21165","21165",21165,16.1,0.5469,0.6907,0.0191,0.7136,0.5676
"050US21167","21167",21167,14.3,0.2774,0.2323,0.2781,0.126,0.1591
"050US21169","21169",21169,18,0.6217,0.4108,0.0627,0.7194,0.5453
"050US21171","21171",21171,27.1,0.581,0.9112,0.1409,0.777,0.714
"050US21173","21173",21173,60.8,0.6936,0.7,0.1753,0.4617,0.5896
"050US21175","21175",21175,37.7,0.5845,0.2256,0.1985,0.9297,0.5918
"050US21177","21177",21177,42.8,0.5307,0.2584,0.182,0.3325,0.3535
"050US21179","21179",21179,62.8,0.1359,0.3532,0.2879,0.0496,0.0888
"050US21181","21181",21181,1.6,0.6001,0.1868,0.0229,0.5345,0.4111
"050US21183","21183",21183,84.3,0.4158,0.9252,0.1225,0.1817,0.4251
"050US21185","21185",21185,13.4,0.0181,0.1702,0.3723,0.112,0.0398
"050US21187","21187",21187,5.5,0.5507,0.3058,0.0932,0.133,0.2711
"050US21189","21189",21189,181.2,0.7082,0.2246,0.2323,0.5371,0.5078
"050US21191","21191",21191,20.9,0.6252,0.3662,0.1225,0.6351,0.5221
"050US21193","21193",21193,270,0.7566,0.7343,0.0932,0.6767,0.6901
"050US21195","21195",21195,143.1,0.8673,0.5272,0.0229,0.8489,0.7506
"050US21197","21197",21197,56.7,0.867,0.5651,0.0757,0.938,0.7992
"050US21199","21199",21199,48.8,0.7483,0.8886,0.1339,0.3735,0.6456
"050US21201","21201",21201,-9,0.7251,0.5339,0.0115,0.6246,0.587
"050US21203","21203",21203,60.7,0.6389,0.4178,0.0099,0.6621,0.5291
"050US21205","21205",21205,48.9,0.6927,0.014,0.0932,0.9586,0.5065
"050US21207","21207",21207,37.2,0.6812,0.938,0.1572,0.2552,0.6029
"050US21209","21209",21209,36,0.0544,0.5501,0.4018,0.2552,0.1572
"050US21211","21211",21211,24.8,0.2564,0.3789,0.5383,0.3007,0.2892
"050US21213","21213",21213,21.6,0.4779,0.0372,0.4314,0.2205,0.2259
"050US21215","21215",21215,6.1,0.1448,0.069,0.1276,0.0347,0.0356
"050US21217","21217",21217,90.7,0.2911,0.5654,0.3086,0.3789,0.3395
"050US21219","21219",21219,13.4,0.7572,0.7455,0.4273,0.8533,0.7986
"050US21221","21221",21221,20.4,0.685,0.7846,0.377,0.5352,0.6672
"050US21223","21223",21223,27.3,0.419,0.3805,0.2062,0.4232,0.3633
"050US21225","21225",21225,29.4,0.2794,0.1829,0.3649,0.3468,0.2424
"050US21227","21227",21227,82.7,0.6265,0.6029,0.5819,0.9415,0.7731
"050US21229","21229",21229,10.2,0.3735,0.6373,0.3592,0.3818,0.4184
"050US21231","21231",21231,93,0.7941,0.9255,0.1696,0.3128,0.6812
"050US21233","21233",21233,33.5,0.5317,0.9704,0.3484,0.5702,0.706
"050US21235","21235",21235,125.9,0.8918,0.5027,0.0407,0.9831,0.8365
"050US21237","21237",21237,69.2,0.902,0.4728,6e-04,0.8995,0.776
"050US21239","21239",21239,25,0.1085,0.6659,0.4085,0.1378,0.1801
"050US22001","22001",22001,26.7,0.8867,0.8781,0.5759,0.7935,0.8832
"050US22003","22003",22003,40.1,0.7525,0.9354,0.6647,0.944,0.903
"050US22005","22005",22005,32.4,0.2259,0.6717,0.7105,0.3274,0.384
"050US22007","22007",22007,17.7,0.7719,0.5854,0.7226,0.5635,0.7296
"050US22009","22009",22009,31.6,0.9545,0.9383,0.7299,0.9084,0.9682
"050US22011","22011",22011,30.7,0.4744,0.5377,0.5415,0.6131,0.5498
"050US22013","22013",22013,5.7,0.8944,0.9612,0.8492,0.9695,0.9755
"050US22015","22015",22015,60.5,0.721,0.7381,0.7359,0.7019,0.7773
"050US22017","22017",22017,141.1,0.9033,0.8202,0.9017,0.8963,0.9329
"050US22019","22019",22019,57.3,0.616,0.5673,0.7105,0.7693,0.7149
"050US22021","22021",22021,37.8,0.8568,0.6777,0.5775,0.986,0.9052
"050US22023","22023",22023,5.2,0.2644,0.5415,0.377,0.2899,0.2984
"050US22025","22025",22025,16,0.8374,0.2911,0.7121,0.9876,0.8581
"050US22027","22027",22027,73.7,0.7636,0.2876,0.8899,0.9395,0.8069
"050US22029","22029",22029,125.2,0.9561,0.9924,0.8088,0.9577,0.9949
"050US22031","22031",22031,12.8,0.7397,0.8988,0.7929,0.5784,0.8101
"050US22033","22033",22033,86.7,0.7903,0.6347,0.9017,0.8546,0.846
"050US22035","22035",22035,73,0.9469,0.4897,0.9672,0.7496,0.8781
"050US22037","22037",22037,13.8,0.4741,0.056,0.8403,0.9609,0.5937
"050US22039","22039",22039,98.3,0.9841,0.9955,0.7261,0.9895,0.999
"050US22041","22041",22041,61.7,0.9122,0.7525,0.7178,0.4337,0.8053
"050US22043","22043",22043,6.1,0.6163,0.5908,0.6045,0.8231,0.7219
"050US22045","22045",22045,88.9,0.8409,0.9351,0.8059,0.9115,0.936
"050US22047","22047",22047,8.5,0.7308,0.7222,0.8842,0.8953,0.8501
"050US22049","22049",22049,16.6,0.6192,0.9173,0.7003,0.8524,0.8301
"050US22051","22051",22051,88.5,0.8288,0.8559,0.8673,0.5148,0.8295
"050US22053","22053",22053,29,0.5113,0.7079,0.5759,0.4203,0.5549
"050US22055","22055",22055,81.4,0.6344,0.5205,0.7321,0.8285,0.735
"050US22057","22057",22057,40.4,0.6815,0.5609,0.5915,0.8384,0.7416
"050US22059","22059",22059,56.3,0.3274,0.4547,0.5326,0.6456,0.4648
"050US22061","22061",22061,28,0.7544,0.1712,0.8524,0.9507,0.7786
"050US22063","22063",22063,15.4,0.3344,0.6933,0.4378,0.5135,0.4709
"050US22065","22065",22065,8.8,0.9663,0.964,0.9459,1,1
"050US22067","22067",22067,42.7,0.9488,0.7601,0.8804,0.9354,0.9558
"050US22069","22069",22069,26.6,0.9017,0.4668,0.8661,0.9924,0.9281
"050US22071","22071",22071,78.5,0.9115,0.3595,0.9567,0.7381,0.8381
"050US22073","22073",22073,80.8,0.882,0.5682,0.8116,0.9303,0.8845
"050US22075","22075",22075,18.1,0.4092,0.7197,0.7626,0.7451,0.651
"050US22077","22077",22077,23.5,0.8428,0.7521,0.7859,0.2138,0.7127
"050US22079","22079",22079,96.9,0.7744,0.9189,0.776,0.922,0.9071
"050US22081","22081",22081,57,0.6742,0.7929,0.8225,0.3105,0.6662
"050US22083","22083",22083,92.6,0.8737,0.5097,0.7751,0.9058,0.8632
"050US22085","22085",22085,20,0.8724,0.973,0.7121,0.5673,0.8848
"050US22087","22087",22087,23.1,0.9392,0.9516,0.7859,0.5173,0.9026
"050US22089","22089",22089,8.5,0.3624,0.8244,0.7308,0.161,0.4451
"050US22091","22091",22091,25,0.8021,0.9812,0.8953,0.8746,0.9478
"050US22093","22093",22093,66,0.2189,0.2956,0.8762,0.2164,0.2701
"050US22095","22095",22095,26.6,0.7556,0.8209,0.9567,0.2284,0.7152
"050US22097","22097",22097,78.4,0.9453,0.7531,0.8482,0.8505,0.9262
"050US22099","22099",22099,14.7,0.7219,0.6612,0.7321,0.5078,0.7041
"050US22101","22101",22101,31.9,0.8425,0.9469,0.8212,0.7719,0.9109
"050US22103","22103",22103,88.6,0.4537,0.8648,0.5953,0.1699,0.4868
"050US22105","22105",22105,40.3,0.7992,0.8963,0.7626,0.7397,0.8651
"050US22107","22107",22107,24.1,0.9497,0.3471,0.9122,0.7111,0.8454
"050US22109","22109",22109,66,0.6452,0.7607,0.7156,0.8075,0.7821
"050US22111","22111",22111,36.3,0.798,0.8711,0.6742,0.8451,0.8724
"050US22113","22113",22113,19.4,0.7006,0.8915,0.5711,0.6923,0.7875
"050US22115","22115",22115,43.2,0.7343,0.8412,0.6685,0.8088,0.832
"050US22117","22117",22117,36.6,0.9383,0.9771,0.7308,0.9526,0.9822
"050US22119","22119",22119,46.3,0.8476,0.7047,0.7617,0.8966,0.8775
"050US22121","22121",22121,31.4,0.4811,0.2704,0.8403,0.8721,0.6341
"050US22123","22123",22123,16,0.6093,0.8241,0.5383,0.4149,0.6325
"050US22125","22125",22125,12.9,0.4531,0.0722,0.8591,0.6729,0.4668
"050US22127","22127",22127,30.5,0.5886,0.797,0.7245,0.7235,0.7401
"050US23001","23001",23001,36.2,0.4725,0.5173,0.3166,0.8715,0.6007
"050US23003","23003",23003,48.6,0.636,0.6771,0.1409,0.7677,0.6545
"050US23005","23005",23005,40.2,0.1063,0.0401,0.3563,0.5721,0.1413
"050US23007","23007",23007,26.3,0.3993,0.315,0.0821,0.8215,0.4569
"050US23009","23009",23009,34.8,0.3608,0.0891,0.119,0.3955,0.2183
"050US23011","23011",23011,54.3,0.2946,0.2934,0.1276,0.7082,0.357
"050US23013","23013",23013,26.2,0.2759,0.0834,0.0757,0.3777,0.1724
"050US23015","23015",23015,29.4,0.2065,0.132,0.1457,0.1578,0.1094
"050US23017","23017",23017,20.7,0.6465,0.0942,0.1276,0.3595,0.3452
"050US23019","23019",23019,38.2,0.398,0.1365,0.1928,0.8699,0.4416
"050US23021","23021",23021,21.7,0.5749,0.4524,0.1654,0.4963,0.4804
"050US23023","23023",23023,24.2,0.2972,0.0519,0.1276,0.1273,0.1015
"050US23025","23025",23025,23,0.5361,0.1228,0.0544,0.3856,0.3
"050US23027","23027",23027,25.6,0.4578,0.2647,0.1339,0.2908,0.2902
"050US23029","23029",23029,29.8,0.7751,0.6147,0.3563,0.5498,0.6694
"050US23031","23031",23031,25.9,0.1626,0.1174,0.2214,0.2879,0.1304
"050US24001","24001",24001,81,0.532,0.3917,0.3847,0.7302,0.5552
"050US24003","24003",24003,35.1,0.0773,0.2027,0.7286,0.2962,0.1639
"050US24005","24005",24005,33.9,0.3653,0.5103,0.8428,0.6748,0.5571
"050US24009","24009",24009,41.3,0.0095,0.0261,0.5978,0.0159,0.0057
"050US24011","24011",24011,10.2,0.7318,0.868,0.6277,0.5218,0.7579
"050US24013","24013",24013,31.2,0.0153,0.0662,0.3824,0.1285,0.0277
"050US24015","24015",24015,14.5,0.2991,0.2539,0.4839,0.4661,0.322
"050US24017","24017",24017,32.8,0.0951,0.3894,0.9424,0.1028,0.174
"050US24019","24019",24019,25.9,0.6809,0.9513,0.7655,0.4766,0.7824
"050US24021","24021",24021,51.2,0.063,0.2504,0.6726,0.1763,0.1234
"050US24023","24023",24023,35.7,0.2389,0.448,0.0299,0.4356,0.2564
"050US24025","24025",24025,30,0.0531,0.1355,0.6233,0.1397,0.0789
"050US24027","24027",24027,25.5,0.027,0.4769,0.8785,0.1689,0.1483
"050US24029","24029",24029,57.2,0.3003,0.5931,0.5778,0.4674,0.4353
"050US24031","24031",24031,23.7,0.2711,0.4388,0.9122,0.623,0.4893
"050US24033","24033",24033,19,0.7159,0.5116,0.9914,0.8676,0.8161
"050US24035","24035",24035,25.1,0.1215,0.112,0.4496,0.0188,0.043
"050US24037","24037",24037,29.2,0.0945,0.4057,0.6449,0.4244,0.2466
"050US24039","24039",24039,5.8,0.797,0.4639,0.861,0.987,0.8794
"050US24041","24041",24041,101.4,0.1852,0.7935,0.5854,0.2316,0.3338
"050US24043","24043",24043,76.3,0.4788,0.5867,0.5867,0.7846,0.6325
"050US24045","24045",24045,58,0.7178,0.5829,0.7735,0.8438,0.7916
"050US24047","24047",24047,22.9,0.3933,0.3697,0.5437,0.4798,0.4305
"050US24510","24510",24510,67.1,0.811,0.6169,0.9698,0.8466,0.8565
"050US25001","25001",25001,26.9,0.1537,0.3003,0.3917,0.1107,0.1279
"050US25003","25003",25003,34.9,0.3242,0.4311,0.3939,0.6061,0.4235
"050US25005","25005",25005,36.5,0.5148,0.6332,0.5558,0.699,0.6227
"050US25007","25007",25007,13.9,0.3821,0.2704,0.5094,0.0064,0.133
"050US25009","25009",25009,23.2,0.3869,0.5584,0.7038,0.8024,0.6055
"050US25011","25011",25011,23.6,0.3742,0.5619,0.3248,0.5037,0.4375
"050US25013","25013",25013,40.4,0.6637,0.8638,0.7798,0.776,0.8177
"050US25015","25015",25015,30.7,0.2463,0.0582,0.4763,0.664,0.2708
"050US25017","25017",25017,21.5,0.1219,0.062,0.6885,0.8282,0.2854
"050US25019","25019",25019,9.7,0.1728,0.0442,0.6548,0.1199,0.1031
"050US25021","25021",25021,23.7,0.1378,0.126,0.6487,0.741,0.2959
"050US25023","25023",25023,24.7,0.1992,0.3605,0.5597,0.4715,0.3064
"050US25025","25025",25025,63,0.6853,0.1982,0.8988,0.978,0.7849
"050US25027","25027",25027,29.1,0.3373,0.406,0.6268,0.7423,0.51
"050US26001","26001",26001,27.5,0.4203,0.2234,0.1094,0.0274,0.1298
"050US26003","26003",26003,66,0.209,0.1075,0.4948,0.6866,0.2908
"050US26005","26005",26005,12.8,0.1225,0.3694,0.3977,0.2278,0.1677
"050US26007","26007",26007,51.8,0.4951,0.4617,0.0881,0.4563,0.4165
"050US26009","26009",26009,36.8,0.1479,0.0904,0.1339,0.0977,0.0566
"050US26011","26011",26011,24.8,0.4696,0.5052,0.1276,0.3306,0.377
"050US26013","26013",26013,24.2,0.2975,0.202,0.6402,0.7006,0.4178
"050US26015","26015",26015,19.9,0.1604,0.1206,0.1753,0.0865,0.0668
"050US26017","26017",26017,50.9,0.371,0.3048,0.3248,0.2978,0.294
"050US26019","26019",26019,31.9,0.2456,0.0547,0.1861,0.1056,0.0818
"050US26021","26021",26021,37.8,0.6179,0.5743,0.6223,0.5737,0.6338
"050US26023","26023",26023,28.6,0.5883,0.6949,0.3248,0.8921,0.7181
"050US26025","26025",26025,49.8,0.5982,0.678,0.5867,0.6888,0.6815
"050US26027","26027",26027,10,0.3554,0.2097,0.4356,0.1324,0.2122
"050US26029","26029",26029,28.5,0.1759,0.2542,0.1753,0.2418,0.1518
"050US26031","26031",26031,37.3,0.4995,0.2281,0.2781,0.139,0.2599
"050US26033","26033",26033,34.1,0.5574,0.1769,0.6971,0.9112,0.6373
"050US26035","26035",26035,38.1,0.9068,0.5527,0.1094,0.5339,0.693
"050US26037","26037",26037,20.7,0.0554,0.1136,0.3388,0.0802,0.0414
"050US26039","26039",26039,69.8,0.5157,0.4276,0.182,0.2739,0.3707
"050US26041","26041",26041,47.5,0.3506,0.2402,0.2536,0.5463,0.335
"050US26043","26043",26043,34.7,0.0576,0.1798,0.1225,0.3589,0.0945
"050US26045","26045",26045,27.6,0.1244,0.265,0.503,0.2886,0.1782
"050US26047","26047",26047,94.2,0.1406,0.0706,0.3118,0.2994,0.1149
"050US26049","26049",26049,69.8,0.6424,0.7369,0.6513,0.4683,0.6573
"050US26051","26051",26051,26.3,0.7133,0.4349,0.0821,0.4687,0.5202
"050US26053","26053",26053,61.1,0.3178,0.1686,0.2587,0.3506,0.2418
"050US26055","26055",26055,76.6,0.1737,0.0856,0.2214,0.6227,0.2033
"050US26057","26057",26057,25.2,0.3509,0.1839,0.4356,0.7251,0.4171
"050US26059","26059",26059,29.1,0.4703,0.322,0.1225,0.7751,0.483
"050US26061","26061",26061,30.3,0.5259,0.0216,0.2444,0.8778,0.4213
"050US26063","26063",26063,33.5,0.3703,0.2227,0.0757,0.2014,0.2046
"050US26065","26065",26065,73,0.5326,0.1282,0.6911,0.8543,0.5759
"050US26067","26067",26067,27.4,0.294,0.0786,0.4085,0.7378,0.3296
"050US26069","26069",26069,45.3,0.6682,0.3987,0.1985,0.2444,0.4362
"050US26071","26071",26071,40.4,0.3493,0.4308,0.1457,0.4213,0.3239
"050US26073","26073",26073,33.8,0.7881,0.0153,0.4445,0.8883,0.5711
"050US26075","26075",26075,33.7,0.4279,0.3535,0.4725,0.706,0.5014
"050US26077","26077",26077,65.8,0.4098,0.1486,0.5927,0.6109,0.4257
"050US26079","26079",26079,26.2,0.5332,0.1966,0.1861,0.2561,0.3035
"050US26081","26081",26081,55.5,0.2587,0.4674,0.6437,0.6239,0.4464
"050US26083","26083",26083,-9,0.1098,0.0929,0.0229,0.0029,0.0076
"050US26085","26085",26085,10.2,0.9259,0.3118,0.5119,0.5342,0.721
"050US26087","26087",26087,30.7,0.2507,0.2644,0.2733,0.2571,0.2065
"050US26089","26089",26089,11,0.0328,0.0687,0.3016,0.0229,0.0118
"050US26091","26091",26091,32.7,0.4171,0.3662,0.4165,0.5441,0.4403
"050US26093","26093",26093,22.3,0.0318,0.0162,0.1339,0.049,0.0041
"050US26095","26095",26095,38.6,0.5005,0.5698,0.5218,0.5037,0.5313
"050US26097","26097",26097,39.3,0.6029,0.448,0.6437,0.6465,0.6211
"050US26099","26099",26099,48.2,0.4127,0.4095,0.5867,0.3353,0.4079
"050US26101","26101",26101,53.8,0.3961,0.2724,0.3592,0.4438,0.3583
"050US26103","26103",26103,53.3,0.3277,0.0353,0.2323,0.5571,0.2291
"050US26105","26105",26105,43,0.3598,0.3032,0.2816,0.5756,0.3812
"050US26107","26107",26107,66.9,0.6141,0.2418,0.2816,0.9122,0.6102
"050US26109","26109",26109,11.4,0.181,0.1565,0.2062,0.3194,0.1553
"050US26111","26111",26111,46.4,0.1473,0.1257,0.2854,0.4413,0.1683
"050US26113","26113",26113,7.8,0.6246,0.5663,0.2062,0.2991,0.4757
"050US26115","26115",26115,41.1,0.2771,0.1066,0.2914,0.2046,0.1588
"050US26117","26117",26117,42.6,0.4722,0.1833,0.335,0.7273,0.4607
"050US26119","26119",26119,20,0.7518,0.3977,0.0627,0.1957,0.4311
"050US26121","26121",26121,61.5,0.5091,0.4798,0.6029,0.7945,0.63
"050US26123","26123",26123,37.7,0.5367,0.6974,0.3322,0.4868,0.5463
"050US26125","26125",26125,65.4,0.1298,0.1225,0.6656,0.2119,0.1435
"050US26127","26127",26127,36.4,0.5212,0.7051,0.5218,0.6443,0.6252
"050US26129","26129",26129,57.8,0.6503,0.4919,0.1152,0.3681,0.4766
"050US26131","26131",26131,42.2,0.2899,0.2033,0.1037,0.0939,0.1269
"050US26133","26133",26133,15.6,0.6608,0.6115,0.182,0.5924,0.5924
"050US26135","26135",26135,10,0.8801,0.5482,0.0932,0.2778,0.5797
"050US26137","26137",26137,103.7,0.3322,0.5692,0.0983,0.2339,0.2759
"050US26139","26139",26139,27.3,0.0544,0.119,0.4814,0.4801,0.1371
"050US26141","26141",26141,20.3,0.356,0.3083,0.0579,0.1534,0.1957
"050US26143","26143",26143,42.1,0.5129,0.5065,0.1696,0.2781,0.3898
"050US26145","26145",26145,76.8,0.601,0.6774,0.6885,0.6013,0.6707
"050US26147","26147",26147,50.3,0.4302,0.3707,0.2781,0.1985,0.2914
"050US26149","26149",26149,27.4,0.5667,0.763,0.4248,0.4712,0.5905
"050US26151","26151",26151,13.7,0.5577,0.5017,0.1508,0.4397,0.4613
"050US26153","26153",26153,37.8,0.7016,0.6265,0.434,0.2762,0.552
"050US26155","26155",26155,33.2,0.2224,0.1709,0.1339,0.2383,0.1489
"050US26157","26157",26157,42.9,0.3786,0.2555,0.2109,0.3544,0.2841
"050US26159","26159",26159,31,0.5593,0.7413,0.5326,0.6281,0.6494
"050US26161","26161",26161,68,0.2571,0.0232,0.6847,0.8056,0.3223
"050US26163","26163",26163,50.8,0.8234,0.881,0.8769,0.6367,0.861
"050US26165","26165",26165,57.5,0.5355,0.5581,0.2109,0.5288,0.5056
"050US27001","27001",27001,33.2,0.4464,0.2698,0.1508,0.2755,0.2838
"050US27003","27003",27003,17.9,0.0837,0.3303,0.5654,0.3178,0.1807
"050US27005","27005",27005,21.9,0.2615,0.4451,0.4165,0.5616,0.3808
"050US27007","27007",27007,32.1,0.5768,0.4572,0.6548,0.9647,0.755
"050US27009","27009",27009,0.6,0.1362,0.4136,0.3748,0.8301,0.3719
"050US27011","27011",27011,45.3,0.0592,0.1855,0.0474,0.3567,0.0881
"050US27013","27013",27013,44.1,0.2822,0.0433,0.4018,0.9325,0.3831
"050US27015","27015",27015,24.2,0.05,0.237,0.1928,0.413,0.1145
"050US27017","27017",27017,27.5,0.21,0.4808,0.3649,0.6386,0.3678
"050US27019","27019",27019,26.1,0.0048,0.1954,0.3818,0.0862,0.0337
"050US27021","27021",27021,10.4,0.4763,0.2291,0.5202,0.2657,0.3465
"050US27023","27023",27023,17.6,0.5145,0.8024,0.4222,0.6806,0.6452
"050US27025","27025",27025,14.1,0.0385,0.0251,0.2323,0.3131,0.0426
"050US27027","27027",27027,9.5,0.2514,0.2383,0.4314,0.8807,0.4381
"050US27029","27029",27029,49.3,0.7381,0.5552,0.4658,0.9109,0.7779
"050US27031","27031",27031,12.9,0.0503,0.1298,0.4378,0.2253,0.084
"050US27033","27033",27033,18.2,0.1823,0.9004,0.4613,0.6102,0.4903
"050US27035","27035",27035,33.2,0.2889,0.2393,0.1152,0.2984,0.2087
"050US27037","27037",27037,19.5,0.0601,0.4123,0.6013,0.2071,0.1492
"050US27039","27039",27039,2.1,0.0111,0.1839,0.265,0.1543,0.0401
"050US27041","27041",27041,37.8,0.0614,0.2886,0.0675,0.3971,0.1174
"050US27043","27043",27043,20.7,0.1661,0.3742,0.328,0.1734,0.1629
"050US27045","27045",27045,15.8,0.1584,0.371,0.0579,0.433,0.2004
"050US27047","27047",27047,21,0.3516,0.7203,0.4763,0.524,0.4986
"050US27049","27049",27049,15.5,0.1266,0.1196,0.2733,0.4979,0.1645
"050US27051","27051",27051,25.9,0.2323,0.4951,0.1339,0.1861,0.1998
"050US27053","27053",27053,36.4,0.1979,0.1979,0.7038,0.8126,0.4108
"050US27055","27055",27055,9.3,0.0235,0.1546,0.0983,0.0716,0.0207
"050US27057","27057",27057,30.1,0.2358,0.2937,0.2364,0.5297,0.2809
"050US27059","27059",27059,17.9,0.2081,0.1199,0.1861,0.0996,0.0913
"050US27061","27061",27061,24.8,0.3465,0.3089,0.314,0.6405,0.4012
"050US27063","27063",27063,13.5,0.0264,0.3503,0.2485,0.2386,0.0856
"050US27065","27065",27065,31.1,0.308,0.1304,0.1225,0.5565,0.2612
"050US27067","27067",27067,27.1,0.2765,0.7684,0.5667,0.6895,0.5383
"050US27069","27069",27069,29.3,0.0232,0.1123,0.1037,0.609,0.0958
"050US27071","27071",27071,34.7,0.1989,0.5119,0.2536,0.5323,0.3118
"050US27073","27073",27073,35,0.0169,0.4932,0.0932,0.1276,0.0535
"050US27075","27075",27075,6,0.0741,0.2873,0.0474,0.1934,0.0805
"050US27077","27077",27077,4.2,0.0942,0.0264,0.2265,0.1588,0.0417
"050US27079","27079",27079,1.9,0.069,0.3408,0.2879,0.0786,0.0694
"050US27081","27081",27081,41.6,0.0961,0.3073,0.0675,0.1002,0.069
"050US27083","27083",27083,33.1,0.2125,0.7245,0.4913,0.8498,0.5348
"050US27085","27085",27085,23.4,0.0875,0.2603,0.3086,0.2087,0.1126
"050US27087","27087",27087,5,0.944,0.8645,0.8941,0.8708,0.9577
"050US27089","27089",27089,8.8,0.0414,0.4925,0.2062,0.2246,0.1133
"050US27091","27091",27091,58.7,0.2364,0.504,0.2536,0.3859,0.2867
"050US27093","27093",27093,7.7,0.0611,0.286,0.1508,0.2701,0.1018
"050US27095","27095",27095,23.2,0.3754,0.6137,0.3484,0.7636,0.5406
"050US27097","27097",27097,23.9,0.217,0.1394,0.0474,0.2997,0.1448
"050US27099","27099",27099,18,0.1845,0.8215,0.6083,0.6697,0.5021
"050US27101","27101",27101,18.2,0.0719,0.5008,0.2733,0.0942,0.0983
"050US27103","27103",27103,14.7,0.0468,0.2781,0.3888,0.5943,0.1877
"050US27105","27105",27105,15.5,0.5549,0.9599,0.8225,0.797,0.8323
"050US27107","27107",27107,10.3,0.2326,0.2946,0.3535,0.4763,0.2806
"050US27109","27109",27109,71.3,0.0627,0.2841,0.5654,0.6367,0.2361
"050US27111","27111",27111,21.9,0.2482,0.4852,0.2444,0.5221,0.3303
"050US27113","27113",27113,30,0.0436,0.2205,0.3217,0.5091,0.1416
"050US27115","27115",27115,18.7,0.4493,0.1689,0.3446,0.8482,0.4919
"050US27117","27117",27117,15.7,0.1059,0.7509,0.4248,0.2043,0.2288
"050US27119","27119",27119,28.9,0.2027,0.4018,0.4314,0.8428,0.4365
"050US27121","27121",27121,32.4,0.0315,0.0585,0.0821,0.1779,0.028
"050US27123","27123",27123,32.9,0.4346,0.5278,0.7881,0.9456,0.7076
"050US27125","27125",27125,9,0.0216,0.2978,0.2399,0.3143,0.0891
"050US27127","27127",27127,14.7,0.1047,0.3341,0.4085,0.3223,0.1794
"050US27129","27129",27129,20.2,0.118,0.4957,0.4057,0.4375,0.2482
"050US27131","27131",27131,18.9,0.2984,0.2491,0.5269,0.8253,0.4598
"050US27133","27133",27133,33.4,0.07,0.1594,0.1696,0.4887,0.1304
"050US27135","27135",27135,37.1,0.139,0.4069,0.3016,0.5097,0.2504
"050US27137","27137",27137,45.5,0.2542,0.0964,0.2816,0.7684,0.3054
"050US27139","27139",27139,9.2,0.0175,0.4359,0.5616,0.1807,0.1034
"050US27141","27141",27141,11.3,0.0245,0.3799,0.3592,0.2612,0.1047
"050US27143","27143",27143,11.5,0.0624,0.168,0.3675,0.3293,0.1139
"050US27145","27145",27145,34.9,0.2673,0.3035,0.4725,0.8473,0.4572
"050US27147","27147",27147,20.8,0.1562,0.524,0.4273,0.5247,0.3105
"050US27149","27149",27149,36.2,0.0732,0.1435,0.42,0.5555,0.1728
"050US27151","27151",27151,33.9,0.3204,0.9618,0.3503,0.3487,0.5119
"050US27153","27153",27153,4.2,0.4031,0.7763,0.363,0.7331,0.5915
"050US27155","27155",27155,4.8,0.0713,0.4257,0.3977,0.3691,0.1829
"050US27157","27157",27157,12.6,0.0449,0.3293,0.0983,0.2949,0.0986
"050US27159","27159",27159,73,0.5027,0.7604,0.2265,0.9822,0.7448
"050US27161","27161",27161,12.2,0.1158,0.4973,0.3388,0.3818,0.2195
"050US27163","27163",27163,22.2,0.0134,0.1938,0.5326,0.1263,0.0503
"050US27165","27165",27165,32,0.5199,0.7261,0.6701,0.6557,0.6583
"050US27167","27167",27167,8.7,0.1629,0.0729,0.2164,0.4941,0.1556
"050US27169","27169",27169,22.4,0.2208,0.0134,0.2816,0.8664,0.2377
"050US27171","27171",27171,13.3,0.0165,0.1149,0.2914,0.0827,0.0235
"050US27173","27173",27173,40.5,0.076,0.5829,0.335,0.483,0.237
"050US28001","28001",28001,49.3,0.9523,0.9402,0.936,0.8393,0.971
