HEROP_ID,OtpMinDis,OtpTmDr,OtpCntDr
140US01093964600,12.21,27.72,1
140US01097003605,3.21,11.85,3
140US01097003607,3.89,12.39,3
140US01097003608,3.79,13.5,3
140US01097003707,2.26,11.15,3
140US01073012905,5.29,25.11,1
140US01073012906,5.08,22.02,1
140US01073013601,6.03,15.4,2
140US01073014105,4.0,9.13,2
140US01025958001,58.86,99.01,0
140US01027958900,18.8,49.21,0
140US01073014204,3.22,18.3,2
140US01125010602,17.43,26.8,1
140US01031010100,44.08,67.78,0
140US01125010702,12.43,28.68,1
140US01003011101,19.14,40.13,0
140US01003011201,15.78,37.23,0
140US01007010004,25.9,48.59,0
140US01117030704,19.02,41.02,0
140US01007010001,26.78,45.04,0
140US01123961900,48.09,89.59,0
140US01009050300,26.21,44.95,0
140US01121011300,28.71,58.4,0
140US01123962100,42.63,79.61,0
140US01123962300,42.93,86.65,0
140US01013953100,55.97,66.34,0
140US01015000900,3.91,12.22,1
140US01015002400,20.93,38.61,0
140US01089001902,5.1,12.26,2
140US01089002100,1.6,4.9,3
140US01089002400,1.17,4.09,3
140US01089002502,1.7,8.16,3
140US01093964100,14.55,26.28,1
140US01089010902,14.73,36.23,0
140US01097007103,11.48,25.77,2
140US01097003302,2.2,8.8,3
140US01097003405,4.29,13.83,3
140US01097003501,2.57,13.26,3
140US01101001800,4.87,10.83,1
140US01101002201,7.58,17.3,1
140US01097006502,4.57,0.0,1
140US01097006600,5.07,23.93,1
140US01097006802,3.29,11.29,3
140US01097007000,5.16,18.05,3
140US01089011400,19.89,37.66,0
140US01091972900,57.42,65.72,0
140US01101001700,3.49,11.03,1
140US01097005800,32.82,51.23,0
140US01097006102,10.33,25.23,2
140US01097007202,18.0,35.88,0
140US01097007600,7.47,15.17,3
140US01097006407,14.87,44.13,0
140US01099075900,46.63,77.1,0
140US01097002502,4.11,10.74,3
140US01101005406,3.17,9.09,1
140US01101005407,2.39,8.02,1
140US01101005501,9.45,16.21,1
140US01101000200,7.21,14.46,1
140US01101000700,7.16,14.72,1
140US01097005000,7.69,14.32,3
140US01075030000,16.06,43.0,0
140US01073012402,10.27,30.2,0
140US01081040500,36.16,55.32,0
140US01089010100,21.43,27.6,2
140US01097003709,2.14,9.63,3
140US01089001302,0.8,5.21,3
140US01089001801,5.22,13.21,3
140US01097003800,15.2,26.38,2
140US01097004800,7.43,13.66,3
140US01097005300,9.52,16.08,3
140US01097005500,12.94,20.12,3
140US01097006104,17.46,38.78,0
140US01097006200,22.2,38.31,0
140US01097002700,2.79,7.84,3
140US01097003000,0.77,0.0,3
140US01097003205,0.93,6.02,3
140US01081040602,39.29,54.84,0
140US01081040604,39.13,57.01,0
140US01097006000,34.15,53.19,0
140US01089010622,3.58,8.82,3
140US01131034700,79.67,148.93,0
140US01117030501,8.9,20.63,1
140US01117030800,19.35,42.13,0
140US01123962600,51.05,66.78,0
140US01125010404,5.78,12.47,1
140US01121011700,35.59,74.26,0
140US01125010802,7.05,20.04,1
140US01125012700,6.49,17.58,1
140US01121010302,27.52,44.66,0
140US01073010703,5.46,18.63,2
140US01097006801,5.64,20.32,4
140US01117030334,9.55,21.13,2
140US01073011104,3.93,16.07,1
140US01073011209,7.52,21.09,1
140US01073012305,9.78,27.04,1
140US01025957902,59.72,83.18,0
140US01033020902,13.22,24.74,1
140US01015002000,14.79,19.7,1
140US01015981903,9.38,21.08,1
140US01019955800,23.9,35.33,0
140US01039961900,60.83,93.55,0
140US01073012907,6.88,26.26,1
140US01073014203,7.52,13.29,2
140US01073014412,3.88,17.45,2
140US01077011102,7.46,15.32,1
140US01127020400,5.28,13.24,1
140US01127021000,14.93,33.62,0
140US01087231400,37.8,50.87,0
140US01089000201,6.35,15.09,3
140US01089000902,5.25,12.81,3
140US01089001901,3.83,8.63,3
140US01089002802,8.08,17.05,2
140US01089010302,19.45,34.02,0
140US01103005108,21.23,40.01,0
140US01103005101,21.66,36.49,0
140US01095030702,32.22,59.53,0
140US01097001902,2.31,8.36,3
140US01097002302,1.81,6.59,3
140US01103005302,21.49,32.68,0
140US01097003602,4.39,15.34,3
140US01009050200,26.92,43.49,0
140US01013953000,57.19,77.8,0
140US01069041900,21.29,31.57,0
140US01109189000,49.86,72.47,0
140US01105687000,38.19,84.58,0
140US01089010901,9.24,21.27,2
140US01005950400,35.23,84.99,0
140US01039962400,49.15,63.8,0
140US01041963700,52.28,87.14,0
140US01045020100,26.74,58.86,0
140US01077011200,10.36,23.83,1
140US01115040201,27.06,44.01,0
140US01117030103,24.75,52.92,0
140US01127021600,20.84,40.72,0
140US01077011602,20.1,30.55,0
140US01077011802,26.65,41.01,0
140US01079979500,32.1,50.15,0
140US01081042004,7.67,21.02,2
140US01097007300,10.83,34.05,0
140US01101000300,9.23,17.73,1
140US01101003000,10.8,23.1,1
140US01101006100,12.81,24.62,1
140US01065040500,50.65,76.89,0
140US01001020801,22.54,42.74,0
140US01071950300,8.35,0.0,1
140US01073001400,6.5,24.08,3
140US01073003100,5.03,20.19,2
140US01073004500,5.64,18.19,3
140US01133965501,25.66,44.91,0
140US01073013100,2.67,7.94,2
140US01097003710,1.15,8.35,3
140US01097005400,11.25,19.74,3
140US01053970400,21.97,47.1,0
140US01047957100,53.59,77.93,0
140US01051030800,16.08,29.5,1
140US01003010904,19.99,43.08,0
140US01003011406,31.33,57.6,0
140US01073005600,8.2,20.73,2
140US01055010601,9.14,29.0,1
140US01057020300,42.51,68.88,0
140US01093964700,21.13,39.43,0
140US01045020801,15.26,36.09,0
140US01047956300,44.09,76.16,0
140US01047957200,47.92,75.98,0
140US01049960700,19.74,44.98,0
140US01015981902,11.74,42.61,0
140US01017954600,21.97,31.12,0
140US01097007102,8.16,16.12,3
140US01101000400,6.05,14.74,1
140US01081042003,11.76,22.1,2
140US01083020202,21.95,42.54,0
140US01123962700,33.78,49.15,0
140US01073012001,12.56,30.44,0
140US01073005910,6.97,24.36,1
140US01073010805,7.85,24.59,1
140US01073011205,8.99,20.4,1
140US01073011705,13.41,25.82,1
140US01125010500,8.68,19.97,1
140US01091973400,54.42,60.79,0
140US01095030801,25.86,40.59,0
140US01113030402,5.31,12.93,2
140US01095030201,30.6,54.82,0
140US01115040103,9.89,28.95,1
140US01065040400,42.16,56.07,0
140US01069040202,5.67,17.57,1
140US01073011206,13.31,26.01,1
140US01073011703,14.86,20.29,1
140US01125010301,14.33,24.89,1
140US01087231602,34.06,45.43,0
140US01101002000,5.15,16.12,1
140US01061050600,11.96,33.96,0
140US01121011500,28.4,82.37,0
140US01089002300,1.09,4.13,3
140US01097000200,5.66,11.8,3
140US01095030500,31.91,45.46,0
140US01073011500,11.48,25.42,1
140US01073012913,7.46,24.14,3
140US01073014302,4.51,0.0,2
140US01127020300,0.84,0.0,1
140US01089010200,15.57,28.52,2
140US01103005405,20.84,45.63,0
140US01001021000,20.51,58.91,0
140US01117030216,14.46,37.61,0
140US01101006000,15.27,32.24,0
140US01107050000,30.89,43.23,0
140US01109189100,49.02,78.07,0
140US01123962502,40.61,82.84,0
140US01089010800,9.18,18.57,2
140US01093964300,7.23,13.45,1
140US01101001500,5.45,12.7,1
140US01101002400,9.3,20.47,1
140US01101003302,2.49,8.53,1
140US01101005607,5.47,16.09,1
140US01049960800,22.71,29.83,1
140US01073012403,13.53,39.08,0
140US01073014002,7.89,24.45,1
140US01059973100,25.95,54.1,0
140US01049960600,27.69,51.48,0
140US01069040500,8.58,19.5,1
140US01055010401,4.89,10.58,1
140US01055011002,12.61,27.26,1
140US01067030300,40.89,76.55,0
140US01081042005,10.37,21.87,2
140US01083020700,13.97,29.72,1
140US01017953800,28.74,55.31,0
140US01019955900,24.29,51.83,0
140US01015001000,3.52,8.88,1
140US01029959500,30.59,51.23,0
140US01031011201,22.55,35.87,0
140US01089002911,6.35,17.12,2
140US01089010401,19.36,35.44,0
140US01077010400,4.54,10.57,1
140US01067030500,18.29,31.02,0
140US01069041500,11.29,20.33,1
140US01079979400,34.83,43.67,0
140US01033020600,3.65,9.15,1
140US01051030901,19.94,45.88,0
140US01069042000,21.56,38.26,0
140US01131035100,83.7,151.79,0
140US01059973600,20.9,43.16,0
140US01071950500,24.16,49.1,0
140US01087231500,37.88,53.7,0
140US01127021700,15.99,32.84,0
140US01033020300,1.89,4.65,1
140US01039962100,60.23,90.73,0
140US01089000301,4.73,12.81,3
140US01101005608,7.48,18.26,1
140US01103005404,17.21,39.47,0
140US01077011400,17.0,29.49,1
140US01003010905,24.19,47.2,0
140US01077011700,23.55,41.36,0
140US01081042101,29.6,51.43,0
140US01067030200,33.08,56.5,0
140US01003011300,21.74,49.98,0
140US01005950700,47.49,75.13,0
140US01003010701,12.74,24.92,2
140US01015000700,8.29,17.83,1
140US01073012703,9.48,25.09,1
140US01073012912,6.56,21.71,3
140US01073013801,5.01,10.47,2
140US01077011101,8.43,15.26,1
140US01073014404,2.42,15.8,3
140US01083021200,7.47,19.39,3
140US01089010612,3.78,8.81,3
140US01097001901,3.54,8.75,3
140US01103000800,18.87,32.72,0
140US01117030342,11.13,27.66,1
140US01125012403,0.77,0.0,1
140US01037961000,38.04,82.78,0
140US01015002300,25.06,38.61,0
140US01009050602,9.71,18.63,1
140US01081041000,44.22,64.22,0
140US01029959700,14.54,26.7,1
140US01031010900,23.34,28.88,1
140US01053970500,17.22,34.16,0
140US01055000900,2.45,7.11,1
140US01035960400,34.54,64.33,0
140US01049961400,28.47,39.53,0
140US01051031000,16.63,29.32,1
140US01073003500,6.95,22.27,2
140US01073004702,7.68,23.6,2
140US01073005500,10.72,26.3,3
140US01017954500,22.12,34.24,0
140US01045020802,16.04,36.82,0
140US01033020701,5.22,12.62,1
140US01073001200,6.6,23.57,2
140US01073002306,9.25,23.62,2
140US01073012200,22.19,53.64,0
140US01043964600,7.57,23.17,1
140US01043965500,15.64,24.3,1
140US01025957901,71.96,94.68,0
140US01125010302,12.84,31.81,0
140US01125012503,3.08,9.48,1
140US01127020600,7.81,17.24,1
140US01031010200,35.09,57.75,0
140US01097006302,9.69,26.41,2
140US01101005403,0.49,0.0,1
140US01117030314,8.48,22.32,3
140US01049961000,36.42,59.43,0
140US01095031200,17.87,29.85,1
140US01097002301,1.58,6.17,3
140US01089011100,6.48,8.57,3
140US01003010600,28.36,46.46,0
140US01015000800,2.58,7.92,1
140US01039962900,49.11,86.67,0
140US01117030213,11.9,31.29,0
140US01117030332,8.22,26.14,2
140US01021060200,4.7,0.0,1
140US01097006301,13.87,28.49,1
140US01117030304,8.23,28.09,2
140US01083020402,19.51,32.92,0
140US01089000403,5.78,15.75,2
140US01089010702,9.68,18.75,2
140US01097002900,1.96,7.54,3
140US01061050200,24.8,46.09,0
140US01111000500,24.29,51.51,0
140US01117030608,0.63,0.0,1
140US01123962000,47.86,87.7,0
140US01097003402,4.87,12.46,3
140US01097005200,8.67,14.75,3
140US01097006406,10.37,23.46,3
140US01101000500,5.47,11.11,1
140US01101002300,8.57,19.0,1
140US01107050200,50.17,63.83,0
140US01021060700,5.48,15.18,1
140US01097003407,7.32,19.57,3
140US01097003704,2.53,8.78,3
140US01007010003,25.85,55.68,0
140US01115040104,7.48,22.0,1
140US01047957300,45.26,65.92,0
140US01117030102,21.85,54.75,0
140US01117030330,11.39,29.62,2
140US01117030344,13.98,33.97,0
140US01125012405,2.01,9.07,1
140US01081040200,34.87,48.84,0
140US01117030607,4.27,18.3,1
140US01121011800,37.12,70.32,0
140US01125010403,6.85,14.41,1
140US01073005103,3.3,16.67,2
140US01073010302,3.39,9.12,2
140US01073010804,7.67,25.32,2
140US01005950100,39.6,71.26,0
140US01087232100,33.8,44.52,0
140US01125010803,7.44,20.55,1
140US01013953300,64.88,94.29,0
140US01015001100,3.84,12.01,1
140US01097003202,1.46,6.04,3
140US01097005600,15.5,24.45,2
140US01097006402,7.36,20.35,3
140US01097006702,6.36,19.97,4
140US01043965300,16.97,25.09,1
140US01045021101,16.9,26.84,1
140US01097007400,1.07,0.0,3
140US01053970200,18.62,32.22,0
140US01055011100,17.13,25.37,1
140US01009050700,15.9,42.77,0
140US01003011401,29.86,59.14,0
140US01073001600,8.03,23.89,2
140US01039961800,57.9,93.36,0
140US01041963600,53.65,89.17,0
140US01073010301,1.98,5.7,2
140US01015000500,4.03,10.9,1
140US01059973700,28.49,49.39,0
140US01003010705,13.12,27.39,1
140US02020000701,6.67,8.39,2
140US02020001701,8.06,9.55,2
140US02020002811,9.17,9.28,2
140US02050000100,873.21,,0
140US02090001700,150.39,51.3,0
140US02122000100,241.86,236.57,0
140US02122000400,144.67,190.78,0
140US02122001200,264.49,,0
140US02164000100,549.73,,0
140US02180000100,1125.12,,0
140US02188000100,911.86,,0
140US02195000200,1196.28,,0
140US02198000200,1044.98,,0
140US02240000400,215.46,118.81,0
140US02282000100,667.04,,0
140US02290000100,416.93,296.71,0
140US02290000400,539.57,,0
140US02050000200,831.63,,0
140US02050000300,480.51,,0
140US02090001100,53.88,11.88,1
140US02016000200,1523.28,,0
140US02020000202,27.71,20.34,2
140US02020000702,8.25,10.15,2
140US02020000802,5.3,7.54,2
140US02020001601,3.35,6.28,2
140US02020002302,5.29,6.61,2
140US02020002603,8.13,8.85,2
140US02020002821,13.58,12.19,2
140US02020002900,66.71,51.69,0
140US02122000200,80.75,243.74,0
140US02122000300,90.51,105.94,0
140US02122000800,206.59,,0
140US02122001100,209.65,,0
140US02122001300,172.9,,0
140US02158000100,943.89,,0
140US02170000101,150.68,100.51,0
140US02170000102,125.39,94.07,0
140US02170000604,23.6,17.08,1
140US02170000705,6.59,5.45,1
140US02170001300,29.62,29.36,1
140US02180000200,1196.21,,0
140US02185000300,959.89,,0
140US02290000300,592.86,,0
140US02020000201,25.89,21.09,2
140US02020001802,4.91,5.38,2
140US02090001900,88.58,17.1,1
140US02220000100,1137.4,,0
140US02261000200,361.75,,0
140US02100000100,1019.64,,0
140US02020002602,6.5,7.04,2
140US02110000500,1154.42,,0
140US02170000502,46.25,39.93,0
140US02198940100,939.98,,0
140US02020002303,7.1,9.54,2
140US02016000100,711.6,,0
140US02020001801,3.63,5.93,2
140US02070000200,675.1,,0
140US02110000600,1128.07,,0
140US02170000402,43.96,44.23,0
140US02170001001,9.08,12.49,1
140US02185000200,895.91,,0
140US02013000100,1133.8,,0
140US02170000401,28.76,20.13,1
140US02170000703,13.87,14.9,1
140US02170000900,5.2,0.0,1
140US02198000300,966.54,,0
140US02220000200,1149.04,,0
140US02261000100,376.97,208.45,0
140US02261000300,175.16,344.98,0
140US02290000200,304.12,181.7,0
140US02090001400,19.03,15.52,1
140US02105000300,1051.98,,0
140US02110000200,1114.97,,0
140US02122000900,238.95,,0
140US02170001004,4.94,7.64,1
140US02020000101,59.16,26.48,1
140US02020000400,8.04,9.21,2
140US02020000703,9.72,10.05,2
140US02020001000,1.23,4.75,2
140US02020001500,2.37,4.64,2
140US02020001731,9.23,10.53,2
140US02020002000,1.39,3.31,2
140US02020002202,3.54,4.91,2
140US02020002813,19.76,14.63,2
140US02090000200,2.65,4.05,1
140US02090000400,2.88,4.65,1
140US02090000900,20.89,21.31,1
140US02130000100,959.82,,0
140US02150000200,491.96,,0
140US02020002702,12.8,12.25,2
140US02170000200,145.44,58.53,0
140US02240000100,399.77,,0
140US02070000100,607.82,,0
140US02110000300,1116.87,,0
140US02170001100,10.42,12.57,1
140US02170001202,15.67,17.56,1
140US02188000200,1046.16,,0
140US02198000100,1082.56,,0
140US02110000400,1123.78,,0
140US02122000500,124.73,196.27,0
140US02020000300,15.89,12.01,2
140US02020000600,2.19,5.87,2
140US02020000801,4.93,7.04,2
140US02020000902,1.91,5.92,2
140US02020001400,1.23,2.91,2
140US02020001602,5.51,8.57,2
140US02020002301,13.38,11.13,2
140US02020002502,4.71,5.91,2
140US02020001702,7.24,10.31,2
140US02020001900,1.12,0.0,2
140US02020002100,2.54,4.07,2
140US02020002601,6.33,6.8,2
140US02020002711,9.75,13.42,2
140US02020002712,8.98,7.19,2
140US02020002822,15.58,13.74,2
140US02090000100,0.66,0.0,1
140US02090000300,2.45,4.14,1
140US02090000500,1.58,6.33,1
140US02090001800,77.42,39.76,0
140US02090000600,4.23,8.57,1
140US02090001300,8.87,15.35,1
140US02090001500,34.93,23.9,1
140US02020000102,34.72,25.66,2
140US02020000203,28.28,20.68,2
140US02170001003,5.05,7.26,1
140US02170000501,35.7,25.54,1
140US02122000600,127.41,212.72,0
140US02130000200,970.32,,0
140US02130000300,966.43,,0
140US02110000100,1083.84,,0
140US02020002201,4.61,6.4,2
140US02150000100,548.02,,0
140US02150000400,496.44,,0
140US02170000601,8.23,13.58,1
140US02170000701,20.14,19.17,1
140US02170000800,6.19,6.58,1
140US02020001732,9.91,9.5,2
140US02020000901,1.91,0.0,2
140US02090000700,5.62,7.12,1
140US02122000700,153.18,212.66,0
140US02150000500,504.38,,0
140US02170000603,20.49,11.8,1
140US02170001201,18.84,19.45,1
140US02020002501,4.66,5.36,2
140US02020002823,22.72,18.0,2
140US02068000100,243.19,133.84,0
140US02090000800,8.58,9.09,1
140US02020001200,2.94,5.24,2
140US02020001100,1.91,5.21,2
140US02020002400,3.09,3.69,2
140US02020002812,11.03,11.02,2
140US02020000500,2.37,7.53,2
140US02090001000,7.69,9.44,1
140US02090001600,29.42,19.65,1
140US02230000100,1012.25,,0
140US02122001000,243.9,,0
140US02150000300,497.02,,0
140US02170000300,29.25,19.58,1
140US02130000400,961.75,,0
140US02020000204,44.79,29.95,1
140US02020001300,3.68,6.4,2
140US02060000100,580.18,,0
140US02090001200,12.64,11.1,1
140US02170000706,16.06,10.01,1
140US02275000300,1078.68,,0
140US04013105502,0.96,3.71,30
140US04013105602,1.59,5.09,30
140US04013106300,3.64,7.62,33
140US04013071511,2.54,7.06,14
140US04013071912,1.06,5.54,23
140US04013082007,2.13,6.12,28
140US04013082209,2.5,8.13,23
140US04013092308,3.04,5.71,29
140US04013092709,2.62,8.37,27
140US04013092723,2.66,7.89,19
140US04013103205,3.69,13.02,24
140US04013103216,4.92,13.04,23
140US04013103614,2.36,7.25,28
140US04013104214,1.8,2.64,23
140US04013104227,2.12,6.66,28
140US04013104501,1.92,5.8,30
140US04013104900,5.51,14.16,29
140US04013105200,3.98,7.64,32
140US04013107101,2.23,7.2,31
140US04013108301,2.24,5.19,35
140US04013108802,0.59,0.0,35
140US04013109702,1.16,4.88,28
140US04013110802,0.91,2.85,34
140US04013111401,2.01,4.96,35
140US04013112201,1.99,6.65,33
140US04013113201,0.59,2.84,36
140US04013113203,1.25,4.04,35
140US04013113900,0.67,2.33,36
140US04013114703,0.13,0.0,32
140US04013116500,4.14,8.26,30
140US04013116605,3.7,10.22,26
140US04013116703,5.12,11.76,28
140US04013117000,1.05,3.59,34
140US04013216822,11.67,24.07,2
140US04013216840,9.45,19.34,3
140US04013217002,5.45,10.25,27
140US04013217102,4.46,8.69,27
140US04013218000,1.62,4.99,32
140US04013319101,1.28,6.14,33
140US04013319902,2.65,4.66,33
140US04013420109,4.23,11.31,10
140US04013420209,1.59,3.81,12
140US04013420303,3.63,9.39,16
140US04013420604,3.07,7.12,22
140US04013421001,0.44,0.0,25
140US04013421202,1.71,5.98,30
140US04013421501,0.6,1.8,22
140US04013422205,1.22,7.44,29
140US04013422302,1.05,3.96,27
140US04013422402,3.66,10.66,17
140US04013422511,5.29,14.32,11
140US04013422620,4.07,9.2,12
140US04019004412,3.53,8.32,12
140US04019004506,1.33,6.32,10
140US04019004513,2.45,6.63,12
140US04019004615,1.13,4.68,11
140US04019004627,1.81,9.65,10
140US04019004646,4.75,16.25,9
140US04019004716,14.51,19.85,4
140US04021000204,5.67,6.79,3
140US04021000310,10.82,17.61,6
140US04021001304,5.78,13.62,1
140US04021001702,24.0,37.38,0
140US04023966402,49.33,73.91,0
140US04025000608,3.63,5.97,1
140US04025001300,56.22,122.86,0
140US04025001900,17.65,21.6,1
140US04025002100,64.68,78.75,0
140US04013422635,3.46,8.16,11
140US04013522904,2.09,4.06,12
140US04013611200,8.56,19.06,8
140US04013612700,8.78,17.78,2
140US04013614000,6.81,15.32,12
140US04013614400,5.76,12.88,17
140US04013616400,5.18,9.84,25
140US04013617200,1.66,6.78,22
140US04013617800,3.55,8.84,14
140US04013618400,4.47,8.68,27
140US04013618800,4.34,9.64,26
140US04013810300,2.62,6.69,26
140US04013811100,3.2,9.05,20
140US04013813700,7.88,17.35,5
140US04013814700,7.34,15.6,10
140US04013816700,8.71,22.38,5
140US04013980500,5.52,13.5,9
140US04015950402,52.79,58.54,0
140US04015952004,8.27,18.76,1
140US04015953100,0.52,5.75,1
140US04015953402,15.81,10.94,1
140US04017940100,23.63,78.32,0
140US04017960200,50.82,65.7,0
140US04017964202,36.89,34.5,0
140US04017965200,3.12,7.25,1
140US04019000200,1.32,2.98,12
140US04019001304,0.37,0.0,12
140US04019002505,3.48,9.59,12
140US04019003200,1.26,2.84,11
140US04019004029,4.28,11.35,9
140US04019004037,2.86,7.16,9
140US04019004052,21.58,22.0,3
140US04019004066,11.2,22.5,4
140US04019004112,4.54,9.08,12
140US04019004316,36.46,77.23,0
140US04019004330,21.48,32.43,0
140US04027000100,0.57,2.92,2
140US04027000403,2.5,6.88,2
140US04027000700,1.99,7.26,2
140US04027000905,3.64,9.9,2
140US04027001003,3.3,8.59,2
140US04027011110,10.09,20.37,2
140US04027011700,7.65,15.02,2
140US04001970502,43.03,62.0,0
140US04003000400,26.55,43.1,0
140US04003001502,2.09,8.15,1
140US04005002000,107.83,161.0,0
140US04005002300,80.34,114.55,0
140US04007000700,39.0,59.59,0
140US04007001000,67.1,81.57,0
140US04009961100,16.92,18.32,1
140US04012020502,61.07,112.08,0
140US04012940200,26.77,58.94,0
140US04013040512,11.41,20.95,1
140US04013060902,4.48,9.63,10
140US04013061015,4.24,13.07,21
140US04013061027,9.84,19.79,2
140US04013061030,11.97,22.49,1
140US04013061036,8.95,20.78,3
140US04013061047,7.31,17.32,7
140US04027000902,2.67,7.61,2
140US04013116728,9.54,23.29,14
140US04013117100,0.72,2.76,34
140US04013216826,3.12,12.51,16
140US04013216836,4.65,14.1,14
140US04013216841,8.81,17.75,4
140US04013216850,4.84,15.3,9
140US04013216902,4.33,11.35,25
140US04013217101,4.2,7.88,31
140US04013217600,2.72,5.3,31
140US04013218100,0.75,3.52,32
140US04013319000,1.24,4.97,33
140US04013319403,0.69,5.59,30
140US04013319706,2.44,5.99,33
140US04013319906,3.06,6.75,29
140US04013810700,3.19,8.67,21
140US04013811200,2.03,7.21,18
140US04013109200,0.93,5.62,32
140US04013420112,6.66,11.71,8
140US04013420202,1.44,3.75,11
140US04013420210,2.62,5.5,12
140US04013420215,3.25,7.18,13
